region,RRm_year_3C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09272_Freyung-Grafenau,-0.11748242378234863,RRm,year,precipitation,mm day-1,7
09273_Kelheim,-0.0635988712310791,RRm,year,precipitation,mm day-1,7
09274_Landshut,-0.0363004207611084,RRm,year,precipitation,mm day-1,7
09275_Passau,-0.02858710289001465,RRm,year,precipitation,mm day-1,7
09276_Regen,-0.10489583015441895,RRm,year,precipitation,mm day-1,7
09277_Rottal-Inn,-0.016236066818237305,RRm,year,precipitation,mm day-1,7
09278_Straubing-Bogen,-0.055387020111083984,RRm,year,precipitation,mm day-1,7
09279_Dingolfing-Landau,-0.036087751388549805,RRm,year,precipitation,mm day-1,7
09361_09371_Region_um_Amberg,-0.024173498153686523,RRm,year,precipitation,mm day-1,7
09361_Amberg,-0.03908181190490723,RRm,year,precipitation,mm day-1,7
09362_09375_Region_um_Regensburg,-0.05863165855407715,RRm,year,precipitation,mm day-1,7
09362_Regensburg,-0.0683596134185791,RRm,year,precipitation,mm day-1,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-0.021465539932250977,RRm,year,precipitation,mm day-1,7
09363_Weiden i.d. OPf.,-0.016689300537109375,RRm,year,precipitation,mm day-1,7
09371_Amberg-Sulzbach,-0.02355170249938965,RRm,year,precipitation,mm day-1,7
09372_Cham,-0.0714566707611084,RRm,year,precipitation,mm day-1,7
09373_Neumarkt i.d. OPf.,-0.012028694152832031,RRm,year,precipitation,mm day-1,7
09374_Neustadt a.d. Waldnaab,-0.021708250045776367,RRm,year,precipitation,mm day-1,7
09375_Regensburg,-0.058190107345581055,RRm,year,precipitation,mm day-1,7
09376_Schwandorf,-0.043142080307006836,RRm,year,precipitation,mm day-1,7
09377_Tirschenreuth,-0.0359492301940918,RRm,year,precipitation,mm day-1,7
09461_09471_Region_um_Bamberg,-0.04052376747131348,RRm,year,precipitation,mm day-1,7
09461_Bamberg,-0.03570961952209473,RRm,year,precipitation,mm day-1,7
09462_09472_Region_um_Bayreuth,-0.04923129081726074,RRm,year,precipitation,mm day-1,7
09462_Bayreuth,-0.022777318954467773,RRm,year,precipitation,mm day-1,7
09463_09473_Region_um_Coburg,-0.0022449493408203125,RRm,year,precipitation,mm day-1,7
09463_Coburg,0.0024900436401367188,RRm,year,precipitation,mm day-1,7
09464_09475_Region_um_Hof,-0.08552837371826172,RRm,year,precipitation,mm day-1,7
09464_Hof,-0.10539078712463379,RRm,year,precipitation,mm day-1,7
09471_Bamberg,-0.04076123237609863,RRm,year,precipitation,mm day-1,7
09472_Bayreuth,-0.05486273765563965,RRm,year,precipitation,mm day-1,7
09473_Coburg,-0.002593994140625,RRm,year,precipitation,mm day-1,7
09474_Forchheim,-0.06489872932434082,RRm,year,precipitation,mm day-1,7
09475_Hof,-0.08425521850585938,RRm,year,precipitation,mm day-1,7
09476_Kronach,-0.07133150100708008,RRm,year,precipitation,mm day-1,7
09477_Kulmbach,-0.030549287796020508,RRm,year,precipitation,mm day-1,7
09478_Lichtenfels,-0.055032968521118164,RRm,year,precipitation,mm day-1,7
09479_Wunsiedel i. Fichtelgebirge,-0.061626434326171875,RRm,year,precipitation,mm day-1,7
09561_09571_Region_um_Ansbach,-0.006650805473327637,RRm,year,precipitation,mm day-1,7
09561_Ansbach,0.00530242919921875,RRm,year,precipitation,mm day-1,7
09562_09572_09564_09563_Region_um_Erlangen,-0.02200937271118164,RRm,year,precipitation,mm day-1,7
09562_Erlangen,-0.03146076202392578,RRm,year,precipitation,mm day-1,7
09563_09573_09562_09564_Region_um_Fürth,-0.012533903121948242,RRm,year,precipitation,mm day-1,7
09563_Fürth,-0.033763885498046875,RRm,year,precipitation,mm day-1,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-0.022770404815673828,RRm,year,precipitation,mm day-1,7
09564_Nürnberg,-0.028598308563232422,RRm,year,precipitation,mm day-1,7
09565_09576_09564_Region_um_Schwabach,-0.007110118865966797,RRm,year,precipitation,mm day-1,7
09565_Schwabach,-0.024353742599487305,RRm,year,precipitation,mm day-1,7
09571_Ansbach,-0.0076438188552856445,RRm,year,precipitation,mm day-1,7
09572_Erlangen-Höchstadt,-0.02487468719482422,RRm,year,precipitation,mm day-1,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-0.023162841796875,RRm,year,precipitation,mm day-1,7
09573_Fürth,0.0022153854370117188,RRm,year,precipitation,mm day-1,7
09574_Nürnberger Land,-0.07279062271118164,RRm,year,precipitation,mm day-1,7
09575_Neustadt a.d. Aisch-Bad Windsheim,-0.050931692123413086,RRm,year,precipitation,mm day-1,7
09576_Roth,-0.005811929702758789,RRm,year,precipitation,mm day-1,7
09577_Weißenburg-Gunzenhausen,-0.0009481906890869141,RRm,year,precipitation,mm day-1,7
09661_09671_09676_Region_um_Aschaffenburg,-0.05637717247009277,RRm,year,precipitation,mm day-1,7
09661_Aschaffenburg,-0.041632652282714844,RRm,year,precipitation,mm day-1,7
09662_09678_Region_um_Schweinfurt,0.0038979053497314453,RRm,year,precipitation,mm day-1,7
09662_Schweinfurt,-0.02177262306213379,RRm,year,precipitation,mm day-1,7
09663_09679_Region_um_Würzburg,-0.022945165634155273,RRm,year,precipitation,mm day-1,7
09663_Würzburg,-0.020040512084960938,RRm,year,precipitation,mm day-1,7
09671_Aschaffenburg,-0.1079716682434082,RRm,year,precipitation,mm day-1,7
09672_Bad Kissingen,-0.04852724075317383,RRm,year,precipitation,mm day-1,7
09673_Rhön-Grabfeld,-0.010085105895996094,RRm,year,precipitation,mm day-1,7
09674_Haßberge,0.0004527568817138672,RRm,year,precipitation,mm day-1,7
09675_Kitzingen,-0.048969268798828125,RRm,year,precipitation,mm day-1,7
09676_Miltenberg,-0.030179262161254883,RRm,year,precipitation,mm day-1,7
09677_Main-Spessart,-0.019170761108398438,RRm,year,precipitation,mm day-1,7
09678_Schweinfurt,0.0035867691040039062,RRm,year,precipitation,mm day-1,7
09679_Würzburg,-0.0236666202545166,RRm,year,precipitation,mm day-1,7
09761_09772_09771_Region_um_Augsburg,-0.06305599212646484,RRm,year,precipitation,mm day-1,7
09761_Augsburg,-0.09213519096374512,RRm,year,precipitation,mm day-1,7
09762_09777_Region_um_Kaufbeuren,-0.2535820007324219,RRm,year,precipitation,mm day-1,7
09762_Kaufbeuren,-0.23338890075683594,RRm,year,precipitation,mm day-1,7
09763_09780_Region_um_Kempten_(Allgäu),-0.2931365966796875,RRm,year,precipitation,mm day-1,7
09763_Kempten (Allgäu),-0.26882219314575195,RRm,year,precipitation,mm day-1,7
09764_09778_08436_Region_um_Memmingen,-0.1354808807373047,RRm,year,precipitation,mm day-1,7
09764_Memmingen,-0.15725231170654297,RRm,year,precipitation,mm day-1,7
09771_Aichach-Friedberg,-0.041089773178100586,RRm,year,precipitation,mm day-1,7
09772_Augsburg,-0.07480502128601074,RRm,year,precipitation,mm day-1,7
09773_Dillingen a.d. Donau,-0.06142568588256836,RRm,year,precipitation,mm day-1,7
09774_Günzburg,-0.06992483139038086,RRm,year,precipitation,mm day-1,7
09775_Neu-Ulm,-0.0781087875366211,RRm,year,precipitation,mm day-1,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.15704631805419922,RRm,year,precipitation,mm day-1,7
09776_Lindau (Bodensee),-0.23737525939941406,RRm,year,precipitation,mm day-1,7
09777_Ostallgäu,-0.25420570373535156,RRm,year,precipitation,mm day-1,7
09778_Unterallgäu,-0.15528249740600586,RRm,year,precipitation,mm day-1,7
09779_Donau-Ries,-0.007044553756713867,RRm,year,precipitation,mm day-1,7
09780_Oberallgäu,-0.29674863815307617,RRm,year,precipitation,mm day-1,7
10041_Regionalverband Saarbrücken,-0.04720282554626465,RRm,year,precipitation,mm day-1,7
10042_Merzig-Wadern,-0.14310598373413086,RRm,year,precipitation,mm day-1,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.04679441452026367,RRm,year,precipitation,mm day-1,7
10043_Neunkirchen,-0.04123353958129883,RRm,year,precipitation,mm day-1,7
10044_Saarlouis,-0.06788921356201172,RRm,year,precipitation,mm day-1,7
10045_Saarpfalz-Kreis,-0.059125661849975586,RRm,year,precipitation,mm day-1,7
10046_St. Wendel,-0.06403923034667969,RRm,year,precipitation,mm day-1,7
11000_Berlin,-0.011237144470214844,RRm,year,precipitation,mm day-1,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.008352518081665039,RRm,year,precipitation,mm day-1,7
12051_Brandenburg an der Havel,-0.016949892044067383,RRm,year,precipitation,mm day-1,7
12052_12071_Region_um_Cottbus,-0.0008893013000488281,RRm,year,precipitation,mm day-1,7
12052_Cottbus,-0.010455965995788574,RRm,year,precipitation,mm day-1,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.01811361312866211,RRm,year,precipitation,mm day-1,7
12053_Frankfurt (Oder),-0.019958853721618652,RRm,year,precipitation,mm day-1,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.013848543167114258,RRm,year,precipitation,mm day-1,7
12054_Potsdam,0.008161067962646484,RRm,year,precipitation,mm day-1,7
12060_Barnim,-0.016205906867980957,RRm,year,precipitation,mm day-1,7
12061_Dahme-Spreewald,-0.009766221046447754,RRm,year,precipitation,mm day-1,7
12062_Elbe-Elster,6.854534149169922e-05,RRm,year,precipitation,mm day-1,7
12063_Havelland,-0.01102447509765625,RRm,year,precipitation,mm day-1,7
12064_Märkisch-Oderland,-0.010086417198181152,RRm,year,precipitation,mm day-1,7
12065_Oberhavel,-0.015554547309875488,RRm,year,precipitation,mm day-1,7
12066_Oberspreewald-Lausitz,0.0028134584426879883,RRm,year,precipitation,mm day-1,7
12067_Oder-Spree,-0.02636122703552246,RRm,year,precipitation,mm day-1,7
12068_Ostprignitz-Ruppin,-0.03575301170349121,RRm,year,precipitation,mm day-1,7
12069_Potsdam-Mittelmark,-0.009392499923706055,RRm,year,precipitation,mm day-1,7
12070_Prignitz,-0.046666860580444336,RRm,year,precipitation,mm day-1,7
12071_Spree-Neiße,8.690357208251953e-05,RRm,year,precipitation,mm day-1,7
12072_Teltow-Fläming,0.003926515579223633,RRm,year,precipitation,mm day-1,7
12073_Uckermark,-0.010369539260864258,RRm,year,precipitation,mm day-1,7
13003_13072_Region_um_Rostock,-0.044083237648010254,RRm,year,precipitation,mm day-1,7
13003_Rostock,-0.03310215473175049,RRm,year,precipitation,mm day-1,7
13004_13076_13074_Region_um_Schwerin,-0.03624749183654785,RRm,year,precipitation,mm day-1,7
13004_Schwerin,-0.04256999492645264,RRm,year,precipitation,mm day-1,7
13071_Mecklenburgische Seenplatte,-0.013768672943115234,RRm,year,precipitation,mm day-1,7
13072_Rostock,-0.04465210437774658,RRm,year,precipitation,mm day-1,7
13073_Vorpommern-Rügen,-0.009842991828918457,RRm,year,precipitation,mm day-1,7
13074_Nordwestmecklenburg,-0.0483858585357666,RRm,year,precipitation,mm day-1,7
13075_Vorpommern-Greifswald,-0.027764558792114258,RRm,year,precipitation,mm day-1,7
13076_Ludwigslust-Parchim,-0.031424760818481445,RRm,year,precipitation,mm day-1,7
14511_14524_14521_14522_Region_um_Chemnitz,-0.09537220001220703,RRm,year,precipitation,mm day-1,7
14511_Chemnitz,-0.11740493774414062,RRm,year,precipitation,mm day-1,7
14521_Erzgebirgskreis,-0.12300562858581543,RRm,year,precipitation,mm day-1,7
14522_Mittelsachsen,-0.09552311897277832,RRm,year,precipitation,mm day-1,7
14523_Vogtlandkreis,-0.041234493255615234,RRm,year,precipitation,mm day-1,7
14524_Zwickau,-0.13761615753173828,RRm,year,precipitation,mm day-1,7
14612_14627_14625_14628_Region_um_Dresden,-0.042427778244018555,RRm,year,precipitation,mm day-1,7
14612_Dresden,-0.07789778709411621,RRm,year,precipitation,mm day-1,7
14625_Bautzen,-0.007586956024169922,RRm,year,precipitation,mm day-1,7
14626_Görlitz,0.0001074075698852539,RRm,year,precipitation,mm day-1,7
14627_Meißen,-0.008913755416870117,RRm,year,precipitation,mm day-1,7
14628_Sächsische Schweiz-Osterzgebirge,-0.11512470245361328,RRm,year,precipitation,mm day-1,7
14713_14729_14730_Region_um_Leipzig,-0.0016350746154785156,RRm,year,precipitation,mm day-1,7
14713_Leipzig,-0.00218355655670166,RRm,year,precipitation,mm day-1,7
14729_Leipzig,-0.005339860916137695,RRm,year,precipitation,mm day-1,7
14730_Nordsachsen,-0.010361075401306152,RRm,year,precipitation,mm day-1,7
15001_15091_15082_Region_um_Dessau-Rolau,0.011723875999450684,RRm,year,precipitation,mm day-1,7
15001_Dessau-Roßlau,0.017858505249023438,RRm,year,precipitation,mm day-1,7
15002_15088_Region_um_Halle_(Saale),0.006592273712158203,RRm,year,precipitation,mm day-1,7
15002_Halle (Saale),0.014696598052978516,RRm,year,precipitation,mm day-1,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.014758825302124023,RRm,year,precipitation,mm day-1,7
15003_Magdeburg,-0.0416104793548584,RRm,year,precipitation,mm day-1,7
15081_Altmarkkreis Salzwedel,-0.04442310333251953,RRm,year,precipitation,mm day-1,7
15082_Anhalt-Bitterfeld,0.025990009307861328,RRm,year,precipitation,mm day-1,7
15083_Börde,-0.05610942840576172,RRm,year,precipitation,mm day-1,7
15084_Burgenlandkreis,-0.0005339384078979492,RRm,year,precipitation,mm day-1,7
15085_Harz,-0.04450118541717529,RRm,year,precipitation,mm day-1,7
15086_Jerichower Land,-0.011669158935546875,RRm,year,precipitation,mm day-1,7
15087_Mansfeld-Südharz,-0.037742018699645996,RRm,year,precipitation,mm day-1,7
15088_Saalekreis,0.0057975053787231445,RRm,year,precipitation,mm day-1,7
15089_Salzlandkreis,0.00921177864074707,RRm,year,precipitation,mm day-1,7
15090_Stendal,-0.0044956207275390625,RRm,year,precipitation,mm day-1,7
15091_Wittenberg,-0.00967860221862793,RRm,year,precipitation,mm day-1,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.017541885375976562,RRm,year,precipitation,mm day-1,7
16051_Erfurt,-0.061795711517333984,RRm,year,precipitation,mm day-1,7
16052_16076_15084_16074_Region_um_Gera,-0.022767066955566406,RRm,year,precipitation,mm day-1,7
16052_Gera,-0.038080692291259766,RRm,year,precipitation,mm day-1,7
16053_16074_16071_16055_Region_um_Jena,-0.05986428260803223,RRm,year,precipitation,mm day-1,7
16053_Jena,-0.0554656982421875,RRm,year,precipitation,mm day-1,7
16054_16066_16069_16070_Region_um_Suhl,-0.020412445068359375,RRm,year,precipitation,mm day-1,7
16054_Suhl,-0.2101125717163086,RRm,year,precipitation,mm day-1,7
16055_16071_Region_um_Weimar,-0.054872989654541016,RRm,year,precipitation,mm day-1,7
16055_Weimar,-0.08442056179046631,RRm,year,precipitation,mm day-1,7
16056_16063_06636_Region_um_Eisenach,-0.039801955223083496,RRm,year,precipitation,mm day-1,7
16056_Eisenach,-0.1205756664276123,RRm,year,precipitation,mm day-1,7
16061_Eichsfeld,-0.0560297966003418,RRm,year,precipitation,mm day-1,7
16062_Nordhausen,-0.03771400451660156,RRm,year,precipitation,mm day-1,7
16063_Wartburgkreis,-0.03188157081604004,RRm,year,precipitation,mm day-1,7
16064_Unstrut-Hainich-Kreis,-0.010089397430419922,RRm,year,precipitation,mm day-1,7
16065_Kyffhäuserkreis,-0.005600690841674805,RRm,year,precipitation,mm day-1,7
16066_Schmalkalden-Meiningen,-0.03834819793701172,RRm,year,precipitation,mm day-1,7
16067_Gotha,-0.040654897689819336,RRm,year,precipitation,mm day-1,7
16068_Sömmerda,-0.02344679832458496,RRm,year,precipitation,mm day-1,7
16069_Hildburghausen,-0.04333853721618652,RRm,year,precipitation,mm day-1,7
16070_Ilm-Kreis,-0.06941795349121094,RRm,year,precipitation,mm day-1,7
16071_Weimarer Land,-0.055776119232177734,RRm,year,precipitation,mm day-1,7
16072_Sonneberg,-0.16539669036865234,RRm,year,precipitation,mm day-1,7
16073_Saalfeld-Rudolstadt,-0.08055353164672852,RRm,year,precipitation,mm day-1,7
16074_Saale-Holzland-Kreis,-0.06595301628112793,RRm,year,precipitation,mm day-1,7
16075_Saale-Orla-Kreis,-0.07300233840942383,RRm,year,precipitation,mm day-1,7
16076_Greiz,-0.034049034118652344,RRm,year,precipitation,mm day-1,7
16077_Altenburger Land,-0.04380035400390625,RRm,year,precipitation,mm day-1,7
