region,RRm_year_3C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09361_09371_Region_um_Amberg,0.1597132682800293,RRm,year,precipitation,mm day-1,7
09361_Amberg,0.16081225872039795,RRm,year,precipitation,mm day-1,7
09362_09375_Region_um_Regensburg,0.1967763900756836,RRm,year,precipitation,mm day-1,7
09362_Regensburg,0.20696663856506348,RRm,year,precipitation,mm day-1,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.148237943649292,RRm,year,precipitation,mm day-1,7
09363_Weiden i.d. OPf.,0.17367243766784668,RRm,year,precipitation,mm day-1,7
09371_Amberg-Sulzbach,0.1592857837677002,RRm,year,precipitation,mm day-1,7
09372_Cham,0.1880941390991211,RRm,year,precipitation,mm day-1,7
09373_Neumarkt i.d. OPf.,0.16662955284118652,RRm,year,precipitation,mm day-1,7
09374_Neustadt a.d. Waldnaab,0.14563465118408203,RRm,year,precipitation,mm day-1,7
09375_Regensburg,0.1963825225830078,RRm,year,precipitation,mm day-1,7
09376_Schwandorf,0.1724846363067627,RRm,year,precipitation,mm day-1,7
09377_Tirschenreuth,0.12541890144348145,RRm,year,precipitation,mm day-1,7
09461_09471_Region_um_Bamberg,0.15546751022338867,RRm,year,precipitation,mm day-1,7
09461_Bamberg,0.17491745948791504,RRm,year,precipitation,mm day-1,7
09462_09472_Region_um_Bayreuth,0.14520835876464844,RRm,year,precipitation,mm day-1,7
09462_Bayreuth,0.17450952529907227,RRm,year,precipitation,mm day-1,7
09463_09473_Region_um_Coburg,0.16233587265014648,RRm,year,precipitation,mm day-1,7
09463_Coburg,0.1614515781402588,RRm,year,precipitation,mm day-1,7
09464_09475_Region_um_Hof,0.1294116973876953,RRm,year,precipitation,mm day-1,7
09464_Hof,0.15305685997009277,RRm,year,precipitation,mm day-1,7
09471_Bamberg,0.15543508529663086,RRm,year,precipitation,mm day-1,7
09472_Bayreuth,0.14237356185913086,RRm,year,precipitation,mm day-1,7
09473_Coburg,0.16249942779541016,RRm,year,precipitation,mm day-1,7
09474_Forchheim,0.17509698867797852,RRm,year,precipitation,mm day-1,7
09475_Hof,0.13054871559143066,RRm,year,precipitation,mm day-1,7
09476_Kronach,0.13743376731872559,RRm,year,precipitation,mm day-1,7
09477_Kulmbach,0.1813504695892334,RRm,year,precipitation,mm day-1,7
09478_Lichtenfels,0.14900970458984375,RRm,year,precipitation,mm day-1,7
09479_Wunsiedel i. Fichtelgebirge,0.1309218406677246,RRm,year,precipitation,mm day-1,7
09561_09571_Region_um_Ansbach,0.14056968688964844,RRm,year,precipitation,mm day-1,7
09561_Ansbach,0.14979076385498047,RRm,year,precipitation,mm day-1,7
09562_09572_09564_09563_Region_um_Erlangen,0.1618192195892334,RRm,year,precipitation,mm day-1,7
09562_Erlangen,0.16936516761779785,RRm,year,precipitation,mm day-1,7
09563_09573_09562_09564_Region_um_Fürth,0.17509984970092773,RRm,year,precipitation,mm day-1,7
09563_Fürth,0.1701815128326416,RRm,year,precipitation,mm day-1,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.16155576705932617,RRm,year,precipitation,mm day-1,7
09564_Nürnberg,0.17586684226989746,RRm,year,precipitation,mm day-1,7
09565_09576_09564_Region_um_Schwabach,0.17291760444641113,RRm,year,precipitation,mm day-1,7
09565_Schwabach,0.19179797172546387,RRm,year,precipitation,mm day-1,7
09571_Ansbach,0.1400291919708252,RRm,year,precipitation,mm day-1,7
09572_Erlangen-Höchstadt,0.16272377967834473,RRm,year,precipitation,mm day-1,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.1510176658630371,RRm,year,precipitation,mm day-1,7
09573_Fürth,0.16905879974365234,RRm,year,precipitation,mm day-1,7
09574_Nürnberger Land,0.16747808456420898,RRm,year,precipitation,mm day-1,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.1477813720703125,RRm,year,precipitation,mm day-1,7
09576_Roth,0.16951632499694824,RRm,year,precipitation,mm day-1,7
09577_Weißenburg-Gunzenhausen,0.15331149101257324,RRm,year,precipitation,mm day-1,7
09661_09671_09676_Region_um_Aschaffenburg,0.1634666919708252,RRm,year,precipitation,mm day-1,7
09661_Aschaffenburg,0.16644072532653809,RRm,year,precipitation,mm day-1,7
09662_09678_Region_um_Schweinfurt,0.15285515785217285,RRm,year,precipitation,mm day-1,7
09662_Schweinfurt,0.14365220069885254,RRm,year,precipitation,mm day-1,7
09663_09679_Region_um_Würzburg,0.1465975046157837,RRm,year,precipitation,mm day-1,7
09663_Würzburg,0.15058493614196777,RRm,year,precipitation,mm day-1,7
09671_Aschaffenburg,0.14537310600280762,RRm,year,precipitation,mm day-1,7
09672_Bad Kissingen,0.13972139358520508,RRm,year,precipitation,mm day-1,7
09673_Rhön-Grabfeld,0.1418290138244629,RRm,year,precipitation,mm day-1,7
09674_Haßberge,0.14664053916931152,RRm,year,precipitation,mm day-1,7
09675_Kitzingen,0.15790224075317383,RRm,year,precipitation,mm day-1,7
09676_Miltenberg,0.14693903923034668,RRm,year,precipitation,mm day-1,7
09677_Main-Spessart,0.13531851768493652,RRm,year,precipitation,mm day-1,7
09678_Schweinfurt,0.15320539474487305,RRm,year,precipitation,mm day-1,7
09679_Würzburg,0.1454620361328125,RRm,year,precipitation,mm day-1,7
09761_09772_09771_Region_um_Augsburg,0.20444035530090332,RRm,year,precipitation,mm day-1,7
09761_Augsburg,0.2145216464996338,RRm,year,precipitation,mm day-1,7
09762_09777_Region_um_Kaufbeuren,0.2175579071044922,RRm,year,precipitation,mm day-1,7
09762_Kaufbeuren,0.21429109573364258,RRm,year,precipitation,mm day-1,7
09763_09780_Region_um_Kempten_(Allgäu),0.24998188018798828,RRm,year,precipitation,mm day-1,7
09763_Kempten (Allgäu),0.2571134567260742,RRm,year,precipitation,mm day-1,7
09764_09778_08436_Region_um_Memmingen,0.2304363250732422,RRm,year,precipitation,mm day-1,7
09764_Memmingen,0.21296429634094238,RRm,year,precipitation,mm day-1,7
09771_Aichach-Friedberg,0.197462797164917,RRm,year,precipitation,mm day-1,7
09772_Augsburg,0.20368266105651855,RRm,year,precipitation,mm day-1,7
09773_Dillingen a.d. Donau,0.19816303253173828,RRm,year,precipitation,mm day-1,7
09774_Günzburg,0.20592808723449707,RRm,year,precipitation,mm day-1,7
09775_Neu-Ulm,0.21082496643066406,RRm,year,precipitation,mm day-1,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.2834970951080322,RRm,year,precipitation,mm day-1,7
09776_Lindau (Bodensee),0.3015594482421875,RRm,year,precipitation,mm day-1,7
09777_Ostallgäu,0.21765971183776855,RRm,year,precipitation,mm day-1,7
09778_Unterallgäu,0.1961829662322998,RRm,year,precipitation,mm day-1,7
09779_Donau-Ries,0.1715376377105713,RRm,year,precipitation,mm day-1,7
09780_Oberallgäu,0.2547755241394043,RRm,year,precipitation,mm day-1,7
10041_Regionalverband Saarbrücken,0.13699769973754883,RRm,year,precipitation,mm day-1,7
10042_Merzig-Wadern,0.1152961254119873,RRm,year,precipitation,mm day-1,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.11870217323303223,RRm,year,precipitation,mm day-1,7
10043_Neunkirchen,0.13121914863586426,RRm,year,precipitation,mm day-1,7
10044_Saarlouis,0.133467435836792,RRm,year,precipitation,mm day-1,7
10045_Saarpfalz-Kreis,0.12179708480834961,RRm,year,precipitation,mm day-1,7
10046_St. Wendel,0.11678457260131836,RRm,year,precipitation,mm day-1,7
11000_Berlin,0.14783799648284912,RRm,year,precipitation,mm day-1,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.14229941368103027,RRm,year,precipitation,mm day-1,7
12051_Brandenburg an der Havel,0.16221964359283447,RRm,year,precipitation,mm day-1,7
12052_12071_Region_um_Cottbus,0.15421390533447266,RRm,year,precipitation,mm day-1,7
12052_Cottbus,0.1580369472503662,RRm,year,precipitation,mm day-1,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.15281760692596436,RRm,year,precipitation,mm day-1,7
12053_Frankfurt (Oder),0.16309475898742676,RRm,year,precipitation,mm day-1,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.14395034313201904,RRm,year,precipitation,mm day-1,7
12054_Potsdam,0.1520521640777588,RRm,year,precipitation,mm day-1,7
12060_Barnim,0.13860881328582764,RRm,year,precipitation,mm day-1,7
12061_Dahme-Spreewald,0.14483511447906494,RRm,year,precipitation,mm day-1,7
12062_Elbe-Elster,0.15025687217712402,RRm,year,precipitation,mm day-1,7
12063_Havelland,0.1495816707611084,RRm,year,precipitation,mm day-1,7
12064_Märkisch-Oderland,0.1402510404586792,RRm,year,precipitation,mm day-1,7
12065_Oberhavel,0.14006149768829346,RRm,year,precipitation,mm day-1,7
12066_Oberspreewald-Lausitz,0.15183770656585693,RRm,year,precipitation,mm day-1,7
12067_Oder-Spree,0.1616990566253662,RRm,year,precipitation,mm day-1,7
12068_Ostprignitz-Ruppin,0.1376497745513916,RRm,year,precipitation,mm day-1,7
12069_Potsdam-Mittelmark,0.14379394054412842,RRm,year,precipitation,mm day-1,7
12070_Prignitz,0.14170098304748535,RRm,year,precipitation,mm day-1,7
12071_Spree-Neiße,0.15366005897521973,RRm,year,precipitation,mm day-1,7
12072_Teltow-Fläming,0.14982593059539795,RRm,year,precipitation,mm day-1,7
12073_Uckermark,0.14149391651153564,RRm,year,precipitation,mm day-1,7
13003_13072_Region_um_Rostock,0.14704430103302002,RRm,year,precipitation,mm day-1,7
13003_Rostock,0.17286157608032227,RRm,year,precipitation,mm day-1,7
13004_13076_13074_Region_um_Schwerin,0.12404704093933105,RRm,year,precipitation,mm day-1,7
13004_Schwerin,0.12610173225402832,RRm,year,precipitation,mm day-1,7
13071_Mecklenburgische Seenplatte,0.14675092697143555,RRm,year,precipitation,mm day-1,7
13072_Rostock,0.14384007453918457,RRm,year,precipitation,mm day-1,7
13073_Vorpommern-Rügen,0.19481468200683594,RRm,year,precipitation,mm day-1,7
13074_Nordwestmecklenburg,0.13441264629364014,RRm,year,precipitation,mm day-1,7
13075_Vorpommern-Greifswald,0.13811707496643066,RRm,year,precipitation,mm day-1,7
13076_Ludwigslust-Parchim,0.12756562232971191,RRm,year,precipitation,mm day-1,7
14511_14524_14521_14522_Region_um_Chemnitz,0.18804693222045898,RRm,year,precipitation,mm day-1,7
14511_Chemnitz,0.1954631805419922,RRm,year,precipitation,mm day-1,7
14521_Erzgebirgskreis,0.16486191749572754,RRm,year,precipitation,mm day-1,7
14522_Mittelsachsen,0.18534469604492188,RRm,year,precipitation,mm day-1,7
14523_Vogtlandkreis,0.1632063388824463,RRm,year,precipitation,mm day-1,7
14524_Zwickau,0.20638823509216309,RRm,year,precipitation,mm day-1,7
14612_14627_14625_14628_Region_um_Dresden,0.1852118968963623,RRm,year,precipitation,mm day-1,7
14612_Dresden,0.20779895782470703,RRm,year,precipitation,mm day-1,7
14625_Bautzen,0.19237065315246582,RRm,year,precipitation,mm day-1,7
14626_Görlitz,0.1868150234222412,RRm,year,precipitation,mm day-1,7
14627_Meißen,0.1857011318206787,RRm,year,precipitation,mm day-1,7
14628_Sächsische Schweiz-Osterzgebirge,0.19365477561950684,RRm,year,precipitation,mm day-1,7
14713_14729_14730_Region_um_Leipzig,0.17324137687683105,RRm,year,precipitation,mm day-1,7
14713_Leipzig,0.16946899890899658,RRm,year,precipitation,mm day-1,7
14729_Leipzig,0.1715240478515625,RRm,year,precipitation,mm day-1,7
14730_Nordsachsen,0.16780436038970947,RRm,year,precipitation,mm day-1,7
15001_15091_15082_Region_um_Dessau-Rolau,0.15208947658538818,RRm,year,precipitation,mm day-1,7
15001_Dessau-Roßlau,0.15723443031311035,RRm,year,precipitation,mm day-1,7
15002_15088_Region_um_Halle_(Saale),0.16755807399749756,RRm,year,precipitation,mm day-1,7
15002_Halle (Saale),0.18093085289001465,RRm,year,precipitation,mm day-1,7
15003_15083_15089_15086_Region_um_Magdeburg,0.16817784309387207,RRm,year,precipitation,mm day-1,7
15003_Magdeburg,0.16002368927001953,RRm,year,precipitation,mm day-1,7
15081_Altmarkkreis Salzwedel,0.1306300163269043,RRm,year,precipitation,mm day-1,7
15082_Anhalt-Bitterfeld,0.16429221630096436,RRm,year,precipitation,mm day-1,7
15083_Börde,0.15318644046783447,RRm,year,precipitation,mm day-1,7
15084_Burgenlandkreis,0.15025079250335693,RRm,year,precipitation,mm day-1,7
15085_Harz,0.1183401346206665,RRm,year,precipitation,mm day-1,7
15086_Jerichower Land,0.1619170904159546,RRm,year,precipitation,mm day-1,7
15087_Mansfeld-Südharz,0.13961899280548096,RRm,year,precipitation,mm day-1,7
15088_Saalekreis,0.16566073894500732,RRm,year,precipitation,mm day-1,7
15089_Salzlandkreis,0.17262065410614014,RRm,year,precipitation,mm day-1,7
15090_Stendal,0.15302777290344238,RRm,year,precipitation,mm day-1,7
15091_Wittenberg,0.1489642858505249,RRm,year,precipitation,mm day-1,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.14148855209350586,RRm,year,precipitation,mm day-1,7
16051_Erfurt,0.16175174713134766,RRm,year,precipitation,mm day-1,7
16052_16076_15084_16074_Region_um_Gera,0.16316545009613037,RRm,year,precipitation,mm day-1,7
16052_Gera,0.16814374923706055,RRm,year,precipitation,mm day-1,7
16053_16074_16071_16055_Region_um_Jena,0.16241025924682617,RRm,year,precipitation,mm day-1,7
16053_Jena,0.16318464279174805,RRm,year,precipitation,mm day-1,7
16054_16066_16069_16070_Region_um_Suhl,0.14411067962646484,RRm,year,precipitation,mm day-1,7
16054_Suhl,0.1292557716369629,RRm,year,precipitation,mm day-1,7
16055_16071_Region_um_Weimar,0.15528607368469238,RRm,year,precipitation,mm day-1,7
16055_Weimar,0.13190555572509766,RRm,year,precipitation,mm day-1,7
16056_16063_06636_Region_um_Eisenach,0.13506579399108887,RRm,year,precipitation,mm day-1,7
16056_Eisenach,0.12583041191101074,RRm,year,precipitation,mm day-1,7
16061_Eichsfeld,0.13277888298034668,RRm,year,precipitation,mm day-1,7
16062_Nordhausen,0.14348125457763672,RRm,year,precipitation,mm day-1,7
16063_Wartburgkreis,0.12333893775939941,RRm,year,precipitation,mm day-1,7
16064_Unstrut-Hainich-Kreis,0.13502216339111328,RRm,year,precipitation,mm day-1,7
16065_Kyffhäuserkreis,0.14124953746795654,RRm,year,precipitation,mm day-1,7
16066_Schmalkalden-Meiningen,0.14656305313110352,RRm,year,precipitation,mm day-1,7
16067_Gotha,0.11117196083068848,RRm,year,precipitation,mm day-1,7
16068_Sömmerda,0.1553736925125122,RRm,year,precipitation,mm day-1,7
16069_Hildburghausen,0.15422511100769043,RRm,year,precipitation,mm day-1,7
16070_Ilm-Kreis,0.1284184455871582,RRm,year,precipitation,mm day-1,7
16071_Weimarer Land,0.1545259952545166,RRm,year,precipitation,mm day-1,7
16072_Sonneberg,0.12395453453063965,RRm,year,precipitation,mm day-1,7
16073_Saalfeld-Rudolstadt,0.14059853553771973,RRm,year,precipitation,mm day-1,7
16074_Saale-Holzland-Kreis,0.16704392433166504,RRm,year,precipitation,mm day-1,7
16075_Saale-Orla-Kreis,0.15951085090637207,RRm,year,precipitation,mm day-1,7
16076_Greiz,0.1732339859008789,RRm,year,precipitation,mm day-1,7
16077_Altenburger Land,0.1667952537536621,RRm,year,precipitation,mm day-1,7
