region,HSf3_year_4C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09272_Freyung-Grafenau,0.04407044127583504,HSf3,year,hot_spell_frequency,,7
09273_Kelheim,0.4955903887748718,HSf3,year,hot_spell_frequency,,7
09274_Landshut,0.4669809937477112,HSf3,year,hot_spell_frequency,,7
09275_Passau,0.44675976037979126,HSf3,year,hot_spell_frequency,,7
09276_Regen,0.04377232864499092,HSf3,year,hot_spell_frequency,,7
09277_Rottal-Inn,0.4568232595920563,HSf3,year,hot_spell_frequency,,7
09278_Straubing-Bogen,0.45714136958122253,HSf3,year,hot_spell_frequency,,7
09279_Dingolfing-Landau,0.590108335018158,HSf3,year,hot_spell_frequency,,7
09361_09371_Region_um_Amberg,0.26171305775642395,HSf3,year,hot_spell_frequency,,7
09361_Amberg,0.22425252199172974,HSf3,year,hot_spell_frequency,,7
09362_09375_Region_um_Regensburg,0.4319821298122406,HSf3,year,hot_spell_frequency,,7
09362_Regensburg,0.48762449622154236,HSf3,year,hot_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.1919683814048767,HSf3,year,hot_spell_frequency,,7
09363_Weiden i.d. OPf.,0.24479955434799194,HSf3,year,hot_spell_frequency,,7
09371_Amberg-Sulzbach,0.26327627897262573,HSf3,year,hot_spell_frequency,,7
09372_Cham,0.1690615564584732,HSf3,year,hot_spell_frequency,,7
09373_Neumarkt i.d. OPf.,0.25581544637680054,HSf3,year,hot_spell_frequency,,7
09374_Neustadt a.d. Waldnaab,0.18927961587905884,HSf3,year,hot_spell_frequency,,7
09375_Regensburg,0.42848363518714905,HSf3,year,hot_spell_frequency,,7
09376_Schwandorf,0.29985594749450684,HSf3,year,hot_spell_frequency,,7
09377_Tirschenreuth,0.059488967061042786,HSf3,year,hot_spell_frequency,,7
09461_09471_Region_um_Bamberg,0.4513449966907501,HSf3,year,hot_spell_frequency,,7
09461_Bamberg,0.5326197743415833,HSf3,year,hot_spell_frequency,,7
09462_09472_Region_um_Bayreuth,0.1897413283586502,HSf3,year,hot_spell_frequency,,7
09462_Bayreuth,0.22899743914604187,HSf3,year,hot_spell_frequency,,7
09463_09473_Region_um_Coburg,0.35063013434410095,HSf3,year,hot_spell_frequency,,7
09463_Coburg,0.29719263315200806,HSf3,year,hot_spell_frequency,,7
09464_09475_Region_um_Hof,0.004904245492070913,HSf3,year,hot_spell_frequency,,7
09464_Hof,0.0,HSf3,year,hot_spell_frequency,,7
09471_Bamberg,0.4471602737903595,HSf3,year,hot_spell_frequency,,7
09472_Bayreuth,0.18744751811027527,HSf3,year,hot_spell_frequency,,7
09473_Coburg,0.3471934199333191,HSf3,year,hot_spell_frequency,,7
09474_Forchheim,0.3862427771091461,HSf3,year,hot_spell_frequency,,7
09475_Hof,0.005218645557761192,HSf3,year,hot_spell_frequency,,7
09476_Kronach,0.08484171330928802,HSf3,year,hot_spell_frequency,,7
09477_Kulmbach,0.22098785638809204,HSf3,year,hot_spell_frequency,,7
09478_Lichtenfels,0.37096139788627625,HSf3,year,hot_spell_frequency,,7
09479_Wunsiedel i. Fichtelgebirge,0.017700444906949997,HSf3,year,hot_spell_frequency,,7
09561_09571_Region_um_Ansbach,0.33927440643310547,HSf3,year,hot_spell_frequency,,7
09561_Ansbach,0.36134910583496094,HSf3,year,hot_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,0.6321165561676025,HSf3,year,hot_spell_frequency,,7
09562_Erlangen,0.6762142181396484,HSf3,year,hot_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,0.6061585545539856,HSf3,year,hot_spell_frequency,,7
09563_Fürth,0.6488398313522339,HSf3,year,hot_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.4812632203102112,HSf3,year,hot_spell_frequency,,7
09564_Nürnberg,0.6411383152008057,HSf3,year,hot_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,0.47399523854255676,HSf3,year,hot_spell_frequency,,7
09565_Schwabach,0.6096780300140381,HSf3,year,hot_spell_frequency,,7
09571_Ansbach,0.33807751536369324,HSf3,year,hot_spell_frequency,,7
09572_Erlangen-Höchstadt,0.621290922164917,HSf3,year,hot_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.43325236439704895,HSf3,year,hot_spell_frequency,,7
09573_Fürth,0.5583108067512512,HSf3,year,hot_spell_frequency,,7
09574_Nürnberger Land,0.3284088671207428,HSf3,year,hot_spell_frequency,,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.4738134443759918,HSf3,year,hot_spell_frequency,,7
09576_Roth,0.4341579079627991,HSf3,year,hot_spell_frequency,,7
09577_Weißenburg-Gunzenhausen,0.2817792594432831,HSf3,year,hot_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,0.47673067450523376,HSf3,year,hot_spell_frequency,,7
09661_Aschaffenburg,0.7122157216072083,HSf3,year,hot_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,0.519766628742218,HSf3,year,hot_spell_frequency,,7
09662_Schweinfurt,0.5149510502815247,HSf3,year,hot_spell_frequency,,7
09663_09679_Region_um_Würzburg,0.49932247400283813,HSf3,year,hot_spell_frequency,,7
09663_Würzburg,0.4677733778953552,HSf3,year,hot_spell_frequency,,7
09671_Aschaffenburg,0.4817509651184082,HSf3,year,hot_spell_frequency,,7
09672_Bad Kissingen,0.3336789906024933,HSf3,year,hot_spell_frequency,,7
09673_Rhön-Grabfeld,0.2755407691001892,HSf3,year,hot_spell_frequency,,7
09674_Haßberge,0.4284116327762604,HSf3,year,hot_spell_frequency,,7
09675_Kitzingen,0.5532132387161255,HSf3,year,hot_spell_frequency,,7
09676_Miltenberg,0.449989914894104,HSf3,year,hot_spell_frequency,,7
09677_Main-Spessart,0.41986238956451416,HSf3,year,hot_spell_frequency,,7
09678_Schweinfurt,0.5199740529060364,HSf3,year,hot_spell_frequency,,7
09679_Würzburg,0.5025344491004944,HSf3,year,hot_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,0.45976439118385315,HSf3,year,hot_spell_frequency,,7
09761_Augsburg,0.4402026832103729,HSf3,year,hot_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,0.09049209207296371,HSf3,year,hot_spell_frequency,,7
09762_Kaufbeuren,0.13333334028720856,HSf3,year,hot_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),0.05066796392202377,HSf3,year,hot_spell_frequency,,7
09763_Kempten (Allgäu),0.07972615212202072,HSf3,year,hot_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,0.1671745479106903,HSf3,year,hot_spell_frequency,,7
09764_Memmingen,0.09551331400871277,HSf3,year,hot_spell_frequency,,7
09771_Aichach-Friedberg,0.4713500738143921,HSf3,year,hot_spell_frequency,,7
09772_Augsburg,0.4337790310382843,HSf3,year,hot_spell_frequency,,7
09773_Dillingen a.d. Donau,0.48063400387763977,HSf3,year,hot_spell_frequency,,7
09774_Günzburg,0.44979169964790344,HSf3,year,hot_spell_frequency,,7
09775_Neu-Ulm,0.45241427421569824,HSf3,year,hot_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.1909942924976349,HSf3,year,hot_spell_frequency,,7
09776_Lindau (Bodensee),0.20201414823532104,HSf3,year,hot_spell_frequency,,7
09777_Ostallgäu,0.08916695415973663,HSf3,year,hot_spell_frequency,,7
09778_Unterallgäu,0.15069590508937836,HSf3,year,hot_spell_frequency,,7
09779_Donau-Ries,0.3891212046146393,HSf3,year,hot_spell_frequency,,7
09780_Oberallgäu,0.049393054097890854,HSf3,year,hot_spell_frequency,,7
10041_Regionalverband Saarbrücken,0.44682639837265015,HSf3,year,hot_spell_frequency,,7
10042_Merzig-Wadern,0.3294488191604614,HSf3,year,hot_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.3648169934749603,HSf3,year,hot_spell_frequency,,7
10043_Neunkirchen,0.33794453740119934,HSf3,year,hot_spell_frequency,,7
10044_Saarlouis,0.48115095496177673,HSf3,year,hot_spell_frequency,,7
10045_Saarpfalz-Kreis,0.3925025165081024,HSf3,year,hot_spell_frequency,,7
10046_St. Wendel,0.22910292446613312,HSf3,year,hot_spell_frequency,,7
11000_Berlin,0.45711153745651245,HSf3,year,hot_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.3953682482242584,HSf3,year,hot_spell_frequency,,7
12051_Brandenburg an der Havel,0.4454036355018616,HSf3,year,hot_spell_frequency,,7
12052_12071_Region_um_Cottbus,0.5081796050071716,HSf3,year,hot_spell_frequency,,7
12052_Cottbus,0.524445116519928,HSf3,year,hot_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.38983243703842163,HSf3,year,hot_spell_frequency,,7
12053_Frankfurt (Oder),0.3901895582675934,HSf3,year,hot_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.40770551562309265,HSf3,year,hot_spell_frequency,,7
12054_Potsdam,0.46367812156677246,HSf3,year,hot_spell_frequency,,7
12060_Barnim,0.28553301095962524,HSf3,year,hot_spell_frequency,,7
12061_Dahme-Spreewald,0.49827539920806885,HSf3,year,hot_spell_frequency,,7
12062_Elbe-Elster,0.5270016193389893,HSf3,year,hot_spell_frequency,,7
12063_Havelland,0.42081302404403687,HSf3,year,hot_spell_frequency,,7
12064_Märkisch-Oderland,0.3553752899169922,HSf3,year,hot_spell_frequency,,7
12065_Oberhavel,0.32061484456062317,HSf3,year,hot_spell_frequency,,7
12066_Oberspreewald-Lausitz,0.5321490168571472,HSf3,year,hot_spell_frequency,,7
12067_Oder-Spree,0.41614794731140137,HSf3,year,hot_spell_frequency,,7
12068_Ostprignitz-Ruppin,0.2985018193721771,HSf3,year,hot_spell_frequency,,7
12069_Potsdam-Mittelmark,0.3727065920829773,HSf3,year,hot_spell_frequency,,7
12070_Prignitz,0.29976943135261536,HSf3,year,hot_spell_frequency,,7
12071_Spree-Neiße,0.5065193176269531,HSf3,year,hot_spell_frequency,,7
12072_Teltow-Fläming,0.4016781151294708,HSf3,year,hot_spell_frequency,,7
12073_Uckermark,0.24076546728610992,HSf3,year,hot_spell_frequency,,7
13003_13072_Region_um_Rostock,0.10305948555469513,HSf3,year,hot_spell_frequency,,7
13003_Rostock,0.0802408754825592,HSf3,year,hot_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,0.17093250155448914,HSf3,year,hot_spell_frequency,,7
13004_Schwerin,0.1227489560842514,HSf3,year,hot_spell_frequency,,7
13071_Mecklenburgische Seenplatte,0.20487885177135468,HSf3,year,hot_spell_frequency,,7
13072_Rostock,0.10279813408851624,HSf3,year,hot_spell_frequency,,7
13073_Vorpommern-Rügen,0.05288933217525482,HSf3,year,hot_spell_frequency,,7
13074_Nordwestmecklenburg,0.08756834268569946,HSf3,year,hot_spell_frequency,,7
13075_Vorpommern-Greifswald,0.1698952466249466,HSf3,year,hot_spell_frequency,,7
13076_Ludwigslust-Parchim,0.19592168927192688,HSf3,year,hot_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,0.17199495434761047,HSf3,year,hot_spell_frequency,,7
14511_Chemnitz,0.19348834455013275,HSf3,year,hot_spell_frequency,,7
14521_Erzgebirgskreis,0.028248677030205727,HSf3,year,hot_spell_frequency,,7
14522_Mittelsachsen,0.22950506210327148,HSf3,year,hot_spell_frequency,,7
14523_Vogtlandkreis,0.05665532499551773,HSf3,year,hot_spell_frequency,,7
14524_Zwickau,0.25729435682296753,HSf3,year,hot_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,0.37506863474845886,HSf3,year,hot_spell_frequency,,7
14612_Dresden,0.41686689853668213,HSf3,year,hot_spell_frequency,,7
14625_Bautzen,0.4026239812374115,HSf3,year,hot_spell_frequency,,7
14626_Görlitz,0.3735785186290741,HSf3,year,hot_spell_frequency,,7
14627_Meißen,0.5291487574577332,HSf3,year,hot_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,0.1772564798593521,HSf3,year,hot_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,0.604742169380188,HSf3,year,hot_spell_frequency,,7
14713_Leipzig,0.5983973145484924,HSf3,year,hot_spell_frequency,,7
14729_Leipzig,0.533399224281311,HSf3,year,hot_spell_frequency,,7
14730_Nordsachsen,0.5921780467033386,HSf3,year,hot_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,0.4978681802749634,HSf3,year,hot_spell_frequency,,7
15001_Dessau-Roßlau,0.5275291204452515,HSf3,year,hot_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),0.5722213387489319,HSf3,year,hot_spell_frequency,,7
15002_Halle (Saale),0.613122820854187,HSf3,year,hot_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,0.39960604906082153,HSf3,year,hot_spell_frequency,,7
15003_Magdeburg,0.42052048444747925,HSf3,year,hot_spell_frequency,,7
15081_Altmarkkreis Salzwedel,0.3109632432460785,HSf3,year,hot_spell_frequency,,7
15082_Anhalt-Bitterfeld,0.5305496454238892,HSf3,year,hot_spell_frequency,,7
15083_Börde,0.3669869005680084,HSf3,year,hot_spell_frequency,,7
15084_Burgenlandkreis,0.48976489901542664,HSf3,year,hot_spell_frequency,,7
15085_Harz,0.19033102691173553,HSf3,year,hot_spell_frequency,,7
15086_Jerichower Land,0.39407703280448914,HSf3,year,hot_spell_frequency,,7
15087_Mansfeld-Südharz,0.2477358728647232,HSf3,year,hot_spell_frequency,,7
15088_Saalekreis,0.5682099461555481,HSf3,year,hot_spell_frequency,,7
15089_Salzlandkreis,0.45640328526496887,HSf3,year,hot_spell_frequency,,7
15090_Stendal,0.3900809586048126,HSf3,year,hot_spell_frequency,,7
15091_Wittenberg,0.46920764446258545,HSf3,year,hot_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.25963661074638367,HSf3,year,hot_spell_frequency,,7
16051_Erfurt,0.3359975218772888,HSf3,year,hot_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,0.36500996351242065,HSf3,year,hot_spell_frequency,,7
16052_Gera,0.29383158683776855,HSf3,year,hot_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,0.26440951228141785,HSf3,year,hot_spell_frequency,,7
16053_Jena,0.2395409196615219,HSf3,year,hot_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,0.14485806226730347,HSf3,year,hot_spell_frequency,,7
16054_Suhl,0.023261599242687225,HSf3,year,hot_spell_frequency,,7
16055_16071_Region_um_Weimar,0.2738264799118042,HSf3,year,hot_spell_frequency,,7
16055_Weimar,0.2622927129268646,HSf3,year,hot_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,0.18367420136928558,HSf3,year,hot_spell_frequency,,7
16056_Eisenach,0.19973449409008026,HSf3,year,hot_spell_frequency,,7
16061_Eichsfeld,0.16507282853126526,HSf3,year,hot_spell_frequency,,7
16062_Nordhausen,0.17041687667369843,HSf3,year,hot_spell_frequency,,7
16063_Wartburgkreis,0.19228743016719818,HSf3,year,hot_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,0.2612684369087219,HSf3,year,hot_spell_frequency,,7
16065_Kyffhäuserkreis,0.31302309036254883,HSf3,year,hot_spell_frequency,,7
16066_Schmalkalden-Meiningen,0.14591144025325775,HSf3,year,hot_spell_frequency,,7
16067_Gotha,0.1770702302455902,HSf3,year,hot_spell_frequency,,7
16068_Sömmerda,0.46486881375312805,HSf3,year,hot_spell_frequency,,7
16069_Hildburghausen,0.19469095766544342,HSf3,year,hot_spell_frequency,,7
16070_Ilm-Kreis,0.1079542487859726,HSf3,year,hot_spell_frequency,,7
16071_Weimarer Land,0.2751481235027313,HSf3,year,hot_spell_frequency,,7
16072_Sonneberg,0.03364263102412224,HSf3,year,hot_spell_frequency,,7
16073_Saalfeld-Rudolstadt,0.10972164571285248,HSf3,year,hot_spell_frequency,,7
16074_Saale-Holzland-Kreis,0.2578204572200775,HSf3,year,hot_spell_frequency,,7
16075_Saale-Orla-Kreis,0.08401359617710114,HSf3,year,hot_spell_frequency,,7
16076_Greiz,0.2559720277786255,HSf3,year,hot_spell_frequency,,7
16077_Altenburger Land,0.434464693069458,HSf3,year,hot_spell_frequency,,7
