region,HSf3_year_2C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09272_Freyung-Grafenau,0.23126372694969177,HSf3,year,hot_spell_frequency,,7
09273_Kelheim,0.6168457269668579,HSf3,year,hot_spell_frequency,,7
09274_Landshut,0.6465651988983154,HSf3,year,hot_spell_frequency,,7
09275_Passau,0.76188063621521,HSf3,year,hot_spell_frequency,,7
09276_Regen,0.24793189764022827,HSf3,year,hot_spell_frequency,,7
09277_Rottal-Inn,0.6749962568283081,HSf3,year,hot_spell_frequency,,7
09278_Straubing-Bogen,0.6583225727081299,HSf3,year,hot_spell_frequency,,7
09279_Dingolfing-Landau,0.6764494180679321,HSf3,year,hot_spell_frequency,,7
09361_09371_Region_um_Amberg,0.4071067273616791,HSf3,year,hot_spell_frequency,,7
09361_Amberg,0.4841564893722534,HSf3,year,hot_spell_frequency,,7
09362_09375_Region_um_Regensburg,0.6458980441093445,HSf3,year,hot_spell_frequency,,7
09362_Regensburg,0.7063264846801758,HSf3,year,hot_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.3066779673099518,HSf3,year,hot_spell_frequency,,7
09363_Weiden i.d. OPf.,0.3804667294025421,HSf3,year,hot_spell_frequency,,7
09371_Amberg-Sulzbach,0.4028782546520233,HSf3,year,hot_spell_frequency,,7
09372_Cham,0.37088942527770996,HSf3,year,hot_spell_frequency,,7
09373_Neumarkt i.d. OPf.,0.4028990864753723,HSf3,year,hot_spell_frequency,,7
09374_Neustadt a.d. Waldnaab,0.30350616574287415,HSf3,year,hot_spell_frequency,,7
09375_Regensburg,0.6416910886764526,HSf3,year,hot_spell_frequency,,7
09376_Schwandorf,0.4741800129413605,HSf3,year,hot_spell_frequency,,7
09377_Tirschenreuth,0.233854278922081,HSf3,year,hot_spell_frequency,,7
09461_09471_Region_um_Bamberg,0.428913414478302,HSf3,year,hot_spell_frequency,,7
09461_Bamberg,0.44035249948501587,HSf3,year,hot_spell_frequency,,7
09462_09472_Region_um_Bayreuth,0.2750893831253052,HSf3,year,hot_spell_frequency,,7
09462_Bayreuth,0.29661625623703003,HSf3,year,hot_spell_frequency,,7
09463_09473_Region_um_Coburg,0.39279213547706604,HSf3,year,hot_spell_frequency,,7
09463_Coburg,0.42490875720977783,HSf3,year,hot_spell_frequency,,7
09464_09475_Region_um_Hof,0.1398766189813614,HSf3,year,hot_spell_frequency,,7
09464_Hof,0.2020522803068161,HSf3,year,hot_spell_frequency,,7
09471_Bamberg,0.42834895849227905,HSf3,year,hot_spell_frequency,,7
09472_Bayreuth,0.27582213282585144,HSf3,year,hot_spell_frequency,,7
09473_Coburg,0.39042162895202637,HSf3,year,hot_spell_frequency,,7
09474_Forchheim,0.3888835310935974,HSf3,year,hot_spell_frequency,,7
09475_Hof,0.13589069247245789,HSf3,year,hot_spell_frequency,,7
09476_Kronach,0.22279316186904907,HSf3,year,hot_spell_frequency,,7
09477_Kulmbach,0.25441640615463257,HSf3,year,hot_spell_frequency,,7
09478_Lichtenfels,0.3917497992515564,HSf3,year,hot_spell_frequency,,7
09479_Wunsiedel i. Fichtelgebirge,0.18500711023807526,HSf3,year,hot_spell_frequency,,7
09561_09571_Region_um_Ansbach,0.4337288439273834,HSf3,year,hot_spell_frequency,,7
09561_Ansbach,0.41968244314193726,HSf3,year,hot_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,0.5285905599594116,HSf3,year,hot_spell_frequency,,7
09562_Erlangen,0.5139880776405334,HSf3,year,hot_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,0.5653619766235352,HSf3,year,hot_spell_frequency,,7
09563_Fürth,0.6233793497085571,HSf3,year,hot_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.4884764552116394,HSf3,year,hot_spell_frequency,,7
09564_Nürnberg,0.6701120138168335,HSf3,year,hot_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,0.5513992309570312,HSf3,year,hot_spell_frequency,,7
09565_Schwabach,0.6006127595901489,HSf3,year,hot_spell_frequency,,7
09571_Ansbach,0.43463385105133057,HSf3,year,hot_spell_frequency,,7
09572_Erlangen-Höchstadt,0.47583383321762085,HSf3,year,hot_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.4296852946281433,HSf3,year,hot_spell_frequency,,7
09573_Fürth,0.477262020111084,HSf3,year,hot_spell_frequency,,7
09574_Nürnberger Land,0.4084923267364502,HSf3,year,hot_spell_frequency,,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.42678946256637573,HSf3,year,hot_spell_frequency,,7
09576_Roth,0.5151321291923523,HSf3,year,hot_spell_frequency,,7
09577_Weißenburg-Gunzenhausen,0.37924253940582275,HSf3,year,hot_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,0.42577052116394043,HSf3,year,hot_spell_frequency,,7
09661_Aschaffenburg,0.4670163094997406,HSf3,year,hot_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,0.3885091543197632,HSf3,year,hot_spell_frequency,,7
09662_Schweinfurt,0.3933386504650116,HSf3,year,hot_spell_frequency,,7
09663_09679_Region_um_Würzburg,0.3918917179107666,HSf3,year,hot_spell_frequency,,7
09663_Würzburg,0.47649824619293213,HSf3,year,hot_spell_frequency,,7
09671_Aschaffenburg,0.46918392181396484,HSf3,year,hot_spell_frequency,,7
09672_Bad Kissingen,0.40667587518692017,HSf3,year,hot_spell_frequency,,7
09673_Rhön-Grabfeld,0.3457053601741791,HSf3,year,hot_spell_frequency,,7
09674_Haßberge,0.45194756984710693,HSf3,year,hot_spell_frequency,,7
09675_Kitzingen,0.4010728895664215,HSf3,year,hot_spell_frequency,,7
09676_Miltenberg,0.4142623543739319,HSf3,year,hot_spell_frequency,,7
09677_Main-Spessart,0.432461678981781,HSf3,year,hot_spell_frequency,,7
09678_Schweinfurt,0.38830113410949707,HSf3,year,hot_spell_frequency,,7
09679_Würzburg,0.38327816128730774,HSf3,year,hot_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,0.46843820810317993,HSf3,year,hot_spell_frequency,,7
09761_Augsburg,0.530049204826355,HSf3,year,hot_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,0.1401001513004303,HSf3,year,hot_spell_frequency,,7
09762_Kaufbeuren,0.19348284602165222,HSf3,year,hot_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),0.06145617365837097,HSf3,year,hot_spell_frequency,,7
09763_Kempten (Allgäu),0.15513978898525238,HSf3,year,hot_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,0.3187665343284607,HSf3,year,hot_spell_frequency,,7
09764_Memmingen,0.23895390331745148,HSf3,year,hot_spell_frequency,,7
09771_Aichach-Friedberg,0.511074423789978,HSf3,year,hot_spell_frequency,,7
09772_Augsburg,0.44662490487098694,HSf3,year,hot_spell_frequency,,7
09773_Dillingen a.d. Donau,0.49735257029533386,HSf3,year,hot_spell_frequency,,7
09774_Günzburg,0.4838385581970215,HSf3,year,hot_spell_frequency,,7
09775_Neu-Ulm,0.49869275093078613,HSf3,year,hot_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.25473082065582275,HSf3,year,hot_spell_frequency,,7
09776_Lindau (Bodensee),0.32336416840553284,HSf3,year,hot_spell_frequency,,7
09777_Ostallgäu,0.13927839696407318,HSf3,year,hot_spell_frequency,,7
09778_Unterallgäu,0.23437410593032837,HSf3,year,hot_spell_frequency,,7
09779_Donau-Ries,0.48469460010528564,HSf3,year,hot_spell_frequency,,7
09780_Oberallgäu,0.05953989923000336,HSf3,year,hot_spell_frequency,,7
10041_Regionalverband Saarbrücken,0.5014472007751465,HSf3,year,hot_spell_frequency,,7
10042_Merzig-Wadern,0.42368459701538086,HSf3,year,hot_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.47296637296676636,HSf3,year,hot_spell_frequency,,7
10043_Neunkirchen,0.46142739057540894,HSf3,year,hot_spell_frequency,,7
10044_Saarlouis,0.505757749080658,HSf3,year,hot_spell_frequency,,7
10045_Saarpfalz-Kreis,0.43946802616119385,HSf3,year,hot_spell_frequency,,7
10046_St. Wendel,0.3367358446121216,HSf3,year,hot_spell_frequency,,7
11000_Berlin,0.5285701155662537,HSf3,year,hot_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.3953724503517151,HSf3,year,hot_spell_frequency,,7
12051_Brandenburg an der Havel,0.43375879526138306,HSf3,year,hot_spell_frequency,,7
12052_12071_Region_um_Cottbus,0.5489311218261719,HSf3,year,hot_spell_frequency,,7
12052_Cottbus,0.5509083271026611,HSf3,year,hot_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.449346661567688,HSf3,year,hot_spell_frequency,,7
12053_Frankfurt (Oder),0.4840226471424103,HSf3,year,hot_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.4172533452510834,HSf3,year,hot_spell_frequency,,7
12054_Potsdam,0.4252820611000061,HSf3,year,hot_spell_frequency,,7
12060_Barnim,0.32928264141082764,HSf3,year,hot_spell_frequency,,7
12061_Dahme-Spreewald,0.4785579442977905,HSf3,year,hot_spell_frequency,,7
12062_Elbe-Elster,0.5283814668655396,HSf3,year,hot_spell_frequency,,7
12063_Havelland,0.3690113127231598,HSf3,year,hot_spell_frequency,,7
12064_Märkisch-Oderland,0.4040321111679077,HSf3,year,hot_spell_frequency,,7
12065_Oberhavel,0.3043936789035797,HSf3,year,hot_spell_frequency,,7
12066_Oberspreewald-Lausitz,0.4984869956970215,HSf3,year,hot_spell_frequency,,7
12067_Oder-Spree,0.47253867983818054,HSf3,year,hot_spell_frequency,,7
12068_Ostprignitz-Ruppin,0.3014373481273651,HSf3,year,hot_spell_frequency,,7
12069_Potsdam-Mittelmark,0.4093649387359619,HSf3,year,hot_spell_frequency,,7
12070_Prignitz,0.2920413613319397,HSf3,year,hot_spell_frequency,,7
12071_Spree-Neiße,0.548729419708252,HSf3,year,hot_spell_frequency,,7
12072_Teltow-Fläming,0.4492312967777252,HSf3,year,hot_spell_frequency,,7
12073_Uckermark,0.3033917546272278,HSf3,year,hot_spell_frequency,,7
13003_13072_Region_um_Rostock,0.18102586269378662,HSf3,year,hot_spell_frequency,,7
13003_Rostock,0.12741151452064514,HSf3,year,hot_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,0.21147403120994568,HSf3,year,hot_spell_frequency,,7
13004_Schwerin,0.21242927014827728,HSf3,year,hot_spell_frequency,,7
13071_Mecklenburgische Seenplatte,0.21835145354270935,HSf3,year,hot_spell_frequency,,7
13072_Rostock,0.18595051765441895,HSf3,year,hot_spell_frequency,,7
13073_Vorpommern-Rügen,0.12120480835437775,HSf3,year,hot_spell_frequency,,7
13074_Nordwestmecklenburg,0.17282019555568695,HSf3,year,hot_spell_frequency,,7
13075_Vorpommern-Greifswald,0.2387828528881073,HSf3,year,hot_spell_frequency,,7
13076_Ludwigslust-Parchim,0.24270884692668915,HSf3,year,hot_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,0.256838321685791,HSf3,year,hot_spell_frequency,,7
14511_Chemnitz,0.2577846944332123,HSf3,year,hot_spell_frequency,,7
14521_Erzgebirgskreis,0.15655776858329773,HSf3,year,hot_spell_frequency,,7
14522_Mittelsachsen,0.25802192091941833,HSf3,year,hot_spell_frequency,,7
14523_Vogtlandkreis,0.179424449801445,HSf3,year,hot_spell_frequency,,7
14524_Zwickau,0.27922600507736206,HSf3,year,hot_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,0.47862714529037476,HSf3,year,hot_spell_frequency,,7
14612_Dresden,0.5274089574813843,HSf3,year,hot_spell_frequency,,7
14625_Bautzen,0.46681126952171326,HSf3,year,hot_spell_frequency,,7
14626_Görlitz,0.5146403908729553,HSf3,year,hot_spell_frequency,,7
14627_Meißen,0.5294393301010132,HSf3,year,hot_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,0.34592509269714355,HSf3,year,hot_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,0.5107338428497314,HSf3,year,hot_spell_frequency,,7
14713_Leipzig,0.5289864540100098,HSf3,year,hot_spell_frequency,,7
14729_Leipzig,0.48894643783569336,HSf3,year,hot_spell_frequency,,7
14730_Nordsachsen,0.5179382562637329,HSf3,year,hot_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,0.49202287197113037,HSf3,year,hot_spell_frequency,,7
15001_Dessau-Roßlau,0.475909560918808,HSf3,year,hot_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),0.4483140707015991,HSf3,year,hot_spell_frequency,,7
15002_Halle (Saale),0.5254917144775391,HSf3,year,hot_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,0.3752647936344147,HSf3,year,hot_spell_frequency,,7
15003_Magdeburg,0.4090689420700073,HSf3,year,hot_spell_frequency,,7
15081_Altmarkkreis Salzwedel,0.26587793231010437,HSf3,year,hot_spell_frequency,,7
15082_Anhalt-Bitterfeld,0.4757609963417053,HSf3,year,hot_spell_frequency,,7
15083_Börde,0.30848610401153564,HSf3,year,hot_spell_frequency,,7
15084_Burgenlandkreis,0.433333158493042,HSf3,year,hot_spell_frequency,,7
15085_Harz,0.2067839503288269,HSf3,year,hot_spell_frequency,,7
15086_Jerichower Land,0.40562203526496887,HSf3,year,hot_spell_frequency,,7
15087_Mansfeld-Südharz,0.3221396803855896,HSf3,year,hot_spell_frequency,,7
15088_Saalekreis,0.440286248922348,HSf3,year,hot_spell_frequency,,7
15089_Salzlandkreis,0.40681934356689453,HSf3,year,hot_spell_frequency,,7
15090_Stendal,0.34521251916885376,HSf3,year,hot_spell_frequency,,7
15091_Wittenberg,0.47019100189208984,HSf3,year,hot_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.2903625965118408,HSf3,year,hot_spell_frequency,,7
16051_Erfurt,0.36977458000183105,HSf3,year,hot_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,0.3472217619419098,HSf3,year,hot_spell_frequency,,7
16052_Gera,0.3672046661376953,HSf3,year,hot_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,0.31044915318489075,HSf3,year,hot_spell_frequency,,7
16053_Jena,0.40745115280151367,HSf3,year,hot_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,0.23646876215934753,HSf3,year,hot_spell_frequency,,7
16054_Suhl,0.18108698725700378,HSf3,year,hot_spell_frequency,,7
16055_16071_Region_um_Weimar,0.3012363314628601,HSf3,year,hot_spell_frequency,,7
16055_Weimar,0.2854585349559784,HSf3,year,hot_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,0.2681867778301239,HSf3,year,hot_spell_frequency,,7
16056_Eisenach,0.3297129273414612,HSf3,year,hot_spell_frequency,,7
16061_Eichsfeld,0.2091224193572998,HSf3,year,hot_spell_frequency,,7
16062_Nordhausen,0.23575162887573242,HSf3,year,hot_spell_frequency,,7
16063_Wartburgkreis,0.2588432729244232,HSf3,year,hot_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,0.2944178283214569,HSf3,year,hot_spell_frequency,,7
16065_Kyffhäuserkreis,0.2998385727405548,HSf3,year,hot_spell_frequency,,7
16066_Schmalkalden-Meiningen,0.2370453178882599,HSf3,year,hot_spell_frequency,,7
16067_Gotha,0.24386179447174072,HSf3,year,hot_spell_frequency,,7
16068_Sömmerda,0.38925155997276306,HSf3,year,hot_spell_frequency,,7
16069_Hildburghausen,0.2887418270111084,HSf3,year,hot_spell_frequency,,7
16070_Ilm-Kreis,0.2113090455532074,HSf3,year,hot_spell_frequency,,7
16071_Weimarer Land,0.31441032886505127,HSf3,year,hot_spell_frequency,,7
16072_Sonneberg,0.22568316757678986,HSf3,year,hot_spell_frequency,,7
16073_Saalfeld-Rudolstadt,0.23865550756454468,HSf3,year,hot_spell_frequency,,7
16074_Saale-Holzland-Kreis,0.308635950088501,HSf3,year,hot_spell_frequency,,7
16075_Saale-Orla-Kreis,0.2179757058620453,HSf3,year,hot_spell_frequency,,7
16076_Greiz,0.34321320056915283,HSf3,year,hot_spell_frequency,,7
16077_Altenburger Land,0.39382490515708923,HSf3,year,hot_spell_frequency,,7
