region,HSf3_year_2C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09462_Bayreuth,0.57662815,HSf3,year,hot_spell_frequency,,7
09463_09473_Region_um_Coburg,0.6511588,HSf3,year,hot_spell_frequency,,7
09463_Coburg,0.6792137,HSf3,year,hot_spell_frequency,,7
09464_09475_Region_um_Hof,0.35024637,HSf3,year,hot_spell_frequency,,7
09464_Hof,0.36873278,HSf3,year,hot_spell_frequency,,7
09471_Bamberg,0.7027506,HSf3,year,hot_spell_frequency,,7
09472_Bayreuth,0.53045493,HSf3,year,hot_spell_frequency,,7
09473_Coburg,0.64908814,HSf3,year,hot_spell_frequency,,7
09474_Forchheim,0.6742793,HSf3,year,hot_spell_frequency,,7
09475_Hof,0.3490612,HSf3,year,hot_spell_frequency,,7
09476_Kronach,0.45457637,HSf3,year,hot_spell_frequency,,7
09477_Kulmbach,0.54441583,HSf3,year,hot_spell_frequency,,7
09478_Lichtenfels,0.6512382,HSf3,year,hot_spell_frequency,,7
09479_Wunsiedel i. Fichtelgebirge,0.38684925,HSf3,year,hot_spell_frequency,,7
09561_09571_Region_um_Ansbach,0.6495038,HSf3,year,hot_spell_frequency,,7
09561_Ansbach,0.65375257,HSf3,year,hot_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,0.81929606,HSf3,year,hot_spell_frequency,,7
09562_Erlangen,0.84200746,HSf3,year,hot_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,0.8050335,HSf3,year,hot_spell_frequency,,7
09563_Fürth,0.84030163,HSf3,year,hot_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.734635,HSf3,year,hot_spell_frequency,,7
09564_Nürnberg,0.86481786,HSf3,year,hot_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,0.7342861,HSf3,year,hot_spell_frequency,,7
09565_Schwabach,0.8106818,HSf3,year,hot_spell_frequency,,7
09571_Ansbach,0.64927346,HSf3,year,hot_spell_frequency,,7
09572_Erlangen-Höchstadt,0.79957515,HSf3,year,hot_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.7022393,HSf3,year,hot_spell_frequency,,7
09573_Fürth,0.75286,HSf3,year,hot_spell_frequency,,7
09574_Nürnberger Land,0.6622423,HSf3,year,hot_spell_frequency,,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.7122461,HSf3,year,hot_spell_frequency,,7
09576_Roth,0.7045903,HSf3,year,hot_spell_frequency,,7
09577_Weißenburg-Gunzenhausen,0.63456786,HSf3,year,hot_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,0.6868177,HSf3,year,hot_spell_frequency,,7
09661_Aschaffenburg,0.7976297,HSf3,year,hot_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,0.74380314,HSf3,year,hot_spell_frequency,,7
09662_Schweinfurt,0.74244434,HSf3,year,hot_spell_frequency,,7
09663_09679_Region_um_Würzburg,0.75755966,HSf3,year,hot_spell_frequency,,7
09663_Würzburg,0.78211,HSf3,year,hot_spell_frequency,,7
09671_Aschaffenburg,0.6913976,HSf3,year,hot_spell_frequency,,7
09672_Bad Kissingen,0.6085641,HSf3,year,hot_spell_frequency,,7
09673_Rhön-Grabfeld,0.5543808,HSf3,year,hot_spell_frequency,,7
09674_Haßberge,0.71040434,HSf3,year,hot_spell_frequency,,7
09675_Kitzingen,0.7544163,HSf3,year,hot_spell_frequency,,7
09676_Miltenberg,0.67211837,HSf3,year,hot_spell_frequency,,7
09677_Main-Spessart,0.6788356,HSf3,year,hot_spell_frequency,,7
09678_Schweinfurt,0.7438617,HSf3,year,hot_spell_frequency,,7
09679_Würzburg,0.75506026,HSf3,year,hot_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,0.66717875,HSf3,year,hot_spell_frequency,,7
09761_Augsburg,0.6810159,HSf3,year,hot_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,0.2552453,HSf3,year,hot_spell_frequency,,7
09762_Kaufbeuren,0.34791228,HSf3,year,hot_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),0.15189609,HSf3,year,hot_spell_frequency,,7
09763_Kempten (Allgäu),0.29167044,HSf3,year,hot_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,0.48087606,HSf3,year,hot_spell_frequency,,7
09764_Memmingen,0.44914725,HSf3,year,hot_spell_frequency,,7
09771_Aichach-Friedberg,0.69457114,HSf3,year,hot_spell_frequency,,7
09772_Augsburg,0.64555043,HSf3,year,hot_spell_frequency,,7
09773_Dillingen a.d. Donau,0.70250386,HSf3,year,hot_spell_frequency,,7
09774_Günzburg,0.6417313,HSf3,year,hot_spell_frequency,,7
09775_Neu-Ulm,0.6348628,HSf3,year,hot_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.3764183,HSf3,year,hot_spell_frequency,,7
09776_Lindau (Bodensee),0.44441304,HSf3,year,hot_spell_frequency,,7
09777_Ostallgäu,0.25237894,HSf3,year,hot_spell_frequency,,7
09778_Unterallgäu,0.45650405,HSf3,year,hot_spell_frequency,,7
09779_Donau-Ries,0.685102,HSf3,year,hot_spell_frequency,,7
09780_Oberallgäu,0.14576359,HSf3,year,hot_spell_frequency,,7
10041_Regionalverband Saarbrücken,0.7195447,HSf3,year,hot_spell_frequency,,7
10042_Merzig-Wadern,0.5948731,HSf3,year,hot_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.65882266,HSf3,year,hot_spell_frequency,,7
10043_Neunkirchen,0.67432564,HSf3,year,hot_spell_frequency,,7
10044_Saarlouis,0.7082696,HSf3,year,hot_spell_frequency,,7
10045_Saarpfalz-Kreis,0.67859507,HSf3,year,hot_spell_frequency,,7
10046_St. Wendel,0.54058963,HSf3,year,hot_spell_frequency,,7
11000_Berlin,0.71484244,HSf3,year,hot_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.6395507,HSf3,year,hot_spell_frequency,,7
12051_Brandenburg an der Havel,0.64686763,HSf3,year,hot_spell_frequency,,7
12052_12071_Region_um_Cottbus,0.753636,HSf3,year,hot_spell_frequency,,7
12052_Cottbus,0.76002514,HSf3,year,hot_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.6738321,HSf3,year,hot_spell_frequency,,7
12053_Frankfurt (Oder),0.68588704,HSf3,year,hot_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.6514134,HSf3,year,hot_spell_frequency,,7
12054_Potsdam,0.6400266,HSf3,year,hot_spell_frequency,,7
12060_Barnim,0.6060769,HSf3,year,hot_spell_frequency,,7
12061_Dahme-Spreewald,0.7312523,HSf3,year,hot_spell_frequency,,7
12062_Elbe-Elster,0.7560915,HSf3,year,hot_spell_frequency,,7
12063_Havelland,0.62662864,HSf3,year,hot_spell_frequency,,7
12064_Märkisch-Oderland,0.65312123,HSf3,year,hot_spell_frequency,,7
12065_Oberhavel,0.58049005,HSf3,year,hot_spell_frequency,,7
12066_Oberspreewald-Lausitz,0.74374455,HSf3,year,hot_spell_frequency,,7
12067_Oder-Spree,0.69274575,HSf3,year,hot_spell_frequency,,7
12068_Ostprignitz-Ruppin,0.5179535,HSf3,year,hot_spell_frequency,,7
12069_Potsdam-Mittelmark,0.6475285,HSf3,year,hot_spell_frequency,,7
12070_Prignitz,0.49137002,HSf3,year,hot_spell_frequency,,7
12071_Spree-Neiße,0.75298375,HSf3,year,hot_spell_frequency,,7
12072_Teltow-Fläming,0.6930478,HSf3,year,hot_spell_frequency,,7
12073_Uckermark,0.5311202,HSf3,year,hot_spell_frequency,,7
13003_13072_Region_um_Rostock,0.31356147,HSf3,year,hot_spell_frequency,,7
13003_Rostock,0.24308564,HSf3,year,hot_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,0.3760828,HSf3,year,hot_spell_frequency,,7
13004_Schwerin,0.3635056,HSf3,year,hot_spell_frequency,,7
13071_Mecklenburgische Seenplatte,0.3904784,HSf3,year,hot_spell_frequency,,7
13072_Rostock,0.3172109,HSf3,year,hot_spell_frequency,,7
13073_Vorpommern-Rügen,0.19456878,HSf3,year,hot_spell_frequency,,7
13074_Nordwestmecklenburg,0.28825188,HSf3,year,hot_spell_frequency,,7
13075_Vorpommern-Greifswald,0.36616677,HSf3,year,hot_spell_frequency,,7
13076_Ludwigslust-Parchim,0.41567144,HSf3,year,hot_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,0.42087835,HSf3,year,hot_spell_frequency,,7
14511_Chemnitz,0.47810197,HSf3,year,hot_spell_frequency,,7
14521_Erzgebirgskreis,0.28062963,HSf3,year,hot_spell_frequency,,7
14522_Mittelsachsen,0.49588284,HSf3,year,hot_spell_frequency,,7
14523_Vogtlandkreis,0.37676328,HSf3,year,hot_spell_frequency,,7
14524_Zwickau,0.51361006,HSf3,year,hot_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,0.6429733,HSf3,year,hot_spell_frequency,,7
14612_Dresden,0.7272646,HSf3,year,hot_spell_frequency,,7
14625_Bautzen,0.6672983,HSf3,year,hot_spell_frequency,,7
14626_Görlitz,0.6752439,HSf3,year,hot_spell_frequency,,7
14627_Meißen,0.7344772,HSf3,year,hot_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,0.51080626,HSf3,year,hot_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,0.72762024,HSf3,year,hot_spell_frequency,,7
14713_Leipzig,0.7721948,HSf3,year,hot_spell_frequency,,7
14729_Leipzig,0.7072785,HSf3,year,hot_spell_frequency,,7
14730_Nordsachsen,0.73754025,HSf3,year,hot_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,0.7071278,HSf3,year,hot_spell_frequency,,7
15001_Dessau-Roßlau,0.7164468,HSf3,year,hot_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),0.7354852,HSf3,year,hot_spell_frequency,,7
15002_Halle (Saale),0.78409475,HSf3,year,hot_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,0.6144349,HSf3,year,hot_spell_frequency,,7
15003_Magdeburg,0.64708716,HSf3,year,hot_spell_frequency,,7
15081_Altmarkkreis Salzwedel,0.53222585,HSf3,year,hot_spell_frequency,,7
15082_Anhalt-Bitterfeld,0.7137534,HSf3,year,hot_spell_frequency,,7
15083_Börde,0.56481177,HSf3,year,hot_spell_frequency,,7
15084_Burgenlandkreis,0.6763781,HSf3,year,hot_spell_frequency,,7
15085_Harz,0.4196714,HSf3,year,hot_spell_frequency,,7
15086_Jerichower Land,0.6389185,HSf3,year,hot_spell_frequency,,7
15087_Mansfeld-Südharz,0.556174,HSf3,year,hot_spell_frequency,,7
15088_Saalekreis,0.73071796,HSf3,year,hot_spell_frequency,,7
15089_Salzlandkreis,0.6646218,HSf3,year,hot_spell_frequency,,7
15090_Stendal,0.5762902,HSf3,year,hot_spell_frequency,,7
15091_Wittenberg,0.7009997,HSf3,year,hot_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.51830864,HSf3,year,hot_spell_frequency,,7
16051_Erfurt,0.61033857,HSf3,year,hot_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,0.6090618,HSf3,year,hot_spell_frequency,,7
16052_Gera,0.6144954,HSf3,year,hot_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,0.58400446,HSf3,year,hot_spell_frequency,,7
16053_Jena,0.61376196,HSf3,year,hot_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,0.42362326,HSf3,year,hot_spell_frequency,,7
16054_Suhl,0.31076914,HSf3,year,hot_spell_frequency,,7
16055_16071_Region_um_Weimar,0.5774244,HSf3,year,hot_spell_frequency,,7
16055_Weimar,0.5590579,HSf3,year,hot_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,0.46304956,HSf3,year,hot_spell_frequency,,7
16056_Eisenach,0.49344552,HSf3,year,hot_spell_frequency,,7
16061_Eichsfeld,0.40522787,HSf3,year,hot_spell_frequency,,7
16062_Nordhausen,0.44417214,HSf3,year,hot_spell_frequency,,7
16063_Wartburgkreis,0.46130335,HSf3,year,hot_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,0.5147001,HSf3,year,hot_spell_frequency,,7
16065_Kyffhäuserkreis,0.5779816,HSf3,year,hot_spell_frequency,,7
16066_Schmalkalden-Meiningen,0.42193225,HSf3,year,hot_spell_frequency,,7
16067_Gotha,0.44065657,HSf3,year,hot_spell_frequency,,7
16068_Sömmerda,0.6644056,HSf3,year,hot_spell_frequency,,7
16069_Hildburghausen,0.4941738,HSf3,year,hot_spell_frequency,,7
16070_Ilm-Kreis,0.3652647,HSf3,year,hot_spell_frequency,,7
16071_Weimarer Land,0.57952917,HSf3,year,hot_spell_frequency,,7
16072_Sonneberg,0.40217707,HSf3,year,hot_spell_frequency,,7
16073_Saalfeld-Rudolstadt,0.41404977,HSf3,year,hot_spell_frequency,,7
16074_Saale-Holzland-Kreis,0.5867805,HSf3,year,hot_spell_frequency,,7
16075_Saale-Orla-Kreis,0.40115106,HSf3,year,hot_spell_frequency,,7
16076_Greiz,0.5183766,HSf3,year,hot_spell_frequency,,7
16077_Altenburger Land,0.6434442,HSf3,year,hot_spell_frequency,,7
