region,DSx5_year_4C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09361_09371_Region_um_Amberg,17.196983337402344,DSx5,year,dry_spell_duration,days,7
09361_Amberg,16.052289962768555,DSx5,year,dry_spell_duration,days,7
09362_09375_Region_um_Regensburg,18.805173873901367,DSx5,year,dry_spell_duration,days,7
09362_Regensburg,17.591398239135742,DSx5,year,dry_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,17.37657356262207,DSx5,year,dry_spell_duration,days,7
09363_Weiden i.d. OPf.,16.4781436920166,DSx5,year,dry_spell_duration,days,7
09371_Amberg-Sulzbach,17.2447509765625,DSx5,year,dry_spell_duration,days,7
09372_Cham,17.395109176635742,DSx5,year,dry_spell_duration,days,7
09373_Neumarkt i.d. OPf.,19.22669792175293,DSx5,year,dry_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,17.42229461669922,DSx5,year,dry_spell_duration,days,7
09375_Regensburg,18.881488800048828,DSx5,year,dry_spell_duration,days,7
09376_Schwandorf,17.455562591552734,DSx5,year,dry_spell_duration,days,7
09377_Tirschenreuth,17.724895477294922,DSx5,year,dry_spell_duration,days,7
09461_09471_Region_um_Bamberg,21.811565399169922,DSx5,year,dry_spell_duration,days,7
09461_Bamberg,23.1163387298584,DSx5,year,dry_spell_duration,days,7
09462_09472_Region_um_Bayreuth,20.672395706176758,DSx5,year,dry_spell_duration,days,7
09462_Bayreuth,20.65140724182129,DSx5,year,dry_spell_duration,days,7
09463_09473_Region_um_Coburg,19.840940475463867,DSx5,year,dry_spell_duration,days,7
09463_Coburg,19.53052520751953,DSx5,year,dry_spell_duration,days,7
09464_09475_Region_um_Hof,20.555604934692383,DSx5,year,dry_spell_duration,days,7
09464_Hof,20.827392578125,DSx5,year,dry_spell_duration,days,7
09471_Bamberg,21.747177124023438,DSx5,year,dry_spell_duration,days,7
09472_Bayreuth,20.673555374145508,DSx5,year,dry_spell_duration,days,7
09473_Coburg,19.86385154724121,DSx5,year,dry_spell_duration,days,7
09474_Forchheim,20.587350845336914,DSx5,year,dry_spell_duration,days,7
09475_Hof,20.53818130493164,DSx5,year,dry_spell_duration,days,7
09476_Kronach,20.700979232788086,DSx5,year,dry_spell_duration,days,7
09477_Kulmbach,19.711748123168945,DSx5,year,dry_spell_duration,days,7
09478_Lichtenfels,20.4967098236084,DSx5,year,dry_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,18.77454948425293,DSx5,year,dry_spell_duration,days,7
09561_09571_Region_um_Ansbach,22.396394729614258,DSx5,year,dry_spell_duration,days,7
09561_Ansbach,22.038148880004883,DSx5,year,dry_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,22.771909713745117,DSx5,year,dry_spell_duration,days,7
09562_Erlangen,21.433212280273438,DSx5,year,dry_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,23.335020065307617,DSx5,year,dry_spell_duration,days,7
09563_Fürth,22.72755241394043,DSx5,year,dry_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,22.122255325317383,DSx5,year,dry_spell_duration,days,7
09564_Nürnberg,22.481822967529297,DSx5,year,dry_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,21.371129989624023,DSx5,year,dry_spell_duration,days,7
09565_Schwabach,23.762004852294922,DSx5,year,dry_spell_duration,days,7
09571_Ansbach,22.415815353393555,DSx5,year,dry_spell_duration,days,7
09572_Erlangen-Höchstadt,23.0531063079834,DSx5,year,dry_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,22.359575271606445,DSx5,year,dry_spell_duration,days,7
09573_Fürth,24.460092544555664,DSx5,year,dry_spell_duration,days,7
09574_Nürnberger Land,21.63131332397461,DSx5,year,dry_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,22.854616165161133,DSx5,year,dry_spell_duration,days,7
09576_Roth,21.03511619567871,DSx5,year,dry_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,21.19911766052246,DSx5,year,dry_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,24.648263931274414,DSx5,year,dry_spell_duration,days,7
09661_Aschaffenburg,25.4228572845459,DSx5,year,dry_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,21.69744300842285,DSx5,year,dry_spell_duration,days,7
09662_Schweinfurt,22.423789978027344,DSx5,year,dry_spell_duration,days,7
09663_09679_Region_um_Würzburg,18.862791061401367,DSx5,year,dry_spell_duration,days,7
09663_Würzburg,18.88515281677246,DSx5,year,dry_spell_duration,days,7
09671_Aschaffenburg,25.160991668701172,DSx5,year,dry_spell_duration,days,7
09672_Bad Kissingen,22.542882919311523,DSx5,year,dry_spell_duration,days,7
09673_Rhön-Grabfeld,21.045825958251953,DSx5,year,dry_spell_duration,days,7
09674_Haßberge,20.584938049316406,DSx5,year,dry_spell_duration,days,7
09675_Kitzingen,20.994033813476562,DSx5,year,dry_spell_duration,days,7
09676_Miltenberg,24.086822509765625,DSx5,year,dry_spell_duration,days,7
09677_Main-Spessart,23.36294174194336,DSx5,year,dry_spell_duration,days,7
09678_Schweinfurt,21.666179656982422,DSx5,year,dry_spell_duration,days,7
09679_Würzburg,18.86051368713379,DSx5,year,dry_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,19.0124568939209,DSx5,year,dry_spell_duration,days,7
09761_Augsburg,18.742778778076172,DSx5,year,dry_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,15.448694229125977,DSx5,year,dry_spell_duration,days,7
09762_Kaufbeuren,16.909225463867188,DSx5,year,dry_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),13.934314727783203,DSx5,year,dry_spell_duration,days,7
09763_Kempten (Allgäu),15.997764587402344,DSx5,year,dry_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,18.867319107055664,DSx5,year,dry_spell_duration,days,7
09764_Memmingen,19.083526611328125,DSx5,year,dry_spell_duration,days,7
09771_Aichach-Friedberg,19.5618953704834,DSx5,year,dry_spell_duration,days,7
09772_Augsburg,18.65485382080078,DSx5,year,dry_spell_duration,days,7
09773_Dillingen a.d. Donau,22.36015510559082,DSx5,year,dry_spell_duration,days,7
09774_Günzburg,19.417739868164062,DSx5,year,dry_spell_duration,days,7
09775_Neu-Ulm,19.927509307861328,DSx5,year,dry_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),17.72443199157715,DSx5,year,dry_spell_duration,days,7
09776_Lindau (Bodensee),15.814620971679688,DSx5,year,dry_spell_duration,days,7
09777_Ostallgäu,15.403520584106445,DSx5,year,dry_spell_duration,days,7
09778_Unterallgäu,17.344043731689453,DSx5,year,dry_spell_duration,days,7
09779_Donau-Ries,22.762571334838867,DSx5,year,dry_spell_duration,days,7
09780_Oberallgäu,13.843782424926758,DSx5,year,dry_spell_duration,days,7
10041_Regionalverband Saarbrücken,27.323991775512695,DSx5,year,dry_spell_duration,days,7
10042_Merzig-Wadern,25.799623489379883,DSx5,year,dry_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,26.861783981323242,DSx5,year,dry_spell_duration,days,7
10043_Neunkirchen,27.561458587646484,DSx5,year,dry_spell_duration,days,7
10044_Saarlouis,26.948957443237305,DSx5,year,dry_spell_duration,days,7
10045_Saarpfalz-Kreis,26.66779899597168,DSx5,year,dry_spell_duration,days,7
10046_St. Wendel,25.962818145751953,DSx5,year,dry_spell_duration,days,7
11000_Berlin,21.71760368347168,DSx5,year,dry_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,21.52487564086914,DSx5,year,dry_spell_duration,days,7
12051_Brandenburg an der Havel,21.00395965576172,DSx5,year,dry_spell_duration,days,7
12052_12071_Region_um_Cottbus,24.712169647216797,DSx5,year,dry_spell_duration,days,7
12052_Cottbus,23.695999145507812,DSx5,year,dry_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),22.251970291137695,DSx5,year,dry_spell_duration,days,7
12053_Frankfurt (Oder),22.929716110229492,DSx5,year,dry_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,21.52105140686035,DSx5,year,dry_spell_duration,days,7
12054_Potsdam,20.517894744873047,DSx5,year,dry_spell_duration,days,7
12060_Barnim,21.168210983276367,DSx5,year,dry_spell_duration,days,7
12061_Dahme-Spreewald,24.88369369506836,DSx5,year,dry_spell_duration,days,7
12062_Elbe-Elster,24.60331153869629,DSx5,year,dry_spell_duration,days,7
12063_Havelland,21.613101959228516,DSx5,year,dry_spell_duration,days,7
12064_Märkisch-Oderland,21.2680721282959,DSx5,year,dry_spell_duration,days,7
12065_Oberhavel,20.111780166625977,DSx5,year,dry_spell_duration,days,7
12066_Oberspreewald-Lausitz,25.59108543395996,DSx5,year,dry_spell_duration,days,7
12067_Oder-Spree,23.143465042114258,DSx5,year,dry_spell_duration,days,7
12068_Ostprignitz-Ruppin,19.44407081604004,DSx5,year,dry_spell_duration,days,7
12069_Potsdam-Mittelmark,21.514055252075195,DSx5,year,dry_spell_duration,days,7
12070_Prignitz,17.080232620239258,DSx5,year,dry_spell_duration,days,7
12071_Spree-Neiße,24.815898895263672,DSx5,year,dry_spell_duration,days,7
12072_Teltow-Fläming,23.376129150390625,DSx5,year,dry_spell_duration,days,7
12073_Uckermark,19.91519546508789,DSx5,year,dry_spell_duration,days,7
13003_13072_Region_um_Rostock,12.338937759399414,DSx5,year,dry_spell_duration,days,7
13003_Rostock,9.81112289428711,DSx5,year,dry_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,13.947999954223633,DSx5,year,dry_spell_duration,days,7
13004_Schwerin,14.465045928955078,DSx5,year,dry_spell_duration,days,7
13071_Mecklenburgische Seenplatte,14.805133819580078,DSx5,year,dry_spell_duration,days,7
13072_Rostock,12.487985610961914,DSx5,year,dry_spell_duration,days,7
13073_Vorpommern-Rügen,11.680971145629883,DSx5,year,dry_spell_duration,days,7
13074_Nordwestmecklenburg,11.928638458251953,DSx5,year,dry_spell_duration,days,7
13075_Vorpommern-Greifswald,15.488012313842773,DSx5,year,dry_spell_duration,days,7
13076_Ludwigslust-Parchim,14.836261749267578,DSx5,year,dry_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,20.369125366210938,DSx5,year,dry_spell_duration,days,7
14511_Chemnitz,18.936691284179688,DSx5,year,dry_spell_duration,days,7
14521_Erzgebirgskreis,19.107345581054688,DSx5,year,dry_spell_duration,days,7
14522_Mittelsachsen,21.548437118530273,DSx5,year,dry_spell_duration,days,7
14523_Vogtlandkreis,19.510251998901367,DSx5,year,dry_spell_duration,days,7
14524_Zwickau,20.524341583251953,DSx5,year,dry_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,22.111494064331055,DSx5,year,dry_spell_duration,days,7
14612_Dresden,21.854406356811523,DSx5,year,dry_spell_duration,days,7
14625_Bautzen,22.252626419067383,DSx5,year,dry_spell_duration,days,7
14626_Görlitz,20.82219696044922,DSx5,year,dry_spell_duration,days,7
14627_Meißen,24.495412826538086,DSx5,year,dry_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,19.875288009643555,DSx5,year,dry_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,24.19341278076172,DSx5,year,dry_spell_duration,days,7
14713_Leipzig,24.14835548400879,DSx5,year,dry_spell_duration,days,7
14729_Leipzig,24.156349182128906,DSx5,year,dry_spell_duration,days,7
14730_Nordsachsen,24.22985076904297,DSx5,year,dry_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,21.14827537536621,DSx5,year,dry_spell_duration,days,7
15001_Dessau-Roßlau,20.600549697875977,DSx5,year,dry_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),21.207149505615234,DSx5,year,dry_spell_duration,days,7
15002_Halle (Saale),20.77853775024414,DSx5,year,dry_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,20.93125343322754,DSx5,year,dry_spell_duration,days,7
15003_Magdeburg,21.46792221069336,DSx5,year,dry_spell_duration,days,7
15081_Altmarkkreis Salzwedel,19.40622901916504,DSx5,year,dry_spell_duration,days,7
15082_Anhalt-Bitterfeld,20.13370704650879,DSx5,year,dry_spell_duration,days,7
15083_Börde,21.035566329956055,DSx5,year,dry_spell_duration,days,7
15084_Burgenlandkreis,22.862546920776367,DSx5,year,dry_spell_duration,days,7
15085_Harz,20.786643981933594,DSx5,year,dry_spell_duration,days,7
15086_Jerichower Land,20.51840591430664,DSx5,year,dry_spell_duration,days,7
15087_Mansfeld-Südharz,21.55120277404785,DSx5,year,dry_spell_duration,days,7
15088_Saalekreis,21.249189376831055,DSx5,year,dry_spell_duration,days,7
15089_Salzlandkreis,21.140533447265625,DSx5,year,dry_spell_duration,days,7
15090_Stendal,20.566757202148438,DSx5,year,dry_spell_duration,days,7
15091_Wittenberg,21.97430419921875,DSx5,year,dry_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,21.25617218017578,DSx5,year,dry_spell_duration,days,7
16051_Erfurt,20.89049530029297,DSx5,year,dry_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,23.0161075592041,DSx5,year,dry_spell_duration,days,7
16052_Gera,24.59392547607422,DSx5,year,dry_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,22.650104522705078,DSx5,year,dry_spell_duration,days,7
16053_Jena,23.980262756347656,DSx5,year,dry_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,21.021488189697266,DSx5,year,dry_spell_duration,days,7
16054_Suhl,20.678831100463867,DSx5,year,dry_spell_duration,days,7
16055_16071_Region_um_Weimar,21.917877197265625,DSx5,year,dry_spell_duration,days,7
16055_Weimar,21.651397705078125,DSx5,year,dry_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,20.440908432006836,DSx5,year,dry_spell_duration,days,7
16056_Eisenach,19.028812408447266,DSx5,year,dry_spell_duration,days,7
16061_Eichsfeld,20.727014541625977,DSx5,year,dry_spell_duration,days,7
16062_Nordhausen,21.834089279174805,DSx5,year,dry_spell_duration,days,7
16063_Wartburgkreis,20.364215850830078,DSx5,year,dry_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,21.440284729003906,DSx5,year,dry_spell_duration,days,7
16065_Kyffhäuserkreis,23.057025909423828,DSx5,year,dry_spell_duration,days,7
16066_Schmalkalden-Meiningen,22.86953353881836,DSx5,year,dry_spell_duration,days,7
16067_Gotha,20.420618057250977,DSx5,year,dry_spell_duration,days,7
16068_Sömmerda,23.07175636291504,DSx5,year,dry_spell_duration,days,7
16069_Hildburghausen,19.671724319458008,DSx5,year,dry_spell_duration,days,7
16070_Ilm-Kreis,19.796031951904297,DSx5,year,dry_spell_duration,days,7
16071_Weimarer Land,21.94841194152832,DSx5,year,dry_spell_duration,days,7
16072_Sonneberg,20.47544288635254,DSx5,year,dry_spell_duration,days,7
16073_Saalfeld-Rudolstadt,20.246122360229492,DSx5,year,dry_spell_duration,days,7
16074_Saale-Holzland-Kreis,23.25156593322754,DSx5,year,dry_spell_duration,days,7
16075_Saale-Orla-Kreis,20.06551170349121,DSx5,year,dry_spell_duration,days,7
16076_Greiz,22.74720001220703,DSx5,year,dry_spell_duration,days,7
16077_Altenburger Land,23.3283748626709,DSx5,year,dry_spell_duration,days,7
