region,DSx5_year_4C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09463_Coburg,2.0714905,DSx5,year,dry_spell_duration,days,7
09464_09475_Region_um_Hof,2.245879,DSx5,year,dry_spell_duration,days,7
09464_Hof,2.1177094,DSx5,year,dry_spell_duration,days,7
09471_Bamberg,2.4133053,DSx5,year,dry_spell_duration,days,7
09472_Bayreuth,2.1602511,DSx5,year,dry_spell_duration,days,7
09473_Coburg,2.138722,DSx5,year,dry_spell_duration,days,7
09474_Forchheim,2.291309,DSx5,year,dry_spell_duration,days,7
09475_Hof,2.2540956,DSx5,year,dry_spell_duration,days,7
09476_Kronach,2.2729063,DSx5,year,dry_spell_duration,days,7
09477_Kulmbach,2.0962553,DSx5,year,dry_spell_duration,days,7
09478_Lichtenfels,2.300507,DSx5,year,dry_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,2.171887,DSx5,year,dry_spell_duration,days,7
09561_09571_Region_um_Ansbach,2.4409974,DSx5,year,dry_spell_duration,days,7
09561_Ansbach,2.4432366,DSx5,year,dry_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,2.340022,DSx5,year,dry_spell_duration,days,7
09562_Erlangen,2.379862,DSx5,year,dry_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,2.4089882,DSx5,year,dry_spell_duration,days,7
09563_Fürth,2.3668969,DSx5,year,dry_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,2.293524,DSx5,year,dry_spell_duration,days,7
09564_Nürnberg,2.2578282,DSx5,year,dry_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,2.243043,DSx5,year,dry_spell_duration,days,7
09565_Schwabach,2.302884,DSx5,year,dry_spell_duration,days,7
09571_Ansbach,2.440876,DSx5,year,dry_spell_duration,days,7
09572_Erlangen-Höchstadt,2.357069,DSx5,year,dry_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,2.366179,DSx5,year,dry_spell_duration,days,7
09573_Fürth,2.5140967,DSx5,year,dry_spell_duration,days,7
09574_Nürnberger Land,2.2197068,DSx5,year,dry_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,2.4143963,DSx5,year,dry_spell_duration,days,7
09576_Roth,2.2372282,DSx5,year,dry_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,2.287541,DSx5,year,dry_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,2.7026157,DSx5,year,dry_spell_duration,days,7
09661_Aschaffenburg,2.7557316,DSx5,year,dry_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,2.6160657,DSx5,year,dry_spell_duration,days,7
09662_Schweinfurt,2.6474314,DSx5,year,dry_spell_duration,days,7
09663_09679_Region_um_Würzburg,2.414767,DSx5,year,dry_spell_duration,days,7
09663_Würzburg,2.3995512,DSx5,year,dry_spell_duration,days,7
09671_Aschaffenburg,2.705944,DSx5,year,dry_spell_duration,days,7
09672_Bad Kissingen,2.6948538,DSx5,year,dry_spell_duration,days,7
09673_Rhön-Grabfeld,2.520854,DSx5,year,dry_spell_duration,days,7
09674_Haßberge,2.5363016,DSx5,year,dry_spell_duration,days,7
09675_Kitzingen,2.5051298,DSx5,year,dry_spell_duration,days,7
09676_Miltenberg,2.6944876,DSx5,year,dry_spell_duration,days,7
09677_Main-Spessart,2.778271,DSx5,year,dry_spell_duration,days,7
09678_Schweinfurt,2.6147156,DSx5,year,dry_spell_duration,days,7
09679_Würzburg,2.4163153,DSx5,year,dry_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,1.9198632,DSx5,year,dry_spell_duration,days,7
09761_Augsburg,1.8554025,DSx5,year,dry_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,1.4292054,DSx5,year,dry_spell_duration,days,7
09762_Kaufbeuren,1.5050851,DSx5,year,dry_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),1.3698008,DSx5,year,dry_spell_duration,days,7
09763_Kempten (Allgäu),1.5187529,DSx5,year,dry_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,1.8257327,DSx5,year,dry_spell_duration,days,7
09764_Memmingen,1.7003226,DSx5,year,dry_spell_duration,days,7
09771_Aichach-Friedberg,1.9429736,DSx5,year,dry_spell_duration,days,7
09772_Augsburg,1.9122206,DSx5,year,dry_spell_duration,days,7
09773_Dillingen a.d. Donau,2.3685699,DSx5,year,dry_spell_duration,days,7
09774_Günzburg,2.0154989,DSx5,year,dry_spell_duration,days,7
09775_Neu-Ulm,2.0440986,DSx5,year,dry_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.7735252,DSx5,year,dry_spell_duration,days,7
09776_Lindau (Bodensee),1.834368,DSx5,year,dry_spell_duration,days,7
09777_Ostallgäu,1.4268585,DSx5,year,dry_spell_duration,days,7
09778_Unterallgäu,1.5806986,DSx5,year,dry_spell_duration,days,7
09779_Donau-Ries,2.257312,DSx5,year,dry_spell_duration,days,7
09780_Oberallgäu,1.3632662,DSx5,year,dry_spell_duration,days,7
10041_Regionalverband Saarbrücken,3.340265,DSx5,year,dry_spell_duration,days,7
10042_Merzig-Wadern,3.2043784,DSx5,year,dry_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,3.2627623,DSx5,year,dry_spell_duration,days,7
10043_Neunkirchen,3.251207,DSx5,year,dry_spell_duration,days,7
10044_Saarlouis,3.2455003,DSx5,year,dry_spell_duration,days,7
10045_Saarpfalz-Kreis,3.2239714,DSx5,year,dry_spell_duration,days,7
10046_St. Wendel,3.207719,DSx5,year,dry_spell_duration,days,7
11000_Berlin,1.6869133,DSx5,year,dry_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.9143252,DSx5,year,dry_spell_duration,days,7
12051_Brandenburg an der Havel,1.8179953,DSx5,year,dry_spell_duration,days,7
12052_12071_Region_um_Cottbus,2.0313528,DSx5,year,dry_spell_duration,days,7
12052_Cottbus,1.9365584,DSx5,year,dry_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),1.7447636,DSx5,year,dry_spell_duration,days,7
12053_Frankfurt (Oder),1.6821164,DSx5,year,dry_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,1.8723,DSx5,year,dry_spell_duration,days,7
12054_Potsdam,1.7301631,DSx5,year,dry_spell_duration,days,7
12060_Barnim,1.8990141,DSx5,year,dry_spell_duration,days,7
12061_Dahme-Spreewald,1.9127736,DSx5,year,dry_spell_duration,days,7
12062_Elbe-Elster,2.0842574,DSx5,year,dry_spell_duration,days,7
12063_Havelland,1.8372637,DSx5,year,dry_spell_duration,days,7
12064_Märkisch-Oderland,1.7554038,DSx5,year,dry_spell_duration,days,7
12065_Oberhavel,1.7858624,DSx5,year,dry_spell_duration,days,7
12066_Oberspreewald-Lausitz,2.1035168,DSx5,year,dry_spell_duration,days,7
12067_Oder-Spree,1.7388221,DSx5,year,dry_spell_duration,days,7
12068_Ostprignitz-Ruppin,1.6376686,DSx5,year,dry_spell_duration,days,7
12069_Potsdam-Mittelmark,1.9748778,DSx5,year,dry_spell_duration,days,7
12070_Prignitz,1.6287079,DSx5,year,dry_spell_duration,days,7
12071_Spree-Neiße,2.0410283,DSx5,year,dry_spell_duration,days,7
12072_Teltow-Fläming,1.9444188,DSx5,year,dry_spell_duration,days,7
12073_Uckermark,1.7233481,DSx5,year,dry_spell_duration,days,7
13003_13072_Region_um_Rostock,1.368397,DSx5,year,dry_spell_duration,days,7
13003_Rostock,1.1910435,DSx5,year,dry_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,1.4741554,DSx5,year,dry_spell_duration,days,7
13004_Schwerin,1.2547779,DSx5,year,dry_spell_duration,days,7
13071_Mecklenburgische Seenplatte,1.4350743,DSx5,year,dry_spell_duration,days,7
13072_Rostock,1.3775804,DSx5,year,dry_spell_duration,days,7
13073_Vorpommern-Rügen,1.0663041,DSx5,year,dry_spell_duration,days,7
13074_Nordwestmecklenburg,1.4623284,DSx5,year,dry_spell_duration,days,7
13075_Vorpommern-Greifswald,1.527609,DSx5,year,dry_spell_duration,days,7
13076_Ludwigslust-Parchim,1.4854141,DSx5,year,dry_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,1.8167256,DSx5,year,dry_spell_duration,days,7
14511_Chemnitz,1.6958127,DSx5,year,dry_spell_duration,days,7
14521_Erzgebirgskreis,1.8484656,DSx5,year,dry_spell_duration,days,7
14522_Mittelsachsen,1.8262141,DSx5,year,dry_spell_duration,days,7
14523_Vogtlandkreis,1.888279,DSx5,year,dry_spell_duration,days,7
14524_Zwickau,1.7614585,DSx5,year,dry_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,1.8335721,DSx5,year,dry_spell_duration,days,7
14612_Dresden,1.695505,DSx5,year,dry_spell_duration,days,7
14625_Bautzen,1.8511857,DSx5,year,dry_spell_duration,days,7
14626_Görlitz,1.6868011,DSx5,year,dry_spell_duration,days,7
14627_Meißen,1.9537634,DSx5,year,dry_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,1.7307249,DSx5,year,dry_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,2.0677023,DSx5,year,dry_spell_duration,days,7
14713_Leipzig,2.063583,DSx5,year,dry_spell_duration,days,7
14729_Leipzig,1.9878774,DSx5,year,dry_spell_duration,days,7
14730_Nordsachsen,2.1326373,DSx5,year,dry_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,2.1375284,DSx5,year,dry_spell_duration,days,7
15001_Dessau-Roßlau,2.2334836,DSx5,year,dry_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),1.9910715,DSx5,year,dry_spell_duration,days,7
15002_Halle (Saale),1.9850898,DSx5,year,dry_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,2.0918312,DSx5,year,dry_spell_duration,days,7
15003_Magdeburg,2.0549583,DSx5,year,dry_spell_duration,days,7
15081_Altmarkkreis Salzwedel,2.1372237,DSx5,year,dry_spell_duration,days,7
15082_Anhalt-Bitterfeld,2.1221325,DSx5,year,dry_spell_duration,days,7
15083_Börde,2.193888,DSx5,year,dry_spell_duration,days,7
15084_Burgenlandkreis,1.9517004,DSx5,year,dry_spell_duration,days,7
15085_Harz,2.2407484,DSx5,year,dry_spell_duration,days,7
15086_Jerichower Land,1.9994223,DSx5,year,dry_spell_duration,days,7
15087_Mansfeld-Südharz,2.275552,DSx5,year,dry_spell_duration,days,7
15088_Saalekreis,1.9916587,DSx5,year,dry_spell_duration,days,7
15089_Salzlandkreis,2.0306804,DSx5,year,dry_spell_duration,days,7
15090_Stendal,1.9950979,DSx5,year,dry_spell_duration,days,7
15091_Wittenberg,2.136741,DSx5,year,dry_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,2.2564013,DSx5,year,dry_spell_duration,days,7
16051_Erfurt,2.0034626,DSx5,year,dry_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,1.9597323,DSx5,year,dry_spell_duration,days,7
16052_Gera,1.9112167,DSx5,year,dry_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,2.1004188,DSx5,year,dry_spell_duration,days,7
16053_Jena,2.1329288,DSx5,year,dry_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,2.4384227,DSx5,year,dry_spell_duration,days,7
16054_Suhl,2.538583,DSx5,year,dry_spell_duration,days,7
16055_16071_Region_um_Weimar,2.1083074,DSx5,year,dry_spell_duration,days,7
16055_Weimar,2.03771,DSx5,year,dry_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,2.5428178,DSx5,year,dry_spell_duration,days,7
16056_Eisenach,2.6943355,DSx5,year,dry_spell_duration,days,7
16061_Eichsfeld,2.4143639,DSx5,year,dry_spell_duration,days,7
16062_Nordhausen,2.692422,DSx5,year,dry_spell_duration,days,7
16063_Wartburgkreis,2.5062675,DSx5,year,dry_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,2.5047138,DSx5,year,dry_spell_duration,days,7
16065_Kyffhäuserkreis,2.4183788,DSx5,year,dry_spell_duration,days,7
16066_Schmalkalden-Meiningen,2.5429206,DSx5,year,dry_spell_duration,days,7
16067_Gotha,2.4324572,DSx5,year,dry_spell_duration,days,7
16068_Sömmerda,2.1863232,DSx5,year,dry_spell_duration,days,7
16069_Hildburghausen,2.3417027,DSx5,year,dry_spell_duration,days,7
16070_Ilm-Kreis,2.3705893,DSx5,year,dry_spell_duration,days,7
16071_Weimarer Land,2.1163971,DSx5,year,dry_spell_duration,days,7
16072_Sonneberg,2.3497658,DSx5,year,dry_spell_duration,days,7
16073_Saalfeld-Rudolstadt,2.2032924,DSx5,year,dry_spell_duration,days,7
16074_Saale-Holzland-Kreis,2.0870237,DSx5,year,dry_spell_duration,days,7
16075_Saale-Orla-Kreis,1.9381044,DSx5,year,dry_spell_duration,days,7
16076_Greiz,1.8597322,DSx5,year,dry_spell_duration,days,7
16077_Altenburger Land,1.8734818,DSx5,year,dry_spell_duration,days,7
