region,DSx5_year_3C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09272_Freyung-Grafenau,0.5620326995849609,DSx5,year,dry_spell_duration,days,7
09273_Kelheim,0.31725215911865234,DSx5,year,dry_spell_duration,days,7
09274_Landshut,0.3779773712158203,DSx5,year,dry_spell_duration,days,7
09275_Passau,0.14877033233642578,DSx5,year,dry_spell_duration,days,7
09276_Regen,0.6494274139404297,DSx5,year,dry_spell_duration,days,7
09277_Rottal-Inn,0.2745361328125,DSx5,year,dry_spell_duration,days,7
09278_Straubing-Bogen,0.4215240478515625,DSx5,year,dry_spell_duration,days,7
09279_Dingolfing-Landau,0.4509439468383789,DSx5,year,dry_spell_duration,days,7
09361_09371_Region_um_Amberg,0.47366809844970703,DSx5,year,dry_spell_duration,days,7
09361_Amberg,0.40959930419921875,DSx5,year,dry_spell_duration,days,7
09362_09375_Region_um_Regensburg,0.3454170227050781,DSx5,year,dry_spell_duration,days,7
09362_Regensburg,0.4414844512939453,DSx5,year,dry_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.5137939453125,DSx5,year,dry_spell_duration,days,7
09363_Weiden i.d. OPf.,0.5125312805175781,DSx5,year,dry_spell_duration,days,7
09371_Amberg-Sulzbach,0.4663877487182617,DSx5,year,dry_spell_duration,days,7
09372_Cham,0.5221233367919922,DSx5,year,dry_spell_duration,days,7
09373_Neumarkt i.d. OPf.,0.49289703369140625,DSx5,year,dry_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,0.5311985015869141,DSx5,year,dry_spell_duration,days,7
09375_Regensburg,0.3531370162963867,DSx5,year,dry_spell_duration,days,7
09376_Schwandorf,0.4204072952270508,DSx5,year,dry_spell_duration,days,7
09377_Tirschenreuth,0.7173976898193359,DSx5,year,dry_spell_duration,days,7
09461_09471_Region_um_Bamberg,0.563563346862793,DSx5,year,dry_spell_duration,days,7
09461_Bamberg,0.7260627746582031,DSx5,year,dry_spell_duration,days,7
09462_09472_Region_um_Bayreuth,0.6574783325195312,DSx5,year,dry_spell_duration,days,7
09462_Bayreuth,0.6811923980712891,DSx5,year,dry_spell_duration,days,7
09463_09473_Region_um_Coburg,0.5061187744140625,DSx5,year,dry_spell_duration,days,7
09463_Coburg,0.40900421142578125,DSx5,year,dry_spell_duration,days,7
09464_09475_Region_um_Hof,0.7274856567382812,DSx5,year,dry_spell_duration,days,7
09464_Hof,0.8396940231323242,DSx5,year,dry_spell_duration,days,7
09471_Bamberg,0.5656471252441406,DSx5,year,dry_spell_duration,days,7
09472_Bayreuth,0.6315479278564453,DSx5,year,dry_spell_duration,days,7
09473_Coburg,0.4990348815917969,DSx5,year,dry_spell_duration,days,7
09474_Forchheim,0.4098625183105469,DSx5,year,dry_spell_duration,days,7
09475_Hof,0.7364044189453125,DSx5,year,dry_spell_duration,days,7
09476_Kronach,0.6769800186157227,DSx5,year,dry_spell_duration,days,7
09477_Kulmbach,0.6129817962646484,DSx5,year,dry_spell_duration,days,7
09478_Lichtenfels,0.8468751907348633,DSx5,year,dry_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,0.4856090545654297,DSx5,year,dry_spell_duration,days,7
09561_09571_Region_um_Ansbach,0.5215320587158203,DSx5,year,dry_spell_duration,days,7
09561_Ansbach,0.5535449981689453,DSx5,year,dry_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,0.48450469970703125,DSx5,year,dry_spell_duration,days,7
09562_Erlangen,0.4496135711669922,DSx5,year,dry_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,0.37458038330078125,DSx5,year,dry_spell_duration,days,7
09563_Fürth,0.3550910949707031,DSx5,year,dry_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.49234962463378906,DSx5,year,dry_spell_duration,days,7
09564_Nürnberg,0.5396366119384766,DSx5,year,dry_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,0.6034736633300781,DSx5,year,dry_spell_duration,days,7
09565_Schwabach,0.3465280532836914,DSx5,year,dry_spell_duration,days,7
09571_Ansbach,0.5362873077392578,DSx5,year,dry_spell_duration,days,7
09572_Erlangen-Höchstadt,0.5319309234619141,DSx5,year,dry_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.4091930389404297,DSx5,year,dry_spell_duration,days,7
09573_Fürth,0.43799591064453125,DSx5,year,dry_spell_duration,days,7
09574_Nürnberger Land,0.5829601287841797,DSx5,year,dry_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.3923921585083008,DSx5,year,dry_spell_duration,days,7
09576_Roth,0.6837902069091797,DSx5,year,dry_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,0.38858795166015625,DSx5,year,dry_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,0.7435998916625977,DSx5,year,dry_spell_duration,days,7
09661_Aschaffenburg,0.8524456024169922,DSx5,year,dry_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,0.7928562164306641,DSx5,year,dry_spell_duration,days,7
09662_Schweinfurt,0.8996543884277344,DSx5,year,dry_spell_duration,days,7
09663_09679_Region_um_Würzburg,0.5644025802612305,DSx5,year,dry_spell_duration,days,7
09663_Würzburg,0.5519304275512695,DSx5,year,dry_spell_duration,days,7
09671_Aschaffenburg,0.7823410034179688,DSx5,year,dry_spell_duration,days,7
09672_Bad Kissingen,0.9815788269042969,DSx5,year,dry_spell_duration,days,7
09673_Rhön-Grabfeld,0.7215642929077148,DSx5,year,dry_spell_duration,days,7
09674_Haßberge,0.6941776275634766,DSx5,year,dry_spell_duration,days,7
09675_Kitzingen,0.7307987213134766,DSx5,year,dry_spell_duration,days,7
09676_Miltenberg,0.7044124603271484,DSx5,year,dry_spell_duration,days,7
09677_Main-Spessart,0.8576469421386719,DSx5,year,dry_spell_duration,days,7
09678_Schweinfurt,0.7858715057373047,DSx5,year,dry_spell_duration,days,7
09679_Würzburg,0.5316219329833984,DSx5,year,dry_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,0.48944854736328125,DSx5,year,dry_spell_duration,days,7
09761_Augsburg,0.38443851470947266,DSx5,year,dry_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,0.28769493103027344,DSx5,year,dry_spell_duration,days,7
09762_Kaufbeuren,0.4448680877685547,DSx5,year,dry_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.25541114807128906,DSx5,year,dry_spell_duration,days,7
09763_Kempten (Allgäu),0.4315910339355469,DSx5,year,dry_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,0.48859500885009766,DSx5,year,dry_spell_duration,days,7
09764_Memmingen,0.1801891326904297,DSx5,year,dry_spell_duration,days,7
09771_Aichach-Friedberg,0.44925975799560547,DSx5,year,dry_spell_duration,days,7
09772_Augsburg,0.42501068115234375,DSx5,year,dry_spell_duration,days,7
09773_Dillingen a.d. Donau,0.5186405181884766,DSx5,year,dry_spell_duration,days,7
09774_Günzburg,0.539790153503418,DSx5,year,dry_spell_duration,days,7
09775_Neu-Ulm,0.4502735137939453,DSx5,year,dry_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.3488655090332031,DSx5,year,dry_spell_duration,days,7
09776_Lindau (Bodensee),0.3071737289428711,DSx5,year,dry_spell_duration,days,7
09777_Ostallgäu,0.281707763671875,DSx5,year,dry_spell_duration,days,7
09778_Unterallgäu,0.27788543701171875,DSx5,year,dry_spell_duration,days,7
09779_Donau-Ries,0.5818023681640625,DSx5,year,dry_spell_duration,days,7
09780_Oberallgäu,0.2509326934814453,DSx5,year,dry_spell_duration,days,7
10041_Regionalverband Saarbrücken,1.086782455444336,DSx5,year,dry_spell_duration,days,7
10042_Merzig-Wadern,1.0656204223632812,DSx5,year,dry_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.9884347915649414,DSx5,year,dry_spell_duration,days,7
10043_Neunkirchen,1.0459575653076172,DSx5,year,dry_spell_duration,days,7
10044_Saarlouis,1.0780887603759766,DSx5,year,dry_spell_duration,days,7
10045_Saarpfalz-Kreis,1.1329402923583984,DSx5,year,dry_spell_duration,days,7
10046_St. Wendel,1.1168155670166016,DSx5,year,dry_spell_duration,days,7
11000_Berlin,0.15520668029785156,DSx5,year,dry_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.27794837951660156,DSx5,year,dry_spell_duration,days,7
12051_Brandenburg an der Havel,0.3221549987792969,DSx5,year,dry_spell_duration,days,7
12052_12071_Region_um_Cottbus,0.19070053100585938,DSx5,year,dry_spell_duration,days,7
12052_Cottbus,0.2375011444091797,DSx5,year,dry_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.2028675079345703,DSx5,year,dry_spell_duration,days,7
12053_Frankfurt (Oder),0.2291889190673828,DSx5,year,dry_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.24921798706054688,DSx5,year,dry_spell_duration,days,7
12054_Potsdam,0.1641559600830078,DSx5,year,dry_spell_duration,days,7
12060_Barnim,0.3567047119140625,DSx5,year,dry_spell_duration,days,7
12061_Dahme-Spreewald,0.3200874328613281,DSx5,year,dry_spell_duration,days,7
12062_Elbe-Elster,0.46873950958251953,DSx5,year,dry_spell_duration,days,7
12063_Havelland,0.4902820587158203,DSx5,year,dry_spell_duration,days,7
12064_Märkisch-Oderland,0.21533870697021484,DSx5,year,dry_spell_duration,days,7
12065_Oberhavel,0.38886260986328125,DSx5,year,dry_spell_duration,days,7
12066_Oberspreewald-Lausitz,0.3406658172607422,DSx5,year,dry_spell_duration,days,7
12067_Oder-Spree,0.25006103515625,DSx5,year,dry_spell_duration,days,7
12068_Ostprignitz-Ruppin,0.3947944641113281,DSx5,year,dry_spell_duration,days,7
12069_Potsdam-Mittelmark,0.16670799255371094,DSx5,year,dry_spell_duration,days,7
12070_Prignitz,0.5308113098144531,DSx5,year,dry_spell_duration,days,7
12071_Spree-Neiße,0.2300548553466797,DSx5,year,dry_spell_duration,days,7
12072_Teltow-Fläming,0.2877349853515625,DSx5,year,dry_spell_duration,days,7
12073_Uckermark,0.4851665496826172,DSx5,year,dry_spell_duration,days,7
13003_13072_Region_um_Rostock,0.4527931213378906,DSx5,year,dry_spell_duration,days,7
13003_Rostock,0.4405937194824219,DSx5,year,dry_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,0.6639633178710938,DSx5,year,dry_spell_duration,days,7
13004_Schwerin,0.49881744384765625,DSx5,year,dry_spell_duration,days,7
13071_Mecklenburgische Seenplatte,0.7141914367675781,DSx5,year,dry_spell_duration,days,7
13072_Rostock,0.48437023162841797,DSx5,year,dry_spell_duration,days,7
13073_Vorpommern-Rügen,0.8488712310791016,DSx5,year,dry_spell_duration,days,7
13074_Nordwestmecklenburg,0.5363712310791016,DSx5,year,dry_spell_duration,days,7
13075_Vorpommern-Greifswald,0.7964239120483398,DSx5,year,dry_spell_duration,days,7
13076_Ludwigslust-Parchim,0.6763916015625,DSx5,year,dry_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,0.4350566864013672,DSx5,year,dry_spell_duration,days,7
14511_Chemnitz,0.4439716339111328,DSx5,year,dry_spell_duration,days,7
14521_Erzgebirgskreis,0.41754150390625,DSx5,year,dry_spell_duration,days,7
14522_Mittelsachsen,0.5264453887939453,DSx5,year,dry_spell_duration,days,7
14523_Vogtlandkreis,0.4002542495727539,DSx5,year,dry_spell_duration,days,7
14524_Zwickau,0.5309276580810547,DSx5,year,dry_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,0.3487892150878906,DSx5,year,dry_spell_duration,days,7
14612_Dresden,0.3238182067871094,DSx5,year,dry_spell_duration,days,7
14625_Bautzen,0.3100595474243164,DSx5,year,dry_spell_duration,days,7
14626_Görlitz,0.18797683715820312,DSx5,year,dry_spell_duration,days,7
14627_Meißen,0.2155008316040039,DSx5,year,dry_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,0.427276611328125,DSx5,year,dry_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,0.2804126739501953,DSx5,year,dry_spell_duration,days,7
14713_Leipzig,0.312103271484375,DSx5,year,dry_spell_duration,days,7
14729_Leipzig,0.34615325927734375,DSx5,year,dry_spell_duration,days,7
14730_Nordsachsen,0.18890380859375,DSx5,year,dry_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,0.27138328552246094,DSx5,year,dry_spell_duration,days,7
15001_Dessau-Roßlau,0.30458641052246094,DSx5,year,dry_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),0.20611000061035156,DSx5,year,dry_spell_duration,days,7
15002_Halle (Saale),-0.181304931640625,DSx5,year,dry_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,0.42273616790771484,DSx5,year,dry_spell_duration,days,7
15003_Magdeburg,0.4742622375488281,DSx5,year,dry_spell_duration,days,7
15081_Altmarkkreis Salzwedel,0.7128009796142578,DSx5,year,dry_spell_duration,days,7
15082_Anhalt-Bitterfeld,0.2061767578125,DSx5,year,dry_spell_duration,days,7
15083_Börde,0.3716011047363281,DSx5,year,dry_spell_duration,days,7
15084_Burgenlandkreis,0.5763416290283203,DSx5,year,dry_spell_duration,days,7
15085_Harz,0.5435886383056641,DSx5,year,dry_spell_duration,days,7
15086_Jerichower Land,0.29764747619628906,DSx5,year,dry_spell_duration,days,7
15087_Mansfeld-Südharz,0.5203571319580078,DSx5,year,dry_spell_duration,days,7
15088_Saalekreis,0.2232208251953125,DSx5,year,dry_spell_duration,days,7
15089_Salzlandkreis,0.1475830078125,DSx5,year,dry_spell_duration,days,7
15090_Stendal,0.39580726623535156,DSx5,year,dry_spell_duration,days,7
15091_Wittenberg,0.30767822265625,DSx5,year,dry_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.7264690399169922,DSx5,year,dry_spell_duration,days,7
16051_Erfurt,0.5103836059570312,DSx5,year,dry_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,0.3687782287597656,DSx5,year,dry_spell_duration,days,7
16052_Gera,0.0723724365234375,DSx5,year,dry_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,0.4573030471801758,DSx5,year,dry_spell_duration,days,7
16053_Jena,0.39595794677734375,DSx5,year,dry_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,0.6113681793212891,DSx5,year,dry_spell_duration,days,7
16054_Suhl,0.8839797973632812,DSx5,year,dry_spell_duration,days,7
16055_16071_Region_um_Weimar,0.6586933135986328,DSx5,year,dry_spell_duration,days,7
16055_Weimar,0.4307270050048828,DSx5,year,dry_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,0.4996213912963867,DSx5,year,dry_spell_duration,days,7
16056_Eisenach,0.7963733673095703,DSx5,year,dry_spell_duration,days,7
16061_Eichsfeld,0.6936883926391602,DSx5,year,dry_spell_duration,days,7
16062_Nordhausen,0.8339262008666992,DSx5,year,dry_spell_duration,days,7
16063_Wartburgkreis,0.4722280502319336,DSx5,year,dry_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,0.5881423950195312,DSx5,year,dry_spell_duration,days,7
16065_Kyffhäuserkreis,0.8062782287597656,DSx5,year,dry_spell_duration,days,7
16066_Schmalkalden-Meiningen,0.5929718017578125,DSx5,year,dry_spell_duration,days,7
16067_Gotha,0.7941513061523438,DSx5,year,dry_spell_duration,days,7
16068_Sömmerda,0.6977443695068359,DSx5,year,dry_spell_duration,days,7
16069_Hildburghausen,0.5817184448242188,DSx5,year,dry_spell_duration,days,7
16070_Ilm-Kreis,0.7421665191650391,DSx5,year,dry_spell_duration,days,7
16071_Weimarer Land,0.6848154067993164,DSx5,year,dry_spell_duration,days,7
16072_Sonneberg,0.6201095581054688,DSx5,year,dry_spell_duration,days,7
16073_Saalfeld-Rudolstadt,0.42849159240722656,DSx5,year,dry_spell_duration,days,7
16074_Saale-Holzland-Kreis,0.32463836669921875,DSx5,year,dry_spell_duration,days,7
16075_Saale-Orla-Kreis,0.38779258728027344,DSx5,year,dry_spell_duration,days,7
16076_Greiz,0.2014636993408203,DSx5,year,dry_spell_duration,days,7
16077_Altenburger Land,0.11792373657226562,DSx5,year,dry_spell_duration,days,7
