region,FD_year_3C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09764_Memmingen,-28.06894302368164,FD,year,days_with_air_temperature_below_threshold,days,7
09771_Aichach-Friedberg,-25.985614776611328,FD,year,days_with_air_temperature_below_threshold,days,7
09772_Augsburg,-26.397319793701172,FD,year,days_with_air_temperature_below_threshold,days,7
09773_Dillingen a.d. Donau,-27.427871704101562,FD,year,days_with_air_temperature_below_threshold,days,7
09774_Günzburg,-26.760021209716797,FD,year,days_with_air_temperature_below_threshold,days,7
09775_Neu-Ulm,-27.328323364257812,FD,year,days_with_air_temperature_below_threshold,days,7
09776_Lindau (Bodensee),-27.876888275146484,FD,year,days_with_air_temperature_below_threshold,days,7
09777_Ostallgäu,-29.272972106933594,FD,year,days_with_air_temperature_below_threshold,days,7
09778_Unterallgäu,-28.206809997558594,FD,year,days_with_air_temperature_below_threshold,days,7
09779_Donau-Ries,-27.88089370727539,FD,year,days_with_air_temperature_below_threshold,days,7
09780_Oberallgäu,-27.788673400878906,FD,year,days_with_air_temperature_below_threshold,days,7
10041_Regionalverband Saarbrücken,-17.85434341430664,FD,year,days_with_air_temperature_below_threshold,days,7
10042_Merzig-Wadern,-18.537979125976562,FD,year,days_with_air_temperature_below_threshold,days,7
10043_Neunkirchen,-19.983047485351562,FD,year,days_with_air_temperature_below_threshold,days,7
10044_Saarlouis,-18.041872024536133,FD,year,days_with_air_temperature_below_threshold,days,7
10045_Saarpfalz-Kreis,-19.173160552978516,FD,year,days_with_air_temperature_below_threshold,days,7
10046_St. Wendel,-21.353315353393555,FD,year,days_with_air_temperature_below_threshold,days,7
11000_Berlin,-19.45462989807129,FD,year,days_with_air_temperature_below_threshold,days,7
12051_Brandenburg an der Havel,-20.47508430480957,FD,year,days_with_air_temperature_below_threshold,days,7
12052_Cottbus,-22.241121292114258,FD,year,days_with_air_temperature_below_threshold,days,7
12053_Frankfurt (Oder),-22.72799301147461,FD,year,days_with_air_temperature_below_threshold,days,7
12054_Potsdam,-19.783727645874023,FD,year,days_with_air_temperature_below_threshold,days,7
12060_Barnim,-22.42511749267578,FD,year,days_with_air_temperature_below_threshold,days,7
12061_Dahme-Spreewald,-22.5146484375,FD,year,days_with_air_temperature_below_threshold,days,7
12062_Elbe-Elster,-23.02294158935547,FD,year,days_with_air_temperature_below_threshold,days,7
12063_Havelland,-21.38303565979004,FD,year,days_with_air_temperature_below_threshold,days,7
12064_Märkisch-Oderland,-23.03588104248047,FD,year,days_with_air_temperature_below_threshold,days,7
12065_Oberhavel,-22.1533145904541,FD,year,days_with_air_temperature_below_threshold,days,7
12066_Oberspreewald-Lausitz,-22.680248260498047,FD,year,days_with_air_temperature_below_threshold,days,7
12067_Oder-Spree,-22.83728790283203,FD,year,days_with_air_temperature_below_threshold,days,7
12068_Ostprignitz-Ruppin,-22.891124725341797,FD,year,days_with_air_temperature_below_threshold,days,7
12069_Potsdam-Mittelmark,-22.238048553466797,FD,year,days_with_air_temperature_below_threshold,days,7
12070_Prignitz,-22.350435256958008,FD,year,days_with_air_temperature_below_threshold,days,7
12071_Spree-Neiße,-22.876270294189453,FD,year,days_with_air_temperature_below_threshold,days,7
12072_Teltow-Fläming,-22.850322723388672,FD,year,days_with_air_temperature_below_threshold,days,7
12073_Uckermark,-21.849811553955078,FD,year,days_with_air_temperature_below_threshold,days,7
13003_Rostock,-19.528629302978516,FD,year,days_with_air_temperature_below_threshold,days,7
13004_Schwerin,-20.7396240234375,FD,year,days_with_air_temperature_below_threshold,days,7
13072_Rostock,-19.7232723236084,FD,year,days_with_air_temperature_below_threshold,days,7
13076_Ludwigslust-Parchim,-21.575679779052734,FD,year,days_with_air_temperature_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-20.831735610961914,FD,year,days_with_air_temperature_below_threshold,days,7
13073_Vorpommern-Rügen,-19.32904624938965,FD,year,days_with_air_temperature_below_threshold,days,7
13074_Nordwestmecklenburg,-19.968036651611328,FD,year,days_with_air_temperature_below_threshold,days,7
13075_Vorpommern-Greifswald,-21.049022674560547,FD,year,days_with_air_temperature_below_threshold,days,7
14511_Chemnitz,-26.33202362060547,FD,year,days_with_air_temperature_below_threshold,days,7
14522_Mittelsachsen,-26.391849517822266,FD,year,days_with_air_temperature_below_threshold,days,7
14523_Vogtlandkreis,-31.580665588378906,FD,year,days_with_air_temperature_below_threshold,days,7
14521_Erzgebirgskreis,-31.004295349121094,FD,year,days_with_air_temperature_below_threshold,days,7
14524_Zwickau,-25.760726928710938,FD,year,days_with_air_temperature_below_threshold,days,7
14612_Dresden,-22.487546920776367,FD,year,days_with_air_temperature_below_threshold,days,7
14626_Görlitz,-25.776451110839844,FD,year,days_with_air_temperature_below_threshold,days,7
14625_Bautzen,-24.211151123046875,FD,year,days_with_air_temperature_below_threshold,days,7
14627_Meißen,-22.29328155517578,FD,year,days_with_air_temperature_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-28.656375885009766,FD,year,days_with_air_temperature_below_threshold,days,7
14713_Leipzig,-20.859594345092773,FD,year,days_with_air_temperature_below_threshold,days,7
14729_Leipzig,-22.00899887084961,FD,year,days_with_air_temperature_below_threshold,days,7
14730_Nordsachsen,-22.00594711303711,FD,year,days_with_air_temperature_below_threshold,days,7
15001_Dessau-Roßlau,-22.178606033325195,FD,year,days_with_air_temperature_below_threshold,days,7
15082_Anhalt-Bitterfeld,-22.160247802734375,FD,year,days_with_air_temperature_below_threshold,days,7
15091_Wittenberg,-23.703277587890625,FD,year,days_with_air_temperature_below_threshold,days,7
15002_Halle (Saale),-21.053577423095703,FD,year,days_with_air_temperature_below_threshold,days,7
15084_Burgenlandkreis,-22.270156860351562,FD,year,days_with_air_temperature_below_threshold,days,7
15088_Saalekreis,-22.193222045898438,FD,year,days_with_air_temperature_below_threshold,days,7
15087_Mansfeld-Südharz,-25.790382385253906,FD,year,days_with_air_temperature_below_threshold,days,7
15003_Magdeburg,-21.87346649169922,FD,year,days_with_air_temperature_below_threshold,days,7
15085_Harz,-25.043846130371094,FD,year,days_with_air_temperature_below_threshold,days,7
15086_Jerichower Land,-22.20584487915039,FD,year,days_with_air_temperature_below_threshold,days,7
15083_Börde,-21.966135025024414,FD,year,days_with_air_temperature_below_threshold,days,7
15090_Stendal,-22.238252639770508,FD,year,days_with_air_temperature_below_threshold,days,7
15089_Salzlandkreis,-21.8426513671875,FD,year,days_with_air_temperature_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-21.596115112304688,FD,year,days_with_air_temperature_below_threshold,days,7
16051_Erfurt,-22.909542083740234,FD,year,days_with_air_temperature_below_threshold,days,7
16052_Gera,-24.112228393554688,FD,year,days_with_air_temperature_below_threshold,days,7
16053_Jena,-23.473506927490234,FD,year,days_with_air_temperature_below_threshold,days,7
16054_Suhl,-32.124305725097656,FD,year,days_with_air_temperature_below_threshold,days,7
16055_Weimar,-23.984657287597656,FD,year,days_with_air_temperature_below_threshold,days,7
16056_Eisenach,-23.829299926757812,FD,year,days_with_air_temperature_below_threshold,days,7
16061_Eichsfeld,-26.708736419677734,FD,year,days_with_air_temperature_below_threshold,days,7
16062_Nordhausen,-28.314472198486328,FD,year,days_with_air_temperature_below_threshold,days,7
16063_Wartburgkreis,-26.296829223632812,FD,year,days_with_air_temperature_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-24.82314682006836,FD,year,days_with_air_temperature_below_threshold,days,7
16065_Kyffhäuserkreis,-25.1332950592041,FD,year,days_with_air_temperature_below_threshold,days,7
16066_Schmalkalden-Meiningen,-31.927570343017578,FD,year,days_with_air_temperature_below_threshold,days,7
16067_Gotha,-26.290756225585938,FD,year,days_with_air_temperature_below_threshold,days,7
16068_Sömmerda,-22.839496612548828,FD,year,days_with_air_temperature_below_threshold,days,7
16069_Hildburghausen,-31.765003204345703,FD,year,days_with_air_temperature_below_threshold,days,7
16070_Ilm-Kreis,-28.871341705322266,FD,year,days_with_air_temperature_below_threshold,days,7
16071_Weimarer Land,-24.139930725097656,FD,year,days_with_air_temperature_below_threshold,days,7
16072_Sonneberg,-32.500633239746094,FD,year,days_with_air_temperature_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-28.619239807128906,FD,year,days_with_air_temperature_below_threshold,days,7
16074_Saale-Holzland-Kreis,-24.245548248291016,FD,year,days_with_air_temperature_below_threshold,days,7
16075_Saale-Orla-Kreis,-29.712459564208984,FD,year,days_with_air_temperature_below_threshold,days,7
16076_Greiz,-26.274452209472656,FD,year,days_with_air_temperature_below_threshold,days,7
16077_Altenburger Land,-23.045116424560547,FD,year,days_with_air_temperature_below_threshold,days,7
01001_01059_Region_um_Flensburg,-16.573856353759766,FD,year,days_with_air_temperature_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-18.133636474609375,FD,year,days_with_air_temperature_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-19.34198570251465,FD,year,days_with_air_temperature_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-18.419921875,FD,year,days_with_air_temperature_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-19.734270095825195,FD,year,days_with_air_temperature_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-21.04779052734375,FD,year,days_with_air_temperature_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-20.168739318847656,FD,year,days_with_air_temperature_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-16.517902374267578,FD,year,days_with_air_temperature_below_threshold,days,7
03402_03452_03457_Region_um_Emden,-13.505762100219727,FD,year,days_with_air_temperature_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-15.639593124389648,FD,year,days_with_air_temperature_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-16.038440704345703,FD,year,days_with_air_temperature_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-14.402748107910156,FD,year,days_with_air_temperature_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-16.33955955505371,FD,year,days_with_air_temperature_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-15.270820617675781,FD,year,days_with_air_temperature_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-12.99820327758789,FD,year,days_with_air_temperature_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-13.486181259155273,FD,year,days_with_air_temperature_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-13.860334396362305,FD,year,days_with_air_temperature_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-13.521224021911621,FD,year,days_with_air_temperature_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-13.002924919128418,FD,year,days_with_air_temperature_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-12.900911331176758,FD,year,days_with_air_temperature_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-13.530596733093262,FD,year,days_with_air_temperature_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-19.208894729614258,FD,year,days_with_air_temperature_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,-15.316747665405273,FD,year,days_with_air_temperature_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-18.24224853515625,FD,year,days_with_air_temperature_below_threshold,days,7
05314_05382_Region_um_Bonn,-16.179170608520508,FD,year,days_with_air_temperature_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,-14.042709350585938,FD,year,days_with_air_temperature_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-13.730303764343262,FD,year,days_with_air_temperature_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-13.325600624084473,FD,year,days_with_air_temperature_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-15.230671882629395,FD,year,days_with_air_temperature_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-17.459869384765625,FD,year,days_with_air_temperature_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-14.163562774658203,FD,year,days_with_air_temperature_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-14.887075424194336,FD,year,days_with_air_temperature_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-18.45267677307129,FD,year,days_with_air_temperature_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-16.364152908325195,FD,year,days_with_air_temperature_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,-13.570530891418457,FD,year,days_with_air_temperature_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,-19.21625328063965,FD,year,days_with_air_temperature_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-21.62047576904297,FD,year,days_with_air_temperature_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-22.02980613708496,FD,year,days_with_air_temperature_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-20.357845306396484,FD,year,days_with_air_temperature_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-21.146303176879883,FD,year,days_with_air_temperature_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-21.202056884765625,FD,year,days_with_air_temperature_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,-24.07711410522461,FD,year,days_with_air_temperature_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-22.215633392333984,FD,year,days_with_air_temperature_below_threshold,days,7
07211_07235_Region_um_Trier,-21.899333953857422,FD,year,days_with_air_temperature_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-17.202455520629883,FD,year,days_with_air_temperature_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-21.462182998657227,FD,year,days_with_air_temperature_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-17.005605697631836,FD,year,days_with_air_temperature_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-17.200103759765625,FD,year,days_with_air_temperature_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,-19.47452163696289,FD,year,days_with_air_temperature_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-18.465347290039062,FD,year,days_with_air_temperature_below_threshold,days,7
07317_07340_Region_um_Pirmasens,-20.390241622924805,FD,year,days_with_air_temperature_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-18.319137573242188,FD,year,days_with_air_temperature_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-19.600200653076172,FD,year,days_with_air_temperature_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-20.01274299621582,FD,year,days_with_air_temperature_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-18.01812744140625,FD,year,days_with_air_temperature_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-23.097095489501953,FD,year,days_with_air_temperature_below_threshold,days,7
08121_08125_Region_um_Heilbronn,-20.992185592651367,FD,year,days_with_air_temperature_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,-20.138383865356445,FD,year,days_with_air_temperature_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,-16.81182861328125,FD,year,days_with_air_temperature_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,-19.13064193725586,FD,year,days_with_air_temperature_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-19.28725814819336,FD,year,days_with_air_temperature_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-25.311359405517578,FD,year,days_with_air_temperature_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-23.904258728027344,FD,year,days_with_air_temperature_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,-29.234230041503906,FD,year,days_with_air_temperature_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-26.692806243896484,FD,year,days_with_air_temperature_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,-25.734256744384766,FD,year,days_with_air_temperature_below_threshold,days,7
09163_09187_Region_um_Rosenheim,-26.778942108154297,FD,year,days_with_air_temperature_below_threshold,days,7
09261_09274_Region_um_Landshut,-25.920589447021484,FD,year,days_with_air_temperature_below_threshold,days,7
09262_09275_Region_um_Passau,-27.290668487548828,FD,year,days_with_air_temperature_below_threshold,days,7
09263_09278_Region_um_Straubing,-28.202823638916016,FD,year,days_with_air_temperature_below_threshold,days,7
09361_09371_Region_um_Amberg,-29.635692596435547,FD,year,days_with_air_temperature_below_threshold,days,7
09362_09375_Region_um_Regensburg,-28.71448516845703,FD,year,days_with_air_temperature_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-31.355995178222656,FD,year,days_with_air_temperature_below_threshold,days,7
09461_09471_Region_um_Bamberg,-25.420696258544922,FD,year,days_with_air_temperature_below_threshold,days,7
09462_09472_Region_um_Bayreuth,-30.931564331054688,FD,year,days_with_air_temperature_below_threshold,days,7
09463_09473_Region_um_Coburg,-28.222686767578125,FD,year,days_with_air_temperature_below_threshold,days,7
09464_09475_Region_um_Hof,-32.781715393066406,FD,year,days_with_air_temperature_below_threshold,days,7
09561_09571_Region_um_Ansbach,-27.038677215576172,FD,year,days_with_air_temperature_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-22.98761749267578,FD,year,days_with_air_temperature_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-23.267169952392578,FD,year,days_with_air_temperature_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-25.1763916015625,FD,year,days_with_air_temperature_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-24.980918884277344,FD,year,days_with_air_temperature_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-25.728004455566406,FD,year,days_with_air_temperature_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-23.52721405029297,FD,year,days_with_air_temperature_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,-24.48522186279297,FD,year,days_with_air_temperature_below_threshold,days,7
09663_09679_Region_um_Würzburg,-23.236589431762695,FD,year,days_with_air_temperature_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-26.20362091064453,FD,year,days_with_air_temperature_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-29.333946228027344,FD,year,days_with_air_temperature_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-27.884178161621094,FD,year,days_with_air_temperature_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,-28.86349868774414,FD,year,days_with_air_temperature_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-28.857810974121094,FD,year,days_with_air_temperature_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-19.472444534301758,FD,year,days_with_air_temperature_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-21.825803756713867,FD,year,days_with_air_temperature_below_threshold,days,7
12052_12071_Region_um_Cottbus,-22.81741714477539,FD,year,days_with_air_temperature_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-22.927326202392578,FD,year,days_with_air_temperature_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-21.383485794067383,FD,year,days_with_air_temperature_below_threshold,days,7
13003_13072_Region_um_Rostock,-19.71367835998535,FD,year,days_with_air_temperature_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-21.07291030883789,FD,year,days_with_air_temperature_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-27.989215850830078,FD,year,days_with_air_temperature_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-25.366443634033203,FD,year,days_with_air_temperature_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-21.96778106689453,FD,year,days_with_air_temperature_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-23.04107093811035,FD,year,days_with_air_temperature_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-22.091426849365234,FD,year,days_with_air_temperature_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-21.99893569946289,FD,year,days_with_air_temperature_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-25.363433837890625,FD,year,days_with_air_temperature_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-23.91498565673828,FD,year,days_with_air_temperature_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-24.19320297241211,FD,year,days_with_air_temperature_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-31.175846099853516,FD,year,days_with_air_temperature_below_threshold,days,7
16055_16071_Region_um_Weimar,-24.123973846435547,FD,year,days_with_air_temperature_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-25.90216064453125,FD,year,days_with_air_temperature_below_threshold,days,7
