region,FD_year_2C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09764_Memmingen,-36.50740051269531,FD,year,days_with_air_temperature_below_threshold,days,7
09771_Aichach-Friedberg,-36.30512237548828,FD,year,days_with_air_temperature_below_threshold,days,7
09772_Augsburg,-35.997528076171875,FD,year,days_with_air_temperature_below_threshold,days,7
09773_Dillingen a.d. Donau,-36.610496520996094,FD,year,days_with_air_temperature_below_threshold,days,7
09774_Günzburg,-35.907615661621094,FD,year,days_with_air_temperature_below_threshold,days,7
09775_Neu-Ulm,-36.378944396972656,FD,year,days_with_air_temperature_below_threshold,days,7
09776_Lindau (Bodensee),-36.167884826660156,FD,year,days_with_air_temperature_below_threshold,days,7
09777_Ostallgäu,-35.63035583496094,FD,year,days_with_air_temperature_below_threshold,days,7
09778_Unterallgäu,-35.589820861816406,FD,year,days_with_air_temperature_below_threshold,days,7
09779_Donau-Ries,-37.413978576660156,FD,year,days_with_air_temperature_below_threshold,days,7
09780_Oberallgäu,-35.64691162109375,FD,year,days_with_air_temperature_below_threshold,days,7
10041_Regionalverband Saarbrücken,-32.6280517578125,FD,year,days_with_air_temperature_below_threshold,days,7
10042_Merzig-Wadern,-33.788421630859375,FD,year,days_with_air_temperature_below_threshold,days,7
10043_Neunkirchen,-33.54035949707031,FD,year,days_with_air_temperature_below_threshold,days,7
10044_Saarlouis,-33.1881103515625,FD,year,days_with_air_temperature_below_threshold,days,7
10045_Saarpfalz-Kreis,-32.763126373291016,FD,year,days_with_air_temperature_below_threshold,days,7
10046_St. Wendel,-34.8948974609375,FD,year,days_with_air_temperature_below_threshold,days,7
11000_Berlin,-37.18721008300781,FD,year,days_with_air_temperature_below_threshold,days,7
12051_Brandenburg an der Havel,-35.22068786621094,FD,year,days_with_air_temperature_below_threshold,days,7
12052_Cottbus,-36.15959930419922,FD,year,days_with_air_temperature_below_threshold,days,7
12053_Frankfurt (Oder),-35.76110076904297,FD,year,days_with_air_temperature_below_threshold,days,7
12054_Potsdam,-36.43755340576172,FD,year,days_with_air_temperature_below_threshold,days,7
12060_Barnim,-37.04304504394531,FD,year,days_with_air_temperature_below_threshold,days,7
12061_Dahme-Spreewald,-36.29339599609375,FD,year,days_with_air_temperature_below_threshold,days,7
12062_Elbe-Elster,-36.58654022216797,FD,year,days_with_air_temperature_below_threshold,days,7
12063_Havelland,-36.61286163330078,FD,year,days_with_air_temperature_below_threshold,days,7
12064_Märkisch-Oderland,-36.363746643066406,FD,year,days_with_air_temperature_below_threshold,days,7
12065_Oberhavel,-37.48429870605469,FD,year,days_with_air_temperature_below_threshold,days,7
12066_Oberspreewald-Lausitz,-36.150291442871094,FD,year,days_with_air_temperature_below_threshold,days,7
12067_Oder-Spree,-36.56097412109375,FD,year,days_with_air_temperature_below_threshold,days,7
12068_Ostprignitz-Ruppin,-36.930328369140625,FD,year,days_with_air_temperature_below_threshold,days,7
12069_Potsdam-Mittelmark,-35.73192596435547,FD,year,days_with_air_temperature_below_threshold,days,7
12070_Prignitz,-36.01500701904297,FD,year,days_with_air_temperature_below_threshold,days,7
12071_Spree-Neiße,-36.13554382324219,FD,year,days_with_air_temperature_below_threshold,days,7
12072_Teltow-Fläming,-36.612586975097656,FD,year,days_with_air_temperature_below_threshold,days,7
12073_Uckermark,-37.53302764892578,FD,year,days_with_air_temperature_below_threshold,days,7
13003_Rostock,-40.42258071899414,FD,year,days_with_air_temperature_below_threshold,days,7
13004_Schwerin,-38.318359375,FD,year,days_with_air_temperature_below_threshold,days,7
13072_Rostock,-40.440757751464844,FD,year,days_with_air_temperature_below_threshold,days,7
13076_Ludwigslust-Parchim,-37.188148498535156,FD,year,days_with_air_temperature_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-39.795440673828125,FD,year,days_with_air_temperature_below_threshold,days,7
13073_Vorpommern-Rügen,-41.469722747802734,FD,year,days_with_air_temperature_below_threshold,days,7
13074_Nordwestmecklenburg,-39.553672790527344,FD,year,days_with_air_temperature_below_threshold,days,7
13075_Vorpommern-Greifswald,-40.19231414794922,FD,year,days_with_air_temperature_below_threshold,days,7
14511_Chemnitz,-36.59215545654297,FD,year,days_with_air_temperature_below_threshold,days,7
14522_Mittelsachsen,-36.606712341308594,FD,year,days_with_air_temperature_below_threshold,days,7
14523_Vogtlandkreis,-37.148162841796875,FD,year,days_with_air_temperature_below_threshold,days,7
14521_Erzgebirgskreis,-37.362998962402344,FD,year,days_with_air_temperature_below_threshold,days,7
14524_Zwickau,-36.82261657714844,FD,year,days_with_air_temperature_below_threshold,days,7
14612_Dresden,-35.94248962402344,FD,year,days_with_air_temperature_below_threshold,days,7
14626_Görlitz,-36.33910369873047,FD,year,days_with_air_temperature_below_threshold,days,7
14625_Bautzen,-36.33226776123047,FD,year,days_with_air_temperature_below_threshold,days,7
14627_Meißen,-36.06980895996094,FD,year,days_with_air_temperature_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-36.41205596923828,FD,year,days_with_air_temperature_below_threshold,days,7
14713_Leipzig,-36.38502502441406,FD,year,days_with_air_temperature_below_threshold,days,7
14729_Leipzig,-36.84632873535156,FD,year,days_with_air_temperature_below_threshold,days,7
14730_Nordsachsen,-36.3485107421875,FD,year,days_with_air_temperature_below_threshold,days,7
15001_Dessau-Roßlau,-35.61494445800781,FD,year,days_with_air_temperature_below_threshold,days,7
15082_Anhalt-Bitterfeld,-35.71582794189453,FD,year,days_with_air_temperature_below_threshold,days,7
15091_Wittenberg,-36.18730163574219,FD,year,days_with_air_temperature_below_threshold,days,7
15002_Halle (Saale),-35.81163787841797,FD,year,days_with_air_temperature_below_threshold,days,7
15084_Burgenlandkreis,-36.26573181152344,FD,year,days_with_air_temperature_below_threshold,days,7
15088_Saalekreis,-35.862815856933594,FD,year,days_with_air_temperature_below_threshold,days,7
15087_Mansfeld-Südharz,-36.588226318359375,FD,year,days_with_air_temperature_below_threshold,days,7
15003_Magdeburg,-35.54664611816406,FD,year,days_with_air_temperature_below_threshold,days,7
15085_Harz,-36.002288818359375,FD,year,days_with_air_temperature_below_threshold,days,7
15086_Jerichower Land,-35.504432678222656,FD,year,days_with_air_temperature_below_threshold,days,7
15083_Börde,-34.82160949707031,FD,year,days_with_air_temperature_below_threshold,days,7
15090_Stendal,-35.19694519042969,FD,year,days_with_air_temperature_below_threshold,days,7
15089_Salzlandkreis,-34.63081359863281,FD,year,days_with_air_temperature_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-34.59700012207031,FD,year,days_with_air_temperature_below_threshold,days,7
16051_Erfurt,-35.42350769042969,FD,year,days_with_air_temperature_below_threshold,days,7
16052_Gera,-37.345176696777344,FD,year,days_with_air_temperature_below_threshold,days,7
16053_Jena,-37.258399963378906,FD,year,days_with_air_temperature_below_threshold,days,7
16054_Suhl,-39.33905792236328,FD,year,days_with_air_temperature_below_threshold,days,7
16055_Weimar,-36.87156677246094,FD,year,days_with_air_temperature_below_threshold,days,7
16056_Eisenach,-37.530609130859375,FD,year,days_with_air_temperature_below_threshold,days,7
16061_Eichsfeld,-37.405967712402344,FD,year,days_with_air_temperature_below_threshold,days,7
16062_Nordhausen,-36.373207092285156,FD,year,days_with_air_temperature_below_threshold,days,7
16063_Wartburgkreis,-37.46856689453125,FD,year,days_with_air_temperature_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-36.015159606933594,FD,year,days_with_air_temperature_below_threshold,days,7
16065_Kyffhäuserkreis,-36.43745422363281,FD,year,days_with_air_temperature_below_threshold,days,7
16066_Schmalkalden-Meiningen,-38.998748779296875,FD,year,days_with_air_temperature_below_threshold,days,7
16067_Gotha,-35.92262268066406,FD,year,days_with_air_temperature_below_threshold,days,7
16068_Sömmerda,-35.765968322753906,FD,year,days_with_air_temperature_below_threshold,days,7
16069_Hildburghausen,-38.49419403076172,FD,year,days_with_air_temperature_below_threshold,days,7
16070_Ilm-Kreis,-36.36187744140625,FD,year,days_with_air_temperature_below_threshold,days,7
16071_Weimarer Land,-36.53540802001953,FD,year,days_with_air_temperature_below_threshold,days,7
16072_Sonneberg,-38.72650909423828,FD,year,days_with_air_temperature_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-36.471580505371094,FD,year,days_with_air_temperature_below_threshold,days,7
16074_Saale-Holzland-Kreis,-37.68205261230469,FD,year,days_with_air_temperature_below_threshold,days,7
16075_Saale-Orla-Kreis,-37.68169403076172,FD,year,days_with_air_temperature_below_threshold,days,7
16076_Greiz,-37.974510192871094,FD,year,days_with_air_temperature_below_threshold,days,7
16077_Altenburger Land,-37.415771484375,FD,year,days_with_air_temperature_below_threshold,days,7
01001_01059_Region_um_Flensburg,-38.653564453125,FD,year,days_with_air_temperature_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-39.53266143798828,FD,year,days_with_air_temperature_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-38.05847930908203,FD,year,days_with_air_temperature_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-38.721717834472656,FD,year,days_with_air_temperature_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-34.57206726074219,FD,year,days_with_air_temperature_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-35.271949768066406,FD,year,days_with_air_temperature_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-34.43419647216797,FD,year,days_with_air_temperature_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-35.10252380371094,FD,year,days_with_air_temperature_below_threshold,days,7
03402_03452_03457_Region_um_Emden,-35.46752166748047,FD,year,days_with_air_temperature_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-35.7093505859375,FD,year,days_with_air_temperature_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-33.5740966796875,FD,year,days_with_air_temperature_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-36.25520324707031,FD,year,days_with_air_temperature_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-35.074195861816406,FD,year,days_with_air_temperature_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-35.239768981933594,FD,year,days_with_air_temperature_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-32.48716735839844,FD,year,days_with_air_temperature_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-32.63557434082031,FD,year,days_with_air_temperature_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-32.713294982910156,FD,year,days_with_air_temperature_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-32.7689208984375,FD,year,days_with_air_temperature_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-33.43939208984375,FD,year,days_with_air_temperature_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-32.70900344848633,FD,year,days_with_air_temperature_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-32.7034912109375,FD,year,days_with_air_temperature_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-34.958091735839844,FD,year,days_with_air_temperature_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,-33.47315216064453,FD,year,days_with_air_temperature_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-34.799068450927734,FD,year,days_with_air_temperature_below_threshold,days,7
05314_05382_Region_um_Bonn,-34.49061584472656,FD,year,days_with_air_temperature_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,-32.263946533203125,FD,year,days_with_air_temperature_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-32.72907257080078,FD,year,days_with_air_temperature_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-32.595088958740234,FD,year,days_with_air_temperature_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-33.504478454589844,FD,year,days_with_air_temperature_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-34.690242767333984,FD,year,days_with_air_temperature_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-32.613914489746094,FD,year,days_with_air_temperature_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-32.7196044921875,FD,year,days_with_air_temperature_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-34.78098678588867,FD,year,days_with_air_temperature_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-33.285240173339844,FD,year,days_with_air_temperature_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,-32.528194427490234,FD,year,days_with_air_temperature_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,-34.33784484863281,FD,year,days_with_air_temperature_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-36.15996551513672,FD,year,days_with_air_temperature_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-35.94020462036133,FD,year,days_with_air_temperature_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-35.37115478515625,FD,year,days_with_air_temperature_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-36.12118911743164,FD,year,days_with_air_temperature_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-35.40793991088867,FD,year,days_with_air_temperature_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,-37.37468719482422,FD,year,days_with_air_temperature_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-36.412109375,FD,year,days_with_air_temperature_below_threshold,days,7
07211_07235_Region_um_Trier,-34.26149368286133,FD,year,days_with_air_temperature_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-33.42013931274414,FD,year,days_with_air_temperature_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-33.86592102050781,FD,year,days_with_air_temperature_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-33.501739501953125,FD,year,days_with_air_temperature_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-33.470970153808594,FD,year,days_with_air_temperature_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,-34.71632766723633,FD,year,days_with_air_temperature_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-33.398929595947266,FD,year,days_with_air_temperature_below_threshold,days,7
07317_07340_Region_um_Pirmasens,-33.652278900146484,FD,year,days_with_air_temperature_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-33.09916687011719,FD,year,days_with_air_temperature_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-33.88322830200195,FD,year,days_with_air_temperature_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-33.336673736572266,FD,year,days_with_air_temperature_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-33.09130096435547,FD,year,days_with_air_temperature_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-34.836875915527344,FD,year,days_with_air_temperature_below_threshold,days,7
08121_08125_Region_um_Heilbronn,-35.220977783203125,FD,year,days_with_air_temperature_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,-34.073570251464844,FD,year,days_with_air_temperature_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,-32.55427551269531,FD,year,days_with_air_temperature_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,-34.349178314208984,FD,year,days_with_air_temperature_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-34.25764846801758,FD,year,days_with_air_temperature_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-34.196746826171875,FD,year,days_with_air_temperature_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-34.034088134765625,FD,year,days_with_air_temperature_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,-36.47649383544922,FD,year,days_with_air_temperature_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-37.20557403564453,FD,year,days_with_air_temperature_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,-35.73725891113281,FD,year,days_with_air_temperature_below_threshold,days,7
09163_09187_Region_um_Rosenheim,-36.60310363769531,FD,year,days_with_air_temperature_below_threshold,days,7
09261_09274_Region_um_Landshut,-37.67140197753906,FD,year,days_with_air_temperature_below_threshold,days,7
09262_09275_Region_um_Passau,-37.97063446044922,FD,year,days_with_air_temperature_below_threshold,days,7
09263_09278_Region_um_Straubing,-38.09345245361328,FD,year,days_with_air_temperature_below_threshold,days,7
09361_09371_Region_um_Amberg,-38.540199279785156,FD,year,days_with_air_temperature_below_threshold,days,7
09362_09375_Region_um_Regensburg,-38.938438415527344,FD,year,days_with_air_temperature_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-38.257972717285156,FD,year,days_with_air_temperature_below_threshold,days,7
09461_09471_Region_um_Bamberg,-36.53618621826172,FD,year,days_with_air_temperature_below_threshold,days,7
09462_09472_Region_um_Bayreuth,-38.28778839111328,FD,year,days_with_air_temperature_below_threshold,days,7
09463_09473_Region_um_Coburg,-37.97863006591797,FD,year,days_with_air_temperature_below_threshold,days,7
09464_09475_Region_um_Hof,-37.8900146484375,FD,year,days_with_air_temperature_below_threshold,days,7
09561_09571_Region_um_Ansbach,-37.831443786621094,FD,year,days_with_air_temperature_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-36.910308837890625,FD,year,days_with_air_temperature_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-37.40015411376953,FD,year,days_with_air_temperature_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-37.49310302734375,FD,year,days_with_air_temperature_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-37.799415588378906,FD,year,days_with_air_temperature_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-37.432579040527344,FD,year,days_with_air_temperature_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-35.750518798828125,FD,year,days_with_air_temperature_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,-36.049583435058594,FD,year,days_with_air_temperature_below_threshold,days,7
09663_09679_Region_um_Würzburg,-35.012840270996094,FD,year,days_with_air_temperature_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-36.12117004394531,FD,year,days_with_air_temperature_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-35.605438232421875,FD,year,days_with_air_temperature_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-35.6226806640625,FD,year,days_with_air_temperature_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,-36.25508117675781,FD,year,days_with_air_temperature_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-34.406768798828125,FD,year,days_with_air_temperature_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-33.29931640625,FD,year,days_with_air_temperature_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-36.03984069824219,FD,year,days_with_air_temperature_below_threshold,days,7
12052_12071_Region_um_Cottbus,-36.137779235839844,FD,year,days_with_air_temperature_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-36.44148254394531,FD,year,days_with_air_temperature_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-36.233856201171875,FD,year,days_with_air_temperature_below_threshold,days,7
13003_13072_Region_um_Rostock,-40.43986511230469,FD,year,days_with_air_temperature_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-37.92608642578125,FD,year,days_with_air_temperature_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-36.21299743652344,FD,year,days_with_air_temperature_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-36.26763916015625,FD,year,days_with_air_temperature_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-36.55686950683594,FD,year,days_with_air_temperature_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-35.960670471191406,FD,year,days_with_air_temperature_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-35.858245849609375,FD,year,days_with_air_temperature_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-34.99109649658203,FD,year,days_with_air_temperature_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-36.10185241699219,FD,year,days_with_air_temperature_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-37.127197265625,FD,year,days_with_air_temperature_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-37.11247253417969,FD,year,days_with_air_temperature_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-38.187347412109375,FD,year,days_with_air_temperature_below_threshold,days,7
16055_16071_Region_um_Weimar,-36.56999969482422,FD,year,days_with_air_temperature_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-37.633148193359375,FD,year,days_with_air_temperature_below_threshold,days,7
