region,SU35_year_3C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
08316_Emmendingen,3.071234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,3.1902056,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,1.3158318,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,0.83809936,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,1.086733,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,2.0484128,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,2.4679515,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,1.7308067,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,1.2517589,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,2.4666445,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,1.1628536,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,1.7672079,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,1.9976807,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,1.6157141,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,1.7225981,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,1.5449493,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,1.3872297,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,1.2909144,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,2.777859,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,3.3293486,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,2.082107,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,2.3693361,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,1.5417491,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,1.9229791,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,2.848302,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,0.66894364,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,0.62148404,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,2.3896222,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,2.0154479,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,2.5708306,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,2.4895463,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,2.6793694,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,1.8756698,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,0.24253254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,1.3218546,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,0.48666495,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,2.589022,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,1.8055727,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,2.9422991,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,2.8494742,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,1.5311803,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,1.2722657,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,1.3254961,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,0.9014975,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,2.745202,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,2.7985122,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,3.1319141,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,3.500975,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,2.9769435,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,3.4533112,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,3.1490257,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,1.2595179,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,2.8478773,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,2.742348,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,3.1148062,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,1.1132554,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,2.9698405,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,2.9487906,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,3.1571407,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,2.173156,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,2.3254368,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,2.9202185,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,3.3452914,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,1.7936522,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,1.9967483,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,2.1668017,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,1.8429145,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,2.167552,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,1.783316,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,2.893492,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,2.3219066,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,1.2315285,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,2.7435286,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,3.0757656,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,1.6701096,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,1.8451513,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,2.303672,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_Coburg,2.4824147,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,0.879869,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,0.9350113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,2.727135,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,1.6604254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,2.2904794,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,2.5121095,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,0.87633395,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,1.3444325,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,1.7251118,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,2.3160865,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,0.93976504,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,2.4033096,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,2.4141238,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,3.4218013,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,3.5585656,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,3.3360646,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,3.561752,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,2.8755193,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,3.605841,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,2.8556993,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,3.2846677,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,2.402723,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,3.3295994,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,2.7238414,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,3.071949,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,2.3783221,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,2.8904123,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,2.685525,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,2.2655075,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,2.7839043,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,3.5677865,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,3.1394892,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,3.1943302,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,3.2707777,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,3.3731298,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,2.853846,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,2.2209692,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,1.9435632,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,2.776943,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,3.298312,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,2.6440995,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,2.702194,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,3.1371272,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,3.260358,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,2.2817543,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,2.3434653,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,0.5953077,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,0.87424755,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.31604996,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),0.6483305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,1.3670992,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,1.3267207,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,2.4166605,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,2.1761327,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,2.527888,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,2.1847777,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,2.1118786,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.9851996,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),1.1056979,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,0.5866796,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,1.3430133,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,2.5098164,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,0.30147147,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,2.9278257,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,2.0946658,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,2.485475,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,2.5343566,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,2.763933,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,2.6958969,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,1.7524827,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,3.26944,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,2.7932324,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,2.7951837,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,3.510105,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,3.5797863,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),3.0990946,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),3.2644265,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,2.8671687,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,2.7640057,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,2.5467777,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,3.4100404,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,3.436873,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,2.7201033,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,2.9585264,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,2.4407086,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,3.4380999,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,3.2218797,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,2.1687725,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,2.8420386,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,2.0041113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,3.5029917,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,3.193597,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,2.0651834,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,1.193741,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,0.95785284,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,1.4737444,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,1.3417968,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,1.4453692,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,1.2059559,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,0.72049004,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,1.1362367,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,1.3450496,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,1.6281476,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,1.3983028,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,1.6190424,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,0.7244098,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,1.7948312,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,1.0358961,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,1.7756823,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,2.6152527,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,3.0033796,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,2.8268712,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,2.7825422,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,3.196953,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,1.7220703,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,3.1999712,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,3.4461207,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,3.047412,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,3.287175,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,3.17562,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,3.194027,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),3.1567843,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),3.3977892,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,2.6764503,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,2.8567655,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,2.2488558,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,3.151734,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,2.4305494,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,2.805407,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,1.5097575,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,2.837509,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,2.1053965,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,3.133148,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,2.8790302,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,2.5138874,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,3.191067,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,1.9168727,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,2.3548799,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,2.3410182,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,2.2721272,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,2.133163,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,2.2005672,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,1.3282924,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,0.8087345,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,2.1366599,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,2.0873418,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,1.5387331,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,1.6933177,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,1.3611289,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,1.5264217,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,1.5451255,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,1.9089385,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,2.3076127,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,1.3100013,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,1.5351577,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,2.7613223,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,1.6144903,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,1.1207181,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,2.1423113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,1.12696,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,1.2695596,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,2.1194,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,1.2235485,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,1.8006476,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,2.5877452,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
