region,SU35_year_2C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,8.548087120056152,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_Mannheim,10.16879940032959,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08225_Neckar-Odenwald-Kreis,6.47282600402832,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08226_Rhein-Neckar-Kreis,8.344183921813965,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,4.599712371826172,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_Pforzheim,5.764825344085693,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08235_Calw,3.0572025775909424,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08236_Enzkreis,6.530621528625488,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08237_Freudenstadt,2.6958274841308594,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,5.132883071899414,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_Freiburg im Breisgau,6.620355129241943,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08315_Breisgau-Hochschwarzwald,4.211091995239258,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08316_Emmendingen,6.668717384338379,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,6.679520130157471,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,2.906615972518921,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,1.9724384546279907,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,2.971749782562256,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,3.8271639347076416,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,5.144164085388184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,4.037238121032715,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,2.7188167572021484,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,5.541733741760254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,2.7291176319122314,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,3.8547399044036865,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,4.355081081390381,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,3.523371934890747,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,3.6055188179016113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,3.505030393600464,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,2.450737953186035,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,2.622960090637207,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,5.952579021453857,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,6.862438201904297,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,3.751389265060425,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,4.174043655395508,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,3.1788532733917236,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,4.233333587646484,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,5.02225399017334,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,1.4579724073410034,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,1.418534755706787,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,4.670527935028076,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,3.7266149520874023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,5.528329849243164,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,4.876168727874756,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,5.382390022277832,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,3.347728729248047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,0.659166693687439,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,2.485250949859619,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,1.0714696645736694,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,4.762165069580078,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,3.4318881034851074,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,6.3090410232543945,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,6.121057033538818,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,3.149620532989502,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,2.787238836288452,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,3.0496745109558105,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,1.8087899684906006,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,5.687020301818848,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,5.709356784820557,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,6.487531661987305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,7.312543869018555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,5.8942461013793945,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,6.462860107421875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,5.9198126792907715,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,2.521197557449341,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,6.056830883026123,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,5.685824871063232,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,6.449286937713623,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,2.8214330673217773,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,5.7916259765625,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,5.878115177154541,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,6.6474127769470215,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,4.84979772567749,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,5.255418300628662,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,5.971999168395996,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,6.423069000244141,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,3.840877056121826,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,4.273634433746338,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,4.832870960235596,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,4.131644248962402,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,4.591249465942383,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,3.818852663040161,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,5.943638801574707,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,4.930814743041992,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,3.089059352874756,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,6.184867858886719,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,6.6186652183532715,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,3.7448668479919434,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,3.9759440422058105,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,4.971927165985107,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_Coburg,5.521711826324463,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,2.3522121906280518,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,2.4271140098571777,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,6.163461685180664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,3.732081890106201,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,4.931347370147705,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,5.921976089477539,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,2.3474106788635254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,2.9779253005981445,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,3.8385353088378906,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,5.384850978851318,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,2.394437789916992,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,5.693149089813232,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,5.842281341552734,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,7.253291130065918,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,7.340548515319824,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,7.137206077575684,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,7.40000057220459,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,6.330409049987793,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,7.055933952331543,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,6.2371697425842285,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,6.79024600982666,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,5.685062408447266,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,7.286077499389648,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,6.244901180267334,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,7.075827121734619,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,5.3023200035095215,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,6.942195415496826,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,6.047365665435791,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,5.3378095626831055,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,6.0127787590026855,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,7.064733505249023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,6.908154487609863,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,6.8785529136657715,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,7.697508335113525,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,7.917248725891113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,5.9970784187316895,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,4.905916213989258,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,4.135240077972412,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,6.053235054016113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,7.530202388763428,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,5.953119277954102,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,6.015192031860352,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,6.909430027008057,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,7.675137519836426,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,4.93196439743042,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,4.663987636566162,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,1.20999276638031,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,1.5211583375930786,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.8456915020942688,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),1.2637354135513306,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,2.654419422149658,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,2.4453928470611572,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,5.247607707977295,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,4.742269515991211,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,5.551027297973633,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,4.982265472412109,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,4.609513282775879,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.7110514640808105,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),1.9954631328582764,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,1.204089879989624,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,2.9597325325012207,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,5.698236465454102,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,0.8273501992225647,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,6.0102410316467285,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,4.645674705505371,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,5.468735218048096,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,5.617160320281982,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,5.512568473815918,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,5.977993011474609,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,4.02568244934082,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,6.522279262542725,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,5.97188663482666,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,6.277062892913818,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,7.092922687530518,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,7.162578105926514,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),6.3636603355407715,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),6.707586765289307,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,6.079972267150879,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,6.605570316314697,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,5.362553119659424,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,6.831167221069336,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,6.910182952880859,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,5.942206382751465,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,6.204413890838623,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,5.2837677001953125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,6.938199043273926,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,6.492288112640381,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,5.131834506988525,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,5.977659225463867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,4.927253246307373,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,7.085811614990234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,6.585236549377441,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,4.58861780166626,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,3.3676676750183105,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,3.21768856048584,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,3.9080111980438232,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,3.6810340881347656,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,3.5913636684417725,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,3.3754334449768066,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,2.0796778202056885,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,3.198728084564209,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,3.132561683654785,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,4.2311248779296875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,3.280080795288086,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,3.8003990650177,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,1.7757513523101807,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,4.166216850280762,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,2.6968181133270264,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,4.242394924163818,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,5.52157735824585,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,6.206058502197266,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,5.930941104888916,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,5.637073040008545,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,6.731026649475098,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,3.73352313041687,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,6.8407883644104,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,6.992223262786865,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,6.727331161499023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,6.910233974456787,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,6.682620048522949,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,6.813205718994141,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),6.667274475097656,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),6.9277424812316895,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,5.8675312995910645,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,6.118699073791504,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,5.283524990081787,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,6.7954630851745605,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,5.406081676483154,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,6.397375583648682,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,3.5854599475860596,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,6.105830192565918,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,4.770091533660889,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,6.641729354858398,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,6.329653739929199,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,5.704380512237549,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,6.581846237182617,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,4.745882511138916,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,5.755196571350098,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,5.546697616577148,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,5.265929222106934,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,5.292069435119629,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,5.283298492431641,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,3.179854393005371,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,2.144045829772949,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,5.284688949584961,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,5.025695323944092,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,3.9881198406219482,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,4.35520076751709,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,3.7466282844543457,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,3.681919574737549,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,4.010842323303223,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,4.664366245269775,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,5.532938003540039,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,3.115062952041626,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,3.9773523807525635,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,6.501007080078125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,3.640803575515747,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,2.937195301055908,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,5.314367294311523,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,2.56878924369812,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,3.2614147663116455,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,5.301407337188721,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,3.140277624130249,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,4.431390762329102,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,6.052614688873291,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
