region,SU35_year_4C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
08221_08226_08222_Region_um_Heidelberg,7.1518707275390625,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_Heidelberg,7.2554426193237305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,7.388720512390137,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_Mannheim,10.6035795211792,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08225_Neckar-Odenwald-Kreis,4.065730094909668,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08226_Rhein-Neckar-Kreis,6.704743385314941,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,3.0094974040985107,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_Pforzheim,3.838719606399536,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08235_Calw,2.0504813194274902,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08236_Enzkreis,4.785462379455566,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08237_Freudenstadt,1.8744783401489258,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,3.0491209030151367,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_Freiburg im Breisgau,4.0824174880981445,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08315_Breisgau-Hochschwarzwald,2.462669849395752,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08316_Emmendingen,4.249998569488525,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,4.3541107177734375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,1.9534839391708374,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,1.0860497951507568,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,1.2054444551467896,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,3.2254323959350586,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,3.959970235824585,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,2.549077033996582,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,1.7290300130844116,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,3.677419662475586,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,1.6913214921951294,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,2.3748042583465576,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,2.651691436767578,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,2.117661952972412,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,2.1965694427490234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,2.164166212081909,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,1.8238835334777832,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,1.5148752927780151,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,4.4286980628967285,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,5.157562255859375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,4.129639148712158,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,5.436975955963135,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,3.223940849304199,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,4.0880632400512695,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,5.006793022155762,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,1.2781634330749512,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,1.130876064300537,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,4.300084114074707,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,3.8613600730895996,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,3.76216983795166,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,4.369397163391113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,4.69107723236084,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,3.771618127822876,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,0.4746147394180298,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,2.3670215606689453,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,0.932610034942627,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,4.506846904754639,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,3.4761457443237305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,4.686148643493652,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,4.547003746032715,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,3.1911258697509766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,2.685253143310547,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,2.5293025970458984,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,1.883544683456421,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,4.456213474273682,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,4.237953186035156,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,4.782588005065918,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,5.410526275634766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,4.559203147888184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,5.257981300354004,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,4.930359363555908,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,1.493297815322876,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,4.292814254760742,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,4.467898368835449,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,4.769538402557373,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,1.0286595821380615,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,5.081714630126953,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,4.5065388679504395,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,4.748347282409668,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,3.1290993690490723,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,3.4794692993164062,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,4.526923179626465,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,5.696376323699951,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,2.4398326873779297,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,2.732597827911377,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,3.1157066822052,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,2.519897937774658,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,3.0854108333587646,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,2.416145086288452,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,4.434764385223389,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,3.5314865112304688,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,1.5337527990341187,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,3.7246458530426025,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,4.3301801681518555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,2.117325782775879,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,2.3074254989624023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,3.01707124710083,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_Coburg,3.29280161857605,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,1.0747599601745605,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,1.093691349029541,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,3.704953193664551,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,2.1023972034454346,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,3.0066421031951904,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,3.6408042907714844,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,1.0716880559921265,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,1.5979130268096924,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,2.2050373554229736,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,3.1005520820617676,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,0.9265956878662109,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,3.6273367404937744,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,3.8722167015075684,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,5.482342720031738,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,5.514540672302246,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,5.526360511779785,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,5.7811784744262695,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,4.447415351867676,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,6.232885360717773,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,4.542575836181641,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,5.785183906555176,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,3.6140589714050293,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,4.994084358215332,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,4.178785800933838,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,4.987784385681152,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,3.369516372680664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,4.414004325866699,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,4.0807108879089355,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,3.373847723007202,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,3.8890881538391113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,5.2288713455200195,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,4.03404426574707,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,4.156547546386719,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,4.571648597717285,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,4.595272064208984,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,3.9476065635681152,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,2.7796478271484375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,2.4545774459838867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,3.784977912902832,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,4.535050868988037,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,3.479649066925049,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,3.6890506744384766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,4.031774520874023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,4.569243431091309,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,3.941006660461426,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,4.4994611740112305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,1.019195318222046,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,1.6294752359390259,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.5056799650192261,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),1.3097848892211914,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,2.0046911239624023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,1.9415066242218018,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,4.139863014221191,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,3.628671169281006,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,3.760748863220215,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,3.438274383544922,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,3.1172280311584473,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.4466521739959717,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),1.919616460800171,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,0.9988957643508911,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,2.198336362838745,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,3.7372922897338867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,0.4704003930091858,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,4.344232559204102,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,2.9687466621398926,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,3.7223153114318848,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,3.6298739910125732,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,4.4425764083862305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,3.917785406112671,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,2.4852657318115234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,4.049246788024902,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,3.172311305999756,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,3.3154754638671875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,4.416540622711182,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,4.606372833251953,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),3.692669153213501,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),4.021876335144043,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,3.4864275455474854,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,3.5044586658477783,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,2.7020182609558105,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,4.212813377380371,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,4.203413009643555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,3.1279759407043457,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,3.3906352519989014,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,2.6347899436950684,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,4.480550765991211,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,3.897172689437866,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,2.407308578491211,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,3.227956533432007,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,2.162628173828125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,4.397162437438965,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,3.7881252765655518,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,2.163405418395996,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,1.1073393821716309,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,0.8219046592712402,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,1.5388727188110352,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,1.345216155052185,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,1.5508078336715698,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,1.1221203804016113,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,0.7315644025802612,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,0.9588477611541748,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,1.480118751525879,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,1.7892463207244873,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,1.650388240814209,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,2.1553211212158203,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,0.7630850076675415,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,2.088632583618164,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,1.153808355331421,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,2.353976011276245,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,3.406525135040283,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,4.213214874267578,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,3.70296573638916,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,3.782679557800293,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,3.9709901809692383,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,2.002748966217041,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,3.931979179382324,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,4.542143821716309,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,3.795614242553711,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,3.961669921875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,3.601659059524536,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,3.700554609298706,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),4.050567150115967,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),4.297069549560547,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,2.9722297191619873,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,3.297236442565918,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,2.433560609817505,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,3.4434022903442383,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,2.637342691421509,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,3.737351894378662,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,1.8396451473236084,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,3.1119496822357178,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,2.365983247756958,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,4.026391506195068,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,3.3077287673950195,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,2.8959741592407227,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,3.70695424079895,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,2.481750965118408,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,3.2644801139831543,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,3.051802158355713,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,2.9464516639709473,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,2.585228443145752,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,2.766547203063965,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,1.5827109813690186,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,0.8935211300849915,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,2.4524314403533936,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,2.3077239990234375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,1.8586351871490479,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,2.2920022010803223,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,1.378800868988037,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,1.7896522283554077,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,1.9297924041748047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,2.2665157318115234,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,2.504605770111084,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,1.400367259979248,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,2.019068479537964,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,3.6164920330047607,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,1.8910861015319824,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,1.4548254013061523,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,2.4690136909484863,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,1.2451682090759277,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,1.6022273302078247,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,2.6624813079833984,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,1.5305019617080688,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,2.2864127159118652,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,3.3302059173583984,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
