region,SU35_year_4C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,26.256210327148438,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_Mannheim,31.107646942138672,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08225_Neckar-Odenwald-Kreis,19.576065063476562,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08226_Rhein-Neckar-Kreis,25.291847229003906,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,16.14191246032715,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_Pforzheim,18.604021072387695,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08235_Calw,12.62244987487793,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08236_Enzkreis,20.583646774291992,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08237_Freudenstadt,11.94770336151123,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,18.312456130981445,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_Freiburg im Breisgau,23.018877029418945,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08315_Breisgau-Hochschwarzwald,15.662653923034668,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08316_Emmendingen,22.624059677124023,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08317_Ortenaukreis,22.31315040588379,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08325_Rottweil,12.817368507385254,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08326_Schwarzwald-Baar-Kreis,9.585738182067871,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08327_Tuttlingen,12.681351661682129,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08335_Konstanz,16.804624557495117,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08336_Lörrach,18.542367935180664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08337_Waldshut,15.595499038696289,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08415_Reutlingen,12.752347946166992,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08416_Tübingen,19.249958038330078,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08417_Zollernalbkreis,12.366994857788086,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,16.013954162597656,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_Ulm,17.12094497680664,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08425_Alb-Donau-Kreis,15.018004417419434,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08426_Biberach,15.893938064575195,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08435_Bodenseekreis,15.744175910949707,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08436_Ravensburg,12.93942928314209,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
08437_Sigmaringen,12.936840057373047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,20.597782135009766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_Ingolstadt,22.60164451599121,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,17.262474060058594,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_München,18.561613082885742,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,14.391653060913086,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_Rosenheim,17.897165298461914,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09171_Altötting,20.77213478088379,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09172_Berchtesgadener Land,7.171163082122803,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09173_Bad Tölz-Wolfratshausen,6.991774082183838,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09174_Dachau,18.62478256225586,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09175_Ebersberg,16.358230590820312,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09176_Eichstätt,19.10273551940918,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09177_Erding,19.035520553588867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09178_Freising,20.121122360229492,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09179_Fürstenfeldbruck,16.87377166748047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09180_Garmisch-Partenkirchen,3.8054709434509277,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09181_Landsberg am Lech,12.639375686645508,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09182_Miesbach,6.292581081390381,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09183_Mühldorf a. Inn,19.352947235107422,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09184_München,15.837897300720215,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09185_Neuburg-Schrobenhausen,21.913545608520508,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,21.354825973510742,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09187_Rosenheim,14.294471740722656,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09188_Starnberg,12.571768760681152,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09189_Traunstein,12.176156044006348,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09190_Weilheim-Schongau,9.718151092529297,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,20.556867599487305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_Landshut,20.410024642944336,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,22.162092208862305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_Passau,23.754047393798828,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,20.01348114013672,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_Straubing,22.352935791015625,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09271_Deggendorf,20.813886642456055,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09272_Freyung-Grafenau,14.665338516235352,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09273_Kelheim,20.75506591796875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09274_Landshut,20.564725875854492,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09275_Passau,22.08829689025879,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09276_Regen,13.541341781616211,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09277_Rottal-Inn,21.271562576293945,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09278_Straubing-Bogen,19.9638614654541,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09279_Dingolfing-Landau,22.71963119506836,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,16.30577850341797,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_Amberg,17.136808395385742,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,20.060548782348633,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_Regensburg,21.545684814453125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,13.643745422363281,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_Weiden i.d. OPf.,14.678295135498047,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09371_Amberg-Sulzbach,16.271100997924805,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09372_Cham,14.362715721130371,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09373_Neumarkt i.d. OPf.,16.611316680908203,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09374_Neustadt a.d. Waldnaab,13.591093063354492,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09375_Regensburg,19.967174530029297,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09376_Schwandorf,16.725910186767578,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09377_Tirschenreuth,10.576205253601074,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,18.44135284423828,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_Bamberg,19.311357498168945,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,13.091784477233887,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_Bayreuth,13.940038681030273,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,15.813822746276855,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_Coburg,17.037805557250977,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,9.00195598602295,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,9.235274314880371,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,18.398422241210938,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,13.073843002319336,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,15.723483085632324,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,18.024343490600586,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,8.986997604370117,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,11.024897575378418,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,13.274312019348145,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,16.734317779541016,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,9.20024299621582,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,18.07044219970703,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,18.070621490478516,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,21.314594268798828,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,21.707826614379883,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,21.299663543701172,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,21.883752822875977,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,19.555110931396484,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,21.5415096282959,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,19.83856201171875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,20.996822357177734,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,18.070432662963867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,21.124805450439453,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,19.16703224182129,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,20.92717170715332,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,17.103363037109375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,20.042848587036133,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,19.443408966064453,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,17.71465301513672,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,19.202959060668945,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,21.99942970275879,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,19.890796661376953,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,19.819744110107422,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,21.701459884643555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,22.176227569580078,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,19.35507583618164,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,16.022932052612305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,13.88573932647705,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,18.37350845336914,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,21.634248733520508,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,18.797143936157227,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,18.529884338378906,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,19.893857955932617,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,21.653121948242188,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,18.971813201904297,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,18.457645416259766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,7.568420886993408,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,10.284332275390625,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),5.054256439208984,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),8.159193992614746,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,12.971742630004883,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,13.857279777526855,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,19.769445419311523,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,18.469749450683594,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,19.915647506713867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,18.868797302246094,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,18.372743606567383,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),9.543049812316895,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),11.40037727355957,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,7.5069122314453125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,13.728923797607422,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,19.521629333496094,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,4.918028831481934,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,20.070369720458984,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,15.356379508972168,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,17.885059356689453,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,17.99067497253418,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,18.26066780090332,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,19.5721378326416,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,13.509791374206543,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,16.602846145629883,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,14.960084915161133,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,14.135571479797363,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,20.231721878051758,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,20.551414489746094,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),17.721879959106445,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),18.800546646118164,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,15.187138557434082,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,14.033341407775879,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,14.480531692504883,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,18.72735595703125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,19.32305908203125,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,14.3055419921875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,17.208728790283203,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,13.767988204956055,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,19.790979385375977,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,18.138338088989258,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,12.512398719787598,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,15.4749755859375,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,11.909852027893066,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,20.199085235595703,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,17.536649703979492,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,12.781360626220703,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,8.13433837890625,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,6.76218843460083,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,9.177858352661133,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,8.689332962036133,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,9.275677680969238,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,8.205392837524414,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,5.072882175445557,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,7.047245025634766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,8.601449012756348,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,10.143197059631348,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,10.535354614257812,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,12.29649543762207,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,7.190142631530762,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,12.35424518585205,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,9.451445579528809,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,12.666162490844727,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,16.415510177612305,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,18.19721794128418,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,17.39396095275879,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,16.992122650146484,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,18.75052261352539,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,12.598142623901367,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,17.829774856567383,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,18.321821212768555,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,17.329227447509766,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,18.161724090576172,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,16.93475341796875,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,16.71094512939453,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),17.3000431060791,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),17.671646118164062,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,14.496440887451172,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,15.109329223632812,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,12.494993209838867,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,16.798137664794922,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,13.3140287399292,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,16.661888122558594,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,9.95458698272705,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,15.034550666809082,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,12.691248893737793,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,17.263599395751953,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,15.764315605163574,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,13.432943344116211,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,17.065156936645508,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,12.945818901062012,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,14.949146270751953,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,14.990118980407715,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,14.282925605773926,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,14.169991493225098,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,14.20217227935791,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,10.940775871276855,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,8.397841453552246,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,14.075545310974121,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,13.753697395324707,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,11.683545112609863,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,12.107532501220703,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,10.060179710388184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,10.709005355834961,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,12.113009452819824,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,12.625843048095703,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,14.080513000488281,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,11.051941871643066,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,11.438633918762207,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,16.174259185791016,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,12.418655395507812,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,9.524919509887695,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,14.112425804138184,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,9.759110450744629,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,10.676213264465332,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,14.268155097961426,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,10.382949829101562,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,13.086634635925293,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,15.651643753051758,SU35,year,days_with_air_temperature_above_or_equal_threshold,days,7
