region,LFD_year_4C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09780_Oberallgäu,-12.654632,LFD,year,days_with_air_temperature_below_threshold,days,7
10041_Regionalverband Saarbrücken,-3.470581,LFD,year,days_with_air_temperature_below_threshold,days,7
10042_Merzig-Wadern,-4.2603006,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_Neunkirchen,-3.984078,LFD,year,days_with_air_temperature_below_threshold,days,7
10044_Saarlouis,-3.6782308,LFD,year,days_with_air_temperature_below_threshold,days,7
10045_Saarpfalz-Kreis,-3.9256067,LFD,year,days_with_air_temperature_below_threshold,days,7
10046_St. Wendel,-4.77708,LFD,year,days_with_air_temperature_below_threshold,days,7
11000_Berlin,-4.3111935,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_Brandenburg an der Havel,-4.9933405,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_Cottbus,-4.6426716,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_Frankfurt (Oder),-5.2214537,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_Potsdam,-4.6604342,LFD,year,days_with_air_temperature_below_threshold,days,7
12060_Barnim,-5.691286,LFD,year,days_with_air_temperature_below_threshold,days,7
12061_Dahme-Spreewald,-4.9982095,LFD,year,days_with_air_temperature_below_threshold,days,7
12062_Elbe-Elster,-4.8522625,LFD,year,days_with_air_temperature_below_threshold,days,7
12063_Havelland,-5.195861,LFD,year,days_with_air_temperature_below_threshold,days,7
12064_Märkisch-Oderland,-5.416342,LFD,year,days_with_air_temperature_below_threshold,days,7
12065_Oberhavel,-5.678529,LFD,year,days_with_air_temperature_below_threshold,days,7
12066_Oberspreewald-Lausitz,-4.84167,LFD,year,days_with_air_temperature_below_threshold,days,7
12067_Oder-Spree,-5.214038,LFD,year,days_with_air_temperature_below_threshold,days,7
12068_Ostprignitz-Ruppin,-5.6499896,LFD,year,days_with_air_temperature_below_threshold,days,7
12069_Potsdam-Mittelmark,-5.100071,LFD,year,days_with_air_temperature_below_threshold,days,7
12070_Prignitz,-5.5097466,LFD,year,days_with_air_temperature_below_threshold,days,7
12071_Spree-Neiße,-4.9135985,LFD,year,days_with_air_temperature_below_threshold,days,7
12072_Teltow-Fläming,-5.0228977,LFD,year,days_with_air_temperature_below_threshold,days,7
12073_Uckermark,-6.025414,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_Rostock,-4.5703526,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_Schwerin,-5.4269567,LFD,year,days_with_air_temperature_below_threshold,days,7
13072_Rostock,-5.5801563,LFD,year,days_with_air_temperature_below_threshold,days,7
13076_Ludwigslust-Parchim,-5.6424365,LFD,year,days_with_air_temperature_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-5.8962703,LFD,year,days_with_air_temperature_below_threshold,days,7
13073_Vorpommern-Rügen,-4.7131605,LFD,year,days_with_air_temperature_below_threshold,days,7
13074_Nordwestmecklenburg,-5.2210646,LFD,year,days_with_air_temperature_below_threshold,days,7
13075_Vorpommern-Greifswald,-5.6820526,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_Chemnitz,-6.1016674,LFD,year,days_with_air_temperature_below_threshold,days,7
14522_Mittelsachsen,-6.2771993,LFD,year,days_with_air_temperature_below_threshold,days,7
14523_Vogtlandkreis,-7.95109,LFD,year,days_with_air_temperature_below_threshold,days,7
14521_Erzgebirgskreis,-9.094649,LFD,year,days_with_air_temperature_below_threshold,days,7
14524_Zwickau,-6.0631237,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_Dresden,-4.7477636,LFD,year,days_with_air_temperature_below_threshold,days,7
14626_Görlitz,-5.6497874,LFD,year,days_with_air_temperature_below_threshold,days,7
14625_Bautzen,-5.2022343,LFD,year,days_with_air_temperature_below_threshold,days,7
14627_Meißen,-4.7544556,LFD,year,days_with_air_temperature_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-6.830063,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_Leipzig,-4.1654863,LFD,year,days_with_air_temperature_below_threshold,days,7
14729_Leipzig,-4.753341,LFD,year,days_with_air_temperature_below_threshold,days,7
14730_Nordsachsen,-4.745468,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_Dessau-Roßlau,-4.768685,LFD,year,days_with_air_temperature_below_threshold,days,7
15082_Anhalt-Bitterfeld,-4.7272115,LFD,year,days_with_air_temperature_below_threshold,days,7
15091_Wittenberg,-4.917479,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_Halle (Saale),-4.498348,LFD,year,days_with_air_temperature_below_threshold,days,7
15084_Burgenlandkreis,-4.989904,LFD,year,days_with_air_temperature_below_threshold,days,7
15088_Saalekreis,-4.7589827,LFD,year,days_with_air_temperature_below_threshold,days,7
15087_Mansfeld-Südharz,-5.8211575,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_Magdeburg,-4.714951,LFD,year,days_with_air_temperature_below_threshold,days,7
15085_Harz,-6.3977327,LFD,year,days_with_air_temperature_below_threshold,days,7
15086_Jerichower Land,-4.983978,LFD,year,days_with_air_temperature_below_threshold,days,7
15083_Börde,-4.9856815,LFD,year,days_with_air_temperature_below_threshold,days,7
15090_Stendal,-4.969664,LFD,year,days_with_air_temperature_below_threshold,days,7
15089_Salzlandkreis,-4.7301354,LFD,year,days_with_air_temperature_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-5.0842547,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_Erfurt,-5.3239455,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_Gera,-5.3447466,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_Jena,-5.6553755,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_Suhl,-8.251199,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_Weimar,-5.603972,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_Eisenach,-6.2116237,LFD,year,days_with_air_temperature_below_threshold,days,7
16061_Eichsfeld,-6.4519043,LFD,year,days_with_air_temperature_below_threshold,days,7
16062_Nordhausen,-6.730839,LFD,year,days_with_air_temperature_below_threshold,days,7
16063_Wartburgkreis,-6.4720783,LFD,year,days_with_air_temperature_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-5.9802556,LFD,year,days_with_air_temperature_below_threshold,days,7
16065_Kyffhäuserkreis,-5.7853575,LFD,year,days_with_air_temperature_below_threshold,days,7
16066_Schmalkalden-Meiningen,-7.207972,LFD,year,days_with_air_temperature_below_threshold,days,7
16067_Gotha,-6.6514773,LFD,year,days_with_air_temperature_below_threshold,days,7
16068_Sömmerda,-5.325498,LFD,year,days_with_air_temperature_below_threshold,days,7
16069_Hildburghausen,-6.864553,LFD,year,days_with_air_temperature_below_threshold,days,7
16070_Ilm-Kreis,-7.577686,LFD,year,days_with_air_temperature_below_threshold,days,7
16071_Weimarer Land,-5.6888375,LFD,year,days_with_air_temperature_below_threshold,days,7
16072_Sonneberg,-7.9665256,LFD,year,days_with_air_temperature_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-7.6618323,LFD,year,days_with_air_temperature_below_threshold,days,7
16074_Saale-Holzland-Kreis,-5.9031754,LFD,year,days_with_air_temperature_below_threshold,days,7
16075_Saale-Orla-Kreis,-7.3697944,LFD,year,days_with_air_temperature_below_threshold,days,7
16076_Greiz,-6.139145,LFD,year,days_with_air_temperature_below_threshold,days,7
16077_Altenburger Land,-5.104475,LFD,year,days_with_air_temperature_below_threshold,days,7
01001_01059_Region_um_Flensburg,-5.0511746,LFD,year,days_with_air_temperature_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-5.036659,LFD,year,days_with_air_temperature_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-5.0699787,LFD,year,days_with_air_temperature_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-5.217406,LFD,year,days_with_air_temperature_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-4.978037,LFD,year,days_with_air_temperature_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-5.4538927,LFD,year,days_with_air_temperature_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-5.1745424,LFD,year,days_with_air_temperature_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-4.58728,LFD,year,days_with_air_temperature_below_threshold,days,7
03402_03452_03457_Region_um_Emden,-3.8130407,LFD,year,days_with_air_temperature_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-4.5770655,LFD,year,days_with_air_temperature_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-4.4277935,LFD,year,days_with_air_temperature_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-3.66062,LFD,year,days_with_air_temperature_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-4.611631,LFD,year,days_with_air_temperature_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-4.436036,LFD,year,days_with_air_temperature_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-2.6860335,LFD,year,days_with_air_temperature_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-2.9820945,LFD,year,days_with_air_temperature_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-3.3352056,LFD,year,days_with_air_temperature_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-2.927549,LFD,year,days_with_air_temperature_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-2.8450608,LFD,year,days_with_air_temperature_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-2.863293,LFD,year,days_with_air_temperature_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-3.0401905,LFD,year,days_with_air_temperature_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-4.4799137,LFD,year,days_with_air_temperature_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,-3.4976473,LFD,year,days_with_air_temperature_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-4.3410106,LFD,year,days_with_air_temperature_below_threshold,days,7
05314_05382_Region_um_Bonn,-3.7399542,LFD,year,days_with_air_temperature_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,-3.058731,LFD,year,days_with_air_temperature_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-3.2224934,LFD,year,days_with_air_temperature_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-3.2082534,LFD,year,days_with_air_temperature_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-4.107128,LFD,year,days_with_air_temperature_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-4.735514,LFD,year,days_with_air_temperature_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-3.4393075,LFD,year,days_with_air_temperature_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-3.6421313,LFD,year,days_with_air_temperature_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-4.682061,LFD,year,days_with_air_temperature_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-4.157366,LFD,year,days_with_air_temperature_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,-3.2942836,LFD,year,days_with_air_temperature_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,-3.1733432,LFD,year,days_with_air_temperature_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-4.0887556,LFD,year,days_with_air_temperature_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-4.249048,LFD,year,days_with_air_temperature_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-3.6749322,LFD,year,days_with_air_temperature_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-3.8399074,LFD,year,days_with_air_temperature_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-3.9120784,LFD,year,days_with_air_temperature_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,-6.233258,LFD,year,days_with_air_temperature_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-5.1188145,LFD,year,days_with_air_temperature_below_threshold,days,7
07211_07235_Region_um_Trier,-4.7802887,LFD,year,days_with_air_temperature_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-2.1110764,LFD,year,days_with_air_temperature_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-4.07546,LFD,year,days_with_air_temperature_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-3.1966774,LFD,year,days_with_air_temperature_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-2.1071029,LFD,year,days_with_air_temperature_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,-3.1229,LFD,year,days_with_air_temperature_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-3.30438,LFD,year,days_with_air_temperature_below_threshold,days,7
07317_07340_Region_um_Pirmasens,-4.1459045,LFD,year,days_with_air_temperature_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-2.7039697,LFD,year,days_with_air_temperature_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-3.037064,LFD,year,days_with_air_temperature_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-4.0775027,LFD,year,days_with_air_temperature_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-2.8249638,LFD,year,days_with_air_temperature_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-4.14884,LFD,year,days_with_air_temperature_below_threshold,days,7
08121_08125_Region_um_Heilbronn,-3.4763932,LFD,year,days_with_air_temperature_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,-4.184221,LFD,year,days_with_air_temperature_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,-2.6100514,LFD,year,days_with_air_temperature_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,-2.8479915,LFD,year,days_with_air_temperature_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-2.8396578,LFD,year,days_with_air_temperature_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-5.142145,LFD,year,days_with_air_temperature_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-5.8468046,LFD,year,days_with_air_temperature_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,-6.294521,LFD,year,days_with_air_temperature_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-5.3217287,LFD,year,days_with_air_temperature_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,-5.4042454,LFD,year,days_with_air_temperature_below_threshold,days,7
09163_09187_Region_um_Rosenheim,-7.141787,LFD,year,days_with_air_temperature_below_threshold,days,7
09261_09274_Region_um_Landshut,-5.206991,LFD,year,days_with_air_temperature_below_threshold,days,7
09262_09275_Region_um_Passau,-5.56214,LFD,year,days_with_air_temperature_below_threshold,days,7
09263_09278_Region_um_Straubing,-5.408371,LFD,year,days_with_air_temperature_below_threshold,days,7
09361_09371_Region_um_Amberg,-6.39093,LFD,year,days_with_air_temperature_below_threshold,days,7
09362_09375_Region_um_Regensburg,-5.49143,LFD,year,days_with_air_temperature_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-7.0692496,LFD,year,days_with_air_temperature_below_threshold,days,7
09461_09471_Region_um_Bamberg,-5.4039326,LFD,year,days_with_air_temperature_below_threshold,days,7
09462_09472_Region_um_Bayreuth,-6.7779365,LFD,year,days_with_air_temperature_below_threshold,days,7
09463_09473_Region_um_Coburg,-6.1362243,LFD,year,days_with_air_temperature_below_threshold,days,7
09464_09475_Region_um_Hof,-8.110942,LFD,year,days_with_air_temperature_below_threshold,days,7
09561_09571_Region_um_Ansbach,-5.3694835,LFD,year,days_with_air_temperature_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-4.7471294,LFD,year,days_with_air_temperature_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-4.612295,LFD,year,days_with_air_temperature_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-5.2131457,LFD,year,days_with_air_temperature_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-5.2188673,LFD,year,days_with_air_temperature_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-5.1960263,LFD,year,days_with_air_temperature_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-4.59647,LFD,year,days_with_air_temperature_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,-4.930846,LFD,year,days_with_air_temperature_below_threshold,days,7
09663_09679_Region_um_Würzburg,-4.533148,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-5.5203457,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-9.242065,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-12.494875,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,-6.799895,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-8.647475,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-4.1203585,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-5.1308627,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_12071_Region_um_Cottbus,-4.888504,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-5.309687,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-4.9859447,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_13072_Region_um_Rostock,-5.53044,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-5.510725,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-7.2449317,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-5.5271306,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-4.7055454,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-4.831628,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-4.735705,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-4.9097986,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-6.2325573,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-5.5410156,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-5.7781825,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-7.250295,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_16071_Region_um_Weimar,-5.6801124,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-6.4709873,LFD,year,days_with_air_temperature_below_threshold,days,7
