region,LFD_year_3C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09663_Würzburg,-0.5714245438575745,LFD,year,days_with_air_temperature_below_threshold,days,7
09671_Aschaffenburg,-0.8658820390701294,LFD,year,days_with_air_temperature_below_threshold,days,7
09672_Bad Kissingen,-0.9095421433448792,LFD,year,days_with_air_temperature_below_threshold,days,7
09673_Rhön-Grabfeld,-0.9777758121490479,LFD,year,days_with_air_temperature_below_threshold,days,7
09674_Haßberge,-0.9276392459869385,LFD,year,days_with_air_temperature_below_threshold,days,7
09675_Kitzingen,-0.775921106338501,LFD,year,days_with_air_temperature_below_threshold,days,7
09676_Miltenberg,-1.014533519744873,LFD,year,days_with_air_temperature_below_threshold,days,7
09677_Main-Spessart,-0.7387060523033142,LFD,year,days_with_air_temperature_below_threshold,days,7
09678_Schweinfurt,-0.695109486579895,LFD,year,days_with_air_temperature_below_threshold,days,7
09679_Würzburg,-0.7761803269386292,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_Augsburg,-1.0772883892059326,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_Kaufbeuren,-1.6389027833938599,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_Kempten (Allgäu),-2.059452772140503,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_Memmingen,-1.4088914394378662,LFD,year,days_with_air_temperature_below_threshold,days,7
09771_Aichach-Friedberg,-0.9085273742675781,LFD,year,days_with_air_temperature_below_threshold,days,7
09772_Augsburg,-1.0468533039093018,LFD,year,days_with_air_temperature_below_threshold,days,7
09773_Dillingen a.d. Donau,-0.9903262257575989,LFD,year,days_with_air_temperature_below_threshold,days,7
09774_Günzburg,-1.092456340789795,LFD,year,days_with_air_temperature_below_threshold,days,7
09775_Neu-Ulm,-1.172258973121643,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_Lindau (Bodensee),-1.394514560699463,LFD,year,days_with_air_temperature_below_threshold,days,7
09777_Ostallgäu,-2.1307053565979004,LFD,year,days_with_air_temperature_below_threshold,days,7
09778_Unterallgäu,-1.402588963508606,LFD,year,days_with_air_temperature_below_threshold,days,7
09779_Donau-Ries,-1.0540353059768677,LFD,year,days_with_air_temperature_below_threshold,days,7
09780_Oberallgäu,-2.658543586730957,LFD,year,days_with_air_temperature_below_threshold,days,7
10041_Regionalverband Saarbrücken,-0.5338210463523865,LFD,year,days_with_air_temperature_below_threshold,days,7
10042_Merzig-Wadern,-0.4976707994937897,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_Neunkirchen,-0.7502495646476746,LFD,year,days_with_air_temperature_below_threshold,days,7
10044_Saarlouis,-0.4846706986427307,LFD,year,days_with_air_temperature_below_threshold,days,7
10045_Saarpfalz-Kreis,-0.6708317995071411,LFD,year,days_with_air_temperature_below_threshold,days,7
10046_St. Wendel,-0.7800595760345459,LFD,year,days_with_air_temperature_below_threshold,days,7
11000_Berlin,-0.5772968530654907,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_Brandenburg an der Havel,-0.5104898810386658,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_Cottbus,-0.6226732730865479,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_Frankfurt (Oder),-0.5789031982421875,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_Potsdam,-0.3542634844779968,LFD,year,days_with_air_temperature_below_threshold,days,7
12060_Barnim,-0.7791875600814819,LFD,year,days_with_air_temperature_below_threshold,days,7
12061_Dahme-Spreewald,-0.5503765940666199,LFD,year,days_with_air_temperature_below_threshold,days,7
12062_Elbe-Elster,-0.7444835901260376,LFD,year,days_with_air_temperature_below_threshold,days,7
12063_Havelland,-0.543953001499176,LFD,year,days_with_air_temperature_below_threshold,days,7
12064_Märkisch-Oderland,-0.6518394947052002,LFD,year,days_with_air_temperature_below_threshold,days,7
12065_Oberhavel,-0.7002812623977661,LFD,year,days_with_air_temperature_below_threshold,days,7
12066_Oberspreewald-Lausitz,-0.7839158177375793,LFD,year,days_with_air_temperature_below_threshold,days,7
12067_Oder-Spree,-0.5510733127593994,LFD,year,days_with_air_temperature_below_threshold,days,7
12068_Ostprignitz-Ruppin,-0.7290999889373779,LFD,year,days_with_air_temperature_below_threshold,days,7
12069_Potsdam-Mittelmark,-0.6387737393379211,LFD,year,days_with_air_temperature_below_threshold,days,7
12070_Prignitz,-0.8684691786766052,LFD,year,days_with_air_temperature_below_threshold,days,7
12071_Spree-Neiße,-0.6970999240875244,LFD,year,days_with_air_temperature_below_threshold,days,7
12072_Teltow-Fläming,-0.5666202902793884,LFD,year,days_with_air_temperature_below_threshold,days,7
12073_Uckermark,-0.7092798948287964,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_Rostock,-0.8088212013244629,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_Schwerin,-0.756990909576416,LFD,year,days_with_air_temperature_below_threshold,days,7
13072_Rostock,-0.765680193901062,LFD,year,days_with_air_temperature_below_threshold,days,7
13076_Ludwigslust-Parchim,-0.783811628818512,LFD,year,days_with_air_temperature_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-0.6867527365684509,LFD,year,days_with_air_temperature_below_threshold,days,7
13073_Vorpommern-Rügen,-0.5655831694602966,LFD,year,days_with_air_temperature_below_threshold,days,7
13074_Nordwestmecklenburg,-0.6531251668930054,LFD,year,days_with_air_temperature_below_threshold,days,7
13075_Vorpommern-Greifswald,-0.6636054515838623,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_Chemnitz,-1.4277600049972534,LFD,year,days_with_air_temperature_below_threshold,days,7
14522_Mittelsachsen,-1.7885303497314453,LFD,year,days_with_air_temperature_below_threshold,days,7
14523_Vogtlandkreis,-2.1148643493652344,LFD,year,days_with_air_temperature_below_threshold,days,7
14521_Erzgebirgskreis,-2.91817569732666,LFD,year,days_with_air_temperature_below_threshold,days,7
14524_Zwickau,-1.5514872074127197,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_Dresden,-1.0694031715393066,LFD,year,days_with_air_temperature_below_threshold,days,7
14626_Görlitz,-1.2103302478790283,LFD,year,days_with_air_temperature_below_threshold,days,7
14625_Bautzen,-1.1889753341674805,LFD,year,days_with_air_temperature_below_threshold,days,7
14627_Meißen,-1.0634535551071167,LFD,year,days_with_air_temperature_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-1.9064725637435913,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_Leipzig,-0.45237165689468384,LFD,year,days_with_air_temperature_below_threshold,days,7
14729_Leipzig,-0.9665862321853638,LFD,year,days_with_air_temperature_below_threshold,days,7
14730_Nordsachsen,-0.9006161689758301,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_Dessau-Roßlau,-0.6679221391677856,LFD,year,days_with_air_temperature_below_threshold,days,7
15082_Anhalt-Bitterfeld,-0.6359663009643555,LFD,year,days_with_air_temperature_below_threshold,days,7
15091_Wittenberg,-0.7033452987670898,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_Halle (Saale),-0.638719916343689,LFD,year,days_with_air_temperature_below_threshold,days,7
15084_Burgenlandkreis,-1.0623745918273926,LFD,year,days_with_air_temperature_below_threshold,days,7
15088_Saalekreis,-0.8643525838851929,LFD,year,days_with_air_temperature_below_threshold,days,7
15087_Mansfeld-Südharz,-0.9858764410018921,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_Magdeburg,-0.7425075769424438,LFD,year,days_with_air_temperature_below_threshold,days,7
15085_Harz,-1.6283683776855469,LFD,year,days_with_air_temperature_below_threshold,days,7
15086_Jerichower Land,-0.620495080947876,LFD,year,days_with_air_temperature_below_threshold,days,7
15083_Börde,-0.7680640816688538,LFD,year,days_with_air_temperature_below_threshold,days,7
15090_Stendal,-0.6572878360748291,LFD,year,days_with_air_temperature_below_threshold,days,7
15089_Salzlandkreis,-0.7482114434242249,LFD,year,days_with_air_temperature_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-0.6308600306510925,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_Erfurt,-1.111889123916626,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_Gera,-1.1033949851989746,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_Jena,-1.0526342391967773,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_Suhl,-1.7795217037200928,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_Weimar,-1.3873295783996582,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_Eisenach,-1.3642290830612183,LFD,year,days_with_air_temperature_below_threshold,days,7
16061_Eichsfeld,-1.4152629375457764,LFD,year,days_with_air_temperature_below_threshold,days,7
16062_Nordhausen,-1.3051650524139404,LFD,year,days_with_air_temperature_below_threshold,days,7
16063_Wartburgkreis,-1.5048872232437134,LFD,year,days_with_air_temperature_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-1.076899766921997,LFD,year,days_with_air_temperature_below_threshold,days,7
16065_Kyffhäuserkreis,-0.9771440625190735,LFD,year,days_with_air_temperature_below_threshold,days,7
16066_Schmalkalden-Meiningen,-1.418545126914978,LFD,year,days_with_air_temperature_below_threshold,days,7
16067_Gotha,-1.8330304622650146,LFD,year,days_with_air_temperature_below_threshold,days,7
16068_Sömmerda,-1.1039320230484009,LFD,year,days_with_air_temperature_below_threshold,days,7
16069_Hildburghausen,-1.1186093091964722,LFD,year,days_with_air_temperature_below_threshold,days,7
16070_Ilm-Kreis,-2.1621341705322266,LFD,year,days_with_air_temperature_below_threshold,days,7
16071_Weimarer Land,-1.2602040767669678,LFD,year,days_with_air_temperature_below_threshold,days,7
16072_Sonneberg,-1.5791200399398804,LFD,year,days_with_air_temperature_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-2.0596818923950195,LFD,year,days_with_air_temperature_below_threshold,days,7
16074_Saale-Holzland-Kreis,-1.2770605087280273,LFD,year,days_with_air_temperature_below_threshold,days,7
16075_Saale-Orla-Kreis,-2.0015463829040527,LFD,year,days_with_air_temperature_below_threshold,days,7
16076_Greiz,-1.5340991020202637,LFD,year,days_with_air_temperature_below_threshold,days,7
16077_Altenburger Land,-1.1618974208831787,LFD,year,days_with_air_temperature_below_threshold,days,7
01001_01059_Region_um_Flensburg,-0.41449928283691406,LFD,year,days_with_air_temperature_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-0.4480820894241333,LFD,year,days_with_air_temperature_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-0.5911142230033875,LFD,year,days_with_air_temperature_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-0.5229244232177734,LFD,year,days_with_air_temperature_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-0.8027839660644531,LFD,year,days_with_air_temperature_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-1.325286865234375,LFD,year,days_with_air_temperature_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-0.7988595962524414,LFD,year,days_with_air_temperature_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-0.5387629270553589,LFD,year,days_with_air_temperature_below_threshold,days,7
03402_03452_03457_Region_um_Emden,-0.25206097960472107,LFD,year,days_with_air_temperature_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-0.42676061391830444,LFD,year,days_with_air_temperature_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-0.614558219909668,LFD,year,days_with_air_temperature_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-0.27562084794044495,LFD,year,days_with_air_temperature_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-0.47995132207870483,LFD,year,days_with_air_temperature_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-0.36264726519584656,LFD,year,days_with_air_temperature_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-0.22764016687870026,LFD,year,days_with_air_temperature_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-0.3709886074066162,LFD,year,days_with_air_temperature_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-0.4326474964618683,LFD,year,days_with_air_temperature_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-0.37586355209350586,LFD,year,days_with_air_temperature_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-0.33698856830596924,LFD,year,days_with_air_temperature_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-0.2240586131811142,LFD,year,days_with_air_temperature_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-0.38702094554901123,LFD,year,days_with_air_temperature_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-0.9287630319595337,LFD,year,days_with_air_temperature_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,-0.6526099443435669,LFD,year,days_with_air_temperature_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-0.9460798501968384,LFD,year,days_with_air_temperature_below_threshold,days,7
05314_05382_Region_um_Bonn,-0.8293452262878418,LFD,year,days_with_air_temperature_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,-0.43110576272010803,LFD,year,days_with_air_temperature_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-0.3897393047809601,LFD,year,days_with_air_temperature_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-0.27953290939331055,LFD,year,days_with_air_temperature_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-0.6045961380004883,LFD,year,days_with_air_temperature_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-0.8958432674407959,LFD,year,days_with_air_temperature_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-0.5131521224975586,LFD,year,days_with_air_temperature_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-0.6825840473175049,LFD,year,days_with_air_temperature_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-1.1124868392944336,LFD,year,days_with_air_temperature_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-0.8218405246734619,LFD,year,days_with_air_temperature_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,-0.32005807757377625,LFD,year,days_with_air_temperature_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,-0.46258944272994995,LFD,year,days_with_air_temperature_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-0.5806645154953003,LFD,year,days_with_air_temperature_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-0.7605243921279907,LFD,year,days_with_air_temperature_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.3017188310623169,LFD,year,days_with_air_temperature_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.40104255080223083,LFD,year,days_with_air_temperature_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.6809206604957581,LFD,year,days_with_air_temperature_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,-1.2560958862304688,LFD,year,days_with_air_temperature_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-0.9615460634231567,LFD,year,days_with_air_temperature_below_threshold,days,7
07211_07235_Region_um_Trier,-1.0065968036651611,LFD,year,days_with_air_temperature_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.08650676161050797,LFD,year,days_with_air_temperature_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-0.7524136900901794,LFD,year,days_with_air_temperature_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-0.22137950360774994,LFD,year,days_with_air_temperature_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.0928468257188797,LFD,year,days_with_air_temperature_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,-0.2209080308675766,LFD,year,days_with_air_temperature_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.3216467499732971,LFD,year,days_with_air_temperature_below_threshold,days,7
07317_07340_Region_um_Pirmasens,-0.5897632837295532,LFD,year,days_with_air_temperature_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.3325149118900299,LFD,year,days_with_air_temperature_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.36504170298576355,LFD,year,days_with_air_temperature_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-0.6274603009223938,LFD,year,days_with_air_temperature_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.3409966826438904,LFD,year,days_with_air_temperature_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.8120554685592651,LFD,year,days_with_air_temperature_below_threshold,days,7
08121_08125_Region_um_Heilbronn,-0.392545223236084,LFD,year,days_with_air_temperature_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,-0.8759737014770508,LFD,year,days_with_air_temperature_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,-0.278809130191803,LFD,year,days_with_air_temperature_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,-0.23470965027809143,LFD,year,days_with_air_temperature_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-0.29160836338996887,LFD,year,days_with_air_temperature_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-1.3092498779296875,LFD,year,days_with_air_temperature_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-1.446791410446167,LFD,year,days_with_air_temperature_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,-1.2285715341567993,LFD,year,days_with_air_temperature_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-0.9404236078262329,LFD,year,days_with_air_temperature_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,-0.9618922472000122,LFD,year,days_with_air_temperature_below_threshold,days,7
09163_09187_Region_um_Rosenheim,-1.0179708003997803,LFD,year,days_with_air_temperature_below_threshold,days,7
09261_09274_Region_um_Landshut,-0.9363099336624146,LFD,year,days_with_air_temperature_below_threshold,days,7
09262_09275_Region_um_Passau,-0.8792538046836853,LFD,year,days_with_air_temperature_below_threshold,days,7
09263_09278_Region_um_Straubing,-0.8852083086967468,LFD,year,days_with_air_temperature_below_threshold,days,7
09361_09371_Region_um_Amberg,-1.3777916431427002,LFD,year,days_with_air_temperature_below_threshold,days,7
09362_09375_Region_um_Regensburg,-1.0276505947113037,LFD,year,days_with_air_temperature_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-1.6606907844543457,LFD,year,days_with_air_temperature_below_threshold,days,7
09461_09471_Region_um_Bamberg,-0.9053316116333008,LFD,year,days_with_air_temperature_below_threshold,days,7
09462_09472_Region_um_Bayreuth,-1.6319389343261719,LFD,year,days_with_air_temperature_below_threshold,days,7
09463_09473_Region_um_Coburg,-0.8708058595657349,LFD,year,days_with_air_temperature_below_threshold,days,7
09464_09475_Region_um_Hof,-1.993546485900879,LFD,year,days_with_air_temperature_below_threshold,days,7
09561_09571_Region_um_Ansbach,-1.0733203887939453,LFD,year,days_with_air_temperature_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-0.6939908266067505,LFD,year,days_with_air_temperature_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-0.7860034704208374,LFD,year,days_with_air_temperature_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-0.9344237446784973,LFD,year,days_with_air_temperature_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-0.8894931077957153,LFD,year,days_with_air_temperature_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-1.0415289402008057,LFD,year,days_with_air_temperature_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-0.9403215646743774,LFD,year,days_with_air_temperature_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,-0.6857706904411316,LFD,year,days_with_air_temperature_below_threshold,days,7
09663_09679_Region_um_Würzburg,-0.7572610378265381,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-0.9956034421920776,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-2.127979278564453,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-2.646824836730957,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,-1.3750734329223633,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-1.787815809249878,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.6432862281799316,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.5959898233413696,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_12071_Region_um_Cottbus,-0.6902061700820923,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.5995150208473206,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.5848528146743774,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_13072_Region_um_Rostock,-0.7692252397537231,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-0.7437007427215576,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-2.1638264656066895,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-1.3821165561676025,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-0.9821354746818542,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.6741209030151367,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-0.8442002534866333,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.7202460765838623,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-1.5923740863800049,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-1.2521922588348389,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-1.2886223793029785,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-1.5372517108917236,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_16071_Region_um_Weimar,-1.2877066135406494,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-1.4225692749023438,LFD,year,days_with_air_temperature_below_threshold,days,7
