region,LFD_year_2C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09671_Aschaffenburg,-0.44513338804244995,LFD,year,days_with_air_temperature_below_threshold,days,7
09672_Bad Kissingen,-0.5257789492607117,LFD,year,days_with_air_temperature_below_threshold,days,7
09673_Rhön-Grabfeld,-0.5458785891532898,LFD,year,days_with_air_temperature_below_threshold,days,7
09674_Haßberge,-0.5115534663200378,LFD,year,days_with_air_temperature_below_threshold,days,7
09675_Kitzingen,-0.4828920066356659,LFD,year,days_with_air_temperature_below_threshold,days,7
09676_Miltenberg,-0.5464020371437073,LFD,year,days_with_air_temperature_below_threshold,days,7
09677_Main-Spessart,-0.500822901725769,LFD,year,days_with_air_temperature_below_threshold,days,7
09678_Schweinfurt,-0.5082670450210571,LFD,year,days_with_air_temperature_below_threshold,days,7
09679_Würzburg,-0.4193817377090454,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_Augsburg,-0.25465822219848633,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_Kaufbeuren,-0.6938261985778809,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_Kempten (Allgäu),-0.6955218315124512,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_Memmingen,-0.832068920135498,LFD,year,days_with_air_temperature_below_threshold,days,7
09771_Aichach-Friedberg,-0.4861736297607422,LFD,year,days_with_air_temperature_below_threshold,days,7
09772_Augsburg,-0.5742982029914856,LFD,year,days_with_air_temperature_below_threshold,days,7
09773_Dillingen a.d. Donau,-0.4768531918525696,LFD,year,days_with_air_temperature_below_threshold,days,7
09774_Günzburg,-0.5314033031463623,LFD,year,days_with_air_temperature_below_threshold,days,7
09775_Neu-Ulm,-0.5682488679885864,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_Lindau (Bodensee),-0.3340320587158203,LFD,year,days_with_air_temperature_below_threshold,days,7
09777_Ostallgäu,-0.9140803813934326,LFD,year,days_with_air_temperature_below_threshold,days,7
09778_Unterallgäu,-0.8046326637268066,LFD,year,days_with_air_temperature_below_threshold,days,7
09779_Donau-Ries,-0.6306033730506897,LFD,year,days_with_air_temperature_below_threshold,days,7
09780_Oberallgäu,-1.2731013298034668,LFD,year,days_with_air_temperature_below_threshold,days,7
10041_Regionalverband Saarbrücken,-0.30620884895324707,LFD,year,days_with_air_temperature_below_threshold,days,7
10042_Merzig-Wadern,-0.20253705978393555,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_Neunkirchen,-0.2472367286682129,LFD,year,days_with_air_temperature_below_threshold,days,7
10044_Saarlouis,-0.30490636825561523,LFD,year,days_with_air_temperature_below_threshold,days,7
10045_Saarpfalz-Kreis,-0.2862078547477722,LFD,year,days_with_air_temperature_below_threshold,days,7
10046_St. Wendel,-0.28535914421081543,LFD,year,days_with_air_temperature_below_threshold,days,7
11000_Berlin,-0.10093927383422852,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_Brandenburg an der Havel,-0.2215059995651245,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_Cottbus,-0.3077709674835205,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_Frankfurt (Oder),-0.4863869249820709,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_Potsdam,-0.30653393268585205,LFD,year,days_with_air_temperature_below_threshold,days,7
12060_Barnim,-0.6841740608215332,LFD,year,days_with_air_temperature_below_threshold,days,7
12061_Dahme-Spreewald,-0.4290826916694641,LFD,year,days_with_air_temperature_below_threshold,days,7
12062_Elbe-Elster,-0.4499749541282654,LFD,year,days_with_air_temperature_below_threshold,days,7
12063_Havelland,-0.358836829662323,LFD,year,days_with_air_temperature_below_threshold,days,7
12064_Märkisch-Oderland,-0.5643401145935059,LFD,year,days_with_air_temperature_below_threshold,days,7
12065_Oberhavel,-0.6390340328216553,LFD,year,days_with_air_temperature_below_threshold,days,7
12066_Oberspreewald-Lausitz,-0.3558518886566162,LFD,year,days_with_air_temperature_below_threshold,days,7
12067_Oder-Spree,-0.468280553817749,LFD,year,days_with_air_temperature_below_threshold,days,7
12068_Ostprignitz-Ruppin,-0.5886709690093994,LFD,year,days_with_air_temperature_below_threshold,days,7
12069_Potsdam-Mittelmark,-0.39144814014434814,LFD,year,days_with_air_temperature_below_threshold,days,7
12070_Prignitz,-0.5364069938659668,LFD,year,days_with_air_temperature_below_threshold,days,7
12071_Spree-Neiße,-0.39396995306015015,LFD,year,days_with_air_temperature_below_threshold,days,7
12072_Teltow-Fläming,-0.44707435369491577,LFD,year,days_with_air_temperature_below_threshold,days,7
12073_Uckermark,-0.6125071048736572,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_Rostock,-0.5665929913520813,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_Schwerin,-0.5911316275596619,LFD,year,days_with_air_temperature_below_threshold,days,7
13072_Rostock,-0.6210885047912598,LFD,year,days_with_air_temperature_below_threshold,days,7
13076_Ludwigslust-Parchim,-0.6362606883049011,LFD,year,days_with_air_temperature_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-0.4864249527454376,LFD,year,days_with_air_temperature_below_threshold,days,7
13073_Vorpommern-Rügen,-0.4342244267463684,LFD,year,days_with_air_temperature_below_threshold,days,7
13074_Nordwestmecklenburg,-0.5349749326705933,LFD,year,days_with_air_temperature_below_threshold,days,7
13075_Vorpommern-Greifswald,-0.47460997104644775,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_Chemnitz,-0.6288642883300781,LFD,year,days_with_air_temperature_below_threshold,days,7
14522_Mittelsachsen,-0.7448666095733643,LFD,year,days_with_air_temperature_below_threshold,days,7
14523_Vogtlandkreis,-1.0535533428192139,LFD,year,days_with_air_temperature_below_threshold,days,7
14521_Erzgebirgskreis,-1.2042837142944336,LFD,year,days_with_air_temperature_below_threshold,days,7
14524_Zwickau,-0.6187388896942139,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_Dresden,-0.31089162826538086,LFD,year,days_with_air_temperature_below_threshold,days,7
14626_Görlitz,-0.5081521272659302,LFD,year,days_with_air_temperature_below_threshold,days,7
14625_Bautzen,-0.47500741481781006,LFD,year,days_with_air_temperature_below_threshold,days,7
14627_Meißen,-0.5074551105499268,LFD,year,days_with_air_temperature_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-0.7734510898590088,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_Leipzig,-0.4997226595878601,LFD,year,days_with_air_temperature_below_threshold,days,7
14729_Leipzig,-0.5384458899497986,LFD,year,days_with_air_temperature_below_threshold,days,7
14730_Nordsachsen,-0.5142592787742615,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_Dessau-Roßlau,-0.5008188486099243,LFD,year,days_with_air_temperature_below_threshold,days,7
15082_Anhalt-Bitterfeld,-0.5250617265701294,LFD,year,days_with_air_temperature_below_threshold,days,7
15091_Wittenberg,-0.5587705373764038,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_Halle (Saale),-0.36734241247177124,LFD,year,days_with_air_temperature_below_threshold,days,7
15084_Burgenlandkreis,-0.5564905405044556,LFD,year,days_with_air_temperature_below_threshold,days,7
15088_Saalekreis,-0.4069865942001343,LFD,year,days_with_air_temperature_below_threshold,days,7
15087_Mansfeld-Südharz,-0.5073944926261902,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_Magdeburg,-0.27953624725341797,LFD,year,days_with_air_temperature_below_threshold,days,7
15085_Harz,-0.7234055995941162,LFD,year,days_with_air_temperature_below_threshold,days,7
15086_Jerichower Land,-0.34154248237609863,LFD,year,days_with_air_temperature_below_threshold,days,7
15083_Börde,-0.37192654609680176,LFD,year,days_with_air_temperature_below_threshold,days,7
15090_Stendal,-0.3632662892341614,LFD,year,days_with_air_temperature_below_threshold,days,7
15089_Salzlandkreis,-0.4078131318092346,LFD,year,days_with_air_temperature_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-0.3264771103858948,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_Erfurt,-0.5602928400039673,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_Gera,-0.5898150205612183,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_Jena,-0.49198055267333984,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_Suhl,-0.9686883687973022,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_Weimar,-0.6103745698928833,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_Eisenach,-0.5398542881011963,LFD,year,days_with_air_temperature_below_threshold,days,7
16061_Eichsfeld,-0.7912297248840332,LFD,year,days_with_air_temperature_below_threshold,days,7
16062_Nordhausen,-0.7188004851341248,LFD,year,days_with_air_temperature_below_threshold,days,7
16063_Wartburgkreis,-0.8085901737213135,LFD,year,days_with_air_temperature_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-0.5737501382827759,LFD,year,days_with_air_temperature_below_threshold,days,7
16065_Kyffhäuserkreis,-0.5138596296310425,LFD,year,days_with_air_temperature_below_threshold,days,7
16066_Schmalkalden-Meiningen,-0.8376328945159912,LFD,year,days_with_air_temperature_below_threshold,days,7
16067_Gotha,-0.7211930751800537,LFD,year,days_with_air_temperature_below_threshold,days,7
16068_Sömmerda,-0.5394266247749329,LFD,year,days_with_air_temperature_below_threshold,days,7
16069_Hildburghausen,-0.6317208409309387,LFD,year,days_with_air_temperature_below_threshold,days,7
16070_Ilm-Kreis,-0.8478751182556152,LFD,year,days_with_air_temperature_below_threshold,days,7
16071_Weimarer Land,-0.6155364513397217,LFD,year,days_with_air_temperature_below_threshold,days,7
16072_Sonneberg,-0.9804755449295044,LFD,year,days_with_air_temperature_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-0.7765007019042969,LFD,year,days_with_air_temperature_below_threshold,days,7
16074_Saale-Holzland-Kreis,-0.6044816970825195,LFD,year,days_with_air_temperature_below_threshold,days,7
16075_Saale-Orla-Kreis,-0.8871619701385498,LFD,year,days_with_air_temperature_below_threshold,days,7
16076_Greiz,-0.6738215684890747,LFD,year,days_with_air_temperature_below_threshold,days,7
16077_Altenburger Land,-0.5967848300933838,LFD,year,days_with_air_temperature_below_threshold,days,7
01001_01059_Region_um_Flensburg,-0.2266216278076172,LFD,year,days_with_air_temperature_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-0.29965850710868835,LFD,year,days_with_air_temperature_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-0.47525453567504883,LFD,year,days_with_air_temperature_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-0.37253472208976746,LFD,year,days_with_air_temperature_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-0.33583152294158936,LFD,year,days_with_air_temperature_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-0.5921041965484619,LFD,year,days_with_air_temperature_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-0.3329883813858032,LFD,year,days_with_air_temperature_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-0.34340596199035645,LFD,year,days_with_air_temperature_below_threshold,days,7
03402_03452_03457_Region_um_Emden,-0.032806605100631714,LFD,year,days_with_air_temperature_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-0.22841700911521912,LFD,year,days_with_air_temperature_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-0.2964975833892822,LFD,year,days_with_air_temperature_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-0.04837498068809509,LFD,year,days_with_air_temperature_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-0.2752760052680969,LFD,year,days_with_air_temperature_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-0.14789533615112305,LFD,year,days_with_air_temperature_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,0.36381304264068604,LFD,year,days_with_air_temperature_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-0.06795167922973633,LFD,year,days_with_air_temperature_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,0.2010328769683838,LFD,year,days_with_air_temperature_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-0.1495189666748047,LFD,year,days_with_air_temperature_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,0.07578563690185547,LFD,year,days_with_air_temperature_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,0.46540558338165283,LFD,year,days_with_air_temperature_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-0.13340067863464355,LFD,year,days_with_air_temperature_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-0.46272706985473633,LFD,year,days_with_air_temperature_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,0.2371208667755127,LFD,year,days_with_air_temperature_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-0.29064512252807617,LFD,year,days_with_air_temperature_below_threshold,days,7
05314_05382_Region_um_Bonn,-0.08965802192687988,LFD,year,days_with_air_temperature_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,0.2900681495666504,LFD,year,days_with_air_temperature_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-0.18689203262329102,LFD,year,days_with_air_temperature_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,0.13596200942993164,LFD,year,days_with_air_temperature_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-0.24732846021652222,LFD,year,days_with_air_temperature_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-0.48944705724716187,LFD,year,days_with_air_temperature_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,0.1631777286529541,LFD,year,days_with_air_temperature_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,0.01099252700805664,LFD,year,days_with_air_temperature_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-0.4359126091003418,LFD,year,days_with_air_temperature_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-0.36045485734939575,LFD,year,days_with_air_temperature_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,0.030550122261047363,LFD,year,days_with_air_temperature_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,0.3022078275680542,LFD,year,days_with_air_temperature_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-0.4049038290977478,LFD,year,days_with_air_temperature_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-0.4946133494377136,LFD,year,days_with_air_temperature_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.2122311294078827,LFD,year,days_with_air_temperature_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.2789153456687927,LFD,year,days_with_air_temperature_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.2829883098602295,LFD,year,days_with_air_temperature_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,-0.707404375076294,LFD,year,days_with_air_temperature_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-0.5190638303756714,LFD,year,days_with_air_temperature_below_threshold,days,7
07211_07235_Region_um_Trier,-0.5498073697090149,LFD,year,days_with_air_temperature_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.1354890614748001,LFD,year,days_with_air_temperature_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-0.3620513677597046,LFD,year,days_with_air_temperature_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-0.012078046798706055,LFD,year,days_with_air_temperature_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.13538989424705505,LFD,year,days_with_air_temperature_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,0.12341713905334473,LFD,year,days_with_air_temperature_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.1688079833984375,LFD,year,days_with_air_temperature_below_threshold,days,7
07317_07340_Region_um_Pirmasens,-0.34980273246765137,LFD,year,days_with_air_temperature_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.1490788459777832,LFD,year,days_with_air_temperature_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.08678317070007324,LFD,year,days_with_air_temperature_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-0.32904505729675293,LFD,year,days_with_air_temperature_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.07475769519805908,LFD,year,days_with_air_temperature_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.22336864471435547,LFD,year,days_with_air_temperature_below_threshold,days,7
08121_08125_Region_um_Heilbronn,-0.22858747839927673,LFD,year,days_with_air_temperature_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,0.3230724334716797,LFD,year,days_with_air_temperature_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,0.21681129932403564,LFD,year,days_with_air_temperature_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,0.1344090700149536,LFD,year,days_with_air_temperature_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.13540828227996826,LFD,year,days_with_air_temperature_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-0.2984147071838379,LFD,year,days_with_air_temperature_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-0.045350074768066406,LFD,year,days_with_air_temperature_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,-0.676891565322876,LFD,year,days_with_air_temperature_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-0.48837339878082275,LFD,year,days_with_air_temperature_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,-0.5229537487030029,LFD,year,days_with_air_temperature_below_threshold,days,7
09163_09187_Region_um_Rosenheim,-0.41222894191741943,LFD,year,days_with_air_temperature_below_threshold,days,7
09261_09274_Region_um_Landshut,-0.4930298924446106,LFD,year,days_with_air_temperature_below_threshold,days,7
09262_09275_Region_um_Passau,-0.47446638345718384,LFD,year,days_with_air_temperature_below_threshold,days,7
09263_09278_Region_um_Straubing,-0.5283399224281311,LFD,year,days_with_air_temperature_below_threshold,days,7
09361_09371_Region_um_Amberg,-0.5657864809036255,LFD,year,days_with_air_temperature_below_threshold,days,7
09362_09375_Region_um_Regensburg,-0.5432942509651184,LFD,year,days_with_air_temperature_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-0.7225375175476074,LFD,year,days_with_air_temperature_below_threshold,days,7
09461_09471_Region_um_Bamberg,-0.5488477945327759,LFD,year,days_with_air_temperature_below_threshold,days,7
09462_09472_Region_um_Bayreuth,-0.8622018098831177,LFD,year,days_with_air_temperature_below_threshold,days,7
09463_09473_Region_um_Coburg,-0.5670983195304871,LFD,year,days_with_air_temperature_below_threshold,days,7
09464_09475_Region_um_Hof,-1.089660882949829,LFD,year,days_with_air_temperature_below_threshold,days,7
09561_09571_Region_um_Ansbach,-0.5629814863204956,LFD,year,days_with_air_temperature_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-0.3685126304626465,LFD,year,days_with_air_temperature_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-0.39043742418289185,LFD,year,days_with_air_temperature_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-0.4476773738861084,LFD,year,days_with_air_temperature_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-0.42866837978363037,LFD,year,days_with_air_temperature_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-0.5621243119239807,LFD,year,days_with_air_temperature_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-0.489388644695282,LFD,year,days_with_air_temperature_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,-0.5011376738548279,LFD,year,days_with_air_temperature_below_threshold,days,7
09663_09679_Region_um_Würzburg,-0.4121928811073303,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-0.5468268394470215,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-0.9206814765930176,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-1.271371841430664,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,-0.7458720207214355,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.9694292545318604,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.3501710891723633,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.3701159358024597,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_12071_Region_um_Cottbus,-0.38896679878234863,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.514180600643158,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.3988274335861206,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_13072_Region_um_Rostock,-0.6218978762626648,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-0.604724109172821,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-0.8820972442626953,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-0.5667861700057983,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-0.5231676697731018,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.5560919046401978,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-0.4034460186958313,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.3693571090698242,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.671715259552002,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-0.6011637449264526,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-0.6076290607452393,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-0.8204373121261597,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_16071_Region_um_Weimar,-0.6150057315826416,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-0.8091332912445068,LFD,year,days_with_air_temperature_below_threshold,days,7
