region,LFD_year_3C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09673_Rhön-Grabfeld,-4.792978286743164,LFD,year,days_with_air_temperature_below_threshold,days,7
09674_Haßberge,-3.5858373641967773,LFD,year,days_with_air_temperature_below_threshold,days,7
09675_Kitzingen,-3.1673567295074463,LFD,year,days_with_air_temperature_below_threshold,days,7
09676_Miltenberg,-3.413858652114868,LFD,year,days_with_air_temperature_below_threshold,days,7
09677_Main-Spessart,-3.3135228157043457,LFD,year,days_with_air_temperature_below_threshold,days,7
09678_Schweinfurt,-3.2564923763275146,LFD,year,days_with_air_temperature_below_threshold,days,7
09679_Würzburg,-3.1552181243896484,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_Augsburg,-3.5142874717712402,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_Kaufbeuren,-5.208547115325928,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_Kempten (Allgäu),-5.785037517547607,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_Memmingen,-4.832236289978027,LFD,year,days_with_air_temperature_below_threshold,days,7
09771_Aichach-Friedberg,-3.7854249477386475,LFD,year,days_with_air_temperature_below_threshold,days,7
09772_Augsburg,-3.9927940368652344,LFD,year,days_with_air_temperature_below_threshold,days,7
09773_Dillingen a.d. Donau,-3.719510078430176,LFD,year,days_with_air_temperature_below_threshold,days,7
09774_Günzburg,-4.156556129455566,LFD,year,days_with_air_temperature_below_threshold,days,7
09775_Neu-Ulm,-4.271987438201904,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_Lindau (Bodensee),-4.366231918334961,LFD,year,days_with_air_temperature_below_threshold,days,7
09777_Ostallgäu,-6.38213586807251,LFD,year,days_with_air_temperature_below_threshold,days,7
09778_Unterallgäu,-4.635556221008301,LFD,year,days_with_air_temperature_below_threshold,days,7
09779_Donau-Ries,-3.8562583923339844,LFD,year,days_with_air_temperature_below_threshold,days,7
09780_Oberallgäu,-8.868268013000488,LFD,year,days_with_air_temperature_below_threshold,days,7
10041_Regionalverband Saarbrücken,-2.3219847679138184,LFD,year,days_with_air_temperature_below_threshold,days,7
10042_Merzig-Wadern,-2.65675950050354,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_Neunkirchen,-2.8503224849700928,LFD,year,days_with_air_temperature_below_threshold,days,7
10044_Saarlouis,-2.3626463413238525,LFD,year,days_with_air_temperature_below_threshold,days,7
10045_Saarpfalz-Kreis,-2.724632978439331,LFD,year,days_with_air_temperature_below_threshold,days,7
10046_St. Wendel,-3.1203575134277344,LFD,year,days_with_air_temperature_below_threshold,days,7
11000_Berlin,-3.3945326805114746,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_Brandenburg an der Havel,-3.4967141151428223,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_Cottbus,-3.5218048095703125,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_Frankfurt (Oder),-3.9430856704711914,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_Potsdam,-3.508826494216919,LFD,year,days_with_air_temperature_below_threshold,days,7
12060_Barnim,-4.53026819229126,LFD,year,days_with_air_temperature_below_threshold,days,7
12061_Dahme-Spreewald,-3.7849366664886475,LFD,year,days_with_air_temperature_below_threshold,days,7
12062_Elbe-Elster,-3.6135973930358887,LFD,year,days_with_air_temperature_below_threshold,days,7
12063_Havelland,-3.860576868057251,LFD,year,days_with_air_temperature_below_threshold,days,7
12064_Märkisch-Oderland,-4.250701904296875,LFD,year,days_with_air_temperature_below_threshold,days,7
12065_Oberhavel,-4.544807434082031,LFD,year,days_with_air_temperature_below_threshold,days,7
12066_Oberspreewald-Lausitz,-3.5970115661621094,LFD,year,days_with_air_temperature_below_threshold,days,7
12067_Oder-Spree,-3.893415927886963,LFD,year,days_with_air_temperature_below_threshold,days,7
12068_Ostprignitz-Ruppin,-4.469954490661621,LFD,year,days_with_air_temperature_below_threshold,days,7
12069_Potsdam-Mittelmark,-3.9056406021118164,LFD,year,days_with_air_temperature_below_threshold,days,7
12070_Prignitz,-4.4442362785339355,LFD,year,days_with_air_temperature_below_threshold,days,7
12071_Spree-Neiße,-3.6921186447143555,LFD,year,days_with_air_temperature_below_threshold,days,7
12072_Teltow-Fläming,-3.763212203979492,LFD,year,days_with_air_temperature_below_threshold,days,7
12073_Uckermark,-4.995838642120361,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_Rostock,-3.7319257259368896,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_Schwerin,-4.106326580047607,LFD,year,days_with_air_temperature_below_threshold,days,7
13072_Rostock,-4.46837043762207,LFD,year,days_with_air_temperature_below_threshold,days,7
13076_Ludwigslust-Parchim,-4.502661228179932,LFD,year,days_with_air_temperature_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-4.926501750946045,LFD,year,days_with_air_temperature_below_threshold,days,7
13073_Vorpommern-Rügen,-3.484127998352051,LFD,year,days_with_air_temperature_below_threshold,days,7
13074_Nordwestmecklenburg,-4.124998569488525,LFD,year,days_with_air_temperature_below_threshold,days,7
13075_Vorpommern-Greifswald,-4.242841720581055,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_Chemnitz,-4.897025108337402,LFD,year,days_with_air_temperature_below_threshold,days,7
14522_Mittelsachsen,-4.707920551300049,LFD,year,days_with_air_temperature_below_threshold,days,7
14523_Vogtlandkreis,-6.439823150634766,LFD,year,days_with_air_temperature_below_threshold,days,7
14521_Erzgebirgskreis,-6.94777250289917,LFD,year,days_with_air_temperature_below_threshold,days,7
14524_Zwickau,-4.884033203125,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_Dresden,-3.8016738891601562,LFD,year,days_with_air_temperature_below_threshold,days,7
14626_Görlitz,-4.488166809082031,LFD,year,days_with_air_temperature_below_threshold,days,7
14625_Bautzen,-4.016857624053955,LFD,year,days_with_air_temperature_below_threshold,days,7
14627_Meißen,-3.4353811740875244,LFD,year,days_with_air_temperature_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-5.295932292938232,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_Leipzig,-2.685098648071289,LFD,year,days_with_air_temperature_below_threshold,days,7
14729_Leipzig,-3.214405059814453,LFD,year,days_with_air_temperature_below_threshold,days,7
14730_Nordsachsen,-3.388547420501709,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_Dessau-Roßlau,-3.497303009033203,LFD,year,days_with_air_temperature_below_threshold,days,7
15082_Anhalt-Bitterfeld,-3.2977418899536133,LFD,year,days_with_air_temperature_below_threshold,days,7
15091_Wittenberg,-3.6493794918060303,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_Halle (Saale),-2.699659824371338,LFD,year,days_with_air_temperature_below_threshold,days,7
15084_Burgenlandkreis,-3.595768451690674,LFD,year,days_with_air_temperature_below_threshold,days,7
15088_Saalekreis,-3.3627405166625977,LFD,year,days_with_air_temperature_below_threshold,days,7
15087_Mansfeld-Südharz,-4.372611045837402,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_Magdeburg,-3.375598669052124,LFD,year,days_with_air_temperature_below_threshold,days,7
15085_Harz,-5.2134175300598145,LFD,year,days_with_air_temperature_below_threshold,days,7
15086_Jerichower Land,-3.767287254333496,LFD,year,days_with_air_temperature_below_threshold,days,7
15083_Börde,-3.782979726791382,LFD,year,days_with_air_temperature_below_threshold,days,7
15090_Stendal,-3.7910420894622803,LFD,year,days_with_air_temperature_below_threshold,days,7
15089_Salzlandkreis,-3.3277854919433594,LFD,year,days_with_air_temperature_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-3.9247350692749023,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_Erfurt,-3.9625582695007324,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_Gera,-3.8202881813049316,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_Jena,-4.355775833129883,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_Suhl,-5.738456726074219,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_Weimar,-4.230386734008789,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_Eisenach,-4.960413455963135,LFD,year,days_with_air_temperature_below_threshold,days,7
16061_Eichsfeld,-5.293936252593994,LFD,year,days_with_air_temperature_below_threshold,days,7
16062_Nordhausen,-5.067178249359131,LFD,year,days_with_air_temperature_below_threshold,days,7
16063_Wartburgkreis,-5.182989120483398,LFD,year,days_with_air_temperature_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-4.35919189453125,LFD,year,days_with_air_temperature_below_threshold,days,7
16065_Kyffhäuserkreis,-3.945765972137451,LFD,year,days_with_air_temperature_below_threshold,days,7
16066_Schmalkalden-Meiningen,-5.240146636962891,LFD,year,days_with_air_temperature_below_threshold,days,7
16067_Gotha,-5.395051002502441,LFD,year,days_with_air_temperature_below_threshold,days,7
16068_Sömmerda,-3.62204647064209,LFD,year,days_with_air_temperature_below_threshold,days,7
16069_Hildburghausen,-5.041657447814941,LFD,year,days_with_air_temperature_below_threshold,days,7
16070_Ilm-Kreis,-6.213275909423828,LFD,year,days_with_air_temperature_below_threshold,days,7
16071_Weimarer Land,-4.396706581115723,LFD,year,days_with_air_temperature_below_threshold,days,7
16072_Sonneberg,-5.5991435050964355,LFD,year,days_with_air_temperature_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-6.062745094299316,LFD,year,days_with_air_temperature_below_threshold,days,7
16074_Saale-Holzland-Kreis,-4.469034194946289,LFD,year,days_with_air_temperature_below_threshold,days,7
16075_Saale-Orla-Kreis,-5.822617530822754,LFD,year,days_with_air_temperature_below_threshold,days,7
16076_Greiz,-4.839052200317383,LFD,year,days_with_air_temperature_below_threshold,days,7
16077_Altenburger Land,-3.5783400535583496,LFD,year,days_with_air_temperature_below_threshold,days,7
01001_01059_Region_um_Flensburg,-4.198678016662598,LFD,year,days_with_air_temperature_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-4.134166717529297,LFD,year,days_with_air_temperature_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-4.073088645935059,LFD,year,days_with_air_temperature_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-4.168993949890137,LFD,year,days_with_air_temperature_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-3.8041725158691406,LFD,year,days_with_air_temperature_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-4.26288366317749,LFD,year,days_with_air_temperature_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-4.175390720367432,LFD,year,days_with_air_temperature_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-3.501025438308716,LFD,year,days_with_air_temperature_below_threshold,days,7
03402_03452_03457_Region_um_Emden,-2.730663537979126,LFD,year,days_with_air_temperature_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-3.38964581489563,LFD,year,days_with_air_temperature_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-3.3703386783599854,LFD,year,days_with_air_temperature_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-2.450582504272461,LFD,year,days_with_air_temperature_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-3.4251437187194824,LFD,year,days_with_air_temperature_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-3.2309536933898926,LFD,year,days_with_air_temperature_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-1.7785704135894775,LFD,year,days_with_air_temperature_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-2.041031837463379,LFD,year,days_with_air_temperature_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-2.471121072769165,LFD,year,days_with_air_temperature_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-1.8903493881225586,LFD,year,days_with_air_temperature_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-1.7724710702896118,LFD,year,days_with_air_temperature_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-1.9606904983520508,LFD,year,days_with_air_temperature_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-2.154618263244629,LFD,year,days_with_air_temperature_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-3.395378589630127,LFD,year,days_with_air_temperature_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,-2.575880527496338,LFD,year,days_with_air_temperature_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-3.4817392826080322,LFD,year,days_with_air_temperature_below_threshold,days,7
05314_05382_Region_um_Bonn,-2.680276393890381,LFD,year,days_with_air_temperature_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,-2.1912641525268555,LFD,year,days_with_air_temperature_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-2.4208920001983643,LFD,year,days_with_air_temperature_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-2.36871337890625,LFD,year,days_with_air_temperature_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-3.0394718647003174,LFD,year,days_with_air_temperature_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-3.6201682090759277,LFD,year,days_with_air_temperature_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-2.623626708984375,LFD,year,days_with_air_temperature_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-2.7337570190429688,LFD,year,days_with_air_temperature_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-3.725555419921875,LFD,year,days_with_air_temperature_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-3.070730447769165,LFD,year,days_with_air_temperature_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,-2.54058837890625,LFD,year,days_with_air_temperature_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,-2.215254306793213,LFD,year,days_with_air_temperature_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-2.559929370880127,LFD,year,days_with_air_temperature_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-2.8048887252807617,LFD,year,days_with_air_temperature_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-2.2093496322631836,LFD,year,days_with_air_temperature_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-2.358391523361206,LFD,year,days_with_air_temperature_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-2.554863214492798,LFD,year,days_with_air_temperature_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,-4.8657026290893555,LFD,year,days_with_air_temperature_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-3.5147666931152344,LFD,year,days_with_air_temperature_below_threshold,days,7
07211_07235_Region_um_Trier,-3.429274320602417,LFD,year,days_with_air_temperature_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-1.3321940898895264,LFD,year,days_with_air_temperature_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-2.746079921722412,LFD,year,days_with_air_temperature_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-1.8170117139816284,LFD,year,days_with_air_temperature_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-1.328059196472168,LFD,year,days_with_air_temperature_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,-1.7569297552108765,LFD,year,days_with_air_temperature_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-2.0658276081085205,LFD,year,days_with_air_temperature_below_threshold,days,7
07317_07340_Region_um_Pirmasens,-2.8918168544769287,LFD,year,days_with_air_temperature_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-1.7923661470413208,LFD,year,days_with_air_temperature_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-1.859217643737793,LFD,year,days_with_air_temperature_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-2.8342018127441406,LFD,year,days_with_air_temperature_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-1.7481353282928467,LFD,year,days_with_air_temperature_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-2.763162136077881,LFD,year,days_with_air_temperature_below_threshold,days,7
08121_08125_Region_um_Heilbronn,-2.297396421432495,LFD,year,days_with_air_temperature_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,-3.053077220916748,LFD,year,days_with_air_temperature_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,-1.6833536624908447,LFD,year,days_with_air_temperature_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,-1.8599703311920166,LFD,year,days_with_air_temperature_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-1.8407090902328491,LFD,year,days_with_air_temperature_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-3.748286485671997,LFD,year,days_with_air_temperature_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-4.2221150398254395,LFD,year,days_with_air_temperature_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,-4.387457847595215,LFD,year,days_with_air_temperature_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-3.717226982116699,LFD,year,days_with_air_temperature_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,-3.7564210891723633,LFD,year,days_with_air_temperature_below_threshold,days,7
09163_09187_Region_um_Rosenheim,-4.661431312561035,LFD,year,days_with_air_temperature_below_threshold,days,7
09261_09274_Region_um_Landshut,-3.680051565170288,LFD,year,days_with_air_temperature_below_threshold,days,7
09262_09275_Region_um_Passau,-3.4918718338012695,LFD,year,days_with_air_temperature_below_threshold,days,7
09263_09278_Region_um_Straubing,-3.548327684402466,LFD,year,days_with_air_temperature_below_threshold,days,7
09361_09371_Region_um_Amberg,-4.607478618621826,LFD,year,days_with_air_temperature_below_threshold,days,7
09362_09375_Region_um_Regensburg,-3.7752902507781982,LFD,year,days_with_air_temperature_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-5.342281341552734,LFD,year,days_with_air_temperature_below_threshold,days,7
09461_09471_Region_um_Bamberg,-3.6787779331207275,LFD,year,days_with_air_temperature_below_threshold,days,7
09462_09472_Region_um_Bayreuth,-5.153475761413574,LFD,year,days_with_air_temperature_below_threshold,days,7
09463_09473_Region_um_Coburg,-4.177225589752197,LFD,year,days_with_air_temperature_below_threshold,days,7
09464_09475_Region_um_Hof,-6.593940734863281,LFD,year,days_with_air_temperature_below_threshold,days,7
09561_09571_Region_um_Ansbach,-3.9272472858428955,LFD,year,days_with_air_temperature_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-3.1933507919311523,LFD,year,days_with_air_temperature_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-3.235145092010498,LFD,year,days_with_air_temperature_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-3.6368324756622314,LFD,year,days_with_air_temperature_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-3.751829147338867,LFD,year,days_with_air_temperature_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-3.7604379653930664,LFD,year,days_with_air_temperature_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-3.168492555618286,LFD,year,days_with_air_temperature_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,-3.259060859680176,LFD,year,days_with_air_temperature_below_threshold,days,7
09663_09679_Region_um_Würzburg,-3.143497943878174,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-3.9058823585510254,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-6.37793493270874,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-8.851895332336426,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,-4.69645357131958,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-6.134321689605713,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-2.7739481925964355,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-3.8825881481170654,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_12071_Region_um_Cottbus,-3.708709716796875,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-4.125890731811523,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-3.8477628231048584,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_13072_Region_um_Rostock,-4.4321112632751465,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-4.441369533538818,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-5.4687180519104,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-4.278114318847656,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-3.2553458213806152,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-3.537776231765747,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-3.289583683013916,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-3.61112380027771,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-4.880757808685303,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-4.167552947998047,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-4.465675354003906,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-5.310649871826172,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_16071_Region_um_Weimar,-4.420204162597656,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-5.172520637512207,LFD,year,days_with_air_temperature_below_threshold,days,7
