region,DSf_year_4C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
14626_Görlitz,1.3397998809814453,DSf,year,dry_spell_frequency,,7
14625_Bautzen,1.5329408645629883,DSf,year,dry_spell_frequency,,7
14627_Meißen,1.6146259307861328,DSf,year,dry_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,1.5132999420166016,DSf,year,dry_spell_frequency,,7
14713_Leipzig,1.9078216552734375,DSf,year,dry_spell_frequency,,7
14729_Leipzig,1.8060483932495117,DSf,year,dry_spell_frequency,,7
14730_Nordsachsen,1.553497314453125,DSf,year,dry_spell_frequency,,7
15001_Dessau-Roßlau,1.7996110916137695,DSf,year,dry_spell_frequency,,7
15082_Anhalt-Bitterfeld,1.4480066299438477,DSf,year,dry_spell_frequency,,7
15091_Wittenberg,1.6031551361083984,DSf,year,dry_spell_frequency,,7
15002_Halle (Saale),1.4173011779785156,DSf,year,dry_spell_frequency,,7
15084_Burgenlandkreis,1.9221992492675781,DSf,year,dry_spell_frequency,,7
15088_Saalekreis,1.3940296173095703,DSf,year,dry_spell_frequency,,7
15087_Mansfeld-Südharz,2.205702781677246,DSf,year,dry_spell_frequency,,7
15003_Magdeburg,2.0658321380615234,DSf,year,dry_spell_frequency,,7
15085_Harz,2.147688865661621,DSf,year,dry_spell_frequency,,7
15086_Jerichower Land,2.6102113723754883,DSf,year,dry_spell_frequency,,7
15083_Börde,2.284146308898926,DSf,year,dry_spell_frequency,,7
15090_Stendal,3.4250383377075195,DSf,year,dry_spell_frequency,,7
15089_Salzlandkreis,1.817596435546875,DSf,year,dry_spell_frequency,,7
15081_Altmarkkreis Salzwedel,3.1314945220947266,DSf,year,dry_spell_frequency,,7
16051_Erfurt,2.366130828857422,DSf,year,dry_spell_frequency,,7
16052_Gera,2.069324493408203,DSf,year,dry_spell_frequency,,7
16053_Jena,1.7691326141357422,DSf,year,dry_spell_frequency,,7
16054_Suhl,2.4566736221313477,DSf,year,dry_spell_frequency,,7
16055_Weimar,2.1241588592529297,DSf,year,dry_spell_frequency,,7
16056_Eisenach,2.373959541320801,DSf,year,dry_spell_frequency,,7
16061_Eichsfeld,2.68865966796875,DSf,year,dry_spell_frequency,,7
16062_Nordhausen,2.903066635131836,DSf,year,dry_spell_frequency,,7
16063_Wartburgkreis,2.4677886962890625,DSf,year,dry_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,2.795454978942871,DSf,year,dry_spell_frequency,,7
16065_Kyffhäuserkreis,2.2136707305908203,DSf,year,dry_spell_frequency,,7
16066_Schmalkalden-Meiningen,2.5254974365234375,DSf,year,dry_spell_frequency,,7
16067_Gotha,2.46878719329834,DSf,year,dry_spell_frequency,,7
16068_Sömmerda,2.100404739379883,DSf,year,dry_spell_frequency,,7
16069_Hildburghausen,2.8255929946899414,DSf,year,dry_spell_frequency,,7
16070_Ilm-Kreis,2.5351648330688477,DSf,year,dry_spell_frequency,,7
16071_Weimarer Land,2.289701461791992,DSf,year,dry_spell_frequency,,7
16072_Sonneberg,2.6456804275512695,DSf,year,dry_spell_frequency,,7
16073_Saalfeld-Rudolstadt,2.4603681564331055,DSf,year,dry_spell_frequency,,7
16074_Saale-Holzland-Kreis,1.9555177688598633,DSf,year,dry_spell_frequency,,7
16075_Saale-Orla-Kreis,2.5580711364746094,DSf,year,dry_spell_frequency,,7
16076_Greiz,1.85589599609375,DSf,year,dry_spell_frequency,,7
16077_Altenburger Land,1.8602619171142578,DSf,year,dry_spell_frequency,,7
01001_01059_Region_um_Flensburg,3.043041229248047,DSf,year,dry_spell_frequency,,7
01002_01057_01058_Region_um_Kiel,2.897700309753418,DSf,year,dry_spell_frequency,,7
01003_13074_01055_01053_01062_Region_um_Lübeck,2.469045639038086,DSf,year,dry_spell_frequency,,7
01004_01058_01060_01057_01002_Region_um_Neumünster,2.804965019226074,DSf,year,dry_spell_frequency,,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,2.0284271240234375,DSf,year,dry_spell_frequency,,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,2.3071470260620117,DSf,year,dry_spell_frequency,,7
03103_03154_03151_Region_um_Wolfsburg,2.4195518493652344,DSf,year,dry_spell_frequency,,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,2.6497440338134766,DSf,year,dry_spell_frequency,,7
03402_03452_03457_Region_um_Emden,2.720560073852539,DSf,year,dry_spell_frequency,,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),2.6074790954589844,DSf,year,dry_spell_frequency,,7
03404_03459_05566_Region_um_Osnabrück,2.6534576416015625,DSf,year,dry_spell_frequency,,7
03405_03455_Region_um_Wilhelmshaven,2.632369041442871,DSf,year,dry_spell_frequency,,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,2.5693140029907227,DSf,year,dry_spell_frequency,,7
04012_03352_03461_Region_um_Bremerhaven,2.4270410537719727,DSf,year,dry_spell_frequency,,7
05111_05162_05158_05112_Region_um_Düsseldorf,2.8631534576416016,DSf,year,dry_spell_frequency,,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,3.0720672607421875,DSf,year,dry_spell_frequency,,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,3.1317663192749023,DSf,year,dry_spell_frequency,,7
05114_05112_05162_05166_05170_Region_um_Krefeld,3.0781612396240234,DSf,year,dry_spell_frequency,,7
05116_05370_05166_05162_Region_um_Mönchengladbach,2.9462156295776367,DSf,year,dry_spell_frequency,,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,2.972506523132324,DSf,year,dry_spell_frequency,,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,3.227815628051758,DSf,year,dry_spell_frequency,,7
05120_05124_05122_05378_05374_Region_um_Remscheid,3.175045967102051,DSf,year,dry_spell_frequency,,7
05122_05158_05124_05378_05120_Region_um_Solingen,3.10697078704834,DSf,year,dry_spell_frequency,,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,3.188504219055176,DSf,year,dry_spell_frequency,,7
05314_05382_Region_um_Bonn,3.327061653137207,DSf,year,dry_spell_frequency,,7
05316_05315_05378_05158_Region_um_Leverkusen,3.061984062194824,DSf,year,dry_spell_frequency,,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,3.2890005111694336,DSf,year,dry_spell_frequency,,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,3.2668914794921875,DSf,year,dry_spell_frequency,,7
05515_05566_05558_05570_Region_um_Münster,2.7404556274414062,DSf,year,dry_spell_frequency,,7
05711_05754_05758_05766_Region_um_Bielefeld,3.0827951431274414,DSf,year,dry_spell_frequency,,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,3.149721145629883,DSf,year,dry_spell_frequency,,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,3.079071044921875,DSf,year,dry_spell_frequency,,7
05914_05954_05913_05978_05962_Region_um_Hagen,3.2636642456054688,DSf,year,dry_spell_frequency,,7
05915_05978_05974_05570_05558_Region_um_Hamm,2.8694286346435547,DSf,year,dry_spell_frequency,,7
05916_05513_05562_05911_Region_um_Herne,3.256641387939453,DSf,year,dry_spell_frequency,,7
06411_06432_06438_Region_um_Darmstadt,2.265605926513672,DSf,year,dry_spell_frequency,,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,2.2260427474975586,DSf,year,dry_spell_frequency,,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,2.2150115966796875,DSf,year,dry_spell_frequency,,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,2.594175338745117,DSf,year,dry_spell_frequency,,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,2.5150842666625977,DSf,year,dry_spell_frequency,,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,2.2142810821533203,DSf,year,dry_spell_frequency,,7
06611_06633_03159_Region_um_Kassel,2.458974838256836,DSf,year,dry_spell_frequency,,7
07111_07137_07141_07143_Region_um_Koblenz,2.833950996398926,DSf,year,dry_spell_frequency,,7
07211_07235_Region_um_Trier,2.8037033081054688,DSf,year,dry_spell_frequency,,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),2.6341552734375,DSf,year,dry_spell_frequency,,7
07312_07335_07332_Region_um_Kaiserslautern,3.074885368347168,DSf,year,dry_spell_frequency,,7
07313_07337_Region_um_Landau_in_der_Pfalz,2.732837677001953,DSf,year,dry_spell_frequency,,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,2.6257762908935547,DSf,year,dry_spell_frequency,,7
07315_07339_06414_06433_Region_um_Mainz,2.4744529724121094,DSf,year,dry_spell_frequency,,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,2.7638044357299805,DSf,year,dry_spell_frequency,,7
07317_07340_Region_um_Pirmasens,3.4181432723999023,DSf,year,dry_spell_frequency,,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,2.57790470123291,DSf,year,dry_spell_frequency,,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,2.5933475494384766,DSf,year,dry_spell_frequency,,7
07320_07340_10045_07317_Region_um_Zweibrücken,3.40920352935791,DSf,year,dry_spell_frequency,,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,2.49874210357666,DSf,year,dry_spell_frequency,,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,2.759617805480957,DSf,year,dry_spell_frequency,,7
08121_08125_Region_um_Heilbronn,3.0427494049072266,DSf,year,dry_spell_frequency,,7
08211_08216_Region_um_Baden-Baden,3.4324731826782227,DSf,year,dry_spell_frequency,,7
08212_08215_07334_Region_um_Karlsruhe,2.752094268798828,DSf,year,dry_spell_frequency,,7
08221_08226_08222_Region_um_Heidelberg,2.611018180847168,DSf,year,dry_spell_frequency,,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,2.4261550903320312,DSf,year,dry_spell_frequency,,7
08231_08236_08235_Region_um_Pforzheim,3.070126533508301,DSf,year,dry_spell_frequency,,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,3.0001726150512695,DSf,year,dry_spell_frequency,,7
08421_08425_09775_Region_um_Ulm,2.509453773498535,DSf,year,dry_spell_frequency,,7
09161_09176_09185_09186_Region_um_Ingolstadt,2.176083564758301,DSf,year,dry_spell_frequency,,7
09162_09184_09179_09174_Region_um_München,2.0825061798095703,DSf,year,dry_spell_frequency,,7
09163_09187_Region_um_Rosenheim,2.202728271484375,DSf,year,dry_spell_frequency,,7
09261_09274_Region_um_Landshut,1.7857303619384766,DSf,year,dry_spell_frequency,,7
09262_09275_Region_um_Passau,2.0668907165527344,DSf,year,dry_spell_frequency,,7
09263_09278_Region_um_Straubing,2.2381505966186523,DSf,year,dry_spell_frequency,,7
09361_09371_Region_um_Amberg,2.0528011322021484,DSf,year,dry_spell_frequency,,7
09362_09375_Region_um_Regensburg,1.8220300674438477,DSf,year,dry_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,2.318723678588867,DSf,year,dry_spell_frequency,,7
09461_09471_Region_um_Bamberg,2.163816452026367,DSf,year,dry_spell_frequency,,7
09462_09472_Region_um_Bayreuth,2.8561744689941406,DSf,year,dry_spell_frequency,,7
09463_09473_Region_um_Coburg,2.516307830810547,DSf,year,dry_spell_frequency,,7
09464_09475_Region_um_Hof,2.541874885559082,DSf,year,dry_spell_frequency,,7
09561_09571_Region_um_Ansbach,2.7103347778320312,DSf,year,dry_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,2.0041351318359375,DSf,year,dry_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,1.9269514083862305,DSf,year,dry_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,2.234895706176758,DSf,year,dry_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,2.423367500305176,DSf,year,dry_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,2.3140602111816406,DSf,year,dry_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,2.255575180053711,DSf,year,dry_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,1.9179058074951172,DSf,year,dry_spell_frequency,,7
09663_09679_Region_um_Würzburg,2.080693244934082,DSf,year,dry_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,2.189281463623047,DSf,year,dry_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,2.3661651611328125,DSf,year,dry_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),2.310527801513672,DSf,year,dry_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,2.44827938079834,DSf,year,dry_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),2.298041343688965,DSf,year,dry_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,3.0330047607421875,DSf,year,dry_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,2.118983268737793,DSf,year,dry_spell_frequency,,7
12052_12071_Region_um_Cottbus,1.6954021453857422,DSf,year,dry_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),1.7513818740844727,DSf,year,dry_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,2.0804147720336914,DSf,year,dry_spell_frequency,,7
13003_13072_Region_um_Rostock,2.3278942108154297,DSf,year,dry_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,2.2194747924804688,DSf,year,dry_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,1.6718854904174805,DSf,year,dry_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,1.504857063293457,DSf,year,dry_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,1.5446863174438477,DSf,year,dry_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,1.5142240524291992,DSf,year,dry_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),1.3961105346679688,DSf,year,dry_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,2.1339893341064453,DSf,year,dry_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,2.3484058380126953,DSf,year,dry_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,1.8895149230957031,DSf,year,dry_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,2.026277542114258,DSf,year,dry_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,2.502727508544922,DSf,year,dry_spell_frequency,,7
16055_16071_Region_um_Weimar,2.2726802825927734,DSf,year,dry_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,2.4496335983276367,DSf,year,dry_spell_frequency,,7
