region,DSf_year_4C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
14523_Vogtlandkreis,0.3800082206726074,DSf,year,dry_spell_frequency,,7
14521_Erzgebirgskreis,0.4416651725769043,DSf,year,dry_spell_frequency,,7
14524_Zwickau,0.1655280590057373,DSf,year,dry_spell_frequency,,7
14612_Dresden,0.02588653564453125,DSf,year,dry_spell_frequency,,7
14626_Görlitz,0.17534494400024414,DSf,year,dry_spell_frequency,,7
14625_Bautzen,0.12202024459838867,DSf,year,dry_spell_frequency,,7
14627_Meißen,0.017730236053466797,DSf,year,dry_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,0.19388246536254883,DSf,year,dry_spell_frequency,,7
14713_Leipzig,0.1949596405029297,DSf,year,dry_spell_frequency,,7
14729_Leipzig,0.09603643417358398,DSf,year,dry_spell_frequency,,7
14730_Nordsachsen,0.1491250991821289,DSf,year,dry_spell_frequency,,7
15001_Dessau-Roßlau,0.06836414337158203,DSf,year,dry_spell_frequency,,7
15082_Anhalt-Bitterfeld,0.19493770599365234,DSf,year,dry_spell_frequency,,7
15091_Wittenberg,-0.1372694969177246,DSf,year,dry_spell_frequency,,7
15002_Halle (Saale),0.07038545608520508,DSf,year,dry_spell_frequency,,7
15084_Burgenlandkreis,0.08320760726928711,DSf,year,dry_spell_frequency,,7
15088_Saalekreis,0.26394081115722656,DSf,year,dry_spell_frequency,,7
15087_Mansfeld-Südharz,0.4880704879760742,DSf,year,dry_spell_frequency,,7
15003_Magdeburg,0.18443775177001953,DSf,year,dry_spell_frequency,,7
15085_Harz,0.35219621658325195,DSf,year,dry_spell_frequency,,7
15086_Jerichower Land,0.10810708999633789,DSf,year,dry_spell_frequency,,7
15083_Börde,0.2890143394470215,DSf,year,dry_spell_frequency,,7
15090_Stendal,0.18707609176635742,DSf,year,dry_spell_frequency,,7
15089_Salzlandkreis,0.22592544555664062,DSf,year,dry_spell_frequency,,7
15081_Altmarkkreis Salzwedel,0.4357185363769531,DSf,year,dry_spell_frequency,,7
16051_Erfurt,0.20026493072509766,DSf,year,dry_spell_frequency,,7
16052_Gera,0.2339186668395996,DSf,year,dry_spell_frequency,,7
16053_Jena,0.23842334747314453,DSf,year,dry_spell_frequency,,7
16054_Suhl,0.8250513076782227,DSf,year,dry_spell_frequency,,7
16055_Weimar,0.31678295135498047,DSf,year,dry_spell_frequency,,7
16056_Eisenach,0.6208205223083496,DSf,year,dry_spell_frequency,,7
16061_Eichsfeld,0.6853733062744141,DSf,year,dry_spell_frequency,,7
16062_Nordhausen,0.4511842727661133,DSf,year,dry_spell_frequency,,7
16063_Wartburgkreis,0.6196475028991699,DSf,year,dry_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,0.5896313190460205,DSf,year,dry_spell_frequency,,7
16065_Kyffhäuserkreis,0.29709386825561523,DSf,year,dry_spell_frequency,,7
16066_Schmalkalden-Meiningen,0.7827692031860352,DSf,year,dry_spell_frequency,,7
16067_Gotha,0.6352534294128418,DSf,year,dry_spell_frequency,,7
16068_Sömmerda,0.28823328018188477,DSf,year,dry_spell_frequency,,7
16069_Hildburghausen,0.736269474029541,DSf,year,dry_spell_frequency,,7
16070_Ilm-Kreis,0.5736918449401855,DSf,year,dry_spell_frequency,,7
16071_Weimarer Land,0.25228214263916016,DSf,year,dry_spell_frequency,,7
16072_Sonneberg,0.8778610229492188,DSf,year,dry_spell_frequency,,7
16073_Saalfeld-Rudolstadt,0.42093372344970703,DSf,year,dry_spell_frequency,,7
16074_Saale-Holzland-Kreis,0.07037162780761719,DSf,year,dry_spell_frequency,,7
16075_Saale-Orla-Kreis,0.2831759452819824,DSf,year,dry_spell_frequency,,7
16076_Greiz,0.25022172927856445,DSf,year,dry_spell_frequency,,7
16077_Altenburger Land,0.23904180526733398,DSf,year,dry_spell_frequency,,7
01001_01059_Region_um_Flensburg,0.3976716995239258,DSf,year,dry_spell_frequency,,7
01002_01057_01058_Region_um_Kiel,0.24158716201782227,DSf,year,dry_spell_frequency,,7
01003_13074_01055_01053_01062_Region_um_Lübeck,0.11849689483642578,DSf,year,dry_spell_frequency,,7
01004_01058_01060_01057_01002_Region_um_Neumünster,0.28065013885498047,DSf,year,dry_spell_frequency,,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,0.27252721786499023,DSf,year,dry_spell_frequency,,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,0.2736968994140625,DSf,year,dry_spell_frequency,,7
03103_03154_03151_Region_um_Wolfsburg,0.36838769912719727,DSf,year,dry_spell_frequency,,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,0.2859053611755371,DSf,year,dry_spell_frequency,,7
03402_03452_03457_Region_um_Emden,0.18787670135498047,DSf,year,dry_spell_frequency,,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),0.2756786346435547,DSf,year,dry_spell_frequency,,7
03404_03459_05566_Region_um_Osnabrück,0.41779422760009766,DSf,year,dry_spell_frequency,,7
03405_03455_Region_um_Wilhelmshaven,0.3239293098449707,DSf,year,dry_spell_frequency,,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,0.16850805282592773,DSf,year,dry_spell_frequency,,7
04012_03352_03461_Region_um_Bremerhaven,0.20386648178100586,DSf,year,dry_spell_frequency,,7
05111_05162_05158_05112_Region_um_Düsseldorf,0.8670015335083008,DSf,year,dry_spell_frequency,,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,0.763150691986084,DSf,year,dry_spell_frequency,,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,0.5992574691772461,DSf,year,dry_spell_frequency,,7
05114_05112_05162_05166_05170_Region_um_Krefeld,0.8090071678161621,DSf,year,dry_spell_frequency,,7
05116_05370_05166_05162_Region_um_Mönchengladbach,0.9008936882019043,DSf,year,dry_spell_frequency,,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,0.7778520584106445,DSf,year,dry_spell_frequency,,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,0.7792758941650391,DSf,year,dry_spell_frequency,,7
05120_05124_05122_05378_05374_Region_um_Remscheid,0.6520557403564453,DSf,year,dry_spell_frequency,,7
05122_05158_05124_05378_05120_Region_um_Solingen,0.6864256858825684,DSf,year,dry_spell_frequency,,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,0.6267023086547852,DSf,year,dry_spell_frequency,,7
05314_05382_Region_um_Bonn,0.8440432548522949,DSf,year,dry_spell_frequency,,7
05316_05315_05378_05158_Region_um_Leverkusen,0.8007378578186035,DSf,year,dry_spell_frequency,,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,0.7356796264648438,DSf,year,dry_spell_frequency,,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,0.6268467903137207,DSf,year,dry_spell_frequency,,7
05515_05566_05558_05570_Region_um_Münster,0.4675164222717285,DSf,year,dry_spell_frequency,,7
05711_05754_05758_05766_Region_um_Bielefeld,0.3862481117248535,DSf,year,dry_spell_frequency,,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,0.5358390808105469,DSf,year,dry_spell_frequency,,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,0.45122766494750977,DSf,year,dry_spell_frequency,,7
05914_05954_05913_05978_05962_Region_um_Hagen,0.525759220123291,DSf,year,dry_spell_frequency,,7
05915_05978_05974_05570_05558_Region_um_Hamm,0.3647170066833496,DSf,year,dry_spell_frequency,,7
05916_05513_05562_05911_Region_um_Herne,0.6143088340759277,DSf,year,dry_spell_frequency,,7
06411_06432_06438_Region_um_Darmstadt,0.8799653053283691,DSf,year,dry_spell_frequency,,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,0.8095889091491699,DSf,year,dry_spell_frequency,,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,0.7910633087158203,DSf,year,dry_spell_frequency,,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,0.969566822052002,DSf,year,dry_spell_frequency,,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.8923549652099609,DSf,year,dry_spell_frequency,,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.9298610687255859,DSf,year,dry_spell_frequency,,7
06611_06633_03159_Region_um_Kassel,0.46268272399902344,DSf,year,dry_spell_frequency,,7
07111_07137_07141_07143_Region_um_Koblenz,0.6932582855224609,DSf,year,dry_spell_frequency,,7
07211_07235_Region_um_Trier,1.151200294494629,DSf,year,dry_spell_frequency,,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.794623851776123,DSf,year,dry_spell_frequency,,7
07312_07335_07332_Region_um_Kaiserslautern,0.7339773178100586,DSf,year,dry_spell_frequency,,7
07313_07337_Region_um_Landau_in_der_Pfalz,0.722750186920166,DSf,year,dry_spell_frequency,,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.7945189476013184,DSf,year,dry_spell_frequency,,7
07315_07339_06414_06433_Region_um_Mainz,0.8870139122009277,DSf,year,dry_spell_frequency,,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.6851763725280762,DSf,year,dry_spell_frequency,,7
07317_07340_Region_um_Pirmasens,1.0607738494873047,DSf,year,dry_spell_frequency,,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.8662152290344238,DSf,year,dry_spell_frequency,,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.7959146499633789,DSf,year,dry_spell_frequency,,7
07320_07340_10045_07317_Region_um_Zweibrücken,1.1271047592163086,DSf,year,dry_spell_frequency,,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.8384480476379395,DSf,year,dry_spell_frequency,,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.8542394638061523,DSf,year,dry_spell_frequency,,7
08121_08125_Region_um_Heilbronn,0.960453987121582,DSf,year,dry_spell_frequency,,7
08211_08216_Region_um_Baden-Baden,0.7853965759277344,DSf,year,dry_spell_frequency,,7
08212_08215_07334_Region_um_Karlsruhe,0.8285555839538574,DSf,year,dry_spell_frequency,,7
08221_08226_08222_Region_um_Heidelberg,0.8902506828308105,DSf,year,dry_spell_frequency,,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.9245657920837402,DSf,year,dry_spell_frequency,,7
08231_08236_08235_Region_um_Pforzheim,0.7323637008666992,DSf,year,dry_spell_frequency,,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,1.094315528869629,DSf,year,dry_spell_frequency,,7
08421_08425_09775_Region_um_Ulm,0.8877301216125488,DSf,year,dry_spell_frequency,,7
09161_09176_09185_09186_Region_um_Ingolstadt,0.956357479095459,DSf,year,dry_spell_frequency,,7
09162_09184_09179_09174_Region_um_München,1.0098872184753418,DSf,year,dry_spell_frequency,,7
09163_09187_Region_um_Rosenheim,0.9819555282592773,DSf,year,dry_spell_frequency,,7
09261_09274_Region_um_Landshut,0.9303884506225586,DSf,year,dry_spell_frequency,,7
09262_09275_Region_um_Passau,0.8968682289123535,DSf,year,dry_spell_frequency,,7
09263_09278_Region_um_Straubing,0.8817768096923828,DSf,year,dry_spell_frequency,,7
09361_09371_Region_um_Amberg,0.9063892364501953,DSf,year,dry_spell_frequency,,7
09362_09375_Region_um_Regensburg,0.7362923622131348,DSf,year,dry_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.7631258964538574,DSf,year,dry_spell_frequency,,7
09461_09471_Region_um_Bamberg,0.7589068412780762,DSf,year,dry_spell_frequency,,7
09462_09472_Region_um_Bayreuth,0.7416424751281738,DSf,year,dry_spell_frequency,,7
09463_09473_Region_um_Coburg,0.719933032989502,DSf,year,dry_spell_frequency,,7
09464_09475_Region_um_Hof,0.5285642147064209,DSf,year,dry_spell_frequency,,7
09561_09571_Region_um_Ansbach,0.6460003852844238,DSf,year,dry_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,0.8142156600952148,DSf,year,dry_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,0.6985840797424316,DSf,year,dry_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.732506275177002,DSf,year,dry_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,0.7697997093200684,DSf,year,dry_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.7166104316711426,DSf,year,dry_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,0.921992301940918,DSf,year,dry_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,0.6743154525756836,DSf,year,dry_spell_frequency,,7
09663_09679_Region_um_Würzburg,0.7297101020812988,DSf,year,dry_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,0.9554204940795898,DSf,year,dry_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,1.0821444988250732,DSf,year,dry_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),1.34791898727417,DSf,year,dry_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,1.133730411529541,DSf,year,dry_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.1582069396972656,DSf,year,dry_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.9415097236633301,DSf,year,dry_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.09073400497436523,DSf,year,dry_spell_frequency,,7
12052_12071_Region_um_Cottbus,-0.10266256332397461,DSf,year,dry_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.14644527435302734,DSf,year,dry_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.09760189056396484,DSf,year,dry_spell_frequency,,7
13003_13072_Region_um_Rostock,0.17229938507080078,DSf,year,dry_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,0.22142934799194336,DSf,year,dry_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,0.21808433532714844,DSf,year,dry_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,0.049611568450927734,DSf,year,dry_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,0.08465290069580078,DSf,year,dry_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.017459869384765625,DSf,year,dry_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),0.23507213592529297,DSf,year,dry_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,0.20170354843139648,DSf,year,dry_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.42612218856811523,DSf,year,dry_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,0.018926620483398438,DSf,year,dry_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,0.18759822845458984,DSf,year,dry_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,0.5899720191955566,DSf,year,dry_spell_frequency,,7
16055_16071_Region_um_Weimar,0.25832653045654297,DSf,year,dry_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,0.6106810569763184,DSf,year,dry_spell_frequency,,7
