region,DSf_year_2C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
13071_Mecklenburgische Seenplatte,-1.9211463928222656,DSf,year,dry_spell_frequency,,7
13073_Vorpommern-Rügen,-2.031031608581543,DSf,year,dry_spell_frequency,,7
13074_Nordwestmecklenburg,-1.887669563293457,DSf,year,dry_spell_frequency,,7
13075_Vorpommern-Greifswald,-2.269131660461426,DSf,year,dry_spell_frequency,,7
14511_Chemnitz,-2.3460445404052734,DSf,year,dry_spell_frequency,,7
14522_Mittelsachsen,-2.156561851501465,DSf,year,dry_spell_frequency,,7
14523_Vogtlandkreis,-1.920863151550293,DSf,year,dry_spell_frequency,,7
14521_Erzgebirgskreis,-2.0237598419189453,DSf,year,dry_spell_frequency,,7
14524_Zwickau,-2.379018783569336,DSf,year,dry_spell_frequency,,7
14612_Dresden,-2.1684646606445312,DSf,year,dry_spell_frequency,,7
14626_Görlitz,-2.453749656677246,DSf,year,dry_spell_frequency,,7
14625_Bautzen,-2.3814268112182617,DSf,year,dry_spell_frequency,,7
14627_Meißen,-1.8377752304077148,DSf,year,dry_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,-2.0240402221679688,DSf,year,dry_spell_frequency,,7
14713_Leipzig,-2.1275339126586914,DSf,year,dry_spell_frequency,,7
14729_Leipzig,-2.1627092361450195,DSf,year,dry_spell_frequency,,7
14730_Nordsachsen,-1.8594303131103516,DSf,year,dry_spell_frequency,,7
15001_Dessau-Roßlau,-2.3233232498168945,DSf,year,dry_spell_frequency,,7
15082_Anhalt-Bitterfeld,-2.2667760848999023,DSf,year,dry_spell_frequency,,7
15091_Wittenberg,-2.1397275924682617,DSf,year,dry_spell_frequency,,7
15002_Halle (Saale),-2.472352981567383,DSf,year,dry_spell_frequency,,7
15084_Burgenlandkreis,-2.0174484252929688,DSf,year,dry_spell_frequency,,7
15088_Saalekreis,-2.2564163208007812,DSf,year,dry_spell_frequency,,7
15087_Mansfeld-Südharz,-2.1388845443725586,DSf,year,dry_spell_frequency,,7
15003_Magdeburg,-2.394843101501465,DSf,year,dry_spell_frequency,,7
15085_Harz,-1.9612035751342773,DSf,year,dry_spell_frequency,,7
15086_Jerichower Land,-1.8140430450439453,DSf,year,dry_spell_frequency,,7
15083_Börde,-1.8588085174560547,DSf,year,dry_spell_frequency,,7
15090_Stendal,-1.6837177276611328,DSf,year,dry_spell_frequency,,7
15089_Salzlandkreis,-1.9171438217163086,DSf,year,dry_spell_frequency,,7
15081_Altmarkkreis Salzwedel,-1.7667474746704102,DSf,year,dry_spell_frequency,,7
16051_Erfurt,-1.934880256652832,DSf,year,dry_spell_frequency,,7
16052_Gera,-2.338228225708008,DSf,year,dry_spell_frequency,,7
16053_Jena,-2.4211854934692383,DSf,year,dry_spell_frequency,,7
16054_Suhl,-1.3668575286865234,DSf,year,dry_spell_frequency,,7
16055_Weimar,-1.962484359741211,DSf,year,dry_spell_frequency,,7
16056_Eisenach,-2.138580322265625,DSf,year,dry_spell_frequency,,7
16061_Eichsfeld,-1.5199260711669922,DSf,year,dry_spell_frequency,,7
16062_Nordhausen,-2.185114860534668,DSf,year,dry_spell_frequency,,7
16063_Wartburgkreis,-1.7730474472045898,DSf,year,dry_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,-1.8416213989257812,DSf,year,dry_spell_frequency,,7
16065_Kyffhäuserkreis,-2.1016902923583984,DSf,year,dry_spell_frequency,,7
16066_Schmalkalden-Meiningen,-1.3792104721069336,DSf,year,dry_spell_frequency,,7
16067_Gotha,-1.7212810516357422,DSf,year,dry_spell_frequency,,7
16068_Sömmerda,-2.0793399810791016,DSf,year,dry_spell_frequency,,7
16069_Hildburghausen,-1.4371004104614258,DSf,year,dry_spell_frequency,,7
16070_Ilm-Kreis,-1.7785577774047852,DSf,year,dry_spell_frequency,,7
16071_Weimarer Land,-1.9328956604003906,DSf,year,dry_spell_frequency,,7
16072_Sonneberg,-1.4310235977172852,DSf,year,dry_spell_frequency,,7
16073_Saalfeld-Rudolstadt,-1.8537254333496094,DSf,year,dry_spell_frequency,,7
16074_Saale-Holzland-Kreis,-2.2785730361938477,DSf,year,dry_spell_frequency,,7
16075_Saale-Orla-Kreis,-2.502444267272949,DSf,year,dry_spell_frequency,,7
16076_Greiz,-2.4532270431518555,DSf,year,dry_spell_frequency,,7
16077_Altenburger Land,-2.2241334915161133,DSf,year,dry_spell_frequency,,7
01001_01059_Region_um_Flensburg,-1.3854389190673828,DSf,year,dry_spell_frequency,,7
01002_01057_01058_Region_um_Kiel,-1.3972864151000977,DSf,year,dry_spell_frequency,,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-1.5549688339233398,DSf,year,dry_spell_frequency,,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-1.3487424850463867,DSf,year,dry_spell_frequency,,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-1.5006294250488281,DSf,year,dry_spell_frequency,,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-1.4988598823547363,DSf,year,dry_spell_frequency,,7
03103_03154_03151_Region_um_Wolfsburg,-1.462031364440918,DSf,year,dry_spell_frequency,,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-1.3371057510375977,DSf,year,dry_spell_frequency,,7
03402_03452_03457_Region_um_Emden,-1.5213537216186523,DSf,year,dry_spell_frequency,,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-1.5492143630981445,DSf,year,dry_spell_frequency,,7
03404_03459_05566_Region_um_Osnabrück,-1.2607479095458984,DSf,year,dry_spell_frequency,,7
03405_03455_Region_um_Wilhelmshaven,-1.5395474433898926,DSf,year,dry_spell_frequency,,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-1.370253086090088,DSf,year,dry_spell_frequency,,7
04012_03352_03461_Region_um_Bremerhaven,-1.4500036239624023,DSf,year,dry_spell_frequency,,7
05111_05162_05158_05112_Region_um_Düsseldorf,-1.129178524017334,DSf,year,dry_spell_frequency,,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-1.051802635192871,DSf,year,dry_spell_frequency,,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-1.2953052520751953,DSf,year,dry_spell_frequency,,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-1.0996150970458984,DSf,year,dry_spell_frequency,,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-1.2563257217407227,DSf,year,dry_spell_frequency,,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-1.189620018005371,DSf,year,dry_spell_frequency,,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-1.0933952331542969,DSf,year,dry_spell_frequency,,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-1.3006348609924316,DSf,year,dry_spell_frequency,,7
05122_05158_05124_05378_05120_Region_um_Solingen,-1.2957329750061035,DSf,year,dry_spell_frequency,,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-1.2923564910888672,DSf,year,dry_spell_frequency,,7
05314_05382_Region_um_Bonn,-1.2832293510437012,DSf,year,dry_spell_frequency,,7
05316_05315_05378_05158_Region_um_Leverkusen,-1.3691563606262207,DSf,year,dry_spell_frequency,,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-1.1890106201171875,DSf,year,dry_spell_frequency,,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-1.40771484375,DSf,year,dry_spell_frequency,,7
05515_05566_05558_05570_Region_um_Münster,-1.3469791412353516,DSf,year,dry_spell_frequency,,7
05711_05754_05758_05766_Region_um_Bielefeld,-1.4111790657043457,DSf,year,dry_spell_frequency,,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-1.3896121978759766,DSf,year,dry_spell_frequency,,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-1.3929481506347656,DSf,year,dry_spell_frequency,,7
05914_05954_05913_05978_05962_Region_um_Hagen,-1.3583545684814453,DSf,year,dry_spell_frequency,,7
05915_05978_05974_05570_05558_Region_um_Hamm,-1.369880199432373,DSf,year,dry_spell_frequency,,7
05916_05513_05562_05911_Region_um_Herne,-1.4019222259521484,DSf,year,dry_spell_frequency,,7
06411_06432_06438_Region_um_Darmstadt,-1.5531768798828125,DSf,year,dry_spell_frequency,,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-1.3688535690307617,DSf,year,dry_spell_frequency,,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-1.4072227478027344,DSf,year,dry_spell_frequency,,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-1.2697572708129883,DSf,year,dry_spell_frequency,,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-1.3032703399658203,DSf,year,dry_spell_frequency,,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-1.4005308151245117,DSf,year,dry_spell_frequency,,7
06611_06633_03159_Region_um_Kassel,-1.5382881164550781,DSf,year,dry_spell_frequency,,7
07111_07137_07141_07143_Region_um_Koblenz,-1.2688627243041992,DSf,year,dry_spell_frequency,,7
07211_07235_Region_um_Trier,-1.127634048461914,DSf,year,dry_spell_frequency,,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-1.492431640625,DSf,year,dry_spell_frequency,,7
07312_07335_07332_Region_um_Kaiserslautern,-1.3923225402832031,DSf,year,dry_spell_frequency,,7
07313_07337_Region_um_Landau_in_der_Pfalz,-1.6509456634521484,DSf,year,dry_spell_frequency,,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-1.4860572814941406,DSf,year,dry_spell_frequency,,7
07315_07339_06414_06433_Region_um_Mainz,-1.4771242141723633,DSf,year,dry_spell_frequency,,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-1.5965023040771484,DSf,year,dry_spell_frequency,,7
07317_07340_Region_um_Pirmasens,-1.5225296020507812,DSf,year,dry_spell_frequency,,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-1.226639747619629,DSf,year,dry_spell_frequency,,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-1.2771282196044922,DSf,year,dry_spell_frequency,,7
07320_07340_10045_07317_Region_um_Zweibrücken,-1.4057235717773438,DSf,year,dry_spell_frequency,,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-1.327458381652832,DSf,year,dry_spell_frequency,,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-1.6080074310302734,DSf,year,dry_spell_frequency,,7
08121_08125_Region_um_Heilbronn,-1.4716501235961914,DSf,year,dry_spell_frequency,,7
08211_08216_Region_um_Baden-Baden,-1.34259033203125,DSf,year,dry_spell_frequency,,7
08212_08215_07334_Region_um_Karlsruhe,-1.4162921905517578,DSf,year,dry_spell_frequency,,7
08221_08226_08222_Region_um_Heidelberg,-1.1523771286010742,DSf,year,dry_spell_frequency,,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-1.1460933685302734,DSf,year,dry_spell_frequency,,7
08231_08236_08235_Region_um_Pforzheim,-1.6721153259277344,DSf,year,dry_spell_frequency,,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-1.3340187072753906,DSf,year,dry_spell_frequency,,7
08421_08425_09775_Region_um_Ulm,-1.6207599639892578,DSf,year,dry_spell_frequency,,7
09161_09176_09185_09186_Region_um_Ingolstadt,-1.785329818725586,DSf,year,dry_spell_frequency,,7
09162_09184_09179_09174_Region_um_München,-1.5990524291992188,DSf,year,dry_spell_frequency,,7
09163_09187_Region_um_Rosenheim,-2.078348159790039,DSf,year,dry_spell_frequency,,7
09261_09274_Region_um_Landshut,-1.6328935623168945,DSf,year,dry_spell_frequency,,7
09262_09275_Region_um_Passau,-1.8917531967163086,DSf,year,dry_spell_frequency,,7
09263_09278_Region_um_Straubing,-2.337799549102783,DSf,year,dry_spell_frequency,,7
09361_09371_Region_um_Amberg,-1.7955265045166016,DSf,year,dry_spell_frequency,,7
09362_09375_Region_um_Regensburg,-2.328298568725586,DSf,year,dry_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-1.5189452171325684,DSf,year,dry_spell_frequency,,7
09461_09471_Region_um_Bamberg,-1.809159278869629,DSf,year,dry_spell_frequency,,7
09462_09472_Region_um_Bayreuth,-1.395195484161377,DSf,year,dry_spell_frequency,,7
09463_09473_Region_um_Coburg,-1.5953373908996582,DSf,year,dry_spell_frequency,,7
09464_09475_Region_um_Hof,-1.7685489654541016,DSf,year,dry_spell_frequency,,7
09561_09571_Region_um_Ansbach,-1.7951555252075195,DSf,year,dry_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,-1.849675178527832,DSf,year,dry_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,-1.8036737442016602,DSf,year,dry_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-1.8805484771728516,DSf,year,dry_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,-2.00412654876709,DSf,year,dry_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-1.7632970809936523,DSf,year,dry_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,-1.3112688064575195,DSf,year,dry_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,-1.5121898651123047,DSf,year,dry_spell_frequency,,7
09663_09679_Region_um_Würzburg,-1.4884719848632812,DSf,year,dry_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,-1.534663200378418,DSf,year,dry_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,-1.934636116027832,DSf,year,dry_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),-2.0641188621520996,DSf,year,dry_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,-1.653982162475586,DSf,year,dry_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-1.747368335723877,DSf,year,dry_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-1.1266765594482422,DSf,year,dry_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-1.807957649230957,DSf,year,dry_spell_frequency,,7
12052_12071_Region_um_Cottbus,-2.498887062072754,DSf,year,dry_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-2.195218086242676,DSf,year,dry_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-1.8041067123413086,DSf,year,dry_spell_frequency,,7
13003_13072_Region_um_Rostock,-1.8396892547607422,DSf,year,dry_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,-1.8989543914794922,DSf,year,dry_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,-2.060708999633789,DSf,year,dry_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,-2.1125612258911133,DSf,year,dry_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,-1.9953279495239258,DSf,year,dry_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,-2.202803611755371,DSf,year,dry_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),-2.2460269927978516,DSf,year,dry_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,-1.851212501525879,DSf,year,dry_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-1.6980247497558594,DSf,year,dry_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,-2.033993721008301,DSf,year,dry_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,-2.1084442138671875,DSf,year,dry_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,-1.3314752578735352,DSf,year,dry_spell_frequency,,7
16055_16071_Region_um_Weimar,-1.9349899291992188,DSf,year,dry_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,-1.7788095474243164,DSf,year,dry_spell_frequency,,7
