region,DSf_year_4C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
13071_Mecklenburgische Seenplatte,-2.079615592956543,DSf,year,dry_spell_frequency,,7
13073_Vorpommern-Rügen,-2.1078014373779297,DSf,year,dry_spell_frequency,,7
13074_Nordwestmecklenburg,-1.9216032028198242,DSf,year,dry_spell_frequency,,7
13075_Vorpommern-Greifswald,-2.6504993438720703,DSf,year,dry_spell_frequency,,7
14511_Chemnitz,-1.6015510559082031,DSf,year,dry_spell_frequency,,7
14522_Mittelsachsen,-1.8621034622192383,DSf,year,dry_spell_frequency,,7
14523_Vogtlandkreis,-1.3760976791381836,DSf,year,dry_spell_frequency,,7
14521_Erzgebirgskreis,-1.5596518516540527,DSf,year,dry_spell_frequency,,7
14524_Zwickau,-1.9460954666137695,DSf,year,dry_spell_frequency,,7
14612_Dresden,-1.879378318786621,DSf,year,dry_spell_frequency,,7
14626_Görlitz,-2.247776985168457,DSf,year,dry_spell_frequency,,7
14625_Bautzen,-2.1406126022338867,DSf,year,dry_spell_frequency,,7
14627_Meißen,-2.048908233642578,DSf,year,dry_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,-1.6005277633666992,DSf,year,dry_spell_frequency,,7
14713_Leipzig,-2.4408140182495117,DSf,year,dry_spell_frequency,,7
14729_Leipzig,-2.1585006713867188,DSf,year,dry_spell_frequency,,7
14730_Nordsachsen,-1.944192886352539,DSf,year,dry_spell_frequency,,7
15001_Dessau-Roßlau,-2.4113988876342773,DSf,year,dry_spell_frequency,,7
15082_Anhalt-Bitterfeld,-2.694812774658203,DSf,year,dry_spell_frequency,,7
15091_Wittenberg,-2.266387939453125,DSf,year,dry_spell_frequency,,7
15002_Halle (Saale),-3.331928253173828,DSf,year,dry_spell_frequency,,7
15084_Burgenlandkreis,-2.0418920516967773,DSf,year,dry_spell_frequency,,7
15088_Saalekreis,-2.3817100524902344,DSf,year,dry_spell_frequency,,7
15087_Mansfeld-Südharz,-2.0569257736206055,DSf,year,dry_spell_frequency,,7
15003_Magdeburg,-2.6094436645507812,DSf,year,dry_spell_frequency,,7
15085_Harz,-1.8900699615478516,DSf,year,dry_spell_frequency,,7
15086_Jerichower Land,-2.8097305297851562,DSf,year,dry_spell_frequency,,7
15083_Börde,-2.5083398818969727,DSf,year,dry_spell_frequency,,7
15090_Stendal,-2.281989097595215,DSf,year,dry_spell_frequency,,7
15089_Salzlandkreis,-2.9356584548950195,DSf,year,dry_spell_frequency,,7
15081_Altmarkkreis Salzwedel,-1.9726285934448242,DSf,year,dry_spell_frequency,,7
16051_Erfurt,-2.085848808288574,DSf,year,dry_spell_frequency,,7
16052_Gera,-1.8260173797607422,DSf,year,dry_spell_frequency,,7
16053_Jena,-2.274991035461426,DSf,year,dry_spell_frequency,,7
16054_Suhl,-1.8198456764221191,DSf,year,dry_spell_frequency,,7
16055_Weimar,-2.275324821472168,DSf,year,dry_spell_frequency,,7
16056_Eisenach,-1.602367877960205,DSf,year,dry_spell_frequency,,7
16061_Eichsfeld,-2.00875186920166,DSf,year,dry_spell_frequency,,7
16062_Nordhausen,-2.2965240478515625,DSf,year,dry_spell_frequency,,7
16063_Wartburgkreis,-1.5784063339233398,DSf,year,dry_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,-1.8087921142578125,DSf,year,dry_spell_frequency,,7
16065_Kyffhäuserkreis,-2.1157941818237305,DSf,year,dry_spell_frequency,,7
16066_Schmalkalden-Meiningen,-1.7628717422485352,DSf,year,dry_spell_frequency,,7
16067_Gotha,-1.7550196647644043,DSf,year,dry_spell_frequency,,7
16068_Sömmerda,-2.3771400451660156,DSf,year,dry_spell_frequency,,7
16069_Hildburghausen,-1.7387514114379883,DSf,year,dry_spell_frequency,,7
16070_Ilm-Kreis,-1.9828486442565918,DSf,year,dry_spell_frequency,,7
16071_Weimarer Land,-2.2928647994995117,DSf,year,dry_spell_frequency,,7
16072_Sonneberg,-1.8795604705810547,DSf,year,dry_spell_frequency,,7
16073_Saalfeld-Rudolstadt,-1.8007144927978516,DSf,year,dry_spell_frequency,,7
16074_Saale-Holzland-Kreis,-1.9991741180419922,DSf,year,dry_spell_frequency,,7
16075_Saale-Orla-Kreis,-1.6501145362854004,DSf,year,dry_spell_frequency,,7
16076_Greiz,-1.5794992446899414,DSf,year,dry_spell_frequency,,7
16077_Altenburger Land,-2.0367355346679688,DSf,year,dry_spell_frequency,,7
01001_01059_Region_um_Flensburg,-1.4805164337158203,DSf,year,dry_spell_frequency,,7
01002_01057_01058_Region_um_Kiel,-1.3501739501953125,DSf,year,dry_spell_frequency,,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-1.6034584045410156,DSf,year,dry_spell_frequency,,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-1.3966388702392578,DSf,year,dry_spell_frequency,,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-2.248263359069824,DSf,year,dry_spell_frequency,,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-2.166201591491699,DSf,year,dry_spell_frequency,,7
03103_03154_03151_Region_um_Wolfsburg,-2.0836572647094727,DSf,year,dry_spell_frequency,,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-2.1308698654174805,DSf,year,dry_spell_frequency,,7
03402_03452_03457_Region_um_Emden,-1.2741403579711914,DSf,year,dry_spell_frequency,,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-1.963210105895996,DSf,year,dry_spell_frequency,,7
03404_03459_05566_Region_um_Osnabrück,-1.8936748504638672,DSf,year,dry_spell_frequency,,7
03405_03455_Region_um_Wilhelmshaven,-1.4826116561889648,DSf,year,dry_spell_frequency,,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-1.8692264556884766,DSf,year,dry_spell_frequency,,7
04012_03352_03461_Region_um_Bremerhaven,-1.515829086303711,DSf,year,dry_spell_frequency,,7
05111_05162_05158_05112_Region_um_Düsseldorf,-1.5523443222045898,DSf,year,dry_spell_frequency,,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-1.3989028930664062,DSf,year,dry_spell_frequency,,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-1.2749261856079102,DSf,year,dry_spell_frequency,,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-1.488734245300293,DSf,year,dry_spell_frequency,,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-1.473912239074707,DSf,year,dry_spell_frequency,,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-1.3429079055786133,DSf,year,dry_spell_frequency,,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-1.4150381088256836,DSf,year,dry_spell_frequency,,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-1.3225579261779785,DSf,year,dry_spell_frequency,,7
05122_05158_05124_05378_05120_Region_um_Solingen,-1.53627347946167,DSf,year,dry_spell_frequency,,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-1.3537731170654297,DSf,year,dry_spell_frequency,,7
05314_05382_Region_um_Bonn,-1.8648858070373535,DSf,year,dry_spell_frequency,,7
05316_05315_05378_05158_Region_um_Leverkusen,-1.6643457412719727,DSf,year,dry_spell_frequency,,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-1.3133440017700195,DSf,year,dry_spell_frequency,,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-1.2180018424987793,DSf,year,dry_spell_frequency,,7
05515_05566_05558_05570_Region_um_Münster,-1.6871614456176758,DSf,year,dry_spell_frequency,,7
05711_05754_05758_05766_Region_um_Bielefeld,-1.9993610382080078,DSf,year,dry_spell_frequency,,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-1.2761378288269043,DSf,year,dry_spell_frequency,,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-1.3808403015136719,DSf,year,dry_spell_frequency,,7
05914_05954_05913_05978_05962_Region_um_Hagen,-1.4410395622253418,DSf,year,dry_spell_frequency,,7
05915_05978_05974_05570_05558_Region_um_Hamm,-1.6235790252685547,DSf,year,dry_spell_frequency,,7
05916_05513_05562_05911_Region_um_Herne,-1.2556672096252441,DSf,year,dry_spell_frequency,,7
06411_06432_06438_Region_um_Darmstadt,-2.63558292388916,DSf,year,dry_spell_frequency,,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-2.517453193664551,DSf,year,dry_spell_frequency,,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-2.4050846099853516,DSf,year,dry_spell_frequency,,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-2.875735282897949,DSf,year,dry_spell_frequency,,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-2.94631290435791,DSf,year,dry_spell_frequency,,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-2.4353551864624023,DSf,year,dry_spell_frequency,,7
06611_06633_03159_Region_um_Kassel,-1.9521989822387695,DSf,year,dry_spell_frequency,,7
07111_07137_07141_07143_Region_um_Koblenz,-2.682826042175293,DSf,year,dry_spell_frequency,,7
07211_07235_Region_um_Trier,-2.226853370666504,DSf,year,dry_spell_frequency,,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-2.63010311126709,DSf,year,dry_spell_frequency,,7
07312_07335_07332_Region_um_Kaiserslautern,-2.340113639831543,DSf,year,dry_spell_frequency,,7
07313_07337_Region_um_Landau_in_der_Pfalz,-2.56063175201416,DSf,year,dry_spell_frequency,,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-2.641145706176758,DSf,year,dry_spell_frequency,,7
07315_07339_06414_06433_Region_um_Mainz,-2.740215301513672,DSf,year,dry_spell_frequency,,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-2.508236885070801,DSf,year,dry_spell_frequency,,7
07317_07340_Region_um_Pirmasens,-1.9723901748657227,DSf,year,dry_spell_frequency,,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-2.029844284057617,DSf,year,dry_spell_frequency,,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-2.508572578430176,DSf,year,dry_spell_frequency,,7
07320_07340_10045_07317_Region_um_Zweibrücken,-1.9949703216552734,DSf,year,dry_spell_frequency,,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-2.225341796875,DSf,year,dry_spell_frequency,,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-1.741133689880371,DSf,year,dry_spell_frequency,,7
08121_08125_Region_um_Heilbronn,-1.5755910873413086,DSf,year,dry_spell_frequency,,7
08211_08216_Region_um_Baden-Baden,-1.0922651290893555,DSf,year,dry_spell_frequency,,7
08212_08215_07334_Region_um_Karlsruhe,-1.7953205108642578,DSf,year,dry_spell_frequency,,7
08221_08226_08222_Region_um_Heidelberg,-2.2779531478881836,DSf,year,dry_spell_frequency,,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-2.422024726867676,DSf,year,dry_spell_frequency,,7
08231_08236_08235_Region_um_Pforzheim,-1.2796545028686523,DSf,year,dry_spell_frequency,,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-0.8164911270141602,DSf,year,dry_spell_frequency,,7
08421_08425_09775_Region_um_Ulm,-1.0205278396606445,DSf,year,dry_spell_frequency,,7
09161_09176_09185_09186_Region_um_Ingolstadt,-1.8725824356079102,DSf,year,dry_spell_frequency,,7
09162_09184_09179_09174_Region_um_München,-0.7293825149536133,DSf,year,dry_spell_frequency,,7
09163_09187_Region_um_Rosenheim,-0.5911340713500977,DSf,year,dry_spell_frequency,,7
09261_09274_Region_um_Landshut,-1.195115089416504,DSf,year,dry_spell_frequency,,7
09262_09275_Region_um_Passau,-1.3528470993041992,DSf,year,dry_spell_frequency,,7
09263_09278_Region_um_Straubing,-1.598245620727539,DSf,year,dry_spell_frequency,,7
09361_09371_Region_um_Amberg,-1.3796706199645996,DSf,year,dry_spell_frequency,,7
09362_09375_Region_um_Regensburg,-1.619267463684082,DSf,year,dry_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-1.5605559349060059,DSf,year,dry_spell_frequency,,7
09461_09471_Region_um_Bamberg,-2.068218231201172,DSf,year,dry_spell_frequency,,7
09462_09472_Region_um_Bayreuth,-1.5798826217651367,DSf,year,dry_spell_frequency,,7
09463_09473_Region_um_Coburg,-1.6598186492919922,DSf,year,dry_spell_frequency,,7
09464_09475_Region_um_Hof,-1.4895644187927246,DSf,year,dry_spell_frequency,,7
09561_09571_Region_um_Ansbach,-1.8266181945800781,DSf,year,dry_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,-1.9885540008544922,DSf,year,dry_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,-2.0253477096557617,DSf,year,dry_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-1.7938623428344727,DSf,year,dry_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,-1.788991928100586,DSf,year,dry_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-1.8920278549194336,DSf,year,dry_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,-2.1572351455688477,DSf,year,dry_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,-2.1353273391723633,DSf,year,dry_spell_frequency,,7
09663_09679_Region_um_Würzburg,-1.8902530670166016,DSf,year,dry_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,-1.4381475448608398,DSf,year,dry_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,-0.7809524536132812,DSf,year,dry_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),-1.025496006011963,DSf,year,dry_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,-0.6774716377258301,DSf,year,dry_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.7266397476196289,DSf,year,dry_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-2.488309860229492,DSf,year,dry_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-2.1119155883789062,DSf,year,dry_spell_frequency,,7
12052_12071_Region_um_Cottbus,-2.398341178894043,DSf,year,dry_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-2.3859729766845703,DSf,year,dry_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-2.0596542358398438,DSf,year,dry_spell_frequency,,7
13003_13072_Region_um_Rostock,-2.022885322570801,DSf,year,dry_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,-1.6185312271118164,DSf,year,dry_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,-1.7377963066101074,DSf,year,dry_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,-1.9012022018432617,DSf,year,dry_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,-2.068727493286133,DSf,year,dry_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,-2.2468318939208984,DSf,year,dry_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),-2.46657657623291,DSf,year,dry_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,-2.7052574157714844,DSf,year,dry_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-1.891831398010254,DSf,year,dry_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,-1.8818159103393555,DSf,year,dry_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,-2.1595354080200195,DSf,year,dry_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,-1.6761412620544434,DSf,year,dry_spell_frequency,,7
16055_16071_Region_um_Weimar,-2.2910614013671875,DSf,year,dry_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,-1.5252685546875,DSf,year,dry_spell_frequency,,7
