region,DSf_year_2C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
14524_Zwickau,1.3716506958007812,DSf,year,dry_spell_frequency,,7
14612_Dresden,1.477132797241211,DSf,year,dry_spell_frequency,,7
14626_Görlitz,1.1361570358276367,DSf,year,dry_spell_frequency,,7
14625_Bautzen,1.3139619827270508,DSf,year,dry_spell_frequency,,7
14627_Meißen,1.758230209350586,DSf,year,dry_spell_frequency,,7
14628_Sächsische Schweiz-Osterzgebirge,1.491560935974121,DSf,year,dry_spell_frequency,,7
14713_Leipzig,0.942622184753418,DSf,year,dry_spell_frequency,,7
14729_Leipzig,1.0520915985107422,DSf,year,dry_spell_frequency,,7
14730_Nordsachsen,1.3458595275878906,DSf,year,dry_spell_frequency,,7
15001_Dessau-Roßlau,1.354945182800293,DSf,year,dry_spell_frequency,,7
15082_Anhalt-Bitterfeld,1.032282829284668,DSf,year,dry_spell_frequency,,7
15091_Wittenberg,1.4263324737548828,DSf,year,dry_spell_frequency,,7
15002_Halle (Saale),0.5401706695556641,DSf,year,dry_spell_frequency,,7
15084_Burgenlandkreis,0.7564258575439453,DSf,year,dry_spell_frequency,,7
15088_Saalekreis,0.6519622802734375,DSf,year,dry_spell_frequency,,7
15087_Mansfeld-Südharz,0.6997613906860352,DSf,year,dry_spell_frequency,,7
15003_Magdeburg,0.47037696838378906,DSf,year,dry_spell_frequency,,7
15085_Harz,1.1395673751831055,DSf,year,dry_spell_frequency,,7
15086_Jerichower Land,1.0199661254882812,DSf,year,dry_spell_frequency,,7
15083_Börde,0.8203630447387695,DSf,year,dry_spell_frequency,,7
15090_Stendal,1.482008934020996,DSf,year,dry_spell_frequency,,7
15089_Salzlandkreis,0.5807294845581055,DSf,year,dry_spell_frequency,,7
15081_Altmarkkreis Salzwedel,1.45989990234375,DSf,year,dry_spell_frequency,,7
16051_Erfurt,0.6408271789550781,DSf,year,dry_spell_frequency,,7
16052_Gera,1.2846899032592773,DSf,year,dry_spell_frequency,,7
16053_Jena,0.5379409790039062,DSf,year,dry_spell_frequency,,7
16054_Suhl,1.5440678596496582,DSf,year,dry_spell_frequency,,7
16055_Weimar,0.7897491455078125,DSf,year,dry_spell_frequency,,7
16056_Eisenach,1.5171356201171875,DSf,year,dry_spell_frequency,,7
16061_Eichsfeld,1.1754531860351562,DSf,year,dry_spell_frequency,,7
16062_Nordhausen,0.9811105728149414,DSf,year,dry_spell_frequency,,7
16063_Wartburgkreis,1.1734237670898438,DSf,year,dry_spell_frequency,,7
16064_Unstrut-Hainich-Kreis,0.8899297714233398,DSf,year,dry_spell_frequency,,7
16065_Kyffhäuserkreis,0.8552560806274414,DSf,year,dry_spell_frequency,,7
16066_Schmalkalden-Meiningen,1.0771961212158203,DSf,year,dry_spell_frequency,,7
16067_Gotha,0.939936637878418,DSf,year,dry_spell_frequency,,7
16068_Sömmerda,0.42447757720947266,DSf,year,dry_spell_frequency,,7
16069_Hildburghausen,1.347947120666504,DSf,year,dry_spell_frequency,,7
16070_Ilm-Kreis,1.2480831146240234,DSf,year,dry_spell_frequency,,7
16071_Weimarer Land,0.7528114318847656,DSf,year,dry_spell_frequency,,7
16072_Sonneberg,1.4109344482421875,DSf,year,dry_spell_frequency,,7
16073_Saalfeld-Rudolstadt,1.241349220275879,DSf,year,dry_spell_frequency,,7
16074_Saale-Holzland-Kreis,0.6579380035400391,DSf,year,dry_spell_frequency,,7
16075_Saale-Orla-Kreis,1.062901496887207,DSf,year,dry_spell_frequency,,7
16076_Greiz,1.0891342163085938,DSf,year,dry_spell_frequency,,7
16077_Altenburger Land,1.307032585144043,DSf,year,dry_spell_frequency,,7
01001_01059_Region_um_Flensburg,1.6474971771240234,DSf,year,dry_spell_frequency,,7
01002_01057_01058_Region_um_Kiel,1.4330377578735352,DSf,year,dry_spell_frequency,,7
01003_13074_01055_01053_01062_Region_um_Lübeck,1.4082460403442383,DSf,year,dry_spell_frequency,,7
01004_01058_01060_01057_01002_Region_um_Neumünster,1.4155750274658203,DSf,year,dry_spell_frequency,,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,1.27130126953125,DSf,year,dry_spell_frequency,,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,1.1434259414672852,DSf,year,dry_spell_frequency,,7
03103_03154_03151_Region_um_Wolfsburg,1.32464599609375,DSf,year,dry_spell_frequency,,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,1.5519380569458008,DSf,year,dry_spell_frequency,,7
03402_03452_03457_Region_um_Emden,1.632761001586914,DSf,year,dry_spell_frequency,,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),1.5719375610351562,DSf,year,dry_spell_frequency,,7
03404_03459_05566_Region_um_Osnabrück,1.6116456985473633,DSf,year,dry_spell_frequency,,7
03405_03455_Region_um_Wilhelmshaven,1.445277214050293,DSf,year,dry_spell_frequency,,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,1.286447525024414,DSf,year,dry_spell_frequency,,7
04012_03352_03461_Region_um_Bremerhaven,1.3060646057128906,DSf,year,dry_spell_frequency,,7
05111_05162_05158_05112_Region_um_Düsseldorf,1.440037727355957,DSf,year,dry_spell_frequency,,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,1.4832916259765625,DSf,year,dry_spell_frequency,,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,1.5309619903564453,DSf,year,dry_spell_frequency,,7
05114_05112_05162_05166_05170_Region_um_Krefeld,1.3301706314086914,DSf,year,dry_spell_frequency,,7
05116_05370_05166_05162_Region_um_Mönchengladbach,1.345174789428711,DSf,year,dry_spell_frequency,,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,1.6982879638671875,DSf,year,dry_spell_frequency,,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,1.6816492080688477,DSf,year,dry_spell_frequency,,7
05120_05124_05122_05378_05374_Region_um_Remscheid,1.8078069686889648,DSf,year,dry_spell_frequency,,7
05122_05158_05124_05378_05120_Region_um_Solingen,1.6010828018188477,DSf,year,dry_spell_frequency,,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,1.7369756698608398,DSf,year,dry_spell_frequency,,7
05314_05382_Region_um_Bonn,1.4329395294189453,DSf,year,dry_spell_frequency,,7
05316_05315_05378_05158_Region_um_Leverkusen,1.5577144622802734,DSf,year,dry_spell_frequency,,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,1.6668777465820312,DSf,year,dry_spell_frequency,,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,1.5740880966186523,DSf,year,dry_spell_frequency,,7
05515_05566_05558_05570_Region_um_Münster,1.7648859024047852,DSf,year,dry_spell_frequency,,7
05711_05754_05758_05766_Region_um_Bielefeld,1.8338499069213867,DSf,year,dry_spell_frequency,,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,1.5045146942138672,DSf,year,dry_spell_frequency,,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,1.4629135131835938,DSf,year,dry_spell_frequency,,7
05914_05954_05913_05978_05962_Region_um_Hagen,1.508316993713379,DSf,year,dry_spell_frequency,,7
05915_05978_05974_05570_05558_Region_um_Hamm,1.701582908630371,DSf,year,dry_spell_frequency,,7
05916_05513_05562_05911_Region_um_Herne,1.5553970336914062,DSf,year,dry_spell_frequency,,7
06411_06432_06438_Region_um_Darmstadt,1.1875247955322266,DSf,year,dry_spell_frequency,,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,1.2491350173950195,DSf,year,dry_spell_frequency,,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,1.2756462097167969,DSf,year,dry_spell_frequency,,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,1.2744560241699219,DSf,year,dry_spell_frequency,,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,1.210688591003418,DSf,year,dry_spell_frequency,,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,1.2267675399780273,DSf,year,dry_spell_frequency,,7
06611_06633_03159_Region_um_Kassel,1.2857656478881836,DSf,year,dry_spell_frequency,,7
07111_07137_07141_07143_Region_um_Koblenz,1.0931730270385742,DSf,year,dry_spell_frequency,,7
07211_07235_Region_um_Trier,1.5615110397338867,DSf,year,dry_spell_frequency,,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),1.464421272277832,DSf,year,dry_spell_frequency,,7
07312_07335_07332_Region_um_Kaiserslautern,1.6977338790893555,DSf,year,dry_spell_frequency,,7
07313_07337_Region_um_Landau_in_der_Pfalz,1.7530708312988281,DSf,year,dry_spell_frequency,,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,1.4547443389892578,DSf,year,dry_spell_frequency,,7
07315_07339_06414_06433_Region_um_Mainz,1.4747638702392578,DSf,year,dry_spell_frequency,,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,1.744710922241211,DSf,year,dry_spell_frequency,,7
07317_07340_Region_um_Pirmasens,1.7723884582519531,DSf,year,dry_spell_frequency,,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,1.323847770690918,DSf,year,dry_spell_frequency,,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,1.5141839981079102,DSf,year,dry_spell_frequency,,7
07320_07340_10045_07317_Region_um_Zweibrücken,1.8077964782714844,DSf,year,dry_spell_frequency,,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,1.3909597396850586,DSf,year,dry_spell_frequency,,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,1.9162607192993164,DSf,year,dry_spell_frequency,,7
08121_08125_Region_um_Heilbronn,1.487584114074707,DSf,year,dry_spell_frequency,,7
08211_08216_Region_um_Baden-Baden,1.9132976531982422,DSf,year,dry_spell_frequency,,7
08212_08215_07334_Region_um_Karlsruhe,1.5691652297973633,DSf,year,dry_spell_frequency,,7
08221_08226_08222_Region_um_Heidelberg,1.278472900390625,DSf,year,dry_spell_frequency,,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,1.1995420455932617,DSf,year,dry_spell_frequency,,7
08231_08236_08235_Region_um_Pforzheim,2.120515823364258,DSf,year,dry_spell_frequency,,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,2.0531234741210938,DSf,year,dry_spell_frequency,,7
08421_08425_09775_Region_um_Ulm,2.1016807556152344,DSf,year,dry_spell_frequency,,7
09161_09176_09185_09186_Region_um_Ingolstadt,1.1003551483154297,DSf,year,dry_spell_frequency,,7
09162_09184_09179_09174_Region_um_München,2.2785024642944336,DSf,year,dry_spell_frequency,,7
09163_09187_Region_um_Rosenheim,1.9741573333740234,DSf,year,dry_spell_frequency,,7
09261_09274_Region_um_Landshut,0.9799747467041016,DSf,year,dry_spell_frequency,,7
09262_09275_Region_um_Passau,1.2091655731201172,DSf,year,dry_spell_frequency,,7
09263_09278_Region_um_Straubing,1.1373262405395508,DSf,year,dry_spell_frequency,,7
09361_09371_Region_um_Amberg,1.3331470489501953,DSf,year,dry_spell_frequency,,7
09362_09375_Region_um_Regensburg,1.2188615798950195,DSf,year,dry_spell_frequency,,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,1.3626251220703125,DSf,year,dry_spell_frequency,,7
09461_09471_Region_um_Bamberg,1.1143341064453125,DSf,year,dry_spell_frequency,,7
09462_09472_Region_um_Bayreuth,1.0321474075317383,DSf,year,dry_spell_frequency,,7
09463_09473_Region_um_Coburg,1.4449090957641602,DSf,year,dry_spell_frequency,,7
09464_09475_Region_um_Hof,1.2561359405517578,DSf,year,dry_spell_frequency,,7
09561_09571_Region_um_Ansbach,1.5403575897216797,DSf,year,dry_spell_frequency,,7
09562_09572_09564_09563_Region_um_Erlangen,1.305826187133789,DSf,year,dry_spell_frequency,,7
09563_09573_09562_09564_Region_um_Fürth,1.528707504272461,DSf,year,dry_spell_frequency,,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,1.4664306640625,DSf,year,dry_spell_frequency,,7
09565_09576_09564_Region_um_Schwabach,1.7652101516723633,DSf,year,dry_spell_frequency,,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,1.476358413696289,DSf,year,dry_spell_frequency,,7
09661_09671_09676_Region_um_Aschaffenburg,1.3506031036376953,DSf,year,dry_spell_frequency,,7
09662_09678_Region_um_Schweinfurt,1.0482139587402344,DSf,year,dry_spell_frequency,,7
09663_09679_Region_um_Würzburg,1.335190773010254,DSf,year,dry_spell_frequency,,7
09761_09772_09771_Region_um_Augsburg,2.166050910949707,DSf,year,dry_spell_frequency,,7
09762_09777_Region_um_Kaufbeuren,2.225393295288086,DSf,year,dry_spell_frequency,,7
09763_09780_Region_um_Kempten_(Allgäu),1.8646669387817383,DSf,year,dry_spell_frequency,,7
09764_09778_08436_Region_um_Memmingen,1.741408348083496,DSf,year,dry_spell_frequency,,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),1.6107330322265625,DSf,year,dry_spell_frequency,,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,1.687870979309082,DSf,year,dry_spell_frequency,,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.2759437561035156,DSf,year,dry_spell_frequency,,7
12052_12071_Region_um_Cottbus,1.312117576599121,DSf,year,dry_spell_frequency,,7
12053_12067_12064_Region_um_Frankfurt_(Oder),1.716623306274414,DSf,year,dry_spell_frequency,,7
12054_12063_12069_11000_12051_Region_um_Potsdam,1.4159860610961914,DSf,year,dry_spell_frequency,,7
13003_13072_Region_um_Rostock,1.7388429641723633,DSf,year,dry_spell_frequency,,7
13004_13076_13074_Region_um_Schwerin,1.514359474182129,DSf,year,dry_spell_frequency,,7
14511_14524_14521_14522_Region_um_Chemnitz,1.730574607849121,DSf,year,dry_spell_frequency,,7
14612_14627_14625_14628_Region_um_Dresden,1.4837656021118164,DSf,year,dry_spell_frequency,,7
14713_14729_14730_Region_um_Leipzig,1.1944990158081055,DSf,year,dry_spell_frequency,,7
15001_15091_15082_Region_um_Dessau-Rolau,1.264683723449707,DSf,year,dry_spell_frequency,,7
15002_15088_Region_um_Halle_(Saale),0.6211204528808594,DSf,year,dry_spell_frequency,,7
15003_15083_15089_15086_Region_um_Magdeburg,0.8006153106689453,DSf,year,dry_spell_frequency,,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.6074810028076172,DSf,year,dry_spell_frequency,,7
16052_16076_15084_16074_Region_um_Gera,0.7296504974365234,DSf,year,dry_spell_frequency,,7
16053_16074_16071_16055_Region_um_Jena,0.6254425048828125,DSf,year,dry_spell_frequency,,7
16054_16066_16069_16070_Region_um_Suhl,0.8480205535888672,DSf,year,dry_spell_frequency,,7
16055_16071_Region_um_Weimar,0.7522335052490234,DSf,year,dry_spell_frequency,,7
16056_16063_06636_Region_um_Eisenach,1.0833253860473633,DSf,year,dry_spell_frequency,,7
