region,HSx3_year_3C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09262_09275_Region_um_Passau,0.021623700857162476,HSx3,year,hot_spell_duration,days,7
09262_Passau,-0.04116702079772949,HSx3,year,hot_spell_duration,days,7
09263_09278_Region_um_Straubing,0.03381122648715973,HSx3,year,hot_spell_duration,days,7
09263_Straubing,0.03778272867202759,HSx3,year,hot_spell_duration,days,7
09271_Deggendorf,0.007517725229263306,HSx3,year,hot_spell_duration,days,7
09272_Freyung-Grafenau,-0.1570504903793335,HSx3,year,hot_spell_duration,days,7
09273_Kelheim,-0.007977589964866638,HSx3,year,hot_spell_duration,days,7
09274_Landshut,0.09926582872867584,HSx3,year,hot_spell_duration,days,7
09275_Passau,0.0245344340801239,HSx3,year,hot_spell_duration,days,7
09276_Regen,-0.20769251883029938,HSx3,year,hot_spell_duration,days,7
09277_Rottal-Inn,-0.024501323699951172,HSx3,year,hot_spell_duration,days,7
09278_Straubing-Bogen,0.03357650339603424,HSx3,year,hot_spell_duration,days,7
09279_Dingolfing-Landau,0.07251065969467163,HSx3,year,hot_spell_duration,days,7
09361_09371_Region_um_Amberg,-0.12144787609577179,HSx3,year,hot_spell_duration,days,7
09361_Amberg,-0.12331648916006088,HSx3,year,hot_spell_duration,days,7
09362_09375_Region_um_Regensburg,-0.008052423596382141,HSx3,year,hot_spell_duration,days,7
09362_Regensburg,0.027977287769317627,HSx3,year,hot_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-0.1724400371313095,HSx3,year,hot_spell_duration,days,7
09363_Weiden i.d. OPf.,-0.18046677112579346,HSx3,year,hot_spell_duration,days,7
09371_Amberg-Sulzbach,-0.12136991322040558,HSx3,year,hot_spell_duration,days,7
09372_Cham,-0.19964703917503357,HSx3,year,hot_spell_duration,days,7
09373_Neumarkt i.d. OPf.,0.037448614835739136,HSx3,year,hot_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,-0.17203153669834137,HSx3,year,hot_spell_duration,days,7
09375_Regensburg,-0.010317787528038025,HSx3,year,hot_spell_duration,days,7
09376_Schwandorf,-0.16954109072685242,HSx3,year,hot_spell_duration,days,7
09377_Tirschenreuth,-0.19038279354572296,HSx3,year,hot_spell_duration,days,7
09461_09471_Region_um_Bamberg,0.18965454399585724,HSx3,year,hot_spell_duration,days,7
09461_Bamberg,0.02749796211719513,HSx3,year,hot_spell_duration,days,7
09462_09472_Region_um_Bayreuth,-0.11179246008396149,HSx3,year,hot_spell_duration,days,7
09462_Bayreuth,-0.08423300832509995,HSx3,year,hot_spell_duration,days,7
09463_09473_Region_um_Coburg,0.10075029730796814,HSx3,year,hot_spell_duration,days,7
09463_Coburg,-0.008422061800956726,HSx3,year,hot_spell_duration,days,7
09464_09475_Region_um_Hof,-0.19630806148052216,HSx3,year,hot_spell_duration,days,7
09464_Hof,-0.20000000298023224,HSx3,year,hot_spell_duration,days,7
09471_Bamberg,0.1976560652256012,HSx3,year,hot_spell_duration,days,7
09472_Bayreuth,-0.11463578045368195,HSx3,year,hot_spell_duration,days,7
09473_Coburg,0.10880807042121887,HSx3,year,hot_spell_duration,days,7
09474_Forchheim,-0.03969559073448181,HSx3,year,hot_spell_duration,days,7
09475_Hof,-0.19607138633728027,HSx3,year,hot_spell_duration,days,7
09476_Kronach,-0.179972842335701,HSx3,year,hot_spell_duration,days,7
09477_Kulmbach,-0.12570607662200928,HSx3,year,hot_spell_duration,days,7
09478_Lichtenfels,0.32604968547821045,HSx3,year,hot_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,-0.19975674152374268,HSx3,year,hot_spell_duration,days,7
09561_09571_Region_um_Ansbach,0.39084845781326294,HSx3,year,hot_spell_duration,days,7
09561_Ansbach,0.3964625597000122,HSx3,year,hot_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,0.2903934121131897,HSx3,year,hot_spell_duration,days,7
09562_Erlangen,0.1918528527021408,HSx3,year,hot_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,0.3340205252170563,HSx3,year,hot_spell_duration,days,7
09563_Fürth,0.4201480746269226,HSx3,year,hot_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.23165227472782135,HSx3,year,hot_spell_duration,days,7
09564_Nürnberg,0.4021451473236084,HSx3,year,hot_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,0.2554418444633484,HSx3,year,hot_spell_duration,days,7
09565_Schwabach,0.3931071162223816,HSx3,year,hot_spell_duration,days,7
09571_Ansbach,0.3905440866947174,HSx3,year,hot_spell_duration,days,7
09572_Erlangen-Höchstadt,0.2394939363002777,HSx3,year,hot_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.38835978507995605,HSx3,year,hot_spell_duration,days,7
09573_Fürth,0.28458738327026367,HSx3,year,hot_spell_duration,days,7
09574_Nürnberger Land,0.14207416772842407,HSx3,year,hot_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.48996788263320923,HSx3,year,hot_spell_duration,days,7
09576_Roth,0.2110166847705841,HSx3,year,hot_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,0.2487671971321106,HSx3,year,hot_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,-0.03177806735038757,HSx3,year,hot_spell_duration,days,7
09661_Aschaffenburg,0.21612903475761414,HSx3,year,hot_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,0.44841843843460083,HSx3,year,hot_spell_duration,days,7
09662_Schweinfurt,0.3225868344306946,HSx3,year,hot_spell_duration,days,7
09663_09679_Region_um_Würzburg,0.24383699893951416,HSx3,year,hot_spell_duration,days,7
09663_Würzburg,0.28017640113830566,HSx3,year,hot_spell_duration,days,7
09671_Aschaffenburg,0.059848353266716,HSx3,year,hot_spell_duration,days,7
09672_Bad Kissingen,-0.031323254108428955,HSx3,year,hot_spell_duration,days,7
09673_Rhön-Grabfeld,0.0652875304222107,HSx3,year,hot_spell_duration,days,7
09674_Haßberge,0.32303494215011597,HSx3,year,hot_spell_duration,days,7
09675_Kitzingen,0.6266167759895325,HSx3,year,hot_spell_duration,days,7
09676_Miltenberg,-0.1423134058713913,HSx3,year,hot_spell_duration,days,7
09677_Main-Spessart,-0.05927683413028717,HSx3,year,hot_spell_duration,days,7
09678_Schweinfurt,0.45383745431900024,HSx3,year,hot_spell_duration,days,7
09679_Würzburg,0.24013744294643402,HSx3,year,hot_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,0.013120964169502258,HSx3,year,hot_spell_duration,days,7
09761_Augsburg,0.025044023990631104,HSx3,year,hot_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,-0.01669910177588463,HSx3,year,hot_spell_duration,days,7
09762_Kaufbeuren,-0.053632475435733795,HSx3,year,hot_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),-0.008816078305244446,HSx3,year,hot_spell_duration,days,7
09763_Kempten (Allgäu),0.02027358114719391,HSx3,year,hot_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,0.014957420527935028,HSx3,year,hot_spell_duration,days,7
09764_Memmingen,-0.08344756811857224,HSx3,year,hot_spell_duration,days,7
09771_Aichach-Friedberg,0.07172474265098572,HSx3,year,hot_spell_duration,days,7
09772_Augsburg,-0.0405447781085968,HSx3,year,hot_spell_duration,days,7
09773_Dillingen a.d. Donau,-0.03844614326953888,HSx3,year,hot_spell_duration,days,7
09774_Günzburg,-0.03329281508922577,HSx3,year,hot_spell_duration,days,7
09775_Neu-Ulm,-0.01133015751838684,HSx3,year,hot_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.010481920093297958,HSx3,year,hot_spell_duration,days,7
09776_Lindau (Bodensee),0.06031192094087601,HSx3,year,hot_spell_duration,days,7
09777_Ostallgäu,-0.015556689351797104,HSx3,year,hot_spell_duration,days,7
09778_Unterallgäu,-0.0021432042121887207,HSx3,year,hot_spell_duration,days,7
09779_Donau-Ries,0.17719200253486633,HSx3,year,hot_spell_duration,days,7
09780_Oberallgäu,-0.013077378273010254,HSx3,year,hot_spell_duration,days,7
10041_Regionalverband Saarbrücken,0.1578352004289627,HSx3,year,hot_spell_duration,days,7
10042_Merzig-Wadern,-0.061742424964904785,HSx3,year,hot_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.0007535666227340698,HSx3,year,hot_spell_duration,days,7
10043_Neunkirchen,-0.005417190492153168,HSx3,year,hot_spell_duration,days,7
10044_Saarlouis,0.0754178911447525,HSx3,year,hot_spell_duration,days,7
10045_Saarpfalz-Kreis,0.01301497220993042,HSx3,year,hot_spell_duration,days,7
10046_St. Wendel,-0.15414878726005554,HSx3,year,hot_spell_duration,days,7
11000_Berlin,-2.0134100914001465,HSx3,year,hot_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-1.261704683303833,HSx3,year,hot_spell_duration,days,7
12051_Brandenburg an der Havel,-0.943058967590332,HSx3,year,hot_spell_duration,days,7
12052_12071_Region_um_Cottbus,-2.849112033843994,HSx3,year,hot_spell_duration,days,7
12052_Cottbus,-2.768075466156006,HSx3,year,hot_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-2.516191005706787,HSx3,year,hot_spell_duration,days,7
12053_Frankfurt (Oder),-2.574373960494995,HSx3,year,hot_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-1.4037138223648071,HSx3,year,hot_spell_duration,days,7
12054_Potsdam,-1.9617269039154053,HSx3,year,hot_spell_duration,days,7
12060_Barnim,-2.1910810470581055,HSx3,year,hot_spell_duration,days,7
12061_Dahme-Spreewald,-2.324154853820801,HSx3,year,hot_spell_duration,days,7
12062_Elbe-Elster,-1.9335198402404785,HSx3,year,hot_spell_duration,days,7
12063_Havelland,-1.0737504959106445,HSx3,year,hot_spell_duration,days,7
12064_Märkisch-Oderland,-2.3993771076202393,HSx3,year,hot_spell_duration,days,7
12065_Oberhavel,-1.786116123199463,HSx3,year,hot_spell_duration,days,7
12066_Oberspreewald-Lausitz,-2.326171398162842,HSx3,year,hot_spell_duration,days,7
12067_Oder-Spree,-2.6235227584838867,HSx3,year,hot_spell_duration,days,7
12068_Ostprignitz-Ruppin,-1.2098199129104614,HSx3,year,hot_spell_duration,days,7
12069_Potsdam-Mittelmark,-1.4171481132507324,HSx3,year,hot_spell_duration,days,7
12070_Prignitz,-0.5391582250595093,HSx3,year,hot_spell_duration,days,7
12071_Spree-Neiße,-2.857384443283081,HSx3,year,hot_spell_duration,days,7
12072_Teltow-Fläming,-1.9089478254318237,HSx3,year,hot_spell_duration,days,7
12073_Uckermark,-1.6210857629776,HSx3,year,hot_spell_duration,days,7
13003_13072_Region_um_Rostock,-0.13207465410232544,HSx3,year,hot_spell_duration,days,7
13003_Rostock,-0.07872152328491211,HSx3,year,hot_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,-0.25212937593460083,HSx3,year,hot_spell_duration,days,7
13004_Schwerin,-0.2282657027244568,HSx3,year,hot_spell_duration,days,7
13071_Mecklenburgische Seenplatte,-0.5496546030044556,HSx3,year,hot_spell_duration,days,7
13072_Rostock,-0.13483744859695435,HSx3,year,hot_spell_duration,days,7
13073_Vorpommern-Rügen,-0.140975683927536,HSx3,year,hot_spell_duration,days,7
13074_Nordwestmecklenburg,-0.09349960088729858,HSx3,year,hot_spell_duration,days,7
13075_Vorpommern-Greifswald,-0.4619314670562744,HSx3,year,hot_spell_duration,days,7
13076_Ludwigslust-Parchim,-0.32366061210632324,HSx3,year,hot_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-0.09737464785575867,HSx3,year,hot_spell_duration,days,7
14511_Chemnitz,-0.0633004903793335,HSx3,year,hot_spell_duration,days,7
14521_Erzgebirgskreis,-0.18882817029953003,HSx3,year,hot_spell_duration,days,7
14522_Mittelsachsen,-0.0821886658668518,HSx3,year,hot_spell_duration,days,7
14523_Vogtlandkreis,-0.12518705427646637,HSx3,year,hot_spell_duration,days,7
14524_Zwickau,0.03909817337989807,HSx3,year,hot_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,-0.8569523692131042,HSx3,year,hot_spell_duration,days,7
14612_Dresden,-0.48913586139678955,HSx3,year,hot_spell_duration,days,7
14625_Bautzen,-1.308058261871338,HSx3,year,hot_spell_duration,days,7
14626_Görlitz,-1.558539867401123,HSx3,year,hot_spell_duration,days,7
14627_Meißen,-0.7691713571548462,HSx3,year,hot_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,-0.35321131348609924,HSx3,year,hot_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,-0.6486496329307556,HSx3,year,hot_spell_duration,days,7
14713_Leipzig,-0.42445826530456543,HSx3,year,hot_spell_duration,days,7
14729_Leipzig,-0.26372087001800537,HSx3,year,hot_spell_duration,days,7
14730_Nordsachsen,-0.9914523959159851,HSx3,year,hot_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-1.3719792366027832,HSx3,year,hot_spell_duration,days,7
15001_Dessau-Roßlau,-1.2958635091781616,HSx3,year,hot_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),-0.652832567691803,HSx3,year,hot_spell_duration,days,7
15002_Halle (Saale),-0.6229376792907715,HSx3,year,hot_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.9046014547348022,HSx3,year,hot_spell_duration,days,7
15003_Magdeburg,-0.9277545213699341,HSx3,year,hot_spell_duration,days,7
15081_Altmarkkreis Salzwedel,-0.45905768871307373,HSx3,year,hot_spell_duration,days,7
15082_Anhalt-Bitterfeld,-1.2097456455230713,HSx3,year,hot_spell_duration,days,7
15083_Börde,-0.7106629014015198,HSx3,year,hot_spell_duration,days,7
15084_Burgenlandkreis,-0.16271257400512695,HSx3,year,hot_spell_duration,days,7
15085_Harz,-0.336534708738327,HSx3,year,hot_spell_duration,days,7
15086_Jerichower Land,-1.0361154079437256,HSx3,year,hot_spell_duration,days,7
15087_Mansfeld-Südharz,-0.5430835485458374,HSx3,year,hot_spell_duration,days,7
15088_Saalekreis,-0.6557645797729492,HSx3,year,hot_spell_duration,days,7
15089_Salzlandkreis,-1.0755431652069092,HSx3,year,hot_spell_duration,days,7
15090_Stendal,-0.7184363603591919,HSx3,year,hot_spell_duration,days,7
15091_Wittenberg,-1.502599835395813,HSx3,year,hot_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.06568774580955505,HSx3,year,hot_spell_duration,days,7
16051_Erfurt,-0.025060325860977173,HSx3,year,hot_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,-0.10264432430267334,HSx3,year,hot_spell_duration,days,7
16052_Gera,-0.08244794607162476,HSx3,year,hot_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,-0.025727003812789917,HSx3,year,hot_spell_duration,days,7
16053_Jena,0.07464331388473511,HSx3,year,hot_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,-0.060406386852264404,HSx3,year,hot_spell_duration,days,7
16054_Suhl,-0.1527097076177597,HSx3,year,hot_spell_duration,days,7
16055_16071_Region_um_Weimar,-0.02380487322807312,HSx3,year,hot_spell_duration,days,7
16055_Weimar,-0.008099794387817383,HSx3,year,hot_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,-0.04509653151035309,HSx3,year,hot_spell_duration,days,7
16056_Eisenach,0.026519209146499634,HSx3,year,hot_spell_duration,days,7
16061_Eichsfeld,-0.024543344974517822,HSx3,year,hot_spell_duration,days,7
16062_Nordhausen,-0.19004838168621063,HSx3,year,hot_spell_duration,days,7
16063_Wartburgkreis,-0.04597911238670349,HSx3,year,hot_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,0.06978932023048401,HSx3,year,hot_spell_duration,days,7
16065_Kyffhäuserkreis,-0.25949710607528687,HSx3,year,hot_spell_duration,days,7
16066_Schmalkalden-Meiningen,-0.09647945314645767,HSx3,year,hot_spell_duration,days,7
16067_Gotha,-0.036957234144210815,HSx3,year,hot_spell_duration,days,7
16068_Sömmerda,-0.17415040731430054,HSx3,year,hot_spell_duration,days,7
16069_Hildburghausen,-0.053447872400283813,HSx3,year,hot_spell_duration,days,7
16070_Ilm-Kreis,-0.050390616059303284,HSx3,year,hot_spell_duration,days,7
16071_Weimarer Land,-0.0256044864654541,HSx3,year,hot_spell_duration,days,7
16072_Sonneberg,-0.166419118642807,HSx3,year,hot_spell_duration,days,7
16073_Saalfeld-Rudolstadt,-0.07636317610740662,HSx3,year,hot_spell_duration,days,7
16074_Saale-Holzland-Kreis,-0.04264158010482788,HSx3,year,hot_spell_duration,days,7
16075_Saale-Orla-Kreis,-0.06622812151908875,HSx3,year,hot_spell_duration,days,7
16076_Greiz,-0.0649862289428711,HSx3,year,hot_spell_duration,days,7
16077_Altenburger Land,0.16464173793792725,HSx3,year,hot_spell_duration,days,7
