region,HSx3_year_4C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09279_Dingolfing-Landau,17.005935668945312,HSx3,year,hot_spell_duration,days,7
09361_09371_Region_um_Amberg,12.252544403076172,HSx3,year,hot_spell_duration,days,7
09361_Amberg,12.575615882873535,HSx3,year,hot_spell_duration,days,7
09362_09375_Region_um_Regensburg,15.40591049194336,HSx3,year,hot_spell_duration,days,7
09362_Regensburg,16.234222412109375,HSx3,year,hot_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,11.49559497833252,HSx3,year,hot_spell_duration,days,7
09363_Weiden i.d. OPf.,12.332202911376953,HSx3,year,hot_spell_duration,days,7
09371_Amberg-Sulzbach,12.239063262939453,HSx3,year,hot_spell_duration,days,7
09372_Cham,12.442220687866211,HSx3,year,hot_spell_duration,days,7
09373_Neumarkt i.d. OPf.,12.572031021118164,HSx3,year,hot_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,11.475004196166992,HSx3,year,hot_spell_duration,days,7
09375_Regensburg,15.353829383850098,HSx3,year,hot_spell_duration,days,7
09376_Schwandorf,13.150381088256836,HSx3,year,hot_spell_duration,days,7
09377_Tirschenreuth,9.862594604492188,HSx3,year,hot_spell_duration,days,7
09461_09471_Region_um_Bamberg,13.424560546875,HSx3,year,hot_spell_duration,days,7
09461_Bamberg,14.134845733642578,HSx3,year,hot_spell_duration,days,7
09462_09472_Region_um_Bayreuth,10.632195472717285,HSx3,year,hot_spell_duration,days,7
09462_Bayreuth,10.675649642944336,HSx3,year,hot_spell_duration,days,7
09463_09473_Region_um_Coburg,11.484184265136719,HSx3,year,hot_spell_duration,days,7
09463_Coburg,12.279950141906738,HSx3,year,hot_spell_duration,days,7
09464_09475_Region_um_Hof,8.121228218078613,HSx3,year,hot_spell_duration,days,7
09464_Hof,8.216702461242676,HSx3,year,hot_spell_duration,days,7
09471_Bamberg,13.389511108398438,HSx3,year,hot_spell_duration,days,7
09472_Bayreuth,10.629789352416992,HSx3,year,hot_spell_duration,days,7
09473_Coburg,11.42544937133789,HSx3,year,hot_spell_duration,days,7
09474_Forchheim,13.03796672821045,HSx3,year,hot_spell_duration,days,7
09475_Hof,8.115106582641602,HSx3,year,hot_spell_duration,days,7
09476_Kronach,8.996397018432617,HSx3,year,hot_spell_duration,days,7
09477_Kulmbach,10.365362167358398,HSx3,year,hot_spell_duration,days,7
09478_Lichtenfels,11.715432167053223,HSx3,year,hot_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,8.474662780761719,HSx3,year,hot_spell_duration,days,7
09561_09571_Region_um_Ansbach,12.47529411315918,HSx3,year,hot_spell_duration,days,7
09561_Ansbach,12.469621658325195,HSx3,year,hot_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,14.771493911743164,HSx3,year,hot_spell_duration,days,7
09562_Erlangen,15.122944831848145,HSx3,year,hot_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,14.02235221862793,HSx3,year,hot_spell_duration,days,7
09563_Fürth,14.405486106872559,HSx3,year,hot_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,13.576522827148438,HSx3,year,hot_spell_duration,days,7
09564_Nürnberg,14.15025806427002,HSx3,year,hot_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,13.493938446044922,HSx3,year,hot_spell_duration,days,7
09565_Schwabach,13.817790031433105,HSx3,year,hot_spell_duration,days,7
09571_Ansbach,12.475603103637695,HSx3,year,hot_spell_duration,days,7
09572_Erlangen-Höchstadt,14.957849502563477,HSx3,year,hot_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,13.285579681396484,HSx3,year,hot_spell_duration,days,7
09573_Fürth,13.578852653503418,HSx3,year,hot_spell_duration,days,7
09574_Nürnberger Land,12.477952003479004,HSx3,year,hot_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,13.922932624816895,HSx3,year,hot_spell_duration,days,7
09576_Roth,13.347511291503906,HSx3,year,hot_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,12.806991577148438,HSx3,year,hot_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,12.835947036743164,HSx3,year,hot_spell_duration,days,7
09661_Aschaffenburg,14.125770568847656,HSx3,year,hot_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,13.948758125305176,HSx3,year,hot_spell_duration,days,7
09662_Schweinfurt,13.888334274291992,HSx3,year,hot_spell_duration,days,7
09663_09679_Region_um_Würzburg,14.955329895019531,HSx3,year,hot_spell_duration,days,7
09663_Würzburg,14.92221450805664,HSx3,year,hot_spell_duration,days,7
09671_Aschaffenburg,13.124428749084473,HSx3,year,hot_spell_duration,days,7
09672_Bad Kissingen,11.61369800567627,HSx3,year,hot_spell_duration,days,7
09673_Rhön-Grabfeld,10.396942138671875,HSx3,year,hot_spell_duration,days,7
09674_Haßberge,12.89451789855957,HSx3,year,hot_spell_duration,days,7
09675_Kitzingen,14.913429260253906,HSx3,year,hot_spell_duration,days,7
09676_Miltenberg,12.440458297729492,HSx3,year,hot_spell_duration,days,7
09677_Main-Spessart,12.882994651794434,HSx3,year,hot_spell_duration,days,7
09678_Schweinfurt,13.951360702514648,HSx3,year,hot_spell_duration,days,7
09679_Würzburg,14.958703994750977,HSx3,year,hot_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,14.186595916748047,HSx3,year,hot_spell_duration,days,7
09761_Augsburg,14.472294807434082,HSx3,year,hot_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,9.429840087890625,HSx3,year,hot_spell_duration,days,7
09762_Kaufbeuren,10.80082893371582,HSx3,year,hot_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),8.244256019592285,HSx3,year,hot_spell_duration,days,7
09763_Kempten (Allgäu),9.87963581085205,HSx3,year,hot_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,12.132482528686523,HSx3,year,hot_spell_duration,days,7
09764_Memmingen,11.335477828979492,HSx3,year,hot_spell_duration,days,7
09771_Aichach-Friedberg,14.396838188171387,HSx3,year,hot_spell_duration,days,7
09772_Augsburg,13.995595932006836,HSx3,year,hot_spell_duration,days,7
09773_Dillingen a.d. Donau,13.939327239990234,HSx3,year,hot_spell_duration,days,7
09774_Günzburg,14.29768180847168,HSx3,year,hot_spell_duration,days,7
09775_Neu-Ulm,13.995375633239746,HSx3,year,hot_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),11.271841049194336,HSx3,year,hot_spell_duration,days,7
09776_Lindau (Bodensee),13.144464492797852,HSx3,year,hot_spell_duration,days,7
09777_Ostallgäu,9.41220474243164,HSx3,year,hot_spell_duration,days,7
09778_Unterallgäu,11.96235179901123,HSx3,year,hot_spell_duration,days,7
09779_Donau-Ries,13.468770027160645,HSx3,year,hot_spell_duration,days,7
09780_Oberallgäu,8.172505378723145,HSx3,year,hot_spell_duration,days,7
10041_Regionalverband Saarbrücken,15.335591316223145,HSx3,year,hot_spell_duration,days,7
10042_Merzig-Wadern,13.252888679504395,HSx3,year,hot_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,14.208087921142578,HSx3,year,hot_spell_duration,days,7
10043_Neunkirchen,14.586328506469727,HSx3,year,hot_spell_duration,days,7
10044_Saarlouis,14.75818920135498,HSx3,year,hot_spell_duration,days,7
10045_Saarpfalz-Kreis,15.417831420898438,HSx3,year,hot_spell_duration,days,7
10046_St. Wendel,12.06152629852295,HSx3,year,hot_spell_duration,days,7
11000_Berlin,11.593052864074707,HSx3,year,hot_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,10.56997299194336,HSx3,year,hot_spell_duration,days,7
12051_Brandenburg an der Havel,10.614810943603516,HSx3,year,hot_spell_duration,days,7
12052_12071_Region_um_Cottbus,12.826184272766113,HSx3,year,hot_spell_duration,days,7
12052_Cottbus,13.431645393371582,HSx3,year,hot_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),12.026592254638672,HSx3,year,hot_spell_duration,days,7
12053_Frankfurt (Oder),12.4305419921875,HSx3,year,hot_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,10.73491382598877,HSx3,year,hot_spell_duration,days,7
12054_Potsdam,10.687066078186035,HSx3,year,hot_spell_duration,days,7
12060_Barnim,10.667763710021973,HSx3,year,hot_spell_duration,days,7
12061_Dahme-Spreewald,12.485639572143555,HSx3,year,hot_spell_duration,days,7
12062_Elbe-Elster,11.928668022155762,HSx3,year,hot_spell_duration,days,7
12063_Havelland,10.73862075805664,HSx3,year,hot_spell_duration,days,7
12064_Märkisch-Oderland,11.817018508911133,HSx3,year,hot_spell_duration,days,7
12065_Oberhavel,10.454339981079102,HSx3,year,hot_spell_duration,days,7
12066_Oberspreewald-Lausitz,12.481173515319824,HSx3,year,hot_spell_duration,days,7
12067_Oder-Spree,12.199129104614258,HSx3,year,hot_spell_duration,days,7
12068_Ostprignitz-Ruppin,9.70315170288086,HSx3,year,hot_spell_duration,days,7
12069_Potsdam-Mittelmark,10.45284366607666,HSx3,year,hot_spell_duration,days,7
12070_Prignitz,8.86128044128418,HSx3,year,hot_spell_duration,days,7
12071_Spree-Neiße,12.764379501342773,HSx3,year,hot_spell_duration,days,7
12072_Teltow-Fläming,11.409624099731445,HSx3,year,hot_spell_duration,days,7
12073_Uckermark,9.536418914794922,HSx3,year,hot_spell_duration,days,7
13003_13072_Region_um_Rostock,6.033788204193115,HSx3,year,hot_spell_duration,days,7
13003_Rostock,5.108363151550293,HSx3,year,hot_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,7.081451416015625,HSx3,year,hot_spell_duration,days,7
13004_Schwerin,7.121105670928955,HSx3,year,hot_spell_duration,days,7
13071_Mecklenburgische Seenplatte,7.305844306945801,HSx3,year,hot_spell_duration,days,7
13072_Rostock,6.081710338592529,HSx3,year,hot_spell_duration,days,7
13073_Vorpommern-Rügen,4.246509552001953,HSx3,year,hot_spell_duration,days,7
13074_Nordwestmecklenburg,5.856529712677002,HSx3,year,hot_spell_duration,days,7
13075_Vorpommern-Greifswald,6.116206645965576,HSx3,year,hot_spell_duration,days,7
13076_Ludwigslust-Parchim,7.627714157104492,HSx3,year,hot_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,8.664812088012695,HSx3,year,hot_spell_duration,days,7
14511_Chemnitz,9.469257354736328,HSx3,year,hot_spell_duration,days,7
14521_Erzgebirgskreis,6.9693779945373535,HSx3,year,hot_spell_duration,days,7
14522_Mittelsachsen,9.549355506896973,HSx3,year,hot_spell_duration,days,7
14523_Vogtlandkreis,8.11849308013916,HSx3,year,hot_spell_duration,days,7
14524_Zwickau,9.809443473815918,HSx3,year,hot_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,11.315093040466309,HSx3,year,hot_spell_duration,days,7
14612_Dresden,12.175329208374023,HSx3,year,hot_spell_duration,days,7
14625_Bautzen,11.709558486938477,HSx3,year,hot_spell_duration,days,7
14626_Görlitz,11.11988353729248,HSx3,year,hot_spell_duration,days,7
14627_Meißen,12.223445892333984,HSx3,year,hot_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,9.776459693908691,HSx3,year,hot_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,11.714803695678711,HSx3,year,hot_spell_duration,days,7
14713_Leipzig,11.91718864440918,HSx3,year,hot_spell_duration,days,7
14729_Leipzig,11.623530387878418,HSx3,year,hot_spell_duration,days,7
14730_Nordsachsen,11.758968353271484,HSx3,year,hot_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,11.006622314453125,HSx3,year,hot_spell_duration,days,7
15001_Dessau-Roßlau,10.822907447814941,HSx3,year,hot_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),11.17605972290039,HSx3,year,hot_spell_duration,days,7
15002_Halle (Saale),11.118342399597168,HSx3,year,hot_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,10.066762924194336,HSx3,year,hot_spell_duration,days,7
15003_Magdeburg,10.620607376098633,HSx3,year,hot_spell_duration,days,7
15081_Altmarkkreis Salzwedel,8.841936111450195,HSx3,year,hot_spell_duration,days,7
15082_Anhalt-Bitterfeld,10.823318481445312,HSx3,year,hot_spell_duration,days,7
15083_Börde,9.427544593811035,HSx3,year,hot_spell_duration,days,7
15084_Burgenlandkreis,10.976807594299316,HSx3,year,hot_spell_duration,days,7
15085_Harz,7.907297611236572,HSx3,year,hot_spell_duration,days,7
15086_Jerichower Land,10.571826934814453,HSx3,year,hot_spell_duration,days,7
15087_Mansfeld-Südharz,9.080852508544922,HSx3,year,hot_spell_duration,days,7
15088_Saalekreis,11.181718826293945,HSx3,year,hot_spell_duration,days,7
15089_Salzlandkreis,10.48703384399414,HSx3,year,hot_spell_duration,days,7
15090_Stendal,9.589093208312988,HSx3,year,hot_spell_duration,days,7
15091_Wittenberg,11.166696548461914,HSx3,year,hot_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,9.604551315307617,HSx3,year,hot_spell_duration,days,7
16051_Erfurt,10.221268653869629,HSx3,year,hot_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,10.335763931274414,HSx3,year,hot_spell_duration,days,7
16052_Gera,10.347044944763184,HSx3,year,hot_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,9.897927284240723,HSx3,year,hot_spell_duration,days,7
16053_Jena,9.817644119262695,HSx3,year,hot_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,9.061619758605957,HSx3,year,hot_spell_duration,days,7
16054_Suhl,8.087519645690918,HSx3,year,hot_spell_duration,days,7
16055_16071_Region_um_Weimar,9.802618026733398,HSx3,year,hot_spell_duration,days,7
16055_Weimar,9.456793785095215,HSx3,year,hot_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,9.104900360107422,HSx3,year,hot_spell_duration,days,7
16056_Eisenach,9.44946575164795,HSx3,year,hot_spell_duration,days,7
16061_Eichsfeld,8.467788696289062,HSx3,year,hot_spell_duration,days,7
16062_Nordhausen,8.3023099899292,HSx3,year,hot_spell_duration,days,7
16063_Wartburgkreis,9.382614135742188,HSx3,year,hot_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,9.548005104064941,HSx3,year,hot_spell_duration,days,7
16065_Kyffhäuserkreis,10.105968475341797,HSx3,year,hot_spell_duration,days,7
16066_Schmalkalden-Meiningen,9.16383171081543,HSx3,year,hot_spell_duration,days,7
16067_Gotha,9.335067749023438,HSx3,year,hot_spell_duration,days,7
16068_Sömmerda,10.868673324584961,HSx3,year,hot_spell_duration,days,7
16069_Hildburghausen,9.809021949768066,HSx3,year,hot_spell_duration,days,7
16070_Ilm-Kreis,8.216424942016602,HSx3,year,hot_spell_duration,days,7
16071_Weimarer Land,9.842411041259766,HSx3,year,hot_spell_duration,days,7
16072_Sonneberg,8.532554626464844,HSx3,year,hot_spell_duration,days,7
16073_Saalfeld-Rudolstadt,8.6953125,HSx3,year,hot_spell_duration,days,7
16074_Saale-Holzland-Kreis,10.013633728027344,HSx3,year,hot_spell_duration,days,7
16075_Saale-Orla-Kreis,8.55246639251709,HSx3,year,hot_spell_duration,days,7
16076_Greiz,9.585445404052734,HSx3,year,hot_spell_duration,days,7
16077_Altenburger Land,10.840553283691406,HSx3,year,hot_spell_duration,days,7
