region,HSx3_year_4C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09277_Rottal-Inn,6.594805717468262,HSx3,year,hot_spell_duration,days,7
09278_Straubing-Bogen,6.269848346710205,HSx3,year,hot_spell_duration,days,7
09279_Dingolfing-Landau,6.817533493041992,HSx3,year,hot_spell_duration,days,7
09361_09371_Region_um_Amberg,5.258528709411621,HSx3,year,hot_spell_duration,days,7
09361_Amberg,5.472520351409912,HSx3,year,hot_spell_duration,days,7
09362_09375_Region_um_Regensburg,6.286382675170898,HSx3,year,hot_spell_duration,days,7
09362_Regensburg,6.246916770935059,HSx3,year,hot_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,5.088063716888428,HSx3,year,hot_spell_duration,days,7
09363_Weiden i.d. OPf.,5.227582931518555,HSx3,year,hot_spell_duration,days,7
09371_Amberg-Sulzbach,5.249598979949951,HSx3,year,hot_spell_duration,days,7
09372_Cham,5.1350998878479,HSx3,year,hot_spell_duration,days,7
09373_Neumarkt i.d. OPf.,5.559229850769043,HSx3,year,hot_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,5.080788612365723,HSx3,year,hot_spell_duration,days,7
09375_Regensburg,6.274394989013672,HSx3,year,hot_spell_duration,days,7
09376_Schwandorf,5.537658214569092,HSx3,year,hot_spell_duration,days,7
09377_Tirschenreuth,4.244977951049805,HSx3,year,hot_spell_duration,days,7
09461_09471_Region_um_Bamberg,5.095303535461426,HSx3,year,hot_spell_duration,days,7
09461_Bamberg,5.179465293884277,HSx3,year,hot_spell_duration,days,7
09462_09472_Region_um_Bayreuth,4.820263862609863,HSx3,year,hot_spell_duration,days,7
09462_Bayreuth,4.87568473815918,HSx3,year,hot_spell_duration,days,7
09463_09473_Region_um_Coburg,4.688832759857178,HSx3,year,hot_spell_duration,days,7
09463_Coburg,4.737362861633301,HSx3,year,hot_spell_duration,days,7
09464_09475_Region_um_Hof,3.228789806365967,HSx3,year,hot_spell_duration,days,7
09464_Hof,3.3509435653686523,HSx3,year,hot_spell_duration,days,7
09471_Bamberg,5.102542877197266,HSx3,year,hot_spell_duration,days,7
09472_Bayreuth,4.805023193359375,HSx3,year,hot_spell_duration,days,7
09473_Coburg,4.681767463684082,HSx3,year,hot_spell_duration,days,7
09474_Forchheim,5.343255996704102,HSx3,year,hot_spell_duration,days,7
09475_Hof,3.229722499847412,HSx3,year,hot_spell_duration,days,7
09476_Kronach,3.910824775695801,HSx3,year,hot_spell_duration,days,7
09477_Kulmbach,4.688996315002441,HSx3,year,hot_spell_duration,days,7
09478_Lichtenfels,4.826567649841309,HSx3,year,hot_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,3.589244842529297,HSx3,year,hot_spell_duration,days,7
09561_09571_Region_um_Ansbach,5.827253818511963,HSx3,year,hot_spell_duration,days,7
09561_Ansbach,5.765201568603516,HSx3,year,hot_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,5.919878959655762,HSx3,year,hot_spell_duration,days,7
09562_Erlangen,5.707542896270752,HSx3,year,hot_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,6.035725116729736,HSx3,year,hot_spell_duration,days,7
09563_Fürth,6.124876976013184,HSx3,year,hot_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,5.796876430511475,HSx3,year,hot_spell_duration,days,7
09564_Nürnberg,6.404145240783691,HSx3,year,hot_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,6.1345977783203125,HSx3,year,hot_spell_duration,days,7
09565_Schwabach,6.348515510559082,HSx3,year,hot_spell_duration,days,7
09571_Ansbach,5.82895565032959,HSx3,year,hot_spell_duration,days,7
09572_Erlangen-Höchstadt,5.718070983886719,HSx3,year,hot_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,5.781966209411621,HSx3,year,hot_spell_duration,days,7
09573_Fürth,5.77919864654541,HSx3,year,hot_spell_duration,days,7
09574_Nürnberger Land,5.702024459838867,HSx3,year,hot_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,5.576291084289551,HSx3,year,hot_spell_duration,days,7
09576_Roth,6.041749477386475,HSx3,year,hot_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,5.860978126525879,HSx3,year,hot_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,5.4252448081970215,HSx3,year,hot_spell_duration,days,7
09661_Aschaffenburg,6.003095626831055,HSx3,year,hot_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,5.5349884033203125,HSx3,year,hot_spell_duration,days,7
09662_Schweinfurt,5.504239082336426,HSx3,year,hot_spell_duration,days,7
09663_09679_Region_um_Würzburg,5.764979362487793,HSx3,year,hot_spell_duration,days,7
09663_Würzburg,5.774775505065918,HSx3,year,hot_spell_duration,days,7
09671_Aschaffenburg,5.3007354736328125,HSx3,year,hot_spell_duration,days,7
09672_Bad Kissingen,4.597198963165283,HSx3,year,hot_spell_duration,days,7
09673_Rhön-Grabfeld,4.385343551635742,HSx3,year,hot_spell_duration,days,7
09674_Haßberge,4.909369468688965,HSx3,year,hot_spell_duration,days,7
09675_Kitzingen,5.617742538452148,HSx3,year,hot_spell_duration,days,7
09676_Miltenberg,5.529531955718994,HSx3,year,hot_spell_duration,days,7
09677_Main-Spessart,5.196447849273682,HSx3,year,hot_spell_duration,days,7
09678_Schweinfurt,5.536311626434326,HSx3,year,hot_spell_duration,days,7
09679_Würzburg,5.750008583068848,HSx3,year,hot_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,6.431474685668945,HSx3,year,hot_spell_duration,days,7
09761_Augsburg,6.5943121910095215,HSx3,year,hot_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,3.712538719177246,HSx3,year,hot_spell_duration,days,7
09762_Kaufbeuren,4.767538547515869,HSx3,year,hot_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),2.259467601776123,HSx3,year,hot_spell_duration,days,7
09763_Kempten (Allgäu),4.062150001525879,HSx3,year,hot_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,5.523453712463379,HSx3,year,hot_spell_duration,days,7
09764_Memmingen,5.132549285888672,HSx3,year,hot_spell_duration,days,7
09771_Aichach-Friedberg,6.345931053161621,HSx3,year,hot_spell_duration,days,7
09772_Augsburg,6.431807041168213,HSx3,year,hot_spell_duration,days,7
09773_Dillingen a.d. Donau,6.198098182678223,HSx3,year,hot_spell_duration,days,7
09774_Günzburg,6.224728584289551,HSx3,year,hot_spell_duration,days,7
09775_Neu-Ulm,6.180388450622559,HSx3,year,hot_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),4.4203386306762695,HSx3,year,hot_spell_duration,days,7
09776_Lindau (Bodensee),5.097998142242432,HSx3,year,hot_spell_duration,days,7
09777_Ostallgäu,3.6755597591400146,HSx3,year,hot_spell_duration,days,7
09778_Unterallgäu,5.536538124084473,HSx3,year,hot_spell_duration,days,7
09779_Donau-Ries,5.986969947814941,HSx3,year,hot_spell_duration,days,7
09780_Oberallgäu,2.191124439239502,HSx3,year,hot_spell_duration,days,7
10041_Regionalverband Saarbrücken,5.798001289367676,HSx3,year,hot_spell_duration,days,7
10042_Merzig-Wadern,4.929573059082031,HSx3,year,hot_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,5.44465446472168,HSx3,year,hot_spell_duration,days,7
10043_Neunkirchen,5.3788957595825195,HSx3,year,hot_spell_duration,days,7
10044_Saarlouis,5.502636909484863,HSx3,year,hot_spell_duration,days,7
10045_Saarpfalz-Kreis,5.749991416931152,HSx3,year,hot_spell_duration,days,7
10046_St. Wendel,4.734622001647949,HSx3,year,hot_spell_duration,days,7
11000_Berlin,4.422205924987793,HSx3,year,hot_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,3.7961416244506836,HSx3,year,hot_spell_duration,days,7
12051_Brandenburg an der Havel,3.879042863845825,HSx3,year,hot_spell_duration,days,7
12052_12071_Region_um_Cottbus,4.264301776885986,HSx3,year,hot_spell_duration,days,7
12052_Cottbus,4.180606842041016,HSx3,year,hot_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),3.9343717098236084,HSx3,year,hot_spell_duration,days,7
12053_Frankfurt (Oder),4.075756549835205,HSx3,year,hot_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,3.9055964946746826,HSx3,year,hot_spell_duration,days,7
12054_Potsdam,3.8413643836975098,HSx3,year,hot_spell_duration,days,7
12060_Barnim,3.4762439727783203,HSx3,year,hot_spell_duration,days,7
12061_Dahme-Spreewald,4.2388763427734375,HSx3,year,hot_spell_duration,days,7
12062_Elbe-Elster,4.284869194030762,HSx3,year,hot_spell_duration,days,7
12063_Havelland,3.688023328781128,HSx3,year,hot_spell_duration,days,7
12064_Märkisch-Oderland,3.7970054149627686,HSx3,year,hot_spell_duration,days,7
12065_Oberhavel,3.3826730251312256,HSx3,year,hot_spell_duration,days,7
12066_Oberspreewald-Lausitz,4.439554214477539,HSx3,year,hot_spell_duration,days,7
12067_Oder-Spree,4.055707931518555,HSx3,year,hot_spell_duration,days,7
12068_Ostprignitz-Ruppin,3.1620054244995117,HSx3,year,hot_spell_duration,days,7
12069_Potsdam-Mittelmark,3.8767905235290527,HSx3,year,hot_spell_duration,days,7
12070_Prignitz,3.049903392791748,HSx3,year,hot_spell_duration,days,7
12071_Spree-Neiße,4.278980731964111,HSx3,year,hot_spell_duration,days,7
12072_Teltow-Fläming,4.092449188232422,HSx3,year,hot_spell_duration,days,7
12073_Uckermark,2.970346450805664,HSx3,year,hot_spell_duration,days,7
13003_13072_Region_um_Rostock,1.811913251876831,HSx3,year,hot_spell_duration,days,7
13003_Rostock,1.3691436052322388,HSx3,year,hot_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,2.3014025688171387,HSx3,year,hot_spell_duration,days,7
13004_Schwerin,2.3533339500427246,HSx3,year,hot_spell_duration,days,7
13071_Mecklenburgische Seenplatte,2.3678674697875977,HSx3,year,hot_spell_duration,days,7
13072_Rostock,1.8223581314086914,HSx3,year,hot_spell_duration,days,7
13073_Vorpommern-Rügen,1.17075514793396,HSx3,year,hot_spell_duration,days,7
13074_Nordwestmecklenburg,1.6889846324920654,HSx3,year,hot_spell_duration,days,7
13075_Vorpommern-Greifswald,1.8784468173980713,HSx3,year,hot_spell_duration,days,7
13076_Ludwigslust-Parchim,2.574810028076172,HSx3,year,hot_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,3.1006922721862793,HSx3,year,hot_spell_duration,days,7
14511_Chemnitz,3.535043239593506,HSx3,year,hot_spell_duration,days,7
14521_Erzgebirgskreis,2.3029723167419434,HSx3,year,hot_spell_duration,days,7
14522_Mittelsachsen,3.402447462081909,HSx3,year,hot_spell_duration,days,7
14523_Vogtlandkreis,3.153456211090088,HSx3,year,hot_spell_duration,days,7
14524_Zwickau,3.765237331390381,HSx3,year,hot_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,3.952786922454834,HSx3,year,hot_spell_duration,days,7
14612_Dresden,4.5471510887146,HSx3,year,hot_spell_duration,days,7
14625_Bautzen,3.999145984649658,HSx3,year,hot_spell_duration,days,7
14626_Görlitz,4.139307975769043,HSx3,year,hot_spell_duration,days,7
14627_Meißen,4.298202991485596,HSx3,year,hot_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,3.607847213745117,HSx3,year,hot_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,4.291679382324219,HSx3,year,hot_spell_duration,days,7
14713_Leipzig,4.749372482299805,HSx3,year,hot_spell_duration,days,7
14729_Leipzig,4.242072105407715,HSx3,year,hot_spell_duration,days,7
14730_Nordsachsen,4.278548240661621,HSx3,year,hot_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,4.307226181030273,HSx3,year,hot_spell_duration,days,7
15001_Dessau-Roßlau,4.244540214538574,HSx3,year,hot_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),4.264309883117676,HSx3,year,hot_spell_duration,days,7
15002_Halle (Saale),4.190406322479248,HSx3,year,hot_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,3.617255687713623,HSx3,year,hot_spell_duration,days,7
15003_Magdeburg,3.7839553356170654,HSx3,year,hot_spell_duration,days,7
15081_Altmarkkreis Salzwedel,3.3241922855377197,HSx3,year,hot_spell_duration,days,7
15082_Anhalt-Bitterfeld,4.32414436340332,HSx3,year,hot_spell_duration,days,7
15083_Börde,3.3493220806121826,HSx3,year,hot_spell_duration,days,7
15084_Burgenlandkreis,4.135647773742676,HSx3,year,hot_spell_duration,days,7
15085_Harz,3.044361114501953,HSx3,year,hot_spell_duration,days,7
15086_Jerichower Land,3.7700469493865967,HSx3,year,hot_spell_duration,days,7
15087_Mansfeld-Südharz,3.658686637878418,HSx3,year,hot_spell_duration,days,7
15088_Saalekreis,4.26419734954834,HSx3,year,hot_spell_duration,days,7
15089_Salzlandkreis,3.8813724517822266,HSx3,year,hot_spell_duration,days,7
15090_Stendal,3.481046438217163,HSx3,year,hot_spell_duration,days,7
15091_Wittenberg,4.301884651184082,HSx3,year,hot_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,3.7867159843444824,HSx3,year,hot_spell_duration,days,7
16051_Erfurt,4.078723907470703,HSx3,year,hot_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,3.949162721633911,HSx3,year,hot_spell_duration,days,7
16052_Gera,4.014005661010742,HSx3,year,hot_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,3.952554702758789,HSx3,year,hot_spell_duration,days,7
16053_Jena,4.0663909912109375,HSx3,year,hot_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,3.5873076915740967,HSx3,year,hot_spell_duration,days,7
16054_Suhl,2.6557247638702393,HSx3,year,hot_spell_duration,days,7
16055_16071_Region_um_Weimar,3.9233944416046143,HSx3,year,hot_spell_duration,days,7
16055_Weimar,3.887906551361084,HSx3,year,hot_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,3.589341163635254,HSx3,year,hot_spell_duration,days,7
16056_Eisenach,3.787654399871826,HSx3,year,hot_spell_duration,days,7
16061_Eichsfeld,3.0210225582122803,HSx3,year,hot_spell_duration,days,7
16062_Nordhausen,3.2844972610473633,HSx3,year,hot_spell_duration,days,7
16063_Wartburgkreis,3.6932244300842285,HSx3,year,hot_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,3.7609715461730957,HSx3,year,hot_spell_duration,days,7
16065_Kyffhäuserkreis,3.758976936340332,HSx3,year,hot_spell_duration,days,7
16066_Schmalkalden-Meiningen,3.496760368347168,HSx3,year,hot_spell_duration,days,7
16067_Gotha,3.6644668579101562,HSx3,year,hot_spell_duration,days,7
16068_Sömmerda,4.179614067077637,HSx3,year,hot_spell_duration,days,7
16069_Hildburghausen,3.947317600250244,HSx3,year,hot_spell_duration,days,7
16070_Ilm-Kreis,3.3784918785095215,HSx3,year,hot_spell_duration,days,7
16071_Weimarer Land,3.943960428237915,HSx3,year,hot_spell_duration,days,7
16072_Sonneberg,3.3153696060180664,HSx3,year,hot_spell_duration,days,7
16073_Saalfeld-Rudolstadt,3.632568359375,HSx3,year,hot_spell_duration,days,7
16074_Saale-Holzland-Kreis,3.9486799240112305,HSx3,year,hot_spell_duration,days,7
16075_Saale-Orla-Kreis,3.166639804840088,HSx3,year,hot_spell_duration,days,7
16076_Greiz,3.8097825050354004,HSx3,year,hot_spell_duration,days,7
16077_Altenburger Land,3.9720122814178467,HSx3,year,hot_spell_duration,days,7
