region,HSx3_year_2C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09278_Straubing-Bogen,7.553369522094727,HSx3,year,hot_spell_duration,days,7
09279_Dingolfing-Landau,7.931268692016602,HSx3,year,hot_spell_duration,days,7
09361_09371_Region_um_Amberg,6.326267242431641,HSx3,year,hot_spell_duration,days,7
09361_Amberg,6.601778507232666,HSx3,year,hot_spell_duration,days,7
09362_09375_Region_um_Regensburg,7.481246471405029,HSx3,year,hot_spell_duration,days,7
09362_Regensburg,7.76595401763916,HSx3,year,hot_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,5.5874786376953125,HSx3,year,hot_spell_duration,days,7
09363_Weiden i.d. OPf.,5.857242107391357,HSx3,year,hot_spell_duration,days,7
09371_Amberg-Sulzbach,6.3147711753845215,HSx3,year,hot_spell_duration,days,7
09372_Cham,5.780594348907471,HSx3,year,hot_spell_duration,days,7
09373_Neumarkt i.d. OPf.,6.225203990936279,HSx3,year,hot_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,5.573750019073486,HSx3,year,hot_spell_duration,days,7
09375_Regensburg,7.463344573974609,HSx3,year,hot_spell_duration,days,7
09376_Schwandorf,6.487680912017822,HSx3,year,hot_spell_duration,days,7
09377_Tirschenreuth,4.753383636474609,HSx3,year,hot_spell_duration,days,7
09461_09471_Region_um_Bamberg,6.876105308532715,HSx3,year,hot_spell_duration,days,7
09461_Bamberg,7.037714004516602,HSx3,year,hot_spell_duration,days,7
09462_09472_Region_um_Bayreuth,5.480388641357422,HSx3,year,hot_spell_duration,days,7
09462_Bayreuth,5.6953654289245605,HSx3,year,hot_spell_duration,days,7
09463_09473_Region_um_Coburg,6.313160419464111,HSx3,year,hot_spell_duration,days,7
09463_Coburg,6.591563701629639,HSx3,year,hot_spell_duration,days,7
09464_09475_Region_um_Hof,4.297569274902344,HSx3,year,hot_spell_duration,days,7
09464_Hof,4.347896099090576,HSx3,year,hot_spell_duration,days,7
09471_Bamberg,6.868131637573242,HSx3,year,hot_spell_duration,days,7
09472_Bayreuth,5.468719005584717,HSx3,year,hot_spell_duration,days,7
09473_Coburg,6.292612552642822,HSx3,year,hot_spell_duration,days,7
09474_Forchheim,6.8600029945373535,HSx3,year,hot_spell_duration,days,7
09475_Hof,4.294342041015625,HSx3,year,hot_spell_duration,days,7
09476_Kronach,4.460432052612305,HSx3,year,hot_spell_duration,days,7
09477_Kulmbach,5.563149929046631,HSx3,year,hot_spell_duration,days,7
09478_Lichtenfels,6.72451639175415,HSx3,year,hot_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,4.334427356719971,HSx3,year,hot_spell_duration,days,7
09561_09571_Region_um_Ansbach,6.464272975921631,HSx3,year,hot_spell_duration,days,7
09561_Ansbach,6.536664962768555,HSx3,year,hot_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,7.3294172286987305,HSx3,year,hot_spell_duration,days,7
09562_Erlangen,7.314310073852539,HSx3,year,hot_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,7.228231430053711,HSx3,year,hot_spell_duration,days,7
09563_Fürth,7.195423603057861,HSx3,year,hot_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,6.9017534255981445,HSx3,year,hot_spell_duration,days,7
09564_Nürnberg,7.465573310852051,HSx3,year,hot_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,6.902499198913574,HSx3,year,hot_spell_duration,days,7
09565_Schwabach,7.52459716796875,HSx3,year,hot_spell_duration,days,7
09571_Ansbach,6.460349082946777,HSx3,year,hot_spell_duration,days,7
09572_Erlangen-Höchstadt,7.304254531860352,HSx3,year,hot_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,6.798994064331055,HSx3,year,hot_spell_duration,days,7
09573_Fürth,7.073738098144531,HSx3,year,hot_spell_duration,days,7
09574_Nürnberger Land,6.481033802032471,HSx3,year,hot_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,7.103021144866943,HSx3,year,hot_spell_duration,days,7
09576_Roth,6.760395050048828,HSx3,year,hot_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,6.145355224609375,HSx3,year,hot_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,6.569786071777344,HSx3,year,hot_spell_duration,days,7
09661_Aschaffenburg,6.955495357513428,HSx3,year,hot_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,7.336042881011963,HSx3,year,hot_spell_duration,days,7
09662_Schweinfurt,7.338641166687012,HSx3,year,hot_spell_duration,days,7
09663_09679_Region_um_Würzburg,7.432085037231445,HSx3,year,hot_spell_duration,days,7
09663_Würzburg,7.6609344482421875,HSx3,year,hot_spell_duration,days,7
09671_Aschaffenburg,6.652018070220947,HSx3,year,hot_spell_duration,days,7
09672_Bad Kissingen,6.113674163818359,HSx3,year,hot_spell_duration,days,7
09673_Rhön-Grabfeld,5.461620807647705,HSx3,year,hot_spell_duration,days,7
09674_Haßberge,6.898565769195557,HSx3,year,hot_spell_duration,days,7
09675_Kitzingen,7.6090989112854,HSx3,year,hot_spell_duration,days,7
09676_Miltenberg,6.455371379852295,HSx3,year,hot_spell_duration,days,7
09677_Main-Spessart,6.576192378997803,HSx3,year,hot_spell_duration,days,7
09678_Schweinfurt,7.335931777954102,HSx3,year,hot_spell_duration,days,7
09679_Würzburg,7.408785820007324,HSx3,year,hot_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,6.474804401397705,HSx3,year,hot_spell_duration,days,7
09761_Augsburg,6.542710304260254,HSx3,year,hot_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,3.438765048980713,HSx3,year,hot_spell_duration,days,7
09762_Kaufbeuren,4.3333330154418945,HSx3,year,hot_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),2.6988232135772705,HSx3,year,hot_spell_duration,days,7
09763_Kempten (Allgäu),4.148528099060059,HSx3,year,hot_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,5.274299144744873,HSx3,year,hot_spell_duration,days,7
09764_Memmingen,5.366666316986084,HSx3,year,hot_spell_duration,days,7
09771_Aichach-Friedberg,6.552903652191162,HSx3,year,hot_spell_duration,days,7
09772_Augsburg,6.409176349639893,HSx3,year,hot_spell_duration,days,7
09773_Dillingen a.d. Donau,6.555285930633545,HSx3,year,hot_spell_duration,days,7
09774_Günzburg,6.280718803405762,HSx3,year,hot_spell_duration,days,7
09775_Neu-Ulm,6.211670875549316,HSx3,year,hot_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),4.279923439025879,HSx3,year,hot_spell_duration,days,7
09776_Lindau (Bodensee),5.411037445068359,HSx3,year,hot_spell_duration,days,7
09777_Ostallgäu,3.4110941886901855,HSx3,year,hot_spell_duration,days,7
09778_Unterallgäu,5.23663854598999,HSx3,year,hot_spell_duration,days,7
09779_Donau-Ries,6.476945877075195,HSx3,year,hot_spell_duration,days,7
09780_Oberallgäu,2.635218620300293,HSx3,year,hot_spell_duration,days,7
10041_Regionalverband Saarbrücken,6.235926151275635,HSx3,year,hot_spell_duration,days,7
10042_Merzig-Wadern,5.441048622131348,HSx3,year,hot_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,5.746716022491455,HSx3,year,hot_spell_duration,days,7
10043_Neunkirchen,5.743565559387207,HSx3,year,hot_spell_duration,days,7
10044_Saarlouis,6.0590128898620605,HSx3,year,hot_spell_duration,days,7
10045_Saarpfalz-Kreis,5.990082740783691,HSx3,year,hot_spell_duration,days,7
10046_St. Wendel,5.109582424163818,HSx3,year,hot_spell_duration,days,7
11000_Berlin,5.387775421142578,HSx3,year,hot_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,5.147373199462891,HSx3,year,hot_spell_duration,days,7
12051_Brandenburg an der Havel,5.248064041137695,HSx3,year,hot_spell_duration,days,7
12052_12071_Region_um_Cottbus,5.649277687072754,HSx3,year,hot_spell_duration,days,7
12052_Cottbus,5.821959495544434,HSx3,year,hot_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),5.252251625061035,HSx3,year,hot_spell_duration,days,7
12053_Frankfurt (Oder),5.273873329162598,HSx3,year,hot_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,5.128505229949951,HSx3,year,hot_spell_duration,days,7
12054_Potsdam,5.132619857788086,HSx3,year,hot_spell_duration,days,7
12060_Barnim,4.924065589904785,HSx3,year,hot_spell_duration,days,7
12061_Dahme-Spreewald,5.467437267303467,HSx3,year,hot_spell_duration,days,7
12062_Elbe-Elster,6.110928535461426,HSx3,year,hot_spell_duration,days,7
12063_Havelland,5.510914325714111,HSx3,year,hot_spell_duration,days,7
12064_Märkisch-Oderland,5.268301486968994,HSx3,year,hot_spell_duration,days,7
12065_Oberhavel,4.635369300842285,HSx3,year,hot_spell_duration,days,7
12066_Oberspreewald-Lausitz,5.738680839538574,HSx3,year,hot_spell_duration,days,7
12067_Oder-Spree,5.271454334259033,HSx3,year,hot_spell_duration,days,7
12068_Ostprignitz-Ruppin,4.246670246124268,HSx3,year,hot_spell_duration,days,7
12069_Potsdam-Mittelmark,5.142517566680908,HSx3,year,hot_spell_duration,days,7
12070_Prignitz,4.311925411224365,HSx3,year,hot_spell_duration,days,7
12071_Spree-Neiße,5.637364387512207,HSx3,year,hot_spell_duration,days,7
12072_Teltow-Fläming,5.4426655769348145,HSx3,year,hot_spell_duration,days,7
12073_Uckermark,4.2308831214904785,HSx3,year,hot_spell_duration,days,7
13003_13072_Region_um_Rostock,3.1581287384033203,HSx3,year,hot_spell_duration,days,7
13003_Rostock,2.7659268379211426,HSx3,year,hot_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,3.701977014541626,HSx3,year,hot_spell_duration,days,7
13004_Schwerin,4.078851222991943,HSx3,year,hot_spell_duration,days,7
13071_Mecklenburgische Seenplatte,3.3470377922058105,HSx3,year,hot_spell_duration,days,7
13072_Rostock,3.178438901901245,HSx3,year,hot_spell_duration,days,7
13073_Vorpommern-Rügen,2.2436437606811523,HSx3,year,hot_spell_duration,days,7
13074_Nordwestmecklenburg,3.490551233291626,HSx3,year,hot_spell_duration,days,7
13075_Vorpommern-Greifswald,2.6497976779937744,HSx3,year,hot_spell_duration,days,7
13076_Ludwigslust-Parchim,4.005167007446289,HSx3,year,hot_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,3.9989683628082275,HSx3,year,hot_spell_duration,days,7
14511_Chemnitz,4.609469890594482,HSx3,year,hot_spell_duration,days,7
14521_Erzgebirgskreis,3.021690845489502,HSx3,year,hot_spell_duration,days,7
14522_Mittelsachsen,4.594785213470459,HSx3,year,hot_spell_duration,days,7
14523_Vogtlandkreis,4.318274974822998,HSx3,year,hot_spell_duration,days,7
14524_Zwickau,4.841359615325928,HSx3,year,hot_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,5.363772392272949,HSx3,year,hot_spell_duration,days,7
14612_Dresden,6.002223014831543,HSx3,year,hot_spell_duration,days,7
14625_Bautzen,5.468642234802246,HSx3,year,hot_spell_duration,days,7
14626_Görlitz,5.266855239868164,HSx3,year,hot_spell_duration,days,7
14627_Meißen,6.387704849243164,HSx3,year,hot_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,4.456061363220215,HSx3,year,hot_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,6.368470191955566,HSx3,year,hot_spell_duration,days,7
14713_Leipzig,6.356088161468506,HSx3,year,hot_spell_duration,days,7
14729_Leipzig,6.426433086395264,HSx3,year,hot_spell_duration,days,7
14730_Nordsachsen,6.32355260848999,HSx3,year,hot_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,5.5909037590026855,HSx3,year,hot_spell_duration,days,7
15001_Dessau-Roßlau,5.634427070617676,HSx3,year,hot_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),6.092755317687988,HSx3,year,hot_spell_duration,days,7
15002_Halle (Saale),6.060272216796875,HSx3,year,hot_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,5.00410795211792,HSx3,year,hot_spell_duration,days,7
15003_Magdeburg,5.388854026794434,HSx3,year,hot_spell_duration,days,7
15081_Altmarkkreis Salzwedel,4.794434547424316,HSx3,year,hot_spell_duration,days,7
15082_Anhalt-Bitterfeld,5.752883434295654,HSx3,year,hot_spell_duration,days,7
15083_Börde,4.9101457595825195,HSx3,year,hot_spell_duration,days,7
15084_Burgenlandkreis,6.160392761230469,HSx3,year,hot_spell_duration,days,7
15085_Harz,3.5227041244506836,HSx3,year,hot_spell_duration,days,7
15086_Jerichower Land,5.415797233581543,HSx3,year,hot_spell_duration,days,7
15087_Mansfeld-Südharz,4.805588245391846,HSx3,year,hot_spell_duration,days,7
15088_Saalekreis,6.095941066741943,HSx3,year,hot_spell_duration,days,7
15089_Salzlandkreis,5.549830436706543,HSx3,year,hot_spell_duration,days,7
15090_Stendal,5.288973808288574,HSx3,year,hot_spell_duration,days,7
15091_Wittenberg,5.4646382331848145,HSx3,year,hot_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,4.812020778656006,HSx3,year,hot_spell_duration,days,7
16051_Erfurt,5.422530174255371,HSx3,year,hot_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,5.590071678161621,HSx3,year,hot_spell_duration,days,7
16052_Gera,5.3742218017578125,HSx3,year,hot_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,5.305420875549316,HSx3,year,hot_spell_duration,days,7
16053_Jena,5.373520851135254,HSx3,year,hot_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,4.370699882507324,HSx3,year,hot_spell_duration,days,7
16054_Suhl,3.933701515197754,HSx3,year,hot_spell_duration,days,7
16055_16071_Region_um_Weimar,5.277521133422852,HSx3,year,hot_spell_duration,days,7
16055_Weimar,5.157367706298828,HSx3,year,hot_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,4.253297805786133,HSx3,year,hot_spell_duration,days,7
16056_Eisenach,4.38006067276001,HSx3,year,hot_spell_duration,days,7
16061_Eichsfeld,3.7087483406066895,HSx3,year,hot_spell_duration,days,7
16062_Nordhausen,3.8941361904144287,HSx3,year,hot_spell_duration,days,7
16063_Wartburgkreis,4.441058158874512,HSx3,year,hot_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,4.475212097167969,HSx3,year,hot_spell_duration,days,7
16065_Kyffhäuserkreis,5.311800003051758,HSx3,year,hot_spell_duration,days,7
16066_Schmalkalden-Meiningen,4.393258094787598,HSx3,year,hot_spell_duration,days,7
16067_Gotha,4.398264408111572,HSx3,year,hot_spell_duration,days,7
16068_Sömmerda,5.965463638305664,HSx3,year,hot_spell_duration,days,7
16069_Hildburghausen,4.940852642059326,HSx3,year,hot_spell_duration,days,7
16070_Ilm-Kreis,4.069909572601318,HSx3,year,hot_spell_duration,days,7
16071_Weimarer Land,5.291289806365967,HSx3,year,hot_spell_duration,days,7
16072_Sonneberg,4.354633331298828,HSx3,year,hot_spell_duration,days,7
16073_Saalfeld-Rudolstadt,4.399366855621338,HSx3,year,hot_spell_duration,days,7
16074_Saale-Holzland-Kreis,5.325766563415527,HSx3,year,hot_spell_duration,days,7
16075_Saale-Orla-Kreis,4.472249984741211,HSx3,year,hot_spell_duration,days,7
16076_Greiz,4.943500518798828,HSx3,year,hot_spell_duration,days,7
16077_Altenburger Land,5.9684977531433105,HSx3,year,hot_spell_duration,days,7
