region,HSx3_year_4C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09273_Kelheim,1.2923128604888916,HSx3,year,hot_spell_duration,days,7
09274_Landshut,1.3679563999176025,HSx3,year,hot_spell_duration,days,7
09275_Passau,1.0178409814834595,HSx3,year,hot_spell_duration,days,7
09276_Regen,0.1538463681936264,HSx3,year,hot_spell_duration,days,7
09277_Rottal-Inn,1.126753807067871,HSx3,year,hot_spell_duration,days,7
09278_Straubing-Bogen,1.1138617992401123,HSx3,year,hot_spell_duration,days,7
09279_Dingolfing-Landau,1.356612205505371,HSx3,year,hot_spell_duration,days,7
09361_09371_Region_um_Amberg,0.8329792618751526,HSx3,year,hot_spell_duration,days,7
09361_Amberg,0.7536599040031433,HSx3,year,hot_spell_duration,days,7
09362_09375_Region_um_Regensburg,1.1777153015136719,HSx3,year,hot_spell_duration,days,7
09362_Regensburg,1.1848632097244263,HSx3,year,hot_spell_duration,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.6995415091514587,HSx3,year,hot_spell_duration,days,7
09363_Weiden i.d. OPf.,0.8367325067520142,HSx3,year,hot_spell_duration,days,7
09371_Amberg-Sulzbach,0.8362891674041748,HSx3,year,hot_spell_duration,days,7
09372_Cham,0.5954679250717163,HSx3,year,hot_spell_duration,days,7
09373_Neumarkt i.d. OPf.,0.8311707377433777,HSx3,year,hot_spell_duration,days,7
09374_Neustadt a.d. Waldnaab,0.6914517283439636,HSx3,year,hot_spell_duration,days,7
09375_Regensburg,1.177266001701355,HSx3,year,hot_spell_duration,days,7
09376_Schwandorf,0.9524080753326416,HSx3,year,hot_spell_duration,days,7
09377_Tirschenreuth,0.1981041133403778,HSx3,year,hot_spell_duration,days,7
09461_09471_Region_um_Bamberg,1.5474473237991333,HSx3,year,hot_spell_duration,days,7
09461_Bamberg,1.3553674221038818,HSx3,year,hot_spell_duration,days,7
09462_09472_Region_um_Bayreuth,0.5697960257530212,HSx3,year,hot_spell_duration,days,7
09462_Bayreuth,0.6278571486473083,HSx3,year,hot_spell_duration,days,7
09463_09473_Region_um_Coburg,1.0408854484558105,HSx3,year,hot_spell_duration,days,7
09463_Coburg,0.855437159538269,HSx3,year,hot_spell_duration,days,7
09464_09475_Region_um_Hof,0.014712737873196602,HSx3,year,hot_spell_duration,days,7
09464_Hof,0.0,HSx3,year,hot_spell_duration,days,7
09471_Bamberg,1.531877040863037,HSx3,year,hot_spell_duration,days,7
09472_Bayreuth,0.5665836930274963,HSx3,year,hot_spell_duration,days,7
09473_Coburg,1.0545730590820312,HSx3,year,hot_spell_duration,days,7
09474_Forchheim,1.1575415134429932,HSx3,year,hot_spell_duration,days,7
09475_Hof,0.015655934810638428,HSx3,year,hot_spell_duration,days,7
09476_Kronach,0.21907544136047363,HSx3,year,hot_spell_duration,days,7
09477_Kulmbach,0.6830470561981201,HSx3,year,hot_spell_duration,days,7
09478_Lichtenfels,1.1575030088424683,HSx3,year,hot_spell_duration,days,7
09479_Wunsiedel i. Fichtelgebirge,0.05965978279709816,HSx3,year,hot_spell_duration,days,7
09561_09571_Region_um_Ansbach,1.0541023015975952,HSx3,year,hot_spell_duration,days,7
09561_Ansbach,1.0833334922790527,HSx3,year,hot_spell_duration,days,7
09562_09572_09564_09563_Region_um_Erlangen,2.0722386837005615,HSx3,year,hot_spell_duration,days,7
09562_Erlangen,1.8810467720031738,HSx3,year,hot_spell_duration,days,7
09563_09573_09562_09564_Region_um_Fürth,1.9154106378555298,HSx3,year,hot_spell_duration,days,7
09563_Fürth,2.071307420730591,HSx3,year,hot_spell_duration,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,1.5268807411193848,HSx3,year,hot_spell_duration,days,7
09564_Nürnberg,1.881343126296997,HSx3,year,hot_spell_duration,days,7
09565_09576_09564_Region_um_Schwabach,1.4189380407333374,HSx3,year,hot_spell_duration,days,7
09565_Schwabach,1.7778568267822266,HSx3,year,hot_spell_duration,days,7
09571_Ansbach,1.052517294883728,HSx3,year,hot_spell_duration,days,7
09572_Erlangen-Höchstadt,2.090019702911377,HSx3,year,hot_spell_duration,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,1.3782367706298828,HSx3,year,hot_spell_duration,days,7
09573_Fürth,1.7998816967010498,HSx3,year,hot_spell_duration,days,7
09574_Nürnberger Land,1.012069821357727,HSx3,year,hot_spell_duration,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,1.5577616691589355,HSx3,year,hot_spell_duration,days,7
09576_Roth,1.309515118598938,HSx3,year,hot_spell_duration,days,7
09577_Weißenburg-Gunzenhausen,0.9492960572242737,HSx3,year,hot_spell_duration,days,7
09661_09671_09676_Region_um_Aschaffenburg,1.4614005088806152,HSx3,year,hot_spell_duration,days,7
09661_Aschaffenburg,1.8260148763656616,HSx3,year,hot_spell_duration,days,7
09662_09678_Region_um_Schweinfurt,1.8570802211761475,HSx3,year,hot_spell_duration,days,7
09662_Schweinfurt,1.843788981437683,HSx3,year,hot_spell_duration,days,7
09663_09679_Region_um_Würzburg,1.7104073762893677,HSx3,year,hot_spell_duration,days,7
09663_Würzburg,1.6384235620498657,HSx3,year,hot_spell_duration,days,7
09671_Aschaffenburg,1.445221185684204,HSx3,year,hot_spell_duration,days,7
09672_Bad Kissingen,1.1381444931030273,HSx3,year,hot_spell_duration,days,7
09673_Rhön-Grabfeld,0.9074026942253113,HSx3,year,hot_spell_duration,days,7
09674_Haßberge,1.5033748149871826,HSx3,year,hot_spell_duration,days,7
09675_Kitzingen,1.925777792930603,HSx3,year,hot_spell_duration,days,7
09676_Miltenberg,1.4320228099822998,HSx3,year,hot_spell_duration,days,7
09677_Main-Spessart,1.451494812965393,HSx3,year,hot_spell_duration,days,7
09678_Schweinfurt,1.8576527833938599,HSx3,year,hot_spell_duration,days,7
09679_Würzburg,1.7177358865737915,HSx3,year,hot_spell_duration,days,7
09761_09772_09771_Region_um_Augsburg,1.3203119039535522,HSx3,year,hot_spell_duration,days,7
09761_Augsburg,1.3601559400558472,HSx3,year,hot_spell_duration,days,7
09762_09777_Region_um_Kaufbeuren,0.28037768602371216,HSx3,year,hot_spell_duration,days,7
09762_Kaufbeuren,0.4268161356449127,HSx3,year,hot_spell_duration,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.15200389921665192,HSx3,year,hot_spell_duration,days,7
09763_Kempten (Allgäu),0.23917847871780396,HSx3,year,hot_spell_duration,days,7
09764_09778_08436_Region_um_Memmingen,0.4961673617362976,HSx3,year,hot_spell_duration,days,7
09764_Memmingen,0.3225131928920746,HSx3,year,hot_spell_duration,days,7
09771_Aichach-Friedberg,1.3924648761749268,HSx3,year,hot_spell_duration,days,7
09772_Augsburg,1.226304292678833,HSx3,year,hot_spell_duration,days,7
09773_Dillingen a.d. Donau,1.4325523376464844,HSx3,year,hot_spell_duration,days,7
09774_Günzburg,1.2315092086791992,HSx3,year,hot_spell_duration,days,7
09775_Neu-Ulm,1.23677396774292,HSx3,year,hot_spell_duration,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.5372689366340637,HSx3,year,hot_spell_duration,days,7
09776_Lindau (Bodensee),0.5855075716972351,HSx3,year,hot_spell_duration,days,7
09777_Ostallgäu,0.2758481204509735,HSx3,year,hot_spell_duration,days,7
09778_Unterallgäu,0.46751585602760315,HSx3,year,hot_spell_duration,days,7
09779_Donau-Ries,1.2451350688934326,HSx3,year,hot_spell_duration,days,7
09780_Oberallgäu,0.14817917346954346,HSx3,year,hot_spell_duration,days,7
10041_Regionalverband Saarbrücken,1.7960362434387207,HSx3,year,hot_spell_duration,days,7
10042_Merzig-Wadern,1.3553522825241089,HSx3,year,hot_spell_duration,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,1.4385716915130615,HSx3,year,hot_spell_duration,days,7
10043_Neunkirchen,1.3675295114517212,HSx3,year,hot_spell_duration,days,7
10044_Saarlouis,1.7156436443328857,HSx3,year,hot_spell_duration,days,7
10045_Saarpfalz-Kreis,1.5256942510604858,HSx3,year,hot_spell_duration,days,7
10046_St. Wendel,0.9539780020713806,HSx3,year,hot_spell_duration,days,7
11000_Berlin,1.2811028957366943,HSx3,year,hot_spell_duration,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.2330743074417114,HSx3,year,hot_spell_duration,days,7
12051_Brandenburg an der Havel,1.349806547164917,HSx3,year,hot_spell_duration,days,7
12052_12071_Region_um_Cottbus,1.279363989830017,HSx3,year,hot_spell_duration,days,7
12052_Cottbus,1.2913715839385986,HSx3,year,hot_spell_duration,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),1.0505108833312988,HSx3,year,hot_spell_duration,days,7
12053_Frankfurt (Oder),1.0818166732788086,HSx3,year,hot_spell_duration,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,1.2425328493118286,HSx3,year,hot_spell_duration,days,7
12054_Potsdam,1.1569409370422363,HSx3,year,hot_spell_duration,days,7
12060_Barnim,0.9560471773147583,HSx3,year,hot_spell_duration,days,7
12061_Dahme-Spreewald,1.3065564632415771,HSx3,year,hot_spell_duration,days,7
12062_Elbe-Elster,1.4409774541854858,HSx3,year,hot_spell_duration,days,7
12063_Havelland,1.16282320022583,HSx3,year,hot_spell_duration,days,7
12064_Märkisch-Oderland,0.9694051742553711,HSx3,year,hot_spell_duration,days,7
12065_Oberhavel,0.9098691940307617,HSx3,year,hot_spell_duration,days,7
12066_Oberspreewald-Lausitz,1.3828567266464233,HSx3,year,hot_spell_duration,days,7
12067_Oder-Spree,1.1223158836364746,HSx3,year,hot_spell_duration,days,7
12068_Ostprignitz-Ruppin,0.9076676368713379,HSx3,year,hot_spell_duration,days,7
12069_Potsdam-Mittelmark,1.1436479091644287,HSx3,year,hot_spell_duration,days,7
12070_Prignitz,1.001761794090271,HSx3,year,hot_spell_duration,days,7
12071_Spree-Neiße,1.2781383991241455,HSx3,year,hot_spell_duration,days,7
12072_Teltow-Fläming,1.1898176670074463,HSx3,year,hot_spell_duration,days,7
12073_Uckermark,0.7147268056869507,HSx3,year,hot_spell_duration,days,7
13003_13072_Region_um_Rostock,0.3720587193965912,HSx3,year,hot_spell_duration,days,7
13003_Rostock,0.21722367405891418,HSx3,year,hot_spell_duration,days,7
13004_13076_13074_Region_um_Schwerin,0.5251425504684448,HSx3,year,hot_spell_duration,days,7
13004_Schwerin,0.4635407030582428,HSx3,year,hot_spell_duration,days,7
13071_Mecklenburgische Seenplatte,0.6241365075111389,HSx3,year,hot_spell_duration,days,7
13072_Rostock,0.3745841681957245,HSx3,year,hot_spell_duration,days,7
13073_Vorpommern-Rügen,0.1882786601781845,HSx3,year,hot_spell_duration,days,7
13074_Nordwestmecklenburg,0.3585171699523926,HSx3,year,hot_spell_duration,days,7
13075_Vorpommern-Greifswald,0.5497282147407532,HSx3,year,hot_spell_duration,days,7
13076_Ludwigslust-Parchim,0.5889056324958801,HSx3,year,hot_spell_duration,days,7
14511_14524_14521_14522_Region_um_Chemnitz,0.6043559908866882,HSx3,year,hot_spell_duration,days,7
14511_Chemnitz,0.661064088344574,HSx3,year,hot_spell_duration,days,7
14521_Erzgebirgskreis,0.09372459352016449,HSx3,year,hot_spell_duration,days,7
14522_Mittelsachsen,0.8110179901123047,HSx3,year,hot_spell_duration,days,7
14523_Vogtlandkreis,0.18493744730949402,HSx3,year,hot_spell_duration,days,7
14524_Zwickau,0.8011804819107056,HSx3,year,hot_spell_duration,days,7
14612_14627_14625_14628_Region_um_Dresden,1.1409924030303955,HSx3,year,hot_spell_duration,days,7
14612_Dresden,1.1580538749694824,HSx3,year,hot_spell_duration,days,7
14625_Bautzen,1.0991525650024414,HSx3,year,hot_spell_duration,days,7
14626_Görlitz,1.0140236616134644,HSx3,year,hot_spell_duration,days,7
14627_Meißen,1.4115883111953735,HSx3,year,hot_spell_duration,days,7
14628_Sächsische Schweiz-Osterzgebirge,0.5743181109428406,HSx3,year,hot_spell_duration,days,7
14713_14729_14730_Region_um_Leipzig,1.4658828973770142,HSx3,year,hot_spell_duration,days,7
14713_Leipzig,1.620895266532898,HSx3,year,hot_spell_duration,days,7
14729_Leipzig,1.3886357545852661,HSx3,year,hot_spell_duration,days,7
14730_Nordsachsen,1.5056253671646118,HSx3,year,hot_spell_duration,days,7
15001_15091_15082_Region_um_Dessau-Rolau,1.4683769941329956,HSx3,year,hot_spell_duration,days,7
15001_Dessau-Roßlau,1.5075035095214844,HSx3,year,hot_spell_duration,days,7
15002_15088_Region_um_Halle_(Saale),1.560563087463379,HSx3,year,hot_spell_duration,days,7
15002_Halle (Saale),1.6197638511657715,HSx3,year,hot_spell_duration,days,7
15003_15083_15089_15086_Region_um_Magdeburg,1.2719783782958984,HSx3,year,hot_spell_duration,days,7
15003_Magdeburg,1.3668689727783203,HSx3,year,hot_spell_duration,days,7
15081_Altmarkkreis Salzwedel,0.8551201224327087,HSx3,year,hot_spell_duration,days,7
15082_Anhalt-Bitterfeld,1.506969690322876,HSx3,year,hot_spell_duration,days,7
15083_Börde,1.1248180866241455,HSx3,year,hot_spell_duration,days,7
15084_Burgenlandkreis,1.4993373155593872,HSx3,year,hot_spell_duration,days,7
15085_Harz,0.6640360355377197,HSx3,year,hot_spell_duration,days,7
15086_Jerichower Land,1.2988815307617188,HSx3,year,hot_spell_duration,days,7
15087_Mansfeld-Südharz,0.8297451138496399,HSx3,year,hot_spell_duration,days,7
15088_Saalekreis,1.5547571182250977,HSx3,year,hot_spell_duration,days,7
15089_Salzlandkreis,1.471238136291504,HSx3,year,hot_spell_duration,days,7
15090_Stendal,1.1122509241104126,HSx3,year,hot_spell_duration,days,7
15091_Wittenberg,1.4346187114715576,HSx3,year,hot_spell_duration,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.9403326511383057,HSx3,year,hot_spell_duration,days,7
16051_Erfurt,1.0460515022277832,HSx3,year,hot_spell_duration,days,7
16052_16076_15084_16074_Region_um_Gera,1.2374393939971924,HSx3,year,hot_spell_duration,days,7
16052_Gera,0.949674129486084,HSx3,year,hot_spell_duration,days,7
16053_16074_16071_16055_Region_um_Jena,0.9554275870323181,HSx3,year,hot_spell_duration,days,7
16053_Jena,0.9186227321624756,HSx3,year,hot_spell_duration,days,7
16054_16066_16069_16070_Region_um_Suhl,0.4777340590953827,HSx3,year,hot_spell_duration,days,7
16054_Suhl,0.03133608400821686,HSx3,year,hot_spell_duration,days,7
16055_16071_Region_um_Weimar,0.9515589475631714,HSx3,year,hot_spell_duration,days,7
16055_Weimar,0.9408799409866333,HSx3,year,hot_spell_duration,days,7
16056_16063_06636_Region_um_Eisenach,0.596089780330658,HSx3,year,hot_spell_duration,days,7
16056_Eisenach,0.6925501823425293,HSx3,year,hot_spell_duration,days,7
16061_Eichsfeld,0.5191344618797302,HSx3,year,hot_spell_duration,days,7
16062_Nordhausen,0.6135192513465881,HSx3,year,hot_spell_duration,days,7
16063_Wartburgkreis,0.603585958480835,HSx3,year,hot_spell_duration,days,7
16064_Unstrut-Hainich-Kreis,0.9661693572998047,HSx3,year,hot_spell_duration,days,7
16065_Kyffhäuserkreis,1.111528992652893,HSx3,year,hot_spell_duration,days,7
16066_Schmalkalden-Meiningen,0.4570862948894501,HSx3,year,hot_spell_duration,days,7
16067_Gotha,0.6487914323806763,HSx3,year,hot_spell_duration,days,7
16068_Sömmerda,1.6342166662216187,HSx3,year,hot_spell_duration,days,7
16069_Hildburghausen,0.5695531964302063,HSx3,year,hot_spell_duration,days,7
16070_Ilm-Kreis,0.39903151988983154,HSx3,year,hot_spell_duration,days,7
16071_Weimarer Land,0.9469640254974365,HSx3,year,hot_spell_duration,days,7
16072_Sonneberg,0.04493328928947449,HSx3,year,hot_spell_duration,days,7
16073_Saalfeld-Rudolstadt,0.432002991437912,HSx3,year,hot_spell_duration,days,7
16074_Saale-Holzland-Kreis,0.9650773406028748,HSx3,year,hot_spell_duration,days,7
16075_Saale-Orla-Kreis,0.30280807614326477,HSx3,year,hot_spell_duration,days,7
16076_Greiz,0.8389162421226501,HSx3,year,hot_spell_duration,days,7
16077_Altenburger Land,1.3259458541870117,HSx3,year,hot_spell_duration,days,7
