region,SU30_year_2C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09463_Coburg,0.011229395866394043,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_Hof,-0.0458124577999115,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09471_Bamberg,0.1531846970319748,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,-0.04246342182159424,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,0.08787835389375687,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,0.005432844161987305,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,-0.004813700914382935,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,0.00942048616707325,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,-0.027406752109527588,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,0.09776048362255096,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,-0.009640395641326904,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,0.08385499566793442,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,0.12440228462219238,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,0.22869133949279785,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,0.2119569331407547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,0.14291954040527344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,0.09152565151453018,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,0.1197127103805542,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,0.05870389938354492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,0.07267028093338013,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.1397630274295807,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,0.11477982997894287,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,0.07176456600427628,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,0.4876454770565033,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,0.19423456490039825,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,0.2550255060195923,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,0.21842950582504272,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,0.0653756782412529,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,0.0241951122879982,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,0.1372075080871582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,0.24531720578670502,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,0.16890908777713776,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,0.11782239377498627,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,0.1903505027294159,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,0.22405412793159485,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,0.1416039764881134,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,-0.13985025882720947,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),-0.053607165813446045,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,-0.10335326194763184,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,0.21466872096061707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,0.1811600774526596,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,0.12230132520198822,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,0.12790122628211975,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,0.15154661238193512,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),0.1159220039844513,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,-0.038716673851013184,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,0.13160169124603271,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,0.04871726036071777,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,-0.04997965693473816,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,-0.18919777870178223,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,-0.2834489345550537,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,-0.24796009063720703,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,-0.3030533790588379,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,-0.19373774528503418,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,-0.10916781425476074,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,-2.936006546020508,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,-2.5490055084228516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,-5.0394511222839355,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),-4.805604457855225,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,-3.3474879264831543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,-3.2457830905914307,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,-4.1074395179748535,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,-3.774196147918701,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,-2.4533791542053223,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,-4.0522284507751465,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,-2.70469069480896,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,-4.292440891265869,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,-4.555553913116455,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,-2.1126811504364014,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,-2.9282469749450684,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,-1.0967445373535156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,-5.166243553161621,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,-3.512770652770996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,-2.9088666439056396,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,-0.055640220642089844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,-0.10329008102416992,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,-0.16413795948028564,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,-0.5008742809295654,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,-1.1425986289978027,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,0.013617277145385742,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,-0.04058355093002319,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,-1.309190034866333,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,-0.3872491121292114,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,-0.4957059621810913,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,-0.026401221752166748,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,-0.28574174642562866,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,-0.24232470989227295,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,-1.6122112274169922,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,-3.339202880859375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,-3.010226011276245,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,-2.078056573867798,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-1.3614904880523682,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,-1.0312237739562988,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,-0.8354787826538086,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,-2.1130857467651367,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,-2.2634639739990234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,-2.3942031860351562,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,-2.8514907360076904,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),-1.8607380390167236,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,-0.7171459197998047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,-1.6905033588409424,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,-0.9973552227020264,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,-1.8319299221038818,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,-0.5911279916763306,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,-2.247215747833252,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,-1.3062548637390137,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,-1.6497292518615723,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,-2.1472530364990234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,-1.087677001953125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,0.0463489294052124,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,-0.19559359550476074,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,-0.1442810297012329,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,-0.04262572526931763,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,-0.0023076534271240234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,-0.4661444425582886,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,-0.47465789318084717,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,-0.36456215381622314,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,-0.13199234008789062,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,-0.22844552993774414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,-0.5016788244247437,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,0.004926667548716068,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,-0.17613208293914795,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,-0.47821176052093506,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,0.013882333412766457,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,-0.25509464740753174,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,-0.07601487636566162,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,0.004832925740629435,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,-0.04360651969909668,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,-0.22055017948150635,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,-0.027162790298461914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,-0.18991893529891968,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,-0.1582406759262085,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,-0.1549024134874344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,-0.16334521770477295,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-0.03960305452346802,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-0.12401539087295532,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-0.35689806938171387,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-0.15394234657287598,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-0.4610898494720459,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-0.08085036277770996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,-0.15160846710205078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-0.08154153823852539,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,0.14117932319641113,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-0.15580853819847107,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-0.1073300838470459,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-0.12982231378555298,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-0.06812500953674316,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,0.08077478408813477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,0.17123746871948242,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-0.041564226150512695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-0.18356895446777344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,0.11323332786560059,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,0.11570286750793457,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,0.19551895558834076,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,0.18485021591186523,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,0.20500141382217407,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,0.20066142082214355,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,0.12456274032592773,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,0.1331636905670166,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,0.1585221290588379,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,0.18671226501464844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,0.16967153549194336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,0.18279504776000977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,0.20017075538635254,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,0.20394200086593628,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,0.14803338050842285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,0.16919469833374023,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,0.5404891967773438,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,0.29714536666870117,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,0.31279635429382324,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,0.16901779174804688,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.22096776962280273,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.3755002021789551,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,-0.30724847316741943,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,0.15678350627422333,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,-0.1680082082748413,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.7243556976318359,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,0.060395240783691406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,0.34874916076660156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.7155799865722656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,0.2078847885131836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.3483133316040039,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,-0.14860296249389648,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.7460618019104004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.36946582794189453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-0.16671514511108398,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.6346478462219238,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.5165623426437378,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,0.7434639930725098,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,0.3304305076599121,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,0.8540563583374023,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,0.6381716728210449,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.5806760787963867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,0.14194536209106445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.023362159729003906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,-0.015974998474121094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,0.15988841652870178,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,0.20178715884685516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,0.2126772403717041,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,0.2542651295661926,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,0.24758851528167725,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,0.18414360284805298,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,0.036284830421209335,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,0.02641141414642334,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-0.026842057704925537,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,0.15829481184482574,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,-0.04141673445701599,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,0.09080974012613297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,-0.007283657789230347,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,0.09113113582134247,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,0.15222609043121338,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,0.13648474216461182,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.11559772491455078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,0.1360642910003662,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.14797568321228027,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,0.20649929344654083,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,0.19051089882850647,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,0.2269158512353897,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,0.19147853553295135,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-0.04175126552581787,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-0.045019447803497314,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,0.07930254936218262,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.0712960958480835,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.19081664085388184,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-2.72782564163208,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,-5.1545000076293945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-4.326472759246826,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-2.78159236907959,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,-0.15266108512878418,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-0.30545806884765625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-0.36864322423934937,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-2.2317986488342285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-1.5048255920410156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-2.6294360160827637,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-1.70570707321167,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-1.808197259902954,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.07550442218780518,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-0.4269617795944214,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-0.14108312129974365,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,0.014423007145524025,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
