region,SU30_year_4C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09662_Schweinfurt,19.40568,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,20.314796,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,18.4077,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,16.229477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,15.070443,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,18.543766,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,20.086693,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,18.135359,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,18.167639,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,19.411371,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,19.919224,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,19.965776,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,13.958935,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),12.415625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,15.829283,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,19.849676,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,19.28204,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,20.012716,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,19.216413,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,19.058186,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),15.62357,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,11.127097,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,15.914437,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,19.526243,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,7.479309,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,20.131899,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,17.15348,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,18.907433,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,19.594168,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,19.330719,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,15.758656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,16.327085,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,15.396138,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,17.631224,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),16.26193,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,15.164006,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,13.963102,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,17.046396,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,17.467865,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,14.73744,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,15.214683,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,13.59483,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,17.529814,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,16.263573,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,12.634778,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,15.292596,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,11.82237,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,17.51279,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,16.337996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,12.106185,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,6.50213,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,9.070306,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,7.8995547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,10.15861,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,9.503415,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,5.453205,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,7.480444,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,8.677832,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,13.037987,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,13.02685,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,11.060359,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,8.968818,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,13.689445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,16.993288,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,15.946241,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,16.069178,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,17.201271,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,12.90808,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,17.977783,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,16.884357,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,17.191217,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,16.599047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,16.544134,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,16.578594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),17.793974,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,16.32241,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,17.043163,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,13.664996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,15.48686,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,10.984989,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,15.226907,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,13.875988,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,13.819509,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,15.667945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,12.9207945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,15.359538,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,15.218652,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,15.14675,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,9.675458,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,14.493905,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,13.318562,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,11.100292,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,11.816283,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,12.737339,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,13.59203,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,14.579614,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,12.091571,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,12.345706,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,16.268726,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,13.641737,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,10.968312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,14.696223,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,11.553543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,11.938747,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,14.80496,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,11.721981,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,13.891971,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,16.01105,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,4.1575794,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,5.475369,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,7.299406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,6.0982094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,12.529756,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,11.290765,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,12.455812,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,9.790871,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,6.3100677,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),8.545388,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,11.410662,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,5.4954777,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,8.994947,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,7.1464725,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,16.070885,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,15.072737,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,14.229641,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,15.352779,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,15.774453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,15.260313,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,14.767397,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,12.457568,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,14.123246,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,12.297226,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,15.519115,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,15.959684,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,14.572632,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,14.656706,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,12.668295,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,11.828321,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,13.869564,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,13.522498,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,11.439686,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,12.85098,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,14.620274,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,22.129974,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,19.328506,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,19.146763,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,19.970703,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,19.286657,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,20.078833,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,11.572346,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,14.520776,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,15.586955,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),26.263811,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,19.564236,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,22.546537,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,26.244478,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,22.035809,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,21.977299,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,19.318392,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,24.173851,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,22.649372,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,19.320896,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,23.769619,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,21.363247,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,22.870874,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,19.62602,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,24.768808,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,23.446564,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,23.477346,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,17.611877,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,18.22693,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,17.481249,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,20.515179,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,19.500101,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,17.211952,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,20.671894,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,21.59047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,21.151754,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,17.654778,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,20.961576,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,15.84808,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,18.55839,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,14.886043,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,16.770058,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,10.724925,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,18.295143,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,20.979143,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,20.919891,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,19.63592,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,19.836332,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,19.11732,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,18.368898,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,19.411133,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,19.955774,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,19.55295,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,11.212063,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),7.686784,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,16.436392,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),13.558767,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,18.484718,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,15.087053,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,17.52376,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),15.768877,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,15.28477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,7.830754,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,9.326667,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,11.688236,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,15.505707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,17.123022,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,16.566277,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),17.110224,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,14.777359,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,13.681693,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,15.2442,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,14.764428,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,12.150196,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,14.675424,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,12.57021,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
