region,SU30_year_2C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09576_Roth,5.7262526,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,5.165602,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,6.281894,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,5.94626,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,6.220746,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,5.4939013,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,4.7810116,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,4.3979344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,5.617175,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,6.186706,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,5.3124824,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,5.404557,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,5.9510164,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,6.0853667,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,5.632277,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,3.0584385,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),2.5095897,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,3.7438512,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,5.659937,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,5.333934,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,5.7045155,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,5.248611,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,5.1411014,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),3.6176684,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,2.237487,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,3.8233974,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,5.581938,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,1.3022404,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,5.7772884,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,4.700253,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,5.3214335,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,5.60314,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,5.4695845,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,4.219846,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,5.67547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,5.0975456,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,6.1020613,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),5.5810547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,5.0642757,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,4.699302,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,5.8325906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,5.912344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,4.9612446,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,5.1665697,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,4.544559,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,5.935929,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,5.5594907,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,4.1721,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,5.072518,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,3.8854034,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,6.0288734,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,5.5006757,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,4.048722,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,2.1811469,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,2.932898,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,2.5852098,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,3.3083096,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,3.078953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,1.7379481,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,2.4187977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,2.8587236,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,4.0121565,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,4.074709,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,3.075385,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,2.3823678,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,4.210649,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,5.7667813,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,5.3682985,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,5.357143,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,5.7676377,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,4.0860415,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,6.010746,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,5.561878,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,5.7398624,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,5.528412,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,5.513419,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,5.5336037,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),5.9125724,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,5.238546,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,5.580746,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,4.307982,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,5.0981417,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,3.3531737,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,5.042159,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,4.512439,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,4.586817,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,5.1338215,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,4.2368064,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,4.742548,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,4.805227,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,4.694328,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,2.55156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,4.392413,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,3.9065273,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,3.2708201,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,3.556863,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,3.6732574,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,4.103996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,4.557546,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,3.3828492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,3.5564008,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,5.1345057,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,3.9393682,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,3.0336275,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,4.50254,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,3.1967227,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,3.3921745,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,4.582686,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,3.3255632,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,4.21689,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,5.1350374,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,1.290317,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,1.7423757,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,2.3477278,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,1.9454858,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,4.039012,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,3.5278046,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,4.0384393,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,3.096415,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,1.9845005,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),2.6917677,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,3.5238402,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,1.7466112,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,2.8545218,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,2.2610388,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,4.9505324,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,4.6556573,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,4.3459544,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,4.7063084,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,4.722574,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,4.695824,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,4.5638576,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,3.5767581,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,4.217708,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,3.5519488,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,4.518581,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,4.874074,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,4.50877,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,4.531628,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,3.903534,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,3.628419,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,4.212855,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,4.0803537,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,3.290036,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,3.8847919,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,4.5292788,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,6.9533553,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,5.9685917,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,5.8979416,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,6.137992,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,5.9243803,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,6.203518,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,3.4752815,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,4.1078434,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,4.1804323,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),8.473617,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,5.7065125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,6.839125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,8.467605,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,6.9103394,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,6.6401463,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,5.508031,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,7.571575,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,7.041281,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,5.495066,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,7.3956733,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,6.2370753,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,7.0739307,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,5.557952,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,7.7283473,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,7.3633385,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,7.3905506,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,4.7082334,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,4.725114,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,4.4808803,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,6.0948095,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,5.39209,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,4.488276,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,6.1685405,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,6.734089,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,6.580953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,5.2094483,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,6.4543414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,4.58693,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,5.598204,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,4.233913,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,5.0699067,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,2.852929,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,5.2527146,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,6.533301,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,6.43959,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,5.9180236,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,5.9356823,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,5.670525,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,5.4411674,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,5.95082,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,6.0978756,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,5.482452,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,2.2621183,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),1.3529855,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,3.9628687,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),3.115025,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,5.213247,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,5.0315447,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,6.0356526,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),5.3749084,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,5.133971,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,2.5653162,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,3.0317347,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,3.4876595,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,5.1216474,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,5.6865106,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,5.525219,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),5.610383,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,4.843304,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,4.098093,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,4.7822733,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,4.545506,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,3.4194975,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,4.4912176,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,3.6594913,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
