region,SU30_year_3C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09471_Bamberg,0.7469620704650879,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09472_Bayreuth,0.0862274169921875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09473_Coburg,0.37018465995788574,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09474_Forchheim,0.3936254382133484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,-0.13738609850406647,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,-0.08530977368354797,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,-0.054591357707977295,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,0.7197643518447876,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,-0.1866779327392578,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,0.9310088753700256,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,0.934536337852478,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,1.029431700706482,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,0.9301668405532837,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,0.9537389278411865,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,0.9042825698852539,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,1.0597888231277466,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,1.0487769842147827,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,0.4913402795791626,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,1.3558896780014038,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,0.7526994943618774,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,0.7794107794761658,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,1.0393004417419434,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,0.7754079103469849,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,0.866108775138855,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,0.6064811944961548,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,0.23554635047912598,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,0.19836759567260742,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,0.8802096843719482,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,1.364506483078003,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,0.6479978561401367,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,0.4373226761817932,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,1.03288733959198,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,0.9089691638946533,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,0.6995530128479004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,0.23333334922790527,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),0.3216414451599121,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,0.19000492990016937,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,0.6678138971328735,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,0.5402605533599854,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,0.6403887867927551,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,0.48597079515457153,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,0.4956187307834625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),0.5383889675140381,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,0.23064908385276794,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,0.3842707872390747,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,1.0048902034759521,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,0.1224895566701889,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,0.6942440867424011,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,0.5029097199440002,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,0.5734792947769165,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,0.8061585426330566,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,0.6256351470947266,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,0.27381807565689087,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,-3.6777589321136475,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,-2.8813672065734863,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,-5.871119499206543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),-6.086716175079346,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,-3.964707136154175,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,-4.268435001373291,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,-5.100426197052002,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,-4.471591472625732,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,-3.050901412963867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,-5.389809608459473,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,-3.6514971256256104,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,-4.953787803649902,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,-5.907017707824707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,-2.7792677879333496,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,-3.406533718109131,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,-1.4934508800506592,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,-6.08558464050293,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,-4.314964294433594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,-3.742513418197632,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,-0.2867487668991089,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,-0.3616741895675659,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,-0.5729095935821533,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,-0.9008598327636719,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,-1.6756446361541748,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,-0.1771252155303955,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,-0.20854175090789795,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,-1.602206826210022,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,-0.3250371217727661,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,-0.4823099374771118,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,-0.035517871379852295,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,-0.33888009190559387,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,-0.09943580627441406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,-1.8720612525939941,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,-3.9232940673828125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,-3.4350435733795166,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,-2.330981969833374,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-1.2460246086120605,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,-1.1165366172790527,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,-1.0113849639892578,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,-2.478865623474121,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,-2.9328293800354004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,-2.8772199153900146,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,-3.4381210803985596,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),-2.052072525024414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,-0.6822268962860107,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,-1.8367109298706055,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,-1.067136287689209,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,-2.220270872116089,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,-0.6964494585990906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,-2.661707878112793,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,-1.6008515357971191,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,-2.063498020172119,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,-2.519956111907959,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,-1.4227068424224854,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,0.20789992809295654,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,-0.19053137302398682,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,0.12702763080596924,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,-0.12354075908660889,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,0.10899412631988525,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,0.06997179985046387,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,0.07758033275604248,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,-0.09249252080917358,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,0.14677059650421143,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,0.19838166236877441,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,-0.45219194889068604,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,0.06469377875328064,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,0.13768726587295532,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,-0.3660914897918701,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,0.04222971200942993,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,0.08727353811264038,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,0.038037896156311035,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,-0.07460004091262817,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,0.0334831178188324,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,-0.07590246200561523,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,-0.0041329264640808105,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,-0.04647564888000488,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,-0.14605271816253662,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,0.01607578992843628,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,0.14286726713180542,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-0.057303786277770996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,0.15759170055389404,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-0.6087938547134399,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-0.12292850017547607,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-0.8007127046585083,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,0.05307340621948242,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,0.29908132553100586,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),0.07655572891235352,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,0.33081090450286865,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,0.1678282618522644,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,0.08866715431213379,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,0.09064173698425293,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,0.5778522491455078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,0.5182884931564331,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,0.6027073860168457,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,0.4995526075363159,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,0.6062799692153931,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,0.6376479864120483,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,0.5293394327163696,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,0.3050743043422699,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,0.4985218048095703,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,0.3441718816757202,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,0.7257203459739685,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,0.6546506881713867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,0.532342791557312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,0.6364700794219971,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,0.46378958225250244,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,0.42390215396881104,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,0.5899391770362854,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,0.5621351599693298,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,0.3748674988746643,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,0.5730141997337341,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,0.616581916809082,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,1.1003150939941406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,0.6352618932723999,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,0.5988872051239014,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,0.7079081535339355,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.6108375787734985,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.7739390134811401,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,0.12247633934020996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,0.38378506898880005,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,0.47074419260025024,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),1.3803787231445312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,0.6810851693153381,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,0.9516689777374268,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,1.3782341480255127,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,0.956183910369873,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.8943284153938293,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,0.4264053702354431,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,1.4196317195892334,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,1.0150099992752075,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,0.5057907104492188,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,1.261911153793335,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,1.429704189300537,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,1.7497700452804565,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,0.9966951012611389,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,1.525447130203247,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,1.3093756437301636,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,1.2172883749008179,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,0.7173062562942505,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.7270963191986084,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,0.31222885847091675,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,0.4991353452205658,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,0.6270505785942078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,0.3478577136993408,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,0.515656054019928,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,0.32948142290115356,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,0.29904282093048096,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,0.19979676604270935,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,0.27785724401474,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-0.036258041858673096,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,0.7388635873794556,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,0.08651840686798096,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,0.35810112953186035,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,-0.13225007057189941,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,0.9056571125984192,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,1.020638108253479,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,0.9985756874084473,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.7970908880233765,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,0.7887964248657227,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,1.1605039834976196,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,0.6506292223930359,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,1.0222564935684204,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,0.9050090312957764,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,0.6015599966049194,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,0.23192526400089264,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.13085994124412537,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,0.35012921690940857,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.2823227345943451,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.613310694694519,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-3.2437539100646973,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,-6.0657196044921875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-5.669060707092285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-3.3364858627319336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,-0.5588208436965942,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-0.6810368299484253,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-0.35320180654525757,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-2.451340675354004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-1.7712984085083008,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-3.180485963821411,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-1.8559458255767822,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-2.160186529159546,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.00018668174743652344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-0.3371872901916504,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-0.0034639835357666016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,0.054795682430267334,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,0.045333147048950195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,0.09676504135131836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
