region,SU30_year_3C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09661_Aschaffenburg,12.751353,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,11.990927,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,12.454529,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,11.2869,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,9.809333,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,9.034926,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,11.31801,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,12.349072,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,10.946836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,11.08162,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,11.961028,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,12.182232,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,11.729956,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,7.124041,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),6.1721597,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,8.481715,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,11.689327,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,11.173796,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,11.7205925,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,11.009789,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,10.812901,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),8.291955,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,5.4699636,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,8.5730095,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,11.472865,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,3.4538312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,11.891871,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,9.890068,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,11.084447,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,11.5472,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,11.339689,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,8.982316,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,11.022511,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,10.115442,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,11.709753,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),10.842065,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,10.015007,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,9.258075,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,11.266974,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,11.422909,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,9.798784,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,10.114696,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,9.0015335,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,11.44975,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,10.771252,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,8.346335,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,10.02072,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,7.8799825,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,11.550877,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,10.73217,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,8.043174,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,4.3202176,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,5.938439,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,5.190561,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,6.728581,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,6.2088637,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,3.4530787,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,4.9272227,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,5.6883054,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,7.942624,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,8.024854,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,6.3972955,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,5.075335,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,8.351449,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,10.992191,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,10.273933,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,10.301573,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,11.104445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,7.9769654,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,11.6772,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,10.825398,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,11.122518,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,10.878051,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,10.781286,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,10.811395,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),11.518136,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,10.291616,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,10.906341,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,8.562699,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,10.154733,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,6.8132496,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,10.033744,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,9.06312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,9.239892,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,10.131771,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,8.56087,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,9.542977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,9.445426,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,9.350449,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,5.474501,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,8.8899765,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,8.114165,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,6.7260075,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,7.2443795,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,7.653288,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,8.378942,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,9.140968,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,7.102542,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,7.398599,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,10.241305,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,8.101998,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,6.368301,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,9.065276,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,6.6887503,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,7.0212297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,9.110217,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,6.866188,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,8.408766,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,10.062894,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,2.6648445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,3.567523,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,4.792237,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,3.9886024,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,8.193993,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,7.207717,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,8.1815815,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,6.3281107,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,4.090799,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),5.5002327,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,7.247991,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,3.606317,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,5.86139,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,4.6782002,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,10.028577,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,9.4730835,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,8.934053,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,9.58825,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,9.664028,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,9.568485,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,9.316109,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,7.4572487,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,8.644254,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,7.409252,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,9.373336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,9.872241,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,9.225958,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,9.303317,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,8.033963,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,7.4980173,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,8.706571,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,8.468642,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,6.939786,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,8.080432,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,9.299771,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,13.8847065,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,12.027748,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,11.918834,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,12.33522,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,11.917838,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,12.506098,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,7.138312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,8.554289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,8.9249525,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),16.591007,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,11.679843,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,13.705128,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,16.583473,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,13.779742,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,13.355385,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,11.3659115,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,14.99842,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,14.02837,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,11.356514,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,14.694488,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,12.659701,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,14.070412,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,11.469287,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,15.330528,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,14.58243,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,14.6296215,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,9.979942,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,10.143407,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,9.62894,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,12.291583,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,11.279799,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,9.617991,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,12.395723,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,13.23571,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,12.9079485,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,10.449549,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,12.71154,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,9.311825,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,11.269112,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,8.695199,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,10.187015,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,6.0618205,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,10.75605,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,12.923988,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,12.801725,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,11.855329,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,11.935593,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,11.445913,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,11.187476,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,11.962263,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,12.207392,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,11.41498,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,5.519592,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),3.568083,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,8.866097,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),7.132554,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,10.82252,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,9.941355,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,11.565593,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),10.463973,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,10.113961,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,5.1477103,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,6.1679354,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,7.0194187,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,9.880489,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,11.041082,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,10.803964,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),10.960983,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,9.651969,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,8.347371,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,9.455294,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,9.095407,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,7.1344075,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,9.047254,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,7.590082,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
