region,SU30_year_2C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09474_Forchheim,3.7097253799438477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09475_Hof,1.7852704524993896,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09476_Kronach,2.1621880531311035,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,2.6404905319213867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,3.5451860427856445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,1.9073368310928345,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,3.481077194213867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,4.358094692230225,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,4.429535865783691,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,4.784395217895508,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,4.625254154205322,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,3.4978559017181396,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,4.3507981300354,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,3.7974002361297607,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,3.4950904846191406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,3.7682461738586426,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,3.739548444747925,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,3.4405517578125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,4.055537223815918,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,3.7843844890594482,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,3.9822115898132324,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,3.4977595806121826,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,3.215043067932129,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,2.914616107940674,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,3.6986474990844727,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,3.6744184494018555,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,3.3963537216186523,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,3.4782142639160156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,3.802652597427368,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,3.700888156890869,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,4.447626113891602,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,2.021794080734253,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),1.4157956838607788,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,2.428133487701416,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,4.2548980712890625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,4.013476371765137,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,4.445162296295166,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,3.8604660034179688,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,3.811843156814575,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),2.4583864212036133,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,1.2876379489898682,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,2.6590731143951416,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,4.076597213745117,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,0.5674058198928833,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,3.821157455444336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,3.0642411708831787,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,3.5809807777404785,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,3.8511857986450195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,3.5122382640838623,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,2.792444944381714,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,3.947437286376953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,3.570117950439453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,4.463833808898926,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),3.777581214904785,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,3.2208151817321777,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,3.0890302658081055,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,4.071897506713867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,4.391858100891113,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,3.391482353210449,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,3.3364076614379883,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,2.971238374710083,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,4.422062397003174,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,3.791139602661133,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,2.6857399940490723,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,3.480997085571289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,2.4701366424560547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,4.518433094024658,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,3.7904720306396484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,2.754776954650879,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,1.4547147750854492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,1.9799833297729492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,1.4622474908828735,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,2.1317191123962402,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,1.7011908292770386,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,1.05671226978302,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,1.327277660369873,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,1.8143912553787231,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,2.4824304580688477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,2.4593067169189453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,1.8059451580047607,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,1.2439395189285278,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,2.6559512615203857,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,3.8802738189697266,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,3.5310308933258057,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,3.6612236499786377,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,4.065065383911133,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,2.5222954750061035,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,4.3475141525268555,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,3.6705636978149414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,4.059309005737305,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,3.9132862091064453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,3.8274636268615723,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,3.986368179321289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),3.980621337890625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,3.5851151943206787,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,3.6470093727111816,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,2.757784843444824,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,3.649813175201416,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,2.1182894706726074,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,3.535815954208374,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,2.991060256958008,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,3.1120266914367676,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,3.3243041038513184,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,2.788243293762207,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,3.048654079437256,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,3.2476837635040283,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,2.971304416656494,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,1.5004358291625977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,2.6828036308288574,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,2.582684278488159,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,1.815307855606079,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,2.0590035915374756,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,2.151624917984009,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,2.67976975440979,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,2.814077377319336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,1.9694514274597168,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,2.039975643157959,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,3.357010841369629,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,2.31785249710083,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,1.7464613914489746,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,2.943230628967285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,1.7473878860473633,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,2.0305683612823486,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,2.804168701171875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,1.8704533576965332,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,2.4741737842559814,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,3.366675615310669,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,0.5406582355499268,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,0.8885208964347839,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,1.4515700340270996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,1.0604444742202759,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,2.5486721992492676,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,2.0974972248077393,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,2.6391234397888184,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,1.8601436614990234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,1.2111690044403076,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),1.3983689546585083,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,2.1483445167541504,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,1.0097428560256958,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,1.539970874786377,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,1.23666512966156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,3.335096836090088,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,3.1341300010681152,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,3.099392890930176,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,2.986588478088379,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,3.063079595565796,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,3.249026298522949,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,3.0471601486206055,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,2.6156222820281982,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,2.9560132026672363,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,2.5959770679473877,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,3.0715250968933105,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,3.3958988189697266,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,3.0998964309692383,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,3.238142490386963,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,2.3266067504882812,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,2.2527644634246826,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,3.031230926513672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,2.8985486030578613,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,2.18613600730896,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,2.582974672317505,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,3.1441619396209717,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,4.498991966247559,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,3.8123910427093506,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,3.679107666015625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,4.232189178466797,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,4.114207744598389,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,3.908501148223877,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,2.1198172569274902,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,2.698655605316162,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,2.8074023723602295,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),5.715832233428955,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,3.852088212966919,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,4.332604885101318,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,5.70997428894043,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,4.621955871582031,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,4.182967185974121,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,3.6953535079956055,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,5.143632411956787,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,4.726051330566406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,3.733243942260742,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,4.881857395172119,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,4.666089057922363,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,4.99078893661499,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,3.912933349609375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,5.259670257568359,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,4.862709045410156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,4.749324798583984,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,3.4247522354125977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,3.145291805267334,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,3.0651557445526123,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,4.451622486114502,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,4.21724271774292,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,3.959496259689331,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,4.59954833984375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,4.874007701873779,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,4.385305404663086,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,3.2894859313964844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,4.2301130294799805,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,2.94453763961792,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,3.6178064346313477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,2.714482545852661,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,3.433199882507324,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,1.795694351196289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,3.496993064880371,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,4.528379440307617,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,4.214491844177246,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,3.913266181945801,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,4.080193042755127,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,3.8455798625946045,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,3.7102224826812744,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,3.80189847946167,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,3.7268824577331543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,4.195276260375977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,1.2830085754394531,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),0.5944695472717285,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,2.67706561088562,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),2.0737075805664062,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,3.496446132659912,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,3.31247615814209,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,4.523853302001953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),3.6755032539367676,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,3.3740391731262207,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,1.4591666460037231,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,1.9182151556015015,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,2.0528817176818848,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,3.4145097732543945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,3.96720552444458,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,3.962094306945801,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),3.6503067016601562,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,3.4057090282440186,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,2.3845486640930176,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,3.0395469665527344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,2.9174742698669434,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,1.8913917541503906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,2.94387149810791,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,2.327725887298584,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
