region,SU30_year_4C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09476_Kronach,33.590736389160156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,38.55558776855469,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,44.25409698486328,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,30.865642547607422,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,44.79615020751953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,49.83900833129883,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,49.97141647338867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,49.645225524902344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,49.05232620239258,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,44.74366760253906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,49.26728439331055,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,48.56780242919922,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,44.94149398803711,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,47.382545471191406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,47.46481704711914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,45.400569915771484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,49.14740753173828,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,47.78294372558594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,49.65040588378906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,46.60390090942383,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,41.938907623291016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,38.95638656616211,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,45.983055114746094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,49.234352111816406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,45.97370910644531,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,45.430946350097656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,47.820045471191406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,49.54017639160156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,46.79813766479492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,32.297630310058594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),30.099609375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,37.75908660888672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,47.65664291381836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,46.23729705810547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,47.639427185058594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,46.74613571166992,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,45.94085693359375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),38.96435546875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,28.949737548828125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,38.80875015258789,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,46.98835754394531,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,23.373353958129883,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,49.019752502441406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,42.73145294189453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,46.473812103271484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,47.26123046875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,48.335723876953125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,39.19854736328125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,41.77678298950195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,38.475990295410156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,44.805877685546875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),43.072349548339844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,38.75242233276367,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,37.9298210144043,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,43.38007354736328,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,44.3262939453125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,38.4358024597168,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,41.38721466064453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,37.12234115600586,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,44.6967658996582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,42.22370910644531,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,35.07011795043945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,39.42845153808594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,32.917362213134766,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,44.43342971801758,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,41.960018157958984,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,35.23129653930664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,18.270463943481445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,24.42307472229004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,22.323558807373047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,27.921010971069336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,27.633033752441406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,15.786905288696289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,19.93539047241211,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,25.579578399658203,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,36.218177795410156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,35.771427154541016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,31.212623596191406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,25.554311752319336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,37.53059387207031,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,44.20248794555664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,41.418094635009766,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,42.24891662597656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,44.637245178222656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,35.714317321777344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,45.264488220214844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,43.616973876953125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,44.01875686645508,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,42.73373031616211,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,42.853668212890625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,42.02821350097656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),45.04444122314453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,43.23267364501953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,44.32426452636719,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,36.52755355834961,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,40.29697799682617,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,29.214988708496094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,39.64723205566406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,36.712005615234375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,36.30843734741211,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,41.69320297241211,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,34.44715881347656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,40.83601379394531,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,39.70166015625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,39.78187561035156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,27.31544303894043,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,38.8895149230957,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,36.38261795043945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,31.221435546875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,31.4611759185791,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,35.95927429199219,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,36.04193115234375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,39.50414276123047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,33.52344512939453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,34.20677947998047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,42.90354537963867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,36.20531463623047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,30.177349090576172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,39.61522674560547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,30.926715850830078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,33.21098327636719,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,39.94073486328125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,33.16239547729492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,37.92539596557617,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,42.01805877685547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,12.738622665405273,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,15.070780754089355,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,19.430574417114258,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,16.470911026000977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,32.91177749633789,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,30.15460968017578,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,32.42015838623047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,24.78583526611328,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,18.247299194335938,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),22.910919189453125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,29.0625057220459,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,16.02418327331543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,23.260339736938477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,20.342491149902344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,38.703163146972656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,37.05998229980469,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,34.755611419677734,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,37.76263427734375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,38.23311233520508,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,36.599308013916016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,36.591094970703125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,30.316810607910156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,33.84803771972656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,30.131383895874023,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,38.795291900634766,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,37.88756561279297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,36.211090087890625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,35.831539154052734,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,32.44746017456055,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,29.80129051208496,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,34.02002716064453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,33.47890853881836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,28.995656967163086,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,32.646907806396484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,35.82019805908203,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,51.986087799072266,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,47.255577087402344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,46.89208221435547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,48.01651382446289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,46.55235290527344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,48.658546447753906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,31.660612106323242,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,38.394161224365234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,41.00225067138672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),57.865150451660156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,48.103763580322266,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,51.726661682128906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,57.84471893310547,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,51.64575958251953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,51.14113235473633,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,47.23233413696289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,55.48518371582031,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,53.00116729736328,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,47.59226608276367,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,54.51405334472656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,50.52104949951172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,53.37880325317383,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,49.65863037109375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,56.826316833496094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,53.809940338134766,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,53.94915008544922,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,42.46245574951172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,44.83037567138672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,42.44936752319336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,48.98587417602539,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,44.0493278503418,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,39.23731231689453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,49.90458297729492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,51.026790618896484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,50.89165115356445,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,44.00115966796875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,50.23480987548828,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,40.01579666137695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,46.12579345703125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,38.50548553466797,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,42.48213577270508,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,29.650848388671875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,44.746368408203125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,49.444358825683594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,49.18034362792969,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,47.520748138427734,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,47.874446868896484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,46.58412551879883,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,46.41189956665039,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,47.818519592285156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,49.55036163330078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,46.8286018371582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,29.050189971923828,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),23.65605926513672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,39.2026481628418,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),34.15382766723633,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,45.88312530517578,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,39.0010986328125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,44.467926025390625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),41.85733413696289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,39.42940139770508,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,22.124008178710938,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,25.435699462890625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,32.435707092285156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,41.098487854003906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,43.94554138183594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,42.40476608276367,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),44.38857650756836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,38.95415496826172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,36.99468231201172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,40.8283576965332,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,39.735374450683594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,33.16773986816406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,39.540618896484375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,35.07749938964844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
