region,SU30_year_2C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09476_Kronach,11.807493209838867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09477_Kulmbach,13.877107620239258,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09478_Lichtenfels,16.214696884155273,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,10.61857795715332,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_Ansbach,16.545183181762695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_Erlangen,20.32942008972168,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_Fürth,19.898487091064453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_Nürnberg,19.507102966308594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_Schwabach,19.05825424194336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09571_Ansbach,16.460214614868164,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09572_Erlangen-Höchstadt,19.307342529296875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_Fürth,18.849193572998047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09574_Nürnberger Land,15.924983978271484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,17.679134368896484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09576_Roth,17.54971694946289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09577_Weißenburg-Gunzenhausen,16.456226348876953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_Aschaffenburg,20.530803680419922,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_Schweinfurt,18.50969123840332,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_Würzburg,19.57827377319336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09671_Aschaffenburg,16.83212661743164,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09672_Bad Kissingen,14.75383472442627,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09673_Rhön-Grabfeld,13.848011016845703,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09674_Haßberge,17.067474365234375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09675_Kitzingen,19.576412200927734,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09676_Miltenberg,16.644786834716797,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09677_Main-Spessart,16.36123275756836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09678_Schweinfurt,18.428424835205078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09679_Würzburg,19.218196868896484,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_Augsburg,18.479724884033203,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_Kaufbeuren,10.168952941894531,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_Kempten (Allgäu),10.14544677734375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_Memmingen,13.409655570983887,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09771_Aichach-Friedberg,18.790924072265625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09772_Augsburg,17.524986267089844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09773_Dillingen a.d. Donau,18.569454193115234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09774_Günzburg,17.30019187927246,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09775_Neu-Ulm,17.07526969909668,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_Lindau (Bodensee),12.5660400390625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09777_Ostallgäu,8.11689567565918,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09778_Unterallgäu,12.828775405883789,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09779_Donau-Ries,17.7463436126709,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09780_Oberallgäu,6.356932640075684,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10041_Regionalverband Saarbrücken,18.078857421875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10042_Merzig-Wadern,16.016887664794922,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_Neunkirchen,16.280981063842773,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10044_Saarlouis,18.399303436279297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10045_Saarpfalz-Kreis,17.70998191833496,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10046_St. Wendel,13.920429229736328,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
11000_Berlin,16.588939666748047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_Brandenburg an der Havel,15.902711868286133,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_Cottbus,19.30752182006836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_Frankfurt (Oder),17.40871810913086,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_Potsdam,15.939496994018555,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12060_Barnim,15.148504257202148,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12061_Dahme-Spreewald,17.688079833984375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12062_Elbe-Elster,18.778385162353516,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12063_Havelland,15.775101661682129,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12064_Märkisch-Oderland,16.566980361938477,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12065_Oberhavel,14.292963027954102,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12066_Oberspreewald-Lausitz,18.672733306884766,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12067_Oder-Spree,17.530960083007812,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12068_Ostprignitz-Ruppin,13.310739517211914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12069_Potsdam-Mittelmark,15.999227523803711,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12070_Prignitz,12.880611419677734,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12071_Spree-Neiße,18.97300148010254,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12072_Teltow-Fläming,17.20945167541504,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12073_Uckermark,13.04039192199707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_Rostock,8.56557559967041,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_Schwerin,11.089532852172852,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13072_Rostock,9.180112838745117,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13076_Ludwigslust-Parchim,11.14652156829834,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13071_Mecklenburgische Seenplatte,10.45227336883545,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13073_Vorpommern-Rügen,6.582171440124512,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13074_Nordwestmecklenburg,9.113447189331055,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13075_Vorpommern-Greifswald,9.16569709777832,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_Chemnitz,14.373992919921875,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14522_Mittelsachsen,13.998564720153809,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14523_Vogtlandkreis,10.909343719482422,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14521_Erzgebirgskreis,8.662236213684082,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14524_Zwickau,14.640869140625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_Dresden,18.329833984375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14626_Görlitz,17.247751235961914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14625_Bautzen,17.368135452270508,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14627_Meißen,18.969074249267578,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,13.68990707397461,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_Leipzig,19.336257934570312,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14729_Leipzig,18.416587829589844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14730_Nordsachsen,19.07752227783203,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_Dessau-Roßlau,17.565147399902344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15082_Anhalt-Bitterfeld,17.917490005493164,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15091_Wittenberg,17.46819305419922,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_Halle (Saale),19.74264907836914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15084_Burgenlandkreis,18.121898651123047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15088_Saalekreis,19.066707611083984,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15087_Mansfeld-Südharz,14.058158874511719,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_Magdeburg,16.50592803955078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15085_Harz,11.811222076416016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15086_Jerichower Land,16.204132080078125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15083_Börde,14.51528549194336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15090_Stendal,14.78364086151123,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15089_Salzlandkreis,16.961055755615234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15081_Altmarkkreis Salzwedel,13.98798656463623,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_Erfurt,15.74752426147461,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_Gera,15.605260848999023,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_Jena,15.441383361816406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_Suhl,9.44621467590332,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_Weimar,14.879583358764648,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_Eisenach,14.009872436523438,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16061_Eichsfeld,12.677391052246094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16062_Nordhausen,12.553522109985352,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16063_Wartburgkreis,13.473194122314453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16064_Unstrut-Hainich-Kreis,14.05051326751709,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16065_Kyffhäuserkreis,14.949318885803223,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16066_Schmalkalden-Meiningen,11.911538124084473,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16067_Gotha,12.758140563964844,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16068_Sömmerda,17.038253784179688,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16069_Hildburghausen,12.91384506225586,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16070_Ilm-Kreis,11.092536926269531,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16071_Weimarer Land,15.24380874633789,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16072_Sonneberg,10.730757713317871,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16073_Saalfeld-Rudolstadt,12.047552108764648,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16074_Saale-Holzland-Kreis,15.606565475463867,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16075_Saale-Orla-Kreis,11.980609893798828,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16076_Greiz,14.226387023925781,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16077_Altenburger Land,17.014341354370117,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01001_01059_Region_um_Flensburg,6.345499038696289,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01002_01057_01058_Region_um_Kiel,7.6903228759765625,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,8.904585838317871,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,8.353828430175781,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,13.40200138092041,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,12.246928215026855,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,13.196049690246582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,11.894258499145508,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03402_03452_03457_Region_um_Emden,9.666206359863281,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),11.555981636047363,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,12.351770401000977,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,8.623369216918945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,11.570716857910156,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,10.893157958984375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,15.322397232055664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,14.890520095825195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,12.854416847229004,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,15.268540382385254,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,15.998041152954102,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,14.107585906982422,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,14.552919387817383,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,11.688185691833496,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,13.482977867126465,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,11.048566818237305,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05314_05382_Region_um_Bonn,15.457588195800781,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,15.025568008422852,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,14.33444881439209,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,13.49038314819336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,13.299798011779785,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,11.839303970336914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,12.5411376953125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,12.430183410644531,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,10.053569793701172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,12.792719841003418,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,13.584725379943848,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,21.24594497680664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,18.013408660888672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,17.715429306030273,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,18.70510482788086,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,17.524885177612305,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,18.820005416870117,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
06611_06633_03159_Region_um_Kassel,12.16645622253418,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,13.896074295043945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07211_07235_Region_um_Trier,13.965163230895996,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),24.875131607055664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,18.238374710083008,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,20.494972229003906,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,24.864774703979492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,21.219839096069336,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,20.348926544189453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07317_07340_Region_um_Pirmasens,16.996484756469727,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,23.417095184326172,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,21.472082138061523,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,17.223876953125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,22.687328338623047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,19.632360458374023,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08121_08125_Region_um_Heilbronn,21.693653106689453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08211_08216_Region_um_Baden-Baden,19.445341110229492,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,24.50848960876465,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,21.991844177246094,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,21.996788024902344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,15.227829933166504,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,16.349105834960938,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
08421_08425_09775_Region_um_Ulm,14.896292686462402,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,19.03162384033203,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09162_09184_09179_09174_Region_um_München,17.347904205322266,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09163_09187_Region_um_Rosenheim,13.95480728149414,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09261_09274_Region_um_Landshut,19.845550537109375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09262_09275_Region_um_Passau,19.938213348388672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09263_09278_Region_um_Straubing,19.23998260498047,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09361_09371_Region_um_Amberg,15.492192268371582,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09362_09375_Region_um_Regensburg,19.216203689575195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,13.954558372497559,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09461_09471_Region_um_Bamberg,17.245393753051758,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09462_09472_Region_um_Bayreuth,13.334332466125488,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09463_09473_Region_um_Coburg,15.289775848388672,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09464_09475_Region_um_Hof,10.351456642150879,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09561_09571_Region_um_Ansbach,16.464588165283203,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,19.480684280395508,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,19.332237243652344,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,17.651477813720703,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09565_09576_09564_Region_um_Schwabach,17.745319366455078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,17.16349983215332,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,16.90902328491211,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09662_09678_Region_um_Schweinfurt,18.431781768798828,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09663_09679_Region_um_Würzburg,19.25146484375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09761_09772_09771_Region_um_Augsburg,18.086441040039062,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09762_09777_Region_um_Kaufbeuren,8.154808044433594,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),6.5161638259887695,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09764_09778_08436_Region_um_Memmingen,12.801689147949219,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),10.12985610961914,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,16.436073303222656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,15.908973693847656,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12052_12071_Region_um_Cottbus,19.00398826599121,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),17.072309494018555,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,16.016992568969727,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13003_13072_Region_um_Rostock,9.09870433807373,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
13004_13076_13074_Region_um_Schwerin,10.469788551330566,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,12.168025970458984,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,16.642047882080078,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
14713_14729_14730_Region_um_Leipzig,18.823780059814453,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,17.6535701751709,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15002_15088_Region_um_Halle_(Saale),19.1270809173584,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,15.604798316955566,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,13.93148136138916,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,16.335784912109375,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,15.397279739379883,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,11.882482528686523,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16055_16071_Region_um_Weimar,15.199231147766113,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
16056_16063_06636_Region_um_Eisenach,13.325303077697754,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
