realization,region,DD_year_ref_time-mean,ci_name,ci_frequency,standard_name,units,mid_month
nan_GERICS_nan_nan_nan_nan_year_DD,09662_Schweinfurt,242.8531,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09663_09679_Region_um_Würzburg,239.805,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09663_Würzburg,243.05759,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09671_Aschaffenburg,225.94652,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09672_Bad Kissingen,228.31573,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09673_Rhön-Grabfeld,228.71986,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09674_Haßberge,235.80107,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09675_Kitzingen,240.45386,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09676_Miltenberg,227.74184,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09677_Main-Spessart,229.66435,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09678_Schweinfurt,239.6885,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09679_Würzburg,239.47389,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09761_09772_09771_Region_um_Augsburg,229.50754,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09761_Augsburg,229.87973,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09762_09777_Region_um_Kaufbeuren,213.62593,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09762_Kaufbeuren,214.0532,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09763_09780_Region_um_Kempten_(Allgäu),208.66316,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09763_Kempten (Allgäu),210.94247,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09764_09778_08436_Region_um_Memmingen,217.95238,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09764_Memmingen,221.90294,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09771_Aichach-Friedberg,230.3546,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09772_Augsburg,228.84648,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09773_Dillingen a.d. Donau,235.39812,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09774_Günzburg,229.67763,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09775_Neu-Ulm,229.97974,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),214.06111,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09776_Lindau (Bodensee),208.33107,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09777_Ostallgäu,213.6127,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09778_Unterallgäu,220.31616,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09779_Donau-Ries,235.43474,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,09780_Oberallgäu,208.56316,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,10041_Regionalverband Saarbrücken,226.86333,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,10042_Merzig-Wadern,222.3077,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,225.84747,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,10043_Neunkirchen,224.89754,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,10044_Saarlouis,223.26566,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,10045_Saarpfalz-Kreis,226.25677,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,10046_St. Wendel,223.57216,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,11000_Berlin,249.7707,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12051_12063_12069_Region_um_Brandenburg_an_der_Havel,250.0864,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12051_Brandenburg an der Havel,251.88911,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12052_12071_Region_um_Cottbus,247.8337,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12052_Cottbus,250.01372,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12053_12067_12064_Region_um_Frankfurt_(Oder),252.25981,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12053_Frankfurt (Oder),254.54279,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12054_12063_12069_11000_12051_Region_um_Potsdam,250.02347,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12054_Potsdam,249.69531,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12060_Barnim,247.45021,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12061_Dahme-Spreewald,251.47507,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12062_Elbe-Elster,249.57506,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12063_Havelland,249.79573,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12064_Märkisch-Oderland,253.296,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12065_Oberhavel,247.30563,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12066_Oberspreewald-Lausitz,246.92384,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12067_Oder-Spree,251.12053,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12068_Ostprignitz-Ruppin,247.43263,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12069_Potsdam-Mittelmark,250.11403,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12070_Prignitz,242.17084,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12071_Spree-Neiße,247.61116,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12072_Teltow-Fläming,251.88388,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,12073_Uckermark,250.42204,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,13003_13072_Region_um_Rostock,240.63264,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,13003_Rostock,242.1872,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,13004_13076_13074_Region_um_Schwerin,237.04947,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,13004_Schwerin,237.77632,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,13071_Mecklenburgische Seenplatte,245.45795,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,13072_Rostock,240.55498,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,13073_Vorpommern-Rügen,242.69707,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,13074_Nordwestmecklenburg,236.82607,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,13075_Vorpommern-Greifswald,248.90189,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,13076_Ludwigslust-Parchim,237.12398,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14511_14524_14521_14522_Region_um_Chemnitz,230.66684,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14511_Chemnitz,230.87222,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14521_Erzgebirgskreis,228.10713,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14522_Mittelsachsen,232.19043,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14523_Vogtlandkreis,229.05092,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14524_Zwickau,232.2067,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14612_14627_14625_14628_Region_um_Dresden,237.12224,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14612_Dresden,239.0489,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14625_Bautzen,236.07094,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14626_Görlitz,235.56616,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14627_Meißen,243.69138,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14628_Sächsische Schweiz-Osterzgebirge,232.52003,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14713_14729_14730_Region_um_Leipzig,247.66388,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14713_Leipzig,249.98227,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14729_Leipzig,245.1605,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,14730_Nordsachsen,249.34473,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15001_15091_15082_Region_um_Dessau-Rolau,251.91948,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15001_Dessau-Roßlau,251.21266,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15002_15088_Region_um_Halle_(Saale),259.54767,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15002_Halle (Saale),263.20197,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15003_15083_15089_15086_Region_um_Magdeburg,254.25374,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15003_Magdeburg,259.03104,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15081_Altmarkkreis Salzwedel,244.18443,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15082_Anhalt-Bitterfeld,254.4856,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15083_Börde,250.71684,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15084_Burgenlandkreis,250.84525,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15085_Harz,236.62762,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15086_Jerichower Land,253.27194,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15087_Mansfeld-Südharz,251.62566,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15088_Saalekreis,259.18927,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15089_Salzlandkreis,260.49258,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15090_Stendal,249.70302,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,15091_Wittenberg,250.09752,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16051_16067_16068_16070_16071_16055_Region_um_Erfurt,238.55893,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16051_Erfurt,248.20233,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16052_16076_15084_16074_Region_um_Gera,246.07024,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16052_Gera,244.90225,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16053_16074_16071_16055_Region_um_Jena,245.65106,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16053_Jena,246.91452,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16054_16066_16069_16070_Region_um_Suhl,222.87563,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16054_Suhl,215.70453,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16055_16071_Region_um_Weimar,246.42825,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16055_Weimar,250.43153,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16056_16063_06636_Region_um_Eisenach,224.13445,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16056_Eisenach,224.64374,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16061_Eichsfeld,220.89919,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16062_Nordhausen,224.8434,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16063_Wartburgkreis,223.24728,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16064_Unstrut-Hainich-Kreis,232.47562,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16065_Kyffhäuserkreis,243.35493,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16066_Schmalkalden-Meiningen,221.54396,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16067_Gotha,227.56796,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16068_Sömmerda,253.10786,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16069_Hildburghausen,224.15358,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16070_Ilm-Kreis,224.78415,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16071_Weimarer Land,245.96951,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16072_Sonneberg,220.44164,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16073_Saalfeld-Rudolstadt,226.3701,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16074_Saale-Holzland-Kreis,244.61768,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16075_Saale-Orla-Kreis,227.78531,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16076_Greiz,239.80597,DD,year,days_with_precipitation_amount_below_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_DD,16077_Altenburger Land,241.73093,DD,year,days_with_precipitation_amount_below_threshold,days,7
