region,RRm_sem_4C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
06432_Darmstadt-Dieburg,1.0860188007354736,RRm,sem,precipitation,mm day-1,7
06432_Darmstadt-Dieburg,0.7912271022796631,RRm,sem,precipitation,mm day-1,10
06433_Groß-Gerau,1.2534139156341553,RRm,sem,precipitation,mm day-1,1
06433_Groß-Gerau,0.740403413772583,RRm,sem,precipitation,mm day-1,4
06433_Groß-Gerau,1.382659673690796,RRm,sem,precipitation,mm day-1,7
06433_Groß-Gerau,0.7161870002746582,RRm,sem,precipitation,mm day-1,10
06434_Hochtaunuskreis,0.9656543731689453,RRm,sem,precipitation,mm day-1,1
06434_Hochtaunuskreis,0.6780869960784912,RRm,sem,precipitation,mm day-1,4
06434_Hochtaunuskreis,0.6587791442871094,RRm,sem,precipitation,mm day-1,7
06434_Hochtaunuskreis,0.5049951076507568,RRm,sem,precipitation,mm day-1,10
06435_Main-Kinzig-Kreis,1.2680325508117676,RRm,sem,precipitation,mm day-1,1
06435_Main-Kinzig-Kreis,0.6787919998168945,RRm,sem,precipitation,mm day-1,4
06435_Main-Kinzig-Kreis,1.1015582084655762,RRm,sem,precipitation,mm day-1,7
06435_Main-Kinzig-Kreis,0.8354578018188477,RRm,sem,precipitation,mm day-1,10
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.9732892513275146,RRm,sem,precipitation,mm day-1,1
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.637588620185852,RRm,sem,precipitation,mm day-1,4
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.9824469089508057,RRm,sem,precipitation,mm day-1,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.4924933910369873,RRm,sem,precipitation,mm day-1,10
06436_Main-Taunus-Kreis,0.9880666732788086,RRm,sem,precipitation,mm day-1,1
06436_Main-Taunus-Kreis,0.6517066955566406,RRm,sem,precipitation,mm day-1,4
06436_Main-Taunus-Kreis,1.1291847229003906,RRm,sem,precipitation,mm day-1,7
06436_Main-Taunus-Kreis,0.5516531467437744,RRm,sem,precipitation,mm day-1,10
06437_Odenwaldkreis,1.4420833587646484,RRm,sem,precipitation,mm day-1,1
06437_Odenwaldkreis,0.9161531925201416,RRm,sem,precipitation,mm day-1,4
06437_Odenwaldkreis,0.8592371940612793,RRm,sem,precipitation,mm day-1,7
06437_Odenwaldkreis,0.7137393951416016,RRm,sem,precipitation,mm day-1,10
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,1.0780539512634277,RRm,sem,precipitation,mm day-1,1
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.6964325904846191,RRm,sem,precipitation,mm day-1,4
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,1.1282784938812256,RRm,sem,precipitation,mm day-1,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.8163092136383057,RRm,sem,precipitation,mm day-1,10
06438_Offenbach,0.9806478023529053,RRm,sem,precipitation,mm day-1,1
06438_Offenbach,0.779200553894043,RRm,sem,precipitation,mm day-1,4
06438_Offenbach,1.1776411533355713,RRm,sem,precipitation,mm day-1,7
06438_Offenbach,0.7719078063964844,RRm,sem,precipitation,mm day-1,10
06439_Rheingau-Taunus-Kreis,0.9950106143951416,RRm,sem,precipitation,mm day-1,1
06439_Rheingau-Taunus-Kreis,0.7173182964324951,RRm,sem,precipitation,mm day-1,4
06439_Rheingau-Taunus-Kreis,0.805295467376709,RRm,sem,precipitation,mm day-1,7
06439_Rheingau-Taunus-Kreis,0.48915767669677734,RRm,sem,precipitation,mm day-1,10
06440_Wetteraukreis,1.3031325340270996,RRm,sem,precipitation,mm day-1,1
06440_Wetteraukreis,0.751272439956665,RRm,sem,precipitation,mm day-1,4
06440_Wetteraukreis,1.2479145526885986,RRm,sem,precipitation,mm day-1,7
06440_Wetteraukreis,0.7387988567352295,RRm,sem,precipitation,mm day-1,10
06531_Gießen,1.4776477813720703,RRm,sem,precipitation,mm day-1,1
06531_Gießen,0.7503185272216797,RRm,sem,precipitation,mm day-1,4
06531_Gießen,1.064502239227295,RRm,sem,precipitation,mm day-1,7
06531_Gießen,0.6182131767272949,RRm,sem,precipitation,mm day-1,10
06532_Lahn-Dill-Kreis,1.0863673686981201,RRm,sem,precipitation,mm day-1,1
06532_Lahn-Dill-Kreis,0.6208524703979492,RRm,sem,precipitation,mm day-1,4
06532_Lahn-Dill-Kreis,0.6194679737091064,RRm,sem,precipitation,mm day-1,7
06532_Lahn-Dill-Kreis,0.4481348991394043,RRm,sem,precipitation,mm day-1,10
06533_Limburg-Weilburg,0.9822115898132324,RRm,sem,precipitation,mm day-1,1
06533_Limburg-Weilburg,0.5956597328186035,RRm,sem,precipitation,mm day-1,4
06533_Limburg-Weilburg,0.9665794372558594,RRm,sem,precipitation,mm day-1,7
06533_Limburg-Weilburg,0.557356595993042,RRm,sem,precipitation,mm day-1,10
06534_Marburg-Biedenkopf,0.9070930480957031,RRm,sem,precipitation,mm day-1,1
06534_Marburg-Biedenkopf,0.599799394607544,RRm,sem,precipitation,mm day-1,4
06534_Marburg-Biedenkopf,0.7582049369812012,RRm,sem,precipitation,mm day-1,7
06534_Marburg-Biedenkopf,0.4527931213378906,RRm,sem,precipitation,mm day-1,10
06535_Vogelsbergkreis,1.0819637775421143,RRm,sem,precipitation,mm day-1,1
06535_Vogelsbergkreis,0.6349551677703857,RRm,sem,precipitation,mm day-1,4
06535_Vogelsbergkreis,0.8668253421783447,RRm,sem,precipitation,mm day-1,7
06535_Vogelsbergkreis,0.5985519886016846,RRm,sem,precipitation,mm day-1,10
06611_06633_03159_Region_um_Kassel,0.79905104637146,RRm,sem,precipitation,mm day-1,1
06611_06633_03159_Region_um_Kassel,0.6970703601837158,RRm,sem,precipitation,mm day-1,4
06611_06633_03159_Region_um_Kassel,1.1457912921905518,RRm,sem,precipitation,mm day-1,7
06611_06633_03159_Region_um_Kassel,0.5732948780059814,RRm,sem,precipitation,mm day-1,10
06611_Kassel,0.9093077182769775,RRm,sem,precipitation,mm day-1,1
06611_Kassel,0.7458670139312744,RRm,sem,precipitation,mm day-1,4
06611_Kassel,1.085134506225586,RRm,sem,precipitation,mm day-1,7
06611_Kassel,0.5602273941040039,RRm,sem,precipitation,mm day-1,10
06631_Fulda,1.035872459411621,RRm,sem,precipitation,mm day-1,1
06631_Fulda,0.6394956111907959,RRm,sem,precipitation,mm day-1,4
06631_Fulda,1.0426700115203857,RRm,sem,precipitation,mm day-1,7
06631_Fulda,0.6254827976226807,RRm,sem,precipitation,mm day-1,10
06632_Hersfeld-Rotenburg,0.7364604473114014,RRm,sem,precipitation,mm day-1,1
06632_Hersfeld-Rotenburg,0.6743478775024414,RRm,sem,precipitation,mm day-1,4
06632_Hersfeld-Rotenburg,0.8887691497802734,RRm,sem,precipitation,mm day-1,7
06632_Hersfeld-Rotenburg,0.4385145902633667,RRm,sem,precipitation,mm day-1,10
06633_Kassel,0.7818217277526855,RRm,sem,precipitation,mm day-1,1
06633_Kassel,0.6965427398681641,RRm,sem,precipitation,mm day-1,4
06633_Kassel,1.0757744312286377,RRm,sem,precipitation,mm day-1,7
06633_Kassel,0.5061811208724976,RRm,sem,precipitation,mm day-1,10
06634_Schwalm-Eder-Kreis,0.7679100036621094,RRm,sem,precipitation,mm day-1,1
06634_Schwalm-Eder-Kreis,0.7113866806030273,RRm,sem,precipitation,mm day-1,4
06634_Schwalm-Eder-Kreis,0.9256813526153564,RRm,sem,precipitation,mm day-1,7
06634_Schwalm-Eder-Kreis,0.5427849292755127,RRm,sem,precipitation,mm day-1,10
06635_Waldeck-Frankenberg,0.7855699062347412,RRm,sem,precipitation,mm day-1,1
06635_Waldeck-Frankenberg,0.5426609516143799,RRm,sem,precipitation,mm day-1,4
06635_Waldeck-Frankenberg,0.7355072498321533,RRm,sem,precipitation,mm day-1,7
06635_Waldeck-Frankenberg,0.3983490467071533,RRm,sem,precipitation,mm day-1,10
06636_Werra-Meißner-Kreis,0.7858114242553711,RRm,sem,precipitation,mm day-1,1
06636_Werra-Meißner-Kreis,0.7098395824432373,RRm,sem,precipitation,mm day-1,4
06636_Werra-Meißner-Kreis,0.8703985214233398,RRm,sem,precipitation,mm day-1,7
06636_Werra-Meißner-Kreis,0.477154016494751,RRm,sem,precipitation,mm day-1,10
07111_07137_07141_07143_Region_um_Koblenz,1.1265716552734375,RRm,sem,precipitation,mm day-1,1
07111_07137_07141_07143_Region_um_Koblenz,0.612375020980835,RRm,sem,precipitation,mm day-1,4
07111_07137_07141_07143_Region_um_Koblenz,1.036803960800171,RRm,sem,precipitation,mm day-1,7
07111_07137_07141_07143_Region_um_Koblenz,0.5381796360015869,RRm,sem,precipitation,mm day-1,10
07111_Koblenz,1.1865084171295166,RRm,sem,precipitation,mm day-1,1
07111_Koblenz,0.7274060249328613,RRm,sem,precipitation,mm day-1,4
07111_Koblenz,1.5659592151641846,RRm,sem,precipitation,mm day-1,7
07111_Koblenz,0.8114418983459473,RRm,sem,precipitation,mm day-1,10
07131_Ahrweiler,0.897162914276123,RRm,sem,precipitation,mm day-1,1
07131_Ahrweiler,0.6053946018218994,RRm,sem,precipitation,mm day-1,4
07131_Ahrweiler,0.8703303337097168,RRm,sem,precipitation,mm day-1,7
07131_Ahrweiler,0.3737891912460327,RRm,sem,precipitation,mm day-1,10
07132_Altenkirchen (Westerwald),1.4030194282531738,RRm,sem,precipitation,mm day-1,1
07132_Altenkirchen (Westerwald),0.7959306240081787,RRm,sem,precipitation,mm day-1,4
07132_Altenkirchen (Westerwald),1.047438383102417,RRm,sem,precipitation,mm day-1,7
07132_Altenkirchen (Westerwald),0.8349943161010742,RRm,sem,precipitation,mm day-1,10
07133_Bad Kreuznach,0.7860007286071777,RRm,sem,precipitation,mm day-1,1
07133_Bad Kreuznach,0.657235860824585,RRm,sem,precipitation,mm day-1,4
07133_Bad Kreuznach,0.6607398986816406,RRm,sem,precipitation,mm day-1,7
07133_Bad Kreuznach,0.4324378967285156,RRm,sem,precipitation,mm day-1,10
07134_Birkenfeld,1.324784278869629,RRm,sem,precipitation,mm day-1,1
07134_Birkenfeld,0.684138298034668,RRm,sem,precipitation,mm day-1,4
07134_Birkenfeld,0.4596126079559326,RRm,sem,precipitation,mm day-1,7
07134_Birkenfeld,0.4660782814025879,RRm,sem,precipitation,mm day-1,10
07135_Cochem-Zell,0.8978526592254639,RRm,sem,precipitation,mm day-1,1
07135_Cochem-Zell,0.5268983840942383,RRm,sem,precipitation,mm day-1,4
07135_Cochem-Zell,0.7049140930175781,RRm,sem,precipitation,mm day-1,7
07135_Cochem-Zell,0.4419703483581543,RRm,sem,precipitation,mm day-1,10
07137_Mayen-Koblenz,0.9429843425750732,RRm,sem,precipitation,mm day-1,1
07137_Mayen-Koblenz,0.6235466003417969,RRm,sem,precipitation,mm day-1,4
07137_Mayen-Koblenz,1.1681432723999023,RRm,sem,precipitation,mm day-1,7
07137_Mayen-Koblenz,0.47239649295806885,RRm,sem,precipitation,mm day-1,10
07138_Neuwied,1.580003261566162,RRm,sem,precipitation,mm day-1,1
07138_Neuwied,0.7885267734527588,RRm,sem,precipitation,mm day-1,4
07138_Neuwied,1.4508140087127686,RRm,sem,precipitation,mm day-1,7
07138_Neuwied,0.7940659523010254,RRm,sem,precipitation,mm day-1,10
07140_Rhein-Hunsrück-Kreis,0.8254294395446777,RRm,sem,precipitation,mm day-1,1
07140_Rhein-Hunsrück-Kreis,0.6596770286560059,RRm,sem,precipitation,mm day-1,4
07140_Rhein-Hunsrück-Kreis,0.592557430267334,RRm,sem,precipitation,mm day-1,7
07140_Rhein-Hunsrück-Kreis,0.4058847427368164,RRm,sem,precipitation,mm day-1,10
07141_Rhein-Lahn-Kreis,1.0910239219665527,RRm,sem,precipitation,mm day-1,1
07141_Rhein-Lahn-Kreis,0.6251871585845947,RRm,sem,precipitation,mm day-1,4
07141_Rhein-Lahn-Kreis,0.956326961517334,RRm,sem,precipitation,mm day-1,7
07141_Rhein-Lahn-Kreis,0.46762919425964355,RRm,sem,precipitation,mm day-1,10
07143_Westerwaldkreis,1.3479275703430176,RRm,sem,precipitation,mm day-1,1
07143_Westerwaldkreis,0.7494468688964844,RRm,sem,precipitation,mm day-1,4
07143_Westerwaldkreis,0.9336833953857422,RRm,sem,precipitation,mm day-1,7
07143_Westerwaldkreis,0.6171293258666992,RRm,sem,precipitation,mm day-1,10
07211_07235_Region_um_Trier,1.2751555442810059,RRm,sem,precipitation,mm day-1,1
07211_07235_Region_um_Trier,0.6377766132354736,RRm,sem,precipitation,mm day-1,4
07211_07235_Region_um_Trier,0.8493127822875977,RRm,sem,precipitation,mm day-1,7
07211_07235_Region_um_Trier,0.5449912548065186,RRm,sem,precipitation,mm day-1,10
07211_Trier,1.114973545074463,RRm,sem,precipitation,mm day-1,1
07211_Trier,0.6497626304626465,RRm,sem,precipitation,mm day-1,4
07211_Trier,0.924128532409668,RRm,sem,precipitation,mm day-1,7
07211_Trier,0.5131716728210449,RRm,sem,precipitation,mm day-1,10
07231_Bernkastel-Wittlich,1.0096142292022705,RRm,sem,precipitation,mm day-1,1
07231_Bernkastel-Wittlich,0.5754344463348389,RRm,sem,precipitation,mm day-1,4
07231_Bernkastel-Wittlich,0.7601666450500488,RRm,sem,precipitation,mm day-1,7
07231_Bernkastel-Wittlich,0.448101282119751,RRm,sem,precipitation,mm day-1,10
07232_Eifelkreis Bitburg-Prüm,1.1142916679382324,RRm,sem,precipitation,mm day-1,1
07232_Eifelkreis Bitburg-Prüm,0.6171503067016602,RRm,sem,precipitation,mm day-1,4
07232_Eifelkreis Bitburg-Prüm,0.6501269340515137,RRm,sem,precipitation,mm day-1,7
07232_Eifelkreis Bitburg-Prüm,0.39596056938171387,RRm,sem,precipitation,mm day-1,10
07233_Vulkaneifel,1.1493322849273682,RRm,sem,precipitation,mm day-1,1
07233_Vulkaneifel,0.5659327507019043,RRm,sem,precipitation,mm day-1,4
07233_Vulkaneifel,0.4924299716949463,RRm,sem,precipitation,mm day-1,7
07233_Vulkaneifel,0.333845853805542,RRm,sem,precipitation,mm day-1,10
07235_Trier-Saarburg,1.2932558059692383,RRm,sem,precipitation,mm day-1,1
07235_Trier-Saarburg,0.6432409286499023,RRm,sem,precipitation,mm day-1,4
07235_Trier-Saarburg,0.8408589363098145,RRm,sem,precipitation,mm day-1,7
07235_Trier-Saarburg,0.5485868453979492,RRm,sem,precipitation,mm day-1,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),1.1423730850219727,RRm,sem,precipitation,mm day-1,1
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.920039176940918,RRm,sem,precipitation,mm day-1,4
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),1.8702974319458008,RRm,sem,precipitation,mm day-1,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.886838436126709,RRm,sem,precipitation,mm day-1,10
07311_Frankenthal (Pfalz),1.2086272239685059,RRm,sem,precipitation,mm day-1,1
07311_Frankenthal (Pfalz),0.9216809272766113,RRm,sem,precipitation,mm day-1,4
07311_Frankenthal (Pfalz),1.8611314296722412,RRm,sem,precipitation,mm day-1,7
07311_Frankenthal (Pfalz),0.7051475048065186,RRm,sem,precipitation,mm day-1,10
07312_07335_07332_Region_um_Kaiserslautern,0.9320626258850098,RRm,sem,precipitation,mm day-1,1
07312_07335_07332_Region_um_Kaiserslautern,0.7395503520965576,RRm,sem,precipitation,mm day-1,4
07312_07335_07332_Region_um_Kaiserslautern,0.662898063659668,RRm,sem,precipitation,mm day-1,7
07312_07335_07332_Region_um_Kaiserslautern,0.5070755481719971,RRm,sem,precipitation,mm day-1,10
07312_Kaiserslautern,1.064164161682129,RRm,sem,precipitation,mm day-1,1
07312_Kaiserslautern,0.7322143316268921,RRm,sem,precipitation,mm day-1,4
07312_Kaiserslautern,0.648413896560669,RRm,sem,precipitation,mm day-1,7
07312_Kaiserslautern,0.5804812908172607,RRm,sem,precipitation,mm day-1,10
07313_07337_Region_um_Landau_in_der_Pfalz,0.9337539672851562,RRm,sem,precipitation,mm day-1,1
07313_07337_Region_um_Landau_in_der_Pfalz,0.8192808628082275,RRm,sem,precipitation,mm day-1,4
07313_07337_Region_um_Landau_in_der_Pfalz,0.7000076770782471,RRm,sem,precipitation,mm day-1,7
07313_07337_Region_um_Landau_in_der_Pfalz,0.4685173034667969,RRm,sem,precipitation,mm day-1,10
07313_Landau in der Pfalz,0.9474706649780273,RRm,sem,precipitation,mm day-1,1
07313_Landau in der Pfalz,0.8163433074951172,RRm,sem,precipitation,mm day-1,4
07313_Landau in der Pfalz,0.6849648952484131,RRm,sem,precipitation,mm day-1,7
07313_Landau in der Pfalz,0.460848331451416,RRm,sem,precipitation,mm day-1,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,1.1643850803375244,RRm,sem,precipitation,mm day-1,1
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.9246916770935059,RRm,sem,precipitation,mm day-1,4
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,1.8783252239227295,RRm,sem,precipitation,mm day-1,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.8892319202423096,RRm,sem,precipitation,mm day-1,10
07314_Ludwigshafen am Rhein,1.2252881526947021,RRm,sem,precipitation,mm day-1,1
07314_Ludwigshafen am Rhein,0.9440407752990723,RRm,sem,precipitation,mm day-1,4
07314_Ludwigshafen am Rhein,1.913877010345459,RRm,sem,precipitation,mm day-1,7
07314_Ludwigshafen am Rhein,0.8418266773223877,RRm,sem,precipitation,mm day-1,10
07315_07339_06414_06433_Region_um_Mainz,0.9913170337677002,RRm,sem,precipitation,mm day-1,1
07315_07339_06414_06433_Region_um_Mainz,0.6492083072662354,RRm,sem,precipitation,mm day-1,4
07315_07339_06414_06433_Region_um_Mainz,1.1362090110778809,RRm,sem,precipitation,mm day-1,7
07315_07339_06414_06433_Region_um_Mainz,0.5249553918838501,RRm,sem,precipitation,mm day-1,10
07315_Mainz,0.8951637744903564,RRm,sem,precipitation,mm day-1,1
07315_Mainz,0.6349575519561768,RRm,sem,precipitation,mm day-1,4
07315_Mainz,0.9551100730895996,RRm,sem,precipitation,mm day-1,7
07315_Mainz,0.5205192565917969,RRm,sem,precipitation,mm day-1,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.8678264617919922,RRm,sem,precipitation,mm day-1,1
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.7918646335601807,RRm,sem,precipitation,mm day-1,4
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.7056431770324707,RRm,sem,precipitation,mm day-1,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.4413177967071533,RRm,sem,precipitation,mm day-1,10
07316_Neustadt an der Weinstraße,0.8783953189849854,RRm,sem,precipitation,mm day-1,1
07316_Neustadt an der Weinstraße,0.8011687994003296,RRm,sem,precipitation,mm day-1,4
07316_Neustadt an der Weinstraße,0.7967991828918457,RRm,sem,precipitation,mm day-1,7
07316_Neustadt an der Weinstraße,0.4523167610168457,RRm,sem,precipitation,mm day-1,10
07317_07340_Region_um_Pirmasens,1.205411672592163,RRm,sem,precipitation,mm day-1,1
07317_07340_Region_um_Pirmasens,0.7789688110351562,RRm,sem,precipitation,mm day-1,4
07317_07340_Region_um_Pirmasens,0.7056782245635986,RRm,sem,precipitation,mm day-1,7
07317_07340_Region_um_Pirmasens,0.5417346954345703,RRm,sem,precipitation,mm day-1,10
07317_Pirmasens,1.2445194721221924,RRm,sem,precipitation,mm day-1,1
07317_Pirmasens,0.7655997276306152,RRm,sem,precipitation,mm day-1,4
07317_Pirmasens,0.7739794254302979,RRm,sem,precipitation,mm day-1,7
07317_Pirmasens,0.5643515586853027,RRm,sem,precipitation,mm day-1,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,1.0510926246643066,RRm,sem,precipitation,mm day-1,1
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.8076450824737549,RRm,sem,precipitation,mm day-1,4
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,1.3474693298339844,RRm,sem,precipitation,mm day-1,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.8712000846862793,RRm,sem,precipitation,mm day-1,10
07318_Speyer,0.8982019424438477,RRm,sem,precipitation,mm day-1,1
07318_Speyer,0.852346658706665,RRm,sem,precipitation,mm day-1,4
07318_Speyer,1.7534990310668945,RRm,sem,precipitation,mm day-1,7
07318_Speyer,0.8520147800445557,RRm,sem,precipitation,mm day-1,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,1.0714690685272217,RRm,sem,precipitation,mm day-1,1
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.7052463293075562,RRm,sem,precipitation,mm day-1,4
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,1.1897327899932861,RRm,sem,precipitation,mm day-1,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.6540734767913818,RRm,sem,precipitation,mm day-1,10
07319_Worms,1.3158202171325684,RRm,sem,precipitation,mm day-1,1
07319_Worms,0.6668081283569336,RRm,sem,precipitation,mm day-1,4
07319_Worms,1.2530157566070557,RRm,sem,precipitation,mm day-1,7
07319_Worms,0.5859725475311279,RRm,sem,precipitation,mm day-1,10
07320_07340_10045_07317_Region_um_Zweibrücken,1.196504831314087,RRm,sem,precipitation,mm day-1,1
07320_07340_10045_07317_Region_um_Zweibrücken,0.7572016716003418,RRm,sem,precipitation,mm day-1,4
07320_07340_10045_07317_Region_um_Zweibrücken,0.7049269676208496,RRm,sem,precipitation,mm day-1,7
07320_07340_10045_07317_Region_um_Zweibrücken,0.5540525913238525,RRm,sem,precipitation,mm day-1,10
07320_Zweibrücken,1.2398476600646973,RRm,sem,precipitation,mm day-1,1
07320_Zweibrücken,0.7169284820556641,RRm,sem,precipitation,mm day-1,4
07320_Zweibrücken,0.7300686836242676,RRm,sem,precipitation,mm day-1,7
07320_Zweibrücken,0.5938019752502441,RRm,sem,precipitation,mm day-1,10
07331_Alzey-Worms,0.9537477493286133,RRm,sem,precipitation,mm day-1,1
07331_Alzey-Worms,0.6601511240005493,RRm,sem,precipitation,mm day-1,4
07331_Alzey-Worms,0.914747953414917,RRm,sem,precipitation,mm day-1,7
07331_Alzey-Worms,0.42487502098083496,RRm,sem,precipitation,mm day-1,10
07332_Bad Dürkheim,0.7875585556030273,RRm,sem,precipitation,mm day-1,1
07332_Bad Dürkheim,0.7575927972793579,RRm,sem,precipitation,mm day-1,4
07332_Bad Dürkheim,0.7322723865509033,RRm,sem,precipitation,mm day-1,7
07332_Bad Dürkheim,0.43151354789733887,RRm,sem,precipitation,mm day-1,10
07333_Donnersbergkreis,0.6355412006378174,RRm,sem,precipitation,mm day-1,1
07333_Donnersbergkreis,0.7196727991104126,RRm,sem,precipitation,mm day-1,4
07333_Donnersbergkreis,0.618192195892334,RRm,sem,precipitation,mm day-1,7
07333_Donnersbergkreis,0.45725083351135254,RRm,sem,precipitation,mm day-1,10
07334_Germersheim,0.9519665241241455,RRm,sem,precipitation,mm day-1,1
07334_Germersheim,0.808523416519165,RRm,sem,precipitation,mm day-1,4
07334_Germersheim,1.051926612854004,RRm,sem,precipitation,mm day-1,7
07334_Germersheim,0.6467173099517822,RRm,sem,precipitation,mm day-1,10
07335_Kaiserslautern,1.0404739379882812,RRm,sem,precipitation,mm day-1,1
07335_Kaiserslautern,0.726848840713501,RRm,sem,precipitation,mm day-1,4
07335_Kaiserslautern,0.652015209197998,RRm,sem,precipitation,mm day-1,7
07335_Kaiserslautern,0.5627586841583252,RRm,sem,precipitation,mm day-1,10
07336_Kusel,1.0554289817810059,RRm,sem,precipitation,mm day-1,1
07336_Kusel,0.6722733974456787,RRm,sem,precipitation,mm day-1,4
07336_Kusel,0.5540215969085693,RRm,sem,precipitation,mm day-1,7
07336_Kusel,0.5410470962524414,RRm,sem,precipitation,mm day-1,10
07337_Südliche Weinstraße,0.9317903518676758,RRm,sem,precipitation,mm day-1,1
07337_Südliche Weinstraße,0.8197014331817627,RRm,sem,precipitation,mm day-1,4
07337_Südliche Weinstraße,0.7021613121032715,RRm,sem,precipitation,mm day-1,7
07337_Südliche Weinstraße,0.46961545944213867,RRm,sem,precipitation,mm day-1,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.9195053577423096,RRm,sem,precipitation,mm day-1,1
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.7888994216918945,RRm,sem,precipitation,mm day-1,4
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,1.1419954299926758,RRm,sem,precipitation,mm day-1,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.702120304107666,RRm,sem,precipitation,mm day-1,10
07338_Rhein-Pfalz-Kreis,0.9978635311126709,RRm,sem,precipitation,mm day-1,1
07338_Rhein-Pfalz-Kreis,0.8613321781158447,RRm,sem,precipitation,mm day-1,4
07338_Rhein-Pfalz-Kreis,1.8243463039398193,RRm,sem,precipitation,mm day-1,7
07338_Rhein-Pfalz-Kreis,0.7926654815673828,RRm,sem,precipitation,mm day-1,10
07339_Mainz-Bingen,0.864987850189209,RRm,sem,precipitation,mm day-1,1
07339_Mainz-Bingen,0.6501510143280029,RRm,sem,precipitation,mm day-1,4
07339_Mainz-Bingen,0.9673299789428711,RRm,sem,precipitation,mm day-1,7
07339_Mainz-Bingen,0.44943857192993164,RRm,sem,precipitation,mm day-1,10
07340_Südwestpfalz,1.2026968002319336,RRm,sem,precipitation,mm day-1,1
07340_Südwestpfalz,0.7801055908203125,RRm,sem,precipitation,mm day-1,4
07340_Südwestpfalz,0.7009372711181641,RRm,sem,precipitation,mm day-1,7
07340_Südwestpfalz,0.5401651859283447,RRm,sem,precipitation,mm day-1,10
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.776193380355835,RRm,sem,precipitation,mm day-1,1
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.9394631385803223,RRm,sem,precipitation,mm day-1,4
08111_08115_08116_08118_08119_Region_um_Stuttgart,1.1463556289672852,RRm,sem,precipitation,mm day-1,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.692035436630249,RRm,sem,precipitation,mm day-1,10
08111_Stuttgart,0.7416732311248779,RRm,sem,precipitation,mm day-1,1
08111_Stuttgart,0.9614517688751221,RRm,sem,precipitation,mm day-1,4
08111_Stuttgart,1.1127285957336426,RRm,sem,precipitation,mm day-1,7
08111_Stuttgart,0.6740145683288574,RRm,sem,precipitation,mm day-1,10
08115_Böblingen,0.6631040573120117,RRm,sem,precipitation,mm day-1,1
08115_Böblingen,0.9223079681396484,RRm,sem,precipitation,mm day-1,4
08115_Böblingen,0.9527711868286133,RRm,sem,precipitation,mm day-1,7
08115_Böblingen,0.623542070388794,RRm,sem,precipitation,mm day-1,10
08116_Esslingen,0.800466775894165,RRm,sem,precipitation,mm day-1,1
08116_Esslingen,1.0532875061035156,RRm,sem,precipitation,mm day-1,4
08116_Esslingen,1.356551170349121,RRm,sem,precipitation,mm day-1,7
08116_Esslingen,0.81500244140625,RRm,sem,precipitation,mm day-1,10
08117_Göppingen,0.7389307022094727,RRm,sem,precipitation,mm day-1,1
