region,RRm_sem_3C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.053858160972595215,RRm,sem,precipitation,mm day-1,4
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.4870680570602417,RRm,sem,precipitation,mm day-1,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.15267109870910645,RRm,sem,precipitation,mm day-1,10
06414_Wiesbaden,0.0244905948638916,RRm,sem,precipitation,mm day-1,1
06414_Wiesbaden,-0.09349572658538818,RRm,sem,precipitation,mm day-1,4
06414_Wiesbaden,-0.49246668815612793,RRm,sem,precipitation,mm day-1,7
06414_Wiesbaden,-0.16287660598754883,RRm,sem,precipitation,mm day-1,10
06431_Bergstraße,-0.3498964309692383,RRm,sem,precipitation,mm day-1,1
06431_Bergstraße,-0.18290042877197266,RRm,sem,precipitation,mm day-1,4
06431_Bergstraße,-0.6091785430908203,RRm,sem,precipitation,mm day-1,7
06431_Bergstraße,-0.4463989734649658,RRm,sem,precipitation,mm day-1,10
06432_Darmstadt-Dieburg,-0.025800704956054688,RRm,sem,precipitation,mm day-1,1
06432_Darmstadt-Dieburg,-0.13960838317871094,RRm,sem,precipitation,mm day-1,4
06432_Darmstadt-Dieburg,-0.5445723533630371,RRm,sem,precipitation,mm day-1,7
06432_Darmstadt-Dieburg,-0.3190896511077881,RRm,sem,precipitation,mm day-1,10
06433_Groß-Gerau,0.07454037666320801,RRm,sem,precipitation,mm day-1,1
06433_Groß-Gerau,-0.11754059791564941,RRm,sem,precipitation,mm day-1,4
06433_Groß-Gerau,-0.5762088298797607,RRm,sem,precipitation,mm day-1,7
06433_Groß-Gerau,-0.31012749671936035,RRm,sem,precipitation,mm day-1,10
06434_Hochtaunuskreis,-0.02336597442626953,RRm,sem,precipitation,mm day-1,1
06434_Hochtaunuskreis,-0.1712191104888916,RRm,sem,precipitation,mm day-1,4
06434_Hochtaunuskreis,-0.6919991970062256,RRm,sem,precipitation,mm day-1,7
06434_Hochtaunuskreis,-0.19035446643829346,RRm,sem,precipitation,mm day-1,10
06435_Main-Kinzig-Kreis,-0.04369521141052246,RRm,sem,precipitation,mm day-1,1
06435_Main-Kinzig-Kreis,-0.1380612850189209,RRm,sem,precipitation,mm day-1,4
06435_Main-Kinzig-Kreis,-0.654557466506958,RRm,sem,precipitation,mm day-1,7
06435_Main-Kinzig-Kreis,-0.38663792610168457,RRm,sem,precipitation,mm day-1,10
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.02221691608428955,RRm,sem,precipitation,mm day-1,1
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.08985209465026855,RRm,sem,precipitation,mm day-1,4
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.5342288017272949,RRm,sem,precipitation,mm day-1,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.16749989986419678,RRm,sem,precipitation,mm day-1,10
06436_Main-Taunus-Kreis,0.03782379627227783,RRm,sem,precipitation,mm day-1,1
06436_Main-Taunus-Kreis,-0.09294378757476807,RRm,sem,precipitation,mm day-1,4
06436_Main-Taunus-Kreis,-0.5018553733825684,RRm,sem,precipitation,mm day-1,7
06436_Main-Taunus-Kreis,-0.22487854957580566,RRm,sem,precipitation,mm day-1,10
06437_Odenwaldkreis,-0.19521474838256836,RRm,sem,precipitation,mm day-1,1
06437_Odenwaldkreis,-0.18614912033081055,RRm,sem,precipitation,mm day-1,4
06437_Odenwaldkreis,-0.6436994075775146,RRm,sem,precipitation,mm day-1,7
06437_Odenwaldkreis,-0.46135830879211426,RRm,sem,precipitation,mm day-1,10
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.02223038673400879,RRm,sem,precipitation,mm day-1,1
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.1317136287689209,RRm,sem,precipitation,mm day-1,4
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.6024274826049805,RRm,sem,precipitation,mm day-1,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.33954691886901855,RRm,sem,precipitation,mm day-1,10
06438_Offenbach,0.010953664779663086,RRm,sem,precipitation,mm day-1,1
06438_Offenbach,-0.12977957725524902,RRm,sem,precipitation,mm day-1,4
06438_Offenbach,-0.640236496925354,RRm,sem,precipitation,mm day-1,7
06438_Offenbach,-0.2841322422027588,RRm,sem,precipitation,mm day-1,10
06439_Rheingau-Taunus-Kreis,-0.039115071296691895,RRm,sem,precipitation,mm day-1,1
06439_Rheingau-Taunus-Kreis,-0.08349835872650146,RRm,sem,precipitation,mm day-1,4
06439_Rheingau-Taunus-Kreis,-0.615509033203125,RRm,sem,precipitation,mm day-1,7
06439_Rheingau-Taunus-Kreis,-0.18700790405273438,RRm,sem,precipitation,mm day-1,10
06440_Wetteraukreis,0.05150341987609863,RRm,sem,precipitation,mm day-1,1
06440_Wetteraukreis,-0.10026788711547852,RRm,sem,precipitation,mm day-1,4
06440_Wetteraukreis,-0.6019570827484131,RRm,sem,precipitation,mm day-1,7
06440_Wetteraukreis,-0.3250279426574707,RRm,sem,precipitation,mm day-1,10
06531_Gießen,0.09131336212158203,RRm,sem,precipitation,mm day-1,1
06531_Gießen,-0.08186197280883789,RRm,sem,precipitation,mm day-1,4
06531_Gießen,-0.5789926052093506,RRm,sem,precipitation,mm day-1,7
06531_Gießen,-0.31850361824035645,RRm,sem,precipitation,mm day-1,10
06532_Lahn-Dill-Kreis,0.022058963775634766,RRm,sem,precipitation,mm day-1,1
06532_Lahn-Dill-Kreis,-0.1552954912185669,RRm,sem,precipitation,mm day-1,4
06532_Lahn-Dill-Kreis,-0.6309540271759033,RRm,sem,precipitation,mm day-1,7
06532_Lahn-Dill-Kreis,-0.32023894786834717,RRm,sem,precipitation,mm day-1,10
06533_Limburg-Weilburg,-0.0009400844573974609,RRm,sem,precipitation,mm day-1,1
06533_Limburg-Weilburg,-0.10919356346130371,RRm,sem,precipitation,mm day-1,4
06533_Limburg-Weilburg,-0.5553479194641113,RRm,sem,precipitation,mm day-1,7
06533_Limburg-Weilburg,-0.25059080123901367,RRm,sem,precipitation,mm day-1,10
06534_Marburg-Biedenkopf,-0.07462596893310547,RRm,sem,precipitation,mm day-1,1
06534_Marburg-Biedenkopf,-0.12597811222076416,RRm,sem,precipitation,mm day-1,4
06534_Marburg-Biedenkopf,-0.5780696868896484,RRm,sem,precipitation,mm day-1,7
06534_Marburg-Biedenkopf,-0.32054078578948975,RRm,sem,precipitation,mm day-1,10
06535_Vogelsbergkreis,0.04201078414916992,RRm,sem,precipitation,mm day-1,1
06535_Vogelsbergkreis,-0.14772462844848633,RRm,sem,precipitation,mm day-1,4
06535_Vogelsbergkreis,-0.7130579948425293,RRm,sem,precipitation,mm day-1,7
06535_Vogelsbergkreis,-0.32477760314941406,RRm,sem,precipitation,mm day-1,10
06611_06633_03159_Region_um_Kassel,-0.017346620559692383,RRm,sem,precipitation,mm day-1,1
06611_06633_03159_Region_um_Kassel,-0.10618066787719727,RRm,sem,precipitation,mm day-1,4
06611_06633_03159_Region_um_Kassel,-0.6411855220794678,RRm,sem,precipitation,mm day-1,7
06611_06633_03159_Region_um_Kassel,-0.30127882957458496,RRm,sem,precipitation,mm day-1,10
06611_Kassel,-0.017510414123535156,RRm,sem,precipitation,mm day-1,1
06611_Kassel,-0.12267684936523438,RRm,sem,precipitation,mm day-1,4
06611_Kassel,-0.6088111400604248,RRm,sem,precipitation,mm day-1,7
06611_Kassel,-0.2641547918319702,RRm,sem,precipitation,mm day-1,10
06631_Fulda,0.03938627243041992,RRm,sem,precipitation,mm day-1,1
06631_Fulda,-0.1583538055419922,RRm,sem,precipitation,mm day-1,4
06631_Fulda,-0.7060384750366211,RRm,sem,precipitation,mm day-1,7
06631_Fulda,-0.36324143409729004,RRm,sem,precipitation,mm day-1,10
06632_Hersfeld-Rotenburg,-0.0038944482803344727,RRm,sem,precipitation,mm day-1,1
06632_Hersfeld-Rotenburg,-0.12889480590820312,RRm,sem,precipitation,mm day-1,4
06632_Hersfeld-Rotenburg,-0.6239835023880005,RRm,sem,precipitation,mm day-1,7
06632_Hersfeld-Rotenburg,-0.2540968656539917,RRm,sem,precipitation,mm day-1,10
06633_Kassel,-0.0208052396774292,RRm,sem,precipitation,mm day-1,1
06633_Kassel,-0.11452305316925049,RRm,sem,precipitation,mm day-1,4
06633_Kassel,-0.6153862476348877,RRm,sem,precipitation,mm day-1,7
06633_Kassel,-0.2582719326019287,RRm,sem,precipitation,mm day-1,10
06634_Schwalm-Eder-Kreis,0.04829573631286621,RRm,sem,precipitation,mm day-1,1
06634_Schwalm-Eder-Kreis,-0.1145317554473877,RRm,sem,precipitation,mm day-1,4
06634_Schwalm-Eder-Kreis,-0.5926237106323242,RRm,sem,precipitation,mm day-1,7
06634_Schwalm-Eder-Kreis,-0.26678574085235596,RRm,sem,precipitation,mm day-1,10
06635_Waldeck-Frankenberg,-0.07434439659118652,RRm,sem,precipitation,mm day-1,1
06635_Waldeck-Frankenberg,-0.1702483892440796,RRm,sem,precipitation,mm day-1,4
06635_Waldeck-Frankenberg,-0.7290921211242676,RRm,sem,precipitation,mm day-1,7
06635_Waldeck-Frankenberg,-0.33616721630096436,RRm,sem,precipitation,mm day-1,10
06636_Werra-Meißner-Kreis,-0.053415536880493164,RRm,sem,precipitation,mm day-1,1
06636_Werra-Meißner-Kreis,-0.11179935932159424,RRm,sem,precipitation,mm day-1,4
06636_Werra-Meißner-Kreis,-0.6913604736328125,RRm,sem,precipitation,mm day-1,7
06636_Werra-Meißner-Kreis,-0.25164854526519775,RRm,sem,precipitation,mm day-1,10
07111_07137_07141_07143_Region_um_Koblenz,0.0076904296875,RRm,sem,precipitation,mm day-1,1
07111_07137_07141_07143_Region_um_Koblenz,-0.0867081880569458,RRm,sem,precipitation,mm day-1,4
07111_07137_07141_07143_Region_um_Koblenz,-0.7146522998809814,RRm,sem,precipitation,mm day-1,7
07111_07137_07141_07143_Region_um_Koblenz,-0.24212169647216797,RRm,sem,precipitation,mm day-1,10
07111_Koblenz,0.02307295799255371,RRm,sem,precipitation,mm day-1,1
07111_Koblenz,-0.08729887008666992,RRm,sem,precipitation,mm day-1,4
07111_Koblenz,-0.5973978042602539,RRm,sem,precipitation,mm day-1,7
07111_Koblenz,-0.18649053573608398,RRm,sem,precipitation,mm day-1,10
07131_Ahrweiler,-0.03566336631774902,RRm,sem,precipitation,mm day-1,1
07131_Ahrweiler,-0.10213875770568848,RRm,sem,precipitation,mm day-1,4
07131_Ahrweiler,-0.8846735954284668,RRm,sem,precipitation,mm day-1,7
07131_Ahrweiler,-0.2029474973678589,RRm,sem,precipitation,mm day-1,10
07132_Altenkirchen (Westerwald),0.017332077026367188,RRm,sem,precipitation,mm day-1,1
07132_Altenkirchen (Westerwald),-0.14383959770202637,RRm,sem,precipitation,mm day-1,4
07132_Altenkirchen (Westerwald),-0.8391468524932861,RRm,sem,precipitation,mm day-1,7
07132_Altenkirchen (Westerwald),-0.4837968349456787,RRm,sem,precipitation,mm day-1,10
07133_Bad Kreuznach,-0.04850566387176514,RRm,sem,precipitation,mm day-1,1
07133_Bad Kreuznach,-0.06293594837188721,RRm,sem,precipitation,mm day-1,4
07133_Bad Kreuznach,-0.4907494783401489,RRm,sem,precipitation,mm day-1,7
07133_Bad Kreuznach,-0.1732163429260254,RRm,sem,precipitation,mm day-1,10
07134_Birkenfeld,-0.0586392879486084,RRm,sem,precipitation,mm day-1,1
07134_Birkenfeld,-0.13232958316802979,RRm,sem,precipitation,mm day-1,4
07134_Birkenfeld,-0.791393518447876,RRm,sem,precipitation,mm day-1,7
07134_Birkenfeld,-0.34064388275146484,RRm,sem,precipitation,mm day-1,10
07135_Cochem-Zell,0.007326364517211914,RRm,sem,precipitation,mm day-1,1
07135_Cochem-Zell,-0.09011375904083252,RRm,sem,precipitation,mm day-1,4
07135_Cochem-Zell,-0.7594050168991089,RRm,sem,precipitation,mm day-1,7
07135_Cochem-Zell,-0.22426080703735352,RRm,sem,precipitation,mm day-1,10
07137_Mayen-Koblenz,-0.01217341423034668,RRm,sem,precipitation,mm day-1,1
07137_Mayen-Koblenz,-0.08325636386871338,RRm,sem,precipitation,mm day-1,4
07137_Mayen-Koblenz,-0.7262858152389526,RRm,sem,precipitation,mm day-1,7
07137_Mayen-Koblenz,-0.18098008632659912,RRm,sem,precipitation,mm day-1,10
07138_Neuwied,0.07409191131591797,RRm,sem,precipitation,mm day-1,1
07138_Neuwied,-0.14061737060546875,RRm,sem,precipitation,mm day-1,4
07138_Neuwied,-0.8018898963928223,RRm,sem,precipitation,mm day-1,7
07138_Neuwied,-0.3299276828765869,RRm,sem,precipitation,mm day-1,10
07140_Rhein-Hunsrück-Kreis,-0.03331947326660156,RRm,sem,precipitation,mm day-1,1
07140_Rhein-Hunsrück-Kreis,-0.07749748229980469,RRm,sem,precipitation,mm day-1,4
07140_Rhein-Hunsrück-Kreis,-0.7267532348632812,RRm,sem,precipitation,mm day-1,7
07140_Rhein-Hunsrück-Kreis,-0.22229814529418945,RRm,sem,precipitation,mm day-1,10
07141_Rhein-Lahn-Kreis,-0.05145430564880371,RRm,sem,precipitation,mm day-1,1
07141_Rhein-Lahn-Kreis,-0.08733916282653809,RRm,sem,precipitation,mm day-1,4
07141_Rhein-Lahn-Kreis,-0.6012985706329346,RRm,sem,precipitation,mm day-1,7
07141_Rhein-Lahn-Kreis,-0.15240836143493652,RRm,sem,precipitation,mm day-1,10
07143_Westerwaldkreis,0.026408672332763672,RRm,sem,precipitation,mm day-1,1
07143_Westerwaldkreis,-0.08896303176879883,RRm,sem,precipitation,mm day-1,4
07143_Westerwaldkreis,-0.808147668838501,RRm,sem,precipitation,mm day-1,7
07143_Westerwaldkreis,-0.4126574993133545,RRm,sem,precipitation,mm day-1,10
07211_07235_Region_um_Trier,-0.026210308074951172,RRm,sem,precipitation,mm day-1,1
07211_07235_Region_um_Trier,-0.10340619087219238,RRm,sem,precipitation,mm day-1,4
07211_07235_Region_um_Trier,-0.9345581531524658,RRm,sem,precipitation,mm day-1,7
07211_07235_Region_um_Trier,-0.3173964023590088,RRm,sem,precipitation,mm day-1,10
07211_Trier,0.03611326217651367,RRm,sem,precipitation,mm day-1,1
07211_Trier,-0.12909269332885742,RRm,sem,precipitation,mm day-1,4
07211_Trier,-0.7355058193206787,RRm,sem,precipitation,mm day-1,7
07211_Trier,-0.4131746292114258,RRm,sem,precipitation,mm day-1,10
07231_Bernkastel-Wittlich,0.018183469772338867,RRm,sem,precipitation,mm day-1,1
07231_Bernkastel-Wittlich,-0.1154477596282959,RRm,sem,precipitation,mm day-1,4
07231_Bernkastel-Wittlich,-0.8147122859954834,RRm,sem,precipitation,mm day-1,7
07231_Bernkastel-Wittlich,-0.2638404369354248,RRm,sem,precipitation,mm day-1,10
07232_Eifelkreis Bitburg-Prüm,0.04378008842468262,RRm,sem,precipitation,mm day-1,1
07232_Eifelkreis Bitburg-Prüm,-0.13136816024780273,RRm,sem,precipitation,mm day-1,4
07232_Eifelkreis Bitburg-Prüm,-0.8819701671600342,RRm,sem,precipitation,mm day-1,7
07232_Eifelkreis Bitburg-Prüm,-0.29260873794555664,RRm,sem,precipitation,mm day-1,10
07233_Vulkaneifel,-0.011869430541992188,RRm,sem,precipitation,mm day-1,1
07233_Vulkaneifel,-0.09086823463439941,RRm,sem,precipitation,mm day-1,4
07233_Vulkaneifel,-0.9823453426361084,RRm,sem,precipitation,mm day-1,7
07233_Vulkaneifel,-0.31910109519958496,RRm,sem,precipitation,mm day-1,10
07235_Trier-Saarburg,-0.03934454917907715,RRm,sem,precipitation,mm day-1,1
07235_Trier-Saarburg,-0.10446453094482422,RRm,sem,precipitation,mm day-1,4
07235_Trier-Saarburg,-0.9570510387420654,RRm,sem,precipitation,mm day-1,7
07235_Trier-Saarburg,-0.30657339096069336,RRm,sem,precipitation,mm day-1,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.07032299041748047,RRm,sem,precipitation,mm day-1,1
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.1857438087463379,RRm,sem,precipitation,mm day-1,4
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.44551849365234375,RRm,sem,precipitation,mm day-1,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.33976125717163086,RRm,sem,precipitation,mm day-1,10
07311_Frankenthal (Pfalz),0.02409529685974121,RRm,sem,precipitation,mm day-1,1
07311_Frankenthal (Pfalz),-0.1368882656097412,RRm,sem,precipitation,mm day-1,4
07311_Frankenthal (Pfalz),-0.4747762680053711,RRm,sem,precipitation,mm day-1,7
07311_Frankenthal (Pfalz),-0.22736358642578125,RRm,sem,precipitation,mm day-1,10
07312_07335_07332_Region_um_Kaiserslautern,-0.040106773376464844,RRm,sem,precipitation,mm day-1,1
07312_07335_07332_Region_um_Kaiserslautern,-0.07087278366088867,RRm,sem,precipitation,mm day-1,4
07312_07335_07332_Region_um_Kaiserslautern,-0.48030543327331543,RRm,sem,precipitation,mm day-1,7
07312_07335_07332_Region_um_Kaiserslautern,-0.3052865266799927,RRm,sem,precipitation,mm day-1,10
07312_Kaiserslautern,-0.06474947929382324,RRm,sem,precipitation,mm day-1,1
07312_Kaiserslautern,-0.1048426628112793,RRm,sem,precipitation,mm day-1,4
07312_Kaiserslautern,-0.512310266494751,RRm,sem,precipitation,mm day-1,7
07312_Kaiserslautern,-0.3169081211090088,RRm,sem,precipitation,mm day-1,10
07313_07337_Region_um_Landau_in_der_Pfalz,-0.09908938407897949,RRm,sem,precipitation,mm day-1,1
07313_07337_Region_um_Landau_in_der_Pfalz,-0.04285597801208496,RRm,sem,precipitation,mm day-1,4
07313_07337_Region_um_Landau_in_der_Pfalz,-0.4681861400604248,RRm,sem,precipitation,mm day-1,7
07313_07337_Region_um_Landau_in_der_Pfalz,-0.28720271587371826,RRm,sem,precipitation,mm day-1,10
07313_Landau in der Pfalz,-0.1072547435760498,RRm,sem,precipitation,mm day-1,1
07313_Landau in der Pfalz,-0.02817368507385254,RRm,sem,precipitation,mm day-1,4
07313_Landau in der Pfalz,-0.47111058235168457,RRm,sem,precipitation,mm day-1,7
07313_Landau in der Pfalz,-0.2944260835647583,RRm,sem,precipitation,mm day-1,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.06913304328918457,RRm,sem,precipitation,mm day-1,1
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.18496155738830566,RRm,sem,precipitation,mm day-1,4
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.4497966766357422,RRm,sem,precipitation,mm day-1,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.33907341957092285,RRm,sem,precipitation,mm day-1,10
07314_Ludwigshafen am Rhein,-0.035942792892456055,RRm,sem,precipitation,mm day-1,1
07314_Ludwigshafen am Rhein,-0.17132854461669922,RRm,sem,precipitation,mm day-1,4
07314_Ludwigshafen am Rhein,-0.4838128089904785,RRm,sem,precipitation,mm day-1,7
07314_Ludwigshafen am Rhein,-0.30977463722229004,RRm,sem,precipitation,mm day-1,10
07315_07339_06414_06433_Region_um_Mainz,0.0572282075881958,RRm,sem,precipitation,mm day-1,1
07315_07339_06414_06433_Region_um_Mainz,-0.03430461883544922,RRm,sem,precipitation,mm day-1,4
07315_07339_06414_06433_Region_um_Mainz,-0.4639248847961426,RRm,sem,precipitation,mm day-1,7
07315_07339_06414_06433_Region_um_Mainz,-0.14818286895751953,RRm,sem,precipitation,mm day-1,10
07315_Mainz,0.03202712535858154,RRm,sem,precipitation,mm day-1,1
07315_Mainz,-0.038163065910339355,RRm,sem,precipitation,mm day-1,4
07315_Mainz,-0.40157580375671387,RRm,sem,precipitation,mm day-1,7
07315_Mainz,-0.13144540786743164,RRm,sem,precipitation,mm day-1,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.06145668029785156,RRm,sem,precipitation,mm day-1,1
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.02608191967010498,RRm,sem,precipitation,mm day-1,4
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.39388465881347656,RRm,sem,precipitation,mm day-1,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.2852346897125244,RRm,sem,precipitation,mm day-1,10
07316_Neustadt an der Weinstraße,-0.0421832799911499,RRm,sem,precipitation,mm day-1,1
07316_Neustadt an der Weinstraße,-0.051428794860839844,RRm,sem,precipitation,mm day-1,4
07316_Neustadt an der Weinstraße,-0.3997044563293457,RRm,sem,precipitation,mm day-1,7
07316_Neustadt an der Weinstraße,-0.2626228332519531,RRm,sem,precipitation,mm day-1,10
07317_07340_Region_um_Pirmasens,-0.0867605209350586,RRm,sem,precipitation,mm day-1,1
07317_07340_Region_um_Pirmasens,-0.06289958953857422,RRm,sem,precipitation,mm day-1,4
07317_07340_Region_um_Pirmasens,-0.5814685821533203,RRm,sem,precipitation,mm day-1,7
07317_07340_Region_um_Pirmasens,-0.3325812816619873,RRm,sem,precipitation,mm day-1,10
07317_Pirmasens,-0.08286499977111816,RRm,sem,precipitation,mm day-1,1
07317_Pirmasens,-0.07188796997070312,RRm,sem,precipitation,mm day-1,4
07317_Pirmasens,-0.6268625259399414,RRm,sem,precipitation,mm day-1,7
07317_Pirmasens,-0.34403181076049805,RRm,sem,precipitation,mm day-1,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.18510985374450684,RRm,sem,precipitation,mm day-1,1
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.13344097137451172,RRm,sem,precipitation,mm day-1,4
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.5003738403320312,RRm,sem,precipitation,mm day-1,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.36325740814208984,RRm,sem,precipitation,mm day-1,10
07318_Speyer,-0.08763766288757324,RRm,sem,precipitation,mm day-1,1
07318_Speyer,-0.19712257385253906,RRm,sem,precipitation,mm day-1,4
07318_Speyer,-0.3950674533843994,RRm,sem,precipitation,mm day-1,7
07318_Speyer,-0.3497626781463623,RRm,sem,precipitation,mm day-1,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.015212059020996094,RRm,sem,precipitation,mm day-1,1
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.09087514877319336,RRm,sem,precipitation,mm day-1,4
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.41428065299987793,RRm,sem,precipitation,mm day-1,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.24325788021087646,RRm,sem,precipitation,mm day-1,10
07319_Worms,0.058568716049194336,RRm,sem,precipitation,mm day-1,1
07319_Worms,-0.07611727714538574,RRm,sem,precipitation,mm day-1,4
07319_Worms,-0.3783905506134033,RRm,sem,precipitation,mm day-1,7
07319_Worms,-0.2010822296142578,RRm,sem,precipitation,mm day-1,10
07320_07340_10045_07317_Region_um_Zweibrücken,-0.07444882392883301,RRm,sem,precipitation,mm day-1,1
07320_07340_10045_07317_Region_um_Zweibrücken,-0.05724000930786133,RRm,sem,precipitation,mm day-1,4
07320_07340_10045_07317_Region_um_Zweibrücken,-0.6010603904724121,RRm,sem,precipitation,mm day-1,7
07320_07340_10045_07317_Region_um_Zweibrücken,-0.3109281063079834,RRm,sem,precipitation,mm day-1,10
07320_Zweibrücken,-0.07551455497741699,RRm,sem,precipitation,mm day-1,1
07320_Zweibrücken,-0.07290935516357422,RRm,sem,precipitation,mm day-1,4
07320_Zweibrücken,-0.6351914405822754,RRm,sem,precipitation,mm day-1,7
07320_Zweibrücken,-0.2907886505126953,RRm,sem,precipitation,mm day-1,10
07331_Alzey-Worms,0.03494405746459961,RRm,sem,precipitation,mm day-1,1
07331_Alzey-Worms,-0.10291790962219238,RRm,sem,precipitation,mm day-1,4
07331_Alzey-Worms,-0.35057806968688965,RRm,sem,precipitation,mm day-1,7
07331_Alzey-Worms,-0.1969907283782959,RRm,sem,precipitation,mm day-1,10
07332_Bad Dürkheim,-0.020235538482666016,RRm,sem,precipitation,mm day-1,1
07332_Bad Dürkheim,-0.046514034271240234,RRm,sem,precipitation,mm day-1,4
07332_Bad Dürkheim,-0.3905816078186035,RRm,sem,precipitation,mm day-1,7
07332_Bad Dürkheim,-0.2870028018951416,RRm,sem,precipitation,mm day-1,10
07333_Donnersbergkreis,-0.028635501861572266,RRm,sem,precipitation,mm day-1,1
07333_Donnersbergkreis,-0.135725736618042,RRm,sem,precipitation,mm day-1,4
07333_Donnersbergkreis,-0.4337944984436035,RRm,sem,precipitation,mm day-1,7
07333_Donnersbergkreis,-0.2603822946548462,RRm,sem,precipitation,mm day-1,10
07334_Germersheim,-0.08416247367858887,RRm,sem,precipitation,mm day-1,1
07334_Germersheim,-0.1254558563232422,RRm,sem,precipitation,mm day-1,4
07334_Germersheim,-0.4439985752105713,RRm,sem,precipitation,mm day-1,7
07334_Germersheim,-0.36699438095092773,RRm,sem,precipitation,mm day-1,10
07335_Kaiserslautern,-0.05350971221923828,RRm,sem,precipitation,mm day-1,1
07335_Kaiserslautern,-0.09902834892272949,RRm,sem,precipitation,mm day-1,4
07335_Kaiserslautern,-0.5603175163269043,RRm,sem,precipitation,mm day-1,7
07335_Kaiserslautern,-0.32018613815307617,RRm,sem,precipitation,mm day-1,10
07336_Kusel,-0.06602883338928223,RRm,sem,precipitation,mm day-1,1
07336_Kusel,-0.11683344841003418,RRm,sem,precipitation,mm day-1,4
07336_Kusel,-0.5987820625305176,RRm,sem,precipitation,mm day-1,7
07336_Kusel,-0.3094348907470703,RRm,sem,precipitation,mm day-1,10
07337_Südliche Weinstraße,-0.09791994094848633,RRm,sem,precipitation,mm day-1,1
07337_Südliche Weinstraße,-0.04495835304260254,RRm,sem,precipitation,mm day-1,4
07337_Südliche Weinstraße,-0.46776747703552246,RRm,sem,precipitation,mm day-1,7
07337_Südliche Weinstraße,-0.2861686944961548,RRm,sem,precipitation,mm day-1,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.0610508918762207,RRm,sem,precipitation,mm day-1,1
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.1026310920715332,RRm,sem,precipitation,mm day-1,4
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.45583271980285645,RRm,sem,precipitation,mm day-1,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.28768277168273926,RRm,sem,precipitation,mm day-1,10
07338_Rhein-Pfalz-Kreis,-0.02463674545288086,RRm,sem,precipitation,mm day-1,1
07338_Rhein-Pfalz-Kreis,-0.18187594413757324,RRm,sem,precipitation,mm day-1,4
07338_Rhein-Pfalz-Kreis,-0.36659908294677734,RRm,sem,precipitation,mm day-1,7
07338_Rhein-Pfalz-Kreis,-0.2929255962371826,RRm,sem,precipitation,mm day-1,10
07339_Mainz-Bingen,0.01842367649078369,RRm,sem,precipitation,mm day-1,1
07339_Mainz-Bingen,-0.0254974365234375,RRm,sem,precipitation,mm day-1,4
07339_Mainz-Bingen,-0.4228668212890625,RRm,sem,precipitation,mm day-1,7
