region,RRm_sem_2C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
06440_Wetteraukreis,0.16375831,RRm,sem,precipitation,mm day-1,10
06531_Gießen,0.20354275,RRm,sem,precipitation,mm day-1,1
06531_Gießen,0.1650262,RRm,sem,precipitation,mm day-1,4
06531_Gießen,0.033043046,RRm,sem,precipitation,mm day-1,7
06531_Gießen,0.14134517,RRm,sem,precipitation,mm day-1,10
06532_Lahn-Dill-Kreis,0.20368709,RRm,sem,precipitation,mm day-1,1
06532_Lahn-Dill-Kreis,0.14161849,RRm,sem,precipitation,mm day-1,4
06532_Lahn-Dill-Kreis,0.017922726,RRm,sem,precipitation,mm day-1,7
06532_Lahn-Dill-Kreis,0.11219522,RRm,sem,precipitation,mm day-1,10
06533_Limburg-Weilburg,0.21216704,RRm,sem,precipitation,mm day-1,1
06533_Limburg-Weilburg,0.15073167,RRm,sem,precipitation,mm day-1,4
06533_Limburg-Weilburg,0.030536214,RRm,sem,precipitation,mm day-1,7
06533_Limburg-Weilburg,0.12985139,RRm,sem,precipitation,mm day-1,10
06534_Marburg-Biedenkopf,0.17646492,RRm,sem,precipitation,mm day-1,1
06534_Marburg-Biedenkopf,0.14358203,RRm,sem,precipitation,mm day-1,4
06534_Marburg-Biedenkopf,0.031901408,RRm,sem,precipitation,mm day-1,7
06534_Marburg-Biedenkopf,0.10754118,RRm,sem,precipitation,mm day-1,10
06535_Vogelsbergkreis,0.19005685,RRm,sem,precipitation,mm day-1,1
06535_Vogelsbergkreis,0.16530326,RRm,sem,precipitation,mm day-1,4
06535_Vogelsbergkreis,0.007573126,RRm,sem,precipitation,mm day-1,7
06535_Vogelsbergkreis,0.13152672,RRm,sem,precipitation,mm day-1,10
06611_06633_03159_Region_um_Kassel,0.19153604,RRm,sem,precipitation,mm day-1,1
06611_06633_03159_Region_um_Kassel,0.15965022,RRm,sem,precipitation,mm day-1,4
06611_06633_03159_Region_um_Kassel,0.06792574,RRm,sem,precipitation,mm day-1,7
06611_06633_03159_Region_um_Kassel,0.14078149,RRm,sem,precipitation,mm day-1,10
06611_Kassel,0.1912777,RRm,sem,precipitation,mm day-1,1
06611_Kassel,0.16163899,RRm,sem,precipitation,mm day-1,4
06611_Kassel,0.06923483,RRm,sem,precipitation,mm day-1,7
06611_Kassel,0.12438196,RRm,sem,precipitation,mm day-1,10
06631_Fulda,0.18753183,RRm,sem,precipitation,mm day-1,1
06631_Fulda,0.16163972,RRm,sem,precipitation,mm day-1,4
06631_Fulda,0.026808241,RRm,sem,precipitation,mm day-1,7
06631_Fulda,0.14502063,RRm,sem,precipitation,mm day-1,10
06632_Hersfeld-Rotenburg,0.17223312,RRm,sem,precipitation,mm day-1,1
06632_Hersfeld-Rotenburg,0.15748432,RRm,sem,precipitation,mm day-1,4
06632_Hersfeld-Rotenburg,0.06474505,RRm,sem,precipitation,mm day-1,7
06632_Hersfeld-Rotenburg,0.112993404,RRm,sem,precipitation,mm day-1,10
06633_Kassel,0.18435638,RRm,sem,precipitation,mm day-1,1
06633_Kassel,0.15505047,RRm,sem,precipitation,mm day-1,4
06633_Kassel,0.0652651,RRm,sem,precipitation,mm day-1,7
06633_Kassel,0.115146324,RRm,sem,precipitation,mm day-1,10
06634_Schwalm-Eder-Kreis,0.17633498,RRm,sem,precipitation,mm day-1,1
06634_Schwalm-Eder-Kreis,0.16181709,RRm,sem,precipitation,mm day-1,4
06634_Schwalm-Eder-Kreis,0.05337535,RRm,sem,precipitation,mm day-1,7
06634_Schwalm-Eder-Kreis,0.11175427,RRm,sem,precipitation,mm day-1,10
06635_Waldeck-Frankenberg,0.15515438,RRm,sem,precipitation,mm day-1,1
06635_Waldeck-Frankenberg,0.13918315,RRm,sem,precipitation,mm day-1,4
06635_Waldeck-Frankenberg,0.044979967,RRm,sem,precipitation,mm day-1,7
06635_Waldeck-Frankenberg,0.085193455,RRm,sem,precipitation,mm day-1,10
06636_Werra-Meißner-Kreis,0.18009692,RRm,sem,precipitation,mm day-1,1
06636_Werra-Meißner-Kreis,0.15512127,RRm,sem,precipitation,mm day-1,4
06636_Werra-Meißner-Kreis,0.07062362,RRm,sem,precipitation,mm day-1,7
06636_Werra-Meißner-Kreis,0.11344019,RRm,sem,precipitation,mm day-1,10
07111_07137_07141_07143_Region_um_Koblenz,0.2108949,RRm,sem,precipitation,mm day-1,1
07111_07137_07141_07143_Region_um_Koblenz,0.15631257,RRm,sem,precipitation,mm day-1,4
07111_07137_07141_07143_Region_um_Koblenz,0.0044034333,RRm,sem,precipitation,mm day-1,7
07111_07137_07141_07143_Region_um_Koblenz,0.11982616,RRm,sem,precipitation,mm day-1,10
07111_Koblenz,0.200989,RRm,sem,precipitation,mm day-1,1
07111_Koblenz,0.16222306,RRm,sem,precipitation,mm day-1,4
07111_Koblenz,0.025533248,RRm,sem,precipitation,mm day-1,7
07111_Koblenz,0.138967,RRm,sem,precipitation,mm day-1,10
07131_Ahrweiler,0.18135907,RRm,sem,precipitation,mm day-1,1
07131_Ahrweiler,0.1447921,RRm,sem,precipitation,mm day-1,4
07131_Ahrweiler,-0.0016943038,RRm,sem,precipitation,mm day-1,7
07131_Ahrweiler,0.07629396,RRm,sem,precipitation,mm day-1,10
07132_Altenkirchen (Westerwald),0.25268614,RRm,sem,precipitation,mm day-1,1
07132_Altenkirchen (Westerwald),0.16552828,RRm,sem,precipitation,mm day-1,4
07132_Altenkirchen (Westerwald),-0.027329173,RRm,sem,precipitation,mm day-1,7
07132_Altenkirchen (Westerwald),0.17598917,RRm,sem,precipitation,mm day-1,10
07133_Bad Kreuznach,0.1603496,RRm,sem,precipitation,mm day-1,1
07133_Bad Kreuznach,0.13498457,RRm,sem,precipitation,mm day-1,4
07133_Bad Kreuznach,0.031306103,RRm,sem,precipitation,mm day-1,7
07133_Bad Kreuznach,0.091115065,RRm,sem,precipitation,mm day-1,10
07134_Birkenfeld,0.18131179,RRm,sem,precipitation,mm day-1,1
07134_Birkenfeld,0.14483866,RRm,sem,precipitation,mm day-1,4
07134_Birkenfeld,-0.029964672,RRm,sem,precipitation,mm day-1,7
07134_Birkenfeld,0.0869453,RRm,sem,precipitation,mm day-1,10
07135_Cochem-Zell,0.16111475,RRm,sem,precipitation,mm day-1,1
07135_Cochem-Zell,0.13764986,RRm,sem,precipitation,mm day-1,4
07135_Cochem-Zell,-0.01950248,RRm,sem,precipitation,mm day-1,7
07135_Cochem-Zell,0.089144446,RRm,sem,precipitation,mm day-1,10
07137_Mayen-Koblenz,0.181265,RRm,sem,precipitation,mm day-1,1
07137_Mayen-Koblenz,0.1464476,RRm,sem,precipitation,mm day-1,4
07137_Mayen-Koblenz,0.011221129,RRm,sem,precipitation,mm day-1,7
07137_Mayen-Koblenz,0.09811928,RRm,sem,precipitation,mm day-1,10
07138_Neuwied,0.2534441,RRm,sem,precipitation,mm day-1,1
07138_Neuwied,0.16940702,RRm,sem,precipitation,mm day-1,4
07138_Neuwied,0.003443764,RRm,sem,precipitation,mm day-1,7
07138_Neuwied,0.14746162,RRm,sem,precipitation,mm day-1,10
07140_Rhein-Hunsrück-Kreis,0.16926832,RRm,sem,precipitation,mm day-1,1
07140_Rhein-Hunsrück-Kreis,0.14281303,RRm,sem,precipitation,mm day-1,4
07140_Rhein-Hunsrück-Kreis,-0.011718075,RRm,sem,precipitation,mm day-1,7
07140_Rhein-Hunsrück-Kreis,0.08482391,RRm,sem,precipitation,mm day-1,10
07141_Rhein-Lahn-Kreis,0.20065314,RRm,sem,precipitation,mm day-1,1
07141_Rhein-Lahn-Kreis,0.15351918,RRm,sem,precipitation,mm day-1,4
07141_Rhein-Lahn-Kreis,0.022254022,RRm,sem,precipitation,mm day-1,7
07141_Rhein-Lahn-Kreis,0.112487465,RRm,sem,precipitation,mm day-1,10
07143_Westerwaldkreis,0.24434775,RRm,sem,precipitation,mm day-1,1
07143_Westerwaldkreis,0.16592608,RRm,sem,precipitation,mm day-1,4
07143_Westerwaldkreis,-0.017690806,RRm,sem,precipitation,mm day-1,7
07143_Westerwaldkreis,0.14123444,RRm,sem,precipitation,mm day-1,10
07211_07235_Region_um_Trier,0.19725569,RRm,sem,precipitation,mm day-1,1
07211_07235_Region_um_Trier,0.14944749,RRm,sem,precipitation,mm day-1,4
07211_07235_Region_um_Trier,-0.047437817,RRm,sem,precipitation,mm day-1,7
07211_07235_Region_um_Trier,0.107906595,RRm,sem,precipitation,mm day-1,10
07211_Trier,0.18521939,RRm,sem,precipitation,mm day-1,1
07211_Trier,0.14451247,RRm,sem,precipitation,mm day-1,4
07211_Trier,-0.027181309,RRm,sem,precipitation,mm day-1,7
07211_Trier,0.110131666,RRm,sem,precipitation,mm day-1,10
07231_Bernkastel-Wittlich,0.17213152,RRm,sem,precipitation,mm day-1,1
07231_Bernkastel-Wittlich,0.13951652,RRm,sem,precipitation,mm day-1,4
07231_Bernkastel-Wittlich,-0.034394037,RRm,sem,precipitation,mm day-1,7
07231_Bernkastel-Wittlich,0.09326513,RRm,sem,precipitation,mm day-1,10
07232_Eifelkreis Bitburg-Prüm,0.17747575,RRm,sem,precipitation,mm day-1,1
07232_Eifelkreis Bitburg-Prüm,0.13387895,RRm,sem,precipitation,mm day-1,4
07232_Eifelkreis Bitburg-Prüm,-0.05370844,RRm,sem,precipitation,mm day-1,7
07232_Eifelkreis Bitburg-Prüm,0.07088919,RRm,sem,precipitation,mm day-1,10
07233_Vulkaneifel,0.16726932,RRm,sem,precipitation,mm day-1,1
07233_Vulkaneifel,0.14142266,RRm,sem,precipitation,mm day-1,4
07233_Vulkaneifel,-0.053152937,RRm,sem,precipitation,mm day-1,7
07233_Vulkaneifel,0.06575028,RRm,sem,precipitation,mm day-1,10
07235_Trier-Saarburg,0.19861592,RRm,sem,precipitation,mm day-1,1
07235_Trier-Saarburg,0.15000507,RRm,sem,precipitation,mm day-1,4
07235_Trier-Saarburg,-0.049726892,RRm,sem,precipitation,mm day-1,7
07235_Trier-Saarburg,0.10765512,RRm,sem,precipitation,mm day-1,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.19713743,RRm,sem,precipitation,mm day-1,1
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.16359372,RRm,sem,precipitation,mm day-1,4
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.07571481,RRm,sem,precipitation,mm day-1,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.14887002,RRm,sem,precipitation,mm day-1,10
07311_Frankenthal (Pfalz),0.1837623,RRm,sem,precipitation,mm day-1,1
07311_Frankenthal (Pfalz),0.15498433,RRm,sem,precipitation,mm day-1,4
07311_Frankenthal (Pfalz),0.08599718,RRm,sem,precipitation,mm day-1,7
07311_Frankenthal (Pfalz),0.1399,RRm,sem,precipitation,mm day-1,10
07312_07335_07332_Region_um_Kaiserslautern,0.17546396,RRm,sem,precipitation,mm day-1,1
07312_07335_07332_Region_um_Kaiserslautern,0.15762347,RRm,sem,precipitation,mm day-1,4
07312_07335_07332_Region_um_Kaiserslautern,0.01638281,RRm,sem,precipitation,mm day-1,7
07312_07335_07332_Region_um_Kaiserslautern,0.09943266,RRm,sem,precipitation,mm day-1,10
07312_Kaiserslautern,0.17148562,RRm,sem,precipitation,mm day-1,1
07312_Kaiserslautern,0.16333282,RRm,sem,precipitation,mm day-1,4
07312_Kaiserslautern,0.0022114923,RRm,sem,precipitation,mm day-1,7
07312_Kaiserslautern,0.09866305,RRm,sem,precipitation,mm day-1,10
07313_07337_Region_um_Landau_in_der_Pfalz,0.19980729,RRm,sem,precipitation,mm day-1,1
07313_07337_Region_um_Landau_in_der_Pfalz,0.14940184,RRm,sem,precipitation,mm day-1,4
07313_07337_Region_um_Landau_in_der_Pfalz,0.01657708,RRm,sem,precipitation,mm day-1,7
07313_07337_Region_um_Landau_in_der_Pfalz,0.113197476,RRm,sem,precipitation,mm day-1,10
07313_Landau in der Pfalz,0.19859742,RRm,sem,precipitation,mm day-1,1
07313_Landau in der Pfalz,0.14950822,RRm,sem,precipitation,mm day-1,4
07313_Landau in der Pfalz,0.016422598,RRm,sem,precipitation,mm day-1,7
07313_Landau in der Pfalz,0.11315517,RRm,sem,precipitation,mm day-1,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.19710949,RRm,sem,precipitation,mm day-1,1
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.1635406,RRm,sem,precipitation,mm day-1,4
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.0765642,RRm,sem,precipitation,mm day-1,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.14955764,RRm,sem,precipitation,mm day-1,10
07314_Ludwigshafen am Rhein,0.19322717,RRm,sem,precipitation,mm day-1,1
07314_Ludwigshafen am Rhein,0.1593559,RRm,sem,precipitation,mm day-1,4
07314_Ludwigshafen am Rhein,0.0817547,RRm,sem,precipitation,mm day-1,7
07314_Ludwigshafen am Rhein,0.1472339,RRm,sem,precipitation,mm day-1,10
07315_07339_06414_06433_Region_um_Mainz,0.18753737,RRm,sem,precipitation,mm day-1,1
07315_07339_06414_06433_Region_um_Mainz,0.15348193,RRm,sem,precipitation,mm day-1,4
07315_07339_06414_06433_Region_um_Mainz,0.054022893,RRm,sem,precipitation,mm day-1,7
07315_07339_06414_06433_Region_um_Mainz,0.13238944,RRm,sem,precipitation,mm day-1,10
07315_Mainz,0.1838359,RRm,sem,precipitation,mm day-1,1
07315_Mainz,0.14983234,RRm,sem,precipitation,mm day-1,4
07315_Mainz,0.05043449,RRm,sem,precipitation,mm day-1,7
07315_Mainz,0.12952965,RRm,sem,precipitation,mm day-1,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.18789008,RRm,sem,precipitation,mm day-1,1
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.14985302,RRm,sem,precipitation,mm day-1,4
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.026314164,RRm,sem,precipitation,mm day-1,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.10616334,RRm,sem,precipitation,mm day-1,10
07316_Neustadt an der Weinstraße,0.18634786,RRm,sem,precipitation,mm day-1,1
07316_Neustadt an der Weinstraße,0.14644624,RRm,sem,precipitation,mm day-1,4
07316_Neustadt an der Weinstraße,0.03572383,RRm,sem,precipitation,mm day-1,7
07316_Neustadt an der Weinstraße,0.10479343,RRm,sem,precipitation,mm day-1,10
07317_07340_Region_um_Pirmasens,0.2203582,RRm,sem,precipitation,mm day-1,1
07317_07340_Region_um_Pirmasens,0.17479368,RRm,sem,precipitation,mm day-1,4
07317_07340_Region_um_Pirmasens,-0.015095188,RRm,sem,precipitation,mm day-1,7
07317_07340_Region_um_Pirmasens,0.11608989,RRm,sem,precipitation,mm day-1,10
07317_Pirmasens,0.22428802,RRm,sem,precipitation,mm day-1,1
07317_Pirmasens,0.18069763,RRm,sem,precipitation,mm day-1,4
07317_Pirmasens,-0.02477652,RRm,sem,precipitation,mm day-1,7
07317_Pirmasens,0.1199922,RRm,sem,precipitation,mm day-1,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.2367491,RRm,sem,precipitation,mm day-1,1
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.18715966,RRm,sem,precipitation,mm day-1,4
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.03716804,RRm,sem,precipitation,mm day-1,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.15671404,RRm,sem,precipitation,mm day-1,10
07318_Speyer,0.197545,RRm,sem,precipitation,mm day-1,1
07318_Speyer,0.16436648,RRm,sem,precipitation,mm day-1,4
07318_Speyer,0.06335635,RRm,sem,precipitation,mm day-1,7
07318_Speyer,0.13886419,RRm,sem,precipitation,mm day-1,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.19350897,RRm,sem,precipitation,mm day-1,1
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.16507411,RRm,sem,precipitation,mm day-1,4
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.047672536,RRm,sem,precipitation,mm day-1,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.13633634,RRm,sem,precipitation,mm day-1,10
07319_Worms,0.18138246,RRm,sem,precipitation,mm day-1,1
07319_Worms,0.15789765,RRm,sem,precipitation,mm day-1,4
07319_Worms,0.07835907,RRm,sem,precipitation,mm day-1,7
07319_Worms,0.13742337,RRm,sem,precipitation,mm day-1,10
07320_07340_10045_07317_Region_um_Zweibrücken,0.22256105,RRm,sem,precipitation,mm day-1,1
07320_07340_10045_07317_Region_um_Zweibrücken,0.17413539,RRm,sem,precipitation,mm day-1,4
07320_07340_10045_07317_Region_um_Zweibrücken,-0.020744808,RRm,sem,precipitation,mm day-1,7
07320_07340_10045_07317_Region_um_Zweibrücken,0.11865597,RRm,sem,precipitation,mm day-1,10
07320_Zweibrücken,0.23002581,RRm,sem,precipitation,mm day-1,1
07320_Zweibrücken,0.17611383,RRm,sem,precipitation,mm day-1,4
07320_Zweibrücken,-0.033383768,RRm,sem,precipitation,mm day-1,7
07320_Zweibrücken,0.12094424,RRm,sem,precipitation,mm day-1,10
07331_Alzey-Worms,0.1704493,RRm,sem,precipitation,mm day-1,1
07331_Alzey-Worms,0.14744972,RRm,sem,precipitation,mm day-1,4
07331_Alzey-Worms,0.05174127,RRm,sem,precipitation,mm day-1,7
07331_Alzey-Worms,0.111449644,RRm,sem,precipitation,mm day-1,10
07332_Bad Dürkheim,0.17400804,RRm,sem,precipitation,mm day-1,1
07332_Bad Dürkheim,0.15100814,RRm,sem,precipitation,mm day-1,4
07332_Bad Dürkheim,0.036176253,RRm,sem,precipitation,mm day-1,7
07332_Bad Dürkheim,0.09805289,RRm,sem,precipitation,mm day-1,10
07333_Donnersbergkreis,0.15559918,RRm,sem,precipitation,mm day-1,1
07333_Donnersbergkreis,0.1498033,RRm,sem,precipitation,mm day-1,4
07333_Donnersbergkreis,0.02376808,RRm,sem,precipitation,mm day-1,7
07333_Donnersbergkreis,0.086877234,RRm,sem,precipitation,mm day-1,10
07334_Germersheim,0.20539299,RRm,sem,precipitation,mm day-1,1
07334_Germersheim,0.15644124,RRm,sem,precipitation,mm day-1,4
07334_Germersheim,0.0355599,RRm,sem,precipitation,mm day-1,7
07334_Germersheim,0.13598183,RRm,sem,precipitation,mm day-1,10
07335_Kaiserslautern,0.17778957,RRm,sem,precipitation,mm day-1,1
07335_Kaiserslautern,0.16266501,RRm,sem,precipitation,mm day-1,4
07335_Kaiserslautern,0.00062208215,RRm,sem,precipitation,mm day-1,7
07335_Kaiserslautern,0.1009395,RRm,sem,precipitation,mm day-1,10
07336_Kusel,0.17276043,RRm,sem,precipitation,mm day-1,1
07336_Kusel,0.14913626,RRm,sem,precipitation,mm day-1,4
07336_Kusel,-0.005833445,RRm,sem,precipitation,mm day-1,7
07336_Kusel,0.09940278,RRm,sem,precipitation,mm day-1,10
07337_Südliche Weinstraße,0.19998045,RRm,sem,precipitation,mm day-1,1
07337_Südliche Weinstraße,0.14938664,RRm,sem,precipitation,mm day-1,4
07337_Südliche Weinstraße,0.016599242,RRm,sem,precipitation,mm day-1,7
07337_Südliche Weinstraße,0.11320352,RRm,sem,precipitation,mm day-1,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.21893756,RRm,sem,precipitation,mm day-1,1
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.17346084,RRm,sem,precipitation,mm day-1,4
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.03569167,RRm,sem,precipitation,mm day-1,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.14136481,RRm,sem,precipitation,mm day-1,10
07338_Rhein-Pfalz-Kreis,0.18996066,RRm,sem,precipitation,mm day-1,1
07338_Rhein-Pfalz-Kreis,0.15690124,RRm,sem,precipitation,mm day-1,4
07338_Rhein-Pfalz-Kreis,0.072181925,RRm,sem,precipitation,mm day-1,7
07338_Rhein-Pfalz-Kreis,0.13767628,RRm,sem,precipitation,mm day-1,10
07339_Mainz-Bingen,0.17627971,RRm,sem,precipitation,mm day-1,1
07339_Mainz-Bingen,0.1439897,RRm,sem,precipitation,mm day-1,4
07339_Mainz-Bingen,0.050223324,RRm,sem,precipitation,mm day-1,7
07339_Mainz-Bingen,0.11852843,RRm,sem,precipitation,mm day-1,10
07340_Südwestpfalz,0.22008543,RRm,sem,precipitation,mm day-1,1
07340_Südwestpfalz,0.1743839,RRm,sem,precipitation,mm day-1,4
07340_Südwestpfalz,-0.014423372,RRm,sem,precipitation,mm day-1,7
07340_Südwestpfalz,0.115819044,RRm,sem,precipitation,mm day-1,10
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.25082093,RRm,sem,precipitation,mm day-1,1
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.20869687,RRm,sem,precipitation,mm day-1,4
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.044383317,RRm,sem,precipitation,mm day-1,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.16764931,RRm,sem,precipitation,mm day-1,10
08111_Stuttgart,0.23222353,RRm,sem,precipitation,mm day-1,1
08111_Stuttgart,0.19653495,RRm,sem,precipitation,mm day-1,4
08111_Stuttgart,0.060703445,RRm,sem,precipitation,mm day-1,7
08111_Stuttgart,0.15159011,RRm,sem,precipitation,mm day-1,10
08115_Böblingen,0.21206361,RRm,sem,precipitation,mm day-1,1
08115_Böblingen,0.1902952,RRm,sem,precipitation,mm day-1,4
08115_Böblingen,0.053137437,RRm,sem,precipitation,mm day-1,7
08115_Böblingen,0.12764844,RRm,sem,precipitation,mm day-1,10
08116_Esslingen,0.26093274,RRm,sem,precipitation,mm day-1,1
08116_Esslingen,0.23174891,RRm,sem,precipitation,mm day-1,4
08116_Esslingen,0.0318828,RRm,sem,precipitation,mm day-1,7
08116_Esslingen,0.17562386,RRm,sem,precipitation,mm day-1,10
08117_Göppingen,0.28266153,RRm,sem,precipitation,mm day-1,1
08117_Göppingen,0.24078426,RRm,sem,precipitation,mm day-1,4
08117_Göppingen,0.032393277,RRm,sem,precipitation,mm day-1,7
08117_Göppingen,0.17221478,RRm,sem,precipitation,mm day-1,10
08118_Ludwigsburg,0.24341923,RRm,sem,precipitation,mm day-1,1
08118_Ludwigsburg,0.18920474,RRm,sem,precipitation,mm day-1,4
08118_Ludwigsburg,0.060209606,RRm,sem,precipitation,mm day-1,7
08118_Ludwigsburg,0.15693505,RRm,sem,precipitation,mm day-1,10
08119_Rems-Murr-Kreis,0.28147823,RRm,sem,precipitation,mm day-1,1
08119_Rems-Murr-Kreis,0.22331241,RRm,sem,precipitation,mm day-1,4
08119_Rems-Murr-Kreis,0.03073923,RRm,sem,precipitation,mm day-1,7
08119_Rems-Murr-Kreis,0.20281301,RRm,sem,precipitation,mm day-1,10
08121_08125_Region_um_Heilbronn,0.25213024,RRm,sem,precipitation,mm day-1,1
08121_08125_Region_um_Heilbronn,0.18934874,RRm,sem,precipitation,mm day-1,4
08121_08125_Region_um_Heilbronn,0.047030013,RRm,sem,precipitation,mm day-1,7
08121_08125_Region_um_Heilbronn,0.16912259,RRm,sem,precipitation,mm day-1,10
08121_Heilbronn,0.25993085,RRm,sem,precipitation,mm day-1,1
08121_Heilbronn,0.18963322,RRm,sem,precipitation,mm day-1,4
08121_Heilbronn,0.05651832,RRm,sem,precipitation,mm day-1,7
08121_Heilbronn,0.17648406,RRm,sem,precipitation,mm day-1,10
08125_Heilbronn,0.25136858,RRm,sem,precipitation,mm day-1,1
08125_Heilbronn,0.18932103,RRm,sem,precipitation,mm day-1,4
08125_Heilbronn,0.04610362,RRm,sem,precipitation,mm day-1,7
08125_Heilbronn,0.16840382,RRm,sem,precipitation,mm day-1,10
08126_Hohenlohekreis,0.21874413,RRm,sem,precipitation,mm day-1,1
08126_Hohenlohekreis,0.19519484,RRm,sem,precipitation,mm day-1,4
08126_Hohenlohekreis,0.032645702,RRm,sem,precipitation,mm day-1,7
08126_Hohenlohekreis,0.16903655,RRm,sem,precipitation,mm day-1,10
08127_Schwäbisch Hall,0.22271648,RRm,sem,precipitation,mm day-1,1
08127_Schwäbisch Hall,0.19618696,RRm,sem,precipitation,mm day-1,4
08127_Schwäbisch Hall,0.032834005,RRm,sem,precipitation,mm day-1,7
08127_Schwäbisch Hall,0.16390076,RRm,sem,precipitation,mm day-1,10
08128_Main-Tauber-Kreis,0.1820046,RRm,sem,precipitation,mm day-1,1
08128_Main-Tauber-Kreis,0.16979355,RRm,sem,precipitation,mm day-1,4
08128_Main-Tauber-Kreis,0.048784338,RRm,sem,precipitation,mm day-1,7
08128_Main-Tauber-Kreis,0.13056254,RRm,sem,precipitation,mm day-1,10
08135_Heidenheim,0.23780257,RRm,sem,precipitation,mm day-1,1
08135_Heidenheim,0.20955464,RRm,sem,precipitation,mm day-1,4
08135_Heidenheim,0.067013055,RRm,sem,precipitation,mm day-1,7
08135_Heidenheim,0.14499141,RRm,sem,precipitation,mm day-1,10
08136_Ostalbkreis,0.23611592,RRm,sem,precipitation,mm day-1,1
08136_Ostalbkreis,0.20477958,RRm,sem,precipitation,mm day-1,4
08136_Ostalbkreis,0.044119082,RRm,sem,precipitation,mm day-1,7
08136_Ostalbkreis,0.16073966,RRm,sem,precipitation,mm day-1,10
08211_08216_Region_um_Baden-Baden,0.33482906,RRm,sem,precipitation,mm day-1,1
08211_08216_Region_um_Baden-Baden,0.23231229,RRm,sem,precipitation,mm day-1,4
08211_08216_Region_um_Baden-Baden,-0.063545085,RRm,sem,precipitation,mm day-1,7
08211_08216_Region_um_Baden-Baden,0.20169833,RRm,sem,precipitation,mm day-1,10
08211_Baden-Baden,0.3365487,RRm,sem,precipitation,mm day-1,1
08211_Baden-Baden,0.23963408,RRm,sem,precipitation,mm day-1,4
08211_Baden-Baden,-0.0636534,RRm,sem,precipitation,mm day-1,7
08211_Baden-Baden,0.21440057,RRm,sem,precipitation,mm day-1,10
08212_08215_07334_Region_um_Karlsruhe,0.22650994,RRm,sem,precipitation,mm day-1,1
08212_08215_07334_Region_um_Karlsruhe,0.17886467,RRm,sem,precipitation,mm day-1,4
08212_08215_07334_Region_um_Karlsruhe,0.032365173,RRm,sem,precipitation,mm day-1,7
08212_08215_07334_Region_um_Karlsruhe,0.14499381,RRm,sem,precipitation,mm day-1,10
08212_Karlsruhe,0.22605722,RRm,sem,precipitation,mm day-1,1
08212_Karlsruhe,0.18265988,RRm,sem,precipitation,mm day-1,4
08212_Karlsruhe,0.026159186,RRm,sem,precipitation,mm day-1,7
08212_Karlsruhe,0.14927587,RRm,sem,precipitation,mm day-1,10
08215_Karlsruhe,0.23551844,RRm,sem,precipitation,mm day-1,1
08215_Karlsruhe,0.18773039,RRm,sem,precipitation,mm day-1,4
08215_Karlsruhe,0.03202987,RRm,sem,precipitation,mm day-1,7
08215_Karlsruhe,0.14810543,RRm,sem,precipitation,mm day-1,10
08216_Rastatt,0.33450755,RRm,sem,precipitation,mm day-1,1
08216_Rastatt,0.23094352,RRm,sem,precipitation,mm day-1,4
08216_Rastatt,-0.063524805,RRm,sem,precipitation,mm day-1,7
08216_Rastatt,0.19932382,RRm,sem,precipitation,mm day-1,10
08221_08226_08222_Region_um_Heidelberg,0.25680315,RRm,sem,precipitation,mm day-1,1
