region,RRm_sem_4C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
06413_Offenbach am Main,-0.60780930519104,RRm,sem,precipitation,mm day-1,7
06413_Offenbach am Main,-0.29625821113586426,RRm,sem,precipitation,mm day-1,10
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,0.09692037105560303,RRm,sem,precipitation,mm day-1,1
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.03077685832977295,RRm,sem,precipitation,mm day-1,4
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.6991775035858154,RRm,sem,precipitation,mm day-1,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.30230510234832764,RRm,sem,precipitation,mm day-1,10
06414_Wiesbaden,0.12014937400817871,RRm,sem,precipitation,mm day-1,1
06414_Wiesbaden,-0.026535987854003906,RRm,sem,precipitation,mm day-1,4
06414_Wiesbaden,-0.6439249515533447,RRm,sem,precipitation,mm day-1,7
06414_Wiesbaden,-0.3581399917602539,RRm,sem,precipitation,mm day-1,10
06431_Bergstraße,-0.2524895668029785,RRm,sem,precipitation,mm day-1,1
06431_Bergstraße,-0.14534211158752441,RRm,sem,precipitation,mm day-1,4
06431_Bergstraße,-0.9645874500274658,RRm,sem,precipitation,mm day-1,7
06431_Bergstraße,-0.5465803146362305,RRm,sem,precipitation,mm day-1,10
06432_Darmstadt-Dieburg,-0.00581812858581543,RRm,sem,precipitation,mm day-1,1
06432_Darmstadt-Dieburg,-0.1736612319946289,RRm,sem,precipitation,mm day-1,4
06432_Darmstadt-Dieburg,-0.8255712985992432,RRm,sem,precipitation,mm day-1,7
06432_Darmstadt-Dieburg,-0.388818621635437,RRm,sem,precipitation,mm day-1,10
06433_Groß-Gerau,0.018624544143676758,RRm,sem,precipitation,mm day-1,1
06433_Groß-Gerau,-0.01593804359436035,RRm,sem,precipitation,mm day-1,4
06433_Groß-Gerau,-0.6550923585891724,RRm,sem,precipitation,mm day-1,7
06433_Groß-Gerau,-0.4225423336029053,RRm,sem,precipitation,mm day-1,10
06434_Hochtaunuskreis,0.07778322696685791,RRm,sem,precipitation,mm day-1,1
06434_Hochtaunuskreis,-0.04942154884338379,RRm,sem,precipitation,mm day-1,4
06434_Hochtaunuskreis,-1.0467324256896973,RRm,sem,precipitation,mm day-1,7
06434_Hochtaunuskreis,-0.3848468065261841,RRm,sem,precipitation,mm day-1,10
06435_Main-Kinzig-Kreis,-0.23306655883789062,RRm,sem,precipitation,mm day-1,1
06435_Main-Kinzig-Kreis,0.001552581787109375,RRm,sem,precipitation,mm day-1,4
06435_Main-Kinzig-Kreis,-0.8363287448883057,RRm,sem,precipitation,mm day-1,7
06435_Main-Kinzig-Kreis,-0.5608148574829102,RRm,sem,precipitation,mm day-1,10
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.1004018783569336,RRm,sem,precipitation,mm day-1,1
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.01990675926208496,RRm,sem,precipitation,mm day-1,4
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.7943847179412842,RRm,sem,precipitation,mm day-1,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.3328075408935547,RRm,sem,precipitation,mm day-1,10
06436_Main-Taunus-Kreis,0.09873223304748535,RRm,sem,precipitation,mm day-1,1
06436_Main-Taunus-Kreis,-0.002413034439086914,RRm,sem,precipitation,mm day-1,4
06436_Main-Taunus-Kreis,-0.7055895328521729,RRm,sem,precipitation,mm day-1,7
06436_Main-Taunus-Kreis,-0.3341320753097534,RRm,sem,precipitation,mm day-1,10
06437_Odenwaldkreis,-0.32077693939208984,RRm,sem,precipitation,mm day-1,1
06437_Odenwaldkreis,-0.11740756034851074,RRm,sem,precipitation,mm day-1,4
06437_Odenwaldkreis,-0.9147782325744629,RRm,sem,precipitation,mm day-1,7
06437_Odenwaldkreis,-0.640284538269043,RRm,sem,precipitation,mm day-1,10
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.1013026237487793,RRm,sem,precipitation,mm day-1,1
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.06442856788635254,RRm,sem,precipitation,mm day-1,4
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.7655372619628906,RRm,sem,precipitation,mm day-1,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-0.4591383934020996,RRm,sem,precipitation,mm day-1,10
06438_Offenbach,0.06325054168701172,RRm,sem,precipitation,mm day-1,1
06438_Offenbach,-0.15028762817382812,RRm,sem,precipitation,mm day-1,4
06438_Offenbach,-0.7073469161987305,RRm,sem,precipitation,mm day-1,7
06438_Offenbach,-0.32394206523895264,RRm,sem,precipitation,mm day-1,10
06439_Rheingau-Taunus-Kreis,0.0422823429107666,RRm,sem,precipitation,mm day-1,1
06439_Rheingau-Taunus-Kreis,-0.05165696144104004,RRm,sem,precipitation,mm day-1,4
06439_Rheingau-Taunus-Kreis,-0.9904205799102783,RRm,sem,precipitation,mm day-1,7
06439_Rheingau-Taunus-Kreis,-0.3441873788833618,RRm,sem,precipitation,mm day-1,10
06440_Wetteraukreis,-0.0022623538970947266,RRm,sem,precipitation,mm day-1,1
06440_Wetteraukreis,-0.05297994613647461,RRm,sem,precipitation,mm day-1,4
06440_Wetteraukreis,-0.7568049430847168,RRm,sem,precipitation,mm day-1,7
06440_Wetteraukreis,-0.3551245927810669,RRm,sem,precipitation,mm day-1,10
06531_Gießen,0.04490375518798828,RRm,sem,precipitation,mm day-1,1
06531_Gießen,-0.05853414535522461,RRm,sem,precipitation,mm day-1,4
06531_Gießen,-0.6857876777648926,RRm,sem,precipitation,mm day-1,7
06531_Gießen,-0.29686081409454346,RRm,sem,precipitation,mm day-1,10
06532_Lahn-Dill-Kreis,0.04320812225341797,RRm,sem,precipitation,mm day-1,1
06532_Lahn-Dill-Kreis,-0.025223970413208008,RRm,sem,precipitation,mm day-1,4
06532_Lahn-Dill-Kreis,-0.7658123970031738,RRm,sem,precipitation,mm day-1,7
06532_Lahn-Dill-Kreis,-0.46424782276153564,RRm,sem,precipitation,mm day-1,10
06533_Limburg-Weilburg,0.11566853523254395,RRm,sem,precipitation,mm day-1,1
06533_Limburg-Weilburg,-0.03952956199645996,RRm,sem,precipitation,mm day-1,4
06533_Limburg-Weilburg,-0.637637734413147,RRm,sem,precipitation,mm day-1,7
06533_Limburg-Weilburg,-0.4460703134536743,RRm,sem,precipitation,mm day-1,10
06534_Marburg-Biedenkopf,-0.023407936096191406,RRm,sem,precipitation,mm day-1,1
06534_Marburg-Biedenkopf,-0.06295275688171387,RRm,sem,precipitation,mm day-1,4
06534_Marburg-Biedenkopf,-0.6624948978424072,RRm,sem,precipitation,mm day-1,7
06534_Marburg-Biedenkopf,-0.3288332223892212,RRm,sem,precipitation,mm day-1,10
06535_Vogelsbergkreis,-0.11697649955749512,RRm,sem,precipitation,mm day-1,1
06535_Vogelsbergkreis,0.009041547775268555,RRm,sem,precipitation,mm day-1,4
06535_Vogelsbergkreis,-0.8664653301239014,RRm,sem,precipitation,mm day-1,7
06535_Vogelsbergkreis,-0.4369387626647949,RRm,sem,precipitation,mm day-1,10
06611_06633_03159_Region_um_Kassel,0.061743736267089844,RRm,sem,precipitation,mm day-1,1
06611_06633_03159_Region_um_Kassel,0.010117530822753906,RRm,sem,precipitation,mm day-1,4
06611_06633_03159_Region_um_Kassel,-0.7414741516113281,RRm,sem,precipitation,mm day-1,7
06611_06633_03159_Region_um_Kassel,-0.3228299617767334,RRm,sem,precipitation,mm day-1,10
06611_Kassel,0.07941305637359619,RRm,sem,precipitation,mm day-1,1
06611_Kassel,-0.05130362510681152,RRm,sem,precipitation,mm day-1,4
06611_Kassel,-0.6764240264892578,RRm,sem,precipitation,mm day-1,7
06611_Kassel,-0.276464581489563,RRm,sem,precipitation,mm day-1,10
06631_Fulda,-0.031839847564697266,RRm,sem,precipitation,mm day-1,1
06631_Fulda,-0.013185858726501465,RRm,sem,precipitation,mm day-1,4
06631_Fulda,-0.8185088634490967,RRm,sem,precipitation,mm day-1,7
06631_Fulda,-0.5517995357513428,RRm,sem,precipitation,mm day-1,10
06632_Hersfeld-Rotenburg,0.04602682590484619,RRm,sem,precipitation,mm day-1,1
06632_Hersfeld-Rotenburg,-0.030524015426635742,RRm,sem,precipitation,mm day-1,4
06632_Hersfeld-Rotenburg,-0.6991831064224243,RRm,sem,precipitation,mm day-1,7
06632_Hersfeld-Rotenburg,-0.39959943294525146,RRm,sem,precipitation,mm day-1,10
06633_Kassel,0.048818349838256836,RRm,sem,precipitation,mm day-1,1
06633_Kassel,-0.05465364456176758,RRm,sem,precipitation,mm day-1,4
06633_Kassel,-0.7380390167236328,RRm,sem,precipitation,mm day-1,7
06633_Kassel,-0.25733423233032227,RRm,sem,precipitation,mm day-1,10
06634_Schwalm-Eder-Kreis,0.023859858512878418,RRm,sem,precipitation,mm day-1,1
06634_Schwalm-Eder-Kreis,-0.05524396896362305,RRm,sem,precipitation,mm day-1,4
06634_Schwalm-Eder-Kreis,-0.648510217666626,RRm,sem,precipitation,mm day-1,7
06634_Schwalm-Eder-Kreis,-0.32982969284057617,RRm,sem,precipitation,mm day-1,10
06635_Waldeck-Frankenberg,-0.12289023399353027,RRm,sem,precipitation,mm day-1,1
06635_Waldeck-Frankenberg,-0.07395410537719727,RRm,sem,precipitation,mm day-1,4
06635_Waldeck-Frankenberg,-0.7690458297729492,RRm,sem,precipitation,mm day-1,7
06635_Waldeck-Frankenberg,-0.3478105068206787,RRm,sem,precipitation,mm day-1,10
06636_Werra-Meißner-Kreis,0.05028069019317627,RRm,sem,precipitation,mm day-1,1
06636_Werra-Meißner-Kreis,-0.017647385597229004,RRm,sem,precipitation,mm day-1,4
06636_Werra-Meißner-Kreis,-0.7671365737915039,RRm,sem,precipitation,mm day-1,7
06636_Werra-Meißner-Kreis,-0.43002045154571533,RRm,sem,precipitation,mm day-1,10
07111_07137_07141_07143_Region_um_Koblenz,0.0898594856262207,RRm,sem,precipitation,mm day-1,1
07111_07137_07141_07143_Region_um_Koblenz,-0.012929439544677734,RRm,sem,precipitation,mm day-1,4
07111_07137_07141_07143_Region_um_Koblenz,-0.9274771213531494,RRm,sem,precipitation,mm day-1,7
07111_07137_07141_07143_Region_um_Koblenz,-0.3964787721633911,RRm,sem,precipitation,mm day-1,10
07111_Koblenz,0.09820878505706787,RRm,sem,precipitation,mm day-1,1
07111_Koblenz,-0.03889894485473633,RRm,sem,precipitation,mm day-1,4
07111_Koblenz,-0.6417579650878906,RRm,sem,precipitation,mm day-1,7
07111_Koblenz,-0.2755696773529053,RRm,sem,precipitation,mm day-1,10
07131_Ahrweiler,-0.0220106840133667,RRm,sem,precipitation,mm day-1,1
07131_Ahrweiler,-0.09238481521606445,RRm,sem,precipitation,mm day-1,4
07131_Ahrweiler,-0.843656063079834,RRm,sem,precipitation,mm day-1,7
07131_Ahrweiler,-0.35765957832336426,RRm,sem,precipitation,mm day-1,10
07132_Altenkirchen (Westerwald),-0.13402557373046875,RRm,sem,precipitation,mm day-1,1
07132_Altenkirchen (Westerwald),0.06238222122192383,RRm,sem,precipitation,mm day-1,4
07132_Altenkirchen (Westerwald),-1.0256450176239014,RRm,sem,precipitation,mm day-1,7
07132_Altenkirchen (Westerwald),-0.522287130355835,RRm,sem,precipitation,mm day-1,10
07133_Bad Kreuznach,-0.061280012130737305,RRm,sem,precipitation,mm day-1,1
07133_Bad Kreuznach,-0.09200155735015869,RRm,sem,precipitation,mm day-1,4
07133_Bad Kreuznach,-0.6401207447052002,RRm,sem,precipitation,mm day-1,7
07133_Bad Kreuznach,-0.3049997091293335,RRm,sem,precipitation,mm day-1,10
07134_Birkenfeld,-0.1084895133972168,RRm,sem,precipitation,mm day-1,1
07134_Birkenfeld,-0.07042837142944336,RRm,sem,precipitation,mm day-1,4
07134_Birkenfeld,-0.9898247718811035,RRm,sem,precipitation,mm day-1,7
07134_Birkenfeld,-0.5221667289733887,RRm,sem,precipitation,mm day-1,10
07135_Cochem-Zell,-0.052118539810180664,RRm,sem,precipitation,mm day-1,1
07135_Cochem-Zell,-0.02071213722229004,RRm,sem,precipitation,mm day-1,4
07135_Cochem-Zell,-0.8365364074707031,RRm,sem,precipitation,mm day-1,7
07135_Cochem-Zell,-0.34836244583129883,RRm,sem,precipitation,mm day-1,10
07137_Mayen-Koblenz,0.02175891399383545,RRm,sem,precipitation,mm day-1,1
07137_Mayen-Koblenz,-0.0858238935470581,RRm,sem,precipitation,mm day-1,4
07137_Mayen-Koblenz,-0.7648255825042725,RRm,sem,precipitation,mm day-1,7
07137_Mayen-Koblenz,-0.27269816398620605,RRm,sem,precipitation,mm day-1,10
07138_Neuwied,0.1049884557723999,RRm,sem,precipitation,mm day-1,1
07138_Neuwied,-0.0057898759841918945,RRm,sem,precipitation,mm day-1,4
07138_Neuwied,-1.0920641422271729,RRm,sem,precipitation,mm day-1,7
07138_Neuwied,-0.334148645401001,RRm,sem,precipitation,mm day-1,10
07140_Rhein-Hunsrück-Kreis,-0.034587860107421875,RRm,sem,precipitation,mm day-1,1
07140_Rhein-Hunsrück-Kreis,-0.04513907432556152,RRm,sem,precipitation,mm day-1,4
07140_Rhein-Hunsrück-Kreis,-0.864032506942749,RRm,sem,precipitation,mm day-1,7
07140_Rhein-Hunsrück-Kreis,-0.3648418188095093,RRm,sem,precipitation,mm day-1,10
07141_Rhein-Lahn-Kreis,0.07811236381530762,RRm,sem,precipitation,mm day-1,1
07141_Rhein-Lahn-Kreis,-0.0485684871673584,RRm,sem,precipitation,mm day-1,4
07141_Rhein-Lahn-Kreis,-0.7368552684783936,RRm,sem,precipitation,mm day-1,7
07141_Rhein-Lahn-Kreis,-0.33791279792785645,RRm,sem,precipitation,mm day-1,10
07143_Westerwaldkreis,-0.19927644729614258,RRm,sem,precipitation,mm day-1,1
07143_Westerwaldkreis,0.020381927490234375,RRm,sem,precipitation,mm day-1,4
07143_Westerwaldkreis,-1.243628740310669,RRm,sem,precipitation,mm day-1,7
07143_Westerwaldkreis,-0.5907187461853027,RRm,sem,precipitation,mm day-1,10
07211_07235_Region_um_Trier,-0.15671658515930176,RRm,sem,precipitation,mm day-1,1
07211_07235_Region_um_Trier,-0.04481220245361328,RRm,sem,precipitation,mm day-1,4
07211_07235_Region_um_Trier,-1.313652753829956,RRm,sem,precipitation,mm day-1,7
07211_07235_Region_um_Trier,-0.45147085189819336,RRm,sem,precipitation,mm day-1,10
07211_Trier,-0.24296045303344727,RRm,sem,precipitation,mm day-1,1
07211_Trier,-0.054384589195251465,RRm,sem,precipitation,mm day-1,4
07211_Trier,-1.041245698928833,RRm,sem,precipitation,mm day-1,7
07211_Trier,-0.3837733268737793,RRm,sem,precipitation,mm day-1,10
07231_Bernkastel-Wittlich,-0.023047924041748047,RRm,sem,precipitation,mm day-1,1
07231_Bernkastel-Wittlich,-0.033136606216430664,RRm,sem,precipitation,mm day-1,4
07231_Bernkastel-Wittlich,-1.0795609951019287,RRm,sem,precipitation,mm day-1,7
07231_Bernkastel-Wittlich,-0.3820760250091553,RRm,sem,precipitation,mm day-1,10
07232_Eifelkreis Bitburg-Prüm,-0.01765298843383789,RRm,sem,precipitation,mm day-1,1
07232_Eifelkreis Bitburg-Prüm,-0.004444599151611328,RRm,sem,precipitation,mm day-1,4
07232_Eifelkreis Bitburg-Prüm,-1.0604212284088135,RRm,sem,precipitation,mm day-1,7
07232_Eifelkreis Bitburg-Prüm,-0.4007425308227539,RRm,sem,precipitation,mm day-1,10
07233_Vulkaneifel,-0.06977510452270508,RRm,sem,precipitation,mm day-1,1
07233_Vulkaneifel,-0.08098292350769043,RRm,sem,precipitation,mm day-1,4
07233_Vulkaneifel,-1.017413854598999,RRm,sem,precipitation,mm day-1,7
07233_Vulkaneifel,-0.41950416564941406,RRm,sem,precipitation,mm day-1,10
07235_Trier-Saarburg,-0.1469712257385254,RRm,sem,precipitation,mm day-1,1
07235_Trier-Saarburg,-0.04373049736022949,RRm,sem,precipitation,mm day-1,4
07235_Trier-Saarburg,-1.3444349765777588,RRm,sem,precipitation,mm day-1,7
07235_Trier-Saarburg,-0.46407055854797363,RRm,sem,precipitation,mm day-1,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.07600164413452148,RRm,sem,precipitation,mm day-1,1
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.0702582597732544,RRm,sem,precipitation,mm day-1,4
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.6496168375015259,RRm,sem,precipitation,mm day-1,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.43335509300231934,RRm,sem,precipitation,mm day-1,10
07311_Frankenthal (Pfalz),0.07364976406097412,RRm,sem,precipitation,mm day-1,1
07311_Frankenthal (Pfalz),-0.07950949668884277,RRm,sem,precipitation,mm day-1,4
07311_Frankenthal (Pfalz),-0.5933655500411987,RRm,sem,precipitation,mm day-1,7
07311_Frankenthal (Pfalz),-0.3461177349090576,RRm,sem,precipitation,mm day-1,10
07312_07335_07332_Region_um_Kaiserslautern,-0.01951420307159424,RRm,sem,precipitation,mm day-1,1
07312_07335_07332_Region_um_Kaiserslautern,-0.059178829193115234,RRm,sem,precipitation,mm day-1,4
07312_07335_07332_Region_um_Kaiserslautern,-0.7718634605407715,RRm,sem,precipitation,mm day-1,7
07312_07335_07332_Region_um_Kaiserslautern,-0.3859962224960327,RRm,sem,precipitation,mm day-1,10
07312_Kaiserslautern,-0.0023016929626464844,RRm,sem,precipitation,mm day-1,1
07312_Kaiserslautern,-0.038941383361816406,RRm,sem,precipitation,mm day-1,4
07312_Kaiserslautern,-0.8520708084106445,RRm,sem,precipitation,mm day-1,7
07312_Kaiserslautern,-0.4345017671585083,RRm,sem,precipitation,mm day-1,10
07313_07337_Region_um_Landau_in_der_Pfalz,0.03851675987243652,RRm,sem,precipitation,mm day-1,1
07313_07337_Region_um_Landau_in_der_Pfalz,-0.06913399696350098,RRm,sem,precipitation,mm day-1,4
07313_07337_Region_um_Landau_in_der_Pfalz,-0.7513551712036133,RRm,sem,precipitation,mm day-1,7
07313_07337_Region_um_Landau_in_der_Pfalz,-0.4000554084777832,RRm,sem,precipitation,mm day-1,10
07313_Landau in der Pfalz,0.03190875053405762,RRm,sem,precipitation,mm day-1,1
07313_Landau in der Pfalz,-0.07469964027404785,RRm,sem,precipitation,mm day-1,4
07313_Landau in der Pfalz,-0.746227502822876,RRm,sem,precipitation,mm day-1,7
07313_Landau in der Pfalz,-0.4121873378753662,RRm,sem,precipitation,mm day-1,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.07400035858154297,RRm,sem,precipitation,mm day-1,1
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.0702742338180542,RRm,sem,precipitation,mm day-1,4
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.651508092880249,RRm,sem,precipitation,mm day-1,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.4363386631011963,RRm,sem,precipitation,mm day-1,10
07314_Ludwigshafen am Rhein,0.0852975845336914,RRm,sem,precipitation,mm day-1,1
07314_Ludwigshafen am Rhein,-0.07309043407440186,RRm,sem,precipitation,mm day-1,4
07314_Ludwigshafen am Rhein,-0.6392520666122437,RRm,sem,precipitation,mm day-1,7
07314_Ludwigshafen am Rhein,-0.4158611297607422,RRm,sem,precipitation,mm day-1,10
07315_07339_06414_06433_Region_um_Mainz,0.10659217834472656,RRm,sem,precipitation,mm day-1,1
07315_07339_06414_06433_Region_um_Mainz,-0.023215770721435547,RRm,sem,precipitation,mm day-1,4
07315_07339_06414_06433_Region_um_Mainz,-0.5706576108932495,RRm,sem,precipitation,mm day-1,7
07315_07339_06414_06433_Region_um_Mainz,-0.2721693515777588,RRm,sem,precipitation,mm day-1,10
07315_Mainz,0.0996938943862915,RRm,sem,precipitation,mm day-1,1
07315_Mainz,-0.056934237480163574,RRm,sem,precipitation,mm day-1,4
07315_Mainz,-0.5245794057846069,RRm,sem,precipitation,mm day-1,7
07315_Mainz,-0.2603733539581299,RRm,sem,precipitation,mm day-1,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.0006374120712280273,RRm,sem,precipitation,mm day-1,1
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.07947874069213867,RRm,sem,precipitation,mm day-1,4
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.675195574760437,RRm,sem,precipitation,mm day-1,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.3563593626022339,RRm,sem,precipitation,mm day-1,10
07316_Neustadt an der Weinstraße,-0.029584050178527832,RRm,sem,precipitation,mm day-1,1
07316_Neustadt an der Weinstraße,-0.07885146141052246,RRm,sem,precipitation,mm day-1,4
07316_Neustadt an der Weinstraße,-0.6788718700408936,RRm,sem,precipitation,mm day-1,7
07316_Neustadt an der Weinstraße,-0.33202171325683594,RRm,sem,precipitation,mm day-1,10
07317_07340_Region_um_Pirmasens,-0.04025101661682129,RRm,sem,precipitation,mm day-1,1
07317_07340_Region_um_Pirmasens,-0.031221628189086914,RRm,sem,precipitation,mm day-1,4
07317_07340_Region_um_Pirmasens,-0.9402306079864502,RRm,sem,precipitation,mm day-1,7
07317_07340_Region_um_Pirmasens,-0.5220813751220703,RRm,sem,precipitation,mm day-1,10
07317_Pirmasens,-0.05614018440246582,RRm,sem,precipitation,mm day-1,1
07317_Pirmasens,-0.01725602149963379,RRm,sem,precipitation,mm day-1,4
07317_Pirmasens,-1.0145411491394043,RRm,sem,precipitation,mm day-1,7
07317_Pirmasens,-0.5032119750976562,RRm,sem,precipitation,mm day-1,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.02043437957763672,RRm,sem,precipitation,mm day-1,1
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.04402661323547363,RRm,sem,precipitation,mm day-1,4
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.7930300235748291,RRm,sem,precipitation,mm day-1,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.45538175106048584,RRm,sem,precipitation,mm day-1,10
07318_Speyer,0.08622920513153076,RRm,sem,precipitation,mm day-1,1
07318_Speyer,-0.07391738891601562,RRm,sem,precipitation,mm day-1,4
07318_Speyer,-0.6221021413803101,RRm,sem,precipitation,mm day-1,7
07318_Speyer,-0.38994860649108887,RRm,sem,precipitation,mm day-1,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.0884695053100586,RRm,sem,precipitation,mm day-1,1
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.03948771953582764,RRm,sem,precipitation,mm day-1,4
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.6728100776672363,RRm,sem,precipitation,mm day-1,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.3035238981246948,RRm,sem,precipitation,mm day-1,10
07319_Worms,0.08900976181030273,RRm,sem,precipitation,mm day-1,1
07319_Worms,-0.0700235366821289,RRm,sem,precipitation,mm day-1,4
07319_Worms,-0.5174243450164795,RRm,sem,precipitation,mm day-1,7
07319_Worms,-0.2927970886230469,RRm,sem,precipitation,mm day-1,10
07320_07340_10045_07317_Region_um_Zweibrücken,-0.046817779541015625,RRm,sem,precipitation,mm day-1,1
07320_07340_10045_07317_Region_um_Zweibrücken,-0.017373085021972656,RRm,sem,precipitation,mm day-1,4
07320_07340_10045_07317_Region_um_Zweibrücken,-0.9722127914428711,RRm,sem,precipitation,mm day-1,7
07320_07340_10045_07317_Region_um_Zweibrücken,-0.5074281692504883,RRm,sem,precipitation,mm day-1,10
07320_Zweibrücken,-0.03922915458679199,RRm,sem,precipitation,mm day-1,1
07320_Zweibrücken,0.0008969306945800781,RRm,sem,precipitation,mm day-1,4
07320_Zweibrücken,-1.0410423278808594,RRm,sem,precipitation,mm day-1,7
07320_Zweibrücken,-0.4725382328033447,RRm,sem,precipitation,mm day-1,10
07331_Alzey-Worms,0.037702322006225586,RRm,sem,precipitation,mm day-1,1
07331_Alzey-Worms,-0.06719803810119629,RRm,sem,precipitation,mm day-1,4
07331_Alzey-Worms,-0.5688912868499756,RRm,sem,precipitation,mm day-1,7
07331_Alzey-Worms,-0.26276957988739014,RRm,sem,precipitation,mm day-1,10
07332_Bad Dürkheim,-0.038887858390808105,RRm,sem,precipitation,mm day-1,1
07332_Bad Dürkheim,-0.09399795532226562,RRm,sem,precipitation,mm day-1,4
07332_Bad Dürkheim,-0.6544768810272217,RRm,sem,precipitation,mm day-1,7
07332_Bad Dürkheim,-0.33176326751708984,RRm,sem,precipitation,mm day-1,10
07333_Donnersbergkreis,-0.032503724098205566,RRm,sem,precipitation,mm day-1,1
07333_Donnersbergkreis,-0.12789392471313477,RRm,sem,precipitation,mm day-1,4
07333_Donnersbergkreis,-0.664732813835144,RRm,sem,precipitation,mm day-1,7
07333_Donnersbergkreis,-0.32002508640289307,RRm,sem,precipitation,mm day-1,10
07334_Germersheim,0.09736442565917969,RRm,sem,precipitation,mm day-1,1
07334_Germersheim,-0.1764364242553711,RRm,sem,precipitation,mm day-1,4
07334_Germersheim,-0.7426817417144775,RRm,sem,precipitation,mm day-1,7
07334_Germersheim,-0.34121811389923096,RRm,sem,precipitation,mm day-1,10
07335_Kaiserslautern,-0.004863739013671875,RRm,sem,precipitation,mm day-1,1
07335_Kaiserslautern,-0.030364274978637695,RRm,sem,precipitation,mm day-1,4
07335_Kaiserslautern,-0.8662266731262207,RRm,sem,precipitation,mm day-1,7
07335_Kaiserslautern,-0.4411606788635254,RRm,sem,precipitation,mm day-1,10
07336_Kusel,-0.04922890663146973,RRm,sem,precipitation,mm day-1,1
07336_Kusel,-0.03826165199279785,RRm,sem,precipitation,mm day-1,4
07336_Kusel,-0.8458758592605591,RRm,sem,precipitation,mm day-1,7
07336_Kusel,-0.4251347780227661,RRm,sem,precipitation,mm day-1,10
07337_Südliche Weinstraße,0.039462924003601074,RRm,sem,precipitation,mm day-1,1
07337_Südliche Weinstraße,-0.06833672523498535,RRm,sem,precipitation,mm day-1,4
07337_Südliche Weinstraße,-0.752089262008667,RRm,sem,precipitation,mm day-1,7
07337_Südliche Weinstraße,-0.3983180522918701,RRm,sem,precipitation,mm day-1,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.0587007999420166,RRm,sem,precipitation,mm day-1,1
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.05073189735412598,RRm,sem,precipitation,mm day-1,4
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.7282503843307495,RRm,sem,precipitation,mm day-1,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.40927648544311523,RRm,sem,precipitation,mm day-1,10
07338_Rhein-Pfalz-Kreis,0.07639813423156738,RRm,sem,precipitation,mm day-1,1
07338_Rhein-Pfalz-Kreis,-0.0779792070388794,RRm,sem,precipitation,mm day-1,4
07338_Rhein-Pfalz-Kreis,-0.6283682584762573,RRm,sem,precipitation,mm day-1,7
07338_Rhein-Pfalz-Kreis,-0.39203572273254395,RRm,sem,precipitation,mm day-1,10
07339_Mainz-Bingen,0.05096256732940674,RRm,sem,precipitation,mm day-1,1
