region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
08115_Böblingen,0.5733556747436523,RRm,sem,precipitation,mm day-1,4
08115_Böblingen,0.5041534900665283,RRm,sem,precipitation,mm day-1,7
08115_Böblingen,0.5001044273376465,RRm,sem,precipitation,mm day-1,10
08116_Esslingen,0.5609874725341797,RRm,sem,precipitation,mm day-1,1
08116_Esslingen,0.5143826007843018,RRm,sem,precipitation,mm day-1,4
08116_Esslingen,0.6211323738098145,RRm,sem,precipitation,mm day-1,7
08116_Esslingen,0.5668673515319824,RRm,sem,precipitation,mm day-1,10
08117_Göppingen,0.5373349189758301,RRm,sem,precipitation,mm day-1,1
08117_Göppingen,0.5167927742004395,RRm,sem,precipitation,mm day-1,4
08117_Göppingen,0.6174018383026123,RRm,sem,precipitation,mm day-1,7
08117_Göppingen,0.5446760654449463,RRm,sem,precipitation,mm day-1,10
08118_Ludwigsburg,0.540825366973877,RRm,sem,precipitation,mm day-1,1
08118_Ludwigsburg,0.5897111892700195,RRm,sem,precipitation,mm day-1,4
08118_Ludwigsburg,0.6010425090789795,RRm,sem,precipitation,mm day-1,7
08118_Ludwigsburg,0.46457958221435547,RRm,sem,precipitation,mm day-1,10
08119_Rems-Murr-Kreis,0.5960602760314941,RRm,sem,precipitation,mm day-1,1
08119_Rems-Murr-Kreis,0.5524711608886719,RRm,sem,precipitation,mm day-1,4
08119_Rems-Murr-Kreis,0.6315076351165771,RRm,sem,precipitation,mm day-1,7
08119_Rems-Murr-Kreis,0.5602705478668213,RRm,sem,precipitation,mm day-1,10
08121_08125_Region_um_Heilbronn,0.6037538051605225,RRm,sem,precipitation,mm day-1,1
08121_08125_Region_um_Heilbronn,0.5421199798583984,RRm,sem,precipitation,mm day-1,4
08121_08125_Region_um_Heilbronn,0.54427170753479,RRm,sem,precipitation,mm day-1,7
08121_08125_Region_um_Heilbronn,0.46106576919555664,RRm,sem,precipitation,mm day-1,10
08121_Heilbronn,0.6675465106964111,RRm,sem,precipitation,mm day-1,1
08121_Heilbronn,0.5582497119903564,RRm,sem,precipitation,mm day-1,4
08121_Heilbronn,0.5628499984741211,RRm,sem,precipitation,mm day-1,7
08121_Heilbronn,0.44046926498413086,RRm,sem,precipitation,mm day-1,10
08125_Heilbronn,0.597524881362915,RRm,sem,precipitation,mm day-1,1
08125_Heilbronn,0.5405452251434326,RRm,sem,precipitation,mm day-1,4
08125_Heilbronn,0.5424573421478271,RRm,sem,precipitation,mm day-1,7
08125_Heilbronn,0.4630775451660156,RRm,sem,precipitation,mm day-1,10
08126_Hohenlohekreis,0.5219664573669434,RRm,sem,precipitation,mm day-1,1
08126_Hohenlohekreis,0.5760235786437988,RRm,sem,precipitation,mm day-1,4
08126_Hohenlohekreis,0.5555124282836914,RRm,sem,precipitation,mm day-1,7
08126_Hohenlohekreis,0.44544315338134766,RRm,sem,precipitation,mm day-1,10
08127_Schwäbisch Hall,0.472872257232666,RRm,sem,precipitation,mm day-1,1
08127_Schwäbisch Hall,0.5861079692840576,RRm,sem,precipitation,mm day-1,4
08127_Schwäbisch Hall,0.5620803833007812,RRm,sem,precipitation,mm day-1,7
08127_Schwäbisch Hall,0.45786070823669434,RRm,sem,precipitation,mm day-1,10
08128_Main-Tauber-Kreis,0.4588738679885864,RRm,sem,precipitation,mm day-1,1
08128_Main-Tauber-Kreis,0.4243931770324707,RRm,sem,precipitation,mm day-1,4
08128_Main-Tauber-Kreis,0.42586803436279297,RRm,sem,precipitation,mm day-1,7
08128_Main-Tauber-Kreis,0.36974072456359863,RRm,sem,precipitation,mm day-1,10
08135_Heidenheim,0.43874335289001465,RRm,sem,precipitation,mm day-1,1
08135_Heidenheim,0.5098893642425537,RRm,sem,precipitation,mm day-1,4
08135_Heidenheim,0.5919127464294434,RRm,sem,precipitation,mm day-1,7
08135_Heidenheim,0.5006780624389648,RRm,sem,precipitation,mm day-1,10
08136_Ostalbkreis,0.4816575050354004,RRm,sem,precipitation,mm day-1,1
08136_Ostalbkreis,0.5532588958740234,RRm,sem,precipitation,mm day-1,4
08136_Ostalbkreis,0.5918159484863281,RRm,sem,precipitation,mm day-1,7
08136_Ostalbkreis,0.4505171775817871,RRm,sem,precipitation,mm day-1,10
08211_08216_Region_um_Baden-Baden,0.8329474925994873,RRm,sem,precipitation,mm day-1,1
08211_08216_Region_um_Baden-Baden,0.8739190101623535,RRm,sem,precipitation,mm day-1,4
08211_08216_Region_um_Baden-Baden,0.4745049476623535,RRm,sem,precipitation,mm day-1,7
08211_08216_Region_um_Baden-Baden,0.7206878662109375,RRm,sem,precipitation,mm day-1,10
08211_Baden-Baden,0.9698381423950195,RRm,sem,precipitation,mm day-1,1
08211_Baden-Baden,0.9414210319519043,RRm,sem,precipitation,mm day-1,4
08211_Baden-Baden,0.4933915138244629,RRm,sem,precipitation,mm day-1,7
08211_Baden-Baden,0.7287325859069824,RRm,sem,precipitation,mm day-1,10
08212_08215_07334_Region_um_Karlsruhe,0.6879229545593262,RRm,sem,precipitation,mm day-1,1
08212_08215_07334_Region_um_Karlsruhe,0.5404107570648193,RRm,sem,precipitation,mm day-1,4
08212_08215_07334_Region_um_Karlsruhe,0.47203660011291504,RRm,sem,precipitation,mm day-1,7
08212_08215_07334_Region_um_Karlsruhe,0.459641695022583,RRm,sem,precipitation,mm day-1,10
08212_Karlsruhe,0.8152928352355957,RRm,sem,precipitation,mm day-1,1
08212_Karlsruhe,0.6074557304382324,RRm,sem,precipitation,mm day-1,4
08212_Karlsruhe,0.44779014587402344,RRm,sem,precipitation,mm day-1,7
08212_Karlsruhe,0.46253538131713867,RRm,sem,precipitation,mm day-1,10
08215_Karlsruhe,0.6703765392303467,RRm,sem,precipitation,mm day-1,1
08215_Karlsruhe,0.5667214393615723,RRm,sem,precipitation,mm day-1,4
08215_Karlsruhe,0.4905850887298584,RRm,sem,precipitation,mm day-1,7
08215_Karlsruhe,0.4891033172607422,RRm,sem,precipitation,mm day-1,10
08216_Rastatt,0.8073585033416748,RRm,sem,precipitation,mm day-1,1
08216_Rastatt,0.8613018989562988,RRm,sem,precipitation,mm day-1,4
08216_Rastatt,0.4709744453430176,RRm,sem,precipitation,mm day-1,7
08216_Rastatt,0.7242031097412109,RRm,sem,precipitation,mm day-1,10
08221_08226_08222_Region_um_Heidelberg,0.7588117122650146,RRm,sem,precipitation,mm day-1,1
08221_08226_08222_Region_um_Heidelberg,0.45766568183898926,RRm,sem,precipitation,mm day-1,4
08221_08226_08222_Region_um_Heidelberg,0.49082064628601074,RRm,sem,precipitation,mm day-1,7
08221_08226_08222_Region_um_Heidelberg,0.5669307708740234,RRm,sem,precipitation,mm day-1,10
08221_Heidelberg,0.875154972076416,RRm,sem,precipitation,mm day-1,1
08221_Heidelberg,0.505791425704956,RRm,sem,precipitation,mm day-1,4
08221_Heidelberg,0.5108006000518799,RRm,sem,precipitation,mm day-1,7
08221_Heidelberg,0.574009895324707,RRm,sem,precipitation,mm day-1,10
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.7410454750061035,RRm,sem,precipitation,mm day-1,1
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.43068385124206543,RRm,sem,precipitation,mm day-1,4
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.4662313461303711,RRm,sem,precipitation,mm day-1,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.5411341190338135,RRm,sem,precipitation,mm day-1,10
08222_Mannheim,0.82855224609375,RRm,sem,precipitation,mm day-1,1
08222_Mannheim,0.47383713722229004,RRm,sem,precipitation,mm day-1,4
08222_Mannheim,0.4637022018432617,RRm,sem,precipitation,mm day-1,7
08222_Mannheim,0.5562095642089844,RRm,sem,precipitation,mm day-1,10
08225_Neckar-Odenwald-Kreis,0.5141689777374268,RRm,sem,precipitation,mm day-1,1
08225_Neckar-Odenwald-Kreis,0.5091872215270996,RRm,sem,precipitation,mm day-1,4
08225_Neckar-Odenwald-Kreis,0.45238447189331055,RRm,sem,precipitation,mm day-1,7
08225_Neckar-Odenwald-Kreis,0.4738023281097412,RRm,sem,precipitation,mm day-1,10
08226_Rhein-Neckar-Kreis,0.7369978427886963,RRm,sem,precipitation,mm day-1,1
08226_Rhein-Neckar-Kreis,0.45041823387145996,RRm,sem,precipitation,mm day-1,4
08226_Rhein-Neckar-Kreis,0.49257874488830566,RRm,sem,precipitation,mm day-1,7
08226_Rhein-Neckar-Kreis,0.5677001476287842,RRm,sem,precipitation,mm day-1,10
08231_08236_08235_Region_um_Pforzheim,0.6517848968505859,RRm,sem,precipitation,mm day-1,1
08231_08236_08235_Region_um_Pforzheim,0.6657149791717529,RRm,sem,precipitation,mm day-1,4
08231_08236_08235_Region_um_Pforzheim,0.518139123916626,RRm,sem,precipitation,mm day-1,7
08231_08236_08235_Region_um_Pforzheim,0.5911664962768555,RRm,sem,precipitation,mm day-1,10
08231_Pforzheim,0.5986638069152832,RRm,sem,precipitation,mm day-1,1
08231_Pforzheim,0.6221730709075928,RRm,sem,precipitation,mm day-1,4
08231_Pforzheim,0.5352063179016113,RRm,sem,precipitation,mm day-1,7
08231_Pforzheim,0.5303001403808594,RRm,sem,precipitation,mm day-1,10
08235_Calw,0.7090945243835449,RRm,sem,precipitation,mm day-1,1
08235_Calw,0.7433302402496338,RRm,sem,precipitation,mm day-1,4
08235_Calw,0.5025777816772461,RRm,sem,precipitation,mm day-1,7
08235_Calw,0.6686873435974121,RRm,sem,precipitation,mm day-1,10
08236_Enzkreis,0.5818521976470947,RRm,sem,precipitation,mm day-1,1
08236_Enzkreis,0.6226730346679688,RRm,sem,precipitation,mm day-1,4
08236_Enzkreis,0.5366430282592773,RRm,sem,precipitation,mm day-1,7
08236_Enzkreis,0.4945507049560547,RRm,sem,precipitation,mm day-1,10
08237_Freudenstadt,0.9860086441040039,RRm,sem,precipitation,mm day-1,1
08237_Freudenstadt,0.8286967277526855,RRm,sem,precipitation,mm day-1,4
08237_Freudenstadt,0.49642467498779297,RRm,sem,precipitation,mm day-1,7
08237_Freudenstadt,0.8671720027923584,RRm,sem,precipitation,mm day-1,10
08311_08316_08315_Region_um_Freiburg_im_Breisgau,1.0766258239746094,RRm,sem,precipitation,mm day-1,1
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.8476958274841309,RRm,sem,precipitation,mm day-1,4
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.5623526573181152,RRm,sem,precipitation,mm day-1,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.8262600898742676,RRm,sem,precipitation,mm day-1,10
08311_Freiburg im Breisgau,1.1267895698547363,RRm,sem,precipitation,mm day-1,1
08311_Freiburg im Breisgau,0.8937644958496094,RRm,sem,precipitation,mm day-1,4
08311_Freiburg im Breisgau,0.6793911457061768,RRm,sem,precipitation,mm day-1,7
08311_Freiburg im Breisgau,0.800959587097168,RRm,sem,precipitation,mm day-1,10
08315_Breisgau-Hochschwarzwald,1.1051602363586426,RRm,sem,precipitation,mm day-1,1
08315_Breisgau-Hochschwarzwald,0.8612880706787109,RRm,sem,precipitation,mm day-1,4
08315_Breisgau-Hochschwarzwald,0.5587759017944336,RRm,sem,precipitation,mm day-1,7
08315_Breisgau-Hochschwarzwald,0.8329744338989258,RRm,sem,precipitation,mm day-1,10
08316_Emmendingen,1.0238986015319824,RRm,sem,precipitation,mm day-1,1
08316_Emmendingen,0.8129251003265381,RRm,sem,precipitation,mm day-1,4
08316_Emmendingen,0.5416016578674316,RRm,sem,precipitation,mm day-1,7
08316_Emmendingen,0.818547248840332,RRm,sem,precipitation,mm day-1,10
08317_Ortenaukreis,1.1833209991455078,RRm,sem,precipitation,mm day-1,1
08317_Ortenaukreis,0.7546777725219727,RRm,sem,precipitation,mm day-1,4
08317_Ortenaukreis,0.49501800537109375,RRm,sem,precipitation,mm day-1,7
08317_Ortenaukreis,0.8427639007568359,RRm,sem,precipitation,mm day-1,10
08325_Rottweil,0.7500696182250977,RRm,sem,precipitation,mm day-1,1
08325_Rottweil,0.6407809257507324,RRm,sem,precipitation,mm day-1,4
08325_Rottweil,0.5579624176025391,RRm,sem,precipitation,mm day-1,7
08325_Rottweil,0.5726215839385986,RRm,sem,precipitation,mm day-1,10
08326_Schwarzwald-Baar-Kreis,0.9288544654846191,RRm,sem,precipitation,mm day-1,1
08326_Schwarzwald-Baar-Kreis,0.6671547889709473,RRm,sem,precipitation,mm day-1,4
08326_Schwarzwald-Baar-Kreis,0.47937488555908203,RRm,sem,precipitation,mm day-1,7
08326_Schwarzwald-Baar-Kreis,0.5904769897460938,RRm,sem,precipitation,mm day-1,10
08327_Tuttlingen,0.5111784934997559,RRm,sem,precipitation,mm day-1,1
08327_Tuttlingen,0.5394599437713623,RRm,sem,precipitation,mm day-1,4
08327_Tuttlingen,0.5263481140136719,RRm,sem,precipitation,mm day-1,7
08327_Tuttlingen,0.5380997657775879,RRm,sem,precipitation,mm day-1,10
08335_Konstanz,0.44491076469421387,RRm,sem,precipitation,mm day-1,1
08335_Konstanz,0.5510897636413574,RRm,sem,precipitation,mm day-1,4
08335_Konstanz,0.6027722358703613,RRm,sem,precipitation,mm day-1,7
08335_Konstanz,0.5308330059051514,RRm,sem,precipitation,mm day-1,10
08336_Lörrach,1.1246752738952637,RRm,sem,precipitation,mm day-1,1
08336_Lörrach,0.9169087409973145,RRm,sem,precipitation,mm day-1,4
08336_Lörrach,0.5063319206237793,RRm,sem,precipitation,mm day-1,7
08336_Lörrach,0.9546208381652832,RRm,sem,precipitation,mm day-1,10
08337_Waldshut,0.8927149772644043,RRm,sem,precipitation,mm day-1,1
08337_Waldshut,0.738677978515625,RRm,sem,precipitation,mm day-1,4
08337_Waldshut,0.5019359588623047,RRm,sem,precipitation,mm day-1,7
08337_Waldshut,0.725898027420044,RRm,sem,precipitation,mm day-1,10
08415_Reutlingen,0.4288206100463867,RRm,sem,precipitation,mm day-1,1
08415_Reutlingen,0.5581283569335938,RRm,sem,precipitation,mm day-1,4
08415_Reutlingen,0.6245279312133789,RRm,sem,precipitation,mm day-1,7
08415_Reutlingen,0.597517728805542,RRm,sem,precipitation,mm day-1,10
08416_Tübingen,0.3673892021179199,RRm,sem,precipitation,mm day-1,1
08416_Tübingen,0.5915563106536865,RRm,sem,precipitation,mm day-1,4
08416_Tübingen,0.5213453769683838,RRm,sem,precipitation,mm day-1,7
08416_Tübingen,0.44852566719055176,RRm,sem,precipitation,mm day-1,10
08417_Zollernalbkreis,0.49655961990356445,RRm,sem,precipitation,mm day-1,1
08417_Zollernalbkreis,0.5094258785247803,RRm,sem,precipitation,mm day-1,4
08417_Zollernalbkreis,0.5891523361206055,RRm,sem,precipitation,mm day-1,7
08417_Zollernalbkreis,0.5205333232879639,RRm,sem,precipitation,mm day-1,10
08421_08425_09775_Region_um_Ulm,0.4241955280303955,RRm,sem,precipitation,mm day-1,1
08421_08425_09775_Region_um_Ulm,0.5575277805328369,RRm,sem,precipitation,mm day-1,4
08421_08425_09775_Region_um_Ulm,0.6173193454742432,RRm,sem,precipitation,mm day-1,7
08421_08425_09775_Region_um_Ulm,0.5084042549133301,RRm,sem,precipitation,mm day-1,10
08421_Ulm,0.40059518814086914,RRm,sem,precipitation,mm day-1,1
08421_Ulm,0.5296142101287842,RRm,sem,precipitation,mm day-1,4
08421_Ulm,0.6086366176605225,RRm,sem,precipitation,mm day-1,7
08421_Ulm,0.49058640003204346,RRm,sem,precipitation,mm day-1,10
08425_Alb-Donau-Kreis,0.42128586769104004,RRm,sem,precipitation,mm day-1,1
08425_Alb-Donau-Kreis,0.5373423099517822,RRm,sem,precipitation,mm day-1,4
08425_Alb-Donau-Kreis,0.6060810089111328,RRm,sem,precipitation,mm day-1,7
08425_Alb-Donau-Kreis,0.5228426456451416,RRm,sem,precipitation,mm day-1,10
08426_Biberach,0.4436976909637451,RRm,sem,precipitation,mm day-1,1
08426_Biberach,0.6349303722381592,RRm,sem,precipitation,mm day-1,4
08426_Biberach,0.6490418910980225,RRm,sem,precipitation,mm day-1,7
08426_Biberach,0.4996621608734131,RRm,sem,precipitation,mm day-1,10
08435_Bodenseekreis,1.0493569374084473,RRm,sem,precipitation,mm day-1,1
08435_Bodenseekreis,0.8028581142425537,RRm,sem,precipitation,mm day-1,4
08435_Bodenseekreis,1.644979476928711,RRm,sem,precipitation,mm day-1,7
08435_Bodenseekreis,1.0841927528381348,RRm,sem,precipitation,mm day-1,10
08436_Ravensburg,0.8357086181640625,RRm,sem,precipitation,mm day-1,1
08436_Ravensburg,0.8172705173492432,RRm,sem,precipitation,mm day-1,4
08436_Ravensburg,0.6048989295959473,RRm,sem,precipitation,mm day-1,7
08436_Ravensburg,0.6673159599304199,RRm,sem,precipitation,mm day-1,10
08437_Sigmaringen,0.4485924243927002,RRm,sem,precipitation,mm day-1,1
08437_Sigmaringen,0.5655200481414795,RRm,sem,precipitation,mm day-1,4
08437_Sigmaringen,0.61556077003479,RRm,sem,precipitation,mm day-1,7
08437_Sigmaringen,0.5880599021911621,RRm,sem,precipitation,mm day-1,10
09161_09176_09185_09186_Region_um_Ingolstadt,0.3854513168334961,RRm,sem,precipitation,mm day-1,1
09161_09176_09185_09186_Region_um_Ingolstadt,0.45444726943969727,RRm,sem,precipitation,mm day-1,4
09161_09176_09185_09186_Region_um_Ingolstadt,0.527411937713623,RRm,sem,precipitation,mm day-1,7
09161_09176_09185_09186_Region_um_Ingolstadt,0.4456850290298462,RRm,sem,precipitation,mm day-1,10
09161_Ingolstadt,0.40140390396118164,RRm,sem,precipitation,mm day-1,1
09161_Ingolstadt,0.45989835262298584,RRm,sem,precipitation,mm day-1,4
09161_Ingolstadt,0.526470422744751,RRm,sem,precipitation,mm day-1,7
09161_Ingolstadt,0.42682909965515137,RRm,sem,precipitation,mm day-1,10
09162_09184_09179_09174_Region_um_München,0.5861380100250244,RRm,sem,precipitation,mm day-1,1
09162_09184_09179_09174_Region_um_München,0.6403498649597168,RRm,sem,precipitation,mm day-1,4
09162_09184_09179_09174_Region_um_München,0.5157654285430908,RRm,sem,precipitation,mm day-1,7
09162_09184_09179_09174_Region_um_München,0.475816011428833,RRm,sem,precipitation,mm day-1,10
09162_München,0.6140096187591553,RRm,sem,precipitation,mm day-1,1
09162_München,0.6711995601654053,RRm,sem,precipitation,mm day-1,4
09162_München,0.5592780113220215,RRm,sem,precipitation,mm day-1,7
09162_München,0.4341557025909424,RRm,sem,precipitation,mm day-1,10
09163_09187_Region_um_Rosenheim,0.8612241744995117,RRm,sem,precipitation,mm day-1,1
09163_09187_Region_um_Rosenheim,0.7350649833679199,RRm,sem,precipitation,mm day-1,4
09163_09187_Region_um_Rosenheim,0.5193347930908203,RRm,sem,precipitation,mm day-1,7
09163_09187_Region_um_Rosenheim,0.6751635074615479,RRm,sem,precipitation,mm day-1,10
09163_Rosenheim,0.8465301990509033,RRm,sem,precipitation,mm day-1,1
09163_Rosenheim,0.799530029296875,RRm,sem,precipitation,mm day-1,4
09163_Rosenheim,0.5648543834686279,RRm,sem,precipitation,mm day-1,7
09163_Rosenheim,0.6465029716491699,RRm,sem,precipitation,mm day-1,10
09171_Altötting,0.5651087760925293,RRm,sem,precipitation,mm day-1,1
09171_Altötting,0.48105454444885254,RRm,sem,precipitation,mm day-1,4
09171_Altötting,0.4423103332519531,RRm,sem,precipitation,mm day-1,7
09171_Altötting,0.4931025505065918,RRm,sem,precipitation,mm day-1,10
09172_Berchtesgadener Land,0.9653010368347168,RRm,sem,precipitation,mm day-1,1
09172_Berchtesgadener Land,0.7947835922241211,RRm,sem,precipitation,mm day-1,4
09172_Berchtesgadener Land,0.6516647338867188,RRm,sem,precipitation,mm day-1,7
09172_Berchtesgadener Land,0.7724628448486328,RRm,sem,precipitation,mm day-1,10
09173_Bad Tölz-Wolfratshausen,0.9371380805969238,RRm,sem,precipitation,mm day-1,1
09173_Bad Tölz-Wolfratshausen,0.8388557434082031,RRm,sem,precipitation,mm day-1,4
09173_Bad Tölz-Wolfratshausen,0.5588669776916504,RRm,sem,precipitation,mm day-1,7
09173_Bad Tölz-Wolfratshausen,0.6628425121307373,RRm,sem,precipitation,mm day-1,10
09174_Dachau,0.4931905269622803,RRm,sem,precipitation,mm day-1,1
09174_Dachau,0.5965981483459473,RRm,sem,precipitation,mm day-1,4
09174_Dachau,0.5401368141174316,RRm,sem,precipitation,mm day-1,7
09174_Dachau,0.5170297622680664,RRm,sem,precipitation,mm day-1,10
09175_Ebersberg,0.6978170871734619,RRm,sem,precipitation,mm day-1,1
09175_Ebersberg,0.5714981555938721,RRm,sem,precipitation,mm day-1,4
09175_Ebersberg,0.5043928623199463,RRm,sem,precipitation,mm day-1,7
09175_Ebersberg,0.42581892013549805,RRm,sem,precipitation,mm day-1,10
09176_Eichstätt,0.36815357208251953,RRm,sem,precipitation,mm day-1,1
09176_Eichstätt,0.440753698348999,RRm,sem,precipitation,mm day-1,4
09176_Eichstätt,0.5567176342010498,RRm,sem,precipitation,mm day-1,7
09176_Eichstätt,0.4167633056640625,RRm,sem,precipitation,mm day-1,10
09177_Erding,0.5746855735778809,RRm,sem,precipitation,mm day-1,1
09177_Erding,0.5372457504272461,RRm,sem,precipitation,mm day-1,4
09177_Erding,0.5999374389648438,RRm,sem,precipitation,mm day-1,7
09177_Erding,0.4482860565185547,RRm,sem,precipitation,mm day-1,10
09178_Freising,0.48508787155151367,RRm,sem,precipitation,mm day-1,1
09178_Freising,0.5086569786071777,RRm,sem,precipitation,mm day-1,4
09178_Freising,0.5721344947814941,RRm,sem,precipitation,mm day-1,7
09178_Freising,0.4908926486968994,RRm,sem,precipitation,mm day-1,10
09179_Fürstenfeldbruck,0.5588235855102539,RRm,sem,precipitation,mm day-1,1
09179_Fürstenfeldbruck,0.6479499340057373,RRm,sem,precipitation,mm day-1,4
09179_Fürstenfeldbruck,0.4991006851196289,RRm,sem,precipitation,mm day-1,7
09179_Fürstenfeldbruck,0.5212974548339844,RRm,sem,precipitation,mm day-1,10
09180_Garmisch-Partenkirchen,0.8580057621002197,RRm,sem,precipitation,mm day-1,1
09180_Garmisch-Partenkirchen,0.9184689521789551,RRm,sem,precipitation,mm day-1,4
09180_Garmisch-Partenkirchen,0.6763134002685547,RRm,sem,precipitation,mm day-1,7
09180_Garmisch-Partenkirchen,0.7630825042724609,RRm,sem,precipitation,mm day-1,10
09181_Landsberg am Lech,0.590519905090332,RRm,sem,precipitation,mm day-1,1
09181_Landsberg am Lech,0.6896524429321289,RRm,sem,precipitation,mm day-1,4
09181_Landsberg am Lech,0.622251033782959,RRm,sem,precipitation,mm day-1,7
09181_Landsberg am Lech,0.5459542274475098,RRm,sem,precipitation,mm day-1,10
09182_Miesbach,0.9904913902282715,RRm,sem,precipitation,mm day-1,1
09182_Miesbach,0.8399267196655273,RRm,sem,precipitation,mm day-1,4
09182_Miesbach,0.613438606262207,RRm,sem,precipitation,mm day-1,7
09182_Miesbach,0.6151647567749023,RRm,sem,precipitation,mm day-1,10
09183_Mühldorf a. Inn,0.5776839256286621,RRm,sem,precipitation,mm day-1,1
09183_Mühldorf a. Inn,0.4768989086151123,RRm,sem,precipitation,mm day-1,4
09183_Mühldorf a. Inn,0.5112230777740479,RRm,sem,precipitation,mm day-1,7
09183_Mühldorf a. Inn,0.3990745544433594,RRm,sem,precipitation,mm day-1,10
09184_München,0.6728544235229492,RRm,sem,precipitation,mm day-1,1
09184_München,0.6589298248291016,RRm,sem,precipitation,mm day-1,4
09184_München,0.5664005279541016,RRm,sem,precipitation,mm day-1,7
09184_München,0.4379434585571289,RRm,sem,precipitation,mm day-1,10
09185_Neuburg-Schrobenhausen,0.38777756690979004,RRm,sem,precipitation,mm day-1,1
09185_Neuburg-Schrobenhausen,0.45946836471557617,RRm,sem,precipitation,mm day-1,4
09185_Neuburg-Schrobenhausen,0.5510001182556152,RRm,sem,precipitation,mm day-1,7
09185_Neuburg-Schrobenhausen,0.46527695655822754,RRm,sem,precipitation,mm day-1,10
09186_Pfaffenhofen a.d. Ilm,0.4138767719268799,RRm,sem,precipitation,mm day-1,1
09186_Pfaffenhofen a.d. Ilm,0.47046971321105957,RRm,sem,precipitation,mm day-1,4
09186_Pfaffenhofen a.d. Ilm,0.48127293586730957,RRm,sem,precipitation,mm day-1,7
09186_Pfaffenhofen a.d. Ilm,0.47649431228637695,RRm,sem,precipitation,mm day-1,10
09187_Rosenheim,0.8616313934326172,RRm,sem,precipitation,mm day-1,1
09187_Rosenheim,0.7332777976989746,RRm,sem,precipitation,mm day-1,4
09187_Rosenheim,0.518366813659668,RRm,sem,precipitation,mm day-1,7
09187_Rosenheim,0.6759579181671143,RRm,sem,precipitation,mm day-1,10
09188_Starnberg,0.7838926315307617,RRm,sem,precipitation,mm day-1,1
09188_Starnberg,0.6795103549957275,RRm,sem,precipitation,mm day-1,4
09188_Starnberg,0.8992652893066406,RRm,sem,precipitation,mm day-1,7
09188_Starnberg,0.884613037109375,RRm,sem,precipitation,mm day-1,10
09189_Traunstein,0.8608603477478027,RRm,sem,precipitation,mm day-1,1
09189_Traunstein,0.7280256748199463,RRm,sem,precipitation,mm day-1,4
09189_Traunstein,0.5926580429077148,RRm,sem,precipitation,mm day-1,7
09189_Traunstein,0.9641833305358887,RRm,sem,precipitation,mm day-1,10
09190_Weilheim-Schongau,0.6636707782745361,RRm,sem,precipitation,mm day-1,1
09190_Weilheim-Schongau,0.6681208610534668,RRm,sem,precipitation,mm day-1,4
09190_Weilheim-Schongau,0.5612163543701172,RRm,sem,precipitation,mm day-1,7
09190_Weilheim-Schongau,0.6197535991668701,RRm,sem,precipitation,mm day-1,10
09261_09274_Region_um_Landshut,0.47173357009887695,RRm,sem,precipitation,mm day-1,1
09261_09274_Region_um_Landshut,0.4576139450073242,RRm,sem,precipitation,mm day-1,4
09261_09274_Region_um_Landshut,0.5242159366607666,RRm,sem,precipitation,mm day-1,7
09261_09274_Region_um_Landshut,0.4177745580673218,RRm,sem,precipitation,mm day-1,10
09261_Landshut,0.48082923889160156,RRm,sem,precipitation,mm day-1,1
09261_Landshut,0.47934865951538086,RRm,sem,precipitation,mm day-1,4
09261_Landshut,0.5480890274047852,RRm,sem,precipitation,mm day-1,7
09261_Landshut,0.4357743263244629,RRm,sem,precipitation,mm day-1,10
09262_09275_Region_um_Passau,0.5892126560211182,RRm,sem,precipitation,mm day-1,1
09262_09275_Region_um_Passau,0.49118757247924805,RRm,sem,precipitation,mm day-1,4
09262_09275_Region_um_Passau,0.6223576068878174,RRm,sem,precipitation,mm day-1,7
09262_09275_Region_um_Passau,0.4632070064544678,RRm,sem,precipitation,mm day-1,10
09262_Passau,0.571742057800293,RRm,sem,precipitation,mm day-1,1
09262_Passau,0.5076034069061279,RRm,sem,precipitation,mm day-1,4
09262_Passau,0.6412439346313477,RRm,sem,precipitation,mm day-1,7
09262_Passau,0.49320411682128906,RRm,sem,precipitation,mm day-1,10
09263_09278_Region_um_Straubing,0.45896339416503906,RRm,sem,precipitation,mm day-1,1
09263_09278_Region_um_Straubing,0.4695413112640381,RRm,sem,precipitation,mm day-1,4
09263_09278_Region_um_Straubing,0.5889086723327637,RRm,sem,precipitation,mm day-1,7
09263_09278_Region_um_Straubing,0.44272828102111816,RRm,sem,precipitation,mm day-1,10
09263_Straubing,0.44936180114746094,RRm,sem,precipitation,mm day-1,1
09263_Straubing,0.4598560333251953,RRm,sem,precipitation,mm day-1,4
09263_Straubing,0.5517277717590332,RRm,sem,precipitation,mm day-1,7
09263_Straubing,0.41524970531463623,RRm,sem,precipitation,mm day-1,10
09271_Deggendorf,0.575373649597168,RRm,sem,precipitation,mm day-1,1
