region,RRm_sem_2C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
06414_Wiesbaden,0.05903124809265137,RRm,sem,precipitation,mm day-1,7
06414_Wiesbaden,0.12778902053833008,RRm,sem,precipitation,mm day-1,10
06431_Bergstraße,0.26800990104675293,RRm,sem,precipitation,mm day-1,1
06431_Bergstraße,0.20679116249084473,RRm,sem,precipitation,mm day-1,4
06431_Bergstraße,0.008922100067138672,RRm,sem,precipitation,mm day-1,7
06431_Bergstraße,0.1728520393371582,RRm,sem,precipitation,mm day-1,10
06432_Darmstadt-Dieburg,0.23917698860168457,RRm,sem,precipitation,mm day-1,1
06432_Darmstadt-Dieburg,0.15039753913879395,RRm,sem,precipitation,mm day-1,4
06432_Darmstadt-Dieburg,0.02008652687072754,RRm,sem,precipitation,mm day-1,7
06432_Darmstadt-Dieburg,0.15732622146606445,RRm,sem,precipitation,mm day-1,10
06433_Groß-Gerau,0.21527040004730225,RRm,sem,precipitation,mm day-1,1
06433_Groß-Gerau,0.15600991249084473,RRm,sem,precipitation,mm day-1,4
06433_Groß-Gerau,0.03987884521484375,RRm,sem,precipitation,mm day-1,7
06433_Groß-Gerau,0.14342331886291504,RRm,sem,precipitation,mm day-1,10
06434_Hochtaunuskreis,0.2219986915588379,RRm,sem,precipitation,mm day-1,1
06434_Hochtaunuskreis,0.16103458404541016,RRm,sem,precipitation,mm day-1,4
06434_Hochtaunuskreis,0.0489659309387207,RRm,sem,precipitation,mm day-1,7
06434_Hochtaunuskreis,0.10175931453704834,RRm,sem,precipitation,mm day-1,10
06435_Main-Kinzig-Kreis,0.26265478134155273,RRm,sem,precipitation,mm day-1,1
06435_Main-Kinzig-Kreis,0.16045093536376953,RRm,sem,precipitation,mm day-1,4
06435_Main-Kinzig-Kreis,0.0017247200012207031,RRm,sem,precipitation,mm day-1,7
06435_Main-Kinzig-Kreis,0.20331788063049316,RRm,sem,precipitation,mm day-1,10
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.23741555213928223,RRm,sem,precipitation,mm day-1,1
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.15404081344604492,RRm,sem,precipitation,mm day-1,4
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.0543980598449707,RRm,sem,precipitation,mm day-1,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,0.11741518974304199,RRm,sem,precipitation,mm day-1,10
06436_Main-Taunus-Kreis,0.24927759170532227,RRm,sem,precipitation,mm day-1,1
06436_Main-Taunus-Kreis,0.15608811378479004,RRm,sem,precipitation,mm day-1,4
06436_Main-Taunus-Kreis,0.061255693435668945,RRm,sem,precipitation,mm day-1,7
06436_Main-Taunus-Kreis,0.1230928897857666,RRm,sem,precipitation,mm day-1,10
06437_Odenwaldkreis,0.23328614234924316,RRm,sem,precipitation,mm day-1,1
06437_Odenwaldkreis,0.18001890182495117,RRm,sem,precipitation,mm day-1,4
06437_Odenwaldkreis,0.006124973297119141,RRm,sem,precipitation,mm day-1,7
06437_Odenwaldkreis,0.11428451538085938,RRm,sem,precipitation,mm day-1,10
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.23860955238342285,RRm,sem,precipitation,mm day-1,1
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.16953444480895996,RRm,sem,precipitation,mm day-1,4
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.025550365447998047,RRm,sem,precipitation,mm day-1,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.1800680160522461,RRm,sem,precipitation,mm day-1,10
06438_Offenbach,0.21651709079742432,RRm,sem,precipitation,mm day-1,1
06438_Offenbach,0.13176047801971436,RRm,sem,precipitation,mm day-1,4
06438_Offenbach,0.022799253463745117,RRm,sem,precipitation,mm day-1,7
06438_Offenbach,0.16209983825683594,RRm,sem,precipitation,mm day-1,10
06439_Rheingau-Taunus-Kreis,0.22385179996490479,RRm,sem,precipitation,mm day-1,1
06439_Rheingau-Taunus-Kreis,0.16682791709899902,RRm,sem,precipitation,mm day-1,4
06439_Rheingau-Taunus-Kreis,0.03466033935546875,RRm,sem,precipitation,mm day-1,7
06439_Rheingau-Taunus-Kreis,0.10679161548614502,RRm,sem,precipitation,mm day-1,10
06440_Wetteraukreis,0.2668287754058838,RRm,sem,precipitation,mm day-1,1
06440_Wetteraukreis,0.1628429889678955,RRm,sem,precipitation,mm day-1,4
06440_Wetteraukreis,0.03845405578613281,RRm,sem,precipitation,mm day-1,7
06440_Wetteraukreis,0.17319965362548828,RRm,sem,precipitation,mm day-1,10
06531_Gießen,0.21735024452209473,RRm,sem,precipitation,mm day-1,1
06531_Gießen,0.1554863452911377,RRm,sem,precipitation,mm day-1,4
06531_Gießen,0.03414011001586914,RRm,sem,precipitation,mm day-1,7
06531_Gießen,0.14487409591674805,RRm,sem,precipitation,mm day-1,10
06532_Lahn-Dill-Kreis,0.2410893440246582,RRm,sem,precipitation,mm day-1,1
06532_Lahn-Dill-Kreis,0.13459157943725586,RRm,sem,precipitation,mm day-1,4
06532_Lahn-Dill-Kreis,0.031208515167236328,RRm,sem,precipitation,mm day-1,7
06532_Lahn-Dill-Kreis,0.11132121086120605,RRm,sem,precipitation,mm day-1,10
06533_Limburg-Weilburg,0.2259387969970703,RRm,sem,precipitation,mm day-1,1
06533_Limburg-Weilburg,0.15837335586547852,RRm,sem,precipitation,mm day-1,4
06533_Limburg-Weilburg,0.023696184158325195,RRm,sem,precipitation,mm day-1,7
06533_Limburg-Weilburg,0.12336492538452148,RRm,sem,precipitation,mm day-1,10
06534_Marburg-Biedenkopf,0.2247471809387207,RRm,sem,precipitation,mm day-1,1
06534_Marburg-Biedenkopf,0.14620161056518555,RRm,sem,precipitation,mm day-1,4
06534_Marburg-Biedenkopf,0.051610708236694336,RRm,sem,precipitation,mm day-1,7
06534_Marburg-Biedenkopf,0.10769760608673096,RRm,sem,precipitation,mm day-1,10
06535_Vogelsbergkreis,0.2441103458404541,RRm,sem,precipitation,mm day-1,1
06535_Vogelsbergkreis,0.1505603790283203,RRm,sem,precipitation,mm day-1,4
06535_Vogelsbergkreis,0.03921651840209961,RRm,sem,precipitation,mm day-1,7
06535_Vogelsbergkreis,0.17596149444580078,RRm,sem,precipitation,mm day-1,10
06611_06633_03159_Region_um_Kassel,0.22658896446228027,RRm,sem,precipitation,mm day-1,1
06611_06633_03159_Region_um_Kassel,0.16279149055480957,RRm,sem,precipitation,mm day-1,4
06611_06633_03159_Region_um_Kassel,0.06463980674743652,RRm,sem,precipitation,mm day-1,7
06611_06633_03159_Region_um_Kassel,0.13567018508911133,RRm,sem,precipitation,mm day-1,10
06611_Kassel,0.19182491302490234,RRm,sem,precipitation,mm day-1,1
06611_Kassel,0.18339240550994873,RRm,sem,precipitation,mm day-1,4
06611_Kassel,0.07096099853515625,RRm,sem,precipitation,mm day-1,7
06611_Kassel,0.12262487411499023,RRm,sem,precipitation,mm day-1,10
06631_Fulda,0.23360061645507812,RRm,sem,precipitation,mm day-1,1
06631_Fulda,0.16040897369384766,RRm,sem,precipitation,mm day-1,4
06631_Fulda,0.02688431739807129,RRm,sem,precipitation,mm day-1,7
06631_Fulda,0.18210363388061523,RRm,sem,precipitation,mm day-1,10
06632_Hersfeld-Rotenburg,0.16773653030395508,RRm,sem,precipitation,mm day-1,1
06632_Hersfeld-Rotenburg,0.17455029487609863,RRm,sem,precipitation,mm day-1,4
06632_Hersfeld-Rotenburg,0.05723857879638672,RRm,sem,precipitation,mm day-1,7
06632_Hersfeld-Rotenburg,0.14100539684295654,RRm,sem,precipitation,mm day-1,10
06633_Kassel,0.16782450675964355,RRm,sem,precipitation,mm day-1,1
06633_Kassel,0.17994475364685059,RRm,sem,precipitation,mm day-1,4
06633_Kassel,0.047055959701538086,RRm,sem,precipitation,mm day-1,7
06633_Kassel,0.10915493965148926,RRm,sem,precipitation,mm day-1,10
06634_Schwalm-Eder-Kreis,0.17139101028442383,RRm,sem,precipitation,mm day-1,1
06634_Schwalm-Eder-Kreis,0.17352962493896484,RRm,sem,precipitation,mm day-1,4
06634_Schwalm-Eder-Kreis,0.03362846374511719,RRm,sem,precipitation,mm day-1,7
06634_Schwalm-Eder-Kreis,0.1374967098236084,RRm,sem,precipitation,mm day-1,10
06635_Waldeck-Frankenberg,0.1869182586669922,RRm,sem,precipitation,mm day-1,1
06635_Waldeck-Frankenberg,0.14266932010650635,RRm,sem,precipitation,mm day-1,4
06635_Waldeck-Frankenberg,0.006743907928466797,RRm,sem,precipitation,mm day-1,7
06635_Waldeck-Frankenberg,0.07534503936767578,RRm,sem,precipitation,mm day-1,10
06636_Werra-Meißner-Kreis,0.1662592887878418,RRm,sem,precipitation,mm day-1,1
06636_Werra-Meißner-Kreis,0.1618211269378662,RRm,sem,precipitation,mm day-1,4
06636_Werra-Meißner-Kreis,0.07724237442016602,RRm,sem,precipitation,mm day-1,7
06636_Werra-Meißner-Kreis,0.09392726421356201,RRm,sem,precipitation,mm day-1,10
07111_07137_07141_07143_Region_um_Koblenz,0.21439814567565918,RRm,sem,precipitation,mm day-1,1
07111_07137_07141_07143_Region_um_Koblenz,0.15365123748779297,RRm,sem,precipitation,mm day-1,4
07111_07137_07141_07143_Region_um_Koblenz,-0.0012257099151611328,RRm,sem,precipitation,mm day-1,7
07111_07137_07141_07143_Region_um_Koblenz,0.12070107460021973,RRm,sem,precipitation,mm day-1,10
07111_Koblenz,0.18498098850250244,RRm,sem,precipitation,mm day-1,1
07111_Koblenz,0.16535329818725586,RRm,sem,precipitation,mm day-1,4
07111_Koblenz,0.015946388244628906,RRm,sem,precipitation,mm day-1,7
07111_Koblenz,0.14116525650024414,RRm,sem,precipitation,mm day-1,10
07131_Ahrweiler,0.17308127880096436,RRm,sem,precipitation,mm day-1,1
07131_Ahrweiler,0.13218379020690918,RRm,sem,precipitation,mm day-1,4
07131_Ahrweiler,-0.020136594772338867,RRm,sem,precipitation,mm day-1,7
07131_Ahrweiler,0.06342005729675293,RRm,sem,precipitation,mm day-1,10
07132_Altenkirchen (Westerwald),0.2508680820465088,RRm,sem,precipitation,mm day-1,1
07132_Altenkirchen (Westerwald),0.1845686435699463,RRm,sem,precipitation,mm day-1,4
07132_Altenkirchen (Westerwald),-0.034218788146972656,RRm,sem,precipitation,mm day-1,7
07132_Altenkirchen (Westerwald),0.19094276428222656,RRm,sem,precipitation,mm day-1,10
07133_Bad Kreuznach,0.18501043319702148,RRm,sem,precipitation,mm day-1,1
07133_Bad Kreuznach,0.12135958671569824,RRm,sem,precipitation,mm day-1,4
07133_Bad Kreuznach,0.02640712261199951,RRm,sem,precipitation,mm day-1,7
07133_Bad Kreuznach,0.08911800384521484,RRm,sem,precipitation,mm day-1,10
07134_Birkenfeld,0.2023714780807495,RRm,sem,precipitation,mm day-1,1
07134_Birkenfeld,0.15253734588623047,RRm,sem,precipitation,mm day-1,4
07134_Birkenfeld,-0.006541252136230469,RRm,sem,precipitation,mm day-1,7
07134_Birkenfeld,0.08130693435668945,RRm,sem,precipitation,mm day-1,10
07135_Cochem-Zell,0.18627333641052246,RRm,sem,precipitation,mm day-1,1
07135_Cochem-Zell,0.12832248210906982,RRm,sem,precipitation,mm day-1,4
07135_Cochem-Zell,-0.030241966247558594,RRm,sem,precipitation,mm day-1,7
07135_Cochem-Zell,0.0673377513885498,RRm,sem,precipitation,mm day-1,10
07137_Mayen-Koblenz,0.17879748344421387,RRm,sem,precipitation,mm day-1,1
07137_Mayen-Koblenz,0.1492072343826294,RRm,sem,precipitation,mm day-1,4
07137_Mayen-Koblenz,-0.0021393299102783203,RRm,sem,precipitation,mm day-1,7
07137_Mayen-Koblenz,0.10109162330627441,RRm,sem,precipitation,mm day-1,10
07138_Neuwied,0.2377173900604248,RRm,sem,precipitation,mm day-1,1
07138_Neuwied,0.1873493194580078,RRm,sem,precipitation,mm day-1,4
07138_Neuwied,-0.024636030197143555,RRm,sem,precipitation,mm day-1,7
07138_Neuwied,0.15689873695373535,RRm,sem,precipitation,mm day-1,10
07140_Rhein-Hunsrück-Kreis,0.18399429321289062,RRm,sem,precipitation,mm day-1,1
07140_Rhein-Hunsrück-Kreis,0.13358283042907715,RRm,sem,precipitation,mm day-1,4
07140_Rhein-Hunsrück-Kreis,-0.011679887771606445,RRm,sem,precipitation,mm day-1,7
07140_Rhein-Hunsrück-Kreis,0.0800933837890625,RRm,sem,precipitation,mm day-1,10
07141_Rhein-Lahn-Kreis,0.21430039405822754,RRm,sem,precipitation,mm day-1,1
07141_Rhein-Lahn-Kreis,0.16445422172546387,RRm,sem,precipitation,mm day-1,4
07141_Rhein-Lahn-Kreis,0.006745100021362305,RRm,sem,precipitation,mm day-1,7
07141_Rhein-Lahn-Kreis,0.10491299629211426,RRm,sem,precipitation,mm day-1,10
07143_Westerwaldkreis,0.26611781120300293,RRm,sem,precipitation,mm day-1,1
07143_Westerwaldkreis,0.16908669471740723,RRm,sem,precipitation,mm day-1,4
07143_Westerwaldkreis,-0.005071401596069336,RRm,sem,precipitation,mm day-1,7
07143_Westerwaldkreis,0.15546274185180664,RRm,sem,precipitation,mm day-1,10
07211_07235_Region_um_Trier,0.22888469696044922,RRm,sem,precipitation,mm day-1,1
07211_07235_Region_um_Trier,0.16193723678588867,RRm,sem,precipitation,mm day-1,4
07211_07235_Region_um_Trier,-0.07079362869262695,RRm,sem,precipitation,mm day-1,7
07211_07235_Region_um_Trier,0.15389251708984375,RRm,sem,precipitation,mm day-1,10
07211_Trier,0.1956425905227661,RRm,sem,precipitation,mm day-1,1
07211_Trier,0.16199135780334473,RRm,sem,precipitation,mm day-1,4
07211_Trier,-0.052825927734375,RRm,sem,precipitation,mm day-1,7
07211_Trier,0.1387951374053955,RRm,sem,precipitation,mm day-1,10
07231_Bernkastel-Wittlich,0.21112394332885742,RRm,sem,precipitation,mm day-1,1
07231_Bernkastel-Wittlich,0.14656305313110352,RRm,sem,precipitation,mm day-1,4
07231_Bernkastel-Wittlich,-0.04391336441040039,RRm,sem,precipitation,mm day-1,7
07231_Bernkastel-Wittlich,0.10053753852844238,RRm,sem,precipitation,mm day-1,10
07232_Eifelkreis Bitburg-Prüm,0.20119261741638184,RRm,sem,precipitation,mm day-1,1
07232_Eifelkreis Bitburg-Prüm,0.13908123970031738,RRm,sem,precipitation,mm day-1,4
07232_Eifelkreis Bitburg-Prüm,-0.06573081016540527,RRm,sem,precipitation,mm day-1,7
07232_Eifelkreis Bitburg-Prüm,0.0596013069152832,RRm,sem,precipitation,mm day-1,10
07233_Vulkaneifel,0.19257164001464844,RRm,sem,precipitation,mm day-1,1
07233_Vulkaneifel,0.1374666690826416,RRm,sem,precipitation,mm day-1,4
07233_Vulkaneifel,-0.07752633094787598,RRm,sem,precipitation,mm day-1,7
07233_Vulkaneifel,0.05280411243438721,RRm,sem,precipitation,mm day-1,10
07235_Trier-Saarburg,0.23352527618408203,RRm,sem,precipitation,mm day-1,1
07235_Trier-Saarburg,0.15979695320129395,RRm,sem,precipitation,mm day-1,4
07235_Trier-Saarburg,-0.0771491527557373,RRm,sem,precipitation,mm day-1,7
07235_Trier-Saarburg,0.154310941696167,RRm,sem,precipitation,mm day-1,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.22273659706115723,RRm,sem,precipitation,mm day-1,1
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.15122735500335693,RRm,sem,precipitation,mm day-1,4
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.03618335723876953,RRm,sem,precipitation,mm day-1,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.1304783821105957,RRm,sem,precipitation,mm day-1,10
07311_Frankenthal (Pfalz),0.20634949207305908,RRm,sem,precipitation,mm day-1,1
07311_Frankenthal (Pfalz),0.15637755393981934,RRm,sem,precipitation,mm day-1,4
07311_Frankenthal (Pfalz),0.06964969635009766,RRm,sem,precipitation,mm day-1,7
07311_Frankenthal (Pfalz),0.11628258228302002,RRm,sem,precipitation,mm day-1,10
07312_07335_07332_Region_um_Kaiserslautern,0.21254801750183105,RRm,sem,precipitation,mm day-1,1
07312_07335_07332_Region_um_Kaiserslautern,0.13396000862121582,RRm,sem,precipitation,mm day-1,4
07312_07335_07332_Region_um_Kaiserslautern,-0.027516841888427734,RRm,sem,precipitation,mm day-1,7
07312_07335_07332_Region_um_Kaiserslautern,0.09867691993713379,RRm,sem,precipitation,mm day-1,10
07312_Kaiserslautern,0.19229650497436523,RRm,sem,precipitation,mm day-1,1
07312_Kaiserslautern,0.13285279273986816,RRm,sem,precipitation,mm day-1,4
07312_Kaiserslautern,-0.00895392894744873,RRm,sem,precipitation,mm day-1,7
07312_Kaiserslautern,0.10192370414733887,RRm,sem,precipitation,mm day-1,10
07313_07337_Region_um_Landau_in_der_Pfalz,0.2513018846511841,RRm,sem,precipitation,mm day-1,1
07313_07337_Region_um_Landau_in_der_Pfalz,0.1265425682067871,RRm,sem,precipitation,mm day-1,4
07313_07337_Region_um_Landau_in_der_Pfalz,-0.021317481994628906,RRm,sem,precipitation,mm day-1,7
07313_07337_Region_um_Landau_in_der_Pfalz,0.08093070983886719,RRm,sem,precipitation,mm day-1,10
07313_Landau in der Pfalz,0.24532592296600342,RRm,sem,precipitation,mm day-1,1
07313_Landau in der Pfalz,0.12277746200561523,RRm,sem,precipitation,mm day-1,4
07313_Landau in der Pfalz,-0.0019383430480957031,RRm,sem,precipitation,mm day-1,7
07313_Landau in der Pfalz,0.07845354080200195,RRm,sem,precipitation,mm day-1,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.22232449054718018,RRm,sem,precipitation,mm day-1,1
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.14984166622161865,RRm,sem,precipitation,mm day-1,4
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.035533905029296875,RRm,sem,precipitation,mm day-1,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.12948286533355713,RRm,sem,precipitation,mm day-1,10
07314_Ludwigshafen am Rhein,0.21640944480895996,RRm,sem,precipitation,mm day-1,1
07314_Ludwigshafen am Rhein,0.15021133422851562,RRm,sem,precipitation,mm day-1,4
07314_Ludwigshafen am Rhein,0.0685722827911377,RRm,sem,precipitation,mm day-1,7
07314_Ludwigshafen am Rhein,0.12184977531433105,RRm,sem,precipitation,mm day-1,10
07315_07339_06414_06433_Region_um_Mainz,0.21800899505615234,RRm,sem,precipitation,mm day-1,1
07315_07339_06414_06433_Region_um_Mainz,0.15201079845428467,RRm,sem,precipitation,mm day-1,4
07315_07339_06414_06433_Region_um_Mainz,0.06279253959655762,RRm,sem,precipitation,mm day-1,7
07315_07339_06414_06433_Region_um_Mainz,0.12822198867797852,RRm,sem,precipitation,mm day-1,10
07315_Mainz,0.21704745292663574,RRm,sem,precipitation,mm day-1,1
07315_Mainz,0.144508957862854,RRm,sem,precipitation,mm day-1,4
07315_Mainz,0.07164335250854492,RRm,sem,precipitation,mm day-1,7
07315_Mainz,0.12433147430419922,RRm,sem,precipitation,mm day-1,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.2290050983428955,RRm,sem,precipitation,mm day-1,1
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.12792706489562988,RRm,sem,precipitation,mm day-1,4
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.0053598880767822266,RRm,sem,precipitation,mm day-1,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.07191658020019531,RRm,sem,precipitation,mm day-1,10
07316_Neustadt an der Weinstraße,0.2193152904510498,RRm,sem,precipitation,mm day-1,1
07316_Neustadt an der Weinstraße,0.13441133499145508,RRm,sem,precipitation,mm day-1,4
07316_Neustadt an der Weinstraße,0.01179051399230957,RRm,sem,precipitation,mm day-1,7
07316_Neustadt an der Weinstraße,0.07339930534362793,RRm,sem,precipitation,mm day-1,10
07317_07340_Region_um_Pirmasens,0.25777220726013184,RRm,sem,precipitation,mm day-1,1
07317_07340_Region_um_Pirmasens,0.14103460311889648,RRm,sem,precipitation,mm day-1,4
07317_07340_Region_um_Pirmasens,-0.03904294967651367,RRm,sem,precipitation,mm day-1,7
07317_07340_Region_um_Pirmasens,0.10848021507263184,RRm,sem,precipitation,mm day-1,10
07317_Pirmasens,0.26912736892700195,RRm,sem,precipitation,mm day-1,1
07317_Pirmasens,0.16030335426330566,RRm,sem,precipitation,mm day-1,4
07317_Pirmasens,-0.07021474838256836,RRm,sem,precipitation,mm day-1,7
07317_Pirmasens,0.09555196762084961,RRm,sem,precipitation,mm day-1,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.27434301376342773,RRm,sem,precipitation,mm day-1,1
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.19710993766784668,RRm,sem,precipitation,mm day-1,4
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.0064427852630615234,RRm,sem,precipitation,mm day-1,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.16664433479309082,RRm,sem,precipitation,mm day-1,10
07318_Speyer,0.22769343852996826,RRm,sem,precipitation,mm day-1,1
07318_Speyer,0.14485430717468262,RRm,sem,precipitation,mm day-1,4
07318_Speyer,0.03887605667114258,RRm,sem,precipitation,mm day-1,7
07318_Speyer,0.12700653076171875,RRm,sem,precipitation,mm day-1,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.2236649990081787,RRm,sem,precipitation,mm day-1,1
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.16896271705627441,RRm,sem,precipitation,mm day-1,4
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.0066988468170166016,RRm,sem,precipitation,mm day-1,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.13286495208740234,RRm,sem,precipitation,mm day-1,10
07319_Worms,0.18993079662322998,RRm,sem,precipitation,mm day-1,1
07319_Worms,0.1514739990234375,RRm,sem,precipitation,mm day-1,4
07319_Worms,0.060848236083984375,RRm,sem,precipitation,mm day-1,7
07319_Worms,0.1294863224029541,RRm,sem,precipitation,mm day-1,10
07320_07340_10045_07317_Region_um_Zweibrücken,0.2598714828491211,RRm,sem,precipitation,mm day-1,1
07320_07340_10045_07317_Region_um_Zweibrücken,0.1444493532180786,RRm,sem,precipitation,mm day-1,4
07320_07340_10045_07317_Region_um_Zweibrücken,-0.0526127815246582,RRm,sem,precipitation,mm day-1,7
07320_07340_10045_07317_Region_um_Zweibrücken,0.11061811447143555,RRm,sem,precipitation,mm day-1,10
07320_Zweibrücken,0.2796914577484131,RRm,sem,precipitation,mm day-1,1
07320_Zweibrücken,0.14589619636535645,RRm,sem,precipitation,mm day-1,4
07320_Zweibrücken,-0.03795814514160156,RRm,sem,precipitation,mm day-1,7
07320_Zweibrücken,0.10982346534729004,RRm,sem,precipitation,mm day-1,10
07331_Alzey-Worms,0.19457316398620605,RRm,sem,precipitation,mm day-1,1
07331_Alzey-Worms,0.1470937728881836,RRm,sem,precipitation,mm day-1,4
07331_Alzey-Worms,0.04039788246154785,RRm,sem,precipitation,mm day-1,7
07331_Alzey-Worms,0.11580884456634521,RRm,sem,precipitation,mm day-1,10
07332_Bad Dürkheim,0.20520007610321045,RRm,sem,precipitation,mm day-1,1
07332_Bad Dürkheim,0.12337398529052734,RRm,sem,precipitation,mm day-1,4
07332_Bad Dürkheim,0.02205038070678711,RRm,sem,precipitation,mm day-1,7
07332_Bad Dürkheim,0.08611202239990234,RRm,sem,precipitation,mm day-1,10
07333_Donnersbergkreis,0.1694633960723877,RRm,sem,precipitation,mm day-1,1
07333_Donnersbergkreis,0.1379544734954834,RRm,sem,precipitation,mm day-1,4
07333_Donnersbergkreis,-2.8848648071289062e-05,RRm,sem,precipitation,mm day-1,7
07333_Donnersbergkreis,0.09259045124053955,RRm,sem,precipitation,mm day-1,10
07334_Germersheim,0.24898791313171387,RRm,sem,precipitation,mm day-1,1
07334_Germersheim,0.15900981426239014,RRm,sem,precipitation,mm day-1,4
07334_Germersheim,0.013900041580200195,RRm,sem,precipitation,mm day-1,7
07334_Germersheim,0.10963332653045654,RRm,sem,precipitation,mm day-1,10
07335_Kaiserslautern,0.2023320198059082,RRm,sem,precipitation,mm day-1,1
07335_Kaiserslautern,0.13422608375549316,RRm,sem,precipitation,mm day-1,4
07335_Kaiserslautern,-0.03043818473815918,RRm,sem,precipitation,mm day-1,7
07335_Kaiserslautern,0.10267472267150879,RRm,sem,precipitation,mm day-1,10
07336_Kusel,0.20806574821472168,RRm,sem,precipitation,mm day-1,1
07336_Kusel,0.14070749282836914,RRm,sem,precipitation,mm day-1,4
07336_Kusel,-0.017600297927856445,RRm,sem,precipitation,mm day-1,7
07336_Kusel,0.10371565818786621,RRm,sem,precipitation,mm day-1,10
07337_Südliche Weinstraße,0.2521578073501587,RRm,sem,precipitation,mm day-1,1
07337_Südliche Weinstraße,0.12717890739440918,RRm,sem,precipitation,mm day-1,4
07337_Südliche Weinstraße,-0.02878284454345703,RRm,sem,precipitation,mm day-1,7
07337_Südliche Weinstraße,0.08128476142883301,RRm,sem,precipitation,mm day-1,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.2796478271484375,RRm,sem,precipitation,mm day-1,1
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.17929744720458984,RRm,sem,precipitation,mm day-1,4
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.00091552734375,RRm,sem,precipitation,mm day-1,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.14502167701721191,RRm,sem,precipitation,mm day-1,10
07338_Rhein-Pfalz-Kreis,0.21155571937561035,RRm,sem,precipitation,mm day-1,1
07338_Rhein-Pfalz-Kreis,0.15242719650268555,RRm,sem,precipitation,mm day-1,4
07338_Rhein-Pfalz-Kreis,0.03781604766845703,RRm,sem,precipitation,mm day-1,7
07338_Rhein-Pfalz-Kreis,0.10544443130493164,RRm,sem,precipitation,mm day-1,10
07339_Mainz-Bingen,0.20332443714141846,RRm,sem,precipitation,mm day-1,1
07339_Mainz-Bingen,0.14117014408111572,RRm,sem,precipitation,mm day-1,4
07339_Mainz-Bingen,0.03985786437988281,RRm,sem,precipitation,mm day-1,7
07339_Mainz-Bingen,0.11462557315826416,RRm,sem,precipitation,mm day-1,10
07340_Südwestpfalz,0.2571125030517578,RRm,sem,precipitation,mm day-1,1
07340_Südwestpfalz,0.14108705520629883,RRm,sem,precipitation,mm day-1,4
07340_Südwestpfalz,-0.0365450382232666,RRm,sem,precipitation,mm day-1,7
07340_Südwestpfalz,0.11009025573730469,RRm,sem,precipitation,mm day-1,10
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.28080034255981445,RRm,sem,precipitation,mm day-1,1
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.20963573455810547,RRm,sem,precipitation,mm day-1,4
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.0459446907043457,RRm,sem,precipitation,mm day-1,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.17967605590820312,RRm,sem,precipitation,mm day-1,10
08111_Stuttgart,0.2649374008178711,RRm,sem,precipitation,mm day-1,1
08111_Stuttgart,0.1978456974029541,RRm,sem,precipitation,mm day-1,4
