region,RRm_sem_4C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
06440_Wetteraukreis,0.35787618,RRm,sem,precipitation,mm day-1,4
06440_Wetteraukreis,-0.18521672,RRm,sem,precipitation,mm day-1,7
06440_Wetteraukreis,0.17455612,RRm,sem,precipitation,mm day-1,10
06531_Gießen,0.4450743,RRm,sem,precipitation,mm day-1,1
06531_Gießen,0.33620033,RRm,sem,precipitation,mm day-1,4
06531_Gießen,-0.17431113,RRm,sem,precipitation,mm day-1,7
06531_Gießen,0.15052444,RRm,sem,precipitation,mm day-1,10
06532_Lahn-Dill-Kreis,0.40537977,RRm,sem,precipitation,mm day-1,1
06532_Lahn-Dill-Kreis,0.29430184,RRm,sem,precipitation,mm day-1,4
06532_Lahn-Dill-Kreis,-0.21173832,RRm,sem,precipitation,mm day-1,7
06532_Lahn-Dill-Kreis,0.08907867,RRm,sem,precipitation,mm day-1,10
06533_Limburg-Weilburg,0.427374,RRm,sem,precipitation,mm day-1,1
06533_Limburg-Weilburg,0.3039824,RRm,sem,precipitation,mm day-1,4
06533_Limburg-Weilburg,-0.19310337,RRm,sem,precipitation,mm day-1,7
06533_Limburg-Weilburg,0.11918453,RRm,sem,precipitation,mm day-1,10
06534_Marburg-Biedenkopf,0.3575542,RRm,sem,precipitation,mm day-1,1
06534_Marburg-Biedenkopf,0.29245546,RRm,sem,precipitation,mm day-1,4
06534_Marburg-Biedenkopf,-0.1600003,RRm,sem,precipitation,mm day-1,7
06534_Marburg-Biedenkopf,0.10941867,RRm,sem,precipitation,mm day-1,10
06535_Vogelsbergkreis,0.42319375,RRm,sem,precipitation,mm day-1,1
06535_Vogelsbergkreis,0.33565485,RRm,sem,precipitation,mm day-1,4
06535_Vogelsbergkreis,-0.24971893,RRm,sem,precipitation,mm day-1,7
06535_Vogelsbergkreis,0.107063174,RRm,sem,precipitation,mm day-1,10
06611_06633_03159_Region_um_Kassel,0.34246778,RRm,sem,precipitation,mm day-1,1
06611_06633_03159_Region_um_Kassel,0.32832304,RRm,sem,precipitation,mm day-1,4
06611_06633_03159_Region_um_Kassel,-0.12759553,RRm,sem,precipitation,mm day-1,7
06611_06633_03159_Region_um_Kassel,0.10728923,RRm,sem,precipitation,mm day-1,10
06611_Kassel,0.35565165,RRm,sem,precipitation,mm day-1,1
06611_Kassel,0.31155935,RRm,sem,precipitation,mm day-1,4
06611_Kassel,-0.116900764,RRm,sem,precipitation,mm day-1,7
06611_Kassel,0.10383373,RRm,sem,precipitation,mm day-1,10
06631_Fulda,0.38172433,RRm,sem,precipitation,mm day-1,1
06631_Fulda,0.33963865,RRm,sem,precipitation,mm day-1,4
06631_Fulda,-0.22631365,RRm,sem,precipitation,mm day-1,7
06631_Fulda,0.11005657,RRm,sem,precipitation,mm day-1,10
06632_Hersfeld-Rotenburg,0.33015624,RRm,sem,precipitation,mm day-1,1
06632_Hersfeld-Rotenburg,0.2899211,RRm,sem,precipitation,mm day-1,4
06632_Hersfeld-Rotenburg,-0.14060064,RRm,sem,precipitation,mm day-1,7
06632_Hersfeld-Rotenburg,0.088380724,RRm,sem,precipitation,mm day-1,10
06633_Kassel,0.32868764,RRm,sem,precipitation,mm day-1,1
06633_Kassel,0.29606035,RRm,sem,precipitation,mm day-1,4
06633_Kassel,-0.12573546,RRm,sem,precipitation,mm day-1,7
06633_Kassel,0.09926657,RRm,sem,precipitation,mm day-1,10
06634_Schwalm-Eder-Kreis,0.34574288,RRm,sem,precipitation,mm day-1,1
06634_Schwalm-Eder-Kreis,0.29962146,RRm,sem,precipitation,mm day-1,4
06634_Schwalm-Eder-Kreis,-0.14238006,RRm,sem,precipitation,mm day-1,7
06634_Schwalm-Eder-Kreis,0.10035315,RRm,sem,precipitation,mm day-1,10
06635_Waldeck-Frankenberg,0.28729403,RRm,sem,precipitation,mm day-1,1
06635_Waldeck-Frankenberg,0.26101768,RRm,sem,precipitation,mm day-1,4
06635_Waldeck-Frankenberg,-0.14495306,RRm,sem,precipitation,mm day-1,7
06635_Waldeck-Frankenberg,0.07761554,RRm,sem,precipitation,mm day-1,10
06636_Werra-Meißner-Kreis,0.32367024,RRm,sem,precipitation,mm day-1,1
06636_Werra-Meißner-Kreis,0.29166305,RRm,sem,precipitation,mm day-1,4
06636_Werra-Meißner-Kreis,-0.12736712,RRm,sem,precipitation,mm day-1,7
06636_Werra-Meißner-Kreis,0.07419616,RRm,sem,precipitation,mm day-1,10
07111_07137_07141_07143_Region_um_Koblenz,0.42508024,RRm,sem,precipitation,mm day-1,1
07111_07137_07141_07143_Region_um_Koblenz,0.30570933,RRm,sem,precipitation,mm day-1,4
07111_07137_07141_07143_Region_um_Koblenz,-0.24364752,RRm,sem,precipitation,mm day-1,7
07111_07137_07141_07143_Region_um_Koblenz,0.09896842,RRm,sem,precipitation,mm day-1,10
07111_Koblenz,0.42152172,RRm,sem,precipitation,mm day-1,1
07111_Koblenz,0.2989568,RRm,sem,precipitation,mm day-1,4
07111_Koblenz,-0.18436252,RRm,sem,precipitation,mm day-1,7
07111_Koblenz,0.14593665,RRm,sem,precipitation,mm day-1,10
07131_Ahrweiler,0.33692247,RRm,sem,precipitation,mm day-1,1
07131_Ahrweiler,0.2501882,RRm,sem,precipitation,mm day-1,4
07131_Ahrweiler,-0.22859913,RRm,sem,precipitation,mm day-1,7
07131_Ahrweiler,0.061045535,RRm,sem,precipitation,mm day-1,10
07132_Altenkirchen (Westerwald),0.5098856,RRm,sem,precipitation,mm day-1,1
07132_Altenkirchen (Westerwald),0.3855813,RRm,sem,precipitation,mm day-1,4
07132_Altenkirchen (Westerwald),-0.34060976,RRm,sem,precipitation,mm day-1,7
07132_Altenkirchen (Westerwald),0.11502102,RRm,sem,precipitation,mm day-1,10
07133_Bad Kreuznach,0.3271246,RRm,sem,precipitation,mm day-1,1
07133_Bad Kreuznach,0.24573,RRm,sem,precipitation,mm day-1,4
07133_Bad Kreuznach,-0.15473181,RRm,sem,precipitation,mm day-1,7
07133_Bad Kreuznach,0.09239228,RRm,sem,precipitation,mm day-1,10
07134_Birkenfeld,0.40713456,RRm,sem,precipitation,mm day-1,1
07134_Birkenfeld,0.28027618,RRm,sem,precipitation,mm day-1,4
07134_Birkenfeld,-0.27147543,RRm,sem,precipitation,mm day-1,7
07134_Birkenfeld,0.050040063,RRm,sem,precipitation,mm day-1,10
07135_Cochem-Zell,0.36231807,RRm,sem,precipitation,mm day-1,1
07135_Cochem-Zell,0.25862488,RRm,sem,precipitation,mm day-1,4
07135_Cochem-Zell,-0.23114306,RRm,sem,precipitation,mm day-1,7
07135_Cochem-Zell,0.06026399,RRm,sem,precipitation,mm day-1,10
07137_Mayen-Koblenz,0.37254602,RRm,sem,precipitation,mm day-1,1
07137_Mayen-Koblenz,0.26554045,RRm,sem,precipitation,mm day-1,4
07137_Mayen-Koblenz,-0.19421816,RRm,sem,precipitation,mm day-1,7
07137_Mayen-Koblenz,0.09341453,RRm,sem,precipitation,mm day-1,10
07138_Neuwied,0.49680075,RRm,sem,precipitation,mm day-1,1
07138_Neuwied,0.35118708,RRm,sem,precipitation,mm day-1,4
07138_Neuwied,-0.2813624,RRm,sem,precipitation,mm day-1,7
07138_Neuwied,0.1265708,RRm,sem,precipitation,mm day-1,10
07140_Rhein-Hunsrück-Kreis,0.3422755,RRm,sem,precipitation,mm day-1,1
07140_Rhein-Hunsrück-Kreis,0.2529406,RRm,sem,precipitation,mm day-1,4
07140_Rhein-Hunsrück-Kreis,-0.2340829,RRm,sem,precipitation,mm day-1,7
07140_Rhein-Hunsrück-Kreis,0.060953155,RRm,sem,precipitation,mm day-1,10
07141_Rhein-Lahn-Kreis,0.4008336,RRm,sem,precipitation,mm day-1,1
07141_Rhein-Lahn-Kreis,0.28484294,RRm,sem,precipitation,mm day-1,4
07141_Rhein-Lahn-Kreis,-0.20291406,RRm,sem,precipitation,mm day-1,7
07141_Rhein-Lahn-Kreis,0.113460965,RRm,sem,precipitation,mm day-1,10
07143_Westerwaldkreis,0.48764145,RRm,sem,precipitation,mm day-1,1
07143_Westerwaldkreis,0.35584232,RRm,sem,precipitation,mm day-1,4
07143_Westerwaldkreis,-0.32300124,RRm,sem,precipitation,mm day-1,7
07143_Westerwaldkreis,0.086743146,RRm,sem,precipitation,mm day-1,10
07211_07235_Region_um_Trier,0.4643265,RRm,sem,precipitation,mm day-1,1
07211_07235_Region_um_Trier,0.3289913,RRm,sem,precipitation,mm day-1,4
07211_07235_Region_um_Trier,-0.3809394,RRm,sem,precipitation,mm day-1,7
07211_07235_Region_um_Trier,0.06283185,RRm,sem,precipitation,mm day-1,10
07211_Trier,0.44098446,RRm,sem,precipitation,mm day-1,1
07211_Trier,0.31702876,RRm,sem,precipitation,mm day-1,4
07211_Trier,-0.33083424,RRm,sem,precipitation,mm day-1,7
07211_Trier,0.071296856,RRm,sem,precipitation,mm day-1,10
07231_Bernkastel-Wittlich,0.39325616,RRm,sem,precipitation,mm day-1,1
07231_Bernkastel-Wittlich,0.2816132,RRm,sem,precipitation,mm day-1,4
07231_Bernkastel-Wittlich,-0.30856788,RRm,sem,precipitation,mm day-1,7
07231_Bernkastel-Wittlich,0.047287583,RRm,sem,precipitation,mm day-1,10
07232_Eifelkreis Bitburg-Prüm,0.40620914,RRm,sem,precipitation,mm day-1,1
07232_Eifelkreis Bitburg-Prüm,0.3053275,RRm,sem,precipitation,mm day-1,4
07232_Eifelkreis Bitburg-Prüm,-0.34753644,RRm,sem,precipitation,mm day-1,7
07232_Eifelkreis Bitburg-Prüm,0.027590675,RRm,sem,precipitation,mm day-1,10
07233_Vulkaneifel,0.3758716,RRm,sem,precipitation,mm day-1,1
07233_Vulkaneifel,0.28646195,RRm,sem,precipitation,mm day-1,4
07233_Vulkaneifel,-0.30033365,RRm,sem,precipitation,mm day-1,7
07233_Vulkaneifel,0.027719697,RRm,sem,precipitation,mm day-1,10
07235_Trier-Saarburg,0.46696413,RRm,sem,precipitation,mm day-1,1
07235_Trier-Saarburg,0.33034304,RRm,sem,precipitation,mm day-1,4
07235_Trier-Saarburg,-0.3866014,RRm,sem,precipitation,mm day-1,7
07235_Trier-Saarburg,0.061875436,RRm,sem,precipitation,mm day-1,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.4241505,RRm,sem,precipitation,mm day-1,1
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.33107388,RRm,sem,precipitation,mm day-1,4
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.08738782,RRm,sem,precipitation,mm day-1,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.17308193,RRm,sem,precipitation,mm day-1,10
07311_Frankenthal (Pfalz),0.39025167,RRm,sem,precipitation,mm day-1,1
07311_Frankenthal (Pfalz),0.30537304,RRm,sem,precipitation,mm day-1,4
07311_Frankenthal (Pfalz),-0.0553496,RRm,sem,precipitation,mm day-1,7
07311_Frankenthal (Pfalz),0.17148903,RRm,sem,precipitation,mm day-1,10
07312_07335_07332_Region_um_Kaiserslautern,0.36692965,RRm,sem,precipitation,mm day-1,1
07312_07335_07332_Region_um_Kaiserslautern,0.2817308,RRm,sem,precipitation,mm day-1,4
07312_07335_07332_Region_um_Kaiserslautern,-0.19141717,RRm,sem,precipitation,mm day-1,7
07312_07335_07332_Region_um_Kaiserslautern,0.105303094,RRm,sem,precipitation,mm day-1,10
07312_Kaiserslautern,0.36651856,RRm,sem,precipitation,mm day-1,1
07312_Kaiserslautern,0.29084766,RRm,sem,precipitation,mm day-1,4
07312_Kaiserslautern,-0.21917672,RRm,sem,precipitation,mm day-1,7
07312_Kaiserslautern,0.09783092,RRm,sem,precipitation,mm day-1,10
07313_07337_Region_um_Landau_in_der_Pfalz,0.38915145,RRm,sem,precipitation,mm day-1,1
07313_07337_Region_um_Landau_in_der_Pfalz,0.28319895,RRm,sem,precipitation,mm day-1,4
07313_07337_Region_um_Landau_in_der_Pfalz,-0.18427698,RRm,sem,precipitation,mm day-1,7
07313_07337_Region_um_Landau_in_der_Pfalz,0.110957675,RRm,sem,precipitation,mm day-1,10
07313_Landau in der Pfalz,0.3884884,RRm,sem,precipitation,mm day-1,1
07313_Landau in der Pfalz,0.28228018,RRm,sem,precipitation,mm day-1,4
07313_Landau in der Pfalz,-0.18617372,RRm,sem,precipitation,mm day-1,7
07313_Landau in der Pfalz,0.110574454,RRm,sem,precipitation,mm day-1,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.4245312,RRm,sem,precipitation,mm day-1,1
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.33106992,RRm,sem,precipitation,mm day-1,4
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.08585782,RRm,sem,precipitation,mm day-1,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.1745178,RRm,sem,precipitation,mm day-1,10
07314_Ludwigshafen am Rhein,0.41418383,RRm,sem,precipitation,mm day-1,1
07314_Ludwigshafen am Rhein,0.32283494,RRm,sem,precipitation,mm day-1,4
07314_Ludwigshafen am Rhein,-0.07196033,RRm,sem,precipitation,mm day-1,7
07314_Ludwigshafen am Rhein,0.17763725,RRm,sem,precipitation,mm day-1,10
07315_07339_06414_06433_Region_um_Mainz,0.40261003,RRm,sem,precipitation,mm day-1,1
07315_07339_06414_06433_Region_um_Mainz,0.29543194,RRm,sem,precipitation,mm day-1,4
07315_07339_06414_06433_Region_um_Mainz,-0.114883505,RRm,sem,precipitation,mm day-1,7
07315_07339_06414_06433_Region_um_Mainz,0.14634682,RRm,sem,precipitation,mm day-1,10
07315_Mainz,0.392293,RRm,sem,precipitation,mm day-1,1
07315_Mainz,0.2879756,RRm,sem,precipitation,mm day-1,4
07315_Mainz,-0.10060412,RRm,sem,precipitation,mm day-1,7
07315_Mainz,0.14955118,RRm,sem,precipitation,mm day-1,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.37279096,RRm,sem,precipitation,mm day-1,1
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.2762371,RRm,sem,precipitation,mm day-1,4
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.16572836,RRm,sem,precipitation,mm day-1,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.1153001,RRm,sem,precipitation,mm day-1,10
07316_Neustadt an der Weinstraße,0.37310004,RRm,sem,precipitation,mm day-1,1
07316_Neustadt an der Weinstraße,0.2754987,RRm,sem,precipitation,mm day-1,4
07316_Neustadt an der Weinstraße,-0.13853987,RRm,sem,precipitation,mm day-1,7
07316_Neustadt an der Weinstraße,0.1261707,RRm,sem,precipitation,mm day-1,10
07317_07340_Region_um_Pirmasens,0.44593483,RRm,sem,precipitation,mm day-1,1
07317_07340_Region_um_Pirmasens,0.32218108,RRm,sem,precipitation,mm day-1,4
07317_07340_Region_um_Pirmasens,-0.26727983,RRm,sem,precipitation,mm day-1,7
07317_07340_Region_um_Pirmasens,0.09578009,RRm,sem,precipitation,mm day-1,10
07317_Pirmasens,0.46001816,RRm,sem,precipitation,mm day-1,1
07317_Pirmasens,0.3321324,RRm,sem,precipitation,mm day-1,4
07317_Pirmasens,-0.28331178,RRm,sem,precipitation,mm day-1,7
07317_Pirmasens,0.09738931,RRm,sem,precipitation,mm day-1,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.47047132,RRm,sem,precipitation,mm day-1,1
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.36853275,RRm,sem,precipitation,mm day-1,4
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.20371832,RRm,sem,precipitation,mm day-1,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.113768786,RRm,sem,precipitation,mm day-1,10
07318_Speyer,0.41861185,RRm,sem,precipitation,mm day-1,1
07318_Speyer,0.33113125,RRm,sem,precipitation,mm day-1,4
07318_Speyer,-0.10964808,RRm,sem,precipitation,mm day-1,7
07318_Speyer,0.15218991,RRm,sem,precipitation,mm day-1,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.4198212,RRm,sem,precipitation,mm day-1,1
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.31511933,RRm,sem,precipitation,mm day-1,4
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.15346915,RRm,sem,precipitation,mm day-1,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.14138712,RRm,sem,precipitation,mm day-1,10
07319_Worms,0.3947275,RRm,sem,precipitation,mm day-1,1
07319_Worms,0.29077816,RRm,sem,precipitation,mm day-1,4
07319_Worms,-0.082278475,RRm,sem,precipitation,mm day-1,7
07319_Worms,0.15892322,RRm,sem,precipitation,mm day-1,10
07320_07340_10045_07317_Region_um_Zweibrücken,0.456792,RRm,sem,precipitation,mm day-1,1
07320_07340_10045_07317_Region_um_Zweibrücken,0.32338402,RRm,sem,precipitation,mm day-1,4
07320_07340_10045_07317_Region_um_Zweibrücken,-0.27436477,RRm,sem,precipitation,mm day-1,7
07320_07340_10045_07317_Region_um_Zweibrücken,0.09469564,RRm,sem,precipitation,mm day-1,10
07320_Zweibrücken,0.48369578,RRm,sem,precipitation,mm day-1,1
07320_Zweibrücken,0.32818443,RRm,sem,precipitation,mm day-1,4
07320_Zweibrücken,-0.28032774,RRm,sem,precipitation,mm day-1,7
07320_Zweibrücken,0.09512501,RRm,sem,precipitation,mm day-1,10
07331_Alzey-Worms,0.3607012,RRm,sem,precipitation,mm day-1,1
07331_Alzey-Worms,0.26671597,RRm,sem,precipitation,mm day-1,4
07331_Alzey-Worms,-0.12549299,RRm,sem,precipitation,mm day-1,7
07331_Alzey-Worms,0.12797308,RRm,sem,precipitation,mm day-1,10
07332_Bad Dürkheim,0.3532919,RRm,sem,precipitation,mm day-1,1
07332_Bad Dürkheim,0.2680978,RRm,sem,precipitation,mm day-1,4
07332_Bad Dürkheim,-0.14862438,RRm,sem,precipitation,mm day-1,7
07332_Bad Dürkheim,0.11848572,RRm,sem,precipitation,mm day-1,10
07333_Donnersbergkreis,0.31835496,RRm,sem,precipitation,mm day-1,1
07333_Donnersbergkreis,0.2453502,RRm,sem,precipitation,mm day-1,4
07333_Donnersbergkreis,-0.18216689,RRm,sem,precipitation,mm day-1,7
07333_Donnersbergkreis,0.090505354,RRm,sem,precipitation,mm day-1,10
07334_Germersheim,0.40086126,RRm,sem,precipitation,mm day-1,1
07334_Germersheim,0.3134391,RRm,sem,precipitation,mm day-1,4
07334_Germersheim,-0.15915594,RRm,sem,precipitation,mm day-1,7
07334_Germersheim,0.11996121,RRm,sem,precipitation,mm day-1,10
07335_Kaiserslautern,0.38015255,RRm,sem,precipitation,mm day-1,1
07335_Kaiserslautern,0.29273582,RRm,sem,precipitation,mm day-1,4
07335_Kaiserslautern,-0.22616029,RRm,sem,precipitation,mm day-1,7
07335_Kaiserslautern,0.094349526,RRm,sem,precipitation,mm day-1,10
07336_Kusel,0.38449362,RRm,sem,precipitation,mm day-1,1
07336_Kusel,0.27941582,RRm,sem,precipitation,mm day-1,4
07336_Kusel,-0.21746786,RRm,sem,precipitation,mm day-1,7
07336_Kusel,0.08964271,RRm,sem,precipitation,mm day-1,10
07337_Südliche Weinstraße,0.38924634,RRm,sem,precipitation,mm day-1,1
07337_Südliche Weinstraße,0.2833306,RRm,sem,precipitation,mm day-1,4
07337_Südliche Weinstraße,-0.18400544,RRm,sem,precipitation,mm day-1,7
07337_Südliche Weinstraße,0.111012556,RRm,sem,precipitation,mm day-1,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.43777034,RRm,sem,precipitation,mm day-1,1
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.3371864,RRm,sem,precipitation,mm day-1,4
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.18486808,RRm,sem,precipitation,mm day-1,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.118869014,RRm,sem,precipitation,mm day-1,10
07338_Rhein-Pfalz-Kreis,0.40260065,RRm,sem,precipitation,mm day-1,1
07338_Rhein-Pfalz-Kreis,0.3149618,RRm,sem,precipitation,mm day-1,4
07338_Rhein-Pfalz-Kreis,-0.082495354,RRm,sem,precipitation,mm day-1,7
07338_Rhein-Pfalz-Kreis,0.16383217,RRm,sem,precipitation,mm day-1,10
07339_Mainz-Bingen,0.3688655,RRm,sem,precipitation,mm day-1,1
07339_Mainz-Bingen,0.27253205,RRm,sem,precipitation,mm day-1,4
07339_Mainz-Bingen,-0.11684089,RRm,sem,precipitation,mm day-1,7
07339_Mainz-Bingen,0.13334511,RRm,sem,precipitation,mm day-1,10
07340_Südwestpfalz,0.44495732,RRm,sem,precipitation,mm day-1,1
07340_Südwestpfalz,0.32149035,RRm,sem,precipitation,mm day-1,4
07340_Südwestpfalz,-0.2661672,RRm,sem,precipitation,mm day-1,7
07340_Südwestpfalz,0.095668346,RRm,sem,precipitation,mm day-1,10
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.41198567,RRm,sem,precipitation,mm day-1,1
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.39734185,RRm,sem,precipitation,mm day-1,4
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.24906762,RRm,sem,precipitation,mm day-1,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.11516147,RRm,sem,precipitation,mm day-1,10
08111_Stuttgart,0.3851114,RRm,sem,precipitation,mm day-1,1
08111_Stuttgart,0.37105152,RRm,sem,precipitation,mm day-1,4
08111_Stuttgart,-0.21556155,RRm,sem,precipitation,mm day-1,7
08111_Stuttgart,0.1310181,RRm,sem,precipitation,mm day-1,10
08115_Böblingen,0.33980572,RRm,sem,precipitation,mm day-1,1
08115_Böblingen,0.33543977,RRm,sem,precipitation,mm day-1,4
08115_Böblingen,-0.18947816,RRm,sem,precipitation,mm day-1,7
08115_Böblingen,0.108201884,RRm,sem,precipitation,mm day-1,10
08116_Esslingen,0.3840266,RRm,sem,precipitation,mm day-1,1
08116_Esslingen,0.4140535,RRm,sem,precipitation,mm day-1,4
08116_Esslingen,-0.28732336,RRm,sem,precipitation,mm day-1,7
08116_Esslingen,0.097386345,RRm,sem,precipitation,mm day-1,10
08117_Göppingen,0.3979539,RRm,sem,precipitation,mm day-1,1
08117_Göppingen,0.44513702,RRm,sem,precipitation,mm day-1,4
08117_Göppingen,-0.29832637,RRm,sem,precipitation,mm day-1,7
08117_Göppingen,0.09812949,RRm,sem,precipitation,mm day-1,10
08118_Ludwigsburg,0.42164046,RRm,sem,precipitation,mm day-1,1
08118_Ludwigsburg,0.37713924,RRm,sem,precipitation,mm day-1,4
08118_Ludwigsburg,-0.19531594,RRm,sem,precipitation,mm day-1,7
08118_Ludwigsburg,0.13348624,RRm,sem,precipitation,mm day-1,10
08119_Rems-Murr-Kreis,0.48315394,RRm,sem,precipitation,mm day-1,1
08119_Rems-Murr-Kreis,0.45176587,RRm,sem,precipitation,mm day-1,4
08119_Rems-Murr-Kreis,-0.31447768,RRm,sem,precipitation,mm day-1,7
08119_Rems-Murr-Kreis,0.11476982,RRm,sem,precipitation,mm day-1,10
08121_08125_Region_um_Heilbronn,0.4603539,RRm,sem,precipitation,mm day-1,1
08121_08125_Region_um_Heilbronn,0.38456568,RRm,sem,precipitation,mm day-1,4
08121_08125_Region_um_Heilbronn,-0.2089665,RRm,sem,precipitation,mm day-1,7
08121_08125_Region_um_Heilbronn,0.104109,RRm,sem,precipitation,mm day-1,10
08121_Heilbronn,0.47483954,RRm,sem,precipitation,mm day-1,1
08121_Heilbronn,0.3889587,RRm,sem,precipitation,mm day-1,4
08121_Heilbronn,-0.18737346,RRm,sem,precipitation,mm day-1,7
08121_Heilbronn,0.110098034,RRm,sem,precipitation,mm day-1,10
08125_Heilbronn,0.45893955,RRm,sem,precipitation,mm day-1,1
08125_Heilbronn,0.38413668,RRm,sem,precipitation,mm day-1,4
08125_Heilbronn,-0.21107483,RRm,sem,precipitation,mm day-1,7
08125_Heilbronn,0.10352426,RRm,sem,precipitation,mm day-1,10
08126_Hohenlohekreis,0.41908374,RRm,sem,precipitation,mm day-1,1
08126_Hohenlohekreis,0.39846689,RRm,sem,precipitation,mm day-1,4
08126_Hohenlohekreis,-0.24555768,RRm,sem,precipitation,mm day-1,7
08126_Hohenlohekreis,0.1109399,RRm,sem,precipitation,mm day-1,10
08127_Schwäbisch Hall,0.39967465,RRm,sem,precipitation,mm day-1,1
08127_Schwäbisch Hall,0.38877237,RRm,sem,precipitation,mm day-1,4
08127_Schwäbisch Hall,-0.25132814,RRm,sem,precipitation,mm day-1,7
08127_Schwäbisch Hall,0.09259524,RRm,sem,precipitation,mm day-1,10
08128_Main-Tauber-Kreis,0.360557,RRm,sem,precipitation,mm day-1,1
08128_Main-Tauber-Kreis,0.33053115,RRm,sem,precipitation,mm day-1,4
08128_Main-Tauber-Kreis,-0.16236405,RRm,sem,precipitation,mm day-1,7
08128_Main-Tauber-Kreis,0.10408506,RRm,sem,precipitation,mm day-1,10
08135_Heidenheim,0.36944887,RRm,sem,precipitation,mm day-1,1
08135_Heidenheim,0.4073276,RRm,sem,precipitation,mm day-1,4
08135_Heidenheim,-0.18035467,RRm,sem,precipitation,mm day-1,7
08135_Heidenheim,0.1027388,RRm,sem,precipitation,mm day-1,10
08136_Ostalbkreis,0.3709714,RRm,sem,precipitation,mm day-1,1
08136_Ostalbkreis,0.4008217,RRm,sem,precipitation,mm day-1,4
08136_Ostalbkreis,-0.23183367,RRm,sem,precipitation,mm day-1,7
08136_Ostalbkreis,0.08996555,RRm,sem,precipitation,mm day-1,10
08211_08216_Region_um_Baden-Baden,0.53516877,RRm,sem,precipitation,mm day-1,1
08211_08216_Region_um_Baden-Baden,0.42862055,RRm,sem,precipitation,mm day-1,4
08211_08216_Region_um_Baden-Baden,-0.5023078,RRm,sem,precipitation,mm day-1,7
08211_08216_Region_um_Baden-Baden,0.015713282,RRm,sem,precipitation,mm day-1,10
08211_Baden-Baden,0.5288014,RRm,sem,precipitation,mm day-1,1
08211_Baden-Baden,0.4525422,RRm,sem,precipitation,mm day-1,4
08211_Baden-Baden,-0.4955108,RRm,sem,precipitation,mm day-1,7
08211_Baden-Baden,0.030543983,RRm,sem,precipitation,mm day-1,10
08212_08215_07334_Region_um_Karlsruhe,0.4205417,RRm,sem,precipitation,mm day-1,1
08212_08215_07334_Region_um_Karlsruhe,0.34244096,RRm,sem,precipitation,mm day-1,4
08212_08215_07334_Region_um_Karlsruhe,-0.20734225,RRm,sem,precipitation,mm day-1,7
08212_08215_07334_Region_um_Karlsruhe,0.094138406,RRm,sem,precipitation,mm day-1,10
08212_Karlsruhe,0.41238058,RRm,sem,precipitation,mm day-1,1
08212_Karlsruhe,0.34379536,RRm,sem,precipitation,mm day-1,4
08212_Karlsruhe,-0.22853582,RRm,sem,precipitation,mm day-1,7
08212_Karlsruhe,0.08221719,RRm,sem,precipitation,mm day-1,10
08215_Karlsruhe,0.4302051,RRm,sem,precipitation,mm day-1,1
08215_Karlsruhe,0.35448962,RRm,sem,precipitation,mm day-1,4
08215_Karlsruhe,-0.22425853,RRm,sem,precipitation,mm day-1,7
08215_Karlsruhe,0.08516547,RRm,sem,precipitation,mm day-1,10
08216_Rastatt,0.53635925,RRm,sem,precipitation,mm day-1,1
