region,RRm_sem_3C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
06439_Rheingau-Taunus-Kreis,0.36553335,RRm,sem,precipitation,mm day-1,1
06439_Rheingau-Taunus-Kreis,0.21843411,RRm,sem,precipitation,mm day-1,4
06439_Rheingau-Taunus-Kreis,-0.06594627,RRm,sem,precipitation,mm day-1,7
06439_Rheingau-Taunus-Kreis,0.11745015,RRm,sem,precipitation,mm day-1,10
06440_Wetteraukreis,0.40717524,RRm,sem,precipitation,mm day-1,1
06440_Wetteraukreis,0.24199285,RRm,sem,precipitation,mm day-1,4
06440_Wetteraukreis,-0.038601793,RRm,sem,precipitation,mm day-1,7
06440_Wetteraukreis,0.1584417,RRm,sem,precipitation,mm day-1,10
06531_Gießen,0.38230476,RRm,sem,precipitation,mm day-1,1
06531_Gießen,0.22745745,RRm,sem,precipitation,mm day-1,4
06531_Gießen,-0.03506713,RRm,sem,precipitation,mm day-1,7
06531_Gießen,0.13464206,RRm,sem,precipitation,mm day-1,10
06532_Lahn-Dill-Kreis,0.3659286,RRm,sem,precipitation,mm day-1,1
06532_Lahn-Dill-Kreis,0.19452909,RRm,sem,precipitation,mm day-1,4
06532_Lahn-Dill-Kreis,-0.06414361,RRm,sem,precipitation,mm day-1,7
06532_Lahn-Dill-Kreis,0.08682792,RRm,sem,precipitation,mm day-1,10
06533_Limburg-Weilburg,0.38171023,RRm,sem,precipitation,mm day-1,1
06533_Limburg-Weilburg,0.20864858,RRm,sem,precipitation,mm day-1,4
06533_Limburg-Weilburg,-0.04626982,RRm,sem,precipitation,mm day-1,7
06533_Limburg-Weilburg,0.123963304,RRm,sem,precipitation,mm day-1,10
06534_Marburg-Biedenkopf,0.31365514,RRm,sem,precipitation,mm day-1,1
06534_Marburg-Biedenkopf,0.19085775,RRm,sem,precipitation,mm day-1,4
06534_Marburg-Biedenkopf,-0.03786411,RRm,sem,precipitation,mm day-1,7
06534_Marburg-Biedenkopf,0.094686754,RRm,sem,precipitation,mm day-1,10
06535_Vogelsbergkreis,0.36934397,RRm,sem,precipitation,mm day-1,1
06535_Vogelsbergkreis,0.21858823,RRm,sem,precipitation,mm day-1,4
06535_Vogelsbergkreis,-0.080613814,RRm,sem,precipitation,mm day-1,7
06535_Vogelsbergkreis,0.11628061,RRm,sem,precipitation,mm day-1,10
06611_06633_03159_Region_um_Kassel,0.31751138,RRm,sem,precipitation,mm day-1,1
06611_06633_03159_Region_um_Kassel,0.22386916,RRm,sem,precipitation,mm day-1,4
06611_06633_03159_Region_um_Kassel,-0.021143772,RRm,sem,precipitation,mm day-1,7
06611_06633_03159_Region_um_Kassel,0.13298081,RRm,sem,precipitation,mm day-1,10
06611_Kassel,0.3165395,RRm,sem,precipitation,mm day-1,1
06611_Kassel,0.22352032,RRm,sem,precipitation,mm day-1,4
06611_Kassel,-0.018531885,RRm,sem,precipitation,mm day-1,7
06611_Kassel,0.12872495,RRm,sem,precipitation,mm day-1,10
06631_Fulda,0.34981105,RRm,sem,precipitation,mm day-1,1
06631_Fulda,0.21864611,RRm,sem,precipitation,mm day-1,4
06631_Fulda,-0.07013208,RRm,sem,precipitation,mm day-1,7
06631_Fulda,0.13462621,RRm,sem,precipitation,mm day-1,10
06632_Hersfeld-Rotenburg,0.2956591,RRm,sem,precipitation,mm day-1,1
06632_Hersfeld-Rotenburg,0.2050157,RRm,sem,precipitation,mm day-1,4
06632_Hersfeld-Rotenburg,-0.01654009,RRm,sem,precipitation,mm day-1,7
06632_Hersfeld-Rotenburg,0.12067242,RRm,sem,precipitation,mm day-1,10
06633_Kassel,0.30239102,RRm,sem,precipitation,mm day-1,1
06633_Kassel,0.2147107,RRm,sem,precipitation,mm day-1,4
06633_Kassel,-0.020837706,RRm,sem,precipitation,mm day-1,7
06633_Kassel,0.12069274,RRm,sem,precipitation,mm day-1,10
06634_Schwalm-Eder-Kreis,0.30286968,RRm,sem,precipitation,mm day-1,1
06634_Schwalm-Eder-Kreis,0.2150651,RRm,sem,precipitation,mm day-1,4
06634_Schwalm-Eder-Kreis,-0.020750422,RRm,sem,precipitation,mm day-1,7
06634_Schwalm-Eder-Kreis,0.11839394,RRm,sem,precipitation,mm day-1,10
06635_Waldeck-Frankenberg,0.2711069,RRm,sem,precipitation,mm day-1,1
06635_Waldeck-Frankenberg,0.18305351,RRm,sem,precipitation,mm day-1,4
06635_Waldeck-Frankenberg,-0.031427108,RRm,sem,precipitation,mm day-1,7
06635_Waldeck-Frankenberg,0.080786854,RRm,sem,precipitation,mm day-1,10
06636_Werra-Meißner-Kreis,0.29832578,RRm,sem,precipitation,mm day-1,1
06636_Werra-Meißner-Kreis,0.21150987,RRm,sem,precipitation,mm day-1,4
06636_Werra-Meißner-Kreis,-0.025328537,RRm,sem,precipitation,mm day-1,7
06636_Werra-Meißner-Kreis,0.10908487,RRm,sem,precipitation,mm day-1,10
07111_07137_07141_07143_Region_um_Koblenz,0.37988034,RRm,sem,precipitation,mm day-1,1
07111_07137_07141_07143_Region_um_Koblenz,0.21626304,RRm,sem,precipitation,mm day-1,4
07111_07137_07141_07143_Region_um_Koblenz,-0.08047052,RRm,sem,precipitation,mm day-1,7
07111_07137_07141_07143_Region_um_Koblenz,0.11567338,RRm,sem,precipitation,mm day-1,10
07111_Koblenz,0.36419415,RRm,sem,precipitation,mm day-1,1
07111_Koblenz,0.22326794,RRm,sem,precipitation,mm day-1,4
07111_Koblenz,-0.030064581,RRm,sem,precipitation,mm day-1,7
07111_Koblenz,0.15924266,RRm,sem,precipitation,mm day-1,10
07131_Ahrweiler,0.31525254,RRm,sem,precipitation,mm day-1,1
07131_Ahrweiler,0.19186836,RRm,sem,precipitation,mm day-1,4
07131_Ahrweiler,-0.0811909,RRm,sem,precipitation,mm day-1,7
07131_Ahrweiler,0.0878892,RRm,sem,precipitation,mm day-1,10
07132_Altenkirchen (Westerwald),0.46363714,RRm,sem,precipitation,mm day-1,1
07132_Altenkirchen (Westerwald),0.23598361,RRm,sem,precipitation,mm day-1,4
07132_Altenkirchen (Westerwald),-0.15661047,RRm,sem,precipitation,mm day-1,7
07132_Altenkirchen (Westerwald),0.13774258,RRm,sem,precipitation,mm day-1,10
07133_Bad Kreuznach,0.28425568,RRm,sem,precipitation,mm day-1,1
07133_Bad Kreuznach,0.18529274,RRm,sem,precipitation,mm day-1,4
07133_Bad Kreuznach,-0.03241311,RRm,sem,precipitation,mm day-1,7
07133_Bad Kreuznach,0.09384885,RRm,sem,precipitation,mm day-1,10
07134_Birkenfeld,0.3471821,RRm,sem,precipitation,mm day-1,1
07134_Birkenfeld,0.20288457,RRm,sem,precipitation,mm day-1,4
07134_Birkenfeld,-0.13405214,RRm,sem,precipitation,mm day-1,7
07134_Birkenfeld,0.041155774,RRm,sem,precipitation,mm day-1,10
07135_Cochem-Zell,0.31009346,RRm,sem,precipitation,mm day-1,1
07135_Cochem-Zell,0.18861543,RRm,sem,precipitation,mm day-1,4
07135_Cochem-Zell,-0.08672242,RRm,sem,precipitation,mm day-1,7
07135_Cochem-Zell,0.079134956,RRm,sem,precipitation,mm day-1,10
07137_Mayen-Koblenz,0.3302088,RRm,sem,precipitation,mm day-1,1
07137_Mayen-Koblenz,0.20044291,RRm,sem,precipitation,mm day-1,4
07137_Mayen-Koblenz,-0.048252683,RRm,sem,precipitation,mm day-1,7
07137_Mayen-Koblenz,0.109878175,RRm,sem,precipitation,mm day-1,10
07138_Neuwied,0.44112933,RRm,sem,precipitation,mm day-1,1
07138_Neuwied,0.24022588,RRm,sem,precipitation,mm day-1,4
07138_Neuwied,-0.10174756,RRm,sem,precipitation,mm day-1,7
07138_Neuwied,0.14354779,RRm,sem,precipitation,mm day-1,10
07140_Rhein-Hunsrück-Kreis,0.31053758,RRm,sem,precipitation,mm day-1,1
07140_Rhein-Hunsrück-Kreis,0.19378306,RRm,sem,precipitation,mm day-1,4
07140_Rhein-Hunsrück-Kreis,-0.085958876,RRm,sem,precipitation,mm day-1,7
07140_Rhein-Hunsrück-Kreis,0.08864334,RRm,sem,precipitation,mm day-1,10
07141_Rhein-Lahn-Kreis,0.3565857,RRm,sem,precipitation,mm day-1,1
07141_Rhein-Lahn-Kreis,0.21068668,RRm,sem,precipitation,mm day-1,4
07141_Rhein-Lahn-Kreis,-0.052958835,RRm,sem,precipitation,mm day-1,7
07141_Rhein-Lahn-Kreis,0.12821254,RRm,sem,precipitation,mm day-1,10
07143_Westerwaldkreis,0.44071084,RRm,sem,precipitation,mm day-1,1
07143_Westerwaldkreis,0.2328272,RRm,sem,precipitation,mm day-1,4
07143_Westerwaldkreis,-0.13427804,RRm,sem,precipitation,mm day-1,7
07143_Westerwaldkreis,0.1055754,RRm,sem,precipitation,mm day-1,10
07211_07235_Region_um_Trier,0.38171914,RRm,sem,precipitation,mm day-1,1
07211_07235_Region_um_Trier,0.24037105,RRm,sem,precipitation,mm day-1,4
07211_07235_Region_um_Trier,-0.20002076,RRm,sem,precipitation,mm day-1,7
07211_07235_Region_um_Trier,0.04836013,RRm,sem,precipitation,mm day-1,10
07211_Trier,0.3595257,RRm,sem,precipitation,mm day-1,1
07211_Trier,0.23161481,RRm,sem,precipitation,mm day-1,4
07211_Trier,-0.16898704,RRm,sem,precipitation,mm day-1,7
07211_Trier,0.06521727,RRm,sem,precipitation,mm day-1,10
07231_Bernkastel-Wittlich,0.33351833,RRm,sem,precipitation,mm day-1,1
07231_Bernkastel-Wittlich,0.20445722,RRm,sem,precipitation,mm day-1,4
07231_Bernkastel-Wittlich,-0.14875312,RRm,sem,precipitation,mm day-1,7
07231_Bernkastel-Wittlich,0.057331968,RRm,sem,precipitation,mm day-1,10
07232_Eifelkreis Bitburg-Prüm,0.3504527,RRm,sem,precipitation,mm day-1,1
07232_Eifelkreis Bitburg-Prüm,0.20914525,RRm,sem,precipitation,mm day-1,4
07232_Eifelkreis Bitburg-Prüm,-0.18033054,RRm,sem,precipitation,mm day-1,7
07232_Eifelkreis Bitburg-Prüm,0.017740833,RRm,sem,precipitation,mm day-1,10
07233_Vulkaneifel,0.3268081,RRm,sem,precipitation,mm day-1,1
07233_Vulkaneifel,0.19500819,RRm,sem,precipitation,mm day-1,4
07233_Vulkaneifel,-0.15137666,RRm,sem,precipitation,mm day-1,7
07233_Vulkaneifel,0.02367376,RRm,sem,precipitation,mm day-1,10
07235_Trier-Saarburg,0.38422716,RRm,sem,precipitation,mm day-1,1
07235_Trier-Saarburg,0.2413605,RRm,sem,precipitation,mm day-1,4
07235_Trier-Saarburg,-0.20352769,RRm,sem,precipitation,mm day-1,7
07235_Trier-Saarburg,0.046455342,RRm,sem,precipitation,mm day-1,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.3277189,RRm,sem,precipitation,mm day-1,1
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.24690919,RRm,sem,precipitation,mm day-1,4
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.03506223,RRm,sem,precipitation,mm day-1,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),0.18161967,RRm,sem,precipitation,mm day-1,10
07311_Frankenthal (Pfalz),0.307744,RRm,sem,precipitation,mm day-1,1
07311_Frankenthal (Pfalz),0.23009203,RRm,sem,precipitation,mm day-1,4
07311_Frankenthal (Pfalz),0.048897892,RRm,sem,precipitation,mm day-1,7
07311_Frankenthal (Pfalz),0.17055549,RRm,sem,precipitation,mm day-1,10
07312_07335_07332_Region_um_Kaiserslautern,0.30787936,RRm,sem,precipitation,mm day-1,1
07312_07335_07332_Region_um_Kaiserslautern,0.2124106,RRm,sem,precipitation,mm day-1,4
07312_07335_07332_Region_um_Kaiserslautern,-0.04794932,RRm,sem,precipitation,mm day-1,7
07312_07335_07332_Region_um_Kaiserslautern,0.09771353,RRm,sem,precipitation,mm day-1,10
07312_Kaiserslautern,0.30840084,RRm,sem,precipitation,mm day-1,1
07312_Kaiserslautern,0.21586893,RRm,sem,precipitation,mm day-1,4
07312_Kaiserslautern,-0.069611765,RRm,sem,precipitation,mm day-1,7
07312_Kaiserslautern,0.08994055,RRm,sem,precipitation,mm day-1,10
07313_07337_Region_um_Landau_in_der_Pfalz,0.3234601,RRm,sem,precipitation,mm day-1,1
07313_07337_Region_um_Landau_in_der_Pfalz,0.2112531,RRm,sem,precipitation,mm day-1,4
07313_07337_Region_um_Landau_in_der_Pfalz,-0.042240027,RRm,sem,precipitation,mm day-1,7
07313_07337_Region_um_Landau_in_der_Pfalz,0.107015826,RRm,sem,precipitation,mm day-1,10
07313_Landau in der Pfalz,0.32309133,RRm,sem,precipitation,mm day-1,1
07313_Landau in der Pfalz,0.20952168,RRm,sem,precipitation,mm day-1,4
07313_Landau in der Pfalz,-0.043840785,RRm,sem,precipitation,mm day-1,7
07313_Landau in der Pfalz,0.105642386,RRm,sem,precipitation,mm day-1,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.32790047,RRm,sem,precipitation,mm day-1,1
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.24673739,RRm,sem,precipitation,mm day-1,4
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.035809487,RRm,sem,precipitation,mm day-1,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,0.18232308,RRm,sem,precipitation,mm day-1,10
07314_Ludwigshafen am Rhein,0.3226582,RRm,sem,precipitation,mm day-1,1
07314_Ludwigshafen am Rhein,0.24067073,RRm,sem,precipitation,mm day-1,4
07314_Ludwigshafen am Rhein,0.041767396,RRm,sem,precipitation,mm day-1,7
07314_Ludwigshafen am Rhein,0.18097349,RRm,sem,precipitation,mm day-1,10
07315_07339_06414_06433_Region_um_Mainz,0.33528852,RRm,sem,precipitation,mm day-1,1
07315_07339_06414_06433_Region_um_Mainz,0.21600974,RRm,sem,precipitation,mm day-1,4
07315_07339_06414_06433_Region_um_Mainz,0.0051699835,RRm,sem,precipitation,mm day-1,7
07315_07339_06414_06433_Region_um_Mainz,0.1468355,RRm,sem,precipitation,mm day-1,10
07315_Mainz,0.32802847,RRm,sem,precipitation,mm day-1,1
07315_Mainz,0.21152689,RRm,sem,precipitation,mm day-1,4
07315_Mainz,0.012856128,RRm,sem,precipitation,mm day-1,7
07315_Mainz,0.14576767,RRm,sem,precipitation,mm day-1,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.31134367,RRm,sem,precipitation,mm day-1,1
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.20976764,RRm,sem,precipitation,mm day-1,4
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.027983872,RRm,sem,precipitation,mm day-1,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,0.11066051,RRm,sem,precipitation,mm day-1,10
07316_Neustadt an der Weinstraße,0.31014207,RRm,sem,precipitation,mm day-1,1
07316_Neustadt an der Weinstraße,0.2134463,RRm,sem,precipitation,mm day-1,4
07316_Neustadt an der Weinstraße,-0.009708253,RRm,sem,precipitation,mm day-1,7
07316_Neustadt an der Weinstraße,0.120086834,RRm,sem,precipitation,mm day-1,10
07317_07340_Region_um_Pirmasens,0.37156096,RRm,sem,precipitation,mm day-1,1
07317_07340_Region_um_Pirmasens,0.23631564,RRm,sem,precipitation,mm day-1,4
07317_07340_Region_um_Pirmasens,-0.10284916,RRm,sem,precipitation,mm day-1,7
07317_07340_Region_um_Pirmasens,0.08006282,RRm,sem,precipitation,mm day-1,10
07317_Pirmasens,0.38076505,RRm,sem,precipitation,mm day-1,1
07317_Pirmasens,0.24338917,RRm,sem,precipitation,mm day-1,4
07317_Pirmasens,-0.11679934,RRm,sem,precipitation,mm day-1,7
07317_Pirmasens,0.077135704,RRm,sem,precipitation,mm day-1,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.37494707,RRm,sem,precipitation,mm day-1,1
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.25884813,RRm,sem,precipitation,mm day-1,4
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.041665863,RRm,sem,precipitation,mm day-1,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,0.16429704,RRm,sem,precipitation,mm day-1,10
07318_Speyer,0.3250771,RRm,sem,precipitation,mm day-1,1
07318_Speyer,0.24940932,RRm,sem,precipitation,mm day-1,4
07318_Speyer,0.024189346,RRm,sem,precipitation,mm day-1,7
07318_Speyer,0.17138453,RRm,sem,precipitation,mm day-1,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.33863685,RRm,sem,precipitation,mm day-1,1
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.23152839,RRm,sem,precipitation,mm day-1,4
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.009917857,RRm,sem,precipitation,mm day-1,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,0.15227307,RRm,sem,precipitation,mm day-1,10
07319_Worms,0.31792316,RRm,sem,precipitation,mm day-1,1
07319_Worms,0.22194847,RRm,sem,precipitation,mm day-1,4
07319_Worms,0.034864936,RRm,sem,precipitation,mm day-1,7
07319_Worms,0.1638391,RRm,sem,precipitation,mm day-1,10
07320_07340_10045_07317_Region_um_Zweibrücken,0.37664634,RRm,sem,precipitation,mm day-1,1
07320_07340_10045_07317_Region_um_Zweibrücken,0.23746827,RRm,sem,precipitation,mm day-1,4
07320_07340_10045_07317_Region_um_Zweibrücken,-0.111539215,RRm,sem,precipitation,mm day-1,7
07320_07340_10045_07317_Region_um_Zweibrücken,0.076782376,RRm,sem,precipitation,mm day-1,10
07320_Zweibrücken,0.39101347,RRm,sem,precipitation,mm day-1,1
07320_Zweibrücken,0.24248414,RRm,sem,precipitation,mm day-1,4
07320_Zweibrücken,-0.123464964,RRm,sem,precipitation,mm day-1,7
07320_Zweibrücken,0.071471296,RRm,sem,precipitation,mm day-1,10
07331_Alzey-Worms,0.30216235,RRm,sem,precipitation,mm day-1,1
07331_Alzey-Worms,0.20388791,RRm,sem,precipitation,mm day-1,4
07331_Alzey-Worms,0.007212256,RRm,sem,precipitation,mm day-1,7
07331_Alzey-Worms,0.13225956,RRm,sem,precipitation,mm day-1,10
07332_Bad Dürkheim,0.297163,RRm,sem,precipitation,mm day-1,1
07332_Bad Dürkheim,0.20733406,RRm,sem,precipitation,mm day-1,4
07332_Bad Dürkheim,-0.014361899,RRm,sem,precipitation,mm day-1,7
07332_Bad Dürkheim,0.1132795,RRm,sem,precipitation,mm day-1,10
07333_Donnersbergkreis,0.2750536,RRm,sem,precipitation,mm day-1,1
07333_Donnersbergkreis,0.1925695,RRm,sem,precipitation,mm day-1,4
07333_Donnersbergkreis,-0.035386685,RRm,sem,precipitation,mm day-1,7
07333_Donnersbergkreis,0.101118036,RRm,sem,precipitation,mm day-1,10
07334_Germersheim,0.32141197,RRm,sem,precipitation,mm day-1,1
07334_Germersheim,0.22637448,RRm,sem,precipitation,mm day-1,4
07334_Germersheim,-0.021966683,RRm,sem,precipitation,mm day-1,7
07334_Germersheim,0.13869758,RRm,sem,precipitation,mm day-1,10
07335_Kaiserslautern,0.31807363,RRm,sem,precipitation,mm day-1,1
07335_Kaiserslautern,0.21649374,RRm,sem,precipitation,mm day-1,4
07335_Kaiserslautern,-0.07524786,RRm,sem,precipitation,mm day-1,7
07335_Kaiserslautern,0.0845355,RRm,sem,precipitation,mm day-1,10
07336_Kusel,0.31942087,RRm,sem,precipitation,mm day-1,1
07336_Kusel,0.203379,RRm,sem,precipitation,mm day-1,4
07336_Kusel,-0.08457697,RRm,sem,precipitation,mm day-1,7
07336_Kusel,0.07034865,RRm,sem,precipitation,mm day-1,10
07337_Südliche Weinstraße,0.32351285,RRm,sem,precipitation,mm day-1,1
07337_Südliche Weinstraße,0.21150099,RRm,sem,precipitation,mm day-1,4
07337_Südliche Weinstraße,-0.042010862,RRm,sem,precipitation,mm day-1,7
07337_Südliche Weinstraße,0.1072125,RRm,sem,precipitation,mm day-1,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.35203922,RRm,sem,precipitation,mm day-1,1
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.24244228,RRm,sem,precipitation,mm day-1,4
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.03324429,RRm,sem,precipitation,mm day-1,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,0.14864334,RRm,sem,precipitation,mm day-1,10
07338_Rhein-Pfalz-Kreis,0.31468067,RRm,sem,precipitation,mm day-1,1
07338_Rhein-Pfalz-Kreis,0.2377759,RRm,sem,precipitation,mm day-1,4
07338_Rhein-Pfalz-Kreis,0.03789906,RRm,sem,precipitation,mm day-1,7
07338_Rhein-Pfalz-Kreis,0.17057543,RRm,sem,precipitation,mm day-1,10
07339_Mainz-Bingen,0.31265604,RRm,sem,precipitation,mm day-1,1
07339_Mainz-Bingen,0.20232269,RRm,sem,precipitation,mm day-1,4
07339_Mainz-Bingen,0.002380662,RRm,sem,precipitation,mm day-1,7
07339_Mainz-Bingen,0.13589235,RRm,sem,precipitation,mm day-1,10
07340_Südwestpfalz,0.37092212,RRm,sem,precipitation,mm day-1,1
07340_Südwestpfalz,0.2358247,RRm,sem,precipitation,mm day-1,4
07340_Südwestpfalz,-0.101881,RRm,sem,precipitation,mm day-1,7
07340_Südwestpfalz,0.080266014,RRm,sem,precipitation,mm day-1,10
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.3591165,RRm,sem,precipitation,mm day-1,1
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.27755558,RRm,sem,precipitation,mm day-1,4
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.033732638,RRm,sem,precipitation,mm day-1,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,0.16416135,RRm,sem,precipitation,mm day-1,10
08111_Stuttgart,0.3331997,RRm,sem,precipitation,mm day-1,1
08111_Stuttgart,0.27024907,RRm,sem,precipitation,mm day-1,4
08111_Stuttgart,-0.0070301276,RRm,sem,precipitation,mm day-1,7
08111_Stuttgart,0.15810136,RRm,sem,precipitation,mm day-1,10
08115_Böblingen,0.30229196,RRm,sem,precipitation,mm day-1,1
08115_Böblingen,0.2442154,RRm,sem,precipitation,mm day-1,4
08115_Böblingen,-0.00012394629,RRm,sem,precipitation,mm day-1,7
08115_Böblingen,0.13035716,RRm,sem,precipitation,mm day-1,10
08116_Esslingen,0.35709986,RRm,sem,precipitation,mm day-1,1
08116_Esslingen,0.2948848,RRm,sem,precipitation,mm day-1,4
08116_Esslingen,-0.048069566,RRm,sem,precipitation,mm day-1,7
08116_Esslingen,0.17616434,RRm,sem,precipitation,mm day-1,10
08117_Göppingen,0.37670124,RRm,sem,precipitation,mm day-1,1
08117_Göppingen,0.31097504,RRm,sem,precipitation,mm day-1,4
08117_Göppingen,-0.05517435,RRm,sem,precipitation,mm day-1,7
08117_Göppingen,0.17522158,RRm,sem,precipitation,mm day-1,10
08118_Ludwigsburg,0.35213718,RRm,sem,precipitation,mm day-1,1
08118_Ludwigsburg,0.25922227,RRm,sem,precipitation,mm day-1,4
08118_Ludwigsburg,-0.011766946,RRm,sem,precipitation,mm day-1,7
08118_Ludwigsburg,0.1648299,RRm,sem,precipitation,mm day-1,10
08119_Rems-Murr-Kreis,0.41314006,RRm,sem,precipitation,mm day-1,1
08119_Rems-Murr-Kreis,0.3049718,RRm,sem,precipitation,mm day-1,4
08119_Rems-Murr-Kreis,-0.07122572,RRm,sem,precipitation,mm day-1,7
08119_Rems-Murr-Kreis,0.18034065,RRm,sem,precipitation,mm day-1,10
08121_08125_Region_um_Heilbronn,0.3812102,RRm,sem,precipitation,mm day-1,1
08121_08125_Region_um_Heilbronn,0.25754476,RRm,sem,precipitation,mm day-1,4
08121_08125_Region_um_Heilbronn,-0.03782613,RRm,sem,precipitation,mm day-1,7
08121_08125_Region_um_Heilbronn,0.16308133,RRm,sem,precipitation,mm day-1,10
08121_Heilbronn,0.38886687,RRm,sem,precipitation,mm day-1,1
08121_Heilbronn,0.2618886,RRm,sem,precipitation,mm day-1,4
08121_Heilbronn,-0.021529382,RRm,sem,precipitation,mm day-1,7
08121_Heilbronn,0.17305201,RRm,sem,precipitation,mm day-1,10
08125_Heilbronn,0.3804626,RRm,sem,precipitation,mm day-1,1
08125_Heilbronn,0.25712064,RRm,sem,precipitation,mm day-1,4
08125_Heilbronn,-0.03941737,RRm,sem,precipitation,mm day-1,7
08125_Heilbronn,0.16210766,RRm,sem,precipitation,mm day-1,10
08126_Hohenlohekreis,0.36009297,RRm,sem,precipitation,mm day-1,1
08126_Hohenlohekreis,0.25611758,RRm,sem,precipitation,mm day-1,4
08126_Hohenlohekreis,-0.05015485,RRm,sem,precipitation,mm day-1,7
08126_Hohenlohekreis,0.15962236,RRm,sem,precipitation,mm day-1,10
08127_Schwäbisch Hall,0.35486358,RRm,sem,precipitation,mm day-1,1
08127_Schwäbisch Hall,0.2589617,RRm,sem,precipitation,mm day-1,4
08127_Schwäbisch Hall,-0.046982393,RRm,sem,precipitation,mm day-1,7
08127_Schwäbisch Hall,0.14442906,RRm,sem,precipitation,mm day-1,10
08128_Main-Tauber-Kreis,0.30762693,RRm,sem,precipitation,mm day-1,1
08128_Main-Tauber-Kreis,0.2119383,RRm,sem,precipitation,mm day-1,4
08128_Main-Tauber-Kreis,-0.020179369,RRm,sem,precipitation,mm day-1,7
08128_Main-Tauber-Kreis,0.13864483,RRm,sem,precipitation,mm day-1,10
08135_Heidenheim,0.33247522,RRm,sem,precipitation,mm day-1,1
08135_Heidenheim,0.27571574,RRm,sem,precipitation,mm day-1,4
08135_Heidenheim,0.0019275766,RRm,sem,precipitation,mm day-1,7
08135_Heidenheim,0.15052108,RRm,sem,precipitation,mm day-1,10
08136_Ostalbkreis,0.33818182,RRm,sem,precipitation,mm day-1,1
08136_Ostalbkreis,0.2707841,RRm,sem,precipitation,mm day-1,4
08136_Ostalbkreis,-0.033363726,RRm,sem,precipitation,mm day-1,7
08136_Ostalbkreis,0.14954607,RRm,sem,precipitation,mm day-1,10
08211_08216_Region_um_Baden-Baden,0.4775516,RRm,sem,precipitation,mm day-1,1
08211_08216_Region_um_Baden-Baden,0.28616154,RRm,sem,precipitation,mm day-1,4
08211_08216_Region_um_Baden-Baden,-0.22104865,RRm,sem,precipitation,mm day-1,7
08211_08216_Region_um_Baden-Baden,0.12597671,RRm,sem,precipitation,mm day-1,10
08211_Baden-Baden,0.48078665,RRm,sem,precipitation,mm day-1,1
08211_Baden-Baden,0.29742995,RRm,sem,precipitation,mm day-1,4
08211_Baden-Baden,-0.2181219,RRm,sem,precipitation,mm day-1,7
08211_Baden-Baden,0.14505015,RRm,sem,precipitation,mm day-1,10
08212_08215_07334_Region_um_Karlsruhe,0.34386083,RRm,sem,precipitation,mm day-1,1
08212_08215_07334_Region_um_Karlsruhe,0.24249807,RRm,sem,precipitation,mm day-1,4
08212_08215_07334_Region_um_Karlsruhe,-0.045133147,RRm,sem,precipitation,mm day-1,7
08212_08215_07334_Region_um_Karlsruhe,0.14707011,RRm,sem,precipitation,mm day-1,10
08212_Karlsruhe,0.33946124,RRm,sem,precipitation,mm day-1,1
08212_Karlsruhe,0.24010086,RRm,sem,precipitation,mm day-1,4
08212_Karlsruhe,-0.05469605,RRm,sem,precipitation,mm day-1,7
