realization,region,TG_year_ref_time-mean,ci_name,ci_frequency,standard_name,units,mid_month
nan_GERICS_nan_nan_nan_nan_year_TG,15001_Dessau-Roßlau,282.54495,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15002_15088_Region_um_Halle_(Saale),282.43457,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15002_Halle (Saale),282.5611,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15003_15083_15089_15086_Region_um_Magdeburg,282.33344,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15003_Magdeburg,282.40887,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15081_Altmarkkreis Salzwedel,282.0694,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15082_Anhalt-Bitterfeld,282.512,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15083_Börde,282.21356,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15084_Burgenlandkreis,282.26773,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15085_Harz,281.44516,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15086_Jerichower Land,282.331,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15087_Mansfeld-Südharz,281.61725,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15088_Saalekreis,282.42218,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15089_Salzlandkreis,282.52267,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15090_Stendal,282.13373,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,15091_Wittenberg,282.3381,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16051_16067_16068_16070_16071_16055_Region_um_Erfurt,281.41898,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16051_Erfurt,281.82425,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16052_16076_15084_16074_Region_um_Gera,281.8262,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16052_Gera,281.68347,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16053_16074_16071_16055_Region_um_Jena,281.7643,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16053_Jena,281.99463,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16054_16066_16069_16070_Region_um_Suhl,280.5487,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16054_Suhl,279.58475,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16055_16071_Region_um_Weimar,281.74854,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16055_Weimar,281.81265,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16056_16063_06636_Region_um_Eisenach,281.23544,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16056_Eisenach,281.428,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16061_Eichsfeld,281.1199,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16062_Nordhausen,281.34607,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16063_Wartburgkreis,281.19547,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16064_Unstrut-Hainich-Kreis,281.58313,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16065_Kyffhäuserkreis,281.6804,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16066_Schmalkalden-Meiningen,280.5446,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16067_Gotha,281.11383,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16068_Sömmerda,282.14395,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16069_Hildburghausen,280.714,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16070_Ilm-Kreis,280.5424,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16071_Weimarer Land,281.7412,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16072_Sonneberg,280.0387,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16073_Saalfeld-Rudolstadt,280.5804,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16074_Saale-Holzland-Kreis,281.74744,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16075_Saale-Orla-Kreis,280.4977,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16076_Greiz,281.2,TG,year,air_temperature,K,7
nan_GERICS_nan_nan_nan_nan_year_TG,16077_Altenburger Land,282.07993,TG,year,air_temperature,K,7
