region,DD_sem_2C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.7644763,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-1.4161425,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12052_12071_Region_um_Cottbus,-1.2709613,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12053_12067_12064_Region_um_Frankfurt_(Oder),-1.4474179,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12054_12063_12069_11000_12051_Region_um_Potsdam,-1.4263091,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13003_13072_Region_um_Rostock,-1.3348124,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13004_13076_13074_Region_um_Schwerin,-1.2942152,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14511_14524_14521_14522_Region_um_Chemnitz,-1.1127765,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14612_14627_14625_14628_Region_um_Dresden,-1.245019,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14713_14729_14730_Region_um_Leipzig,-1.3147296,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15001_15091_15082_Region_um_Dessau-Rolau,-1.2837853,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15002_15088_Region_um_Halle_(Saale),-1.2861395,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15003_15083_15089_15086_Region_um_Magdeburg,-1.2805036,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-1.2094191,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16052_16076_15084_16074_Region_um_Gera,-1.2515452,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16053_16074_16071_16055_Region_um_Jena,-1.2137387,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16054_16066_16069_16070_Region_um_Suhl,-1.0816793,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16055_16071_Region_um_Weimar,-1.1640236,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16056_16063_06636_Region_um_Eisenach,-1.1895297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01001_Flensburg,0.2936779,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01002_Kiel,0.29049882,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01003_Lübeck,0.07430027,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01004_Neumünster,0.20482703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01051_Dithmarschen,-0.20404254,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01053_Herzogtum Lauenburg,0.2859212,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01054_Nordfriesland,-0.16715428,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01055_Ostholstein,0.05225486,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01057_Plön,0.26146016,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01058_Rendsburg-Eckernförde,0.1834166,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01059_Schleswig-Flensburg,0.1368366,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01060_Segeberg,0.2848836,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01061_Steinburg,0.17719604,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01062_Stormarn,0.27154094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
02000_Hamburg,0.22858784,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03101_Braunschweig,0.3728981,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03102_Salzgitter,0.299034,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03103_Wolfsburg,0.36501125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03151_Gifhorn,0.33560053,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03159_Göttingen,0.560557,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03153_Goslar,0.6279675,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03154_Helmstedt,0.38551497,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03155_Northeim,0.50419164,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03157_Peine,0.41246045,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03158_Wolfenbüttel,0.31547037,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03241_Region Hannover,0.26391214,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03251_Diepholz,0.40168247,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03252_Hameln-Pyrmont,0.40598416,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03254_Hildesheim,0.3478172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03255_Holzminden,0.53733563,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01056_Pinneberg,0.2404808,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03256_Nienburg (Weser),0.2818973,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03257_Schaumburg,0.35410863,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03351_Celle,0.28852075,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03352_Cuxhaven,0.16306224,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03353_Harburg,0.23128636,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03354_Lüchow-Dannenberg,0.24058098,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03355_Lüneburg,0.33060557,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03356_Osterholz,0.31106138,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03357_Rotenburg (Wümme),0.20652142,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03358_Heidekreis,0.22896877,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03359_Stade,0.23000556,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03360_Uelzen,0.32326353,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03361_Verden,0.2819574,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03401_Delmenhorst,0.39315823,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03402_Emden,0.2407426,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03403_Oldenburg (Oldb),0.39109582,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03404_Osnabrück,0.6782489,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03405_Wilhelmshaven,0.08657951,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03451_Ammerland,0.48235822,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03452_Aurich,0.2435974,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03453_Cloppenburg,0.50180125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03454_Emsland,0.6038003,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03455_Friesland,0.40438944,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03456_Grafschaft Bentheim,0.7404822,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03457_Leer,0.43966755,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03458_Oldenburg,0.42076692,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03459_Osnabrück,0.63022065,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03460_Vechta,0.5095502,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03461_Wesermarsch,0.3621023,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03462_Wittmund,0.3146567,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04011_Bremen,0.3918528,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04012_Bremerhaven,0.16162792,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05111_Düsseldorf,0.98285806,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05112_Duisburg,0.9903697,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05113_Essen,1.0273395,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05114_Krefeld,0.97636473,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05116_Mönchengladbach,0.9757652,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05117_Mülheim an der Ruhr,0.9119704,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05119_Oberhausen,1.0296086,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05120_Remscheid,1.2311474,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05122_Solingen,1.1076708,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05124_Wuppertal,1.145586,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05154_Kleve,1.0436865,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05158_Mettmann,1.0529436,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05162_Rhein-Kreis Neuss,0.9159061,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05166_Viersen,1.0305985,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05170_Wesel,1.0589145,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05314_Bonn,0.9773321,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05315_Köln,0.94660133,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05316_Leverkusen,1.0367823,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05334_Städteregion Aachen,1.3150696,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05358_Düren,1.0260572,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05362_Rhein-Erft-Kreis,0.9968185,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05366_Euskirchen,1.260598,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05370_Heinsberg,1.0658579,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05374_Oberbergischer Kreis,1.2264712,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05378_Rheinisch-Bergischer Kreis,1.1343492,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05382_Rhein-Sieg-Kreis,1.0608242,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05512_Bottrop,1.009534,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05513_Gelsenkirchen,0.92715275,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05515_Münster,0.63596296,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05554_Borken,0.91239816,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05558_Coesfeld,0.7656374,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05562_Recklinghausen,0.8864983,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05566_Steinfurt,0.7071506,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05570_Warendorf,0.5747578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05711_Bielefeld,0.586327,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05754_Gütersloh,0.5683871,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05758_Herford,0.4952441,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05762_Höxter,0.6507042,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05766_Lippe,0.6051414,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05770_Minden-Lübbecke,0.40552214,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05774_Paderborn,0.66919124,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05911_Bochum,0.8412008,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05913_Dortmund,0.6887378,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05914_Hagen,0.86730075,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05915_Hamm,0.59382725,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05916_Herne,0.874052,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05954_Ennepe-Ruhr-Kreis,0.9804465,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05958_Hochsauerlandkreis,1.0634015,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05962_Märkischer Kreis,1.0208335,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05966_Olpe,1.1942592,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05970_Siegen-Wittgenstein,1.3011736,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05974_Soest,0.6657839,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05978_Unna,0.6215392,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06411_Darmstadt,0.98348093,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06412_Frankfurt am Main,0.87674457,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06413_Offenbach am Main,0.90368193,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06414_Wiesbaden,0.90537167,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06431_Bergstraße,1.125407,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06432_Darmstadt-Dieburg,0.97771466,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06433_Groß-Gerau,0.8517349,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06434_Hochtaunuskreis,1.0586389,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06435_Main-Kinzig-Kreis,1.109261,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06436_Main-Taunus-Kreis,0.92201066,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06437_Odenwaldkreis,1.1092498,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06438_Offenbach,0.8712405,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06439_Rheingau-Taunus-Kreis,1.09717,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06440_Wetteraukreis,0.95706356,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06531_Gießen,0.89321584,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06532_Lahn-Dill-Kreis,1.084468,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06533_Limburg-Weilburg,0.99549407,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06534_Marburg-Biedenkopf,0.92978865,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06535_Vogelsbergkreis,1.0480572,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06611_Kassel,0.6369448,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06631_Fulda,0.9605596,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06632_Hersfeld-Rotenburg,0.6957735,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06633_Kassel,0.67341864,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06634_Schwalm-Eder-Kreis,0.7907645,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06635_Waldeck-Frankenberg,0.81654865,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06636_Werra-Meißner-Kreis,0.6345231,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07111_Koblenz,1.0786353,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07131_Ahrweiler,1.1081847,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07132_Altenkirchen (Westerwald),1.1967185,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07133_Bad Kreuznach,0.96878594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07134_Birkenfeld,1.46858,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07135_Cochem-Zell,1.3082628,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07137_Mayen-Koblenz,1.0642438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07138_Neuwied,1.115989,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07140_Rhein-Hunsrück-Kreis,1.2423351,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07141_Rhein-Lahn-Kreis,1.1566939,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07143_Westerwaldkreis,1.2905964,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07211_Trier,1.6477123,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07231_Bernkastel-Wittlich,1.560242,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,1.7462928,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07233_Vulkaneifel,1.5933971,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07235_Trier-Saarburg,1.7744337,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07311_Frankenthal (Pfalz),0.8209219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07312_Kaiserslautern,1.2347515,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07313_Landau in der Pfalz,1.1125207,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07314_Ludwigshafen am Rhein,0.86743826,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07315_Mainz,0.91096705,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07316_Neustadt an der Weinstraße,0.9677071,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07317_Pirmasens,1.4049152,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07318_Speyer,1.0364692,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07319_Worms,0.791541,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07320_Zweibrücken,1.5634654,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07331_Alzey-Worms,0.85028875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07332_Bad Dürkheim,0.94676554,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07333_Donnersbergkreis,1.0338906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07334_Germersheim,1.1109135,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07335_Kaiserslautern,1.2813132,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07336_Kusel,1.2924781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07337_Südliche Weinstraße,1.1119578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07338_Rhein-Pfalz-Kreis,0.9476132,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07339_Mainz-Bingen,0.8902767,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07340_Südwestpfalz,1.3435553,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08111_Stuttgart,1.1503627,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08115_Böblingen,1.1588818,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08116_Esslingen,1.1776996,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08117_Göppingen,1.2610986,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08118_Ludwigsburg,1.0234848,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08119_Rems-Murr-Kreis,1.2353625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08121_Heilbronn,1.0742965,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08125_Heilbronn,1.0661741,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08126_Hohenlohekreis,1.0258116,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08127_Schwäbisch Hall,1.0270071,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08128_Main-Tauber-Kreis,1.0290536,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08135_Heidenheim,1.166448,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08136_Ostalbkreis,1.1641684,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08211_Baden-Baden,1.590372,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08212_Karlsruhe,1.1874397,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08215_Karlsruhe,1.1817248,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08216_Rastatt,1.5457876,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08221_Heidelberg,1.2599577,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08222_Mannheim,0.97595555,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08225_Neckar-Odenwald-Kreis,1.1074961,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08226_Rhein-Neckar-Kreis,1.1764301,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08231_Pforzheim,1.2935247,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08235_Calw,1.525622,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08236_Enzkreis,1.2276506,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08237_Freudenstadt,1.6945359,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08311_Freiburg im Breisgau,1.5648763,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08315_Breisgau-Hochschwarzwald,1.7598357,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08316_Emmendingen,1.6528301,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08317_Ortenaukreis,1.6452013,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08325_Rottweil,1.556972,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08326_Schwarzwald-Baar-Kreis,1.5950025,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08327_Tuttlingen,1.4427181,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08335_Konstanz,1.1287794,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08336_Lörrach,1.9473711,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08337_Waldshut,1.6184572,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08415_Reutlingen,1.4775896,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08416_Tübingen,1.1651167,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08417_Zollernalbkreis,1.4991157,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08421_Ulm,0.91829157,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08425_Alb-Donau-Kreis,1.1077716,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08426_Biberach,1.0869906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08435_Bodenseekreis,1.006693,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08436_Ravensburg,1.283832,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08437_Sigmaringen,1.2289008,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09161_Ingolstadt,0.80949545,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09162_München,1.0369606,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09163_Rosenheim,1.0488713,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09171_Altötting,0.9632125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09172_Berchtesgadener Land,1.2577887,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09173_Bad Tölz-Wolfratshausen,1.3434906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09174_Dachau,0.9160143,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09175_Ebersberg,1.2396795,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09176_Eichstätt,0.8719016,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09177_Erding,0.9865961,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09178_Freising,0.8418734,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09179_Fürstenfeldbruck,1.0919129,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09180_Garmisch-Partenkirchen,1.2053838,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09181_Landsberg am Lech,1.2431372,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09182_Miesbach,1.354062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09183_Mühldorf a. Inn,0.98043376,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09184_München,1.2473637,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09185_Neuburg-Schrobenhausen,0.91384965,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,0.8630906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09187_Rosenheim,1.2811217,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09188_Starnberg,1.2118145,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09189_Traunstein,1.3738438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09190_Weilheim-Schongau,1.2582126,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09261_Landshut,0.883301,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09262_Passau,0.9174438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09263_Straubing,0.80530715,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09271_Deggendorf,0.8576037,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09272_Freyung-Grafenau,1.0718737,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09273_Kelheim,0.8141827,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09274_Landshut,0.8474986,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09275_Passau,0.93584496,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09276_Regen,1.1262968,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09277_Rottal-Inn,0.9531766,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09278_Straubing-Bogen,0.8495198,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09279_Dingolfing-Landau,0.8157747,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09361_Amberg,0.87588525,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09362_Regensburg,0.6405862,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09363_Weiden i.d. OPf.,0.7625154,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09371_Amberg-Sulzbach,0.8789331,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09372_Cham,0.9828801,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09373_Neumarkt i.d. OPf.,0.88847834,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09374_Neustadt a.d. Waldnaab,0.8947036,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09375_Regensburg,0.7455009,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09376_Schwandorf,0.82076025,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09377_Tirschenreuth,0.9438227,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09461_Bamberg,0.792635,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09462_Bayreuth,0.8743664,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09463_Coburg,0.6935216,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09464_Hof,0.71572334,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09471_Bamberg,0.86772066,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09472_Bayreuth,0.91829646,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09473_Coburg,0.7767567,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09474_Forchheim,0.8710222,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09475_Hof,0.87010664,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09476_Kronach,0.91875064,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09477_Kulmbach,0.861448,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09478_Lichtenfels,0.7867419,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,0.8531857,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09561_Ansbach,0.88143337,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09562_Erlangen,0.6998747,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09563_Fürth,0.64105827,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09564_Nürnberg,0.6933867,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09565_Schwabach,0.7819402,DD,sem,days_with_precipitation_amount_below_threshold,days,7
