region,DD_sem_4C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
16053_16074_16071_16055_Region_um_Jena,1.7558708190917969,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_16066_16069_16070_Region_um_Suhl,2.4108200073242188,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_16071_Region_um_Weimar,1.5828895568847656,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_16063_06636_Region_um_Eisenach,2.401111602783203,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_Flensburg,3.1316680908203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_Kiel,2.5139999389648438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_Lübeck,1.8131294250488281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_Neumünster,3.1055526733398438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01051_Dithmarschen,3.3586959838867188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01053_Herzogtum Lauenburg,2.4574813842773438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01054_Nordfriesland,2.9348602294921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01055_Ostholstein,1.8037872314453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01057_Plön,2.3709678649902344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01058_Rendsburg-Eckernförde,3.2187728881835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01059_Schleswig-Flensburg,3.091594696044922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01060_Segeberg,2.713237762451172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01061_Steinburg,3.0542373657226562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01062_Stormarn,2.498973846435547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
02000_Hamburg,2.905223846435547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_Braunschweig,2.0619583129882812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_Salzgitter,3.1402244567871094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_Wolfsburg,3.105022430419922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03151_Gifhorn,2.358325958251953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03159_Göttingen,3.4932098388671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03153_Goslar,4.140750885009766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03154_Helmstedt,2.8503265380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03155_Northeim,3.6390724182128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03157_Peine,2.2655029296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03158_Wolfenbüttel,2.9314498901367188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03241_Region Hannover,2.0468521118164062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03251_Diepholz,2.7155494689941406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03252_Hameln-Pyrmont,3.2322616577148438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03254_Hildesheim,3.2314720153808594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03255_Holzminden,3.493183135986328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01056_Pinneberg,2.6385650634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03256_Nienburg (Weser),2.6026268005371094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03257_Schaumburg,3.0036888122558594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03351_Celle,2.1707763671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03352_Cuxhaven,2.5502090454101562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03353_Harburg,2.3433609008789062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03354_Lüchow-Dannenberg,2.3546600341796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03355_Lüneburg,2.0865020751953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03356_Osterholz,1.6039695739746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03357_Rotenburg (Wümme),1.3818016052246094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03358_Heidekreis,2.0063819885253906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03359_Stade,2.428844451904297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03360_Uelzen,2.5472946166992188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03361_Verden,1.9503974914550781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_Delmenhorst,1.7135543823242188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_Emden,2.169322967529297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_Oldenburg (Oldb),2.6341629028320312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_Osnabrück,1.9264068603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_Wilhelmshaven,2.045948028564453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03451_Ammerland,2.36138916015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03452_Aurich,1.97161865234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03453_Cloppenburg,2.926372528076172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03454_Emsland,2.4556808471679688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03455_Friesland,2.045818328857422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03456_Grafschaft Bentheim,2.1145668029785156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03457_Leer,2.3330154418945312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03458_Oldenburg,2.8003387451171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03459_Osnabrück,2.0690765380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03460_Vechta,2.560626983642578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03461_Wesermarsch,2.4707794189453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03462_Wittmund,1.7365760803222656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_Bremen,1.6582756042480469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_Bremerhaven,2.8633270263671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_Düsseldorf,3.421905517578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_Duisburg,3.2985687255859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_Essen,3.0287322998046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_Krefeld,3.420581817626953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_Mönchengladbach,3.2492408752441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_Mülheim an der Ruhr,3.1745529174804688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_Oberhausen,2.6978073120117188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_Remscheid,3.965106964111328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_Solingen,3.255908966064453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_Wuppertal,3.6108627319335938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05154_Kleve,2.4124488830566406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05158_Mettmann,3.3358306884765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05162_Rhein-Kreis Neuss,3.5725975036621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05166_Viersen,2.80938720703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05170_Wesel,2.6138877868652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_Bonn,3.114093780517578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05315_Köln,3.120685577392578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_Leverkusen,3.6625213623046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05334_Städteregion Aachen,3.799793243408203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05358_Düren,3.7590103149414062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05362_Rhein-Erft-Kreis,3.400402069091797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05366_Euskirchen,4.175449371337891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05370_Heinsberg,3.4295578002929688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05374_Oberbergischer Kreis,3.9361724853515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05378_Rheinisch-Bergischer Kreis,3.619678497314453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05382_Rhein-Sieg-Kreis,3.2759933471679688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_Bottrop,2.561969757080078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_Gelsenkirchen,2.836772918701172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_Münster,2.2280845642089844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05554_Borken,2.734355926513672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05558_Coesfeld,2.60400390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05562_Recklinghausen,2.979389190673828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05566_Steinfurt,2.0392608642578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05570_Warendorf,1.983734130859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_Bielefeld,2.456409454345703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05754_Gütersloh,2.1883773803710938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05758_Herford,2.9031715393066406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05762_Höxter,3.9381103515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05766_Lippe,3.778350830078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05770_Minden-Lübbecke,3.017333984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05774_Paderborn,3.8928756713867188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_Bochum,3.2347640991210938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_Dortmund,3.0472793579101562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_Hagen,3.683391571044922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_Hamm,2.4876174926757812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_Herne,3.2794151306152344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05954_Ennepe-Ruhr-Kreis,3.4988059997558594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05958_Hochsauerlandkreis,4.652194976806641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05962_Märkischer Kreis,3.9293251037597656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05966_Olpe,4.371898651123047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05970_Siegen-Wittgenstein,4.392852783203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05974_Soest,3.4509811401367188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05978_Unna,2.8176193237304688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_Darmstadt,2.8133392333984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_Frankfurt am Main,1.848297119140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_Offenbach am Main,2.1336288452148438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_Wiesbaden,2.1025543212890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06431_Bergstraße,2.4240379333496094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06432_Darmstadt-Dieburg,3.029552459716797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06433_Groß-Gerau,1.7540206909179688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06434_Hochtaunuskreis,2.357677459716797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06435_Main-Kinzig-Kreis,2.1421852111816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_Main-Taunus-Kreis,1.9517593383789062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06437_Odenwaldkreis,2.4987869262695312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_Offenbach,2.284618377685547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06439_Rheingau-Taunus-Kreis,2.403942108154297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06440_Wetteraukreis,2.3244361877441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06531_Gießen,3.1230201721191406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06532_Lahn-Dill-Kreis,3.3436050415039062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06533_Limburg-Weilburg,2.982757568359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06534_Marburg-Biedenkopf,3.4429473876953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06535_Vogelsbergkreis,2.5093002319335938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_Kassel,3.867481231689453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06631_Fulda,2.3306846618652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06632_Hersfeld-Rotenburg,3.2228126525878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06633_Kassel,3.9263648986816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06634_Schwalm-Eder-Kreis,3.4146385192871094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06635_Waldeck-Frankenberg,4.566127777099609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06636_Werra-Meißner-Kreis,3.5782852172851562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_Koblenz,2.3237266540527344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07131_Ahrweiler,3.8928794860839844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07132_Altenkirchen (Westerwald),3.74542236328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07133_Bad Kreuznach,3.1850662231445312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07134_Birkenfeld,4.264495849609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07135_Cochem-Zell,3.249622344970703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07137_Mayen-Koblenz,3.0537567138671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07138_Neuwied,2.8422584533691406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07140_Rhein-Hunsrück-Kreis,3.5328598022460938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07141_Rhein-Lahn-Kreis,2.357707977294922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07143_Westerwaldkreis,3.252857208251953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_Trier,2.952423095703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07231_Bernkastel-Wittlich,3.5969886779785156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07232_Eifelkreis Bitburg-Prüm,3.7135543823242188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07233_Vulkaneifel,3.8744888305664062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07235_Trier-Saarburg,3.0567855834960938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_Frankenthal (Pfalz),2.8228225708007812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_Kaiserslautern,3.3686599731445312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_Landau in der Pfalz,2.693653106689453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_Ludwigshafen am Rhein,2.7133216857910156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_Mainz,1.814483642578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_Neustadt an der Weinstraße,3.3121337890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_Pirmasens,3.1479835510253906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_Speyer,2.7285690307617188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_Worms,2.3852577209472656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_Zweibrücken,3.298572540283203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07331_Alzey-Worms,2.2513771057128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07332_Bad Dürkheim,3.1714134216308594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07333_Donnersbergkreis,3.3457908630371094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07334_Germersheim,2.3287506103515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07335_Kaiserslautern,3.1838531494140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07336_Kusel,3.2028579711914062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07337_Südliche Weinstraße,2.7791824340820312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07338_Rhein-Pfalz-Kreis,2.710418701171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07339_Mainz-Bingen,2.0347023010253906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07340_Südwestpfalz,3.0673561096191406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08111_Stuttgart,4.1824188232421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08115_Böblingen,3.965038299560547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08116_Esslingen,4.405590057373047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08117_Göppingen,2.9397544860839844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08118_Ludwigsburg,2.8605194091796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08119_Rems-Murr-Kreis,2.6961326599121094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08121_Heilbronn,2.3704566955566406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08125_Heilbronn,2.0615005493164062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08126_Hohenlohekreis,3.2214584350585938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08127_Schwäbisch Hall,3.706634521484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08128_Main-Tauber-Kreis,2.220447540283203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08135_Heidenheim,2.9912338256835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08136_Ostalbkreis,2.752277374267578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08211_Baden-Baden,3.7180938720703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08212_Karlsruhe,2.637176513671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08215_Karlsruhe,2.67877197265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08216_Rastatt,3.480884552001953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08221_Heidelberg,2.315765380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08222_Mannheim,2.434497833251953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08225_Neckar-Odenwald-Kreis,2.5274124145507812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08226_Rhein-Neckar-Kreis,2.341583251953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08231_Pforzheim,2.879608154296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08235_Calw,3.7120628356933594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08236_Enzkreis,2.665180206298828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08237_Freudenstadt,3.3437118530273438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08311_Freiburg im Breisgau,4.086818695068359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08315_Breisgau-Hochschwarzwald,3.667072296142578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08316_Emmendingen,3.763275146484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,3.056568145751953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,3.4569091796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,4.025363922119141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,3.9526290893554688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,4.612003326416016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,4.412815093994141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,3.8100929260253906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,3.980785369873047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,4.419891357421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,4.022808074951172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,4.429203033447266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,3.5575790405273438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,4.314460754394531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,3.4144668579101562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,4.025394439697266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,4.036216735839844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,1.9733467102050781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,3.1762046813964844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,4.258941650390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,2.9043655395507812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,3.1849708557128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,4.633537292480469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,2.9926071166992188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,3.0001220703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,1.43536376953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,2.1735992431640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,2.2238388061523438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,3.2212066650390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,4.1601715087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,4.441127777099609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,4.094635009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,2.5355567932128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,3.1911354064941406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,1.7620849609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,1.7443809509277344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,3.79632568359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,3.2004737854003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,3.5380401611328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,4.081180572509766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,2.0124053955078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09262_Passau,2.4876480102539062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09263_Straubing,1.8867301940917969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09271_Deggendorf,2.048145294189453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09272_Freyung-Grafenau,2.2878150939941406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09273_Kelheim,1.5691490173339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09274_Landshut,1.7010231018066406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09275_Passau,2.218975067138672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09276_Regen,2.6496353149414062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09277_Rottal-Inn,2.1268310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09278_Straubing-Bogen,1.8575706481933594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09279_Dingolfing-Landau,1.726348876953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09361_Amberg,1.1237907409667969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09362_Regensburg,1.9048614501953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09363_Weiden i.d. OPf.,1.7781410217285156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09371_Amberg-Sulzbach,1.4102363586425781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09372_Cham,2.1690292358398438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09373_Neumarkt i.d. OPf.,1.3164291381835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09374_Neustadt a.d. Waldnaab,1.8123626708984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09375_Regensburg,1.7929420471191406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09376_Schwandorf,2.0982017517089844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09377_Tirschenreuth,2.2505836486816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09461_Bamberg,2.7903900146484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09462_Bayreuth,2.7336463928222656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09463_Coburg,2.1164894104003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09464_Hof,3.5104331970214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09471_Bamberg,2.729084014892578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09472_Bayreuth,2.5475807189941406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09473_Coburg,2.2694244384765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09474_Forchheim,2.0152244567871094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09475_Hof,3.0755958557128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09476_Kronach,2.6696090698242188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09477_Kulmbach,2.5181732177734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09478_Lichtenfels,2.5180435180664062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09479_Wunsiedel i. Fichtelgebirge,3.164745330810547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09561_Ansbach,2.0229530334472656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09562_Erlangen,1.7571258544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09563_Fürth,2.005779266357422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09564_Nürnberg,2.0647621154785156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09565_Schwabach,2.2967796325683594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09571_Ansbach,2.2739410400390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09572_Erlangen-Höchstadt,2.0821800231933594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
