region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
15002_15088_Region_um_Halle_(Saale),0.41155797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,0.4161383,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,0.7398773,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,0.61201805,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,0.75748235,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,0.9704674,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16055_16071_Region_um_Weimar,0.77052766,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,0.7870551,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01001_Flensburg,0.580288,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01002_Kiel,0.34489328,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01003_Lübeck,0.2554453,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01004_Neumünster,0.15341595,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01051_Dithmarschen,0.21595533,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01053_Herzogtum Lauenburg,0.09246003,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01054_Nordfriesland,0.36411482,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01055_Ostholstein,0.26438442,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01057_Plön,0.29299203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01058_Rendsburg-Eckernförde,0.2932123,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01059_Schleswig-Flensburg,0.4850629,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01060_Segeberg,0.22068037,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01061_Steinburg,0.17445882,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01062_Stormarn,0.124229364,DD,sem,days_with_precipitation_amount_below_threshold,days,10
02000_Hamburg,0.0498427,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03101_Braunschweig,-0.035223376,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03102_Salzgitter,0.031522717,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03103_Wolfsburg,0.10154791,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03151_Gifhorn,0.14220515,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03159_Göttingen,0.33600074,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03153_Goslar,0.52090603,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03154_Helmstedt,0.093642116,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03155_Northeim,0.38361445,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03157_Peine,0.019879324,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03158_Wolfenbüttel,-0.0114562055,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03241_Region Hannover,0.118516825,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03251_Diepholz,0.21584113,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03252_Hameln-Pyrmont,0.3466232,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03254_Hildesheim,0.177966,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03255_Holzminden,0.46161196,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01056_Pinneberg,0.011780321,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03256_Nienburg (Weser),0.1490158,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03257_Schaumburg,0.2936439,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03351_Celle,0.13124539,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03352_Cuxhaven,0.092858635,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03353_Harburg,0.0921766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03354_Lüchow-Dannenberg,0.07198601,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03355_Lüneburg,0.08500846,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03356_Osterholz,0.18127409,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03357_Rotenburg (Wümme),0.07545853,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03358_Heidekreis,0.17103738,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03359_Stade,0.0064980355,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03360_Uelzen,0.21498731,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03361_Verden,0.10811388,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03401_Delmenhorst,0.20775537,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03402_Emden,0.24364391,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03403_Oldenburg (Oldb),0.33519644,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03404_Osnabrück,0.40690848,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03405_Wilhelmshaven,0.2625487,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03451_Ammerland,0.31578103,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03452_Aurich,0.28402156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03453_Cloppenburg,0.32144707,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03454_Emsland,0.36898756,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03455_Friesland,0.33030486,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03456_Grafschaft Bentheim,0.37847692,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03457_Leer,0.3678677,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03458_Oldenburg,0.28047153,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03459_Osnabrück,0.3831273,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03460_Vechta,0.30786368,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03461_Wesermarsch,0.23345666,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03462_Wittmund,0.30877498,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04011_Bremen,0.16928804,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04012_Bremerhaven,0.27445483,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05111_Düsseldorf,0.8252418,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05112_Duisburg,0.75890166,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05113_Essen,0.70392597,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05114_Krefeld,0.8360137,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05116_Mönchengladbach,0.83127034,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05117_Mülheim an der Ruhr,0.76186144,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05119_Oberhausen,0.69113106,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05120_Remscheid,1.029264,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05122_Solingen,0.91241884,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05124_Wuppertal,0.97796416,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05154_Kleve,0.6893379,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05158_Mettmann,0.86176866,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05162_Rhein-Kreis Neuss,0.80095094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05166_Viersen,0.8179377,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05170_Wesel,0.675152,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05314_Bonn,0.87659717,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05315_Köln,0.8596141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05316_Leverkusen,0.8536157,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05334_Städteregion Aachen,1.0581611,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05358_Düren,0.86958116,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05362_Rhein-Erft-Kreis,0.7675632,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05366_Euskirchen,1.1390938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05370_Heinsberg,0.8480833,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05374_Oberbergischer Kreis,1.0916088,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05378_Rheinisch-Bergischer Kreis,1.0119457,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05382_Rhein-Sieg-Kreis,0.9369394,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05512_Bottrop,0.5763244,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05513_Gelsenkirchen,0.5384578,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05515_Münster,0.5086076,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05554_Borken,0.50491077,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05558_Coesfeld,0.54481465,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05562_Recklinghausen,0.5478634,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05566_Steinfurt,0.45201057,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05570_Warendorf,0.5113589,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05711_Bielefeld,0.47978517,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05754_Gütersloh,0.45888913,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05758_Herford,0.36716488,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05762_Höxter,0.54679084,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05766_Lippe,0.52876556,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05770_Minden-Lübbecke,0.29289272,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05774_Paderborn,0.57802147,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05911_Bochum,0.6675825,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05913_Dortmund,0.6194205,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05914_Hagen,0.8344511,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05915_Hamm,0.46710867,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05916_Herne,0.55307007,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05954_Ennepe-Ruhr-Kreis,0.90885055,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05958_Hochsauerlandkreis,0.90281004,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05962_Märkischer Kreis,0.9386569,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05966_Olpe,1.0397303,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05970_Siegen-Wittgenstein,1.173426,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05974_Soest,0.49294782,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05978_Unna,0.52325493,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06411_Darmstadt,0.9398627,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06412_Frankfurt am Main,0.92785543,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06413_Offenbach am Main,0.8783024,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06414_Wiesbaden,1.1019245,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06431_Bergstraße,1.0594428,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06432_Darmstadt-Dieburg,0.96841806,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06433_Groß-Gerau,0.83346117,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06434_Hochtaunuskreis,1.0896581,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06435_Main-Kinzig-Kreis,1.0428413,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06436_Main-Taunus-Kreis,1.0634818,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06437_Odenwaldkreis,1.1835078,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06438_Offenbach,0.87573093,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06439_Rheingau-Taunus-Kreis,1.2400079,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06440_Wetteraukreis,0.9738046,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06531_Gießen,0.92919415,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06532_Lahn-Dill-Kreis,1.1383691,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06533_Limburg-Weilburg,1.0005276,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06534_Marburg-Biedenkopf,0.9677541,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06535_Vogelsbergkreis,0.9835861,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06611_Kassel,0.3912692,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06631_Fulda,0.95449406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06632_Hersfeld-Rotenburg,0.57450116,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06633_Kassel,0.4506765,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06634_Schwalm-Eder-Kreis,0.5768276,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06635_Waldeck-Frankenberg,0.8439281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06636_Werra-Meißner-Kreis,0.4987597,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07111_Koblenz,0.7780555,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07131_Ahrweiler,1.1375381,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07132_Altenkirchen (Westerwald),1.0489953,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07133_Bad Kreuznach,1.0611402,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07134_Birkenfeld,1.4920975,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07135_Cochem-Zell,1.0894083,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07137_Mayen-Koblenz,0.955997,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07138_Neuwied,1.0776497,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07140_Rhein-Hunsrück-Kreis,1.1910021,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07141_Rhein-Lahn-Kreis,1.0603671,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07143_Westerwaldkreis,1.1720916,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07211_Trier,1.3978997,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07231_Bernkastel-Wittlich,1.3296758,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07232_Eifelkreis Bitburg-Prüm,1.5830696,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07233_Vulkaneifel,1.4622037,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07235_Trier-Saarburg,1.5589219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07311_Frankenthal (Pfalz),0.79428107,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07312_Kaiserslautern,1.2208531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07313_Landau in der Pfalz,1.1473268,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07314_Ludwigshafen am Rhein,0.8784025,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07315_Mainz,0.9060795,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07316_Neustadt an der Weinstraße,1.0066164,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07317_Pirmasens,1.3529425,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07318_Speyer,0.9056489,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07319_Worms,0.87439007,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07320_Zweibrücken,1.4646239,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07331_Alzey-Worms,0.90005416,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07332_Bad Dürkheim,1.021118,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07333_Donnersbergkreis,1.1021922,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07334_Germersheim,0.9463457,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07335_Kaiserslautern,1.2685567,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07336_Kusel,1.2889918,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07337_Südliche Weinstraße,1.1532732,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07338_Rhein-Pfalz-Kreis,0.8643715,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07339_Mainz-Bingen,0.91479015,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07340_Südwestpfalz,1.3889954,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08111_Stuttgart,0.99846876,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08115_Böblingen,1.0018718,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08116_Esslingen,0.88039255,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08117_Göppingen,0.9840263,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08118_Ludwigsburg,1.0784538,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08119_Rems-Murr-Kreis,1.1682574,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08121_Heilbronn,1.0837518,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08125_Heilbronn,1.1326532,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08126_Hohenlohekreis,1.1357015,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08127_Schwäbisch Hall,1.1388475,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08128_Main-Tauber-Kreis,0.93032944,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08135_Heidenheim,0.9801579,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08136_Ostalbkreis,1.021672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08211_Baden-Baden,1.4293548,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08212_Karlsruhe,0.9477697,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08215_Karlsruhe,0.9887201,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08216_Rastatt,1.3493934,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08221_Heidelberg,1.1371142,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08222_Mannheim,0.94631934,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08225_Neckar-Odenwald-Kreis,1.127099,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08226_Rhein-Neckar-Kreis,1.131166,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08231_Pforzheim,1.19351,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08235_Calw,1.3369328,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08236_Enzkreis,1.1401657,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08237_Freudenstadt,1.4593112,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08311_Freiburg im Breisgau,1.2792315,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08315_Breisgau-Hochschwarzwald,1.5238645,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08316_Emmendingen,1.3475682,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08317_Ortenaukreis,1.3463187,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08325_Rottweil,1.2635202,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08326_Schwarzwald-Baar-Kreis,1.3686887,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08327_Tuttlingen,1.0883372,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08335_Konstanz,0.74368685,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08336_Lörrach,1.498385,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08337_Waldshut,1.3720658,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08415_Reutlingen,1.0852221,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08416_Tübingen,0.86351657,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08417_Zollernalbkreis,1.1867086,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08421_Ulm,0.7319293,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08425_Alb-Donau-Kreis,0.8896625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08426_Biberach,0.8011916,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08435_Bodenseekreis,0.7641656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08436_Ravensburg,0.9154774,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08437_Sigmaringen,0.97065794,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09161_Ingolstadt,0.5959063,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09162_München,0.5471743,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09163_Rosenheim,0.3966207,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09171_Altötting,0.48835742,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09172_Berchtesgadener Land,0.5935987,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09173_Bad Tölz-Wolfratshausen,0.67191464,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09174_Dachau,0.622507,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09175_Ebersberg,0.566921,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09176_Eichstätt,0.7185267,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09177_Erding,0.5653167,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09178_Freising,0.5432659,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09179_Fürstenfeldbruck,0.6428039,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09180_Garmisch-Partenkirchen,0.7722965,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09181_Landsberg am Lech,0.6182338,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09182_Miesbach,0.7733697,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09183_Mühldorf a. Inn,0.5684465,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09184_München,0.5860596,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09185_Neuburg-Schrobenhausen,0.6928013,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09186_Pfaffenhofen a.d. Ilm,0.6253694,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09187_Rosenheim,0.5572351,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09188_Starnberg,0.58189946,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09189_Traunstein,0.6188365,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09190_Weilheim-Schongau,0.6511984,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09261_Landshut,0.52317756,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09262_Passau,0.36733606,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09263_Straubing,0.4041352,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09271_Deggendorf,0.45400527,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09272_Freyung-Grafenau,0.6196501,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09273_Kelheim,0.5584797,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09274_Landshut,0.4952758,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09275_Passau,0.36086616,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09276_Regen,0.7733256,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09277_Rottal-Inn,0.40841508,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09278_Straubing-Bogen,0.49121228,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09279_Dingolfing-Landau,0.35370234,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09361_Amberg,0.6001505,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09362_Regensburg,0.368065,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09363_Weiden i.d. OPf.,0.5125402,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09371_Amberg-Sulzbach,0.6354198,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09372_Cham,0.6650498,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09373_Neumarkt i.d. OPf.,0.7324511,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09374_Neustadt a.d. Waldnaab,0.6038786,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09375_Regensburg,0.48938745,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09376_Schwandorf,0.5899971,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09377_Tirschenreuth,0.63257146,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09461_Bamberg,0.63552254,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09462_Bayreuth,0.48873118,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09463_Coburg,0.71457386,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09464_Hof,0.5446296,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09471_Bamberg,0.6905156,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09472_Bayreuth,0.64378446,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09473_Coburg,0.69859093,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09474_Forchheim,0.6585352,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09475_Hof,0.7291982,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09476_Kronach,0.8005407,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09477_Kulmbach,0.65504354,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09478_Lichtenfels,0.6433847,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09479_Wunsiedel i. Fichtelgebirge,0.71034354,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09561_Ansbach,0.79199547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09562_Erlangen,0.61242145,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09563_Fürth,0.62855846,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09564_Nürnberg,0.5915712,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09565_Schwabach,0.6001596,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09571_Ansbach,0.85788286,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09572_Erlangen-Höchstadt,0.63723177,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09573_Fürth,0.6545143,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09574_Nürnberger Land,0.7253378,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09575_Neustadt a.d. Aisch-Bad Windsheim,0.7748065,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09576_Roth,0.70999414,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09577_Weißenburg-Gunzenhausen,0.8471056,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09661_Aschaffenburg,0.85253054,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09662_Schweinfurt,0.90646917,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09663_Würzburg,0.78938586,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09671_Aschaffenburg,1.0040535,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09672_Bad Kissingen,1.0147549,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09673_Rhön-Grabfeld,0.93608624,DD,sem,days_with_precipitation_amount_below_threshold,days,10
