region,DD_sem_2C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
15003_15083_15089_15086_Region_um_Magdeburg,-4.975284576416016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-5.246463775634766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16052_16076_15084_16074_Region_um_Gera,-5.4683380126953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16053_16074_16071_16055_Region_um_Jena,-5.546562194824219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16054_16066_16069_16070_Region_um_Suhl,-4.850311279296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16055_16071_Region_um_Weimar,-5.160259246826172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16056_16063_06636_Region_um_Eisenach,-5.460208892822266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01001_Flensburg,-4.666324615478516,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01002_Kiel,-5.316967010498047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01003_Lübeck,-5.448123931884766,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01004_Neumünster,-5.037624359130859,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01051_Dithmarschen,-5.648670196533203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01053_Herzogtum Lauenburg,-4.537769317626953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01054_Nordfriesland,-5.548683166503906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01055_Ostholstein,-4.49493408203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01057_Plön,-4.518032073974609,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01058_Rendsburg-Eckernförde,-4.756237030029297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01059_Schleswig-Flensburg,-4.272571563720703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01060_Segeberg,-5.087581634521484,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01061_Steinburg,-5.6249847412109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01062_Stormarn,-4.7519378662109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
02000_Hamburg,-4.582881927490234,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03101_Braunschweig,-5.728271484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03102_Salzgitter,-5.691165924072266,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03103_Wolfsburg,-5.1744384765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03151_Gifhorn,-5.2636260986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03159_Göttingen,-4.247394561767578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03153_Goslar,-4.1324462890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03154_Helmstedt,-4.6545257568359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03155_Northeim,-4.411037445068359,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03157_Peine,-5.457180023193359,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03158_Wolfenbüttel,-5.280525207519531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03241_Region Hannover,-5.427146911621094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03251_Diepholz,-4.422702789306641,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03252_Hameln-Pyrmont,-5.10443115234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03254_Hildesheim,-5.067859649658203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03255_Holzminden,-4.397796630859375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01056_Pinneberg,-5.05364990234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03256_Nienburg (Weser),-5.045997619628906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03257_Schaumburg,-5.339443206787109,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03351_Celle,-5.900016784667969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03352_Cuxhaven,-4.894233703613281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03353_Harburg,-4.501232147216797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03354_Lüchow-Dannenberg,-4.8286895751953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03355_Lüneburg,-4.309547424316406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03356_Osterholz,-5.230552673339844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03357_Rotenburg (Wümme),-5.123771667480469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03358_Heidekreis,-5.127765655517578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03359_Stade,-4.6192169189453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03360_Uelzen,-4.277149200439453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03361_Verden,-5.264148712158203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03401_Delmenhorst,-4.778633117675781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03402_Emden,-5.588565826416016,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03403_Oldenburg (Oldb),-5.045085906982422,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03404_Osnabrück,-3.868061065673828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03405_Wilhelmshaven,-4.943687438964844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03451_Ammerland,-5.214359283447266,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03452_Aurich,-4.773681640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03453_Cloppenburg,-4.085090637207031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03454_Emsland,-4.346752166748047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03455_Friesland,-4.884429931640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03456_Grafschaft Bentheim,-4.576560974121094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03457_Leer,-4.737701416015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03458_Oldenburg,-4.4119415283203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03459_Osnabrück,-4.246120452880859,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03460_Vechta,-4.362285614013672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03461_Wesermarsch,-5.262744903564453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03462_Wittmund,-5.002433776855469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04011_Bremen,-4.979488372802734,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04012_Bremerhaven,-5.554283142089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05111_Düsseldorf,-3.715045928955078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05112_Duisburg,-4.200710296630859,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05113_Essen,-3.7423439025878906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05114_Krefeld,-3.8028526306152344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05116_Mönchengladbach,-3.4979629516601562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05117_Mülheim an der Ruhr,-3.8235130310058594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05119_Oberhausen,-4.266777038574219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05120_Remscheid,-4.243747711181641,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05122_Solingen,-3.705615997314453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05124_Wuppertal,-4.271183013916016,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05154_Kleve,-4.758689880371094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05158_Mettmann,-3.638469696044922,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05162_Rhein-Kreis Neuss,-3.5569496154785156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05166_Viersen,-3.8111114501953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05170_Wesel,-4.8423919677734375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05314_Bonn,-4.265445709228516,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05315_Köln,-4.803215026855469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05316_Leverkusen,-4.327129364013672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05334_Städteregion Aachen,-4.171501159667969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05358_Düren,-3.3751144409179688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05362_Rhein-Erft-Kreis,-3.30438232421875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05366_Euskirchen,-3.5814056396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05370_Heinsberg,-3.6567764282226562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05374_Oberbergischer Kreis,-4.326873779296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05378_Rheinisch-Bergischer Kreis,-4.618579864501953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05382_Rhein-Sieg-Kreis,-4.289970397949219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05512_Bottrop,-4.3502197265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05513_Gelsenkirchen,-4.383506774902344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05515_Münster,-4.214485168457031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05554_Borken,-4.699920654296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05558_Coesfeld,-4.310718536376953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05562_Recklinghausen,-4.486183166503906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05566_Steinfurt,-3.8072471618652344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05570_Warendorf,-4.100696563720703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05711_Bielefeld,-4.5420074462890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05754_Gütersloh,-4.380596160888672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05758_Herford,-4.884548187255859,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05762_Höxter,-3.940013885498047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05766_Lippe,-4.8382720947265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05770_Minden-Lübbecke,-4.4892120361328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05774_Paderborn,-4.180469512939453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05911_Bochum,-3.7331008911132812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05913_Dortmund,-3.974903106689453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05914_Hagen,-5.0307159423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05915_Hamm,-3.8992958068847656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05916_Herne,-4.250011444091797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05954_Ennepe-Ruhr-Kreis,-4.694782257080078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05958_Hochsauerlandkreis,-4.40576171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05962_Märkischer Kreis,-4.782978057861328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05966_Olpe,-4.955898284912109,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05970_Siegen-Wittgenstein,-4.265235900878906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05974_Soest,-4.530117034912109,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05978_Unna,-4.0262603759765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06411_Darmstadt,-4.164848327636719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06412_Frankfurt am Main,-4.455436706542969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06413_Offenbach am Main,-4.666221618652344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06414_Wiesbaden,-3.9182891845703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06431_Bergstraße,-3.7697792053222656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06432_Darmstadt-Dieburg,-4.133312225341797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06433_Groß-Gerau,-4.6009979248046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06434_Hochtaunuskreis,-3.7027740478515625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06435_Main-Kinzig-Kreis,-4.574146270751953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06436_Main-Taunus-Kreis,-4.1072235107421875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06437_Odenwaldkreis,-3.274730682373047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06438_Offenbach,-4.5654449462890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06439_Rheingau-Taunus-Kreis,-3.4715805053710938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06440_Wetteraukreis,-4.420185089111328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06531_Gießen,-4.400848388671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06532_Lahn-Dill-Kreis,-3.718109130859375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06533_Limburg-Weilburg,-4.04315185546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06534_Marburg-Biedenkopf,-4.154438018798828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06535_Vogelsbergkreis,-3.741680145263672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06611_Kassel,-3.761547088623047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06631_Fulda,-4.451793670654297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06632_Hersfeld-Rotenburg,-3.9644699096679688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06633_Kassel,-3.816295623779297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06634_Schwalm-Eder-Kreis,-3.800628662109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06635_Waldeck-Frankenberg,-3.8145484924316406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06636_Werra-Meißner-Kreis,-3.4933547973632812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07111_Koblenz,-3.9843177795410156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07131_Ahrweiler,-2.9677276611328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07132_Altenkirchen (Westerwald),-3.8425445556640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07133_Bad Kreuznach,-3.789165496826172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07134_Birkenfeld,-3.4956283569335938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07135_Cochem-Zell,-2.991241455078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07137_Mayen-Koblenz,-3.4321327209472656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07138_Neuwied,-4.1009063720703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07140_Rhein-Hunsrück-Kreis,-3.3016204833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07141_Rhein-Lahn-Kreis,-3.190807342529297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07143_Westerwaldkreis,-3.536529541015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07211_Trier,-3.2331771850585938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07231_Bernkastel-Wittlich,-3.2778549194335938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,-2.582691192626953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07233_Vulkaneifel,-2.1844825744628906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07235_Trier-Saarburg,-3.3095016479492188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07311_Frankenthal (Pfalz),-4.107730865478516,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07312_Kaiserslautern,-3.3414878845214844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07313_Landau in der Pfalz,-2.8412933349609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07314_Ludwigshafen am Rhein,-4.335117340087891,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07315_Mainz,-3.926555633544922,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07316_Neustadt an der Weinstraße,-2.6063690185546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07317_Pirmasens,-3.213653564453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07318_Speyer,-4.480476379394531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07319_Worms,-4.140781402587891,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07320_Zweibrücken,-2.7375831604003906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07331_Alzey-Worms,-3.5011215209960938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07332_Bad Dürkheim,-2.8230514526367188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07333_Donnersbergkreis,-3.8364944458007812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07334_Germersheim,-4.221752166748047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07335_Kaiserslautern,-3.404132843017578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07336_Kusel,-3.6599464416503906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07337_Südliche Weinstraße,-2.988910675048828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07338_Rhein-Pfalz-Kreis,-4.165752410888672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07339_Mainz-Bingen,-3.615161895751953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07340_Südwestpfalz,-2.9296531677246094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08111_Stuttgart,-2.5419921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08115_Böblingen,-2.3758201599121094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08116_Esslingen,-2.8321571350097656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08117_Göppingen,-3.149341583251953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08118_Ludwigsburg,-3.5101165771484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08119_Rems-Murr-Kreis,-3.5199928283691406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08121_Heilbronn,-3.8016700744628906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08125_Heilbronn,-3.9514808654785156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08126_Hohenlohekreis,-4.399906158447266,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08127_Schwäbisch Hall,-3.8226280212402344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08128_Main-Tauber-Kreis,-4.0623626708984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08135_Heidenheim,-4.58154296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08136_Ostalbkreis,-3.7747116088867188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08211_Baden-Baden,-3.471515655517578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08212_Karlsruhe,-3.8234291076660156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08215_Karlsruhe,-4.322975158691406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08216_Rastatt,-3.39532470703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08221_Heidelberg,-4.259517669677734,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08222_Mannheim,-4.789909362792969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08225_Neckar-Odenwald-Kreis,-4.033969879150391,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08226_Rhein-Neckar-Kreis,-3.9969635009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08231_Pforzheim,-2.1963043212890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08235_Calw,-2.3485870361328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08236_Enzkreis,-2.4534225463867188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08237_Freudenstadt,-1.6096611022949219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08311_Freiburg im Breisgau,-4.087970733642578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08315_Breisgau-Hochschwarzwald,-2.7580604553222656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08316_Emmendingen,-3.3410415649414062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08317_Ortenaukreis,-3.7825469970703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08325_Rottweil,-1.8453903198242188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08326_Schwarzwald-Baar-Kreis,-1.6372909545898438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08327_Tuttlingen,-2.3438148498535156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08335_Konstanz,-2.7434959411621094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08336_Lörrach,-2.893413543701172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08337_Waldshut,-2.1808624267578125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08415_Reutlingen,-2.6494674682617188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08416_Tübingen,-2.5720977783203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08417_Zollernalbkreis,-2.2584609985351562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08421_Ulm,-3.664989471435547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08425_Alb-Donau-Kreis,-3.432697296142578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08426_Biberach,-3.3189048767089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08435_Bodenseekreis,-3.7947769165039062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08436_Ravensburg,-3.187835693359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08437_Sigmaringen,-2.5871505737304688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09161_Ingolstadt,-4.233314514160156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09162_München,-2.6440353393554688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09163_Rosenheim,-3.666667938232422,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09171_Altötting,-2.731273651123047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09172_Berchtesgadener Land,-3.1784114837646484,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09173_Bad Tölz-Wolfratshausen,-2.4037437438964844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09174_Dachau,-3.150238037109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09175_Ebersberg,-2.41680908203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09176_Eichstätt,-3.9026870727539062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09177_Erding,-2.2729339599609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09178_Freising,-2.9496383666992188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09179_Fürstenfeldbruck,-2.61962890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09180_Garmisch-Partenkirchen,-1.9115715026855469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09181_Landsberg am Lech,-2.694927215576172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09182_Miesbach,-2.8492202758789062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09183_Mühldorf a. Inn,-2.3325271606445312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09184_München,-2.4493637084960938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09185_Neuburg-Schrobenhausen,-3.310047149658203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,-3.2289161682128906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09187_Rosenheim,-3.1913108825683594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09188_Starnberg,-2.6546173095703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09189_Traunstein,-3.2951202392578125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09190_Weilheim-Schongau,-2.5336341857910156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09261_Landshut,-3.70294189453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09262_Passau,-4.214424133300781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09263_Straubing,-3.979053497314453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09271_Deggendorf,-3.7951278686523438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09272_Freyung-Grafenau,-3.078601837158203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09273_Kelheim,-3.7907028198242188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09274_Landshut,-3.157367706298828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09275_Passau,-4.012546539306641,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09276_Regen,-3.3015365600585938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09277_Rottal-Inn,-3.6079330444335938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09278_Straubing-Bogen,-3.5147781372070312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09279_Dingolfing-Landau,-4.1804351806640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09361_Amberg,-3.071178436279297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09362_Regensburg,-3.5284385681152344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09363_Weiden i.d. OPf.,-4.129779815673828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09371_Amberg-Sulzbach,-3.2340469360351562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09372_Cham,-3.385173797607422,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09373_Neumarkt i.d. OPf.,-4.029384613037109,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09374_Neustadt a.d. Waldnaab,-3.4260597229003906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09375_Regensburg,-3.4210205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09376_Schwandorf,-3.8452606201171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09377_Tirschenreuth,-3.3670616149902344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09461_Bamberg,-4.2781524658203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09462_Bayreuth,-3.732379913330078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09463_Coburg,-5.065929412841797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09464_Hof,-4.131031036376953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09471_Bamberg,-3.72637939453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09472_Bayreuth,-3.2275161743164062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09473_Coburg,-3.982868194580078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09474_Forchheim,-4.3421173095703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09475_Hof,-3.751422882080078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09476_Kronach,-3.9567909240722656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09477_Kulmbach,-3.6919288635253906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
