region,DD_sem_3C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
01057_Plön,2.3619194,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01058_Rendsburg-Eckernförde,2.2806702,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01059_Schleswig-Flensburg,2.2087257,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01060_Segeberg,2.397688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01061_Steinburg,2.2736874,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01062_Stormarn,2.3544054,DD,sem,days_with_precipitation_amount_below_threshold,days,7
02000_Hamburg,2.3211794,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03101_Braunschweig,2.0470965,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03102_Salzgitter,1.9567063,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03103_Wolfsburg,2.1253347,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03151_Gifhorn,2.1951747,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03159_Göttingen,2.629241,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03153_Goslar,2.5532877,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03154_Helmstedt,2.0940995,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03155_Northeim,2.5574236,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03157_Peine,2.2218153,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03158_Wolfenbüttel,1.9488298,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03241_Region Hannover,2.2652125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03251_Diepholz,2.5312505,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03252_Hameln-Pyrmont,2.4705334,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03254_Hildesheim,2.2200012,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03255_Holzminden,2.5950313,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01056_Pinneberg,2.3660498,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03256_Nienburg (Weser),2.3722606,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03257_Schaumburg,2.4154851,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03351_Celle,2.3474073,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03352_Cuxhaven,2.3488646,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03353_Harburg,2.3029463,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03354_Lüchow-Dannenberg,2.1206791,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03355_Lüneburg,2.291052,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03356_Osterholz,2.5485396,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03357_Rotenburg (Wümme),2.3745856,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03358_Heidekreis,2.3272665,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03359_Stade,2.3651805,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03360_Uelzen,2.2564688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03361_Verden,2.3662632,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03401_Delmenhorst,2.5876899,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03402_Emden,2.5589547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03403_Oldenburg (Oldb),2.8108172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03404_Osnabrück,2.885032,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03405_Wilhelmshaven,2.3181155,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03451_Ammerland,2.925607,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03452_Aurich,2.597025,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03453_Cloppenburg,2.8519294,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03454_Emsland,2.9015028,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03455_Friesland,2.764652,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03456_Grafschaft Bentheim,2.978347,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03457_Leer,2.8450577,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03458_Oldenburg,2.705642,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03459_Osnabrück,2.8307323,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03460_Vechta,2.7024667,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03461_Wesermarsch,2.6474924,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03462_Wittmund,2.641933,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04011_Bremen,2.6220438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04012_Bremerhaven,2.427727,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05111_Düsseldorf,3.222264,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05112_Duisburg,3.274151,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05113_Essen,3.318024,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05114_Krefeld,3.2015471,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05116_Mönchengladbach,3.20198,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05117_Mülheim an der Ruhr,3.271713,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05119_Oberhausen,3.3388827,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05120_Remscheid,3.6562426,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05122_Solingen,3.47421,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05124_Wuppertal,3.5042028,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05154_Kleve,3.2926176,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05158_Mettmann,3.3641322,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05162_Rhein-Kreis Neuss,3.1186254,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05166_Viersen,3.2148845,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05170_Wesel,3.272901,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05314_Bonn,3.1155915,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05315_Köln,3.2233837,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05316_Leverkusen,3.3407755,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05334_Städteregion Aachen,3.496514,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05358_Düren,3.0350065,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05362_Rhein-Erft-Kreis,3.1485658,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05366_Euskirchen,3.3744981,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05370_Heinsberg,3.2240386,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05374_Oberbergischer Kreis,3.6280138,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05378_Rheinisch-Bergischer Kreis,3.5435963,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05382_Rhein-Sieg-Kreis,3.3211253,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05512_Bottrop,3.2236755,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05513_Gelsenkirchen,3.119251,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05515_Münster,2.8278358,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05554_Borken,3.0596051,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05558_Coesfeld,2.9546754,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05562_Recklinghausen,3.0043025,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05566_Steinfurt,2.8895135,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05570_Warendorf,2.7790527,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05711_Bielefeld,2.8743224,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05754_Gütersloh,2.8084245,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05758_Herford,2.6789942,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05762_Höxter,2.8119528,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05766_Lippe,2.8146324,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05770_Minden-Lübbecke,2.5086563,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05774_Paderborn,2.8084671,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05911_Bochum,3.0725317,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05913_Dortmund,2.8369756,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05914_Hagen,3.0956695,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05915_Hamm,2.707261,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05916_Herne,3.0646927,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05954_Ennepe-Ruhr-Kreis,3.2426343,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05958_Hochsauerlandkreis,3.2008624,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05962_Märkischer Kreis,3.2994158,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05966_Olpe,3.5817144,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05970_Siegen-Wittgenstein,3.6523547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05974_Soest,2.742646,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05978_Unna,2.7433672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06411_Darmstadt,2.8956077,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06412_Frankfurt am Main,2.7002716,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06413_Offenbach am Main,2.690042,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06414_Wiesbaden,2.8787665,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06431_Bergstraße,3.1758785,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06432_Darmstadt-Dieburg,2.9379818,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06433_Groß-Gerau,2.7442188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06434_Hochtaunuskreis,3.1260424,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06435_Main-Kinzig-Kreis,3.1693668,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06436_Main-Taunus-Kreis,2.8629155,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06437_Odenwaldkreis,3.2281432,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06438_Offenbach,2.799595,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06439_Rheingau-Taunus-Kreis,3.1876109,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06440_Wetteraukreis,2.9892864,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06531_Gießen,2.9958098,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06532_Lahn-Dill-Kreis,3.2796,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06533_Limburg-Weilburg,3.0847738,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06534_Marburg-Biedenkopf,3.0721276,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06535_Vogelsbergkreis,3.1878083,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06611_Kassel,2.752001,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06631_Fulda,3.070565,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06632_Hersfeld-Rotenburg,2.7521148,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06633_Kassel,2.774411,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06634_Schwalm-Eder-Kreis,2.8429036,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06635_Waldeck-Frankenberg,2.882593,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06636_Werra-Meißner-Kreis,2.7368143,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07111_Koblenz,3.106581,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07131_Ahrweiler,3.112847,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07132_Altenkirchen (Westerwald),3.6692722,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07133_Bad Kreuznach,2.8826485,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07134_Birkenfeld,3.6294336,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07135_Cochem-Zell,3.4018383,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07137_Mayen-Koblenz,3.1010983,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07138_Neuwied,3.4431129,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07140_Rhein-Hunsrück-Kreis,3.317568,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07141_Rhein-Lahn-Kreis,3.2425618,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07143_Westerwaldkreis,3.6217513,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07211_Trier,3.9963856,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07231_Bernkastel-Wittlich,3.8162532,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,4.1593657,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07233_Vulkaneifel,3.8875494,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07235_Trier-Saarburg,4.1137066,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07311_Frankenthal (Pfalz),2.6287992,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07312_Kaiserslautern,3.306514,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07313_Landau in der Pfalz,3.1104279,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07314_Ludwigshafen am Rhein,2.7054574,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07315_Mainz,2.7882454,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07316_Neustadt an der Weinstraße,2.8423948,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07317_Pirmasens,3.6150813,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07318_Speyer,2.8558393,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07319_Worms,2.6164348,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07320_Zweibrücken,3.7702353,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07331_Alzey-Worms,2.64462,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07332_Bad Dürkheim,2.797465,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07333_Donnersbergkreis,2.8740494,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07334_Germersheim,3.0001159,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07335_Kaiserslautern,3.360068,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07336_Kusel,3.3356948,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07337_Südliche Weinstraße,3.1023238,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07338_Rhein-Pfalz-Kreis,2.7605045,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07339_Mainz-Bingen,2.7270706,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07340_Südwestpfalz,3.5642633,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08111_Stuttgart,3.1999817,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08115_Böblingen,3.1277044,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08116_Esslingen,3.2629647,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08117_Göppingen,3.2747536,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08118_Ludwigsburg,3.039133,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08119_Rems-Murr-Kreis,3.3041024,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08121_Heilbronn,3.086547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08125_Heilbronn,3.1037445,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08126_Hohenlohekreis,3.0359657,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08127_Schwäbisch Hall,3.0752985,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08128_Main-Tauber-Kreis,2.8465352,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08135_Heidenheim,3.0938702,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08136_Ostalbkreis,3.1410005,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08211_Baden-Baden,3.9670286,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08212_Karlsruhe,3.1368961,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08215_Karlsruhe,3.1684413,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08216_Rastatt,3.8777819,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08221_Heidelberg,3.3308709,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08222_Mannheim,2.8453841,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08225_Neckar-Odenwald-Kreis,3.1149974,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08226_Rhein-Neckar-Kreis,3.2175734,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08231_Pforzheim,3.386946,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08235_Calw,3.7436268,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08236_Enzkreis,3.3248508,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08237_Freudenstadt,4.1283154,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08311_Freiburg im Breisgau,4.165476,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08315_Breisgau-Hochschwarzwald,4.403006,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08316_Emmendingen,4.2594333,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08317_Ortenaukreis,4.145319,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08325_Rottweil,3.8838408,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08326_Schwarzwald-Baar-Kreis,4.036421,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08327_Tuttlingen,3.7046776,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08335_Konstanz,3.2816815,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08336_Lörrach,4.6825023,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08337_Waldshut,4.080369,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08415_Reutlingen,3.5840576,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08416_Tübingen,3.1748629,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08417_Zollernalbkreis,3.692507,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08421_Ulm,2.8111029,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08425_Alb-Donau-Kreis,3.0481043,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08426_Biberach,3.0689406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08435_Bodenseekreis,3.2025046,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08436_Ravensburg,3.5407917,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08437_Sigmaringen,3.3195765,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09161_Ingolstadt,2.5096848,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09162_München,3.0463648,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09163_Rosenheim,3.135563,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09171_Altötting,2.7555017,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09172_Berchtesgadener Land,3.1943793,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09173_Bad Tölz-Wolfratshausen,3.574026,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09174_Dachau,2.7137814,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09175_Ebersberg,3.2067232,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09176_Eichstätt,2.6351495,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09177_Erding,2.815452,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09178_Freising,2.586201,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09179_Fürstenfeldbruck,3.0084808,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09180_Garmisch-Partenkirchen,3.4897823,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09181_Landsberg am Lech,3.3388445,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09182_Miesbach,3.5782955,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09183_Mühldorf a. Inn,2.87493,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09184_München,3.3090956,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09185_Neuburg-Schrobenhausen,2.619916,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,2.5172646,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09187_Rosenheim,3.318341,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09188_Starnberg,3.3302886,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09189_Traunstein,3.3398974,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09190_Weilheim-Schongau,3.4756334,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09261_Landshut,2.5376678,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09262_Passau,2.4441137,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09263_Straubing,2.4129844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09271_Deggendorf,2.4222302,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09272_Freyung-Grafenau,2.7113512,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09273_Kelheim,2.4271934,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09274_Landshut,2.5384665,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09275_Passau,2.4783733,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09276_Regen,2.9805546,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09277_Rottal-Inn,2.5871878,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09278_Straubing-Bogen,2.529062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09279_Dingolfing-Landau,2.393354,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09361_Amberg,2.5025604,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09362_Regensburg,2.3518085,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09363_Weiden i.d. OPf.,2.4982295,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09371_Amberg-Sulzbach,2.5879555,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09372_Cham,2.6933217,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09373_Neumarkt i.d. OPf.,2.6749854,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09374_Neustadt a.d. Waldnaab,2.6057343,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09375_Regensburg,2.433772,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09376_Schwandorf,2.5203626,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09377_Tirschenreuth,2.6721117,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09461_Bamberg,2.5976844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09462_Bayreuth,2.7230434,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09463_Coburg,2.6492827,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09464_Hof,2.407248,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09471_Bamberg,2.7093596,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09472_Bayreuth,2.77745,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09473_Coburg,2.688929,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09474_Forchheim,2.768056,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09475_Hof,2.6393578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09476_Kronach,2.8667965,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09477_Kulmbach,2.7874856,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09478_Lichtenfels,2.712223,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,2.612658,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09561_Ansbach,2.696688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09562_Erlangen,2.5779028,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09563_Fürth,2.526248,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09564_Nürnberg,2.613717,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09565_Schwabach,2.6257315,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09571_Ansbach,2.7532787,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09572_Erlangen-Höchstadt,2.6029208,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09573_Fürth,2.5410829,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09574_Nürnberger Land,2.8872788,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,2.6459675,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09576_Roth,2.6184852,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09577_Weißenburg-Gunzenhausen,2.782842,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09661_Aschaffenburg,3.0223398,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09662_Schweinfurt,2.7503126,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09663_Würzburg,2.6365027,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09671_Aschaffenburg,3.192733,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09672_Bad Kissingen,2.9654467,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09673_Rhön-Grabfeld,2.774895,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09674_Haßberge,2.6982677,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09675_Kitzingen,2.6587024,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09676_Miltenberg,3.0595858,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09677_Main-Spessart,2.9920332,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09678_Schweinfurt,2.6908283,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09679_Würzburg,2.7084646,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09761_Augsburg,2.8009298,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09762_Kaufbeuren,3.4706473,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09763_Kempten (Allgäu),3.8345926,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09764_Memmingen,3.401548,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09771_Aichach-Friedberg,2.756971,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09772_Augsburg,2.887615,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09773_Dillingen a.d. Donau,2.7734106,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09774_Günzburg,2.901965,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09775_Neu-Ulm,2.9020624,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09776_Lindau (Bodensee),3.9785583,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09777_Ostallgäu,3.675696,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09778_Unterallgäu,3.3075988,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,2.801145,DD,sem,days_with_precipitation_amount_below_threshold,days,7
