region,DD_sem_4C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09563_09573_09562_09564_Region_um_Fürth,-1.9835968017578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-1.6850738525390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09565_09576_09564_Region_um_Schwabach,-1.566202163696289,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-1.4132080078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09661_09671_09676_Region_um_Aschaffenburg,-1.1372833251953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09662_09678_Region_um_Schweinfurt,-1.4214420318603516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09663_09679_Region_um_Würzburg,-1.6668205261230469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09761_09772_09771_Region_um_Augsburg,-1.1167430877685547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09762_09777_Region_um_Kaufbeuren,-1.3072509765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09763_09780_Region_um_Kempten_(Allgäu),-2.3273353576660156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09764_09778_08436_Region_um_Memmingen,-1.496622085571289,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-1.9485836029052734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-1.1968879699707031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-1.3433170318603516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12052_12071_Region_um_Cottbus,-1.5071907043457031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12053_12067_12064_Region_um_Frankfurt_(Oder),-1.7347564697265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12054_12063_12069_11000_12051_Region_um_Potsdam,-1.5108299255371094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13003_13072_Region_um_Rostock,-1.6461296081542969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13004_13076_13074_Region_um_Schwerin,-1.697439193725586,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14511_14524_14521_14522_Region_um_Chemnitz,-0.9598846435546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14612_14627_14625_14628_Region_um_Dresden,-1.2921104431152344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14713_14729_14730_Region_um_Leipzig,-1.269521713256836,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15001_15091_15082_Region_um_Dessau-Rolau,-1.4489421844482422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15002_15088_Region_um_Halle_(Saale),-1.648956298828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15003_15083_15089_15086_Region_um_Magdeburg,-1.433889389038086,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.9770851135253906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16052_16076_15084_16074_Region_um_Gera,-0.9170150756835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16053_16074_16071_16055_Region_um_Jena,-0.8649044036865234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16054_16066_16069_16070_Region_um_Suhl,-1.0108146667480469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16055_16071_Region_um_Weimar,-0.8673934936523438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16056_16063_06636_Region_um_Eisenach,-1.5173759460449219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01001_Flensburg,4.62303352355957,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01002_Kiel,4.364225387573242,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01003_Lübeck,3.8722686767578125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01004_Neumünster,4.593036651611328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01051_Dithmarschen,3.747875213623047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01053_Herzogtum Lauenburg,4.201625823974609,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01054_Nordfriesland,4.361082077026367,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01055_Ostholstein,3.2033424377441406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01057_Plön,4.009130477905273,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01058_Rendsburg-Eckernförde,4.183208465576172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01059_Schleswig-Flensburg,4.5914764404296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01060_Segeberg,3.9458541870117188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01061_Steinburg,3.8251171112060547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01062_Stormarn,4.110546112060547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
02000_Hamburg,3.895700454711914,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03101_Braunschweig,4.096170425415039,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03102_Salzgitter,3.9925384521484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03103_Wolfsburg,3.9474258422851562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03151_Gifhorn,4.058671951293945,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03159_Göttingen,4.533342361450195,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03153_Goslar,4.0382843017578125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03154_Helmstedt,3.975137710571289,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03155_Northeim,4.4971160888671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03157_Peine,4.004081726074219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03158_Wolfenbüttel,3.982847213745117,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03241_Region Hannover,4.372411727905273,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03251_Diepholz,4.661436080932617,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03252_Hameln-Pyrmont,4.227060317993164,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03254_Hildesheim,4.007505416870117,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03255_Holzminden,4.263509750366211,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01056_Pinneberg,3.885234832763672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03256_Nienburg (Weser),4.540704727172852,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03257_Schaumburg,4.159759521484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03351_Celle,4.521842956542969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03352_Cuxhaven,4.289251327514648,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03353_Harburg,4.268749237060547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03354_Lüchow-Dannenberg,3.829343795776367,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03355_Lüneburg,4.056262969970703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03356_Osterholz,5.143592834472656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03357_Rotenburg (Wümme),4.760713577270508,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03358_Heidekreis,4.434511184692383,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03359_Stade,4.5805206298828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03360_Uelzen,3.9730281829833984,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03361_Verden,5.0923919677734375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03401_Delmenhorst,4.772975921630859,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03402_Emden,4.775457382202148,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03403_Oldenburg (Oldb),5.41950798034668,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03404_Osnabrück,4.948558807373047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03405_Wilhelmshaven,4.542417526245117,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03451_Ammerland,5.27064323425293,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03452_Aurich,4.743000030517578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03453_Cloppenburg,4.862010955810547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03454_Emsland,5.2230682373046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03455_Friesland,5.041692733764648,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03456_Grafschaft Bentheim,5.560565948486328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03457_Leer,4.9723052978515625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03458_Oldenburg,5.260200500488281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03459_Osnabrück,4.762378692626953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03460_Vechta,5.106771469116211,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03461_Wesermarsch,5.115316390991211,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03462_Wittmund,5.053853988647461,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04011_Bremen,5.1263885498046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04012_Bremerhaven,4.594934463500977,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05111_Düsseldorf,6.245870590209961,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05112_Duisburg,6.104021072387695,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05113_Essen,5.803842544555664,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05114_Krefeld,5.859132766723633,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05116_Mönchengladbach,6.756673812866211,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05117_Mülheim an der Ruhr,5.958343505859375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05119_Oberhausen,6.026483535766602,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05120_Remscheid,6.67231559753418,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05122_Solingen,6.614582061767578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05124_Wuppertal,6.577310562133789,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05154_Kleve,5.828540802001953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05158_Mettmann,6.419740676879883,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05162_Rhein-Kreis Neuss,6.437154769897461,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05166_Viersen,6.488748550415039,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05170_Wesel,5.841333389282227,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05314_Bonn,5.871562957763672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05315_Köln,6.439243316650391,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05316_Leverkusen,6.494707107543945,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05334_Städteregion Aachen,5.558116912841797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05358_Düren,5.637472152709961,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05362_Rhein-Erft-Kreis,6.030040740966797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05366_Euskirchen,5.5215301513671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05370_Heinsberg,6.298648834228516,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05374_Oberbergischer Kreis,6.926481246948242,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05378_Rheinisch-Bergischer Kreis,6.840803146362305,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05382_Rhein-Sieg-Kreis,6.233119964599609,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05512_Bottrop,5.9973602294921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05513_Gelsenkirchen,5.657238006591797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05515_Münster,4.853303909301758,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05554_Borken,5.554162979125977,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05558_Coesfeld,5.427722930908203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05562_Recklinghausen,5.439353942871094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05566_Steinfurt,5.05885124206543,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05570_Warendorf,4.774621963500977,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05711_Bielefeld,5.0775604248046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05754_Gütersloh,5.408351898193359,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05758_Herford,4.566913604736328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05762_Höxter,5.320833206176758,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05766_Lippe,4.526582717895508,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05770_Minden-Lübbecke,4.42778205871582,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05774_Paderborn,4.998960494995117,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05911_Bochum,5.229278564453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05913_Dortmund,4.801870346069336,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05914_Hagen,5.313041687011719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05915_Hamm,4.940452575683594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05916_Herne,5.277942657470703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05954_Ennepe-Ruhr-Kreis,5.652101516723633,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05958_Hochsauerlandkreis,4.385499954223633,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05962_Märkischer Kreis,5.533252716064453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05966_Olpe,6.112945556640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05970_Siegen-Wittgenstein,6.053108215332031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05974_Soest,4.463117599487305,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05978_Unna,4.678739547729492,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06411_Darmstadt,5.69297981262207,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06412_Frankfurt am Main,5.057422637939453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06413_Offenbach am Main,5.176555633544922,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06414_Wiesbaden,5.84571647644043,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06431_Bergstraße,6.573368072509766,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06432_Darmstadt-Dieburg,5.804750442504883,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06433_Groß-Gerau,5.356298446655273,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06434_Hochtaunuskreis,5.997413635253906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06435_Main-Kinzig-Kreis,5.693262100219727,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06436_Main-Taunus-Kreis,5.488437652587891,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06437_Odenwaldkreis,5.989751815795898,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06438_Offenbach,5.215677261352539,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06439_Rheingau-Taunus-Kreis,5.648645401000977,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06440_Wetteraukreis,5.414211273193359,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06531_Gießen,5.333850860595703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06532_Lahn-Dill-Kreis,5.536958694458008,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06533_Limburg-Weilburg,5.758703231811523,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06534_Marburg-Biedenkopf,5.257707595825195,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06535_Vogelsbergkreis,5.380693435668945,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06611_Kassel,5.037351608276367,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06631_Fulda,5.69279670715332,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06632_Hersfeld-Rotenburg,5.169364929199219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06633_Kassel,4.740438461303711,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06634_Schwalm-Eder-Kreis,5.187282562255859,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06635_Waldeck-Frankenberg,4.845624923706055,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06636_Werra-Meißner-Kreis,4.718050003051758,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07111_Koblenz,5.729558944702148,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07131_Ahrweiler,5.447456359863281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07132_Altenkirchen (Westerwald),6.278753280639648,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07133_Bad Kreuznach,5.301136016845703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07134_Birkenfeld,5.709587097167969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07135_Cochem-Zell,5.814977645874023,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07137_Mayen-Koblenz,5.599695205688477,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07138_Neuwied,6.271486282348633,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07140_Rhein-Hunsrück-Kreis,5.518291473388672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07141_Rhein-Lahn-Kreis,5.469150543212891,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07143_Westerwaldkreis,6.512138366699219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07211_Trier,6.366718292236328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07231_Bernkastel-Wittlich,6.059099197387695,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,6.713657379150391,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07233_Vulkaneifel,6.162197113037109,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07235_Trier-Saarburg,6.636070251464844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07311_Frankenthal (Pfalz),5.21830940246582,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07312_Kaiserslautern,5.899532318115234,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07313_Landau in der Pfalz,5.630281448364258,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07314_Ludwigshafen am Rhein,5.5898590087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07315_Mainz,5.191486358642578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07316_Neustadt an der Weinstraße,5.250249862670898,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07317_Pirmasens,6.556434631347656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07318_Speyer,5.929849624633789,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07319_Worms,5.535331726074219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07320_Zweibrücken,6.960269927978516,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07331_Alzey-Worms,4.944318771362305,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07332_Bad Dürkheim,4.755146026611328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07333_Donnersbergkreis,4.684309005737305,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07334_Germersheim,5.971889495849609,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07335_Kaiserslautern,6.119146347045898,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07336_Kusel,5.646547317504883,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07337_Südliche Weinstraße,5.627473831176758,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07338_Rhein-Pfalz-Kreis,5.815906524658203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07339_Mainz-Bingen,5.259281158447266,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07340_Südwestpfalz,6.5637969970703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08111_Stuttgart,6.593469619750977,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08115_Böblingen,6.388933181762695,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08116_Esslingen,6.8831939697265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08117_Göppingen,6.56212043762207,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08118_Ludwigsburg,6.356575012207031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08119_Rems-Murr-Kreis,6.69078254699707,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08121_Heilbronn,6.357297897338867,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08125_Heilbronn,5.975191116333008,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08126_Hohenlohekreis,6.221303939819336,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08127_Schwäbisch Hall,6.306173324584961,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08128_Main-Tauber-Kreis,5.631330490112305,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08135_Heidenheim,6.335206985473633,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08136_Ostalbkreis,6.192317962646484,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08211_Baden-Baden,6.652194976806641,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08212_Karlsruhe,6.296194076538086,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08215_Karlsruhe,6.124177932739258,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08216_Rastatt,6.667743682861328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08221_Heidelberg,6.424892425537109,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08222_Mannheim,6.204423904418945,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08225_Neckar-Odenwald-Kreis,6.045631408691406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08226_Rhein-Neckar-Kreis,6.138397216796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08231_Pforzheim,5.984357833862305,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08235_Calw,6.52189826965332,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08236_Enzkreis,6.321252822875977,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08237_Freudenstadt,7.174308776855469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08311_Freiburg im Breisgau,7.13892936706543,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08315_Breisgau-Hochschwarzwald,7.803794860839844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08316_Emmendingen,7.411399841308594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08317_Ortenaukreis,7.449831008911133,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08325_Rottweil,6.946138381958008,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08326_Schwarzwald-Baar-Kreis,7.200510025024414,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08327_Tuttlingen,7.330530166625977,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08335_Konstanz,6.643098831176758,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08336_Lörrach,8.639949798583984,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08337_Waldshut,7.988216400146484,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08415_Reutlingen,7.0034332275390625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08416_Tübingen,6.815025329589844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08417_Zollernalbkreis,7.207881927490234,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08421_Ulm,6.342597961425781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08425_Alb-Donau-Kreis,6.496938705444336,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08426_Biberach,7.038003921508789,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08435_Bodenseekreis,6.797100067138672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08436_Ravensburg,7.441190719604492,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08437_Sigmaringen,6.939390182495117,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09161_Ingolstadt,5.225187301635742,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09162_München,5.811735153198242,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09163_Rosenheim,6.368686676025391,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09171_Altötting,5.583099365234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09172_Berchtesgadener Land,6.4195404052734375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09173_Bad Tölz-Wolfratshausen,7.246603965759277,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09174_Dachau,5.8898468017578125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09175_Ebersberg,6.08485221862793,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09176_Eichstätt,5.534515380859375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09177_Erding,6.219964981079102,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09178_Freising,5.679161071777344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09179_Fürstenfeldbruck,6.034259796142578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09180_Garmisch-Partenkirchen,6.718595504760742,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09181_Landsberg am Lech,6.8118133544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09182_Miesbach,6.524599075317383,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09183_Mühldorf a. Inn,5.510175704956055,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09184_München,6.40058708190918,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09185_Neuburg-Schrobenhausen,5.453300476074219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,5.58003044128418,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09187_Rosenheim,6.784841537475586,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09188_Starnberg,6.528858184814453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09189_Traunstein,6.798929214477539,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09190_Weilheim-Schongau,7.264245986938477,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09261_Landshut,5.592103958129883,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09262_Passau,5.529359817504883,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09263_Straubing,5.23997688293457,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09271_Deggendorf,5.330375671386719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09272_Freyung-Grafenau,5.259138107299805,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09273_Kelheim,5.279069900512695,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09274_Landshut,5.677450180053711,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09275_Passau,5.548593521118164,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09276_Regen,5.307563781738281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
