region,DD_sem_2C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
01003_Lübeck,2.154712677001953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_Neumünster,2.98553466796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01051_Dithmarschen,1.6784324645996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01053_Herzogtum Lauenburg,1.7742500305175781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01054_Nordfriesland,1.7305030822753906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01055_Ostholstein,2.2532196044921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01057_Plön,1.5672454833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01058_Rendsburg-Eckernförde,1.9148025512695312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01059_Schleswig-Flensburg,1.624053955078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01060_Segeberg,1.6000099182128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01061_Steinburg,1.946075439453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01062_Stormarn,1.6676368713378906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
02000_Hamburg,1.7962837219238281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_Braunschweig,2.2674789428710938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_Salzgitter,3.5922393798828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_Wolfsburg,2.160694122314453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03151_Gifhorn,2.512866973876953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03159_Göttingen,3.948589324951172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03153_Goslar,3.788066864013672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03154_Helmstedt,2.067798614501953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03155_Northeim,4.022129058837891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03157_Peine,2.5888900756835938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03158_Wolfenbüttel,2.956817626953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03241_Region Hannover,2.4455184936523438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03251_Diepholz,2.8001632690429688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03252_Hameln-Pyrmont,3.3714828491210938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03254_Hildesheim,4.077053070068359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03255_Holzminden,4.019622802734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01056_Pinneberg,1.5634803771972656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03256_Nienburg (Weser),2.497020721435547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03257_Schaumburg,3.0164337158203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03351_Celle,2.729755401611328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03352_Cuxhaven,2.4849395751953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03353_Harburg,2.1797409057617188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03354_Lüchow-Dannenberg,2.3933677673339844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03355_Lüneburg,2.190898895263672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03356_Osterholz,2.92919921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03357_Rotenburg (Wümme),2.687664031982422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03358_Heidekreis,2.5964736938476562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03359_Stade,1.9083061218261719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03360_Uelzen,2.137592315673828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03361_Verden,2.892181396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_Delmenhorst,2.888469696044922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_Emden,2.2969017028808594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_Oldenburg (Oldb),3.0528488159179688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_Osnabrück,2.638031005859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_Wilhelmshaven,2.6713523864746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03451_Ammerland,2.5969581604003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03452_Aurich,2.2199172973632812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03453_Cloppenburg,2.1099815368652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03454_Emsland,2.093852996826172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03455_Friesland,2.916900634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03456_Grafschaft Bentheim,2.4906463623046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03457_Leer,2.879425048828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03458_Oldenburg,2.8774070739746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03459_Osnabrück,2.4052085876464844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03460_Vechta,2.057331085205078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03461_Wesermarsch,2.770954132080078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03462_Wittmund,2.7330245971679688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_Bremen,2.8219757080078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_Bremerhaven,2.07794189453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_Düsseldorf,4.633358001708984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_Duisburg,4.152996063232422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_Essen,4.02056884765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_Krefeld,4.9850921630859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_Mönchengladbach,5.427009582519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_Mülheim an der Ruhr,4.0684814453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_Oberhausen,3.564464569091797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_Remscheid,4.507476806640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_Solingen,4.305412292480469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_Wuppertal,4.507087707519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05154_Kleve,3.9991607666015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05158_Mettmann,4.388401031494141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05162_Rhein-Kreis Neuss,5.312919616699219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05166_Viersen,4.9622650146484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05170_Wesel,3.497333526611328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_Bonn,4.314796447753906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05315_Köln,4.517169952392578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_Leverkusen,4.412410736083984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05334_Städteregion Aachen,6.634880065917969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05358_Düren,5.96197509765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05362_Rhein-Erft-Kreis,4.9863128662109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05366_Euskirchen,6.109344482421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05370_Heinsberg,4.8867340087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05374_Oberbergischer Kreis,3.8428878784179688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05378_Rheinisch-Bergischer Kreis,4.104999542236328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05382_Rhein-Sieg-Kreis,4.178810119628906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_Bottrop,3.6446876525878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_Gelsenkirchen,3.674480438232422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_Münster,3.3725738525390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05554_Borken,2.798614501953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05558_Coesfeld,3.168212890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05562_Recklinghausen,3.5473289489746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05566_Steinfurt,2.312488555908203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05570_Warendorf,3.0999374389648438,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_Bielefeld,3.2195167541503906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05754_Gütersloh,2.9114723205566406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05758_Herford,3.113842010498047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05762_Höxter,4.023334503173828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05766_Lippe,3.503589630126953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05770_Minden-Lübbecke,3.1911277770996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05774_Paderborn,3.8641204833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_Bochum,4.034587860107422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_Dortmund,4.536285400390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_Hagen,5.032833099365234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_Hamm,3.83074951171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_Herne,3.8384971618652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05954_Ennepe-Ruhr-Kreis,4.5963134765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05958_Hochsauerlandkreis,4.6553802490234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05962_Märkischer Kreis,4.541690826416016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05966_Olpe,4.606472015380859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05970_Siegen-Wittgenstein,4.247104644775391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05974_Soest,4.343669891357422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05978_Unna,4.467578887939453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_Darmstadt,2.733074188232422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_Frankfurt am Main,3.2264862060546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_Offenbach am Main,3.317157745361328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_Wiesbaden,2.7087440490722656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06431_Bergstraße,2.8519439697265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06432_Darmstadt-Dieburg,2.877288818359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06433_Groß-Gerau,2.53875732421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06434_Hochtaunuskreis,2.6794166564941406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06435_Main-Kinzig-Kreis,2.8233642578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_Main-Taunus-Kreis,2.5358200073242188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06437_Odenwaldkreis,3.2824172973632812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_Offenbach,2.817962646484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06439_Rheingau-Taunus-Kreis,3.0288848876953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06440_Wetteraukreis,3.173358917236328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06531_Gießen,3.415912628173828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06532_Lahn-Dill-Kreis,3.532379150390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06533_Limburg-Weilburg,3.0958518981933594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06534_Marburg-Biedenkopf,3.224395751953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06535_Vogelsbergkreis,3.0684814453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_Kassel,4.805519104003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06631_Fulda,3.150848388671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06632_Hersfeld-Rotenburg,3.5795745849609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06633_Kassel,4.814510345458984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06634_Schwalm-Eder-Kreis,3.801677703857422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06635_Waldeck-Frankenberg,4.613101959228516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06636_Werra-Meißner-Kreis,3.7551803588867188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_Koblenz,3.607288360595703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07131_Ahrweiler,5.182865142822266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07132_Altenkirchen (Westerwald),3.5812644958496094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07133_Bad Kreuznach,3.5533523559570312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07134_Birkenfeld,3.8576202392578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07135_Cochem-Zell,4.372531890869141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07137_Mayen-Koblenz,4.023586273193359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07138_Neuwied,3.721874237060547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07140_Rhein-Hunsrück-Kreis,3.2393341064453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07141_Rhein-Lahn-Kreis,3.367168426513672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07143_Westerwaldkreis,3.7463722229003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_Trier,5.828987121582031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07231_Bernkastel-Wittlich,5.026004791259766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07232_Eifelkreis Bitburg-Prüm,6.023715972900391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07233_Vulkaneifel,5.892482757568359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07235_Trier-Saarburg,5.716999053955078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_Frankenthal (Pfalz),4.014240264892578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_Kaiserslautern,3.656147003173828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_Landau in der Pfalz,4.1565399169921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_Ludwigshafen am Rhein,3.8489036560058594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_Mainz,2.8239669799804688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_Neustadt an der Weinstraße,3.9289283752441406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_Pirmasens,4.5122528076171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_Speyer,3.237590789794922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_Worms,3.437896728515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_Zweibrücken,5.119148254394531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07331_Alzey-Worms,3.2135543823242188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07332_Bad Dürkheim,3.528839111328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07333_Donnersbergkreis,3.6442794799804688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07334_Germersheim,3.505321502685547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07335_Kaiserslautern,3.7200241088867188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07336_Kusel,4.4459686279296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07337_Südliche Weinstraße,3.948577880859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07338_Rhein-Pfalz-Kreis,3.570648193359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07339_Mainz-Bingen,3.2765769958496094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07340_Südwestpfalz,4.299156188964844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08111_Stuttgart,3.1376266479492188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08115_Böblingen,2.9541473388671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08116_Esslingen,2.709217071533203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08117_Göppingen,3.075897216796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08118_Ludwigsburg,3.126201629638672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08119_Rems-Murr-Kreis,2.9710693359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08121_Heilbronn,3.8219871520996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08125_Heilbronn,3.7410125732421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08126_Hohenlohekreis,3.658061981201172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08127_Schwäbisch Hall,3.7843170166015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08128_Main-Tauber-Kreis,3.189617156982422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08135_Heidenheim,2.8074188232421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08136_Ostalbkreis,2.99566650390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08211_Baden-Baden,3.6552734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08212_Karlsruhe,3.4603843688964844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08215_Karlsruhe,3.5018577575683594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08216_Rastatt,3.776233673095703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08221_Heidelberg,3.340351104736328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08222_Mannheim,3.6657257080078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08225_Neckar-Odenwald-Kreis,3.461956024169922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08226_Rhein-Neckar-Kreis,3.4139556884765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08231_Pforzheim,2.9759750366210938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08235_Calw,3.4059600830078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08236_Enzkreis,2.968109130859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08237_Freudenstadt,3.4846267700195312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08311_Freiburg im Breisgau,4.496875762939453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08315_Breisgau-Hochschwarzwald,4.108295440673828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08316_Emmendingen,4.480644226074219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,4.629276275634766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,3.425323486328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,3.515460968017578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,3.404094696044922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,3.5181808471679688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,3.75921630859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,3.1356887817382812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,2.8882522583007812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,2.8085174560546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,3.3640365600585938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,2.95025634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,2.5872230529785156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,2.7539329528808594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,3.317626953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,3.257038116455078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,3.5297164916992188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,3.3834686279296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,2.3864707946777344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,2.8522605895996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,3.037891387939453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,2.2009010314941406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,3.0059471130371094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,2.7111968994140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,2.12091064453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,2.566925048828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,2.147144317626953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,2.3680763244628906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,2.9457855224609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,2.3303298950195312,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,2.9858436584472656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,3.0953369140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,2.5865745544433594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,2.641155242919922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,2.542339324951172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,2.261096954345703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,2.7738037109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,2.895435333251953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,2.9276885986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,3.0354461669921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,2.7861976623535156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09262_Passau,3.562122344970703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09263_Straubing,1.8518524169921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09271_Deggendorf,2.746856689453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09272_Freyung-Grafenau,3.217456817626953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09273_Kelheim,2.9516067504882812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09274_Landshut,2.9516067504882812,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09275_Passau,3.2154769897460938,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09276_Regen,2.8772735595703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09277_Rottal-Inn,2.7781143188476562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09278_Straubing-Bogen,1.9036026000976562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09279_Dingolfing-Landau,2.761688232421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09361_Amberg,2.1016082763671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09362_Regensburg,2.667896270751953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09363_Weiden i.d. OPf.,2.5794029235839844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09371_Amberg-Sulzbach,2.092742919921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09372_Cham,2.5901756286621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09373_Neumarkt i.d. OPf.,2.29833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09374_Neustadt a.d. Waldnaab,2.3284568786621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09375_Regensburg,2.3464393615722656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09376_Schwandorf,2.3187408447265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09377_Tirschenreuth,2.9793624877929688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09461_Bamberg,3.6878700256347656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09462_Bayreuth,3.1455726623535156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09463_Coburg,3.364215850830078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09464_Hof,3.878978729248047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09471_Bamberg,3.6161880493164062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09472_Bayreuth,3.0546722412109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09473_Coburg,3.2329673767089844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09474_Forchheim,3.155193328857422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09475_Hof,3.5699386596679688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09476_Kronach,3.1072540283203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09477_Kulmbach,3.448383331298828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09478_Lichtenfels,3.52978515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09479_Wunsiedel i. Fichtelgebirge,3.7872848510742188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09561_Ansbach,2.9024810791015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09562_Erlangen,3.4310951232910156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09563_Fürth,3.1643409729003906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09564_Nürnberg,2.9979896545410156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09565_Schwabach,2.8055267333984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09571_Ansbach,3.042530059814453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09572_Erlangen-Höchstadt,3.3589401245117188,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09573_Fürth,3.0686798095703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09574_Nürnberger Land,2.9678802490234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09575_Neustadt a.d. Aisch-Bad Windsheim,3.2448997497558594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09576_Roth,2.6078262329101562,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09577_Weißenburg-Gunzenhausen,2.4671783447265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09661_Aschaffenburg,2.933216094970703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09662_Schweinfurt,2.780731201171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
