region,DD_sem_2C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
15001_15091_15082_Region_um_Dessau-Rolau,-1.278472900390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15002_15088_Region_um_Halle_(Saale),-1.3025550842285156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15003_15083_15089_15086_Region_um_Magdeburg,-1.2168083190917969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-1.1884613037109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16052_16076_15084_16074_Region_um_Gera,-1.3090019226074219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16053_16074_16071_16055_Region_um_Jena,-1.1254539489746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16054_16066_16069_16070_Region_um_Suhl,-1.0160865783691406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16055_16071_Region_um_Weimar,-1.1161308288574219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16056_16063_06636_Region_um_Eisenach,-1.1530113220214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01001_Flensburg,0.22998046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01002_Kiel,0.3922462463378906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01003_Lübeck,-0.19483184814453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01004_Neumünster,-0.056385040283203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01051_Dithmarschen,-0.4002838134765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01053_Herzogtum Lauenburg,-0.1188812255859375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01054_Nordfriesland,-0.4942131042480469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01055_Ostholstein,-0.17162322998046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01057_Plön,0.11696243286132812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01058_Rendsburg-Eckernförde,0.06457138061523438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01059_Schleswig-Flensburg,0.16120147705078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01060_Segeberg,0.0689697265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01061_Steinburg,0.126007080078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01062_Stormarn,0.15857315063476562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
02000_Hamburg,0.1461181640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03101_Braunschweig,0.33171844482421875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03102_Salzgitter,-0.07629013061523438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03103_Wolfsburg,0.24027252197265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03151_Gifhorn,0.012912750244140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03159_Göttingen,0.47263336181640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03153_Goslar,0.13064956665039062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03154_Helmstedt,0.25420379638671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03155_Northeim,0.2696266174316406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03157_Peine,-0.0424652099609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03158_Wolfenbüttel,0.04862213134765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03241_Region Hannover,0.10014724731445312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03251_Diepholz,0.7045516967773438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03252_Hameln-Pyrmont,0.701263427734375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03254_Hildesheim,0.18386077880859375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03255_Holzminden,0.3340187072753906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01056_Pinneberg,0.3121337890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03256_Nienburg (Weser),0.4279441833496094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03257_Schaumburg,0.45034027099609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03351_Celle,0.06597137451171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03352_Cuxhaven,0.2738304138183594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03353_Harburg,0.17114639282226562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03354_Lüchow-Dannenberg,-0.12659454345703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03355_Lüneburg,0.41495513916015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03356_Osterholz,0.5109748840332031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03357_Rotenburg (Wümme),0.07635116577148438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03358_Heidekreis,0.1268768310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03359_Stade,0.2941551208496094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03360_Uelzen,-0.049163818359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03361_Verden,0.2617034912109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03401_Delmenhorst,0.5126419067382812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03402_Emden,0.5224723815917969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03403_Oldenburg (Oldb),0.2847404479980469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03404_Osnabrück,1.034027099609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03405_Wilhelmshaven,0.07297134399414062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03451_Ammerland,0.5763969421386719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03452_Aurich,0.4332923889160156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03453_Cloppenburg,0.6339187622070312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03454_Emsland,0.6296882629394531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03455_Friesland,0.21002960205078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03456_Grafschaft Bentheim,0.37192535400390625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03457_Leer,0.2802925109863281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03458_Oldenburg,0.850128173828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03459_Osnabrück,1.1193809509277344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03460_Vechta,0.8159904479980469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03461_Wesermarsch,0.202789306640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03462_Wittmund,0.4093132019042969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04011_Bremen,0.17307281494140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04012_Bremerhaven,0.07039642333984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05111_Düsseldorf,1.6160202026367188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05112_Duisburg,1.4234046936035156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05113_Essen,1.4311637878417969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05114_Krefeld,1.0517044067382812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05116_Mönchengladbach,0.9158782958984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05117_Mülheim an der Ruhr,1.3530235290527344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05119_Oberhausen,1.4135818481445312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05120_Remscheid,1.4333267211914062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05122_Solingen,1.4684562683105469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05124_Wuppertal,1.588623046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05154_Kleve,1.1250267028808594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05158_Mettmann,1.7483024597167969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05162_Rhein-Kreis Neuss,1.015594482421875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05166_Viersen,1.1509246826171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05170_Wesel,1.2299118041992188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05314_Bonn,0.8018798828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05315_Köln,1.018280029296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05316_Leverkusen,1.1420021057128906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05334_Städteregion Aachen,1.4056282043457031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05358_Düren,0.9537010192871094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05362_Rhein-Erft-Kreis,1.2442779541015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05366_Euskirchen,1.0561370849609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05370_Heinsberg,1.30010986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05374_Oberbergischer Kreis,1.3961677551269531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05378_Rheinisch-Bergischer Kreis,1.2643165588378906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05382_Rhein-Sieg-Kreis,1.1160507202148438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05512_Bottrop,1.4166793823242188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05513_Gelsenkirchen,1.311004638671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05515_Münster,1.1038017272949219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05554_Borken,0.884613037109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05558_Coesfeld,1.3166465759277344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05562_Recklinghausen,1.4211311340332031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05566_Steinfurt,1.333831787109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05570_Warendorf,0.8366775512695312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05711_Bielefeld,0.6841087341308594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05754_Gütersloh,0.9024925231933594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05758_Herford,0.3646583557128906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05762_Höxter,0.4092903137207031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05766_Lippe,0.5281562805175781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05770_Minden-Lübbecke,0.29701995849609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05774_Paderborn,0.5579986572265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05911_Bochum,1.2976455688476562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05913_Dortmund,1.2231597900390625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05914_Hagen,1.1301841735839844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05915_Hamm,0.6449928283691406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05916_Herne,1.1029434204101562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05954_Ennepe-Ruhr-Kreis,1.3396949768066406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05958_Hochsauerlandkreis,0.8610725402832031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05962_Märkischer Kreis,1.3147850036621094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05966_Olpe,1.5486183166503906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05970_Siegen-Wittgenstein,1.2305564880371094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05974_Soest,0.7115516662597656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05978_Unna,0.8787994384765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06411_Darmstadt,0.8114776611328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06412_Frankfurt am Main,0.7418327331542969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06413_Offenbach am Main,0.735626220703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06414_Wiesbaden,1.0800743103027344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06431_Bergstraße,0.971588134765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06432_Darmstadt-Dieburg,0.8210639953613281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06433_Groß-Gerau,0.746826171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06434_Hochtaunuskreis,1.0102272033691406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06435_Main-Kinzig-Kreis,1.1694717407226562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06436_Main-Taunus-Kreis,0.9529647827148438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06437_Odenwaldkreis,0.7560539245605469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06438_Offenbach,0.7801513671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06439_Rheingau-Taunus-Kreis,1.0870170593261719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06440_Wetteraukreis,0.8791007995605469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06531_Gießen,1.0200157165527344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06532_Lahn-Dill-Kreis,1.1878242492675781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06533_Limburg-Weilburg,0.966949462890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06534_Marburg-Biedenkopf,0.953033447265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06535_Vogelsbergkreis,1.1070098876953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06611_Kassel,0.473663330078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06631_Fulda,0.9365081787109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06632_Hersfeld-Rotenburg,0.7790946960449219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06633_Kassel,0.5350990295410156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06634_Schwalm-Eder-Kreis,0.9521293640136719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06635_Waldeck-Frankenberg,0.8311309814453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06636_Werra-Meißner-Kreis,0.6410942077636719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07111_Koblenz,1.0211448669433594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07131_Ahrweiler,0.9708595275878906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07132_Altenkirchen (Westerwald),1.0696563720703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07133_Bad Kreuznach,0.9989471435546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07134_Birkenfeld,1.5670242309570312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07135_Cochem-Zell,1.3194541931152344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07137_Mayen-Koblenz,1.0021247863769531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07138_Neuwied,1.0502891540527344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07140_Rhein-Hunsrück-Kreis,1.107574462890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07141_Rhein-Lahn-Kreis,0.9574127197265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07143_Westerwaldkreis,1.1771125793457031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07211_Trier,1.6445846557617188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07231_Bernkastel-Wittlich,1.8044967651367188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,1.7048416137695312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07233_Vulkaneifel,1.5322036743164062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07235_Trier-Saarburg,1.8236579895019531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07311_Frankenthal (Pfalz),0.6946258544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07312_Kaiserslautern,1.3228836059570312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07313_Landau in der Pfalz,1.2787818908691406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07314_Ludwigshafen am Rhein,0.8680534362792969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07315_Mainz,1.1444816589355469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07316_Neustadt an der Weinstraße,1.0625877380371094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07317_Pirmasens,1.5263633728027344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07318_Speyer,1.307098388671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07319_Worms,0.4597434997558594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07320_Zweibrücken,1.7950286865234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07331_Alzey-Worms,0.8543853759765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07332_Bad Dürkheim,0.9926986694335938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07333_Donnersbergkreis,1.0077629089355469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07334_Germersheim,1.1440238952636719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07335_Kaiserslautern,1.3394737243652344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07336_Kusel,1.2565422058105469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07337_Südliche Weinstraße,1.1744308471679688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07338_Rhein-Pfalz-Kreis,0.955322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07339_Mainz-Bingen,0.9612312316894531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07340_Südwestpfalz,1.6052894592285156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08111_Stuttgart,0.93310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08115_Böblingen,1.0448646545410156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08116_Esslingen,0.9655570983886719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08117_Göppingen,1.0239601135253906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08118_Ludwigsburg,1.049652099609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08119_Rems-Murr-Kreis,1.1946945190429688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08121_Heilbronn,1.1020088195800781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08125_Heilbronn,1.1435050964355469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08126_Hohenlohekreis,1.1290740966796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08127_Schwäbisch Hall,1.0553779602050781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08128_Main-Tauber-Kreis,0.7954139709472656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08135_Heidenheim,0.6824798583984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08136_Ostalbkreis,0.9679679870605469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08211_Baden-Baden,2.1411972045898438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08212_Karlsruhe,1.0966339111328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08215_Karlsruhe,1.49676513671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08216_Rastatt,1.7749710083007812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08221_Heidelberg,1.1695442199707031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08222_Mannheim,0.8691902160644531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08225_Neckar-Odenwald-Kreis,0.8614692687988281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08226_Rhein-Neckar-Kreis,1.0383796691894531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08231_Pforzheim,1.1447868347167969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08235_Calw,1.7312355041503906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08236_Enzkreis,1.1623611450195312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08237_Freudenstadt,1.8947105407714844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08311_Freiburg im Breisgau,1.5744895935058594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08315_Breisgau-Hochschwarzwald,1.9420204162597656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08316_Emmendingen,1.766510009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08317_Ortenaukreis,1.7885284423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08325_Rottweil,1.5478744506835938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08326_Schwarzwald-Baar-Kreis,1.5827789306640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08327_Tuttlingen,1.4473953247070312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08335_Konstanz,1.0937995910644531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08336_Lörrach,1.7431068420410156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08337_Waldshut,1.5679054260253906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08415_Reutlingen,1.3618850708007812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08416_Tübingen,1.1158218383789062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08417_Zollernalbkreis,1.4726371765136719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08421_Ulm,0.5788917541503906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08425_Alb-Donau-Kreis,0.8796424865722656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08426_Biberach,1.0294227600097656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08435_Bodenseekreis,1.0428199768066406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08436_Ravensburg,1.2328147888183594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08437_Sigmaringen,1.1431198120117188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09161_Ingolstadt,0.6341972351074219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09162_München,0.7570991516113281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09163_Rosenheim,0.7932777404785156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09171_Altötting,0.796295166015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09172_Berchtesgadener Land,1.0282154083251953,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09173_Bad Tölz-Wolfratshausen,1.3933525085449219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09174_Dachau,0.7311897277832031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09175_Ebersberg,0.9051971435546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09176_Eichstätt,0.6575202941894531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09177_Erding,0.809967041015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09178_Freising,0.6351661682128906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09179_Fürstenfeldbruck,0.9740638732910156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09180_Garmisch-Partenkirchen,1.1336994171142578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09181_Landsberg am Lech,1.1138954162597656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09182_Miesbach,1.2540321350097656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09183_Mühldorf a. Inn,0.8983001708984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09184_München,0.9458656311035156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09185_Neuburg-Schrobenhausen,0.8117408752441406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,0.72265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09187_Rosenheim,1.2191619873046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09188_Starnberg,1.1501121520996094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09189_Traunstein,1.3221359252929688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09190_Weilheim-Schongau,1.3303184509277344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09261_Landshut,0.6233901977539062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09262_Passau,1.0779457092285156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09263_Straubing,0.6159744262695312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09271_Deggendorf,0.8719749450683594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09272_Freyung-Grafenau,1.2795219421386719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09273_Kelheim,0.7465667724609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09274_Landshut,0.7208786010742188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09275_Passau,1.0376853942871094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09276_Regen,1.0951690673828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09277_Rottal-Inn,0.9638671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09278_Straubing-Bogen,0.9968490600585938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09279_Dingolfing-Landau,0.9734420776367188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09361_Amberg,0.6898651123046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09362_Regensburg,0.44312286376953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09363_Weiden i.d. OPf.,0.8411979675292969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09371_Amberg-Sulzbach,0.8953704833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09372_Cham,0.80987548828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09373_Neumarkt i.d. OPf.,0.7197914123535156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09374_Neustadt a.d. Waldnaab,1.0271949768066406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09375_Regensburg,0.526611328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09376_Schwandorf,0.6935310363769531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09377_Tirschenreuth,1.0861282348632812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09461_Bamberg,0.6005287170410156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09462_Bayreuth,0.753875732421875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09463_Coburg,0.6919403076171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09464_Hof,0.49799346923828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09471_Bamberg,0.9695701599121094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09472_Bayreuth,1.0401420593261719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09473_Coburg,0.9297828674316406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09474_Forchheim,0.7517013549804688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09475_Hof,0.8262557983398438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09476_Kronach,1.1874809265136719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09477_Kulmbach,0.5524787902832031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09478_Lichtenfels,0.5776901245117188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
