region,DD_sem_3C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-0.6840248107910156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16052_16076_15084_16074_Region_um_Gera,-1.0132827758789062,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16053_16074_16071_16055_Region_um_Jena,-1.1224708557128906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16054_16066_16069_16070_Region_um_Suhl,-0.31003570556640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16055_16071_Region_um_Weimar,-0.9936981201171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16056_16063_06636_Region_um_Eisenach,-0.522125244140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01001_Flensburg,1.9339942932128906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01002_Kiel,2.3420677185058594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01003_Lübeck,1.7325553894042969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01004_Neumünster,2.4176483154296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01051_Dithmarschen,1.5018539428710938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01053_Herzogtum Lauenburg,1.8384132385253906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01054_Nordfriesland,1.6840438842773438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01055_Ostholstein,1.4599113464355469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01057_Plön,1.9572029113769531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01058_Rendsburg-Eckernförde,2.3570632934570312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01059_Schleswig-Flensburg,1.9948539733886719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01060_Segeberg,2.234619140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01061_Steinburg,2.2518310546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01062_Stormarn,1.9545822143554688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
02000_Hamburg,1.9002799987792969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03101_Braunschweig,1.9621772766113281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03102_Salzgitter,2.05963134765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03103_Wolfsburg,1.8809585571289062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03151_Gifhorn,2.2889137268066406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03159_Göttingen,3.297229766845703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03153_Goslar,2.282024383544922,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03154_Helmstedt,1.9590644836425781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03155_Northeim,2.9804000854492188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03157_Peine,1.8705787658691406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03158_Wolfenbüttel,1.9463615417480469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03241_Region Hannover,2.2749176025390625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03251_Diepholz,2.4351158142089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03252_Hameln-Pyrmont,2.6620750427246094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03254_Hildesheim,2.32818603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03255_Holzminden,3.0540618896484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01056_Pinneberg,2.1966018676757812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03256_Nienburg (Weser),2.2808265686035156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03257_Schaumburg,2.7946701049804688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03351_Celle,2.419769287109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03352_Cuxhaven,2.0174102783203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03353_Harburg,2.1992263793945312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03354_Lüchow-Dannenberg,1.9664535522460938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03355_Lüneburg,2.249248504638672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03356_Osterholz,3.0104446411132812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03357_Rotenburg (Wümme),2.303173065185547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03358_Heidekreis,2.2579612731933594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03359_Stade,2.2391090393066406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03360_Uelzen,2.3850669860839844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03361_Verden,2.2883224487304688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03401_Delmenhorst,2.2666664123535156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03402_Emden,2.479297637939453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03403_Oldenburg (Oldb),3.2001876831054688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03404_Osnabrück,3.3117408752441406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03405_Wilhelmshaven,2.394298553466797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03451_Ammerland,3.0874404907226562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03452_Aurich,2.465435028076172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03453_Cloppenburg,2.891071319580078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03454_Emsland,3.0786972045898438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03455_Friesland,2.5582313537597656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03456_Grafschaft Bentheim,3.257579803466797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03457_Leer,3.021472930908203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03458_Oldenburg,2.8241500854492188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03459_Osnabrück,2.882976531982422,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03460_Vechta,2.7084197998046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03461_Wesermarsch,2.737415313720703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03462_Wittmund,2.5457305908203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04011_Bremen,2.7860260009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04012_Bremerhaven,2.3129310607910156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05111_Düsseldorf,3.53558349609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05112_Duisburg,3.435741424560547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05113_Essen,3.6303558349609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05114_Krefeld,3.506702423095703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05116_Mönchengladbach,3.639049530029297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05117_Mülheim an der Ruhr,3.3501625061035156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05119_Oberhausen,3.511260986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05120_Remscheid,3.7759132385253906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05122_Solingen,4.086383819580078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05124_Wuppertal,4.037982940673828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05154_Kleve,3.87457275390625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05158_Mettmann,3.760284423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05162_Rhein-Kreis Neuss,3.5807876586914062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05166_Viersen,3.5841522216796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05170_Wesel,3.619983673095703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05314_Bonn,3.40484619140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05315_Köln,3.5982627868652344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05316_Leverkusen,3.807872772216797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05334_Städteregion Aachen,3.1963882446289062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05358_Düren,3.642181396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05362_Rhein-Erft-Kreis,3.91265869140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05366_Euskirchen,3.6722640991210938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05370_Heinsberg,3.70318603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05374_Oberbergischer Kreis,3.9273643493652344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05378_Rheinisch-Bergischer Kreis,3.7381973266601562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05382_Rhein-Sieg-Kreis,3.6642227172851562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05512_Bottrop,3.5276527404785156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05513_Gelsenkirchen,3.4169921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05515_Münster,2.9796600341796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05554_Borken,3.4510765075683594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05558_Coesfeld,3.2302894592285156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05562_Recklinghausen,3.4284820556640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05566_Steinfurt,3.3664894104003906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05570_Warendorf,3.0234298706054688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05711_Bielefeld,3.021076202392578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05754_Gütersloh,3.3475570678710938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05758_Herford,2.8139572143554688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05762_Höxter,3.5652122497558594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05766_Lippe,3.4088973999023438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05770_Minden-Lübbecke,2.768665313720703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05774_Paderborn,3.1541900634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05911_Bochum,3.4370956420898438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05913_Dortmund,3.135906219482422,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05914_Hagen,3.36407470703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05915_Hamm,3.017162322998047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05916_Herne,3.269622802734375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05954_Ennepe-Ruhr-Kreis,3.691059112548828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05958_Hochsauerlandkreis,3.4516220092773438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05962_Märkischer Kreis,3.6072006225585938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05966_Olpe,3.7570571899414062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05970_Siegen-Wittgenstein,3.8503494262695312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05974_Soest,3.191265106201172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05978_Unna,3.1595687866210938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06411_Darmstadt,3.1336593627929688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06412_Frankfurt am Main,3.12957763671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06413_Offenbach am Main,3.0258750915527344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06414_Wiesbaden,3.1149215698242188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06431_Bergstraße,3.307750701904297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06432_Darmstadt-Dieburg,3.21722412109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06433_Groß-Gerau,3.2876815795898438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06434_Hochtaunuskreis,3.0190811157226562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06435_Main-Kinzig-Kreis,3.3036117553710938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06436_Main-Taunus-Kreis,3.1820144653320312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06437_Odenwaldkreis,3.2676010131835938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06438_Offenbach,2.9018630981445312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06439_Rheingau-Taunus-Kreis,3.267852783203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06440_Wetteraukreis,3.177509307861328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06531_Gießen,3.0024681091308594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06532_Lahn-Dill-Kreis,3.18475341796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06533_Limburg-Weilburg,3.13531494140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06534_Marburg-Biedenkopf,3.2471694946289062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06535_Vogelsbergkreis,3.3055267333984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06611_Kassel,2.9111671447753906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06631_Fulda,3.0752334594726562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06632_Hersfeld-Rotenburg,3.1659927368164062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06633_Kassel,3.0813446044921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06634_Schwalm-Eder-Kreis,3.32806396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06635_Waldeck-Frankenberg,3.169261932373047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06636_Werra-Meißner-Kreis,2.9132728576660156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07111_Koblenz,3.4619064331054688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07131_Ahrweiler,3.4773292541503906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07132_Altenkirchen (Westerwald),4.046787261962891,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07133_Bad Kreuznach,3.0983505249023438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07134_Birkenfeld,3.4081192016601562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07135_Cochem-Zell,3.88555908203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07137_Mayen-Koblenz,3.6159591674804688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07138_Neuwied,3.7865447998046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07140_Rhein-Hunsrück-Kreis,3.4281158447265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07141_Rhein-Lahn-Kreis,3.584522247314453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07143_Westerwaldkreis,3.545398712158203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07211_Trier,4.2276153564453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07231_Bernkastel-Wittlich,4.02301025390625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07232_Eifelkreis Bitburg-Prüm,4.228401184082031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07233_Vulkaneifel,4.169990539550781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07235_Trier-Saarburg,4.4882965087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07311_Frankenthal (Pfalz),3.0020751953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07312_Kaiserslautern,3.550640106201172,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07313_Landau in der Pfalz,2.8579788208007812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07314_Ludwigshafen am Rhein,3.2357864379882812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07315_Mainz,2.9650306701660156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07316_Neustadt an der Weinstraße,2.8026657104492188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07317_Pirmasens,3.5616378784179688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07318_Speyer,3.0984420776367188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07319_Worms,2.785839080810547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07320_Zweibrücken,3.6309967041015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07331_Alzey-Worms,3.0648345947265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07332_Bad Dürkheim,2.6879844665527344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07333_Donnersbergkreis,2.7671661376953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07334_Germersheim,3.099018096923828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07335_Kaiserslautern,3.4946861267089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07336_Kusel,3.669891357421875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07337_Südliche Weinstraße,2.9625701904296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07338_Rhein-Pfalz-Kreis,3.1417160034179688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07339_Mainz-Bingen,2.9478111267089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
07340_Südwestpfalz,3.4054183959960938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08111_Stuttgart,2.948230743408203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08115_Böblingen,3.3855247497558594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08116_Esslingen,3.2319869995117188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08117_Göppingen,3.182342529296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08118_Ludwigsburg,3.1538848876953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08119_Rems-Murr-Kreis,3.363739013671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08121_Heilbronn,3.4998550415039062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08125_Heilbronn,3.550373077392578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08126_Hohenlohekreis,3.4846267700195312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08127_Schwäbisch Hall,3.2156944274902344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08128_Main-Tauber-Kreis,2.9670486450195312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08135_Heidenheim,3.3790321350097656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08136_Ostalbkreis,3.250446319580078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08211_Baden-Baden,3.9492950439453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08212_Karlsruhe,3.5030593872070312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08215_Karlsruhe,3.3640708923339844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08216_Rastatt,3.8519744873046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08221_Heidelberg,3.7406578063964844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08222_Mannheim,3.4915199279785156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08225_Neckar-Odenwald-Kreis,3.306842803955078,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08226_Rhein-Neckar-Kreis,3.474750518798828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08231_Pforzheim,3.3327255249023438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08235_Calw,3.8722267150878906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08236_Enzkreis,3.2528114318847656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08237_Freudenstadt,4.1402587890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08311_Freiburg im Breisgau,4.079006195068359,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08315_Breisgau-Hochschwarzwald,4.362201690673828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08316_Emmendingen,4.082069396972656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08317_Ortenaukreis,4.0240936279296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08325_Rottweil,3.9256668090820312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08326_Schwarzwald-Baar-Kreis,4.405120849609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08327_Tuttlingen,3.7405319213867188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08335_Konstanz,3.7241859436035156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08336_Lörrach,4.6885986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08337_Waldshut,4.089794158935547,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08415_Reutlingen,3.6041946411132812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08416_Tübingen,3.4292259216308594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08417_Zollernalbkreis,3.707988739013672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08421_Ulm,3.1736717224121094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08425_Alb-Donau-Kreis,3.3351058959960938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08426_Biberach,3.4498329162597656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08435_Bodenseekreis,3.5954933166503906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08436_Ravensburg,3.6516075134277344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
08437_Sigmaringen,3.845977783203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09161_Ingolstadt,2.510852813720703,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09162_München,3.406879425048828,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09163_Rosenheim,3.3330154418945312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09171_Altötting,3.0549163818359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09172_Berchtesgadener Land,3.1248817443847656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09173_Bad Tölz-Wolfratshausen,3.6753005981445312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09174_Dachau,2.876190185546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09175_Ebersberg,3.441730499267578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09176_Eichstätt,2.817699432373047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09177_Erding,2.9926109313964844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09178_Freising,2.8611717224121094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09179_Fürstenfeldbruck,3.010578155517578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09180_Garmisch-Partenkirchen,3.5132522583007812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09181_Landsberg am Lech,3.383563995361328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09182_Miesbach,3.593761444091797,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09183_Mühldorf a. Inn,3.0117874145507812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09184_München,3.5756454467773438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09185_Neuburg-Schrobenhausen,2.6768646240234375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09186_Pfaffenhofen a.d. Ilm,2.7900657653808594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09187_Rosenheim,3.3400802612304688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09188_Starnberg,3.456287384033203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09189_Traunstein,3.6838607788085938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09190_Weilheim-Schongau,3.497234344482422,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09261_Landshut,2.5174636840820312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09262_Passau,3.1416358947753906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09263_Straubing,2.492321014404297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09271_Deggendorf,2.9484710693359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09272_Freyung-Grafenau,2.586505889892578,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09273_Kelheim,2.431690216064453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09274_Landshut,2.7270851135253906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09275_Passau,2.834766387939453,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09276_Regen,3.240612030029297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09277_Rottal-Inn,2.9763221740722656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09278_Straubing-Bogen,2.7158470153808594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09279_Dingolfing-Landau,2.622447967529297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09361_Amberg,2.6472396850585938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09362_Regensburg,2.493600845336914,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09363_Weiden i.d. OPf.,3.1010513305664062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09371_Amberg-Sulzbach,2.8033828735351562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09372_Cham,2.960338592529297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09373_Neumarkt i.d. OPf.,2.7363739013671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09374_Neustadt a.d. Waldnaab,3.0573501586914062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09375_Regensburg,2.789623260498047,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09376_Schwandorf,2.920635223388672,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09377_Tirschenreuth,3.0997848510742188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09461_Bamberg,2.8113746643066406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09462_Bayreuth,3.2099990844726562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09463_Coburg,2.849987030029297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09464_Hof,2.7229080200195312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09471_Bamberg,3.134052276611328,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09472_Bayreuth,3.090221405029297,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09473_Coburg,3.0450363159179688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09474_Forchheim,3.0156822204589844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09475_Hof,2.9679031372070312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09476_Kronach,3.2659263610839844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09477_Kulmbach,3.0933570861816406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09478_Lichtenfels,2.932849884033203,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09479_Wunsiedel i. Fichtelgebirge,2.76385498046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09561_Ansbach,3.0005340576171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09562_Erlangen,3.0259132385253906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09563_Fürth,3.1227188110351562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09564_Nürnberg,3.0895462036132812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
