region,DD_sem_3C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-4.002307891845703,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-7.1162109375,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_12071_Region_um_Cottbus,-6.336647033691406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_12067_12064_Region_um_Frankfurt_(Oder),-6.556949615478516,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_12063_12069_11000_12051_Region_um_Potsdam,-7.16436767578125,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_13072_Region_um_Rostock,-5.5664215087890625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_13076_13074_Region_um_Schwerin,-5.4705810546875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_14524_14521_14522_Region_um_Chemnitz,-6.046688079833984,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_14627_14625_14628_Region_um_Dresden,-6.723609924316406,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_14729_14730_Region_um_Leipzig,-5.883171081542969,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_15091_15082_Region_um_Dessau-Rolau,-6.423519134521484,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_15088_Region_um_Halle_(Saale),-6.081348419189453,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_15083_15089_15086_Region_um_Magdeburg,-6.4131011962890625,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-6.883922576904297,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_16076_15084_16074_Region_um_Gera,-6.466182708740234,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_16074_16071_16055_Region_um_Jena,-6.854705810546875,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_16066_16069_16070_Region_um_Suhl,-5.335517883300781,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_16071_Region_um_Weimar,-7.182502746582031,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_16063_06636_Region_um_Eisenach,-5.093578338623047,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_Flensburg,-6.335330963134766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_Kiel,-7.249595642089844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_Lübeck,-7.548007965087891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_Neumünster,-7.315395355224609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01051_Dithmarschen,-6.186000823974609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01053_Herzogtum Lauenburg,-7.354190826416016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01054_Nordfriesland,-6.7447662353515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01055_Ostholstein,-7.342193603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01057_Plön,-7.447544097900391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01058_Rendsburg-Eckernförde,-7.132835388183594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01059_Schleswig-Flensburg,-6.852935791015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01060_Segeberg,-7.6304168701171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01061_Steinburg,-6.762229919433594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01062_Stormarn,-8.022212982177734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
02000_Hamburg,-8.047767639160156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_Braunschweig,-7.319770812988281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_Salzgitter,-6.910728454589844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_Wolfsburg,-6.822429656982422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03151_Gifhorn,-7.169727325439453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03159_Göttingen,-6.619388580322266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03153_Goslar,-6.420490264892578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03154_Helmstedt,-6.2911224365234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03155_Northeim,-6.761417388916016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03157_Peine,-7.167472839355469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03158_Wolfenbüttel,-6.7832183837890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03241_Region Hannover,-7.744468688964844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03251_Diepholz,-7.686885833740234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03252_Hameln-Pyrmont,-7.574977874755859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03254_Hildesheim,-7.2992706298828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03255_Holzminden,-7.510448455810547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01056_Pinneberg,-8.176246643066406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03256_Nienburg (Weser),-7.774013519287109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03257_Schaumburg,-7.274776458740234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03351_Celle,-7.430759429931641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03352_Cuxhaven,-7.317417144775391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03353_Harburg,-7.396198272705078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03354_Lüchow-Dannenberg,-7.134601593017578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03355_Lüneburg,-6.843223571777344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03356_Osterholz,-7.588291168212891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03357_Rotenburg (Wümme),-7.816734313964844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03358_Heidekreis,-7.6127777099609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03359_Stade,-7.786136627197266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03360_Uelzen,-6.788383483886719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03361_Verden,-8.079780578613281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_Delmenhorst,-6.8997650146484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_Emden,-7.449939727783203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_Oldenburg (Oldb),-7.276641845703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_Osnabrück,-7.731143951416016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_Wilhelmshaven,-7.088069915771484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03451_Ammerland,-7.1802825927734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03452_Aurich,-7.005222320556641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03453_Cloppenburg,-7.420738220214844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03454_Emsland,-7.324851989746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03455_Friesland,-6.848907470703125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03456_Grafschaft Bentheim,-6.341606140136719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03457_Leer,-7.465965270996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03458_Oldenburg,-7.4275054931640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03459_Osnabrück,-7.782093048095703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03460_Vechta,-7.4510345458984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03461_Wesermarsch,-7.511615753173828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03462_Wittmund,-6.79449462890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_Bremen,-7.289249420166016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_Bremerhaven,-7.378986358642578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_Düsseldorf,-6.4070281982421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_Duisburg,-7.023143768310547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_Essen,-6.436634063720703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_Krefeld,-6.5950927734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_Mönchengladbach,-5.103675842285156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_Mülheim an der Ruhr,-6.667091369628906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_Oberhausen,-6.965965270996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_Remscheid,-7.09600830078125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_Solingen,-6.018623352050781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_Wuppertal,-6.772895812988281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05154_Kleve,-5.606346130371094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05158_Mettmann,-6.256744384765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05162_Rhein-Kreis Neuss,-5.861244201660156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05166_Viersen,-5.494037628173828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05170_Wesel,-6.194286346435547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_Bonn,-5.275440216064453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05315_Köln,-6.8745880126953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_Leverkusen,-5.986843109130859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05334_Städteregion Aachen,-5.337985992431641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05358_Düren,-4.937717437744141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05362_Rhein-Erft-Kreis,-5.356555938720703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05366_Euskirchen,-5.039054870605469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05370_Heinsberg,-5.491188049316406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05374_Oberbergischer Kreis,-6.102306365966797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05378_Rheinisch-Bergischer Kreis,-6.097862243652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05382_Rhein-Sieg-Kreis,-5.496131896972656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_Bottrop,-6.855594635009766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_Gelsenkirchen,-6.92437744140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_Münster,-6.813388824462891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05554_Borken,-6.5918731689453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05558_Coesfeld,-6.47381591796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05562_Recklinghausen,-7.180644989013672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05566_Steinfurt,-7.446460723876953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05570_Warendorf,-7.847053527832031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_Bielefeld,-7.589672088623047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05754_Gütersloh,-8.022087097167969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05758_Herford,-7.3856658935546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05762_Höxter,-7.79852294921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05766_Lippe,-7.489921569824219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05770_Minden-Lübbecke,-7.850170135498047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05774_Paderborn,-7.602008819580078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_Bochum,-7.243049621582031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_Dortmund,-7.504177093505859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_Hagen,-7.004138946533203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_Hamm,-7.085338592529297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_Herne,-7.4627685546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05954_Ennepe-Ruhr-Kreis,-6.982219696044922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05958_Hochsauerlandkreis,-6.289142608642578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05962_Märkischer Kreis,-6.171546936035156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05966_Olpe,-6.282703399658203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05970_Siegen-Wittgenstein,-5.989986419677734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05974_Soest,-7.133846282958984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05978_Unna,-7.194660186767578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_Darmstadt,-6.018482208251953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06412_Frankfurt am Main,-5.878181457519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06413_Offenbach am Main,-6.279201507568359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06414_Wiesbaden,-5.677585601806641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06431_Bergstraße,-6.347965240478516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06432_Darmstadt-Dieburg,-6.045642852783203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06433_Groß-Gerau,-5.877994537353516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06434_Hochtaunuskreis,-5.304756164550781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06435_Main-Kinzig-Kreis,-6.206596374511719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06436_Main-Taunus-Kreis,-6.019725799560547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06437_Odenwaldkreis,-6.078571319580078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06438_Offenbach,-6.412834167480469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06439_Rheingau-Taunus-Kreis,-4.984107971191406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06440_Wetteraukreis,-5.5609130859375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06531_Gießen,-5.0017242431640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06532_Lahn-Dill-Kreis,-5.329952239990234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06533_Limburg-Weilburg,-5.276092529296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06534_Marburg-Biedenkopf,-5.212421417236328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06535_Vogelsbergkreis,-5.664134979248047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06611_Kassel,-7.736209869384766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06631_Fulda,-5.674968719482422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06632_Hersfeld-Rotenburg,-5.639217376708984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06633_Kassel,-7.337177276611328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06634_Schwalm-Eder-Kreis,-6.234233856201172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06635_Waldeck-Frankenberg,-5.1586761474609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06636_Werra-Meißner-Kreis,-6.166103363037109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07111_Koblenz,-4.782161712646484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07131_Ahrweiler,-4.6207733154296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07132_Altenkirchen (Westerwald),-5.7646942138671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07133_Bad Kreuznach,-5.198123931884766,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07134_Birkenfeld,-4.823997497558594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07135_Cochem-Zell,-4.843227386474609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07137_Mayen-Koblenz,-4.93792724609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07138_Neuwied,-5.495891571044922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07140_Rhein-Hunsrück-Kreis,-4.121837615966797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07141_Rhein-Lahn-Kreis,-4.790809631347656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07143_Westerwaldkreis,-5.226509094238281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07211_Trier,-6.363868713378906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07231_Bernkastel-Wittlich,-5.4877471923828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07232_Eifelkreis Bitburg-Prüm,-5.687351226806641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07233_Vulkaneifel,-5.095890045166016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07235_Trier-Saarburg,-6.209217071533203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07311_Frankenthal (Pfalz),-5.406120300292969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07312_Kaiserslautern,-5.9403076171875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07313_Landau in der Pfalz,-5.307613372802734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07314_Ludwigshafen am Rhein,-6.11505126953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07315_Mainz,-5.803031921386719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07316_Neustadt an der Weinstraße,-5.393333435058594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07317_Pirmasens,-5.375091552734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07318_Speyer,-6.881320953369141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07319_Worms,-5.244842529296875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07320_Zweibrücken,-5.6515655517578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07331_Alzey-Worms,-5.210548400878906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07332_Bad Dürkheim,-5.485866546630859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07333_Donnersbergkreis,-5.27166748046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07334_Germersheim,-6.077690124511719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07335_Kaiserslautern,-5.676906585693359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07336_Kusel,-5.706760406494141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07337_Südliche Weinstraße,-5.31591796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07338_Rhein-Pfalz-Kreis,-6.523784637451172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07339_Mainz-Bingen,-5.137561798095703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
07340_Südwestpfalz,-5.317256927490234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08111_Stuttgart,-5.762718200683594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08115_Böblingen,-5.408031463623047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08116_Esslingen,-6.039863586425781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08117_Göppingen,-6.727375030517578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08118_Ludwigsburg,-6.306793212890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08119_Rems-Murr-Kreis,-6.849365234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08121_Heilbronn,-7.762271881103516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08125_Heilbronn,-7.245109558105469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08126_Hohenlohekreis,-6.806674957275391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08127_Schwäbisch Hall,-6.49334716796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08128_Main-Tauber-Kreis,-6.203868865966797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08135_Heidenheim,-7.529026031494141,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08136_Ostalbkreis,-7.089435577392578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08211_Baden-Baden,-6.190742492675781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08212_Karlsruhe,-6.8894500732421875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08215_Karlsruhe,-6.0892333984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08216_Rastatt,-5.914600372314453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08221_Heidelberg,-7.010658264160156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08222_Mannheim,-7.0841827392578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08225_Neckar-Odenwald-Kreis,-6.771968841552734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08226_Rhein-Neckar-Kreis,-6.903472900390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08231_Pforzheim,-5.627841949462891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08235_Calw,-5.593772888183594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08236_Enzkreis,-5.657806396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08237_Freudenstadt,-6.2613372802734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08311_Freiburg im Breisgau,-6.4496917724609375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08315_Breisgau-Hochschwarzwald,-6.117610931396484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08316_Emmendingen,-5.946998596191406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08317_Ortenaukreis,-6.457305908203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08325_Rottweil,-6.268745422363281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08326_Schwarzwald-Baar-Kreis,-6.120754241943359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08327_Tuttlingen,-6.2790679931640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08335_Konstanz,-7.834197998046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08336_Lörrach,-6.347084045410156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08337_Waldshut,-6.964809417724609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08415_Reutlingen,-6.157825469970703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08416_Tübingen,-5.8672943115234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08417_Zollernalbkreis,-6.0263214111328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08421_Ulm,-6.6259765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08425_Alb-Donau-Kreis,-6.4693145751953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08426_Biberach,-6.161174774169922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08435_Bodenseekreis,-7.895603179931641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08436_Ravensburg,-6.82659912109375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
08437_Sigmaringen,-6.6367645263671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09161_Ingolstadt,-5.8667755126953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09162_München,-6.9659423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09163_Rosenheim,-6.854114532470703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09171_Altötting,-6.445915222167969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09172_Berchtesgadener Land,-6.215049743652344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09173_Bad Tölz-Wolfratshausen,-6.764507293701172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09174_Dachau,-7.476249694824219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09175_Ebersberg,-6.627819061279297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09176_Eichstätt,-6.481391906738281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09177_Erding,-7.040992736816406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09178_Freising,-7.059154510498047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09179_Fürstenfeldbruck,-7.101585388183594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09180_Garmisch-Partenkirchen,-6.371376037597656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09181_Landsberg am Lech,-6.455009460449219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09182_Miesbach,-6.4149017333984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09183_Mühldorf a. Inn,-6.302700042724609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09184_München,-6.823890686035156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09185_Neuburg-Schrobenhausen,-6.845951080322266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09186_Pfaffenhofen a.d. Ilm,-6.355014801025391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09187_Rosenheim,-6.5739898681640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09188_Starnberg,-6.5127105712890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09189_Traunstein,-6.298526763916016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09190_Weilheim-Schongau,-6.218959808349609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09261_Landshut,-6.793464660644531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09262_Passau,-7.402366638183594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09263_Straubing,-6.783924102783203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09271_Deggendorf,-6.41949462890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09272_Freyung-Grafenau,-7.394775390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09273_Kelheim,-6.273456573486328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09274_Landshut,-6.563385009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09275_Passau,-7.314731597900391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09276_Regen,-7.248435974121094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09277_Rottal-Inn,-6.2310943603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09278_Straubing-Bogen,-6.618366241455078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09279_Dingolfing-Landau,-6.736793518066406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09361_Amberg,-6.584388732910156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09362_Regensburg,-6.414638519287109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09363_Weiden i.d. OPf.,-6.832553863525391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09371_Amberg-Sulzbach,-6.427330017089844,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09372_Cham,-6.7443084716796875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09373_Neumarkt i.d. OPf.,-6.210926055908203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09374_Neustadt a.d. Waldnaab,-6.635120391845703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
