realization,region,DSf_year_ref_time-mean,ci_name,ci_frequency,standard_name,units,mid_month
nan_GERICS_nan_nan_nan_nan_year_DSf,12053_12067_12064_Region_um_Frankfurt_(Oder),18.328863,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12053_Frankfurt (Oder),18.683846,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12054_12063_12069_11000_12051_Region_um_Potsdam,18.151865,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12054_Potsdam,18.078642,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12060_Barnim,17.727592,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12061_Dahme-Spreewald,18.28891,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12062_Elbe-Elster,18.290905,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12063_Havelland,17.86854,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12064_Märkisch-Oderland,18.322662,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12065_Oberhavel,17.605732,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12066_Oberspreewald-Lausitz,18.390636,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12067_Oder-Spree,18.31103,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12068_Ostprignitz-Ruppin,17.613728,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12069_Potsdam-Mittelmark,18.401257,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12070_Prignitz,17.592798,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12071_Spree-Neiße,18.238813,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12072_Teltow-Fläming,18.348515,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,12073_Uckermark,17.712154,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,13003_13072_Region_um_Rostock,17.283813,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,13003_Rostock,17.428768,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,13004_13076_13074_Region_um_Schwerin,17.221525,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,13004_Schwerin,17.451557,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,13071_Mecklenburgische Seenplatte,17.372215,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,13072_Rostock,17.276564,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,13073_Vorpommern-Rügen,17.087381,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,13074_Nordwestmecklenburg,17.207106,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,13075_Vorpommern-Greifswald,17.529453,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,13076_Ludwigslust-Parchim,17.221352,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14511_14524_14521_14522_Region_um_Chemnitz,17.062843,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14511_Chemnitz,16.989073,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14521_Erzgebirgskreis,16.74884,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14522_Mittelsachsen,17.262241,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14523_Vogtlandkreis,17.165375,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14524_Zwickau,17.246563,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14612_14627_14625_14628_Region_um_Dresden,17.448994,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14612_Dresden,17.640404,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14625_Bautzen,17.282648,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14626_Görlitz,17.269318,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14627_Meißen,18.229572,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14628_Sächsische Schweiz-Osterzgebirge,16.969755,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14713_14729_14730_Region_um_Leipzig,18.741821,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14713_Leipzig,19.137014,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14729_Leipzig,18.728636,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,14730_Nordsachsen,18.695047,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15001_15091_15082_Region_um_Dessau-Rolau,18.776388,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15001_Dessau-Roßlau,18.965631,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15002_15088_Region_um_Halle_(Saale),19.696917,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15002_Halle (Saale),20.090601,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15003_15083_15089_15086_Region_um_Magdeburg,18.974438,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15003_Magdeburg,19.252684,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15081_Altmarkkreis Salzwedel,18.153906,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15082_Anhalt-Bitterfeld,19.07184,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15083_Börde,18.702288,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15084_Burgenlandkreis,19.032066,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15085_Harz,17.852556,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15086_Jerichower Land,18.837624,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15087_Mansfeld-Südharz,18.864483,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15088_Saalekreis,19.658304,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15089_Salzlandkreis,19.533815,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15090_Stendal,18.223854,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,15091_Wittenberg,18.53204,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16051_16067_16068_16070_16071_16055_Region_um_Erfurt,17.659643,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16051_Erfurt,18.575888,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16052_16076_15084_16074_Region_um_Gera,18.582996,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16052_Gera,18.353516,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16053_16074_16071_16055_Region_um_Jena,18.390116,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16053_Jena,18.43307,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16054_16066_16069_16070_Region_um_Suhl,16.465883,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16054_Suhl,15.757645,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16055_16071_Region_um_Weimar,18.375698,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16055_Weimar,18.61541,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16056_16063_06636_Region_um_Eisenach,16.595726,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16056_Eisenach,16.545736,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16061_Eichsfeld,16.240406,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16062_Nordhausen,16.764238,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16063_Wartburgkreis,16.460154,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16064_Unstrut-Hainich-Kreis,17.227411,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16065_Kyffhäuserkreis,18.18913,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16066_Schmalkalden-Meiningen,16.383678,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16067_Gotha,16.58947,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16068_Sömmerda,19.008991,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16069_Hildburghausen,16.702599,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16070_Ilm-Kreis,16.449732,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16071_Weimarer Land,18.348228,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16072_Sonneberg,16.17243,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16073_Saalfeld-Rudolstadt,16.73155,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16074_Saale-Holzland-Kreis,18.39948,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16075_Saale-Orla-Kreis,16.944365,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16076_Greiz,18.061409,DSf,year,dry_spell_frequency,,7
nan_GERICS_nan_nan_nan_nan_year_DSf,16077_Altenburger Land,18.062346,DSf,year,dry_spell_frequency,,7
