realization,region,SU30_year_ref_time-mean,ci_name,ci_frequency,standard_name,units,mid_month
nan_GERICS_nan_nan_nan_nan_year_SU30,06633_Kassel,2.9308589,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,06634_Schwalm-Eder-Kreis,3.4656851,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,06635_Waldeck-Frankenberg,2.2337985,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,06636_Werra-Meißner-Kreis,3.1279008,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07111_07137_07141_07143_Region_um_Koblenz,4.8887734,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07111_Koblenz,7.9117184,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07131_Ahrweiler,3.849979,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07132_Altenkirchen (Westerwald),4.6711497,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07133_Bad Kreuznach,5.0928783,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07134_Birkenfeld,2.655,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07135_Cochem-Zell,4.387777,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07137_Mayen-Koblenz,5.51014,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07138_Neuwied,5.789767,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07140_Rhein-Hunsrück-Kreis,3.1649973,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07141_Rhein-Lahn-Kreis,5.093721,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07143_Westerwaldkreis,3.878406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07211_07235_Region_um_Trier,5.15457,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07211_Trier,8.159205,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07231_Bernkastel-Wittlich,4.353896,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07232_Eifelkreis Bitburg-Prüm,2.6595538,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07233_Vulkaneifel,1.954346,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07235_Trier-Saarburg,4.8150415,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),12.049521,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07311_Frankenthal (Pfalz),11.873754,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07312_07335_07332_Region_um_Kaiserslautern,6.442199,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07312_Kaiserslautern,6.8767753,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07313_07337_Region_um_Landau_in_der_Pfalz,7.926036,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07313_Landau in der Pfalz,7.9685545,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,12.028198,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07314_Ludwigshafen am Rhein,12.19185,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07315_07339_06414_06433_Region_um_Mainz,10.270297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07315_Mainz,11.392203,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,7.7561126,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07316_Neustadt an der Weinstraße,8.589651,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07317_07340_Region_um_Pirmasens,3.6678214,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07317_Pirmasens,3.124687,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,10.1703615,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07318_Speyer,12.359774,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,8.976945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07319_Worms,11.14186,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07320_07340_10045_07317_Region_um_Zweibrücken,3.9979284,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07320_Zweibrücken,4.4471707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07331_Alzey-Worms,8.86647,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07332_Bad Dürkheim,7.4027605,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07333_Donnersbergkreis,5.957664,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07334_Germersheim,13.039079,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07335_Kaiserslautern,5.4166327,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07336_Kusel,4.6577578,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07337_Südliche Weinstraße,7.919948,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,9.778487,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07338_Rhein-Pfalz-Kreis,11.854924,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07339_Mainz-Bingen,8.908954,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,07340_Südwestpfalz,3.7055175,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08111_08115_08116_08118_08119_Region_um_Stuttgart,5.553334,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08111_Stuttgart,5.568647,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08115_Böblingen,4.2939606,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08116_Esslingen,5.870953,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08117_Göppingen,3.6491382,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08118_Ludwigsburg,6.7785845,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08119_Rems-Murr-Kreis,5.2318945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08121_08125_Region_um_Heilbronn,8.038121,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08121_Heilbronn,9.419854,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08125_Heilbronn,7.9032025,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08126_Hohenlohekreis,6.144351,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08127_Schwäbisch Hall,4.5613885,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08128_Main-Tauber-Kreis,5.8893275,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08135_Heidenheim,2.2862384,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08136_Ostalbkreis,3.5104556,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08211_08216_Region_um_Baden-Baden,6.9153843,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08211_Baden-Baden,6.140714,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08212_08215_07334_Region_um_Karlsruhe,11.491272,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08212_Karlsruhe,13.318308,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08215_Karlsruhe,10.537195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08216_Rastatt,7.060195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08221_08226_08222_Region_um_Heidelberg,8.846593,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08221_Heidelberg,7.9385324,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,9.22227,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08222_Mannheim,12.344449,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08225_Neckar-Odenwald-Kreis,4.98149,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08226_Rhein-Neckar-Kreis,8.450622,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08231_08236_08235_Region_um_Pforzheim,3.641515,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08231_Pforzheim,4.0402646,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08235_Calw,2.3442256,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08236_Enzkreis,5.3722773,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08237_Freudenstadt,2.0886412,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08311_08316_08315_Region_um_Freiburg_im_Breisgau,4.9501286,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08311_Freiburg im Breisgau,7.8605013,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08315_Breisgau-Hochschwarzwald,4.2631097,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08316_Emmendingen,5.6622434,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08317_Ortenaukreis,6.9084916,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08325_Rottweil,2.6829543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08326_Schwarzwald-Baar-Kreis,1.1879144,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08327_Tuttlingen,1.3620236,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08335_Konstanz,3.5086577,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08336_Lörrach,4.413034,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08337_Waldshut,3.0593905,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08415_Reutlingen,2.1958323,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08416_Tübingen,5.5137234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08417_Zollernalbkreis,1.9594406,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08421_08425_09775_Region_um_Ulm,2.7497919,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08421_Ulm,3.193081,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08425_Alb-Donau-Kreis,2.4074266,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08426_Biberach,3.0530725,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08435_Bodenseekreis,3.5960343,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08436_Ravensburg,2.280044,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,08437_Sigmaringen,1.7469394,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09161_09176_09185_09186_Region_um_Ingolstadt,5.00135,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09161_Ingolstadt,6.013503,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09162_09184_09179_09174_Region_um_München,4.283786,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09162_München,4.554836,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09163_09187_Region_um_Rosenheim,3.546586,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09163_Rosenheim,5.485092,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09171_Altötting,4.9762125,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09172_Berchtesgadener Land,1.9573823,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09173_Bad Tölz-Wolfratshausen,1.5818707,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09174_Dachau,5.1192713,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09175_Ebersberg,3.6857538,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09176_Eichstätt,4.5293,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09177_Erding,4.3711567,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09178_Freising,4.535212,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09179_Fürstenfeldbruck,3.91647,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09180_Garmisch-Partenkirchen,0.64048976,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09181_Landsberg am Lech,2.4229157,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09182_Miesbach,1.0992112,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09183_Mühldorf a. Inn,4.3966327,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09184_München,3.6541631,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09185_Neuburg-Schrobenhausen,5.086074,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09186_Pfaffenhofen a.d. Ilm,5.487165,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09187_Rosenheim,3.492845,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09188_Starnberg,2.7807195,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09189_Traunstein,3.4841573,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09190_Weilheim-Schongau,1.8272243,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09261_09274_Region_um_Landshut,5.215989,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09261_Landshut,6.1752543,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09262_09275_Region_um_Passau,4.453807,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09262_Passau,5.3428597,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09263_09278_Region_um_Straubing,4.5517087,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09263_Straubing,5.9311557,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09271_Deggendorf,4.2837133,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09272_Freyung-Grafenau,1.6195297,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09273_Kelheim,5.921186,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09274_Landshut,5.1646314,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09275_Passau,4.4125943,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09276_Regen,1.0691706,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09277_Rottal-Inn,4.476577,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09278_Straubing-Bogen,4.470183,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09279_Dingolfing-Landau,5.2149825,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09361_09371_Region_um_Amberg,4.824221,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09361_Amberg,6.4856234,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09362_09375_Region_um_Regensburg,5.956822,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09362_Regensburg,7.1548696,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09363_09374_Region_um_Weiden_in_der_Oberpfalz,3.289798,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09363_Weiden i.d. OPf.,4.4367,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09371_Amberg-Sulzbach,4.754892,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09372_Cham,3.209106,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09373_Neumarkt i.d. OPf.,4.476016,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09374_Neustadt a.d. Waldnaab,3.2314286,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09375_Regensburg,5.881495,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09376_Schwandorf,4.780799,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09377_Tirschenreuth,1.934558,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09461_09471_Region_um_Bamberg,5.7973948,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09461_Bamberg,7.321113,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09462_09472_Region_um_Bayreuth,3.1694372,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09462_Bayreuth,4.5919805,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09463_09473_Region_um_Coburg,5.1255417,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09463_Coburg,6.248403,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09464_09475_Region_um_Hof,1.9960934,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09464_Hof,2.0427146,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09471_Bamberg,5.7222085,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09472_Bayreuth,3.090732,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09473_Coburg,5.0426655,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09474_Forchheim,4.6528277,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09475_Hof,1.9931045,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09476_Kronach,3.0873945,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09477_Kulmbach,4.2864785,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09478_Lichtenfels,5.308042,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09479_Wunsiedel i. Fichtelgebirge,1.756095,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09561_09571_Region_um_Ansbach,4.9276166,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09561_Ansbach,4.6273117,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09562_09572_09564_09563_Region_um_Erlangen,7.546892,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09562_Erlangen,8.198817,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
nan_GERICS_nan_nan_nan_nan_year_SU30,09563_09573_09562_09564_Region_um_Fürth,7.6155257,SU30,year,days_with_air_temperature_above_or_equal_threshold,days,7
